acc,accuracy,average_response_time,avg_rt,background,block,canvas_backend,clock_backend,color_backend,compensation,coordinates,correct,correct_Instruction1,correct_keyboard_response,correct_response,count_CorrectFeedback,count_ExperimentLoop,count_Fixation,count_ISI,count_IncorrectFeedback,count_Instruction1,count_Instruction2,count_MemorySet,count_Practiceloop,count_Probe,count_ThankYou,count_expSequence,count_experiment,count_keyboard_response,count_logger,datetime,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_Practiceloop,logfile,mouse_backend,numberSet,opensesame_codename,opensesame_version,posInSet,present,repeat_cycle,response,response_Instruction1,response_Instruction2,response_ThankYou,response_keyboard_response,response_time,response_time_Instruction1,response_time_Instruction2,response_time_ThankYou,response_time_keyboard_response,round_decimals,sampler_backend,setSize,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,subject_nr,subject_parity,target,time_CorrectFeedback,time_ExperimentLoop,time_Fixation,time_ISI,time_IncorrectFeedback,time_Instruction1,time_Instruction2,time_MemorySet,time_Practiceloop,time_Probe,time_ThankYou,time_expSequence,time_experiment,time_keyboard_response,time_logger,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
72.72727273,72.72727273,1274.480519,1274.480519,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,left,76,0,76,76,76,0,0,76,0,76,0,76,0,76,76,10/17/19 17:38,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,64,11,C:/Users/Carolyn/Desktop/cp_subject-3.csv,legacy,4 7 6 8 2 3,Kafkaesque Koffka,3.2.8,6,y,0,right,right,left,NA,right,854,36148,16384,NA,854,2,legacy,6,1024,2,48000,-16,experiment,3,odd,3,553046,151986,576593,578800,575413,5621,135601,577596,41770,580803,NA,576589,5616,580803,581659,Sternberg Task,56,98135,77,yes,1024
73.07692308,73.07692308,1272.141026,1272.141026,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,77,0,77,77,77,0,0,77,0,77,0,77,0,77,77,10/17/19 17:38,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,65,11,C:/Users/Carolyn/Desktop/cp_subject-3.csv,legacy,9 3 1 2 5,Kafkaesque Koffka,3.2.8,4,y,0,left,right,left,NA,left,1092,36148,16384,NA,1092,2,legacy,5,1024,2,48000,-16,experiment,3,odd,2,553046,151986,582881,585088,581704,5621,135601,583884,41770,587092,NA,582877,5616,587093,588187,Sternberg Task,57,99227,78,yes,1024
73.41772152,73.41772152,1269.202532,1269.202532,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,78,0,78,78,78,0,0,78,0,78,0,78,0,78,78,10/17/19 17:38,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,66,11,C:/Users/Carolyn/Desktop/cp_subject-3.csv,legacy,7 1 8 4 9 3,Kafkaesque Koffka,3.2.8,0,n,0,right,right,left,NA,right,1040,36148,16384,NA,1040,2,legacy,6,1024,2,48000,-16,experiment,3,odd,6,588228,151986,589407,591614,581704,5621,135601,590410,41770,593617,NA,589403,5616,593617,594659,Sternberg Task,58,100267,79,yes,1024
73.75,73.75,1270,1270,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,79,0,79,79,79,0,0,79,0,79,0,79,0,79,79,10/17/19 17:38,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,67,11,C:/Users/Carolyn/Desktop/cp_subject-3.csv,legacy,7,Kafkaesque Koffka,3.2.8,1,y,0,left,right,left,NA,left,1333,36148,16384,NA,1333,2,legacy,1,1024,2,48000,-16,experiment,3,odd,7,594695,151986,595873,598080,581704,5621,135601,596876,41770,600083,NA,595869,5616,600084,601419,Sternberg Task,59,101600,80,yes,1024
74.07407407,74.07407407,1268.395062,1268.395062,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,80,0,80,80,80,0,0,80,0,80,0,80,0,80,80,10/17/19 17:38,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,68,11,C:/Users/Carolyn/Desktop/cp_subject-3.csv,legacy,3 4,Kafkaesque Koffka,3.2.8,1,y,0,left,right,left,NA,left,1140,36148,16384,NA,1140,2,legacy,2,1024,2,48000,-16,experiment,3,odd,3,601461,151986,602642,604849,581704,5621,135601,603645,41770,606852,NA,602638,5616,606853,607995,Sternberg Task,60,102740,81,yes,1024
74.3902439,74.3902439,1262.670732,1262.670732,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,81,0,81,81,81,0,0,81,0,81,0,81,0,81,81,10/17/19 17:38,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,69,11,C:/Users/Carolyn/Desktop/cp_subject-3.csv,legacy,8 5 4 7 3 1,Kafkaesque Koffka,3.2.8,2,y,0,left,right,left,NA,left,799,36148,16384,NA,799,2,legacy,6,1024,2,48000,-16,experiment,3,odd,5,608028,151986,609208,611414,581704,5621,135601,610211,41770,613417,NA,609204,5616,613418,614219,Sternberg Task,61,103539,82,yes,1024
74.69879518,74.69879518,1257.373494,1257.373494,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,82,0,82,82,82,0,0,82,0,82,0,82,0,82,82,10/17/19 17:38,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,70,11,C:/Users/Carolyn/Desktop/cp_subject-3.csv,legacy,4 9 7 8 5 3,Kafkaesque Koffka,3.2.8,4,y,0,left,right,left,NA,left,823,36148,16384,NA,823,2,legacy,6,1024,2,48000,-16,experiment,3,odd,8,614262,151986,615439,617646,581704,5621,135601,616442,41770,619649,NA,615435,5616,619650,620475,Sternberg Task,62,104362,83,yes,1024
75,75,1255.035714,1255.035714,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,83,0,83,83,83,0,0,83,0,83,0,83,0,83,83,10/17/19 17:38,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,71,11,C:/Users/Carolyn/Desktop/cp_subject-3.csv,legacy,8 1 6,Kafkaesque Koffka,3.2.8,3,y,0,left,right,left,NA,left,1061,36148,16384,NA,1061,2,legacy,3,1024,2,48000,-16,experiment,3,odd,6,620520,151986,621698,623905,581704,5621,135601,622701,41770,625908,NA,621694,5616,625908,626971,Sternberg Task,63,105423,84,yes,1024
75.29411765,75.29411765,1250.352941,1250.352941,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,84,0,84,84,84,0,0,84,0,84,0,84,0,84,84,10/17/19 17:38,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,72,11,C:/Users/Carolyn/Desktop/cp_subject-3.csv,legacy,2 8 5 1,Kafkaesque Koffka,3.2.8,4,y,0,left,right,left,NA,left,857,36148,16384,NA,857,2,legacy,4,1024,2,48000,-16,experiment,3,odd,1,627012,151986,628191,630397,581704,5621,135601,629194,41770,632400,NA,628187,5616,632400,633259,Sternberg Task,64,106280,85,yes,1024
75.58139535,75.58139535,1246.848837,1246.848837,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,85,0,85,85,85,0,0,85,0,85,0,85,0,85,85,10/17/19 17:38,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,73,11,C:/Users/Carolyn/Desktop/cp_subject-3.csv,legacy,4 2 7 6 1 3,Kafkaesque Koffka,3.2.8,0,n,0,right,right,left,NA,right,949,36148,16384,NA,949,2,legacy,6,1024,2,48000,-16,experiment,3,odd,8,633303,151986,634481,636689,581704,5621,135601,635485,41770,638692,NA,634478,5616,638692,639643,Sternberg Task,65,107229,86,yes,1024
75.86206897,75.86206897,1251.16092,1251.16092,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,86,0,86,86,86,0,0,86,0,86,0,86,0,86,86,10/17/19 17:38,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,74,11,C:/Users/Carolyn/Desktop/cp_subject-3.csv,legacy,8 6 3 4 7,Kafkaesque Koffka,3.2.8,0,n,0,right,right,left,NA,right,1622,36148,16384,NA,1622,2,legacy,5,1024,2,48000,-16,experiment,3,odd,1,639686,151986,640865,643071,581704,5621,135601,641868,41770,645074,NA,640861,5616,645075,646699,Sternberg Task,66,108851,87,yes,1024
76.13636364,76.13636364,1253.738636,1253.738636,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,87,0,87,87,87,0,0,87,0,87,0,87,0,87,87,10/17/19 17:38,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,75,11,C:/Users/Carolyn/Desktop/cp_subject-3.csv,legacy,8 5 7 3 6,Kafkaesque Koffka,3.2.8,0,n,0,right,right,left,NA,right,1478,36148,16384,NA,1478,2,legacy,5,1024,2,48000,-16,experiment,3,odd,9,646744,151986,647921,650127,581704,5621,135601,648924,41770,652130,NA,647917,5616,652131,653611,Sternberg Task,67,110329,88,yes,1024
76.40449438,76.40449438,1247.292135,1247.292135,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,88,0,88,88,88,0,0,88,0,88,0,88,0,88,88,10/17/19 17:38,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,76,11,C:/Users/Carolyn/Desktop/cp_subject-3.csv,legacy,9 1 6 7 8,Kafkaesque Koffka,3.2.8,1,y,0,left,right,left,NA,left,680,36148,16384,NA,680,2,legacy,5,1024,2,48000,-16,experiment,3,odd,9,653653,151986,654831,657037,581704,5621,135601,655834,41770,659040,NA,654827,5616,659041,659723,Sternberg Task,68,111009,89,yes,1024
76.66666667,76.66666667,1240.933333,1240.933333,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,89,0,89,89,89,0,0,89,0,89,0,89,0,89,89,10/17/19 17:38,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,77,11,C:/Users/Carolyn/Desktop/cp_subject-3.csv,legacy,9 4 2,Kafkaesque Koffka,3.2.8,1,y,0,left,right,left,NA,left,675,36148,16384,NA,675,2,legacy,3,1024,2,48000,-16,experiment,3,odd,9,659770,151986,660948,663154,581704,5621,135601,661951,41770,665157,NA,660944,5616,665158,665835,Sternberg Task,69,111684,90,yes,1024
76.92307692,76.92307692,1238,1238,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,90,0,90,90,90,0,0,90,0,90,0,90,0,90,90,10/17/19 17:38,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,78,11,C:/Users/Carolyn/Desktop/cp_subject-3.csv,legacy,7 2 3,Kafkaesque Koffka,3.2.8,3,y,0,left,right,left,NA,left,974,36148,16384,NA,974,2,legacy,3,1024,2,48000,-16,experiment,3,odd,3,665878,151986,667057,669264,581704,5621,135601,668060,41770,671267,NA,667053,5616,671267,672243,Sternberg Task,70,112658,91,yes,1024
77.17391304,77.17391304,1236.695652,1236.695652,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,91,0,91,91,91,0,0,91,0,91,0,91,0,91,91,10/17/19 17:38,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,79,11,C:/Users/Carolyn/Desktop/cp_subject-3.csv,legacy,8 3,Kafkaesque Koffka,3.2.8,2,y,0,left,right,left,NA,left,1118,36148,16384,NA,1118,2,legacy,2,1024,2,48000,-16,experiment,3,odd,3,672286,151986,673464,675671,581704,5621,135601,674468,41770,677674,NA,673461,5616,677675,678795,Sternberg Task,71,113776,92,yes,1024
77.41935484,77.41935484,1241.806452,1241.806452,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,92,0,92,92,92,0,0,92,0,92,0,92,0,92,92,10/17/19 17:38,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,80,11,C:/Users/Carolyn/Desktop/cp_subject-3.csv,legacy,9 8 2 7 4,Kafkaesque Koffka,3.2.8,0,n,0,right,right,left,NA,right,1712,36148,16384,NA,1712,2,legacy,5,1024,2,48000,-16,experiment,3,odd,5,678836,151986,680023,682229,581704,5621,135601,681026,41770,684232,NA,680019,5616,684233,685947,Sternberg Task,72,115488,93,yes,1024
77.65957447,77.65957447,1240.319149,1240.319149,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,93,0,93,93,93,0,0,93,0,93,0,93,0,93,93,10/17/19 17:38,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,81,11,C:/Users/Carolyn/Desktop/cp_subject-3.csv,legacy,9 5 3 2 8 6,Kafkaesque Koffka,3.2.8,0,n,0,right,right,left,NA,right,1102,36148,16384,NA,1102,2,legacy,6,1024,2,48000,-16,experiment,3,odd,7,685994,151986,687175,689382,581704,5621,135601,688178,41770,691385,NA,687171,5616,691386,692491,Sternberg Task,73,116590,94,yes,1024
77.89473684,77.89473684,1237.578947,1237.578947,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,94,0,94,94,94,0,0,94,0,94,0,94,0,94,94,10/17/19 17:38,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,82,11,C:/Users/Carolyn/Desktop/cp_subject-3.csv,legacy,7 8 6 1,Kafkaesque Koffka,3.2.8,0,n,0,right,right,left,NA,right,980,36148,16384,NA,980,2,legacy,4,1024,2,48000,-16,experiment,3,odd,3,692535,151986,693714,695921,581704,5621,135601,694717,41770,697924,NA,693710,5616,697924,698907,Sternberg Task,74,117570,95,yes,1024
78.125,78.125,1243.135417,1243.135417,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,95,0,95,95,95,0,0,95,0,95,0,95,0,95,95,10/17/19 17:38,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,83,11,C:/Users/Carolyn/Desktop/cp_subject-3.csv,legacy,3 4 9 6 2 9,Kafkaesque Koffka,3.2.8,5,y,0,left,right,left,NA,left,1771,36148,16384,NA,1771,2,legacy,6,1024,2,48000,-16,experiment,3,odd,2,698952,151986,700131,702338,581704,5621,135601,701134,41770,704341,NA,700127,5616,704341,706115,Sternberg Task,75,119341,96,yes,1024
78.35051546,78.35051546,1240.061856,1240.061856,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,96,0,96,96,96,0,0,96,0,96,0,96,0,96,96,10/17/19 17:38,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,84,11,C:/Users/Carolyn/Desktop/cp_subject-3.csv,legacy,2 4 8 5 1 3,Kafkaesque Koffka,3.2.8,1,y,0,left,right,left,NA,left,945,36148,16384,NA,945,2,legacy,6,1024,2,48000,-16,experiment,3,odd,2,706160,151986,707341,709547,581704,5621,135601,708344,41770,711550,NA,707337,5616,711551,712499,Sternberg Task,76,120286,97,yes,1024
78.57142857,78.57142857,1237.479592,1237.479592,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,97,0,97,97,97,0,0,97,0,97,0,97,0,97,97,10/17/19 17:38,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,85,11,C:/Users/Carolyn/Desktop/cp_subject-3.csv,legacy,3 5 7 1,Kafkaesque Koffka,3.2.8,3,y,0,left,right,left,NA,left,987,36148,16384,NA,987,2,legacy,4,1024,2,48000,-16,experiment,3,odd,7,712544,151986,713722,715929,581704,5621,135601,714725,41770,717932,NA,713718,5616,717933,718923,Sternberg Task,77,121273,98,yes,1024
78.78787879,78.78787879,1234.121212,1234.121212,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,98,0,98,98,98,0,0,98,0,98,0,98,0,98,98,10/17/19 17:38,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,86,11,C:/Users/Carolyn/Desktop/cp_subject-3.csv,legacy,2 6 1 7 4,Kafkaesque Koffka,3.2.8,2,y,0,left,right,left,NA,left,905,36148,16384,NA,905,2,legacy,5,1024,2,48000,-16,experiment,3,odd,6,718968,151986,720147,722355,581704,5621,135601,721150,41770,724358,NA,720143,5616,724359,725267,Sternberg Task,78,122178,99,yes,1024
79,79,1229.1,1229.1,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,99,0,99,99,99,0,0,99,0,99,0,99,0,99,99,10/17/19 17:38,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,87,11,C:/Users/Carolyn/Desktop/cp_subject-3.csv,legacy,7 1,Kafkaesque Koffka,3.2.8,0,n,0,right,right,left,NA,right,732,36148,16384,NA,732,2,legacy,2,1024,2,48000,-16,experiment,3,odd,8,725310,151986,726491,728697,581704,5621,135601,727494,41770,730700,NA,726487,5616,730700,731435,Sternberg Task,79,122910,100,yes,1024
79.20792079,79.20792079,1227.455446,1227.455446,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,100,0,100,100,100,0,0,100,0,100,0,100,0,100,100,10/17/19 17:38,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,88,11,C:/Users/Carolyn/Desktop/cp_subject-3.csv,legacy,6 7 8 5,Kafkaesque Koffka,3.2.8,3,y,0,left,right,left,NA,left,1063,36148,16384,NA,1063,2,legacy,4,1024,2,48000,-16,experiment,3,odd,8,731477,151986,732654,734862,581704,5621,135601,733657,41770,736865,NA,732650,5616,736865,737931,Sternberg Task,80,123973,101,yes,1024
79.41176471,79.41176471,1232.647059,1232.647059,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,101,0,101,101,101,0,0,101,0,101,0,101,0,101,101,10/17/19 17:38,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,89,11,C:/Users/Carolyn/Desktop/cp_subject-3.csv,legacy,1,Kafkaesque Koffka,3.2.8,0,n,0,right,right,left,NA,right,1757,36148,16384,NA,1757,2,legacy,1,1024,2,48000,-16,experiment,3,odd,7,737976,151986,739153,741359,581704,5621,135601,740156,41770,743362,NA,739149,5616,743363,745123,Sternberg Task,81,125730,102,yes,1024
79.61165049,79.61165049,1229.475728,1229.475728,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,102,0,102,102,102,0,0,102,0,102,0,102,0,102,102,10/17/19 17:38,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,90,11,C:/Users/Carolyn/Desktop/cp_subject-3.csv,legacy,7 1 8 5 6 2,Kafkaesque Koffka,3.2.8,2,y,0,left,right,left,NA,left,906,36148,16384,NA,906,2,legacy,6,1024,2,48000,-16,experiment,3,odd,1,745168,151986,746347,748554,581704,5621,135601,747350,41770,750558,NA,746343,5616,750558,751467,Sternberg Task,82,126636,103,yes,1024
79.80769231,79.80769231,1229.826923,1229.826923,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,103,0,103,103,103,0,0,103,0,103,0,103,0,103,103,10/17/19 17:38,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,91,11,C:/Users/Carolyn/Desktop/cp_subject-3.csv,legacy,8 5 4 2 9 6,Kafkaesque Koffka,3.2.8,0,n,0,right,right,left,NA,right,1266,36148,16384,NA,1266,2,legacy,6,1024,2,48000,-16,experiment,3,odd,3,751510,151986,752691,754898,581704,5621,135601,753694,41770,756901,NA,752687,5616,756902,758171,Sternberg Task,83,127902,104,yes,1024
80,80,1227.238095,1227.238095,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,104,0,104,104,104,0,0,104,0,104,0,104,0,104,104,10/17/19 17:38,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,92,11,C:/Users/Carolyn/Desktop/cp_subject-3.csv,legacy,5 2 6,Kafkaesque Koffka,3.2.8,2,y,0,left,right,left,NA,left,958,36148,16384,NA,958,2,legacy,3,1024,2,48000,-16,experiment,3,odd,2,758210,151986,759390,761598,581704,5621,135601,760394,41770,763601,NA,759387,5616,763602,764563,Sternberg Task,84,128860,105,yes,1024
80.18867925,80.18867925,1225.933962,1225.933962,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,105,0,105,105,105,0,0,105,0,105,0,105,0,105,105,10/17/19 17:38,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,93,11,C:/Users/Carolyn/Desktop/cp_subject-3.csv,legacy,2 5 1 4,Kafkaesque Koffka,3.2.8,0,n,0,right,right,left,NA,right,1089,36148,16384,NA,1089,2,legacy,4,1024,2,48000,-16,experiment,3,odd,6,764601,151986,765779,767987,581704,5621,135601,766782,41770,769990,NA,765775,5616,769991,771083,Sternberg Task,85,129949,106,yes,1024
80.37383178,80.37383178,1226.990654,1226.990654,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,106,0,106,106,106,0,0,106,0,106,0,106,0,106,106,10/17/19 17:38,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,94,11,C:/Users/Carolyn/Desktop/cp_subject-3.csv,legacy,7 6 4 8 1 2,Kafkaesque Koffka,3.2.8,0,n,0,right,right,left,NA,right,1339,36148,16384,NA,1339,2,legacy,6,1024,2,48000,-16,experiment,3,odd,9,771126,151986,772304,774513,581704,5621,135601,773308,41770,776516,NA,772301,5616,776517,777859,Sternberg Task,86,131288,107,yes,1024
80.55555556,80.55555556,1225.296296,1225.296296,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,107,0,107,107,107,0,0,107,0,107,0,107,0,107,107,10/17/19 17:38,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,95,11,C:/Users/Carolyn/Desktop/cp_subject-3.csv,legacy,1 7 5 2 9,Kafkaesque Koffka,3.2.8,0,n,0,right,right,left,NA,right,1044,36148,16384,NA,1044,2,legacy,5,1024,2,48000,-16,experiment,3,odd,3,777901,151986,779090,781296,581704,5621,135601,780093,41770,783300,NA,779086,5616,783300,784347,Sternberg Task,87,132332,108,yes,1024
80.73394495,80.73394495,1223.981651,1223.981651,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,108,0,108,108,108,0,0,108,0,108,0,108,0,108,108,10/17/19 17:38,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,96,11,C:/Users/Carolyn/Desktop/cp_subject-3.csv,legacy,4 6 2 5 1,Kafkaesque Koffka,3.2.8,5,y,0,left,right,left,NA,left,1082,36148,16384,NA,1082,2,legacy,5,1024,2,48000,-16,experiment,3,odd,1,784392,151986,785573,787779,581704,5621,135601,786576,41770,789782,NA,785569,5616,789782,790867,Sternberg Task,88,133414,109,yes,1024
80.90909091,80.90909091,1220.681818,1220.681818,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,109,0,109,109,109,0,0,109,0,109,0,109,0,109,109,10/17/19 17:38,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,97,11,C:/Users/Carolyn/Desktop/cp_subject-3.csv,legacy,4,Kafkaesque Koffka,3.2.8,1,y,0,left,right,left,NA,left,861,36148,16384,NA,861,2,legacy,1,1024,2,48000,-16,experiment,3,odd,4,790909,151986,792087,794295,581704,5621,135601,793091,41770,796298,NA,792083,5616,796299,797163,Sternberg Task,89,134275,110,yes,1024
81.08108108,81.08108108,1215.747748,1215.747748,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,110,0,110,110,110,0,0,110,0,110,0,110,0,110,110,10/17/19 17:38,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,98,11,C:/Users/Carolyn/Desktop/cp_subject-3.csv,legacy,6 8 9 3 4 9,Kafkaesque Koffka,3.2.8,5,y,0,left,right,left,NA,left,673,36148,16384,NA,673,2,legacy,6,1024,2,48000,-16,experiment,3,odd,4,797210,151986,798389,800595,581704,5621,135601,799392,41770,802598,NA,798385,5616,802599,803275,Sternberg Task,90,134948,111,yes,1024
