acc,accuracy,average_response_time,avg_rt,background,block,canvas_backend,clock_backend,color_backend,compensation,coordinates,correct,correct_Instruction1,correct_new_keyboard_response,correct_response,count_Instruction1,count_correctFeedback,count_expSequence,count_experiment,count_experimentLoop,count_fixation,count_incorrectFeedback,count_instructions2,count_isi,count_logger,count_memorySet,count_new_keyboard_response,count_practiceLoop,count_probe,count_thankYou,datetime,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_practiceLoop,logfile,mouse_backend,numberSet,opensesame_codename,opensesame_version,posInSet,present,repeat_cycle,response,response_Instruction1,response_instructions2,response_new_keyboard_response,response_thankYou,response_time,response_time_Instruction1,response_time_instructions2,response_time_new_keyboard_response,response_time_thankYou,round_decimals,sampler_backend,setSize,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,subject_nr,subject_parity,target,time_Instruction1,time_correctFeedback,time_expSequence,time_experiment,time_experimentLoop,time_fixation,time_incorrectFeedback,time_instructions2,time_isi,time_logger,time_memorySet,time_new_keyboard_response,time_practiceLoop,time_probe,time_thankYou,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
89.0625,89.0625,778.015625,778.015625,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,right,0,63,63,0,0,63,63,0,63,63,63,63,0,63,0,Sun Oct 20 20:43:38 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,51,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-1.csv,legacy,5 3 8 7 2 4,Kafkaesque Koffka,3.2.6,0,n,0,left,right,right,left,NA,662,705,4742,662,NA,2,legacy,6,1024,2,48000,-16,experiment,0,even,9,144372,536265,537371,144360,226076,537382,530263,221332,539605,542280,538393,541616,145078,541615,NA,Sternberg task,57,49793,64,yes,1024
89.23076923,89.23076923,783.6307692,783.6307692,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,0,64,64,0,0,64,64,0,64,64,64,64,0,64,0,Sun Oct 20 20:43:38 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,52,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-1.csv,legacy,4 1 8 7 5,Kafkaesque Koffka,3.2.6,3,y,0,left,right,right,left,NA,1143,705,4742,1143,NA,2,legacy,5,1024,2,48000,-16,experiment,0,even,8,144372,536265,543408,144360,226076,543420,542293,221332,545643,548800,544432,547654,145078,547653,NA,Sternberg task,58,50936,65,yes,1024
89.39393939,89.39393939,786.7272727,786.7272727,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,0,65,65,0,0,65,65,0,65,65,65,65,0,65,0,Sun Oct 20 20:43:38 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,53,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-1.csv,legacy,3 4 9 6 2 9,Kafkaesque Koffka,3.2.6,5,y,0,left,right,right,left,NA,988,705,4742,988,NA,2,legacy,6,1024,2,48000,-16,experiment,0,even,2,144372,548812,549918,144360,226076,549929,542293,221332,552153,555154,550940,554164,145078,554164,NA,Sternberg task,59,51924,66,yes,1024
88.05970149,88.05970149,787.5373134,787.5373134,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,left,0,66,66,0,0,66,66,0,66,66,66,66,0,66,0,Sun Oct 20 20:43:38 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,54,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-1.csv,legacy,7 4 2 6 3 5,Kafkaesque Koffka,3.2.6,6,y,0,right,right,right,right,NA,841,705,4742,841,NA,2,legacy,6,1024,2,48000,-16,experiment,0,even,5,144372,555167,556275,144360,226076,556286,542293,221332,558510,561365,557297,560522,145078,560521,NA,Sternberg task,59,52765,67,yes,1024
88.23529412,88.23529412,789.1911765,789.1911765,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,0,67,67,0,0,67,67,0,67,67,67,67,0,67,0,Sun Oct 20 20:43:38 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,55,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-1.csv,legacy,9 5 3 2 8 6,Kafkaesque Koffka,3.2.6,0,n,0,right,right,right,right,NA,900,705,4742,900,NA,2,legacy,6,1024,2,48000,-16,experiment,0,even,7,144372,555167,562490,144360,226076,562501,561382,221332,564723,567636,563512,566734,145078,566734,NA,Sternberg task,60,53665,68,yes,1024
88.4057971,88.4057971,791.0144928,791.0144928,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,0,68,68,0,0,68,68,0,68,68,68,68,0,68,0,Sun Oct 20 20:43:38 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,56,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-1.csv,legacy,1 4 9 3,Kafkaesque Koffka,3.2.6,0,n,0,right,right,right,right,NA,915,705,4742,915,NA,2,legacy,4,1024,2,48000,-16,experiment,0,even,5,144372,567649,568754,144360,226076,568765,561382,221332,570988,573917,569776,573000,145078,573000,NA,Sternberg task,61,54580,69,yes,1024
88.57142857,88.57142857,791.8,791.8,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,0,69,69,0,0,69,69,0,69,69,69,69,0,69,0,Sun Oct 20 20:43:38 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,57,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-1.csv,legacy,9 5 3 8 4,Kafkaesque Koffka,3.2.6,1,y,0,left,right,right,left,NA,846,705,4742,846,NA,2,legacy,5,1024,2,48000,-16,experiment,0,even,9,144372,573930,575036,144360,226076,575047,561382,221332,577272,580132,576058,579283,145078,579282,NA,Sternberg task,62,55426,70,yes,1024
88.73239437,88.73239437,797.1690141,797.1690141,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,0,70,70,0,0,70,70,0,70,70,70,70,0,70,0,Sun Oct 20 20:43:38 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,58,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-1.csv,legacy,7 3 2 8,Kafkaesque Koffka,3.2.6,0,n,0,right,right,right,right,NA,1173,705,4742,1173,NA,2,legacy,4,1024,2,48000,-16,experiment,0,even,4,144372,580145,581251,144360,226076,581262,561382,221332,583486,586676,582273,585500,145078,585500,NA,Sternberg task,63,56599,71,yes,1024
88.88888889,88.88888889,797.9027778,797.9027778,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,0,71,71,0,0,71,71,0,71,71,71,71,0,71,0,Sun Oct 20 20:43:38 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,59,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-1.csv,legacy,8 5 7 3 6,Kafkaesque Koffka,3.2.6,0,n,0,right,right,right,right,NA,850,705,4742,850,NA,2,legacy,5,1024,2,48000,-16,experiment,0,even,9,144372,586689,587797,144360,226076,587808,561382,221332,590031,592896,588819,592043,145078,592043,NA,Sternberg task,64,57449,72,yes,1024
89.04109589,89.04109589,796.7123288,796.7123288,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,0,72,72,0,0,72,72,0,72,72,72,72,0,72,0,Sun Oct 20 20:43:38 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,60,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-1.csv,legacy,2 6 1 7 4,Kafkaesque Koffka,3.2.6,2,y,0,left,right,right,left,NA,711,705,4742,711,NA,2,legacy,5,1024,2,48000,-16,experiment,0,even,6,144372,592909,594014,144360,226076,594025,561382,221332,596249,598973,595036,598260,145078,598260,NA,Sternberg task,65,58160,73,yes,1024
89.18918919,89.18918919,795.0540541,795.0540541,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,0,73,73,0,0,73,73,0,73,73,73,73,0,73,0,Sun Oct 20 20:43:38 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,61,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-1.csv,legacy,8,Kafkaesque Koffka,3.2.6,1,y,0,left,right,right,left,NA,674,705,4742,674,NA,2,legacy,1,1024,2,48000,-16,experiment,0,even,8,144372,598986,600091,144360,226076,600101,561382,221332,602324,605011,601112,604335,145078,604335,NA,Sternberg task,66,58834,74,yes,1024
89.33333333,89.33333333,794.9866667,794.9866667,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,0,74,74,0,0,74,74,0,74,74,74,74,0,74,0,Sun Oct 20 20:43:38 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,62,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-1.csv,legacy,7 9 1 6,Kafkaesque Koffka,3.2.6,0,n,0,right,right,right,right,NA,790,705,4742,790,NA,2,legacy,4,1024,2,48000,-16,experiment,0,even,4,144372,605025,606144,144360,226076,606154,561382,221332,608379,611182,607166,610390,145078,610390,NA,Sternberg task,67,59624,75,yes,1024
89.47368421,89.47368421,792.7631579,792.7631579,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,0,75,75,0,0,75,75,0,75,75,75,75,0,75,0,Sun Oct 20 20:43:38 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,63,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-1.csv,legacy,4 6 2 5 1,Kafkaesque Koffka,3.2.6,5,y,0,left,right,right,left,NA,626,705,4742,626,NA,2,legacy,5,1024,2,48000,-16,experiment,0,even,1,144372,611195,612302,144360,226076,612312,561382,221332,614536,617176,613324,616548,145078,616548,NA,Sternberg task,68,60250,76,yes,1024
89.61038961,89.61038961,790.9480519,790.9480519,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,0,76,76,0,0,76,76,0,76,76,76,76,0,76,0,Sun Oct 20 20:43:38 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,64,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-1.csv,legacy,6 9 5,Kafkaesque Koffka,3.2.6,0,n,0,right,right,right,right,NA,653,705,4742,653,NA,2,legacy,3,1024,2,48000,-16,experiment,0,even,8,144372,617189,618297,144360,226076,618308,561382,221332,620532,623200,619319,622544,145078,622543,NA,Sternberg task,69,60903,77,yes,1024
89.74358974,89.74358974,789.3076923,789.3076923,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,0,77,77,0,0,77,77,0,77,77,77,77,0,77,0,Sun Oct 20 20:43:38 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,65,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-1.csv,legacy,6 9 7 3 8 2,Kafkaesque Koffka,3.2.6,0,n,0,right,right,right,right,NA,663,705,4742,663,NA,2,legacy,6,1024,2,48000,-16,experiment,0,even,5,144372,623220,624328,144360,226076,624339,561382,221332,626561,629238,625350,628572,145078,628572,NA,Sternberg task,70,61566,78,yes,1024
89.87341772,89.87341772,789.1518987,789.1518987,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,0,78,78,0,0,78,78,0,78,78,78,78,0,78,0,Sun Oct 20 20:43:38 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,66,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-1.csv,legacy,2 4 8 5 1 3,Kafkaesque Koffka,3.2.6,1,y,0,left,right,right,left,NA,777,705,4742,777,NA,2,legacy,6,1024,2,48000,-16,experiment,0,even,2,144372,629251,630359,144360,226076,630369,561382,221332,632592,635382,631381,634603,145078,634603,NA,Sternberg task,71,62343,79,yes,1024
88.75,88.75,787.55,787.55,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,left,0,79,79,0,0,79,79,0,79,79,79,79,0,79,0,Sun Oct 20 20:43:38 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,67,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-1.csv,legacy,9 4 2,Kafkaesque Koffka,3.2.6,1,y,0,right,right,right,right,NA,661,705,4742,661,NA,2,legacy,3,1024,2,48000,-16,experiment,0,even,9,144372,635394,636501,144360,226076,636512,561382,221332,638736,641410,637524,640747,145078,640746,NA,Sternberg task,71,63004,80,yes,1024
88.88888889,88.88888889,787.1604938,787.1604938,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,0,80,80,0,0,80,80,0,80,80,80,80,0,80,0,Sun Oct 20 20:43:38 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,68,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-1.csv,legacy,8 9 6 1,Kafkaesque Koffka,3.2.6,2,y,0,left,right,right,left,NA,756,705,4742,756,NA,2,legacy,4,1024,2,48000,-16,experiment,0,even,9,144372,635394,642529,144360,226076,642540,641423,221332,644761,647531,643550,646772,145078,646772,NA,Sternberg task,72,63760,81,yes,1024
89.02439024,89.02439024,787.4756098,787.4756098,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,0,81,81,0,0,81,81,0,81,81,81,81,0,81,0,Sun Oct 20 20:43:38 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,69,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-1.csv,legacy,8 5 4 2 9 6,Kafkaesque Koffka,3.2.6,0,n,0,right,right,right,right,NA,813,705,4742,813,NA,2,legacy,6,1024,2,48000,-16,experiment,0,even,3,144372,647545,648653,144360,226076,648663,641423,221332,650887,653713,649675,652898,145078,652897,NA,Sternberg task,73,64573,82,yes,1024
89.15662651,89.15662651,787,787,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,0,82,82,0,0,82,82,0,82,82,82,82,0,82,0,Sun Oct 20 20:43:38 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,70,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-1.csv,legacy,2 4 6 9,Kafkaesque Koffka,3.2.6,3,y,0,left,right,right,left,NA,748,705,4742,748,NA,2,legacy,4,1024,2,48000,-16,experiment,0,even,6,144372,653726,654832,144360,226076,654843,641423,221332,657065,659827,655855,659076,145078,659076,NA,Sternberg task,74,65321,83,yes,1024
88.0952381,88.0952381,786.1190476,786.1190476,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,right,0,83,83,0,0,83,83,0,83,83,83,83,0,83,0,Sun Oct 20 20:43:38 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,71,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-1.csv,legacy,2 8 7 9 5 3,Kafkaesque Koffka,3.2.6,0,n,0,left,right,right,left,NA,713,705,4742,713,NA,2,legacy,6,1024,2,48000,-16,experiment,0,even,6,144372,659840,660948,144360,226076,660959,641423,221332,663182,665910,661970,665194,145078,665194,NA,Sternberg task,74,66034,84,yes,1024
88.23529412,88.23529412,786.2352941,786.2352941,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,0,84,84,0,0,84,84,0,84,84,84,84,0,84,0,Sun Oct 20 20:43:38 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,72,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-1.csv,legacy,9 3 8 2 1 4,Kafkaesque Koffka,3.2.6,3,y,0,left,right,right,left,NA,796,705,4742,796,NA,2,legacy,6,1024,2,48000,-16,experiment,0,even,8,144372,659840,667028,144360,226076,667039,665923,221332,669263,672072,668050,671274,145078,671274,NA,Sternberg task,75,66830,85,yes,1024
88.37209302,88.37209302,785.4651163,785.4651163,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,0,85,85,0,0,85,85,0,85,85,85,85,0,85,0,Sun Oct 20 20:43:38 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,73,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-1.csv,legacy,7 9,Kafkaesque Koffka,3.2.6,0,n,0,right,right,right,right,NA,720,705,4742,720,NA,2,legacy,2,1024,2,48000,-16,experiment,0,even,1,144372,672086,673194,144360,226076,673204,665923,221332,675429,678162,674216,677440,145078,677440,NA,Sternberg task,76,67550,86,yes,1024
88.50574713,88.50574713,785.8735632,785.8735632,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,0,86,86,0,0,86,86,0,86,86,86,86,0,86,0,Sun Oct 20 20:43:38 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,74,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-1.csv,legacy,1 8 7,Kafkaesque Koffka,3.2.6,0,n,0,right,right,right,right,NA,821,705,4742,821,NA,2,legacy,3,1024,2,48000,-16,experiment,0,even,4,144372,678175,679281,144360,226076,679292,665923,221332,681515,684350,680303,683526,145078,683526,NA,Sternberg task,77,68371,87,yes,1024
88.63636364,88.63636364,784,784,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,0,87,87,0,0,87,87,0,87,87,87,87,0,87,0,Sun Oct 20 20:43:38 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,75,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-1.csv,legacy,2 5 4 8 7,Kafkaesque Koffka,3.2.6,3,y,0,left,right,right,left,NA,621,705,4742,621,NA,2,legacy,5,1024,2,48000,-16,experiment,0,even,4,144372,684362,685472,144360,226076,685483,665923,221332,687706,690341,686494,689718,145078,689718,NA,Sternberg task,78,68992,88,yes,1024
88.76404494,88.76404494,782.2247191,782.2247191,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,0,88,88,0,0,88,88,0,88,88,88,88,0,88,0,Sun Oct 20 20:43:38 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,76,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-1.csv,legacy,6 7 8 5,Kafkaesque Koffka,3.2.6,3,y,0,left,right,right,left,NA,626,705,4742,626,NA,2,legacy,4,1024,2,48000,-16,experiment,0,even,8,144372,690354,691460,144360,226076,691471,665923,221332,693694,696334,692482,695705,145078,695705,NA,Sternberg task,79,69618,89,yes,1024
88.88888889,88.88888889,782.4333333,782.4333333,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,0,89,89,0,0,89,89,0,89,89,89,89,0,89,0,Sun Oct 20 20:43:38 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,77,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-1.csv,legacy,4 8 1 2,Kafkaesque Koffka,3.2.6,0,n,0,right,right,right,right,NA,801,705,4742,801,NA,2,legacy,4,1024,2,48000,-16,experiment,0,even,7,144372,696346,697453,144360,226076,697463,665923,221332,699686,702500,698475,701697,145078,701696,NA,Sternberg task,80,70419,90,yes,1024
89.01098901,89.01098901,784.5164835,784.5164835,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,0,90,90,0,0,90,90,0,90,90,90,90,0,90,0,Sun Oct 20 20:43:38 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,78,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-1.csv,legacy,1 4 3 6 5,Kafkaesque Koffka,3.2.6,0,n,0,right,right,right,right,NA,972,705,4742,972,NA,2,legacy,5,1024,2,48000,-16,experiment,0,even,8,144372,702513,703619,144360,226076,703630,665923,221332,705854,708840,704641,707865,145078,707865,NA,Sternberg task,81,71391,91,yes,1024
89.13043478,89.13043478,782.8043478,782.8043478,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,0,91,91,0,0,91,91,0,91,91,91,91,0,91,0,Sun Oct 20 20:43:38 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,79,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-1.csv,legacy,3 4,Kafkaesque Koffka,3.2.6,1,y,0,left,right,right,left,NA,627,705,4742,627,NA,2,legacy,2,1024,2,48000,-16,experiment,0,even,3,144372,708853,709963,144360,226076,709974,665923,221332,712198,714840,710986,714210,145078,714210,NA,Sternberg task,82,72018,92,yes,1024
89.24731183,89.24731183,782.0860215,782.0860215,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,0,92,92,0,0,92,92,0,92,92,92,92,0,92,0,Sun Oct 20 20:43:38 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,80,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-1.csv,legacy,8 6 3 4 7,Kafkaesque Koffka,3.2.6,0,n,0,right,right,right,right,NA,716,705,4742,716,NA,2,legacy,5,1024,2,48000,-16,experiment,0,even,1,144372,714853,715962,144360,226076,715973,665923,221332,718197,720926,716984,720208,145078,720208,NA,Sternberg task,83,72734,93,yes,1024
89.36170213,89.36170213,780.7659574,780.7659574,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,0,93,93,0,0,93,93,0,93,93,93,93,0,93,0,Sun Oct 20 20:43:38 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,81,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-1.csv,legacy,8 2 1 4 5 9,Kafkaesque Koffka,3.2.6,0,n,0,right,right,right,right,NA,658,705,4742,658,NA,2,legacy,6,1024,2,48000,-16,experiment,0,even,7,144372,720939,722047,144360,226076,722057,665923,221332,724281,726952,723068,726292,145078,726292,NA,Sternberg task,84,73392,94,yes,1024
89.47368421,89.47368421,779.8105263,779.8105263,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,0,94,94,0,0,94,94,0,94,94,94,94,0,94,0,Sun Oct 20 20:43:38 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,82,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-1.csv,legacy,4 2 6 9,Kafkaesque Koffka,3.2.6,0,n,0,right,right,right,right,NA,690,705,4742,690,NA,2,legacy,4,1024,2,48000,-16,experiment,0,even,7,144372,726965,728070,144360,226076,728081,665923,221332,730305,733009,729092,732316,145078,732316,NA,Sternberg task,85,74082,95,yes,1024
