acc,accuracy,average_response_time,avg_rt,background,block,canvas_backend,clock_backend,color_backend,compensation,coordinates,correct,correct_Keyboard_response,correct_instruction1,correct_response,count_ISI,count_Keyboard_response,count_PracticeLoop,count_correctFeedback,count_exp_sequence,count_experiment,count_experimentLoop,count_fixation,count_incorrectFeedback,count_instruction1,count_instructions2,count_logger,count_memorySet,count_probe,count_thankYou,datetime,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_PracticeLoop,logfile,mouse_backend,numberSet,opensesame_codename,opensesame_version,posInSet,present,repeat_cycle,response,response_Keyboard_response,response_instruction1,response_instructions2,response_thankYou,response_time,response_time_Keyboard_response,response_time_instruction1,response_time_instructions2,response_time_thankYou,round_decimals,sampler_backend,setSize,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,subject_nr,subject_parity,target,time_ISI,time_Keyboard_response,time_PracticeLoop,time_correctFeedback,time_exp_sequence,time_experiment,time_experimentLoop,time_fixation,time_incorrectFeedback,time_instruction1,time_instructions2,time_logger,time_memorySet,time_probe,time_thankYou,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
89.47368421,89.47368421,821.4473684,821.4473684,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,right,75,75,0,75,75,0,0,75,75,0,0,75,75,75,0,10/27/19 8:15,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,63,11,C:/Users/hosan/Desktop/Tb-subject-2.csv,legacy,7 6 4 8 1 2,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,693,693,60597,16220,NA,2,legacy,6,1024,2,48000,-16,experiment,2,even,9,558226,560233,65729,554888,556012,5122,163029,556014,529393,5130,146808,560927,557020,560232,NA,Sternberg Task,68,62430,76,yes,1024
89.61038961,89.61038961,822.5454545,822.5454545,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,left,76,76,0,76,76,0,0,76,76,0,0,76,76,76,0,10/27/19 8:15,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,64,11,C:/Users/hosan/Desktop/Tb-subject-2.csv,legacy,4 6 2 5 1,Kafkaesque Koffka,3.2.8,5,y,0,left,left,right,right,NA,906,906,60597,16220,NA,2,legacy,5,1024,2,48000,-16,experiment,2,even,1,564327,566332,65729,560989,562117,5122,163029,562120,529393,5130,146808,567239,563125,566331,NA,Sternberg Task,69,63336,77,yes,1024
89.74358974,89.74358974,824.5897436,824.5897436,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,left,77,77,0,77,77,0,0,77,77,0,0,77,77,77,0,10/27/19 8:15,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,65,11,C:/Users/hosan/Desktop/Tb-subject-2.csv,legacy,8 1 6,Kafkaesque Koffka,3.2.8,3,y,0,left,left,right,right,NA,982,982,60597,16220,NA,2,legacy,3,1024,2,48000,-16,experiment,2,even,6,570657,572663,65729,567306,568445,5122,163029,568447,529393,5130,146808,573646,569452,572662,NA,Sternberg Task,70,64318,78,yes,1024
89.87341772,89.87341772,824.6202532,824.6202532,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,left,78,78,0,78,78,0,0,78,78,0,0,78,78,78,0,10/27/19 8:15,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,66,11,C:/Users/hosan/Desktop/Tb-subject-2.csv,legacy,8,Kafkaesque Koffka,3.2.8,1,y,0,left,left,right,right,NA,827,827,60597,16220,NA,2,legacy,1,1024,2,48000,-16,experiment,2,even,8,577138,579144,65729,573720,574927,5122,163029,574930,529393,5130,146808,579972,575933,579144,NA,Sternberg Task,71,65145,79,yes,1024
90,90,825.075,825.075,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,left,79,79,0,79,79,0,0,79,79,0,0,79,79,79,0,10/27/19 8:15,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,67,11,C:/Users/hosan/Desktop/Tb-subject-2.csv,legacy,7 1 8 5 6 2,Kafkaesque Koffka,3.2.8,2,y,0,left,left,right,right,NA,861,861,60597,16220,NA,2,legacy,6,1024,2,48000,-16,experiment,2,even,1,583379,585385,65729,580042,581172,5122,163029,581175,529393,5130,146808,586247,582178,585384,NA,Sternberg Task,72,66006,80,yes,1024
90.12345679,90.12345679,821.5925926,821.5925926,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,left,80,80,0,80,80,0,0,80,80,0,0,80,80,80,0,10/27/19 8:15,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,68,11,C:/Users/hosan/Desktop/Tb-subject-2.csv,legacy,3 4,Kafkaesque Koffka,3.2.8,1,y,0,left,left,right,right,NA,543,543,60597,16220,NA,2,legacy,2,1024,2,48000,-16,experiment,2,even,3,589678,591685,65729,586307,587464,5122,163029,587466,529393,5130,146808,592229,588472,591684,NA,Sternberg Task,73,66549,81,yes,1024
90.24390244,90.24390244,820.0609756,820.0609756,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,right,81,81,0,81,81,0,0,81,81,0,0,81,81,81,0,10/27/19 8:15,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,69,11,C:/Users/hosan/Desktop/Tb-subject-2.csv,legacy,7 9 1 6,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,696,696,60597,16220,NA,2,legacy,4,1024,2,48000,-16,experiment,2,even,4,595679,597685,65729,592303,593466,5122,163029,593468,529393,5130,146808,598383,594471,597685,NA,Sternberg Task,74,67245,82,yes,1024
90.36144578,90.36144578,821,821,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,left,82,82,0,82,82,0,0,82,82,0,0,82,82,82,0,10/27/19 8:15,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,70,11,C:/Users/hosan/Desktop/Tb-subject-2.csv,legacy,6 9 3 1,Kafkaesque Koffka,3.2.8,4,y,0,left,left,right,right,NA,898,898,60597,16220,NA,2,legacy,4,1024,2,48000,-16,experiment,2,even,1,601815,603821,65729,598448,599601,5122,163029,599603,529393,5130,146808,604722,600609,603820,NA,Sternberg Task,75,68143,83,yes,1024
90.47619048,90.47619048,820.4880952,820.4880952,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,right,83,83,0,83,83,0,0,83,83,0,0,83,83,83,0,10/27/19 8:15,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,71,11,C:/Users/hosan/Desktop/Tb-subject-2.csv,legacy,7 1 8 4 9 3,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,778,778,60597,16220,NA,2,legacy,6,1024,2,48000,-16,experiment,2,even,6,608170,610176,65729,604794,605957,5122,163029,605959,529393,5130,146808,610955,606964,610176,NA,Sternberg Task,76,68921,84,yes,1024
90.58823529,90.58823529,818.3058824,818.3058824,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,left,84,84,0,84,84,0,0,84,84,0,0,84,84,84,0,10/27/19 8:15,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,72,11,C:/Users/hosan/Desktop/Tb-subject-2.csv,legacy,2 3,Kafkaesque Koffka,3.2.8,1,y,0,left,left,right,right,NA,635,635,60597,16220,NA,2,legacy,2,1024,2,48000,-16,experiment,2,even,2,614391,616398,65729,611022,612176,5122,163029,612179,529393,5130,146808,617035,613184,616398,NA,Sternberg Task,77,69556,85,yes,1024
90.69767442,90.69767442,816.6744186,816.6744186,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,left,85,85,0,85,85,0,0,85,85,0,0,85,85,85,0,10/27/19 8:15,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,73,11,C:/Users/hosan/Desktop/Tb-subject-2.csv,legacy,9 3 8 2 1 4,Kafkaesque Koffka,3.2.8,3,y,0,left,left,right,right,NA,678,678,60597,16220,NA,2,legacy,6,1024,2,48000,-16,experiment,2,even,8,620453,622460,65729,617066,618241,5122,163029,618244,529393,5130,146808,623139,619250,622460,NA,Sternberg Task,78,70234,86,yes,1024
90.8045977,90.8045977,814.5632184,814.5632184,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,right,86,86,0,86,86,0,0,86,86,0,0,86,86,86,0,10/27/19 8:15,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,74,11,C:/Users/hosan/Desktop/Tb-subject-2.csv,legacy,6 2 9 3 8 4,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,633,633,60597,16220,NA,2,legacy,6,1024,2,48000,-16,experiment,2,even,1,626568,628574,65729,623199,624353,5122,163029,624355,529393,5130,146808,629208,625361,628574,NA,Sternberg Task,79,70867,87,yes,1024
90.90909091,90.90909091,813.5113636,813.5113636,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,right,87,87,0,87,87,0,0,87,87,0,0,87,87,87,0,10/27/19 8:15,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,75,11,C:/Users/hosan/Desktop/Tb-subject-2.csv,legacy,7 8 6 1,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,722,722,60597,16220,NA,2,legacy,4,1024,2,48000,-16,experiment,2,even,3,632717,634723,65729,629277,630506,5122,163029,630509,529393,5130,146808,635446,631514,634723,NA,Sternberg Task,80,71589,88,yes,1024
91.01123596,91.01123596,815.4044944,815.4044944,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,right,88,88,0,88,88,0,0,88,88,0,0,88,88,88,0,10/27/19 8:15,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,76,11,C:/Users/hosan/Desktop/Tb-subject-2.csv,legacy,8 6 3 4 7,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,982,982,60597,16220,NA,2,legacy,5,1024,2,48000,-16,experiment,2,even,1,638877,640884,65729,635509,636663,5122,163029,636665,529393,5130,146808,641868,637671,640883,NA,Sternberg Task,81,72571,89,yes,1024
91.11111111,91.11111111,816.2777778,816.2777778,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,left,89,89,0,89,89,0,0,89,89,0,0,89,89,89,0,10/27/19 8:15,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,77,11,C:/Users/hosan/Desktop/Tb-subject-2.csv,legacy,3 5 4 7,Kafkaesque Koffka,3.2.8,1,y,0,left,left,right,right,NA,894,894,60597,16220,NA,2,legacy,4,1024,2,48000,-16,experiment,2,even,3,645262,647270,65729,641897,643048,5122,163029,643051,529393,5130,146808,648165,644057,647270,NA,Sternberg Task,82,73465,90,yes,1024
91.20879121,91.20879121,821.4285714,821.4285714,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,right,90,90,0,90,90,0,0,90,90,0,0,90,90,90,0,10/27/19 8:15,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,78,11,C:/Users/hosan/Desktop/Tb-subject-2.csv,legacy,5 2,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,1285,1285,60597,16220,NA,2,legacy,2,1024,2,48000,-16,experiment,2,even,7,651660,653664,65729,648255,649446,5122,163029,649448,529393,5130,146808,654951,650455,653664,NA,Sternberg Task,83,74750,91,yes,1024
91.30434783,91.30434783,820.6086957,820.6086957,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,left,91,91,0,91,91,0,0,91,91,0,0,91,91,91,0,10/27/19 8:15,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,79,11,C:/Users/hosan/Desktop/Tb-subject-2.csv,legacy,9 8 4,Kafkaesque Koffka,3.2.8,1,y,0,left,left,right,right,NA,746,746,60597,16220,NA,2,legacy,3,1024,2,48000,-16,experiment,2,even,9,658456,660462,65729,655018,656243,5122,163029,656245,529393,5130,146808,661209,657250,660462,NA,Sternberg Task,84,75496,92,yes,1024
91.39784946,91.39784946,820.6236559,820.6236559,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,right,92,92,0,92,92,0,0,92,92,0,0,92,92,92,0,10/27/19 8:15,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,80,11,C:/Users/hosan/Desktop/Tb-subject-2.csv,legacy,6 8 4,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,822,822,60597,16220,NA,2,legacy,3,1024,2,48000,-16,experiment,2,even,1,664629,666635,65729,661270,662414,5122,163029,662417,529393,5130,146808,667458,663422,666635,NA,Sternberg Task,85,76318,93,yes,1024
91.4893617,91.4893617,820.0531915,820.0531915,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,right,93,93,0,93,93,0,0,93,93,0,0,93,93,93,0,10/27/19 8:15,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,81,11,C:/Users/hosan/Desktop/Tb-subject-2.csv,legacy,2 8 7 9 5 3,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,767,767,60597,16220,NA,2,legacy,6,1024,2,48000,-16,experiment,2,even,6,670886,672892,65729,667513,668672,5122,163029,668674,529393,5130,146808,673661,669680,672891,NA,Sternberg Task,86,77085,94,yes,1024
91.57894737,91.57894737,817.4631579,817.4631579,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,left,94,94,0,94,94,0,0,94,94,0,0,94,94,94,0,10/27/19 8:15,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,82,11,C:/Users/hosan/Desktop/Tb-subject-2.csv,legacy,6 2,Kafkaesque Koffka,3.2.8,1,y,0,left,left,right,right,NA,574,574,60597,16220,NA,2,legacy,2,1024,2,48000,-16,experiment,2,even,6,677063,679069,65729,673725,674849,5122,163029,674852,529393,5130,146808,679644,675857,679068,NA,Sternberg Task,87,77659,95,yes,1024
91.66666667,91.66666667,817.125,817.125,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,left,95,95,0,95,95,0,0,95,95,0,0,95,95,95,0,10/27/19 8:15,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,83,11,C:/Users/hosan/Desktop/Tb-subject-2.csv,legacy,9 5 3 8 4,Kafkaesque Koffka,3.2.8,1,y,0,left,left,right,right,NA,785,785,60597,16220,NA,2,legacy,5,1024,2,48000,-16,experiment,2,even,9,683047,685053,65729,679704,680836,5122,163029,680839,529393,5130,146808,685839,681844,685052,NA,Sternberg Task,88,78444,96,yes,1024
90.72164948,90.72164948,817.8659794,817.8659794,black,experiment,legacy,legacy,legacy,0,uniform,0,0,undefined,left,96,96,0,96,96,0,0,96,96,0,0,96,96,96,0,10/27/19 8:15,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,84,11,C:/Users/hosan/Desktop/Tb-subject-2.csv,legacy,5 7 3 6 2,Kafkaesque Koffka,3.2.8,5,y,0,right,right,right,right,NA,889,889,60597,16220,NA,2,legacy,5,1024,2,48000,-16,experiment,2,even,2,689210,691217,65729,685868,686995,5122,163029,686998,529393,5130,146808,692107,688003,691216,NA,Sternberg Task,88,79333,97,yes,1024
90.81632653,90.81632653,815.9591837,815.9591837,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,left,97,97,0,97,97,0,0,97,97,0,0,97,97,97,0,10/27/19 8:15,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,85,11,C:/Users/hosan/Desktop/Tb-subject-2.csv,legacy,8 9 6 1,Kafkaesque Koffka,3.2.8,2,y,0,left,left,right,right,NA,631,631,60597,16220,NA,2,legacy,4,1024,2,48000,-16,experiment,2,even,9,695547,697553,65729,685868,693332,5122,163029,693335,692178,5130,146808,698187,694340,697552,NA,Sternberg Task,89,79964,98,yes,1024
90.90909091,90.90909091,813.1010101,813.1010101,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,left,98,98,0,98,98,0,0,98,98,0,0,98,98,98,0,10/27/19 8:15,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,86,11,C:/Users/hosan/Desktop/Tb-subject-2.csv,legacy,7 1 3,Kafkaesque Koffka,3.2.8,2,y,0,left,left,right,right,NA,533,533,60597,16220,NA,2,legacy,3,1024,2,48000,-16,experiment,2,even,1,701596,703602,65729,698224,699383,5122,163029,699385,692178,5130,146808,704137,700390,703601,NA,Sternberg Task,90,80497,99,yes,1024
91,91,811.75,811.75,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,right,99,99,0,99,99,0,0,99,99,0,0,99,99,99,0,10/27/19 8:15,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,87,11,C:/Users/hosan/Desktop/Tb-subject-2.csv,legacy,9 8 2 7 4,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,678,678,60597,16220,NA,2,legacy,5,1024,2,48000,-16,experiment,2,even,5,707549,709555,65729,704203,705335,5122,163029,705337,692178,5130,146808,710234,706344,709554,NA,Sternberg Task,91,81175,100,yes,1024
91.08910891,91.08910891,808.7524752,808.7524752,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,left,100,100,0,100,100,0,0,100,100,0,0,100,100,100,0,10/27/19 8:15,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,88,11,C:/Users/hosan/Desktop/Tb-subject-2.csv,legacy,6 7 9 3 1 2,Kafkaesque Koffka,3.2.8,1,y,0,left,left,right,right,NA,509,509,60597,16220,NA,2,legacy,6,1024,2,48000,-16,experiment,2,even,6,713705,715713,65729,710303,711494,5122,163029,711496,692178,5130,146808,716223,712500,715712,NA,Sternberg Task,92,81684,101,yes,1024
91.17647059,91.17647059,806.6568627,806.6568627,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,right,101,101,0,101,101,0,0,101,101,0,0,101,101,101,0,10/27/19 8:15,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,89,11,C:/Users/hosan/Desktop/Tb-subject-2.csv,legacy,2 5 1 4,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,595,595,60597,16220,NA,2,legacy,4,1024,2,48000,-16,experiment,2,even,6,719624,721630,65729,716291,717411,5122,163029,717414,692178,5130,146808,722227,718417,721630,NA,Sternberg Task,93,82279,102,yes,1024
91.26213592,91.26213592,803.7475728,803.7475728,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,left,102,102,0,102,102,0,0,102,102,0,0,102,102,102,0,10/27/19 8:15,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,90,11,C:/Users/hosan/Desktop/Tb-subject-2.csv,legacy,4,Kafkaesque Koffka,3.2.8,1,y,0,left,left,right,right,NA,507,507,60597,16220,NA,2,legacy,1,1024,2,48000,-16,experiment,2,even,4,725640,727646,65729,722288,723426,5122,163029,723428,692178,5130,146808,728154,724435,727646,NA,Sternberg Task,94,82786,103,yes,1024
91.34615385,91.34615385,802.1634615,802.1634615,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,right,103,103,0,103,103,0,0,103,103,0,0,103,103,103,0,10/27/19 8:15,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,91,11,C:/Users/hosan/Desktop/Tb-subject-2.csv,legacy,1 3 2 6 9,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,639,639,60597,16220,NA,2,legacy,5,1024,2,48000,-16,experiment,2,even,5,731608,733615,65729,728214,729395,5122,163029,729397,692178,5130,146808,734255,730403,733614,NA,Sternberg Task,95,83425,104,yes,1024
91.42857143,91.42857143,802.352381,802.352381,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,left,104,104,0,104,104,0,0,104,104,0,0,104,104,104,0,10/27/19 8:15,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,92,11,C:/Users/hosan/Desktop/Tb-subject-2.csv,legacy,3 2 1 4 7,Kafkaesque Koffka,3.2.8,2,y,0,left,left,right,right,NA,822,822,60597,16220,NA,2,legacy,5,1024,2,48000,-16,experiment,2,even,2,737625,739633,65729,734277,735410,5122,163029,735412,692178,5130,146808,740457,736418,739632,NA,Sternberg Task,96,84247,105,yes,1024
91.50943396,91.50943396,800.7264151,800.7264151,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,right,105,105,0,105,105,0,0,105,105,0,0,105,105,105,0,10/27/19 8:15,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,93,11,C:/Users/hosan/Desktop/Tb-subject-2.csv,legacy,8 9,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,630,630,60597,16220,NA,2,legacy,2,1024,2,48000,-16,experiment,2,even,5,743880,745887,65729,740525,741665,5122,163029,741668,692178,5130,146808,746519,742674,745887,NA,Sternberg Task,97,84877,106,yes,1024
91.58878505,91.58878505,799.9065421,799.9065421,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,right,106,106,0,106,106,0,0,106,106,0,0,106,106,106,0,10/27/19 8:15,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,94,11,C:/Users/hosan/Desktop/Tb-subject-2.csv,legacy,5,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,713,713,60597,16220,NA,2,legacy,1,1024,2,48000,-16,experiment,2,even,8,749906,751909,65729,746543,747692,5122,163029,747694,692178,5130,146808,752623,748700,751909,NA,Sternberg Task,98,85590,107,yes,1024
91.66666667,91.66666667,801.9074074,801.9074074,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,right,107,107,0,107,107,0,0,107,107,0,0,107,107,107,0,10/27/19 8:15,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,95,11,C:/Users/hosan/Desktop/Tb-subject-2.csv,legacy,1,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,1016,1016,60597,16220,NA,2,legacy,1,1024,2,48000,-16,experiment,2,even,7,756039,758045,65729,752687,753824,5122,163029,753827,692178,5130,146808,759062,754833,758044,NA,Sternberg Task,99,86606,108,yes,1024
91.74311927,91.74311927,803.9541284,803.9541284,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,left,108,108,0,108,108,0,0,108,108,0,0,108,108,108,0,10/27/19 8:15,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,96,11,C:/Users/hosan/Desktop/Tb-subject-2.csv,legacy,5 7 8 2 3 8,Kafkaesque Koffka,3.2.8,5,y,0,left,left,right,right,NA,1025,1025,60597,16220,NA,2,legacy,6,1024,2,48000,-16,experiment,2,even,3,762465,764471,65729,759121,760250,5122,163029,760253,692178,5130,146808,765498,761259,764471,NA,Sternberg Task,100,87631,109,yes,1024
91.81818182,91.81818182,803.2272727,803.2272727,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,left,109,109,0,109,109,0,0,109,109,0,0,109,109,109,0,10/27/19 8:15,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,97,11,C:/Users/hosan/Desktop/Tb-subject-2.csv,legacy,7 2 3,Kafkaesque Koffka,3.2.8,3,y,0,left,left,right,right,NA,724,724,60597,16220,NA,2,legacy,3,1024,2,48000,-16,experiment,2,even,3,768913,770918,65729,765561,766698,5122,163029,766701,692178,5130,146808,771643,767707,770918,NA,Sternberg Task,101,88355,110,yes,1024
91.89189189,91.89189189,802.4054054,802.4054054,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,left,110,110,0,110,110,0,0,110,110,0,0,110,110,110,0,10/27/19 8:15,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,98,11,C:/Users/hosan/Desktop/Tb-subject-2.csv,legacy,3 9 7 6 4,Kafkaesque Koffka,3.2.8,3,y,0,left,left,right,right,NA,712,712,60597,16220,NA,2,legacy,5,1024,2,48000,-16,experiment,2,even,7,775053,777060,65729,771705,772840,5122,163029,772843,692178,5130,146808,777774,773848,777059,NA,Sternberg Task,102,89067,111,yes,1024
91.96428571,91.96428571,806.9285714,806.9285714,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,right,111,111,0,111,111,0,0,111,111,0,0,111,111,111,0,10/27/19 8:15,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,99,11,C:/Users/hosan/Desktop/Tb-subject-2.csv,legacy,3 9 1,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,1309,1309,60597,16220,NA,2,legacy,3,1024,2,48000,-16,experiment,2,even,7,781215,783218,65729,777840,779001,5122,163029,779003,692178,5130,146808,784528,780009,783218,NA,Sternberg Task,103,90376,112,yes,1024
92.03539823,92.03539823,811.4247788,811.4247788,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,right,112,112,0,112,112,0,0,112,112,0,0,112,112,112,0,10/27/19 8:15,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,100,11,C:/Users/hosan/Desktop/Tb-subject-2.csv,legacy,3 4 2,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,1315,1315,60597,16220,NA,2,legacy,3,1024,2,48000,-16,experiment,2,even,5,787934,789941,65729,784591,785721,5122,163029,785723,692178,5130,146808,791258,786728,789941,NA,Sternberg Task,104,91691,113,yes,1024
92.10526316,92.10526316,809.3421053,809.3421053,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,left,113,113,0,113,113,0,0,113,113,0,0,113,113,113,0,10/27/19 8:15,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,101,11,C:/Users/hosan/Desktop/Tb-subject-2.csv,legacy,6 1 2,Kafkaesque Koffka,3.2.8,3,y,0,left,left,right,right,NA,574,574,60597,16220,NA,2,legacy,3,1024,2,48000,-16,experiment,2,even,2,794657,796662,65729,791312,792447,5122,163029,792449,692178,5130,146808,797237,793452,796662,NA,Sternberg Task,105,92265,114,yes,1024
