acc,accuracy,average_response_time,avg_rt,background,block,canvas_backend,clock_backend,color_backend,compensation,coordinates,correct,correct_instruction1,correct_new_keyboard_response,correct_response,count_ISI,count_correctFeedback,count_expSequence,count_experiment,count_experimentLoop,count_fixation,count_getting_started,count_incorrectFeeback,count_instruction1,count_instructions2,count_logger,count_memorySet,count_new_keyboard_response,count_practiceLoop,count_probe,count_thankYou,count_welcome,datetime,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_practiceLoop,logfile,mouse_backend,numberSet,opensesame_codename,opensesame_version,posInSet,present,repeat_cycle,response,response_instruction1,response_instructions2,response_new_keyboard_response,response_thankYou,response_time,response_time_instruction1,response_time_instructions2,response_time_new_keyboard_response,response_time_thankYou,response_time_welcome,response_welcome,round_decimals,sampler_backend,setSize,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,subject_nr,subject_parity,target,time_ISI,time_correctFeedback,time_expSequence,time_experiment,time_experimentLoop,time_fixation,time_getting_started,time_incorrectFeeback,time_instruction1,time_instructions2,time_logger,time_memorySet,time_new_keyboard_response,time_practiceLoop,time_probe,time_thankYou,time_welcome,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
83.60655738,83.60655738,716.9672131,716.9672131,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,60,60,60,0,0,60,NA,60,0,0,60,60,60,0,60,0,NA,Fri Oct 25 19:23:32 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,48,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-3.csv,legacy,6 9 5,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,623,133417,8914,623,NA,NA,NA,2,legacy,3,1024,2,48000,-16,experiment,3,odd,8,512805,509474,510560,2776,222837,510573,NA,503503,2792,213922,515443,511587,514818,136330,514818,NA,NA,Sternberg Task,51,43735,61,yes,1024
83.87096774,83.87096774,714.8064516,714.8064516,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,61,61,61,0,0,61,NA,61,0,0,61,61,61,0,61,0,NA,Fri Oct 25 19:23:32 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,49,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-3.csv,legacy,5 7 3,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,583,133417,8914,583,NA,NA,NA,2,legacy,3,1024,2,48000,-16,experiment,3,odd,9,518789,515458,516544,2776,222837,516556,NA,503503,2792,213922,521388,517571,520803,136330,520803,NA,NA,Sternberg Task,52,44318,62,yes,1024
84.12698413,84.12698413,713.8571429,713.8571429,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,62,62,62,0,0,62,NA,62,0,0,62,62,62,0,62,0,NA,Fri Oct 25 19:23:32 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,50,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-3.csv,legacy,1 4 9 2 5,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,655,133417,8914,655,NA,NA,NA,2,legacy,5,1024,2,48000,-16,experiment,3,odd,7,524734,521404,522490,2776,222837,522502,NA,503503,2792,213922,527405,523517,526748,136330,526747,NA,NA,Sternberg Task,53,44973,63,yes,1024
84.375,84.375,710.40625,710.40625,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,63,63,63,0,0,63,NA,63,0,0,63,63,63,0,63,0,NA,Fri Oct 25 19:23:32 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,51,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-3.csv,legacy,6 9 4 5 2,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,493,133417,8914,493,NA,NA,NA,2,legacy,5,1024,2,48000,-16,experiment,3,odd,1,530750,527419,528506,2776,222837,528518,NA,503503,2792,213922,533259,529533,532764,136330,532764,NA,NA,Sternberg Task,54,45466,64,yes,1024
84.61538462,84.61538462,707.0461538,707.0461538,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,64,64,64,0,0,64,NA,64,0,0,64,64,64,0,64,0,NA,Fri Oct 25 19:23:32 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,52,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-3.csv,legacy,5 2,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,492,133417,8914,492,NA,NA,NA,2,legacy,2,1024,2,48000,-16,experiment,3,odd,7,536604,533275,534360,2776,222837,534372,NA,503503,2792,213922,539111,535387,538617,136330,538617,NA,NA,Sternberg Task,55,45958,65,yes,1024
83.33333333,83.33333333,707.5151515,707.5151515,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,left,65,65,65,0,0,65,NA,65,0,0,65,65,65,0,65,0,NA,Fri Oct 25 19:23:32 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,53,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-3.csv,legacy,5 2 6,Kafkaesque Koffka,3.2.8,2,y,0,right,right,right,right,NA,738,133417,8914,738,NA,NA,NA,2,legacy,3,1024,2,48000,-16,experiment,3,odd,2,542455,539126,540211,2776,222837,540223,NA,503503,2792,213922,545208,541238,544468,136330,544468,NA,NA,Sternberg Task,55,46696,66,yes,1024
83.58208955,83.58208955,705.2686567,705.2686567,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,66,66,66,0,0,66,NA,66,0,0,66,66,66,0,66,0,NA,Fri Oct 25 19:23:32 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,54,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-3.csv,legacy,4,Kafkaesque Koffka,3.2.8,1,y,0,left,right,right,left,NA,557,133417,8914,557,NA,NA,NA,2,legacy,1,1024,2,48000,-16,experiment,3,odd,4,548552,539126,546309,2776,222837,546322,NA,545224,2792,213922,551125,547336,550566,136330,550566,NA,NA,Sternberg Task,56,47253,67,yes,1024
83.82352941,83.82352941,713.6029412,713.6029412,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,67,67,67,0,0,67,NA,67,0,0,67,67,67,0,67,0,NA,Fri Oct 25 19:23:32 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,55,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-3.csv,legacy,9 7 4 5 8,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,1272,133417,8914,1272,NA,NA,NA,2,legacy,5,1024,2,48000,-16,experiment,3,odd,6,554471,551141,552227,2776,222837,552239,NA,545224,2792,213922,557759,553254,556485,136330,556485,NA,NA,Sternberg Task,57,48525,68,yes,1024
84.05797101,84.05797101,714.1884058,714.1884058,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,68,68,68,0,0,68,NA,68,0,0,68,68,68,0,68,0,NA,Fri Oct 25 19:23:32 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,56,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-3.csv,legacy,9 1 7 2,Kafkaesque Koffka,3.2.8,2,y,0,left,right,right,left,NA,754,133417,8914,754,NA,NA,NA,2,legacy,4,1024,2,48000,-16,experiment,3,odd,1,561102,557773,558858,2776,222837,558870,NA,545224,2792,213922,563872,559885,563116,136330,563115,NA,NA,Sternberg Task,58,49279,69,yes,1024
82.85714286,82.85714286,712.0142857,712.0142857,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,right,69,69,69,0,0,69,NA,69,0,0,69,69,69,0,69,0,NA,Fri Oct 25 19:23:32 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,57,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-3.csv,legacy,2 8 7 9 5 3,Kafkaesque Koffka,3.2.8,0,n,0,left,right,right,left,NA,562,133417,8914,562,NA,NA,NA,2,legacy,6,1024,2,48000,-16,experiment,3,odd,6,567218,563888,564974,2776,222837,564987,NA,545224,2792,213922,569796,566001,569232,136330,569232,NA,NA,Sternberg Task,58,49841,70,yes,1024
83.09859155,83.09859155,713.8591549,713.8591549,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,70,70,70,0,0,70,NA,70,0,0,70,70,70,0,70,0,NA,Fri Oct 25 19:23:32 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,58,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-3.csv,legacy,1 6 4,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,843,133417,8914,843,NA,NA,NA,2,legacy,3,1024,2,48000,-16,experiment,3,odd,7,573141,563888,570898,2776,222837,570910,NA,569811,2792,213922,575999,571925,575154,136330,575154,NA,NA,Sternberg Task,59,50684,71,yes,1024
83.33333333,83.33333333,710.4444444,710.4444444,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,71,71,71,0,0,71,NA,71,0,0,71,71,71,0,71,0,NA,Fri Oct 25 19:23:32 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,59,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-3.csv,legacy,6 2,Kafkaesque Koffka,3.2.8,1,y,0,left,right,right,left,NA,468,133417,8914,468,NA,NA,NA,2,legacy,2,1024,2,48000,-16,experiment,3,odd,6,579342,576013,577098,2776,222837,577110,NA,569811,2792,213922,581826,578125,581356,136330,581356,NA,NA,Sternberg Task,60,51152,72,yes,1024
83.56164384,83.56164384,710.1506849,710.1506849,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,72,72,72,0,0,72,NA,72,0,0,72,72,72,0,72,0,NA,Fri Oct 25 19:23:32 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,60,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-3.csv,legacy,9 8 4,Kafkaesque Koffka,3.2.8,1,y,0,left,right,right,left,NA,689,133417,8914,689,NA,NA,NA,2,legacy,3,1024,2,48000,-16,experiment,3,odd,9,585168,581841,582927,2776,222837,582939,NA,569811,2792,213922,587873,583952,587182,136330,587182,NA,NA,Sternberg Task,61,51841,73,yes,1024
83.78378378,83.78378378,708.9324324,708.9324324,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,73,73,73,0,0,73,NA,73,0,0,73,73,73,0,73,0,NA,Fri Oct 25 19:23:32 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,61,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-3.csv,legacy,8 7 3,Kafkaesque Koffka,3.2.8,1,y,0,left,right,right,left,NA,620,133417,8914,620,NA,NA,NA,2,legacy,3,1024,2,48000,-16,experiment,3,odd,8,591216,587886,588972,2776,222837,588985,NA,569811,2792,213922,593852,589999,593230,136330,593230,NA,NA,Sternberg Task,62,52461,74,yes,1024
84,84,708.6133333,708.6133333,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,74,74,74,0,0,74,NA,74,0,0,74,74,74,0,74,0,NA,Fri Oct 25 19:23:32 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,62,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-3.csv,legacy,2 6 4 3 9,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,685,133417,8914,685,NA,NA,NA,2,legacy,5,1024,2,48000,-16,experiment,3,odd,1,597198,593868,594955,2776,222837,594967,NA,569811,2792,213922,599898,595982,599211,136330,599211,NA,NA,Sternberg Task,63,53146,75,yes,1024
84.21052632,84.21052632,708.8815789,708.8815789,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,75,75,75,0,0,75,NA,75,0,0,75,75,75,0,75,0,NA,Fri Oct 25 19:23:32 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,63,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-3.csv,legacy,5 7 3 6 2,Kafkaesque Koffka,3.2.8,5,y,0,left,right,right,left,NA,729,133417,8914,729,NA,NA,NA,2,legacy,5,1024,2,48000,-16,experiment,3,odd,2,603242,599914,601000,2776,222837,601011,NA,569811,2792,213922,605987,602026,605256,136330,605256,NA,NA,Sternberg Task,64,53875,76,yes,1024
84.41558442,84.41558442,707.6233766,707.6233766,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,76,76,76,0,0,76,NA,76,0,0,76,76,76,0,76,0,NA,Fri Oct 25 19:23:32 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,64,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-3.csv,legacy,6 7 8 5,Kafkaesque Koffka,3.2.8,3,y,0,left,right,right,left,NA,612,133417,8914,612,NA,NA,NA,2,legacy,4,1024,2,48000,-16,experiment,3,odd,8,609332,606002,607088,2776,222837,607100,NA,569811,2792,213922,611959,608115,611345,136330,611345,NA,NA,Sternberg Task,65,54487,77,yes,1024
84.61538462,84.61538462,708.2948718,708.2948718,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,77,77,77,0,0,77,NA,77,0,0,77,77,77,0,77,0,NA,Fri Oct 25 19:23:32 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,65,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-3.csv,legacy,1 7 5 2,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,760,133417,8914,760,NA,NA,NA,2,legacy,4,1024,2,48000,-16,experiment,3,odd,3,615303,611975,613060,2776,222837,613072,NA,569811,2792,213922,618079,614086,617317,136330,617316,NA,NA,Sternberg Task,66,55247,78,yes,1024
84.81012658,84.81012658,705.4683544,705.4683544,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,78,78,78,0,0,78,NA,78,0,0,78,78,78,0,78,0,NA,Fri Oct 25 19:23:32 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,66,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-3.csv,legacy,8 9 5 6 7,Kafkaesque Koffka,3.2.8,1,y,0,left,right,right,left,NA,485,133417,8914,485,NA,NA,NA,2,legacy,5,1024,2,48000,-16,experiment,3,odd,8,621428,618099,619185,2776,222837,619197,NA,569811,2792,213922,623928,620211,623441,136330,623441,NA,NA,Sternberg Task,67,55732,79,yes,1024
85,85,706.375,706.375,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,79,79,79,0,0,79,NA,79,0,0,79,79,79,0,79,0,NA,Fri Oct 25 19:23:32 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,67,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-3.csv,legacy,8 4 3 9,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,778,133417,8914,778,NA,NA,NA,2,legacy,4,1024,2,48000,-16,experiment,3,odd,5,627272,623943,625029,2776,222837,625041,NA,569811,2792,213922,630066,626055,629286,136330,629286,NA,NA,Sternberg Task,68,56510,80,yes,1024
85.18518519,85.18518519,707.5061728,707.5061728,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,80,80,80,0,0,80,NA,80,0,0,80,80,80,0,80,0,NA,Fri Oct 25 19:23:32 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,68,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-3.csv,legacy,3 4 2,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,798,133417,8914,798,NA,NA,NA,2,legacy,3,1024,2,48000,-16,experiment,3,odd,5,633412,630082,631168,2776,222837,631180,NA,569811,2792,213922,636225,632195,635425,136330,635425,NA,NA,Sternberg Task,69,57308,81,yes,1024
84.14634146,84.14634146,712.7560976,712.7560976,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,left,81,81,81,0,0,81,NA,81,0,0,81,81,81,0,81,0,NA,Fri Oct 25 19:23:32 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,69,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-3.csv,legacy,2 6 1 7 4,Kafkaesque Koffka,3.2.8,2,y,0,right,right,right,right,NA,1138,133417,8914,1138,NA,NA,NA,2,legacy,5,1024,2,48000,-16,experiment,3,odd,6,639572,636241,637327,2776,222837,637340,NA,569811,2792,213922,642727,638355,641586,136330,641586,NA,NA,Sternberg Task,69,58446,82,yes,1024
84.3373494,84.3373494,712.4337349,712.4337349,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,82,82,82,0,0,82,NA,82,0,0,82,82,82,0,82,0,NA,Fri Oct 25 19:23:32 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,70,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-3.csv,legacy,4 3 2 5 8,Kafkaesque Koffka,3.2.8,2,y,0,left,right,right,left,NA,686,133417,8914,686,NA,NA,NA,2,legacy,5,1024,2,48000,-16,experiment,3,odd,3,646071,636241,643828,2776,222837,643840,NA,642741,2792,213922,648772,644855,648084,136330,648084,NA,NA,Sternberg Task,70,59132,83,yes,1024
84.52380952,84.52380952,712.4047619,712.4047619,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,83,83,83,0,0,83,NA,83,0,0,83,83,83,0,83,0,NA,Fri Oct 25 19:23:32 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,71,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-3.csv,legacy,7 1 5 6 3,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,710,133417,8914,710,NA,NA,NA,2,legacy,5,1024,2,48000,-16,experiment,3,odd,8,652118,648788,649875,2776,222837,649887,NA,642741,2792,213922,654844,650902,654132,136330,654132,NA,NA,Sternberg Task,71,59842,84,yes,1024
84.70588235,84.70588235,712.5294118,712.5294118,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,84,84,84,0,0,84,NA,84,0,0,84,84,84,0,84,0,NA,Fri Oct 25 19:23:32 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,72,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-3.csv,legacy,4 1 8 7 5,Kafkaesque Koffka,3.2.8,3,y,0,left,right,right,left,NA,723,133417,8914,723,NA,NA,NA,2,legacy,5,1024,2,48000,-16,experiment,3,odd,8,658189,654860,655946,2776,222837,655958,NA,642741,2792,213922,660927,656972,660202,136330,660202,NA,NA,Sternberg Task,72,60565,85,yes,1024
84.88372093,84.88372093,712.5813953,712.5813953,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,85,85,85,0,0,85,NA,85,0,0,85,85,85,0,85,0,NA,Fri Oct 25 19:23:32 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,73,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-3.csv,legacy,5 3 8 7 2 4,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,717,133417,8914,717,NA,NA,NA,2,legacy,6,1024,2,48000,-16,experiment,3,odd,9,664272,660943,662028,2776,222837,662041,NA,642741,2792,213922,667005,663055,666286,136330,666285,NA,NA,Sternberg Task,73,61282,86,yes,1024
85.05747126,85.05747126,713.4482759,713.4482759,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,86,86,86,0,0,86,NA,86,0,0,86,86,86,0,86,0,NA,Fri Oct 25 19:23:32 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,74,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-3.csv,legacy,8 5 1 3 9,Kafkaesque Koffka,3.2.8,4,y,0,left,right,right,left,NA,788,133417,8914,788,NA,NA,NA,2,legacy,5,1024,2,48000,-16,experiment,3,odd,3,670351,667021,668107,2776,222837,668120,NA,642741,2792,213922,673155,669134,672365,136330,672365,NA,NA,Sternberg Task,74,62070,87,yes,1024
85.22727273,85.22727273,710.8181818,710.8181818,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,87,87,87,0,0,87,NA,87,0,0,87,87,87,0,87,0,NA,Fri Oct 25 19:23:32 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,75,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-3.csv,legacy,6 7 9 3 1 2,Kafkaesque Koffka,3.2.8,1,y,0,left,right,right,left,NA,482,133417,8914,482,NA,NA,NA,2,legacy,6,1024,2,48000,-16,experiment,3,odd,6,676501,673171,674258,2776,222837,674271,NA,642741,2792,213922,678999,675285,678515,136330,678515,NA,NA,Sternberg Task,75,62552,88,yes,1024
85.39325843,85.39325843,708.7303371,708.7303371,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,88,88,88,0,0,88,NA,88,0,0,88,88,88,0,88,0,NA,Fri Oct 25 19:23:32 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,76,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-3.csv,legacy,3 5 9 6 2 4,Kafkaesque Koffka,3.2.8,1,y,0,left,right,right,left,NA,525,133417,8914,525,NA,NA,NA,2,legacy,6,1024,2,48000,-16,experiment,3,odd,3,682344,679013,680099,2776,222837,680112,NA,642741,2792,213922,684884,681126,684357,136330,684357,NA,NA,Sternberg Task,76,63077,89,yes,1024
85.55555556,85.55555556,707.5222222,707.5222222,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,89,89,89,0,0,89,NA,89,0,0,89,89,89,0,89,0,NA,Fri Oct 25 19:23:32 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,77,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-3.csv,legacy,7 1,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,600,133417,8914,600,NA,NA,NA,2,legacy,2,1024,2,48000,-16,experiment,3,odd,8,688226,684900,685985,2776,222837,685997,NA,642741,2792,213922,690842,687010,690240,136330,690240,NA,NA,Sternberg Task,77,63677,90,yes,1024
84.61538462,84.61538462,706.7802198,706.7802198,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,left,90,90,90,0,0,90,NA,90,0,0,90,90,90,0,90,0,NA,Fri Oct 25 19:23:32 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,78,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-3.csv,legacy,3 9 6 2,Kafkaesque Koffka,3.2.8,4,y,0,right,right,right,right,NA,640,133417,8914,640,NA,NA,NA,2,legacy,4,1024,2,48000,-16,experiment,3,odd,2,694187,690858,691944,2776,222837,691956,NA,642741,2792,213922,696843,692971,696201,136330,696200,NA,NA,Sternberg Task,77,64317,91,yes,1024
