acc,accuracy,average_response_time,avg_rt,background,block,canvas_backend,clock_backend,color_backend,compensation,coordinates,correct,correct_instruction1,correct_keyboard_response,correct_response,count_ISI,count_correctFeedback,count_experiment,count_experimentLoop,count_fixation,count_incorrectFeedback,count_instruction1,count_instructions2,count_keyboard_response,count_logger,count_memorySet,count_memorySet_1,count_practiceLoop,count_probe,count_thankYou,datetime,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_practiceLoop,logfile,mouse_backend,numberSet,opensesame_codename,opensesame_version,posInSet,present,repeat_cycle,response,response_instruction1,response_instructions2,response_keyboard_response,response_thankYou,response_time,response_time_instruction1,response_time_instructions2,response_time_keyboard_response,response_time_thankYou,round_decimals,sampler_backend,setSize,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,subject_nr,subject_parity,target,time_ISI,time_correctFeedback,time_experiment,time_experimentLoop,time_fixation,time_incorrectFeedback,time_instruction1,time_instructions2,time_keyboard_response,time_logger,time_memorySet,time_memorySet_1,time_practiceLoop,time_probe,time_thankYou,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
93.33333333,93.33333333,810.7866667,810.7866667,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,74,74,0,0,74,74,0,0,74,74,74,74,0,74,0,Sat Oct 26 21:28:40 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,62,11,/Users/Linzi/Desktop/LM-subject-3M27.csv,legacy,2 3,Kafkaesque Koffka,3.2.8,1,y,0,left,right,right,left,NA,580,6330,8999,580,NA,2,legacy,2,1024,2,48000,-16,experiment,3,odd,2,500887,497327,5512,100580,498633,323488,5548,91578,502915,503501,498606,499660,11895,502914,NA,Sternberg task,70,60809,75,yes,1024
93.42105263,93.42105263,811.5394737,811.5394737,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,75,75,0,0,75,75,0,0,75,75,75,75,0,75,0,Sat Oct 26 21:28:40 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,63,11,/Users/Linzi/Desktop/LM-subject-3M27.csv,legacy,9 6 2 4 1,Kafkaesque Koffka,3.2.8,4,y,0,left,right,right,left,NA,868,6330,8999,868,NA,2,legacy,5,1024,2,48000,-16,experiment,3,odd,4,507095,503532,5512,100580,504843,323488,5548,91578,509123,509996,504816,505869,11895,509123,NA,Sternberg task,71,61677,76,yes,1024
93.50649351,93.50649351,814.5064935,814.5064935,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,76,76,0,0,76,76,0,0,76,76,76,76,0,76,0,Sat Oct 26 21:28:40 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,64,11,/Users/Linzi/Desktop/LM-subject-3M27.csv,legacy,7 9 1 6,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,1040,6330,8999,1040,NA,2,legacy,4,1024,2,48000,-16,experiment,3,odd,4,513588,510025,5512,100580,511334,323488,5548,91578,515616,516661,511307,512361,11895,515615,NA,Sternberg task,72,62717,77,yes,1024
92.30769231,92.30769231,815.0512821,815.0512821,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,right,77,77,0,0,77,77,0,0,77,77,77,77,0,77,0,Sat Oct 26 21:28:40 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,65,11,/Users/Linzi/Desktop/LM-subject-3M27.csv,legacy,5 3 2 6 9 8,Kafkaesque Koffka,3.2.8,0,n,0,left,right,right,left,NA,857,6330,8999,857,NA,2,legacy,6,1024,2,48000,-16,experiment,3,odd,4,520253,516692,5512,100580,518000,323488,5548,91578,522280,523142,517974,519026,11895,522280,NA,Sternberg task,72,63574,78,yes,1024
92.40506329,92.40506329,819.0506329,819.0506329,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,78,78,0,0,78,78,0,0,78,78,78,78,0,78,0,Sat Oct 26 21:28:40 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,66,11,/Users/Linzi/Desktop/LM-subject-3M27.csv,legacy,9 5 3 2 8 6,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,1131,6330,8999,1131,NA,2,legacy,6,1024,2,48000,-16,experiment,3,odd,7,526736,516692,5512,100580,524483,523175,5548,91578,528764,529900,524455,525509,11895,528764,NA,Sternberg task,73,64705,79,yes,1024
92.5,92.5,817.1375,817.1375,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,79,79,0,0,79,79,0,0,79,79,79,79,0,79,0,Sat Oct 26 21:28:40 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,67,11,/Users/Linzi/Desktop/LM-subject-3M27.csv,legacy,4,Kafkaesque Koffka,3.2.8,1,y,0,left,right,right,left,NA,666,6330,8999,666,NA,2,legacy,1,1024,2,48000,-16,experiment,3,odd,4,533492,529931,5512,100580,531238,523175,5548,91578,535519,536190,531211,532265,11895,535518,NA,Sternberg task,74,65371,80,yes,1024
92.59259259,92.59259259,819.2716049,819.2716049,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,80,80,0,0,80,80,0,0,80,80,80,80,0,80,0,Sat Oct 26 21:28:40 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,68,11,/Users/Linzi/Desktop/LM-subject-3M27.csv,legacy,2 8 9 4 1,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,990,6330,8999,990,NA,2,legacy,5,1024,2,48000,-16,experiment,3,odd,5,539783,536222,5512,100580,537530,523175,5548,91578,541812,542807,537504,538556,11895,541812,NA,Sternberg task,75,66361,81,yes,1024
92.68292683,92.68292683,819.2560976,819.2560976,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,81,81,0,0,81,81,0,0,81,81,81,81,0,81,0,Sat Oct 26 21:28:40 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,69,11,/Users/Linzi/Desktop/LM-subject-3M27.csv,legacy,4 2 6 9,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,818,6330,8999,818,NA,2,legacy,4,1024,2,48000,-16,experiment,3,odd,7,546397,542838,5512,100580,544143,523175,5548,91578,548425,549248,544117,545171,11895,548425,NA,Sternberg task,76,67179,82,yes,1024
92.77108434,92.77108434,817.2891566,817.2891566,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,82,82,0,0,82,82,0,0,82,82,82,82,0,82,0,Sat Oct 26 21:28:40 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,70,11,/Users/Linzi/Desktop/LM-subject-3M27.csv,legacy,7 8 6 3 1,Kafkaesque Koffka,3.2.8,5,y,0,left,right,right,left,NA,656,6330,8999,656,NA,2,legacy,5,1024,2,48000,-16,experiment,3,odd,1,552841,549279,5512,100580,550588,523175,5548,91578,554869,555531,550561,551615,11895,554869,NA,Sternberg task,77,67835,83,yes,1024
92.85714286,92.85714286,817.0357143,817.0357143,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,83,83,0,0,83,83,0,0,83,83,83,83,0,83,0,Sat Oct 26 21:28:40 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,71,11,/Users/Linzi/Desktop/LM-subject-3M27.csv,legacy,6 7 9 3 1 2,Kafkaesque Koffka,3.2.8,1,y,0,left,right,right,left,NA,796,6330,8999,796,NA,2,legacy,6,1024,2,48000,-16,experiment,3,odd,6,559129,555563,5512,100580,556877,523175,5548,91578,561157,561958,556847,557903,11895,561157,NA,Sternberg task,78,68631,84,yes,1024
92.94117647,92.94117647,814.1058824,814.1058824,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,84,84,0,0,84,84,0,0,84,84,84,84,0,84,0,Sat Oct 26 21:28:40 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,72,11,/Users/Linzi/Desktop/LM-subject-3M27.csv,legacy,7,Kafkaesque Koffka,3.2.8,1,y,0,left,right,right,left,NA,568,6330,8999,568,NA,2,legacy,1,1024,2,48000,-16,experiment,3,odd,7,565545,561989,5512,100580,563292,523175,5548,91578,567574,568147,563266,564319,11895,567574,NA,Sternberg task,79,69199,85,yes,1024
93.02325581,93.02325581,814.4767442,814.4767442,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,85,85,0,0,85,85,0,0,85,85,85,85,0,85,0,Sat Oct 26 21:28:40 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,73,11,/Users/Linzi/Desktop/LM-subject-3M27.csv,legacy,3 9 6 2,Kafkaesque Koffka,3.2.8,4,y,0,left,right,right,left,NA,846,6330,8999,846,NA,2,legacy,4,1024,2,48000,-16,experiment,3,odd,2,571740,568178,5512,100580,569487,523175,5548,91578,573767,574618,569460,570514,11895,573766,NA,Sternberg task,80,70045,86,yes,1024
93.10344828,93.10344828,814,814,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,86,86,0,0,86,86,0,0,86,86,86,86,0,86,0,Sat Oct 26 21:28:40 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,74,11,/Users/Linzi/Desktop/LM-subject-3M27.csv,legacy,1 8 7,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,773,6330,8999,773,NA,2,legacy,3,1024,2,48000,-16,experiment,3,odd,4,578209,574649,5512,100580,575956,523175,5548,91578,580237,581016,575930,576983,11895,580237,NA,Sternberg task,81,70818,87,yes,1024
93.18181818,93.18181818,814.0113636,814.0113636,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,87,87,0,0,87,87,0,0,87,87,87,87,0,87,0,Sat Oct 26 21:28:40 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,75,11,/Users/Linzi/Desktop/LM-subject-3M27.csv,legacy,3 4 2,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,815,6330,8999,815,NA,2,legacy,3,1024,2,48000,-16,experiment,3,odd,5,584607,581047,5512,100580,582354,523175,5548,91578,586634,587455,582327,583380,11895,586633,NA,Sternberg task,82,71633,88,yes,1024
93.25842697,93.25842697,810.6629213,810.6629213,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,88,88,0,0,88,88,0,0,88,88,88,88,0,88,0,Sat Oct 26 21:28:40 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,76,11,/Users/Linzi/Desktop/LM-subject-3M27.csv,legacy,8,Kafkaesque Koffka,3.2.8,1,y,0,left,right,right,left,NA,516,6330,8999,516,NA,2,legacy,1,1024,2,48000,-16,experiment,3,odd,8,591042,587488,5512,100580,588790,523175,5548,91578,593070,593592,588764,589816,11895,593069,NA,Sternberg task,83,72149,89,yes,1024
93.33333333,93.33333333,814.1444444,814.1444444,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,89,89,0,0,89,89,0,0,89,89,89,89,0,89,0,Sat Oct 26 21:28:40 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,77,11,/Users/Linzi/Desktop/LM-subject-3M27.csv,legacy,8 5 3 7 4 6,Kafkaesque Koffka,3.2.8,6,y,0,left,right,right,left,NA,1124,6330,8999,1124,NA,2,legacy,6,1024,2,48000,-16,experiment,3,odd,6,597185,593623,5512,100580,594932,523175,5548,91578,599212,600341,594906,595958,11895,599212,NA,Sternberg task,84,73273,90,yes,1024
93.40659341,93.40659341,814.3516484,814.3516484,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,90,90,0,0,90,90,0,0,90,90,90,90,0,90,0,Sat Oct 26 21:28:40 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,78,11,/Users/Linzi/Desktop/LM-subject-3M27.csv,legacy,6 7 5 9,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,833,6330,8999,833,NA,2,legacy,4,1024,2,48000,-16,experiment,3,odd,2,603934,600372,5512,100580,601682,523175,5548,91578,605961,606800,601655,602708,11895,605961,NA,Sternberg task,85,74106,91,yes,1024
93.47826087,93.47826087,817.3695652,817.3695652,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,91,91,0,0,91,91,0,0,91,91,91,91,0,91,0,Sat Oct 26 21:28:40 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,79,11,/Users/Linzi/Desktop/LM-subject-3M27.csv,legacy,9 7 4 5 8,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,1092,6330,8999,1092,NA,2,legacy,5,1024,2,48000,-16,experiment,3,odd,6,610390,606831,5512,100580,608138,523175,5548,91578,612418,613516,608111,609164,11895,612417,NA,Sternberg task,86,75198,92,yes,1024
93.5483871,93.5483871,822.655914,822.655914,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,92,92,0,0,92,92,0,0,92,92,92,92,0,92,0,Sat Oct 26 21:28:40 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,80,11,/Users/Linzi/Desktop/LM-subject-3M27.csv,legacy,8 5 7 3 6,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,1309,6330,8999,1309,NA,2,legacy,5,1024,2,48000,-16,experiment,3,odd,9,617113,613548,5512,100580,614861,523175,5548,91578,619141,620456,614834,615887,11895,619141,NA,Sternberg task,87,76507,93,yes,1024
93.61702128,93.61702128,822.2021277,822.2021277,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,93,93,0,0,93,93,0,0,93,93,93,93,0,93,0,Sat Oct 26 21:28:40 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,81,11,/Users/Linzi/Desktop/LM-subject-3M27.csv,legacy,7 3 2 8,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,780,6330,8999,780,NA,2,legacy,4,1024,2,48000,-16,experiment,3,odd,4,624048,620489,5512,100580,621795,523175,5548,91578,626076,626861,621768,622821,11895,626076,NA,Sternberg task,88,77287,94,yes,1024
92.63157895,92.63157895,821.4421053,821.4421053,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,left,94,94,0,0,94,94,0,0,94,94,94,94,0,94,0,Sat Oct 26 21:28:40 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,82,11,/Users/Linzi/Desktop/LM-subject-3M27.csv,legacy,8 7 3,Kafkaesque Koffka,3.2.8,1,y,0,right,right,right,right,NA,750,6330,8999,750,NA,2,legacy,3,1024,2,48000,-16,experiment,3,odd,8,630451,626893,5512,100580,628199,523175,5548,91578,632480,633235,628172,629225,11895,632480,NA,Sternberg task,88,78037,95,yes,1024
92.70833333,92.70833333,823.1041667,823.1041667,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,95,95,0,0,95,95,0,0,95,95,95,95,0,95,0,Sat Oct 26 21:28:40 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,83,11,/Users/Linzi/Desktop/LM-subject-3M27.csv,legacy,1 3 2 6 9,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,981,6330,8999,981,NA,2,legacy,5,1024,2,48000,-16,experiment,3,odd,5,636832,626893,5512,100580,634578,633266,5548,91578,638859,639846,634551,635605,11895,638859,NA,Sternberg task,89,79018,96,yes,1024
92.78350515,92.78350515,822.443299,822.443299,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,96,96,0,0,96,96,0,0,96,96,96,96,0,96,0,Sat Oct 26 21:28:40 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,84,11,/Users/Linzi/Desktop/LM-subject-3M27.csv,legacy,1 4 3 6 5,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,759,6330,8999,759,NA,2,legacy,5,1024,2,48000,-16,experiment,3,odd,8,643439,639877,5512,100580,641187,633266,5548,91578,645469,646234,641161,642213,11895,645468,NA,Sternberg task,90,79777,97,yes,1024
92.85714286,92.85714286,821.3469388,821.3469388,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,97,97,0,0,97,97,0,0,97,97,97,97,0,97,0,Sat Oct 26 21:28:40 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,85,11,/Users/Linzi/Desktop/LM-subject-3M27.csv,legacy,1 7 5 2,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,715,6330,8999,715,NA,2,legacy,4,1024,2,48000,-16,experiment,3,odd,3,649831,646266,5512,100580,647577,633266,5548,91578,651858,652579,647550,648603,11895,651858,NA,Sternberg task,91,80492,98,yes,1024
92.92929293,92.92929293,820.3636364,820.3636364,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,98,98,0,0,98,98,0,0,98,98,98,98,0,98,0,Sat Oct 26 21:28:40 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,86,11,/Users/Linzi/Desktop/LM-subject-3M27.csv,legacy,2 6 4 3 9,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,724,6330,8999,724,NA,2,legacy,5,1024,2,48000,-16,experiment,3,odd,1,656172,652611,5512,100580,653919,633266,5548,91578,658199,658928,653892,654945,11895,658199,NA,Sternberg task,92,81216,99,yes,1024
93,93,820.17,820.17,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,99,99,0,0,99,99,0,0,99,99,99,99,0,99,0,Sat Oct 26 21:28:40 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,87,11,/Users/Linzi/Desktop/LM-subject-3M27.csv,legacy,6 9 4 5 2,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,801,6330,8999,801,NA,2,legacy,5,1024,2,48000,-16,experiment,3,odd,1,662523,658959,5512,100580,660270,633266,5548,91578,664550,665357,660243,661296,11895,664549,NA,Sternberg task,93,82017,100,yes,1024
93.06930693,93.06930693,818.7623762,818.7623762,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,100,100,0,0,100,100,0,0,100,100,100,100,0,100,0,Sat Oct 26 21:28:40 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,88,11,/Users/Linzi/Desktop/LM-subject-3M27.csv,legacy,8 3,Kafkaesque Koffka,3.2.8,2,y,0,left,right,right,left,NA,678,6330,8999,678,NA,2,legacy,2,1024,2,48000,-16,experiment,3,odd,3,668946,665389,5512,100580,666694,633266,5548,91578,670975,671659,666667,667720,11895,670975,NA,Sternberg task,94,82695,101,yes,1024
93.1372549,93.1372549,815.8137255,815.8137255,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,101,101,0,0,101,101,0,0,101,101,101,101,0,101,0,Sat Oct 26 21:28:40 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,89,11,/Users/Linzi/Desktop/LM-subject-3M27.csv,legacy,9 8 4,Kafkaesque Koffka,3.2.8,1,y,0,left,right,right,left,NA,518,6330,8999,518,NA,2,legacy,3,1024,2,48000,-16,experiment,3,odd,9,675246,671690,5512,100580,672995,633266,5548,91578,677274,677798,672968,674020,11895,677274,NA,Sternberg task,95,83213,102,yes,1024
93.2038835,93.2038835,814.5242718,814.5242718,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,102,102,0,0,102,102,0,0,102,102,102,102,0,102,0,Sat Oct 26 21:28:40 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,90,11,/Users/Linzi/Desktop/LM-subject-3M27.csv,legacy,9 1 7 2,Kafkaesque Koffka,3.2.8,2,y,0,left,right,right,left,NA,683,6330,8999,683,NA,2,legacy,4,1024,2,48000,-16,experiment,3,odd,1,681390,677829,5512,100580,679137,633266,5548,91578,683419,684107,679110,680163,11895,683419,NA,Sternberg task,96,83896,103,yes,1024
93.26923077,93.26923077,812.2211538,812.2211538,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,103,103,0,0,103,103,0,0,103,103,103,103,0,103,0,Sat Oct 26 21:28:40 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,91,11,/Users/Linzi/Desktop/LM-subject-3M27.csv,legacy,7 2 3,Kafkaesque Koffka,3.2.8,3,y,0,left,right,right,left,NA,575,6330,8999,575,NA,2,legacy,3,1024,2,48000,-16,experiment,3,odd,3,687696,684138,5512,100580,685443,633266,5548,91578,689724,690305,685417,686470,11895,689723,NA,Sternberg task,97,84471,104,yes,1024
93.33333333,93.33333333,811.2666667,811.2666667,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,104,104,0,0,104,104,0,0,104,104,104,104,0,104,0,Sat Oct 26 21:28:40 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,92,11,/Users/Linzi/Desktop/LM-subject-3M27.csv,legacy,6 8 4,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,712,6330,8999,712,NA,2,legacy,3,1024,2,48000,-16,experiment,3,odd,1,693900,690336,5512,100580,691647,633266,5548,91578,695928,696646,691620,692673,11895,695928,NA,Sternberg task,98,85183,105,yes,1024
93.39622642,93.39622642,812.6037736,812.6037736,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,105,105,0,0,105,105,0,0,105,105,105,105,0,105,0,Sat Oct 26 21:28:40 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,93,11,/Users/Linzi/Desktop/LM-subject-3M27.csv,legacy,8 2 1 4 5 9,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,953,6330,8999,953,NA,2,legacy,6,1024,2,48000,-16,experiment,3,odd,7,700237,696677,5512,100580,697985,633266,5548,91578,702265,703225,697958,699011,11895,702265,NA,Sternberg task,99,86136,106,yes,1024
93.45794393,93.45794393,813.0280374,813.0280374,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,106,106,0,0,106,106,0,0,106,106,106,106,0,106,0,Sat Oct 26 21:28:40 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,94,11,/Users/Linzi/Desktop/LM-subject-3M27.csv,legacy,7 1 3,Kafkaesque Koffka,3.2.8,2,y,0,left,right,right,left,NA,858,6330,8999,858,NA,2,legacy,3,1024,2,48000,-16,experiment,3,odd,1,706821,703257,5512,100580,704568,633266,5548,91578,708848,709712,704541,705595,11895,708848,NA,Sternberg task,100,86994,107,yes,1024
93.51851852,93.51851852,812.212963,812.212963,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,107,107,0,0,107,107,0,0,107,107,107,107,0,107,0,Sat Oct 26 21:28:40 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,95,11,/Users/Linzi/Desktop/LM-subject-3M27.csv,legacy,5 9 2 3,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,725,6330,8999,725,NA,2,legacy,4,1024,2,48000,-16,experiment,3,odd,8,713303,709742,5512,100580,711051,633266,5548,91578,715331,716062,711024,712077,11895,715330,NA,Sternberg task,101,87719,108,yes,1024
93.57798165,93.57798165,812.0825688,812.0825688,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,108,108,0,0,108,108,0,0,108,108,108,108,0,108,0,Sat Oct 26 21:28:40 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,96,11,/Users/Linzi/Desktop/LM-subject-3M27.csv,legacy,8 4 3 5,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,798,6330,8999,798,NA,2,legacy,4,1024,2,48000,-16,experiment,3,odd,6,719659,716094,5512,100580,717405,633266,5548,91578,721687,722491,717378,718431,11895,721687,NA,Sternberg task,102,88517,109,yes,1024
93.63636364,93.63636364,810.0636364,810.0636364,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,109,109,0,0,109,109,0,0,109,109,109,109,0,109,0,Sat Oct 26 21:28:40 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,97,11,/Users/Linzi/Desktop/LM-subject-3M27.csv,legacy,9 1 6 7 8,Kafkaesque Koffka,3.2.8,1,y,0,left,right,right,left,NA,590,6330,8999,590,NA,2,legacy,5,1024,2,48000,-16,experiment,3,odd,9,726086,722522,5512,100580,723833,633266,5548,91578,728114,728710,723806,724860,11895,728113,NA,Sternberg task,103,89107,110,yes,1024
93.69369369,93.69369369,810.7297297,810.7297297,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,110,110,0,0,110,110,0,0,110,110,110,110,0,110,0,Sat Oct 26 21:28:40 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,98,11,/Users/Linzi/Desktop/LM-subject-3M27.csv,legacy,6 8 9 3 4 9,Kafkaesque Koffka,3.2.8,5,y,0,left,right,right,left,NA,884,6330,8999,884,NA,2,legacy,6,1024,2,48000,-16,experiment,3,odd,4,732303,728742,5512,100580,730050,633266,5548,91578,734331,735221,730023,731077,11895,734331,NA,Sternberg task,104,89991,111,yes,1024
93.75,93.75,810.0535714,810.0535714,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,111,111,0,0,111,111,0,0,111,111,111,111,0,111,0,Sat Oct 26 21:28:40 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,99,11,/Users/Linzi/Desktop/LM-subject-3M27.csv,legacy,1 7 8 3 9,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,735,6330,8999,735,NA,2,legacy,5,1024,2,48000,-16,experiment,3,odd,2,738814,735253,5512,100580,736562,633266,5548,91578,740841,741582,736536,737588,11895,740840,NA,Sternberg task,105,90726,112,yes,1024
