acc,accuracy,average_response_time,avg_rt,background,block,canvas_backend,clock_backend,color_backend,compensation,coordinates,correct,correct_instruction1,correct_keyboard_response,correct_response,count_ISI,count_PracticeLoop,count_correctFeedback,count_expSequence,count_experiment,count_experimentLoop,count_fixation,count_incorrectFeedback,count_instruction1,count_instructions2,count_keyboard_response,count_logger,count_memorySet,count_probe,count_thankYou,datetime,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_PracticeLoop,logfile,mouse_backend,numberSet,opensesame_codename,opensesame_version,posInSet,present,repeat_cycle,response,response_instruction1,response_instructions2,response_keyboard_response,response_thankYou,response_time,response_time_instruction1,response_time_instructions2,response_time_keyboard_response,response_time_thankYou,round_decimals,sampler_backend,setSize,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,subject_nr,subject_parity,target,time_ISI,time_PracticeLoop,time_correctFeedback,time_expSequence,time_experiment,time_experimentLoop,time_fixation,time_incorrectFeedback,time_instruction1,time_instructions2,time_keyboard_response,time_logger,time_memorySet,time_probe,time_thankYou,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
97.05882353,97.05882353,722.9705882,722.9705882,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,33,0,33,33,0,0,33,33,0,0,33,33,33,33,0,Thu Oct 24 14:05:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.1,no,mono,no,18,no,white,no,no,768,legacy,21,11,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.2/CB-subject-3.csv,legacy,7 1 3,Kafkaesque Koffka,3.2.8,2,y,0,left,left,right,left,NA,889,42787,5490,889,NA,2,legacy,3,1024,2,48000,-16,experiment,3,odd,1,256953,45881,253558,254713,3045,127123,254725,65743,3082,121631,258967,259858,255741,258967,NA,Sternberg Task,33,24581,34,yes,1024
97.14285714,97.14285714,721.3142857,721.3142857,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,34,0,34,34,0,0,34,34,0,0,34,34,34,34,0,Thu Oct 24 14:05:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.1,no,mono,no,18,no,white,no,no,768,legacy,22,11,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.2/CB-subject-3.csv,legacy,5 2 6,Kafkaesque Koffka,3.2.8,2,y,0,left,left,right,left,NA,665,42787,5490,665,NA,2,legacy,3,1024,2,48000,-16,experiment,3,odd,2,263274,45881,259876,261032,3045,127123,261045,65743,3082,121631,265288,265955,262061,265288,NA,Sternberg Task,34,25246,35,yes,1024
97.22222222,97.22222222,717.0277778,717.0277778,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,35,0,35,35,0,0,35,35,0,0,35,35,35,35,0,Thu Oct 24 14:05:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.1,no,mono,no,18,no,white,no,no,768,legacy,23,11,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.2/CB-subject-3.csv,legacy,4 1 8 7 5,Kafkaesque Koffka,3.2.8,3,y,0,left,left,right,left,NA,567,42787,5490,567,NA,2,legacy,5,1024,2,48000,-16,experiment,3,odd,8,269377,45881,265971,267133,3045,127123,267148,65743,3082,121631,271392,271961,268164,271392,NA,Sternberg Task,35,25813,36,yes,1024
97.2972973,97.2972973,716.5405405,716.5405405,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,36,0,36,36,0,0,36,36,0,0,36,36,36,36,0,Thu Oct 24 14:05:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.1,no,mono,no,18,no,white,no,no,768,legacy,24,11,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.2/CB-subject-3.csv,legacy,8 4 3 9,Kafkaesque Koffka,3.2.8,0,n,0,right,left,right,right,NA,699,42787,5490,699,NA,2,legacy,4,1024,2,48000,-16,experiment,3,odd,5,275377,45881,271977,273134,3045,127123,273149,65743,3082,121631,277391,278092,274164,277391,NA,Sternberg Task,36,26512,37,yes,1024
97.36842105,97.36842105,717.4736842,717.4736842,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,37,0,37,37,0,0,37,37,0,0,37,37,37,37,0,Thu Oct 24 14:05:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.1,no,mono,no,18,no,white,no,no,768,legacy,25,11,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.2/CB-subject-3.csv,legacy,9 5 8 1,Kafkaesque Koffka,3.2.8,2,y,0,left,left,right,left,NA,752,42787,5490,752,NA,2,legacy,4,1024,2,48000,-16,experiment,3,odd,5,281509,45881,278109,279269,3045,127123,279282,65743,3082,121631,283523,284277,280296,283523,NA,Sternberg Task,37,27264,38,yes,1024
97.43589744,97.43589744,720.4358974,720.4358974,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,38,0,38,38,0,0,38,38,0,0,38,38,38,38,0,Thu Oct 24 14:05:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.1,no,mono,no,18,no,white,no,no,768,legacy,26,11,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.2/CB-subject-3.csv,legacy,7 8 6 1,Kafkaesque Koffka,3.2.8,0,n,0,right,left,right,right,NA,833,42787,5490,833,NA,2,legacy,4,1024,2,48000,-16,experiment,3,odd,3,287704,45881,284296,285461,3045,127123,285473,65743,3082,121631,289718,290553,286487,289718,NA,Sternberg Task,38,28097,39,yes,1024
97.5,97.5,715.725,715.725,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,39,0,39,39,0,0,39,39,0,0,39,39,39,39,0,Thu Oct 24 14:05:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.1,no,mono,no,18,no,white,no,no,768,legacy,27,11,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.2/CB-subject-3.csv,legacy,8 1 6,Kafkaesque Koffka,3.2.8,3,y,0,left,left,right,left,NA,532,42787,5490,532,NA,2,legacy,3,1024,2,48000,-16,experiment,3,odd,6,293976,45881,290569,291732,3045,127123,291746,65743,3082,121631,295990,296524,292762,295990,NA,Sternberg Task,39,28629,40,yes,1024
97.56097561,97.56097561,714.902439,714.902439,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,40,0,40,40,0,0,40,40,0,0,40,40,40,40,0,Thu Oct 24 14:05:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.1,no,mono,no,18,no,white,no,no,768,legacy,28,11,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.2/CB-subject-3.csv,legacy,4 6 5 8,Kafkaesque Koffka,3.2.8,1,y,0,left,left,right,left,NA,682,42787,5490,682,NA,2,legacy,4,1024,2,48000,-16,experiment,3,odd,4,299939,45881,296541,297698,3045,127123,297711,65743,3082,121631,301953,302637,298727,301953,NA,Sternberg Task,40,29311,41,yes,1024
95.23809524,95.23809524,714.452381,714.452381,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,left,41,0,41,41,0,0,41,41,0,0,41,41,41,41,0,Thu Oct 24 14:05:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.1,no,mono,no,18,no,white,no,no,768,legacy,29,11,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.2/CB-subject-3.csv,legacy,5 7 3 6 2,Kafkaesque Koffka,3.2.8,5,y,0,right,left,right,right,NA,696,42787,5490,696,NA,2,legacy,5,1024,2,48000,-16,experiment,3,odd,2,306058,45881,302655,303815,3045,127123,303828,65743,3082,121631,308074,308772,304843,308073,NA,Sternberg Task,40,30007,42,yes,1024
95.34883721,95.34883721,716.255814,716.255814,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,42,0,42,42,0,0,42,42,0,0,42,42,42,42,0,Thu Oct 24 14:05:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.1,no,mono,no,18,no,white,no,no,768,legacy,30,11,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.2/CB-subject-3.csv,legacy,2 3,Kafkaesque Koffka,3.2.8,1,y,0,left,left,right,left,NA,792,42787,5490,792,NA,2,legacy,2,1024,2,48000,-16,experiment,3,odd,2,312193,45881,302655,309951,3045,127123,309964,308790,3082,121631,314207,315001,310980,314207,NA,Sternberg Task,41,30799,43,yes,1024
95.45454545,95.45454545,718.3181818,718.3181818,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,43,0,43,43,0,0,43,43,0,0,43,43,43,43,0,Thu Oct 24 14:05:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.1,no,mono,no,18,no,white,no,no,768,legacy,31,11,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.2/CB-subject-3.csv,legacy,6 1 2,Kafkaesque Koffka,3.2.8,3,y,0,left,left,right,left,NA,807,42787,5490,807,NA,2,legacy,3,1024,2,48000,-16,experiment,3,odd,2,318415,45881,315018,316173,3045,127123,316188,308790,3082,121631,320429,321238,317202,320429,NA,Sternberg Task,42,31606,44,yes,1024
95.55555556,95.55555556,725.0666667,725.0666667,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,44,0,44,44,0,0,44,44,0,0,44,44,44,44,0,Thu Oct 24 14:05:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.1,no,mono,no,18,no,white,no,no,768,legacy,32,11,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.2/CB-subject-3.csv,legacy,8 6 3 4 7,Kafkaesque Koffka,3.2.8,0,n,0,right,left,right,right,NA,1022,42787,5490,1022,NA,2,legacy,5,1024,2,48000,-16,experiment,3,odd,1,324660,45881,321257,322417,3045,127123,322429,308790,3082,121631,326674,327698,323447,326674,NA,Sternberg Task,43,32628,45,yes,1024
95.65217391,95.65217391,730.7391304,730.7391304,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,45,0,45,45,0,0,45,45,0,0,45,45,45,45,0,Thu Oct 24 14:05:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.1,no,mono,no,18,no,white,no,no,768,legacy,33,11,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.2/CB-subject-3.csv,legacy,6 9 4 5 3 2,Kafkaesque Koffka,3.2.8,0,n,0,right,left,right,right,NA,986,42787,5490,986,NA,2,legacy,6,1024,2,48000,-16,experiment,3,odd,8,331101,45881,327716,328861,3045,127123,328874,308790,3082,121631,333116,334104,329889,333115,NA,Sternberg Task,44,33614,46,yes,1024
95.74468085,95.74468085,734.0425532,734.0425532,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,46,0,46,46,0,0,46,46,0,0,46,46,46,46,0,Thu Oct 24 14:05:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.1,no,mono,no,18,no,white,no,no,768,legacy,34,11,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.2/CB-subject-3.csv,legacy,9 8 2 7 4,Kafkaesque Koffka,3.2.8,0,n,0,right,left,right,right,NA,886,42787,5490,886,NA,2,legacy,5,1024,2,48000,-16,experiment,3,odd,5,337523,45881,334122,335279,3045,127123,335292,308790,3082,121631,339537,340426,336306,339537,NA,Sternberg Task,45,34500,47,yes,1024
95.83333333,95.83333333,730.5208333,730.5208333,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,47,0,47,47,0,0,47,47,0,0,47,47,47,47,0,Thu Oct 24 14:05:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.1,no,mono,no,18,no,white,no,no,768,legacy,35,11,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.2/CB-subject-3.csv,legacy,7 9,Kafkaesque Koffka,3.2.8,0,n,0,right,left,right,right,NA,565,42787,5490,565,NA,2,legacy,2,1024,2,48000,-16,experiment,3,odd,1,343832,45881,340442,341592,3045,127123,341604,308790,3082,121631,345848,346416,342620,345848,NA,Sternberg Task,46,35065,48,yes,1024
95.91836735,95.91836735,726.4897959,726.4897959,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,48,0,48,48,0,0,48,48,0,0,48,48,48,48,0,Thu Oct 24 14:05:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.1,no,mono,no,18,no,white,no,no,768,legacy,36,11,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.2/CB-subject-3.csv,legacy,5 9 2 3,Kafkaesque Koffka,3.2.8,0,n,0,right,left,right,right,NA,533,42787,5490,533,NA,2,legacy,4,1024,2,48000,-16,experiment,3,odd,8,349834,45881,346435,347592,3045,127123,347605,308790,3082,121631,351848,352383,348621,351848,NA,Sternberg Task,47,35598,49,yes,1024
96,96,722.76,722.76,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,49,0,49,49,0,0,49,49,0,0,49,49,49,49,0,Thu Oct 24 14:05:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.1,no,mono,no,18,no,white,no,no,768,legacy,37,11,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.2/CB-subject-3.csv,legacy,8 9,Kafkaesque Koffka,3.2.8,0,n,0,right,left,right,right,NA,540,42787,5490,540,NA,2,legacy,2,1024,2,48000,-16,experiment,3,odd,5,355787,45881,352401,353546,3045,127123,353560,308790,3082,121631,357801,358343,354575,357801,NA,Sternberg Task,48,36138,50,yes,1024
96.07843137,96.07843137,723.1764706,723.1764706,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,50,0,50,50,0,0,50,50,0,0,50,50,50,50,0,Thu Oct 24 14:05:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.1,no,mono,no,18,no,white,no,no,768,legacy,38,11,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.2/CB-subject-3.csv,legacy,1 5 3 2 8,Kafkaesque Koffka,3.2.8,0,n,0,right,left,right,right,NA,744,42787,5490,744,NA,2,legacy,5,1024,2,48000,-16,experiment,3,odd,4,361764,45881,358362,359523,3045,127123,359538,308790,3082,121631,363778,364524,360551,363778,NA,Sternberg Task,49,36882,51,yes,1024
96.15384615,96.15384615,722.8846154,722.8846154,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,51,0,51,51,0,0,51,51,0,0,51,51,51,51,0,Thu Oct 24 14:05:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.1,no,mono,no,18,no,white,no,no,768,legacy,39,11,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.2/CB-subject-3.csv,legacy,1 7 5 2 9,Kafkaesque Koffka,3.2.8,0,n,0,right,left,right,right,NA,708,42787,5490,708,NA,2,legacy,5,1024,2,48000,-16,experiment,3,odd,3,367927,45881,364540,365686,3045,127123,365698,308790,3082,121631,369941,370651,366714,369941,NA,Sternberg Task,50,37590,52,yes,1024
96.22641509,96.22641509,733.2075472,733.2075472,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,52,0,52,52,0,0,52,52,0,0,52,52,52,52,0,Thu Oct 24 14:05:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.1,no,mono,no,18,no,white,no,no,768,legacy,40,11,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.2/CB-subject-3.csv,legacy,2 4 6 9,Kafkaesque Koffka,3.2.8,3,y,0,left,left,right,left,NA,1270,42787,5490,1270,NA,2,legacy,4,1024,2,48000,-16,experiment,3,odd,6,374057,45881,370669,371817,3045,127123,371829,308790,3082,121631,376071,377343,372845,376071,NA,Sternberg Task,51,38860,53,yes,1024
96.2962963,96.2962963,732.8333333,732.8333333,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,53,0,53,53,0,0,53,53,0,0,53,53,53,53,0,Thu Oct 24 14:05:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.1,no,mono,no,18,no,white,no,no,768,legacy,41,11,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.2/CB-subject-3.csv,legacy,4 8 1 2,Kafkaesque Koffka,3.2.8,0,n,0,right,left,right,right,NA,713,42787,5490,713,NA,2,legacy,4,1024,2,48000,-16,experiment,3,odd,7,380760,45881,377359,378514,3045,127123,378527,308790,3082,121631,382775,383491,379543,382774,NA,Sternberg Task,52,39573,54,yes,1024
94.54545455,94.54545455,755.8727273,755.8727273,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,right,54,0,54,54,0,0,54,54,0,0,54,54,54,54,0,Thu Oct 24 14:05:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.1,no,mono,no,18,no,white,no,no,768,legacy,42,11,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.2/CB-subject-3.csv,legacy,6 8 4,Kafkaesque Koffka,3.2.8,0,n,0,None,left,right,None,NA,2000,42787,5490,2000,NA,2,legacy,3,1024,2,48000,-16,experiment,3,odd,1,386892,45881,383508,384650,3045,127123,384663,308790,3082,121631,388906,390907,385679,388905,NA,Sternberg Task,52,41573,55,yes,1024
94.64285714,94.64285714,754.0892857,754.0892857,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,55,0,55,55,0,0,55,55,0,0,55,55,55,55,0,Thu Oct 24 14:05:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.1,no,mono,no,18,no,white,no,no,768,legacy,43,11,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.2/CB-subject-3.csv,legacy,7 6 4 8 1 2,Kafkaesque Koffka,3.2.8,0,n,0,right,left,right,right,NA,656,42787,5490,656,NA,2,legacy,6,1024,2,48000,-16,experiment,3,odd,9,394310,45881,383508,392067,3045,127123,392081,390925,3082,121631,396326,396984,393097,396326,NA,Sternberg Task,53,42229,56,yes,1024
94.73684211,94.73684211,753.0350877,753.0350877,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,56,0,56,56,0,0,56,56,0,0,56,56,56,56,0,Thu Oct 24 14:05:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.1,no,mono,no,18,no,white,no,no,768,legacy,44,11,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.2/CB-subject-3.csv,legacy,4 3 2 5 8,Kafkaesque Koffka,3.2.8,2,y,0,left,left,right,left,NA,694,42787,5490,694,NA,2,legacy,5,1024,2,48000,-16,experiment,3,odd,3,400387,45881,397000,398145,3045,127123,398158,390925,3082,121631,402401,403097,399175,402401,NA,Sternberg Task,54,42923,57,yes,1024
94.82758621,94.82758621,748.2586207,748.2586207,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,57,0,57,57,0,0,57,57,0,0,57,57,57,57,0,Thu Oct 24 14:05:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.1,no,mono,no,18,no,white,no,no,768,legacy,45,11,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.2/CB-subject-3.csv,legacy,5 2,Kafkaesque Koffka,3.2.8,0,n,0,right,left,right,right,NA,476,42787,5490,476,NA,2,legacy,2,1024,2,48000,-16,experiment,3,odd,7,406516,45881,403114,404274,3045,127123,404286,390925,3082,121631,408533,409012,405302,408533,NA,Sternberg Task,55,43399,58,yes,1024
94.91525424,94.91525424,747.8644068,747.8644068,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,58,0,58,58,0,0,58,58,0,0,58,58,58,58,0,Thu Oct 24 14:05:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.1,no,mono,no,18,no,white,no,no,768,legacy,46,11,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.2/CB-subject-3.csv,legacy,1 6 4 3 9 7,Kafkaesque Koffka,3.2.8,0,n,0,right,left,right,right,NA,725,42787,5490,725,NA,2,legacy,6,1024,2,48000,-16,experiment,3,odd,8,412432,45881,409028,410191,3045,127123,410203,390925,3082,121631,414447,415175,411220,414446,NA,Sternberg Task,56,44124,59,yes,1024
95,95,742.85,742.85,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,59,0,59,59,0,0,59,59,0,0,59,59,59,59,0,Thu Oct 24 14:05:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.1,no,mono,no,18,no,white,no,no,768,legacy,47,11,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.2/CB-subject-3.csv,legacy,4 9 7 8 5 3,Kafkaesque Koffka,3.2.8,4,y,0,left,left,right,left,NA,447,42787,5490,447,NA,2,legacy,6,1024,2,48000,-16,experiment,3,odd,8,418612,45881,415192,416368,3045,127123,416382,390925,3082,121631,420625,421074,417398,420625,NA,Sternberg Task,57,44571,60,yes,1024
95.08196721,95.08196721,741,741,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,60,0,60,60,0,0,60,60,0,0,60,60,60,60,0,Thu Oct 24 14:05:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.1,no,mono,no,18,no,white,no,no,768,legacy,48,11,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.2/CB-subject-3.csv,legacy,8 5 1 3 9,Kafkaesque Koffka,3.2.8,4,y,0,left,left,right,left,NA,630,42787,5490,630,NA,2,legacy,5,1024,2,48000,-16,experiment,3,odd,3,424492,45881,421092,422251,3045,127123,422266,390925,3082,121631,426507,427141,423279,426506,NA,Sternberg Task,58,45201,61,yes,1024
95.16129032,95.16129032,738.5,738.5,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,61,0,61,61,0,0,61,61,0,0,61,61,61,61,0,Thu Oct 24 14:05:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.1,no,mono,no,18,no,white,no,no,768,legacy,49,11,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.2/CB-subject-3.csv,legacy,5 2 9 6 1 7,Kafkaesque Koffka,3.2.8,3,y,0,left,left,right,left,NA,586,42787,5490,586,NA,2,legacy,6,1024,2,48000,-16,experiment,3,odd,9,430556,45881,427157,428316,3045,127123,428329,390925,3082,121631,432570,433158,429342,432570,NA,Sternberg Task,59,45787,62,yes,1024
95.23809524,95.23809524,733.8253968,733.8253968,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,62,0,62,62,0,0,62,62,0,0,62,62,62,62,0,Thu Oct 24 14:05:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.1,no,mono,no,18,no,white,no,no,768,legacy,50,11,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.2/CB-subject-3.csv,legacy,8 7 3,Kafkaesque Koffka,3.2.8,1,y,0,left,left,right,left,NA,444,42787,5490,444,NA,2,legacy,3,1024,2,48000,-16,experiment,3,odd,8,436582,45881,433175,434334,3045,127123,434349,390925,3082,121631,438597,439044,435365,438596,NA,Sternberg Task,60,46231,63,yes,1024
95.3125,95.3125,733.46875,733.46875,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,63,0,63,63,0,0,63,63,0,0,63,63,63,63,0,Thu Oct 24 14:05:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.1,no,mono,no,18,no,white,no,no,768,legacy,51,11,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.2/CB-subject-3.csv,legacy,7 1 8 4 9 3,Kafkaesque Koffka,3.2.8,0,n,0,right,left,right,right,NA,711,42787,5490,711,NA,2,legacy,6,1024,2,48000,-16,experiment,3,odd,6,442464,45881,439061,440221,3045,127123,440234,390925,3082,121631,444481,445195,441251,444481,NA,Sternberg Task,61,46942,64,yes,1024
95.38461538,95.38461538,732.2461538,732.2461538,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,64,0,64,64,0,0,64,64,0,0,64,64,64,64,0,Thu Oct 24 14:05:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.1,no,mono,no,18,no,white,no,no,768,legacy,52,11,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.2/CB-subject-3.csv,legacy,7 6,Kafkaesque Koffka,3.2.8,2,y,0,left,left,right,left,NA,654,42787,5490,654,NA,2,legacy,2,1024,2,48000,-16,experiment,3,odd,6,448580,45881,445213,446336,3045,127123,446352,390925,3082,121631,450593,451249,447367,450593,NA,Sternberg Task,62,47596,65,yes,1024
95.45454545,95.45454545,738.1818182,738.1818182,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,65,0,65,65,0,0,65,65,0,0,65,65,65,65,0,Thu Oct 24 14:05:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.1,no,mono,no,18,no,white,no,no,768,legacy,53,11,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.2/CB-subject-3.csv,legacy,6 9 7 4 5 1,Kafkaesque Koffka,3.2.8,2,y,0,left,left,right,left,NA,1124,42787,5490,1124,NA,2,legacy,6,1024,2,48000,-16,experiment,3,odd,9,454691,45881,451270,452446,3045,127123,452459,390925,3082,121631,456707,457833,453477,456707,NA,Sternberg Task,63,48720,66,yes,1024
95.52238806,95.52238806,739.2835821,739.2835821,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,66,0,66,66,0,0,66,66,0,0,66,66,66,66,0,Thu Oct 24 14:05:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.1,no,mono,no,18,no,white,no,no,768,legacy,54,11,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.2/CB-subject-3.csv,legacy,8 4 3 5,Kafkaesque Koffka,3.2.8,0,n,0,right,left,right,right,NA,812,42787,5490,812,NA,2,legacy,4,1024,2,48000,-16,experiment,3,odd,6,461247,45881,457851,459005,3045,127123,459019,390925,3082,121631,463259,464074,460035,463259,NA,Sternberg Task,64,49532,67,yes,1024
