acc,accuracy,average_response_time,avg_rt,background,block,canvas_backend,clock_backend,color_backend,compensation,coordinates,correct,correct_Instruction1,correct_new_keyboard_response,correct_response,count_Instruction1,count_correctFeedback,count_expSequence,count_experiment,count_experimentLoop,count_fixation,count_incorrectFeedback,count_instructions2,count_isi,count_logger,count_memorySet,count_new_keyboard_response,count_practiceLoop,count_probe,count_thankYou,datetime,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_practiceLoop,logfile,mouse_backend,numberSet,opensesame_codename,opensesame_version,posInSet,present,repeat_cycle,response,response_Instruction1,response_instructions2,response_new_keyboard_response,response_thankYou,response_time,response_time_Instruction1,response_time_instructions2,response_time_new_keyboard_response,response_time_thankYou,round_decimals,sampler_backend,setSize,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,subject_nr,subject_parity,target,time_Instruction1,time_correctFeedback,time_expSequence,time_experiment,time_experimentLoop,time_fixation,time_incorrectFeedback,time_instructions2,time_isi,time_logger,time_memorySet,time_new_keyboard_response,time_practiceLoop,time_probe,time_thankYou,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
89.0625,89.0625,1062.75,1062.75,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,0,63,63,0,0,63,63,0,63,63,63,63,0,63,0,Wed Oct 23 08:22:12 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,51,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-4-F21.csv,legacy,2 8 7 9 5 3,Kafkaesque Koffka,3.2.6,0,n,0,right,left,right,right,NA,735,78588,6952,735,NA,2,legacy,6,1024,2,48000,-16,experiment,4,even,6,3306,493948,495056,3292,172774,495066,145399,165820,497289,500037,496077,499300,81896,499299,NA,Sternberg task,57,68016,64,yes,1024
89.23076923,89.23076923,1057.369231,1057.369231,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,0,64,64,0,0,64,64,0,64,64,64,64,0,64,0,Wed Oct 23 08:22:12 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,52,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-4-F21.csv,legacy,6 9 4 5 2,Kafkaesque Koffka,3.2.6,0,n,0,right,left,right,right,NA,713,78588,6952,713,NA,2,legacy,5,1024,2,48000,-16,experiment,4,even,1,3306,500050,501171,3292,172774,501182,145399,165820,503405,506132,502193,505417,81896,505417,NA,Sternberg task,58,68729,65,yes,1024
89.39393939,89.39393939,1064.818182,1064.818182,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,0,65,65,0,0,65,65,0,65,65,65,65,0,65,0,Wed Oct 23 08:22:12 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,53,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-4-F21.csv,legacy,2 8 5 1,Kafkaesque Koffka,3.2.6,4,y,0,left,left,right,left,NA,1549,78588,6952,1549,NA,2,legacy,4,1024,2,48000,-16,experiment,4,even,1,3306,506145,507253,3292,172774,507263,145399,165820,509486,513048,508274,511497,81896,511497,NA,Sternberg task,59,70278,66,yes,1024
89.55223881,89.55223881,1064.746269,1064.746269,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,0,66,66,0,0,66,66,0,66,66,66,66,0,66,0,Wed Oct 23 08:22:12 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,54,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-4-F21.csv,legacy,2 6 1 7 4,Kafkaesque Koffka,3.2.6,2,y,0,left,left,right,left,NA,1060,78588,6952,1060,NA,2,legacy,5,1024,2,48000,-16,experiment,4,even,6,3306,513061,514170,3292,172774,514181,145399,165820,516404,519477,515192,518415,81896,518415,NA,Sternberg task,60,71338,67,yes,1024
89.70588235,89.70588235,1062.470588,1062.470588,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,0,67,67,0,0,67,67,0,67,67,67,67,0,67,0,Wed Oct 23 08:22:12 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,55,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-4-F21.csv,legacy,3 5 7 1,Kafkaesque Koffka,3.2.6,3,y,0,left,left,right,left,NA,910,78588,6952,910,NA,2,legacy,4,1024,2,48000,-16,experiment,4,even,7,3306,519490,520598,3292,172774,520608,145399,165820,522832,525754,521619,524842,81896,524842,NA,Sternberg task,61,72248,68,yes,1024
89.85507246,89.85507246,1070.956522,1070.956522,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,0,68,68,0,0,68,68,0,68,68,68,68,0,68,0,Wed Oct 23 08:22:12 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,56,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-4-F21.csv,legacy,5 3 2 6 9 8,Kafkaesque Koffka,3.2.6,0,n,0,right,left,right,right,NA,1648,78588,6952,1648,NA,2,legacy,6,1024,2,48000,-16,experiment,4,even,4,3306,525768,526878,3292,172774,526889,145399,165820,529111,532772,527900,531122,81896,531122,NA,Sternberg task,62,73896,69,yes,1024
90,90,1075.942857,1075.942857,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,0,69,69,0,0,69,69,0,69,69,69,69,0,69,0,Wed Oct 23 08:22:12 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,57,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-4-F21.csv,legacy,4 3 2 5 8,Kafkaesque Koffka,3.2.6,2,y,0,left,left,right,left,NA,1420,78588,6952,1420,NA,2,legacy,5,1024,2,48000,-16,experiment,4,even,3,3306,532785,533893,3292,172774,533903,145399,165820,536125,539559,534914,538137,81896,538136,NA,Sternberg task,63,75316,70,yes,1024
90.14084507,90.14084507,1073,1073,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,0,70,70,0,0,70,70,0,70,70,70,70,0,70,0,Wed Oct 23 08:22:12 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,58,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-4-F21.csv,legacy,1 6 4 3 9 7,Kafkaesque Koffka,3.2.6,0,n,0,right,left,right,right,NA,867,78588,6952,867,NA,2,legacy,6,1024,2,48000,-16,experiment,4,even,8,3306,539572,540681,3292,172774,540691,145399,165820,542915,545795,541703,544926,81896,544926,NA,Sternberg task,64,76183,71,yes,1024
90.27777778,90.27777778,1069.208333,1069.208333,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,0,71,71,0,0,71,71,0,71,71,71,71,0,71,0,Wed Oct 23 08:22:12 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,59,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-4-F21.csv,legacy,6 9 3 1,Kafkaesque Koffka,3.2.6,4,y,0,left,left,right,left,NA,800,78588,6952,800,NA,2,legacy,4,1024,2,48000,-16,experiment,4,even,1,3306,545808,546916,3292,172774,546927,145399,165820,549151,551966,547938,551164,81896,551163,NA,Sternberg task,65,76983,72,yes,1024
90.4109589,90.4109589,1067.753425,1067.753425,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,0,72,72,0,0,72,72,0,72,72,72,72,0,72,0,Wed Oct 23 08:22:12 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,60,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-4-F21.csv,legacy,1 4 9 3,Kafkaesque Koffka,3.2.6,0,n,0,right,left,right,right,NA,963,78588,6952,963,NA,2,legacy,4,1024,2,48000,-16,experiment,4,even,5,3306,551979,553106,3292,172774,553119,145399,165820,555342,558318,554130,557353,81896,557352,NA,Sternberg task,66,77946,73,yes,1024
90.54054054,90.54054054,1068.418919,1068.418919,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,0,73,73,0,0,73,73,0,73,73,73,73,0,73,0,Wed Oct 23 08:22:12 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,61,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-4-F21.csv,legacy,1 7 5 2,Kafkaesque Koffka,3.2.6,0,n,0,right,left,right,right,NA,1117,78588,6952,1117,NA,2,legacy,4,1024,2,48000,-16,experiment,4,even,3,3306,558331,559439,3292,172774,559450,145399,165820,561674,564805,560461,563686,81896,563686,NA,Sternberg task,67,79063,74,yes,1024
90.66666667,90.66666667,1069,1069,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,0,74,74,0,0,74,74,0,74,74,74,74,0,74,0,Wed Oct 23 08:22:12 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,62,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-4-F21.csv,legacy,4 7 6 8 2 3,Kafkaesque Koffka,3.2.6,6,y,0,left,left,right,left,NA,1112,78588,6952,1112,NA,2,legacy,6,1024,2,48000,-16,experiment,4,even,3,3306,564818,565927,3292,172774,565937,145399,165820,568161,571287,566949,570172,81896,570171,NA,Sternberg task,68,80175,75,yes,1024
90.78947368,90.78947368,1066.907895,1066.907895,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,0,75,75,0,0,75,75,0,75,75,75,75,0,75,0,Wed Oct 23 08:22:12 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,63,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-4-F21.csv,legacy,6 2 9 3 8 4,Kafkaesque Koffka,3.2.6,0,n,0,right,left,right,right,NA,910,78588,6952,910,NA,2,legacy,6,1024,2,48000,-16,experiment,4,even,1,3306,571300,572421,3292,172774,572432,145399,165820,574655,577579,573443,576666,81896,576665,NA,Sternberg task,69,81085,76,yes,1024
90.90909091,90.90909091,1062.844156,1062.844156,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,0,76,76,0,0,76,76,0,76,76,76,76,0,76,0,Wed Oct 23 08:22:12 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,64,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-4-F21.csv,legacy,5 3 8 7 2 4,Kafkaesque Koffka,3.2.6,0,n,0,right,left,right,right,NA,754,78588,6952,754,NA,2,legacy,6,1024,2,48000,-16,experiment,4,even,9,3306,577592,578701,3292,172774,578715,145399,165820,580939,583706,579726,582950,81896,582950,NA,Sternberg task,70,81839,77,yes,1024
91.02564103,91.02564103,1063.102564,1063.102564,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,0,77,77,0,0,77,77,0,77,77,77,77,0,77,0,Wed Oct 23 08:22:12 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,65,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-4-F21.csv,legacy,1 4 3 6 5,Kafkaesque Koffka,3.2.6,0,n,0,right,left,right,right,NA,1083,78588,6952,1083,NA,2,legacy,5,1024,2,48000,-16,experiment,4,even,8,3306,583719,584827,3292,172774,584839,145399,165820,587062,590160,585850,589075,81896,589075,NA,Sternberg task,71,82922,78,yes,1024
91.13924051,91.13924051,1071.594937,1071.594937,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,0,78,78,0,0,78,78,0,78,78,78,78,0,78,0,Wed Oct 23 08:22:12 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,66,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-4-F21.csv,legacy,7 1 5 6 3,Kafkaesque Koffka,3.2.6,0,n,0,right,left,right,right,NA,1734,78588,6952,1734,NA,2,legacy,5,1024,2,48000,-16,experiment,4,even,8,3306,590173,591291,3292,172774,591304,145399,165820,593526,597272,592314,595536,81896,595536,NA,Sternberg task,72,84656,79,yes,1024
91.25,91.25,1068.9875,1068.9875,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,0,79,79,0,0,79,79,0,79,79,79,79,0,79,0,Wed Oct 23 08:22:12 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,67,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-4-F21.csv,legacy,6 7 5 9,Kafkaesque Koffka,3.2.6,0,n,0,right,left,right,right,NA,863,78588,6952,863,NA,2,legacy,4,1024,2,48000,-16,experiment,4,even,2,3306,597284,598394,3292,172774,598405,145399,165820,600626,603502,599415,602637,81896,602637,NA,Sternberg task,73,85519,80,yes,1024
91.35802469,91.35802469,1066.592593,1066.592593,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,0,80,80,0,0,80,80,0,80,80,80,80,0,80,0,Wed Oct 23 08:22:12 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,68,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-4-F21.csv,legacy,3 9 6 2,Kafkaesque Koffka,3.2.6,4,y,0,left,left,right,left,NA,875,78588,6952,875,NA,2,legacy,4,1024,2,48000,-16,experiment,4,even,2,3306,603515,604626,3292,172774,604636,145399,165820,606858,609747,605647,608869,81896,608869,NA,Sternberg task,74,86394,81,yes,1024
91.46341463,91.46341463,1061.609756,1061.609756,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,0,81,81,0,0,81,81,0,81,81,81,81,0,81,0,Wed Oct 23 08:22:12 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,69,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-4-F21.csv,legacy,2 3 8 5 6 7,Kafkaesque Koffka,3.2.6,0,n,0,right,left,right,right,NA,658,78588,6952,658,NA,2,legacy,6,1024,2,48000,-16,experiment,4,even,1,3306,609763,610872,3292,172774,610883,145399,165820,613104,615777,611893,615115,81896,615115,NA,Sternberg task,75,87052,82,yes,1024
91.56626506,91.56626506,1057.26506,1057.26506,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,0,82,82,0,0,82,82,0,82,82,82,82,0,82,0,Wed Oct 23 08:22:12 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,70,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-4-F21.csv,legacy,8 9,Kafkaesque Koffka,3.2.6,0,n,0,right,left,right,right,NA,701,78588,6952,701,NA,2,legacy,2,1024,2,48000,-16,experiment,4,even,5,3306,615791,616901,3292,172774,616912,145399,165820,619134,621848,617923,621145,81896,621144,NA,Sternberg task,76,87753,83,yes,1024
91.66666667,91.66666667,1051.952381,1051.952381,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,0,83,83,0,0,83,83,0,83,83,83,83,0,83,0,Wed Oct 23 08:22:12 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,71,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-4-F21.csv,legacy,3 4 2,Kafkaesque Koffka,3.2.6,0,n,0,right,left,right,right,NA,611,78588,6952,611,NA,2,legacy,3,1024,2,48000,-16,experiment,4,even,5,3306,621861,622968,3292,172774,622979,145399,165820,625203,627827,623990,627214,81896,627213,NA,Sternberg task,77,88364,84,yes,1024
91.76470588,91.76470588,1049.294118,1049.294118,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,0,84,84,0,0,84,84,0,84,84,84,84,0,84,0,Wed Oct 23 08:22:12 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,72,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-4-F21.csv,legacy,4 1 8 7 5,Kafkaesque Koffka,3.2.6,3,y,0,left,left,right,left,NA,826,78588,6952,826,NA,2,legacy,5,1024,2,48000,-16,experiment,4,even,8,3306,627840,628948,3292,172774,628959,145399,165820,631181,634020,629969,633192,81896,633192,NA,Sternberg task,78,89190,85,yes,1024
91.86046512,91.86046512,1047.127907,1047.127907,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,0,85,85,0,0,85,85,0,85,85,85,85,0,85,0,Wed Oct 23 08:22:12 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,73,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-4-F21.csv,legacy,8 1 6,Kafkaesque Koffka,3.2.6,3,y,0,left,left,right,left,NA,863,78588,6952,863,NA,2,legacy,3,1024,2,48000,-16,experiment,4,even,6,3306,634033,635140,3292,172774,635151,145399,165820,637374,640251,636162,639386,81896,639385,NA,Sternberg task,79,90053,86,yes,1024
91.95402299,91.95402299,1043.183908,1043.183908,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,0,86,86,0,0,86,86,0,86,86,86,86,0,86,0,Wed Oct 23 08:22:12 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,74,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-4-F21.csv,legacy,2 4 8 5 1 3,Kafkaesque Koffka,3.2.6,1,y,0,left,left,right,left,NA,704,78588,6952,704,NA,2,legacy,6,1024,2,48000,-16,experiment,4,even,2,3306,640264,641380,3292,172774,641390,145399,165820,643613,646331,642401,645624,81896,645624,NA,Sternberg task,80,90757,87,yes,1024
92.04545455,92.04545455,1038.556818,1038.556818,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,0,87,87,0,0,87,87,0,87,87,87,87,0,87,0,Wed Oct 23 08:22:12 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,75,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-4-F21.csv,legacy,7 1,Kafkaesque Koffka,3.2.6,0,n,0,right,left,right,right,NA,636,78588,6952,636,NA,2,legacy,2,1024,2,48000,-16,experiment,4,even,8,3306,646344,647452,3292,172774,647462,145399,165820,649686,652335,648473,651697,81896,651697,NA,Sternberg task,81,91393,88,yes,1024
92.13483146,92.13483146,1034.58427,1034.58427,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,0,88,88,0,0,88,88,0,88,88,88,88,0,88,0,Wed Oct 23 08:22:12 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,76,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-4-F21.csv,legacy,2 5 1 4,Kafkaesque Koffka,3.2.6,0,n,0,right,left,right,right,NA,685,78588,6952,685,NA,2,legacy,4,1024,2,48000,-16,experiment,4,even,6,3306,652348,653457,3292,172774,653468,145399,165820,655690,658388,654478,657701,81896,657701,NA,Sternberg task,82,92078,89,yes,1024
92.22222222,92.22222222,1032.4,1032.4,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,0,89,89,0,0,89,89,0,89,89,89,89,0,89,0,Wed Oct 23 08:22:12 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,77,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-4-F21.csv,legacy,4 8 1 2,Kafkaesque Koffka,3.2.6,0,n,0,right,left,right,right,NA,838,78588,6952,838,NA,2,legacy,4,1024,2,48000,-16,experiment,4,even,7,3306,658401,659508,3292,172774,659519,145399,165820,661743,664594,660530,663754,81896,663753,NA,Sternberg task,83,92916,90,yes,1024
92.30769231,92.30769231,1029.428571,1029.428571,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,0,90,90,0,0,90,90,0,90,90,90,90,0,90,0,Wed Oct 23 08:22:12 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,78,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-4-F21.csv,legacy,7 9,Kafkaesque Koffka,3.2.6,0,n,0,right,left,right,right,NA,762,78588,6952,762,NA,2,legacy,2,1024,2,48000,-16,experiment,4,even,1,3306,664607,665715,3292,172774,665726,145399,165820,667951,670726,666737,669962,81896,669962,NA,Sternberg task,84,93678,91,yes,1024
92.39130435,92.39130435,1033.880435,1033.880435,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,0,91,91,0,0,91,91,0,91,91,91,91,0,91,0,Wed Oct 23 08:22:12 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,79,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-4-F21.csv,legacy,7 6 4 8 1 2,Kafkaesque Koffka,3.2.6,0,n,0,right,left,right,right,NA,1439,78588,6952,1439,NA,2,legacy,6,1024,2,48000,-16,experiment,4,even,9,3306,670740,671849,3292,172774,671859,145399,165820,674083,677538,672870,676096,81896,676096,NA,Sternberg task,85,95117,92,yes,1024
92.47311828,92.47311828,1038.311828,1038.311828,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,0,92,92,0,0,92,92,0,92,92,92,92,0,92,0,Wed Oct 23 08:22:12 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,80,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-4-F21.csv,legacy,4 2 7 6 1 3,Kafkaesque Koffka,3.2.6,0,n,0,right,left,right,right,NA,1446,78588,6952,1446,NA,2,legacy,6,1024,2,48000,-16,experiment,4,even,8,3306,677550,678659,3292,172774,678670,145399,165820,680894,684353,679682,682905,81896,682905,NA,Sternberg task,86,96563,93,yes,1024
92.55319149,92.55319149,1040.957447,1040.957447,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,0,93,93,0,0,93,93,0,93,93,93,93,0,93,0,Wed Oct 23 08:22:12 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,81,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-4-F21.csv,legacy,9 3 1 2 5,Kafkaesque Koffka,3.2.6,4,y,0,left,left,right,left,NA,1287,78588,6952,1287,NA,2,legacy,5,1024,2,48000,-16,experiment,4,even,2,3306,684366,685476,3292,172774,685486,145399,165820,687710,691010,686498,689721,81896,689721,NA,Sternberg task,87,97850,94,yes,1024
92.63157895,92.63157895,1038.631579,1038.631579,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,0,94,94,0,0,94,94,0,94,94,94,94,0,94,0,Wed Oct 23 08:22:12 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,82,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-4-F21.csv,legacy,2 5 4 8 7,Kafkaesque Koffka,3.2.6,3,y,0,left,left,right,left,NA,820,78588,6952,820,NA,2,legacy,5,1024,2,48000,-16,experiment,4,even,4,3306,691023,692133,3292,172774,692144,145399,165820,694367,697201,693155,696378,81896,696378,NA,Sternberg task,88,98670,95,yes,1024
