acc,accuracy,average_response_time,avg_rt,background,block,canvas_backend,clock_backend,color_backend,compensation,coordinates,correct,correct_Instruction1,correct_keyboard_response,correct_response,count_CorrectFeedback,count_ExpSequence,count_ExperimentLoop,count_Fixation,count_ISI,count_Instruction1,count_Instructions2,count_MemorySet,count_PracticeLoop,count_Probe,count_ThankYou,count_experiment,count_incorrectFeedback,count_keyboard_response,count_logger,datetime,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_PracticeLoop,logfile,mouse_backend,numberSet,opensesame_codename,opensesame_version,posInSet,present,repeat_cycle,response,response_Instruction1,response_Instructions2,response_ThankYou,response_keyboard_response,response_time,response_time_Instruction1,response_time_Instructions2,response_time_ThankYou,response_time_keyboard_response,round_decimals,sampler_backend,setSize,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,subject_nr,subject_parity,target,time_CorrectFeedback,time_ExpSequence,time_ExperimentLoop,time_Fixation,time_ISI,time_Instruction1,time_Instructions2,time_MemorySet,time_PracticeLoop,time_Probe,time_ThankYou,time_experiment,time_incorrectFeedback,time_keyboard_response,time_logger,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
86.48648649,86.48648649,925.1351351,925.1351351,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,36,36,0,36,36,0,0,36,0,36,0,0,36,36,36,10/20/19 14:18,The main experiment item,yes,SternbergTask.osexp,F:/Classwork/AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,24,11,F:/Classwork/AQMAED/Sternberg_LA_subject-1.csv,legacy,2 8 9,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,NA,right,832,11007,5122,NA,832,2,legacy,3,1024,2,48000,-16,experiment,1,odd,6,242906,244010,93322,244012,246223,2037,88199,245017,13045,248229,NA,2031,204902,248229,249062,Sternberg Task,32,34230,37,yes,1024
86.84210526,86.84210526,925.4210526,925.4210526,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,37,37,0,37,37,0,0,37,0,37,0,0,37,37,37,10/20/19 14:18,The main experiment item,yes,SternbergTask.osexp,F:/Classwork/AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,25,11,F:/Classwork/AQMAED/Sternberg_LA_subject-1.csv,legacy,8 3,Kafkaesque Koffka,3.2.8,2,y,0,left,right,right,NA,left,936,11007,5122,NA,936,2,legacy,2,1024,2,48000,-16,experiment,1,odd,3,249073,250176,93322,250178,252390,2037,88199,251183,13045,254395,NA,2031,204902,254396,255333,Sternberg Task,33,35166,38,yes,1024
87.17948718,87.17948718,923.3076923,923.3076923,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,38,38,0,38,38,0,0,38,0,38,0,0,38,38,38,10/20/19 14:18,The main experiment item,yes,SternbergTask.osexp,F:/Classwork/AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,26,11,F:/Classwork/AQMAED/Sternberg_LA_subject-1.csv,legacy,2 7 5,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,NA,right,843,11007,5122,NA,843,2,legacy,3,1024,2,48000,-16,experiment,1,odd,8,255342,256442,93322,256444,258654,2037,88199,257448,13045,260657,NA,2031,204902,260657,261500,Sternberg Task,34,36009,39,yes,1024
87.5,87.5,921.725,921.725,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,39,39,0,39,39,0,0,39,0,39,0,0,39,39,39,10/20/19 14:18,The main experiment item,yes,SternbergTask.osexp,F:/Classwork/AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,27,11,F:/Classwork/AQMAED/Sternberg_LA_subject-1.csv,legacy,1 4 9 3 2 5,Kafkaesque Koffka,3.2.8,3,y,0,left,right,right,NA,left,860,11007,5122,NA,860,2,legacy,6,1024,2,48000,-16,experiment,1,odd,9,261512,262630,93322,262632,264839,2037,88199,263634,13045,266844,NA,2031,204902,266845,267705,Sternberg Task,35,36869,40,yes,1024
87.80487805,87.80487805,925.804878,925.804878,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,40,40,0,40,40,0,0,40,0,40,0,0,40,40,40,10/20/19 14:18,The main experiment item,yes,SternbergTask.osexp,F:/Classwork/AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,28,11,F:/Classwork/AQMAED/Sternberg_LA_subject-1.csv,legacy,3 4 9 6 2 9,Kafkaesque Koffka,3.2.8,5,y,0,left,right,right,NA,left,1089,11007,5122,NA,1089,2,legacy,6,1024,2,48000,-16,experiment,1,odd,2,267714,268808,93322,268810,271016,2037,88199,269813,13045,273022,NA,2031,204902,273022,274112,Sternberg Task,36,37958,41,yes,1024
88.0952381,88.0952381,925.952381,925.952381,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,41,41,0,41,41,0,0,41,0,41,0,0,41,41,41,10/20/19 14:18,The main experiment item,yes,SternbergTask.osexp,F:/Classwork/AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,29,11,F:/Classwork/AQMAED/Sternberg_LA_subject-1.csv,legacy,1 7 5 2 9,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,NA,right,932,11007,5122,NA,932,2,legacy,5,1024,2,48000,-16,experiment,1,odd,3,274122,275210,93322,275212,277422,2037,88199,276217,13045,279427,NA,2031,204902,279427,280359,Sternberg Task,37,38890,42,yes,1024
88.37209302,88.37209302,924.3953488,924.3953488,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,42,42,0,42,42,0,0,42,0,42,0,0,42,42,42,10/20/19 14:18,The main experiment item,yes,SternbergTask.osexp,F:/Classwork/AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,30,11,F:/Classwork/AQMAED/Sternberg_LA_subject-1.csv,legacy,9 4 2,Kafkaesque Koffka,3.2.8,1,y,0,left,right,right,NA,left,859,11007,5122,NA,859,2,legacy,3,1024,2,48000,-16,experiment,1,odd,9,280367,281465,93322,281467,283674,2037,88199,282472,13045,285680,NA,2031,204902,285681,286541,Sternberg Task,38,39749,43,yes,1024
88.63636364,88.63636364,930.1590909,930.1590909,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,43,43,0,43,43,0,0,43,0,43,0,0,43,43,43,10/20/19 14:18,The main experiment item,yes,SternbergTask.osexp,F:/Classwork/AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,31,11,F:/Classwork/AQMAED/Sternberg_LA_subject-1.csv,legacy,4 9 7 8 5 3,Kafkaesque Koffka,3.2.8,4,y,0,left,right,right,NA,left,1178,11007,5122,NA,1178,2,legacy,6,1024,2,48000,-16,experiment,1,odd,8,286546,287623,93322,287626,289836,2037,88199,288631,13045,291841,NA,2031,204902,291841,293020,Sternberg Task,39,40927,44,yes,1024
88.88888889,88.88888889,929.4222222,929.4222222,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,44,44,0,44,44,0,0,44,0,44,0,0,44,44,44,10/20/19 14:18,The main experiment item,yes,SternbergTask.osexp,F:/Classwork/AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,32,11,F:/Classwork/AQMAED/Sternberg_LA_subject-1.csv,legacy,7 6,Kafkaesque Koffka,3.2.8,2,y,0,left,right,right,NA,left,897,11007,5122,NA,897,2,legacy,2,1024,2,48000,-16,experiment,1,odd,6,293025,294121,93322,294123,296331,2037,88199,295128,13045,298335,NA,2031,204902,298335,299233,Sternberg Task,40,41824,45,yes,1024
89.13043478,89.13043478,925.1304348,925.1304348,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,45,45,0,45,45,0,0,45,0,45,0,0,45,45,45,10/20/19 14:18,The main experiment item,yes,SternbergTask.osexp,F:/Classwork/AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,33,11,F:/Classwork/AQMAED/Sternberg_LA_subject-1.csv,legacy,1 6 4,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,NA,right,732,11007,5122,NA,732,2,legacy,3,1024,2,48000,-16,experiment,1,odd,7,299239,300326,93322,300328,302532,2037,88199,301331,13045,304535,NA,2031,204902,304535,305267,Sternberg Task,41,42556,46,yes,1024
89.36170213,89.36170213,927.6170213,927.6170213,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,46,46,0,46,46,0,0,46,0,46,0,0,46,46,46,10/20/19 14:18,The main experiment item,yes,SternbergTask.osexp,F:/Classwork/AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,34,11,F:/Classwork/AQMAED/Sternberg_LA_subject-1.csv,legacy,2 8 5 1,Kafkaesque Koffka,3.2.8,4,y,0,left,right,right,NA,left,1042,11007,5122,NA,1042,2,legacy,4,1024,2,48000,-16,experiment,1,odd,1,305273,306367,93322,306369,308579,2037,88199,307374,13045,310582,NA,2031,204902,310582,311626,Sternberg Task,42,43598,47,yes,1024
89.58333333,89.58333333,926.2916667,926.2916667,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,47,47,0,47,47,0,0,47,0,47,0,0,47,47,47,10/20/19 14:18,The main experiment item,yes,SternbergTask.osexp,F:/Classwork/AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,35,11,F:/Classwork/AQMAED/Sternberg_LA_subject-1.csv,legacy,6 5,Kafkaesque Koffka,3.2.8,2,y,0,left,right,right,NA,left,864,11007,5122,NA,864,2,legacy,2,1024,2,48000,-16,experiment,1,odd,5,311631,312721,93322,312723,314930,2037,88199,313725,13045,316935,NA,2031,204902,316935,317799,Sternberg Task,43,44462,48,yes,1024
87.75510204,87.75510204,929.4285714,929.4285714,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,left,48,48,0,48,48,0,0,48,0,48,0,0,48,48,48,10/20/19 14:18,The main experiment item,yes,SternbergTask.osexp,F:/Classwork/AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,36,11,F:/Classwork/AQMAED/Sternberg_LA_subject-1.csv,legacy,5 7 8 2 3 8,Kafkaesque Koffka,3.2.8,5,y,0,right,right,right,NA,right,1080,11007,5122,NA,1080,2,legacy,6,1024,2,48000,-16,experiment,1,odd,3,317811,318923,93322,318925,321135,2037,88199,319929,13045,323140,NA,2031,204902,323140,324221,Sternberg Task,43,45542,49,yes,1024
86,86,941.9,941.9,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,right,49,49,0,49,49,0,0,49,0,49,0,0,49,49,49,10/20/19 14:18,The main experiment item,yes,SternbergTask.osexp,F:/Classwork/AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,37,11,F:/Classwork/AQMAED/Sternberg_LA_subject-1.csv,legacy,5 3 8 7 2 4,Kafkaesque Koffka,3.2.8,0,n,0,left,right,right,NA,left,1553,11007,5122,NA,1553,2,legacy,6,1024,2,48000,-16,experiment,1,odd,9,317811,325319,93322,325321,327529,2037,88199,326324,13045,329534,NA,2031,324227,329534,331088,Sternberg Task,43,47095,50,yes,1024
86.2745098,86.2745098,945.9215686,945.9215686,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,50,50,0,50,50,0,0,50,0,50,0,0,50,50,50,10/20/19 14:18,The main experiment item,yes,SternbergTask.osexp,F:/Classwork/AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,38,11,F:/Classwork/AQMAED/Sternberg_LA_subject-1.csv,legacy,8 9,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,NA,right,1147,11007,5122,NA,1147,2,legacy,2,1024,2,48000,-16,experiment,1,odd,5,317811,332205,93322,332206,334415,2037,88199,333210,13045,336420,NA,2031,331095,336421,337569,Sternberg Task,44,48242,51,yes,1024
86.53846154,86.53846154,945.8653846,945.8653846,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,51,51,0,51,51,0,0,51,0,51,0,0,51,51,51,10/20/19 14:18,The main experiment item,yes,SternbergTask.osexp,F:/Classwork/AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,39,11,F:/Classwork/AQMAED/Sternberg_LA_subject-1.csv,legacy,3 9 6 2,Kafkaesque Koffka,3.2.8,4,y,0,left,right,right,NA,left,943,11007,5122,NA,943,2,legacy,4,1024,2,48000,-16,experiment,1,odd,2,337575,338683,93322,338685,340894,2037,88199,339690,13045,342901,NA,2031,331095,342901,343845,Sternberg Task,45,49185,52,yes,1024
86.79245283,86.79245283,952.4150943,952.4150943,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,52,52,0,52,52,0,0,52,0,52,0,0,52,52,52,10/20/19 14:18,The main experiment item,yes,SternbergTask.osexp,F:/Classwork/AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,40,11,F:/Classwork/AQMAED/Sternberg_LA_subject-1.csv,legacy,2 8 7 9 5 3,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,NA,right,1293,11007,5122,NA,1293,2,legacy,6,1024,2,48000,-16,experiment,1,odd,6,343857,344959,93322,344960,347169,2037,88199,345964,13045,349175,NA,2031,331095,349175,350469,Sternberg Task,46,50478,53,yes,1024
87.03703704,87.03703704,954.5,954.5,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,53,53,0,53,53,0,0,53,0,53,0,0,53,53,53,10/20/19 14:18,The main experiment item,yes,SternbergTask.osexp,F:/Classwork/AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,41,11,F:/Classwork/AQMAED/Sternberg_LA_subject-1.csv,legacy,9 5 8 1,Kafkaesque Koffka,3.2.8,2,y,0,left,right,right,NA,left,1065,11007,5122,NA,1065,2,legacy,4,1024,2,48000,-16,experiment,1,odd,5,350478,351573,93322,351575,353789,2037,88199,352587,13045,355794,NA,2031,331095,355794,356860,Sternberg Task,47,51543,54,yes,1024
87.27272727,87.27272727,955.7636364,955.7636364,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,54,54,0,54,54,0,0,54,0,54,0,0,54,54,54,10/20/19 14:18,The main experiment item,yes,SternbergTask.osexp,F:/Classwork/AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,42,11,F:/Classwork/AQMAED/Sternberg_LA_subject-1.csv,legacy,5 7 3,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,NA,right,1024,11007,5122,NA,1024,2,legacy,3,1024,2,48000,-16,experiment,1,odd,9,356865,357969,93322,357972,360182,2037,88199,358977,13045,362187,NA,2031,331095,362187,363211,Sternberg Task,48,52567,55,yes,1024
87.5,87.5,954.8392857,954.8392857,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,55,55,0,55,55,0,0,55,0,55,0,0,55,55,55,10/20/19 14:18,The main experiment item,yes,SternbergTask.osexp,F:/Classwork/AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,43,11,F:/Classwork/AQMAED/Sternberg_LA_subject-1.csv,legacy,3 5 4 7,Kafkaesque Koffka,3.2.8,1,y,0,left,right,right,NA,left,904,11007,5122,NA,904,2,legacy,4,1024,2,48000,-16,experiment,1,odd,3,363216,364331,93322,364334,366545,2037,88199,365339,13045,368550,NA,2031,331095,368551,369455,Sternberg Task,49,53471,56,yes,1024
87.71929825,87.71929825,953.4035088,953.4035088,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,56,56,0,56,56,0,0,56,0,56,0,0,56,56,56,10/20/19 14:18,The main experiment item,yes,SternbergTask.osexp,F:/Classwork/AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,44,11,F:/Classwork/AQMAED/Sternberg_LA_subject-1.csv,legacy,1 4 9 2 5,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,NA,right,873,11007,5122,NA,873,2,legacy,5,1024,2,48000,-16,experiment,1,odd,7,369468,370565,93322,370567,372777,2037,88199,371571,13045,374784,NA,2031,331095,374784,375657,Sternberg Task,50,54344,57,yes,1024
87.93103448,87.93103448,950.3275862,950.3275862,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,57,57,0,57,57,0,0,57,0,57,0,0,57,57,57,10/20/19 14:18,The main experiment item,yes,SternbergTask.osexp,F:/Classwork/AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,45,11,F:/Classwork/AQMAED/Sternberg_LA_subject-1.csv,legacy,3 5 7 1,Kafkaesque Koffka,3.2.8,3,y,0,left,right,right,NA,left,775,11007,5122,NA,775,2,legacy,4,1024,2,48000,-16,experiment,1,odd,7,375667,376764,93322,376766,378976,2037,88199,377771,13045,380980,NA,2031,331095,380981,381757,Sternberg Task,51,55119,58,yes,1024
88.13559322,88.13559322,950.4576271,950.4576271,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,58,58,0,58,58,0,0,58,0,58,0,0,58,58,58,10/20/19 14:18,The main experiment item,yes,SternbergTask.osexp,F:/Classwork/AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,46,11,F:/Classwork/AQMAED/Sternberg_LA_subject-1.csv,legacy,7 4 2 8 1 9,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,NA,right,958,11007,5122,NA,958,2,legacy,6,1024,2,48000,-16,experiment,1,odd,5,381770,382884,93322,382886,385092,2037,88199,383887,13045,387097,NA,2031,331095,387098,388057,Sternberg Task,52,56077,59,yes,1024
88.33333333,88.33333333,962.2,962.2,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,59,59,0,59,59,0,0,59,0,59,0,0,59,59,59,10/20/19 14:18,The main experiment item,yes,SternbergTask.osexp,F:/Classwork/AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,47,11,F:/Classwork/AQMAED/Sternberg_LA_subject-1.csv,legacy,2 8 9 4 1,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,NA,right,1655,11007,5122,NA,1655,2,legacy,5,1024,2,48000,-16,experiment,1,odd,5,388064,389160,93322,389162,391372,2037,88199,390166,13045,393377,NA,2031,331095,393378,395034,Sternberg Task,53,57732,60,yes,1024
88.52459016,88.52459016,962.8032787,962.8032787,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,60,60,0,60,60,0,0,60,0,60,0,0,60,60,60,10/20/19 14:18,The main experiment item,yes,SternbergTask.osexp,F:/Classwork/AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,48,11,F:/Classwork/AQMAED/Sternberg_LA_subject-1.csv,legacy,7 1 8 4 9 3,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,NA,right,999,11007,5122,NA,999,2,legacy,6,1024,2,48000,-16,experiment,1,odd,6,395040,396147,93322,396149,398359,2037,88199,397154,13045,400364,NA,2031,331095,400365,401365,Sternberg Task,54,58731,61,yes,1024
88.70967742,88.70967742,963.3225806,963.3225806,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,61,61,0,61,61,0,0,61,0,61,0,0,61,61,61,10/20/19 14:18,The main experiment item,yes,SternbergTask.osexp,F:/Classwork/AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,49,11,F:/Classwork/AQMAED/Sternberg_LA_subject-1.csv,legacy,1 5 3 2 8,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,NA,right,995,11007,5122,NA,995,2,legacy,5,1024,2,48000,-16,experiment,1,odd,4,401376,402466,93322,402468,404679,2037,88199,403473,13045,406684,NA,2031,331095,406684,407680,Sternberg Task,55,59726,62,yes,1024
88.88888889,88.88888889,961.968254,961.968254,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,62,62,0,62,62,0,0,62,0,62,0,0,62,62,62,10/20/19 14:18,The main experiment item,yes,SternbergTask.osexp,F:/Classwork/AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,50,11,F:/Classwork/AQMAED/Sternberg_LA_subject-1.csv,legacy,1 7 8 3 9,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,NA,right,878,11007,5122,NA,878,2,legacy,5,1024,2,48000,-16,experiment,1,odd,2,407688,408795,93322,408796,411005,2037,88199,409801,13045,413010,NA,2031,331095,413011,413889,Sternberg Task,56,60604,63,yes,1024
89.0625,89.0625,965.078125,965.078125,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,63,63,0,63,63,0,0,63,0,63,0,0,63,63,63,10/20/19 14:18,The main experiment item,yes,SternbergTask.osexp,F:/Classwork/AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,51,11,F:/Classwork/AQMAED/Sternberg_LA_subject-1.csv,legacy,5,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,NA,right,1161,11007,5122,NA,1161,2,legacy,1,1024,2,48000,-16,experiment,1,odd,8,413896,414992,93322,414994,417204,2037,88199,415999,13045,419209,NA,2031,331095,419209,420371,Sternberg Task,57,61765,64,yes,1024
89.23076923,89.23076923,973.8153846,973.8153846,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,64,64,0,64,64,0,0,64,0,64,0,0,64,64,64,10/20/19 14:18,The main experiment item,yes,SternbergTask.osexp,F:/Classwork/AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,52,11,F:/Classwork/AQMAED/Sternberg_LA_subject-1.csv,legacy,4 2 7 6 1 3,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,NA,right,1533,11007,5122,NA,1533,2,legacy,6,1024,2,48000,-16,experiment,1,odd,8,420376,421476,93322,421478,423685,2037,88199,422483,13045,425691,NA,2031,331095,425691,427225,Sternberg Task,58,63298,65,yes,1024
89.39393939,89.39393939,976.0909091,976.0909091,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,65,65,0,65,65,0,0,65,0,65,0,0,65,65,65,10/20/19 14:18,The main experiment item,yes,SternbergTask.osexp,F:/Classwork/AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,53,11,F:/Classwork/AQMAED/Sternberg_LA_subject-1.csv,legacy,8 5 4 7 3 1,Kafkaesque Koffka,3.2.8,2,y,0,left,right,right,NA,left,1124,11007,5122,NA,1124,2,legacy,6,1024,2,48000,-16,experiment,1,odd,5,427230,428308,93322,428310,430519,2037,88199,429315,13045,432525,NA,2031,331095,432526,433651,Sternberg Task,59,64422,66,yes,1024
89.55223881,89.55223881,979.1044776,979.1044776,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,66,66,0,66,66,0,0,66,0,66,0,0,66,66,66,10/20/19 14:18,The main experiment item,yes,SternbergTask.osexp,F:/Classwork/AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,54,11,F:/Classwork/AQMAED/Sternberg_LA_subject-1.csv,legacy,9 6 2 4 1,Kafkaesque Koffka,3.2.8,4,y,0,left,right,right,NA,left,1178,11007,5122,NA,1178,2,legacy,5,1024,2,48000,-16,experiment,1,odd,4,433663,434758,93322,434760,436971,2037,88199,435765,13045,438977,NA,2031,331095,438977,440156,Sternberg Task,60,65600,67,yes,1024
89.70588235,89.70588235,984.6176471,984.6176471,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,67,67,0,67,67,0,0,67,0,67,0,0,67,67,67,10/20/19 14:18,The main experiment item,yes,SternbergTask.osexp,F:/Classwork/AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,55,11,F:/Classwork/AQMAED/Sternberg_LA_subject-1.csv,legacy,3 9 7 6 4,Kafkaesque Koffka,3.2.8,3,y,0,left,right,right,NA,left,1354,11007,5122,NA,1354,2,legacy,5,1024,2,48000,-16,experiment,1,odd,7,440165,441272,93322,441274,443484,2037,88199,442279,13045,445489,NA,2031,331095,445490,446845,Sternberg Task,61,66954,68,yes,1024
89.85507246,89.85507246,991.8115942,991.8115942,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,68,68,0,68,68,0,0,68,0,68,0,0,68,68,68,10/20/19 14:18,The main experiment item,yes,SternbergTask.osexp,F:/Classwork/AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,56,11,F:/Classwork/AQMAED/Sternberg_LA_subject-1.csv,legacy,6 1 2,Kafkaesque Koffka,3.2.8,3,y,0,left,right,right,NA,left,1481,11007,5122,NA,1481,2,legacy,3,1024,2,48000,-16,experiment,1,odd,2,446850,447951,93322,447953,450162,2037,88199,448958,13045,452167,NA,2031,331095,452169,453651,Sternberg Task,62,68435,69,yes,1024
90,90,990.4714286,990.4714286,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,69,69,0,69,69,0,0,69,0,69,0,0,69,69,69,10/20/19 14:18,The main experiment item,yes,SternbergTask.osexp,F:/Classwork/AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,57,11,F:/Classwork/AQMAED/Sternberg_LA_subject-1.csv,legacy,3 2 1 4 7,Kafkaesque Koffka,3.2.8,2,y,0,left,right,right,NA,left,898,11007,5122,NA,898,2,legacy,5,1024,2,48000,-16,experiment,1,odd,2,453656,454764,93322,454766,456976,2037,88199,455770,13045,458981,NA,2031,331095,458982,459881,Sternberg Task,63,69333,70,yes,1024
90.14084507,90.14084507,992.3239437,992.3239437,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,70,70,0,70,70,0,0,70,0,70,0,0,70,70,70,10/20/19 14:18,The main experiment item,yes,SternbergTask.osexp,F:/Classwork/AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,58,11,F:/Classwork/AQMAED/Sternberg_LA_subject-1.csv,legacy,1 8 7,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,NA,right,1122,11007,5122,NA,1122,2,legacy,3,1024,2,48000,-16,experiment,1,odd,4,459887,461006,93322,461008,463218,2037,88199,462013,13045,465223,NA,2031,331095,465223,466346,Sternberg Task,64,70455,71,yes,1024
90.27777778,90.27777778,991.1111111,991.1111111,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,71,71,0,71,71,0,0,71,0,71,0,0,71,71,71,10/20/19 14:18,The main experiment item,yes,SternbergTask.osexp,F:/Classwork/AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,59,11,F:/Classwork/AQMAED/Sternberg_LA_subject-1.csv,legacy,6 8 4,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,NA,right,905,11007,5122,NA,905,2,legacy,3,1024,2,48000,-16,experiment,1,odd,1,466357,467451,93322,467453,469662,2037,88199,468458,13045,471668,NA,2031,331095,471668,472574,Sternberg Task,65,71360,72,yes,1024
89.04109589,89.04109589,995.0136986,995.0136986,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,left,72,72,0,72,72,0,0,72,0,72,0,0,72,72,72,10/20/19 14:18,The main experiment item,yes,SternbergTask.osexp,F:/Classwork/AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,60,11,F:/Classwork/AQMAED/Sternberg_LA_subject-1.csv,legacy,7 8 6 3 1,Kafkaesque Koffka,3.2.8,5,y,0,right,right,right,NA,right,1276,11007,5122,NA,1276,2,legacy,5,1024,2,48000,-16,experiment,1,odd,1,472583,473686,93322,473688,475897,2037,88199,474693,13045,477903,NA,2031,331095,477903,479180,Sternberg Task,65,72636,73,yes,1024
89.18918919,89.18918919,997.6486486,997.6486486,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,73,73,0,73,73,0,0,73,0,73,0,0,73,73,73,10/20/19 14:18,The main experiment item,yes,SternbergTask.osexp,F:/Classwork/AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,61,11,F:/Classwork/AQMAED/Sternberg_LA_subject-1.csv,legacy,6 7 9 3 1 2,Kafkaesque Koffka,3.2.8,1,y,0,left,right,right,NA,left,1190,11007,5122,NA,1190,2,legacy,6,1024,2,48000,-16,experiment,1,odd,6,472583,480289,93322,480291,482500,2037,88199,481295,13045,484505,NA,2031,479185,484505,485697,Sternberg Task,66,73826,74,yes,1024
