acc,accuracy,average_response_time,avg_rt,background,block,canvas_backend,clock_backend,color_backend,compensation,coordinates,correct,correct_Keyboard_response,correct_instruction1,correct_response,count_ISI,count_Keyboard_response,count_PracticeLoop,count_correctFeedback,count_exp_sequence,count_experiment,count_experimentLoop,count_fixation,count_incorrectFeedback,count_instruction1,count_instructions2,count_logger,count_memorySet,count_probe,count_thankYou,datetime,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_PracticeLoop,logfile,mouse_backend,numberSet,opensesame_codename,opensesame_version,posInSet,present,repeat_cycle,response,response_Keyboard_response,response_instruction1,response_instructions2,response_thankYou,response_time,response_time_Keyboard_response,response_time_instruction1,response_time_instructions2,response_time_thankYou,round_decimals,sampler_backend,setSize,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,subject_nr,subject_parity,target,time_ISI,time_Keyboard_response,time_PracticeLoop,time_correctFeedback,time_exp_sequence,time_experiment,time_experimentLoop,time_fixation,time_incorrectFeedback,time_instruction1,time_instructions2,time_logger,time_memorySet,time_probe,time_thankYou,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
89.04109589,89.04109589,671.8630137,671.8630137,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,left,72,72,0,72,72,0,0,72,72,0,0,72,72,72,0,10/27/19 8:33,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,60,11,C:/Users/hosan/Desktop/TB-subject-3.csv,legacy,9 1 6 7 8,Kafkaesque Koffka,3.2.8,1,y,0,left,left,right,right,NA,662,662,211857,8913,NA,2,legacy,5,1024,2,48000,-16,experiment,3,odd,9,666067,668076,214526,662690,663852,2660,299736,663855,650167,2667,290822,668739,664861,668075,NA,Sternberg Task,65,49046,73,yes,1024
89.18918919,89.18918919,670.5945946,670.5945946,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,right,73,73,0,73,73,0,0,73,73,0,0,73,73,73,0,10/27/19 8:33,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,61,11,C:/Users/hosan/Desktop/TB-subject-3.csv,legacy,1 6 4 3 9 7,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,578,578,211857,8913,NA,2,legacy,6,1024,2,48000,-16,experiment,3,odd,8,672161,674168,214526,668797,669951,2660,299736,669953,650167,2667,290822,674747,670956,674167,NA,Sternberg Task,66,49624,74,yes,1024
89.33333333,89.33333333,669.5466667,669.5466667,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,left,74,74,0,74,74,0,0,74,74,0,0,74,74,74,0,10/27/19 8:33,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,62,11,C:/Users/hosan/Desktop/TB-subject-3.csv,legacy,3 4,Kafkaesque Koffka,3.2.8,1,y,0,left,left,right,right,NA,592,592,211857,8913,NA,2,legacy,2,1024,2,48000,-16,experiment,3,odd,3,678127,680133,214526,674776,675915,2660,299736,675918,650167,2667,290822,680727,676921,680133,NA,Sternberg Task,67,50216,75,yes,1024
89.47368421,89.47368421,669.0789474,669.0789474,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,right,75,75,0,75,75,0,0,75,75,0,0,75,75,75,0,10/27/19 8:33,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,63,11,C:/Users/hosan/Desktop/TB-subject-3.csv,legacy,5 7 3,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,634,634,211857,8913,NA,2,legacy,3,1024,2,48000,-16,experiment,3,odd,9,684131,686138,214526,680790,681918,2660,299736,681920,650167,2667,290822,686774,682926,686137,NA,Sternberg Task,68,50850,76,yes,1024
89.61038961,89.61038961,671.9350649,671.9350649,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,left,76,76,0,76,76,0,0,76,76,0,0,76,76,76,0,10/27/19 8:33,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,64,11,C:/Users/hosan/Desktop/TB-subject-3.csv,legacy,9 6 2 4 1,Kafkaesque Koffka,3.2.8,4,y,0,left,left,right,right,NA,889,889,211857,8913,NA,2,legacy,5,1024,2,48000,-16,experiment,3,odd,4,690204,692207,214526,686842,687991,2660,299736,687994,650167,2667,290822,693097,688999,692207,NA,Sternberg Task,69,51739,77,yes,1024
89.74358974,89.74358974,670.5512821,670.5512821,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,right,77,77,0,77,77,0,0,77,77,0,0,77,77,77,0,10/27/19 8:33,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,65,11,C:/Users/hosan/Desktop/TB-subject-3.csv,legacy,9 8 2 7 4,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,564,564,211857,8913,NA,2,legacy,5,1024,2,48000,-16,experiment,3,odd,5,696535,698543,214526,693157,694322,2660,299736,694324,650167,2667,290822,699108,695329,698542,NA,Sternberg Task,70,52303,78,yes,1024
89.87341772,89.87341772,670.7848101,670.7848101,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,right,78,78,0,78,78,0,0,78,78,0,0,78,78,78,0,10/27/19 8:33,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,66,11,C:/Users/hosan/Desktop/TB-subject-3.csv,legacy,7 9,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,689,689,211857,8913,NA,2,legacy,2,1024,2,48000,-16,experiment,3,odd,1,702520,704527,214526,699163,700308,2660,299736,700311,650167,2667,290822,705217,701314,704526,NA,Sternberg Task,71,52992,79,yes,1024
90,90,670.8125,670.8125,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,right,79,79,0,79,79,0,0,79,79,0,0,79,79,79,0,10/27/19 8:33,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,67,11,C:/Users/hosan/Desktop/TB-subject-3.csv,legacy,1 4 3 6 5,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,673,673,211857,8913,NA,2,legacy,5,1024,2,48000,-16,experiment,3,odd,8,708656,710664,214526,705278,706440,2660,299736,706443,650167,2667,290822,711340,707449,710663,NA,Sternberg Task,72,53665,80,yes,1024
90.12345679,90.12345679,669.1234568,669.1234568,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,left,80,80,0,80,80,0,0,80,80,0,0,80,80,80,0,10/27/19 8:33,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,68,11,C:/Users/hosan/Desktop/TB-subject-3.csv,legacy,8 5 1 3 9,Kafkaesque Koffka,3.2.8,4,y,0,left,left,right,right,NA,534,534,211857,8913,NA,2,legacy,5,1024,2,48000,-16,experiment,3,odd,3,714777,716784,214526,711406,712563,2660,299736,712566,650167,2667,290822,717320,713572,716783,NA,Sternberg Task,73,54199,81,yes,1024
90.24390244,90.24390244,667.3170732,667.3170732,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,left,81,81,0,81,81,0,0,81,81,0,0,81,81,81,0,10/27/19 8:33,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,69,11,C:/Users/hosan/Desktop/TB-subject-3.csv,legacy,4 6 2 5 1,Kafkaesque Koffka,3.2.8,5,y,0,left,left,right,right,NA,521,521,211857,8913,NA,2,legacy,5,1024,2,48000,-16,experiment,3,odd,1,720725,722732,214526,717398,718508,2660,299736,718511,650167,2667,290822,723255,719517,722731,NA,Sternberg Task,74,54720,82,yes,1024
90.36144578,90.36144578,664.2409639,664.2409639,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,left,82,82,0,82,82,0,0,82,82,0,0,82,82,82,0,10/27/19 8:33,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,70,11,C:/Users/hosan/Desktop/TB-subject-3.csv,legacy,7 8 6 3 1,Kafkaesque Koffka,3.2.8,5,y,0,left,left,right,right,NA,412,412,211857,8913,NA,2,legacy,5,1024,2,48000,-16,experiment,3,odd,1,726728,728735,214526,723322,724513,2660,299736,724516,650167,2667,290822,729150,725522,728734,NA,Sternberg Task,75,55132,83,yes,1024
90.47619048,90.47619048,662.452381,662.452381,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,left,83,83,0,83,83,0,0,83,83,0,0,83,83,83,0,10/27/19 8:33,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,71,11,C:/Users/hosan/Desktop/TB-subject-3.csv,legacy,7,Kafkaesque Koffka,3.2.8,1,y,0,left,left,right,right,NA,514,514,211857,8913,NA,2,legacy,1,1024,2,48000,-16,experiment,3,odd,7,732581,734589,214526,729220,730366,2660,299736,730368,650167,2667,290822,735104,731375,734588,NA,Sternberg Task,76,55646,84,yes,1024
90.58823529,90.58823529,663.0470588,663.0470588,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,right,84,84,0,84,84,0,0,84,84,0,0,84,84,84,0,10/27/19 8:33,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,72,11,C:/Users/hosan/Desktop/TB-subject-3.csv,legacy,3 9 1,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,713,713,211857,8913,NA,2,legacy,3,1024,2,48000,-16,experiment,3,odd,7,738533,740540,214526,735178,736323,2660,299736,736325,650167,2667,290822,741254,737330,740540,NA,Sternberg Task,77,56359,85,yes,1024
90.69767442,90.69767442,663.5,663.5,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,left,85,85,0,85,85,0,0,85,85,0,0,85,85,85,0,10/27/19 8:33,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,73,11,C:/Users/hosan/Desktop/TB-subject-3.csv,legacy,4 7 6 8 2 3,Kafkaesque Koffka,3.2.8,6,y,0,left,left,right,right,NA,702,702,211857,8913,NA,2,legacy,6,1024,2,48000,-16,experiment,3,odd,3,744685,746694,214526,741286,742472,2660,299736,742475,650167,2667,290822,747397,743480,746693,NA,Sternberg Task,78,57061,86,yes,1024
90.8045977,90.8045977,661.2528736,661.2528736,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,left,86,86,0,86,86,0,0,86,86,0,0,86,86,86,0,10/27/19 8:33,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,74,11,C:/Users/hosan/Desktop/TB-subject-3.csv,legacy,1 4 9 3 2 5,Kafkaesque Koffka,3.2.8,3,y,0,left,left,right,right,NA,468,468,211857,8913,NA,2,legacy,6,1024,2,48000,-16,experiment,3,odd,9,750772,752780,214526,747416,748558,2660,299736,748560,650167,2667,290822,753250,749567,752779,NA,Sternberg Task,79,57529,87,yes,1024
90.90909091,90.90909091,660.4772727,660.4772727,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,right,87,87,0,87,87,0,0,87,87,0,0,87,87,87,0,10/27/19 8:33,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,75,11,C:/Users/hosan/Desktop/TB-subject-3.csv,legacy,1 6 4,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,593,593,211857,8913,NA,2,legacy,3,1024,2,48000,-16,experiment,3,odd,7,756661,758669,214526,753308,754446,2660,299736,754449,650167,2667,290822,759263,755455,758668,NA,Sternberg Task,80,58122,88,yes,1024
91.01123596,91.01123596,658.8314607,658.8314607,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,left,88,88,0,88,88,0,0,88,88,0,0,88,88,88,0,10/27/19 8:33,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,76,11,C:/Users/hosan/Desktop/TB-subject-3.csv,legacy,9 8 4,Kafkaesque Koffka,3.2.8,1,y,0,left,left,right,right,NA,514,514,211857,8913,NA,2,legacy,3,1024,2,48000,-16,experiment,3,odd,9,762704,764711,214526,759322,760490,2660,299736,760493,650167,2667,290822,765226,761498,764711,NA,Sternberg Task,81,58636,89,yes,1024
91.11111111,91.11111111,658.7,658.7,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,right,89,89,0,89,89,0,0,89,89,0,0,89,89,89,0,10/27/19 8:33,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,77,11,C:/Users/hosan/Desktop/TB-subject-3.csv,legacy,9 7 4 5 8,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,647,647,211857,8913,NA,2,legacy,5,1024,2,48000,-16,experiment,3,odd,6,768743,770750,214526,765285,766526,2660,299736,766531,650167,2667,290822,771398,767537,770749,NA,Sternberg Task,82,59283,90,yes,1024
91.20879121,91.20879121,659.5934066,659.5934066,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,right,90,90,0,90,90,0,0,90,90,0,0,90,90,90,0,10/27/19 8:33,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,78,11,C:/Users/hosan/Desktop/TB-subject-3.csv,legacy,7 4 2 8 1 9,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,740,740,211857,8913,NA,2,legacy,6,1024,2,48000,-16,experiment,3,odd,5,774771,776777,214526,771416,772556,2660,299736,772559,650167,2667,290822,777518,773565,776777,NA,Sternberg Task,83,60023,91,yes,1024
91.30434783,91.30434783,660.2065217,660.2065217,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,right,91,91,0,91,91,0,0,91,91,0,0,91,91,91,0,10/27/19 8:33,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,79,11,C:/Users/hosan/Desktop/TB-subject-3.csv,legacy,5 9 2 3,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,716,716,211857,8913,NA,2,legacy,4,1024,2,48000,-16,experiment,3,odd,8,780869,782876,214526,777538,778655,2660,299736,778658,650167,2667,290822,783594,779664,782875,NA,Sternberg Task,84,60739,92,yes,1024
91.39784946,91.39784946,659.8494624,659.8494624,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,right,92,92,0,92,92,0,0,92,92,0,0,92,92,92,0,10/27/19 8:33,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,80,11,C:/Users/hosan/Desktop/TB-subject-3.csv,legacy,6 9 4 5 2,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,627,627,211857,8913,NA,2,legacy,5,1024,2,48000,-16,experiment,3,odd,1,787045,789052,214526,783653,784834,2660,299736,784836,650167,2667,290822,789680,785840,789051,NA,Sternberg Task,85,61366,93,yes,1024
91.4893617,91.4893617,659.2553191,659.2553191,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,right,93,93,0,93,93,0,0,93,93,0,0,93,93,93,0,10/27/19 8:33,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,81,11,C:/Users/hosan/Desktop/TB-subject-3.csv,legacy,7 1 5 6 3,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,604,604,211857,8913,NA,2,legacy,5,1024,2,48000,-16,experiment,3,odd,8,793109,795117,214526,789741,790895,2660,299736,790897,650167,2667,290822,795722,791904,795116,NA,Sternberg Task,86,61970,94,yes,1024
91.57894737,91.57894737,656.8526316,656.8526316,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,left,94,94,0,94,94,0,0,94,94,0,0,94,94,94,0,10/27/19 8:33,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,82,11,C:/Users/hosan/Desktop/TB-subject-3.csv,legacy,6 5,Kafkaesque Koffka,3.2.8,2,y,0,left,left,right,right,NA,431,431,211857,8913,NA,2,legacy,2,1024,2,48000,-16,experiment,3,odd,5,799165,801172,214526,795789,796951,2660,299736,796954,650167,2667,290822,801605,797960,801171,NA,Sternberg Task,87,62401,95,yes,1024
91.66666667,91.66666667,659.09375,659.09375,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,left,95,95,0,95,95,0,0,95,95,0,0,95,95,95,0,10/27/19 8:33,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,83,11,C:/Users/hosan/Desktop/TB-subject-3.csv,legacy,3 5 7 1,Kafkaesque Koffka,3.2.8,3,y,0,left,left,right,right,NA,872,872,211857,8913,NA,2,legacy,4,1024,2,48000,-16,experiment,3,odd,7,805006,807010,214526,801663,802793,2660,299736,802796,650167,2667,290822,807883,803802,807009,NA,Sternberg Task,88,63273,96,yes,1024
91.75257732,91.75257732,658.7835052,658.7835052,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,left,96,96,0,96,96,0,0,96,96,0,0,96,96,96,0,10/27/19 8:33,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,84,11,C:/Users/hosan/Desktop/TB-subject-3.csv,legacy,6 7 8 5,Kafkaesque Koffka,3.2.8,3,y,0,left,left,right,right,NA,629,629,211857,8913,NA,2,legacy,4,1024,2,48000,-16,experiment,3,odd,8,811297,813303,214526,807952,809083,2660,299736,809085,650167,2667,290822,813933,810091,813303,NA,Sternberg Task,89,63902,97,yes,1024
91.83673469,91.83673469,658.3265306,658.3265306,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,right,97,97,0,97,97,0,0,97,97,0,0,97,97,97,0,10/27/19 8:33,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,85,11,C:/Users/hosan/Desktop/TB-subject-3.csv,legacy,8 6 3 4 7,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,614,614,211857,8913,NA,2,legacy,5,1024,2,48000,-16,experiment,3,odd,1,817367,819375,214526,813994,815156,2660,299736,815159,650167,2667,290822,819991,816164,819373,NA,Sternberg Task,90,64516,98,yes,1024
91.91919192,91.91919192,655.8080808,655.8080808,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,right,98,98,0,98,98,0,0,98,98,0,0,98,98,98,0,10/27/19 8:33,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,86,11,C:/Users/hosan/Desktop/TB-subject-3.csv,legacy,5,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,409,409,211857,8913,NA,2,legacy,1,1024,2,48000,-16,experiment,3,odd,8,823413,825417,214526,820052,821198,2660,299736,821201,650167,2667,290822,825829,822207,825417,NA,Sternberg Task,91,64925,99,yes,1024
92,92,654.8,654.8,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,left,99,99,0,99,99,0,0,99,99,0,0,99,99,99,0,10/27/19 8:33,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,87,11,C:/Users/hosan/Desktop/TB-subject-3.csv,legacy,4 1 5,Kafkaesque Koffka,3.2.8,2,y,0,left,left,right,right,NA,555,555,211857,8913,NA,2,legacy,3,1024,2,48000,-16,experiment,3,odd,1,829275,831281,214526,825896,827060,2660,299736,827063,650167,2667,290822,831838,828069,831280,NA,Sternberg Task,92,65480,100,yes,1024
92.07920792,92.07920792,656.6930693,656.6930693,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,right,100,100,0,100,100,0,0,100,100,0,0,100,100,100,0,10/27/19 8:33,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,88,11,C:/Users/hosan/Desktop/TB-subject-3.csv,legacy,2 8 9 4 1,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,846,846,211857,8913,NA,2,legacy,5,1024,2,48000,-16,experiment,3,odd,5,835233,837236,214526,831896,833024,2660,299736,833027,650167,2667,290822,838084,834030,837235,NA,Sternberg Task,93,66326,101,yes,1024
92.15686275,92.15686275,655.4607843,655.4607843,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,left,101,101,0,101,101,0,0,101,101,0,0,101,101,101,0,10/27/19 8:33,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,89,11,C:/Users/hosan/Desktop/TB-subject-3.csv,legacy,2 8 5 1,Kafkaesque Koffka,3.2.8,4,y,0,left,left,right,right,NA,531,531,211857,8913,NA,2,legacy,4,1024,2,48000,-16,experiment,3,odd,1,841484,843490,214526,838139,839271,2660,299736,839274,650167,2667,290822,844023,840278,843490,NA,Sternberg Task,94,66857,102,yes,1024
92.23300971,92.23300971,653.6893204,653.6893204,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,left,102,102,0,102,102,0,0,102,102,0,0,102,102,102,0,10/27/19 8:33,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,90,11,C:/Users/hosan/Desktop/TB-subject-3.csv,legacy,9 5 8 1,Kafkaesque Koffka,3.2.8,2,y,0,left,left,right,right,NA,473,473,211857,8913,NA,2,legacy,4,1024,2,48000,-16,experiment,3,odd,5,847500,849508,214526,844095,845286,2660,299736,845288,650167,2667,290822,849982,846295,849507,NA,Sternberg Task,95,67330,103,yes,1024
92.30769231,92.30769231,652.2692308,652.2692308,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,left,103,103,0,103,103,0,0,103,103,0,0,103,103,103,0,10/27/19 8:33,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,91,11,C:/Users/hosan/Desktop/TB-subject-3.csv,legacy,6 9 7 4 5 1,Kafkaesque Koffka,3.2.8,2,y,0,left,left,right,right,NA,506,506,211857,8913,NA,2,legacy,6,1024,2,48000,-16,experiment,3,odd,9,853407,855413,214526,850052,851196,2660,299736,851198,650167,2667,290822,855920,852204,855412,NA,Sternberg Task,96,67836,104,yes,1024
92.38095238,92.38095238,653.9047619,653.9047619,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,right,104,104,0,104,104,0,0,104,104,0,0,104,104,104,0,10/27/19 8:33,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,92,11,C:/Users/hosan/Desktop/TB-subject-3.csv,legacy,5 3 2 6 9 8,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,824,824,211857,8913,NA,2,legacy,6,1024,2,48000,-16,experiment,3,odd,4,859373,861381,214526,856009,857159,2660,299736,857163,650167,2667,290822,862207,858168,861380,NA,Sternberg Task,97,68660,105,yes,1024
92.45283019,92.45283019,652.8490566,652.8490566,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,right,105,105,0,105,105,0,0,105,105,0,0,105,105,105,0,10/27/19 8:33,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,93,11,C:/Users/hosan/Desktop/TB-subject-3.csv,legacy,8 2 1 4 5 9,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,542,542,211857,8913,NA,2,legacy,6,1024,2,48000,-16,experiment,3,odd,7,865622,867630,214526,862271,863407,2660,299736,863410,650167,2667,290822,868174,864415,867630,NA,Sternberg Task,98,69202,106,yes,1024
92.52336449,92.52336449,652.4672897,652.4672897,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,left,106,106,0,106,106,0,0,106,106,0,0,106,106,106,0,10/27/19 8:33,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,94,11,C:/Users/hosan/Desktop/TB-subject-3.csv,legacy,8 7 3,Kafkaesque Koffka,3.2.8,1,y,0,left,left,right,right,NA,612,612,211857,8913,NA,2,legacy,3,1024,2,48000,-16,experiment,3,odd,8,871577,873583,214526,868241,869362,2660,299736,869365,650167,2667,290822,874197,870370,873583,NA,Sternberg Task,99,69814,107,yes,1024
92.59259259,92.59259259,651.3148148,651.3148148,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,left,107,107,0,107,107,0,0,107,107,0,0,107,107,107,0,10/27/19 8:33,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,95,11,C:/Users/hosan/Desktop/TB-subject-3.csv,legacy,5 2 6,Kafkaesque Koffka,3.2.8,2,y,0,left,left,right,right,NA,528,528,211857,8913,NA,2,legacy,3,1024,2,48000,-16,experiment,3,odd,2,877646,879653,214526,874260,875434,2660,299736,875437,650167,2667,290822,880183,876440,879652,NA,Sternberg Task,100,70342,108,yes,1024
92.66055046,92.66055046,650.7706422,650.7706422,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,right,108,108,0,108,108,0,0,108,108,0,0,108,108,108,0,10/27/19 8:33,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,96,11,C:/Users/hosan/Desktop/TB-subject-3.csv,legacy,7 1 8 4 9 3,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,592,592,211857,8913,NA,2,legacy,6,1024,2,48000,-16,experiment,3,odd,6,883600,885607,214526,880237,881388,2660,299736,881391,650167,2667,290822,886200,882397,885607,NA,Sternberg Task,101,70934,109,yes,1024
92.72727273,92.72727273,651.9363636,651.9363636,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,left,109,109,0,109,109,0,0,109,109,0,0,109,109,109,0,10/27/19 8:33,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,97,11,C:/Users/hosan/Desktop/TB-subject-3.csv,legacy,3 9 6 2,Kafkaesque Koffka,3.2.8,4,y,0,left,left,right,right,NA,779,779,211857,8913,NA,2,legacy,4,1024,2,48000,-16,experiment,3,odd,2,889611,891618,214526,886259,887396,2660,299736,887399,650167,2667,290822,892399,888405,891618,NA,Sternberg Task,102,71713,110,yes,1024
