acc,accuracy,average_response_time,avg_rt,background,block,canvas_backend,clock_backend,color_backend,compensation,coordinates,correct,correct_instruction1,correct_new_keyboard_response,correct_response,count_ISI,count_correctFeedback,count_expSequence,count_experiment,count_experimentLoop,count_fixation,count_getting_started,count_incorrectFeeback,count_instruction1,count_instructions2,count_logger,count_memorySet,count_new_keyboard_response,count_practiceLoop,count_probe,count_thankYou,count_welcome,datetime,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_practiceLoop,logfile,mouse_backend,numberSet,opensesame_codename,opensesame_version,posInSet,present,repeat_cycle,response,response_instruction1,response_instructions2,response_new_keyboard_response,response_thankYou,response_time,response_time_instruction1,response_time_instructions2,response_time_new_keyboard_response,response_time_thankYou,response_time_welcome,response_welcome,round_decimals,sampler_backend,setSize,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,subject_nr,subject_parity,target,time_ISI,time_correctFeedback,time_expSequence,time_experiment,time_experimentLoop,time_fixation,time_getting_started,time_incorrectFeeback,time_instruction1,time_instructions2,time_logger,time_memorySet,time_new_keyboard_response,time_practiceLoop,time_probe,time_thankYou,time_welcome,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
94.23076923,94.23076923,954.2692308,954.2692308,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,51,51,51,0,0,51,NA,51,0,0,51,51,51,0,51,0,NA,Fri Oct 25 19:03:25 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,39,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-2.csv,legacy,4 6 5 8,Kafkaesque Koffka,3.2.8,1,y,0,left,left,right,left,NA,1034,40974,66800,1034,NA,NA,NA,2,legacy,4,1024,2,48000,-16,experiment,2,even,4,435151,425457,432909,2737,188216,432921,NA,431823,2751,121299,438199,433935,437164,43737,437164,NA,NA,Sternberg Task,49,49622,52,yes,1024
94.33962264,94.33962264,953.1698113,953.1698113,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,52,52,52,0,0,52,NA,52,0,0,52,52,52,0,52,0,NA,Fri Oct 25 19:03:25 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,40,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-2.csv,legacy,7 6 4 8 1 2,Kafkaesque Koffka,3.2.8,0,n,0,right,left,right,right,NA,896,40974,66800,896,NA,NA,NA,2,legacy,6,1024,2,48000,-16,experiment,2,even,9,441543,438215,439301,2737,188216,439313,NA,431823,2751,121299,444455,440327,443556,43737,443555,NA,NA,Sternberg Task,50,50518,53,yes,1024
94.44444444,94.44444444,952.9814815,952.9814815,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,53,53,53,0,0,53,NA,53,0,0,53,53,53,0,53,0,NA,Fri Oct 25 19:03:25 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,41,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-2.csv,legacy,4 2 6 9,Kafkaesque Koffka,3.2.8,0,n,0,right,left,right,right,NA,943,40974,66800,943,NA,NA,NA,2,legacy,4,1024,2,48000,-16,experiment,2,even,7,447790,444468,445550,2737,188216,445561,NA,431823,2751,121299,450749,446575,449804,43737,449803,NA,NA,Sternberg Task,51,51461,54,yes,1024
94.54545455,94.54545455,950.4181818,950.4181818,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,54,54,54,0,0,54,NA,54,0,0,54,54,54,0,54,0,NA,Fri Oct 25 19:03:25 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,42,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-2.csv,legacy,7 1 3,Kafkaesque Koffka,3.2.8,2,y,0,left,left,right,left,NA,812,40974,66800,812,NA,NA,NA,2,legacy,3,1024,2,48000,-16,experiment,2,even,1,454087,450764,451845,2737,188216,451857,NA,431823,2751,121299,456914,452871,456100,43737,456100,NA,NA,Sternberg Task,52,52273,55,yes,1024
94.64285714,94.64285714,945.5714286,945.5714286,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,55,55,55,0,0,55,NA,55,0,0,55,55,55,0,55,0,NA,Fri Oct 25 19:03:25 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,43,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-2.csv,legacy,8,Kafkaesque Koffka,3.2.8,1,y,0,left,left,right,left,NA,679,40974,66800,679,NA,NA,NA,2,legacy,1,1024,2,48000,-16,experiment,2,even,8,460251,456929,458009,2737,188216,458021,NA,431823,2751,121299,462945,459035,462264,43737,462264,NA,NA,Sternberg Task,53,52952,56,yes,1024
94.73684211,94.73684211,946.3333333,946.3333333,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,56,56,56,0,0,56,NA,56,0,0,56,56,56,0,56,0,NA,Fri Oct 25 19:03:25 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,44,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-2.csv,legacy,9 4 2,Kafkaesque Koffka,3.2.8,1,y,0,left,left,right,left,NA,989,40974,66800,989,NA,NA,NA,2,legacy,3,1024,2,48000,-16,experiment,2,even,9,466287,462960,464044,2737,188216,464057,NA,431823,2751,121299,469291,465071,468300,43737,468300,NA,NA,Sternberg Task,54,53941,57,yes,1024
94.82758621,94.82758621,944.2241379,944.2241379,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,57,57,57,0,0,57,NA,57,0,0,57,57,57,0,57,0,NA,Fri Oct 25 19:03:25 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,45,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-2.csv,legacy,2 3 7 4,Kafkaesque Koffka,3.2.8,1,y,0,left,left,right,left,NA,824,40974,66800,824,NA,NA,NA,2,legacy,4,1024,2,48000,-16,experiment,2,even,2,472634,469306,470392,2737,188216,470404,NA,431823,2751,121299,475474,471418,474648,43737,474647,NA,NA,Sternberg Task,55,54765,58,yes,1024
94.91525424,94.91525424,948.5932203,948.5932203,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,58,58,58,0,0,58,NA,58,0,0,58,58,58,0,58,0,NA,Fri Oct 25 19:03:25 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,46,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-2.csv,legacy,4 7 6 8 2 3,Kafkaesque Koffka,3.2.8,6,y,0,left,left,right,left,NA,1202,40974,66800,1202,NA,NA,NA,2,legacy,6,1024,2,48000,-16,experiment,2,even,3,478815,475487,476573,2737,188216,476585,NA,431823,2751,121299,482032,477599,480828,43737,480828,NA,NA,Sternberg Task,56,55967,59,yes,1024
95,95,946.8666667,946.8666667,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,59,59,59,0,0,59,NA,59,0,0,59,59,59,0,59,0,NA,Fri Oct 25 19:03:25 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,47,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-2.csv,legacy,7 4 2 8 1 9,Kafkaesque Koffka,3.2.8,0,n,0,right,left,right,right,NA,845,40974,66800,845,NA,NA,NA,2,legacy,6,1024,2,48000,-16,experiment,2,even,5,485376,482047,483133,2737,188216,483145,NA,431823,2751,121299,488236,484159,487389,43737,487389,NA,NA,Sternberg Task,57,56812,60,yes,1024
95.08196721,95.08196721,948.557377,948.557377,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,60,60,60,0,0,60,NA,60,0,0,60,60,60,0,60,0,NA,Fri Oct 25 19:03:25 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,48,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-2.csv,legacy,8 5 3 7 4 6,Kafkaesque Koffka,3.2.8,6,y,0,left,left,right,left,NA,1050,40974,66800,1050,NA,NA,NA,2,legacy,6,1024,2,48000,-16,experiment,2,even,6,491579,488251,489337,2737,188216,489349,NA,431823,2751,121299,494643,490363,493592,43737,493592,NA,NA,Sternberg Task,58,57862,61,yes,1024
95.16129032,95.16129032,955.983871,955.983871,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,61,61,61,0,0,61,NA,61,0,0,61,61,61,0,61,0,NA,Fri Oct 25 19:03:25 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,49,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-2.csv,legacy,1 7 5 2,Kafkaesque Koffka,3.2.8,0,n,0,right,left,right,right,NA,1409,40974,66800,1409,NA,NA,NA,2,legacy,4,1024,2,48000,-16,experiment,2,even,3,497985,494659,495744,2737,188216,495756,NA,431823,2751,121299,501410,496769,499999,43737,499999,NA,NA,Sternberg Task,59,59271,62,yes,1024
95.23809524,95.23809524,955.5714286,955.5714286,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,62,62,62,0,0,62,NA,62,0,0,62,62,62,0,62,0,NA,Fri Oct 25 19:03:25 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,50,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-2.csv,legacy,2 3 8 5 6 7,Kafkaesque Koffka,3.2.8,0,n,0,right,left,right,right,NA,930,40974,66800,930,NA,NA,NA,2,legacy,6,1024,2,48000,-16,experiment,2,even,1,504750,501425,502508,2737,188216,502519,NA,431823,2751,121299,507695,503534,506763,43737,506763,NA,NA,Sternberg Task,60,60201,63,yes,1024
95.3125,95.3125,960.734375,960.734375,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,63,63,63,0,0,63,NA,63,0,0,63,63,63,0,63,0,NA,Fri Oct 25 19:03:25 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,51,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-2.csv,legacy,5 2,Kafkaesque Koffka,3.2.8,0,n,0,right,left,right,right,NA,1286,40974,66800,1286,NA,NA,NA,2,legacy,2,1024,2,48000,-16,experiment,2,even,7,511033,507710,508791,2737,188216,508802,NA,431823,2751,121299,514334,509816,513046,43737,513046,NA,NA,Sternberg Task,61,61487,64,yes,1024
93.84615385,93.84615385,965.2615385,965.2615385,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,left,64,64,64,0,0,64,NA,64,0,0,64,64,64,0,64,0,NA,Fri Oct 25 19:03:25 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,52,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-2.csv,legacy,7 6,Kafkaesque Koffka,3.2.8,2,y,0,right,left,right,right,NA,1255,40974,66800,1255,NA,NA,NA,2,legacy,2,1024,2,48000,-16,experiment,2,even,6,517676,514353,515433,2737,188216,515445,NA,431823,2751,121299,520945,516459,519689,43737,519688,NA,NA,Sternberg Task,61,62742,65,yes,1024
93.93939394,93.93939394,969.6060606,969.6060606,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,65,65,65,0,0,65,NA,65,0,0,65,65,65,0,65,0,NA,Fri Oct 25 19:03:25 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,53,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-2.csv,legacy,7 4 2 6 3 5,Kafkaesque Koffka,3.2.8,6,y,0,left,left,right,left,NA,1252,40974,66800,1252,NA,NA,NA,2,legacy,6,1024,2,48000,-16,experiment,2,even,5,524285,514353,522043,2737,188216,522055,NA,520961,2751,121299,527552,523069,526298,43737,526298,NA,NA,Sternberg Task,62,63994,66,yes,1024
94.02985075,94.02985075,967.9104478,967.9104478,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,66,66,66,0,0,66,NA,66,0,0,66,66,66,0,66,0,NA,Fri Oct 25 19:03:25 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,54,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-2.csv,legacy,6 9 5,Kafkaesque Koffka,3.2.8,0,n,0,right,left,right,right,NA,856,40974,66800,856,NA,NA,NA,2,legacy,3,1024,2,48000,-16,experiment,2,even,8,530893,527566,528651,2737,188216,528663,NA,520961,2751,121299,533764,529677,532906,43737,532906,NA,NA,Sternberg Task,63,64850,67,yes,1024
94.11764706,94.11764706,964.1764706,964.1764706,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,67,67,67,0,0,67,NA,67,0,0,67,67,67,0,67,0,NA,Fri Oct 25 19:03:25 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,55,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-2.csv,legacy,9 1 6 7 8,Kafkaesque Koffka,3.2.8,1,y,0,left,left,right,left,NA,714,40974,66800,714,NA,NA,NA,2,legacy,5,1024,2,48000,-16,experiment,2,even,9,537106,533778,534864,2737,188216,534876,NA,520961,2751,121299,539835,535890,539119,43737,539119,NA,NA,Sternberg Task,64,65564,68,yes,1024
94.20289855,94.20289855,962.2753623,962.2753623,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,68,68,68,0,0,68,NA,68,0,0,68,68,68,0,68,0,NA,Fri Oct 25 19:03:25 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,56,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-2.csv,legacy,6 8 4,Kafkaesque Koffka,3.2.8,0,n,0,right,left,right,right,NA,833,40974,66800,833,NA,NA,NA,2,legacy,3,1024,2,48000,-16,experiment,2,even,1,543177,539850,540935,2737,188216,540947,NA,520961,2751,121299,546025,541961,545190,43737,545190,NA,NA,Sternberg Task,65,66397,69,yes,1024
92.85714286,92.85714286,966.2428571,966.2428571,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,right,69,69,69,0,0,69,NA,69,0,0,69,69,69,0,69,0,NA,Fri Oct 25 19:03:25 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,57,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-2.csv,legacy,6 3 1 7 9 8,Kafkaesque Koffka,3.2.8,0,n,0,left,left,right,left,NA,1240,40974,66800,1240,NA,NA,NA,2,legacy,6,1024,2,48000,-16,experiment,2,even,4,549368,546040,547126,2737,188216,547138,NA,520961,2751,121299,552624,548152,551382,43737,551382,NA,NA,Sternberg Task,65,67637,70,yes,1024
92.95774648,92.95774648,966.0704225,966.0704225,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,70,70,70,0,0,70,NA,70,0,0,70,70,70,0,70,0,NA,Fri Oct 25 19:03:25 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,58,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-2.csv,legacy,8 5 4 2 9 6,Kafkaesque Koffka,3.2.8,0,n,0,right,left,right,right,NA,954,40974,66800,954,NA,NA,NA,2,legacy,6,1024,2,48000,-16,experiment,2,even,3,555963,546040,553721,2737,188216,553733,NA,552639,2751,121299,558931,554747,557976,43737,557975,NA,NA,Sternberg Task,66,68591,71,yes,1024
93.05555556,93.05555556,966.1805556,966.1805556,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,71,71,71,0,0,71,NA,71,0,0,71,71,71,0,71,0,NA,Fri Oct 25 19:03:25 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,59,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-2.csv,legacy,1 4 3 6 5,Kafkaesque Koffka,3.2.8,0,n,0,right,left,right,right,NA,974,40974,66800,974,NA,NA,NA,2,legacy,5,1024,2,48000,-16,experiment,2,even,8,562271,558947,560029,2737,188216,560040,NA,552639,2751,121299,565259,561054,564284,43737,564284,NA,NA,Sternberg Task,67,69565,72,yes,1024
93.15068493,93.15068493,966.5068493,966.5068493,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,72,72,72,0,0,72,NA,72,0,0,72,72,72,0,72,0,NA,Fri Oct 25 19:03:25 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,60,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-2.csv,legacy,6 1 2,Kafkaesque Koffka,3.2.8,3,y,0,left,left,right,left,NA,990,40974,66800,990,NA,NA,NA,2,legacy,3,1024,2,48000,-16,experiment,2,even,2,568596,565273,566353,2737,188216,566365,NA,552639,2751,121299,571600,567379,570609,43737,570609,NA,NA,Sternberg Task,68,70555,73,yes,1024
93.24324324,93.24324324,965.9189189,965.9189189,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,73,73,73,0,0,73,NA,73,0,0,73,73,73,0,73,0,NA,Fri Oct 25 19:03:25 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,61,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-2.csv,legacy,1 6 4 3 9 7,Kafkaesque Koffka,3.2.8,0,n,0,right,left,right,right,NA,923,40974,66800,923,NA,NA,NA,2,legacy,6,1024,2,48000,-16,experiment,2,even,8,574940,571616,572698,2737,188216,572710,NA,552639,2751,121299,577878,573724,576953,43737,576953,NA,NA,Sternberg Task,69,71478,74,yes,1024
93.33333333,93.33333333,965.16,965.16,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,74,74,74,0,0,74,NA,74,0,0,74,74,74,0,74,0,NA,Fri Oct 25 19:03:25 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,62,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-2.csv,legacy,3 2 1 4 7,Kafkaesque Koffka,3.2.8,2,y,0,left,left,right,left,NA,909,40974,66800,909,NA,NA,NA,2,legacy,5,1024,2,48000,-16,experiment,2,even,2,581217,577893,578974,2737,188216,578986,NA,552639,2751,121299,584141,580001,583230,43737,583230,NA,NA,Sternberg Task,70,72387,75,yes,1024
93.42105263,93.42105263,963.5657895,963.5657895,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,75,75,75,0,0,75,NA,75,0,0,75,75,75,0,75,0,NA,Fri Oct 25 19:03:25 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,63,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-2.csv,legacy,5 2 9 6 1 7,Kafkaesque Koffka,3.2.8,3,y,0,left,left,right,left,NA,844,40974,66800,844,NA,NA,NA,2,legacy,6,1024,2,48000,-16,experiment,2,even,9,587481,584156,585239,2737,188216,585250,NA,552639,2751,121299,590340,586264,589494,43737,589494,NA,NA,Sternberg Task,71,73231,76,yes,1024
93.50649351,93.50649351,963.5584416,963.5584416,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,76,76,76,0,0,76,NA,76,0,0,76,76,76,0,76,0,NA,Fri Oct 25 19:03:25 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,64,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-2.csv,legacy,8 5 1 3 9,Kafkaesque Koffka,3.2.8,4,y,0,left,left,right,left,NA,963,40974,66800,963,NA,NA,NA,2,legacy,5,1024,2,48000,-16,experiment,2,even,3,593679,590356,591437,2737,188216,591449,NA,552639,2751,121299,596656,592463,595692,43737,595692,NA,NA,Sternberg Task,72,74194,77,yes,1024
93.58974359,93.58974359,963.4102564,963.4102564,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,77,77,77,0,0,77,NA,77,0,0,77,77,77,0,77,0,NA,Fri Oct 25 19:03:25 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,65,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-2.csv,legacy,4 2 7 6 1 3,Kafkaesque Koffka,3.2.8,0,n,0,right,left,right,right,NA,952,40974,66800,952,NA,NA,NA,2,legacy,6,1024,2,48000,-16,experiment,2,even,8,599996,596671,597753,2737,188216,597765,NA,552639,2751,121299,602962,598779,602008,43737,602008,NA,NA,Sternberg Task,73,75146,78,yes,1024
93.67088608,93.67088608,962.5822785,962.5822785,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,78,78,78,0,0,78,NA,78,0,0,78,78,78,0,78,0,NA,Fri Oct 25 19:03:25 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,66,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-2.csv,legacy,2 3,Kafkaesque Koffka,3.2.8,1,y,0,left,left,right,left,NA,898,40974,66800,898,NA,NA,NA,2,legacy,2,1024,2,48000,-16,experiment,2,even,2,606300,602977,604058,2737,188216,604070,NA,552639,2751,121299,609213,605084,608313,43737,608313,NA,NA,Sternberg Task,74,76044,79,yes,1024
93.75,93.75,961.575,961.575,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,79,79,79,0,0,79,NA,79,0,0,79,79,79,0,79,0,NA,Fri Oct 25 19:03:25 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,67,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-2.csv,legacy,3 5 9 6 2 4,Kafkaesque Koffka,3.2.8,1,y,0,left,left,right,left,NA,882,40974,66800,882,NA,NA,NA,2,legacy,6,1024,2,48000,-16,experiment,2,even,3,612552,609228,610310,2737,188216,610322,NA,552639,2751,121299,615448,611336,614565,43737,614565,NA,NA,Sternberg Task,75,76926,80,yes,1024
93.82716049,93.82716049,962.8271605,962.8271605,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,80,80,80,0,0,80,NA,80,0,0,80,80,80,0,80,0,NA,Fri Oct 25 19:03:25 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,68,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-2.csv,legacy,2 8 5 1,Kafkaesque Koffka,3.2.8,4,y,0,left,left,right,left,NA,1063,40974,66800,1063,NA,NA,NA,2,legacy,4,1024,2,48000,-16,experiment,2,even,1,618787,615464,616545,2737,188216,616557,NA,552639,2751,121299,621864,617571,620800,43737,620800,NA,NA,Sternberg Task,76,77989,81,yes,1024
93.90243902,93.90243902,959.8902439,959.8902439,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,81,81,81,0,0,81,NA,81,0,0,81,81,81,0,81,0,NA,Fri Oct 25 19:03:25 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,69,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-2.csv,legacy,9 1 7 2,Kafkaesque Koffka,3.2.8,2,y,0,left,left,right,left,NA,722,40974,66800,722,NA,NA,NA,2,legacy,4,1024,2,48000,-16,experiment,2,even,1,625202,621880,622960,2737,188216,622972,NA,552639,2751,121299,627938,623986,627215,43737,627215,NA,NA,Sternberg Task,77,78711,82,yes,1024
