acc,accuracy,average_response_time,avg_rt,background,block,canvas_backend,clock_backend,color_backend,compensation,coordinates,correct,correct_instruction1,correct_new_keyboard_response,correct_response,count_ISI,count_correctFeedback,count_expSequence,count_experiment,count_experimentLoop,count_fixation,count_getting_started,count_incorrectFeeback,count_instruction1,count_instructions2,count_logger,count_memorySet,count_new_keyboard_response,count_practiceLoop,count_probe,count_thankYou,count_welcome,datetime,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_practiceLoop,logfile,mouse_backend,numberSet,opensesame_codename,opensesame_version,posInSet,present,repeat_cycle,response,response_instruction1,response_instructions2,response_new_keyboard_response,response_thankYou,response_time,response_time_instruction1,response_time_instructions2,response_time_new_keyboard_response,response_time_thankYou,response_time_welcome,response_welcome,round_decimals,sampler_backend,setSize,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,subject_nr,subject_parity,target,time_ISI,time_correctFeedback,time_expSequence,time_experiment,time_experimentLoop,time_fixation,time_getting_started,time_incorrectFeeback,time_instruction1,time_instructions2,time_logger,time_memorySet,time_new_keyboard_response,time_practiceLoop,time_probe,time_thankYou,time_welcome,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
95.16129032,95.16129032,852.6774194,852.6774194,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,61,61,61,0,0,61,NA,61,0,0,61,61,61,0,61,0,NA,Fri Oct 25 19:51:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,49,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-4.csv,legacy,5 7 8 2 3 8,Kafkaesque Koffka,3.2.8,5,y,0,left,left,left,left,NA,543,19715,16103,543,NA,NA,NA,2,legacy,6,1024,2,48000,-16,experiment,3,odd,3,420544,417212,418299,2728,113592,418311,NA,257548,2743,97488,423103,419326,422558,22468,422558,NA,NA,Sternberg Task,59,52866,62,yes,1024
95.23809524,95.23809524,853.2539683,853.2539683,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,62,62,62,0,0,62,NA,62,0,0,62,62,62,0,62,0,NA,Fri Oct 25 19:51:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,50,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-4.csv,legacy,2 4 6 9,Kafkaesque Koffka,3.2.8,3,y,0,left,left,left,left,NA,889,19715,16103,889,NA,NA,NA,2,legacy,4,1024,2,48000,-16,experiment,3,odd,6,426450,423119,424205,2728,113592,424217,NA,257548,2743,97488,429355,425233,428464,22468,428463,NA,NA,Sternberg Task,60,53755,63,yes,1024
95.3125,95.3125,846.625,846.625,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,63,63,63,0,0,63,NA,63,0,0,63,63,63,0,63,0,NA,Fri Oct 25 19:51:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,51,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-4.csv,legacy,3 5 4 7,Kafkaesque Koffka,3.2.8,1,y,0,left,left,left,left,NA,429,19715,16103,429,NA,NA,NA,2,legacy,4,1024,2,48000,-16,experiment,3,odd,3,432701,429371,430457,2728,113592,430470,NA,257548,2743,97488,435145,431484,434715,22468,434715,NA,NA,Sternberg Task,61,54184,64,yes,1024
95.38461538,95.38461538,844.0153846,844.0153846,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,64,64,64,0,0,64,NA,64,0,0,64,64,64,0,64,0,NA,Fri Oct 25 19:51:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,52,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-4.csv,legacy,6 9 4 5 2,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,right,NA,677,19715,16103,677,NA,NA,NA,2,legacy,5,1024,2,48000,-16,experiment,3,odd,1,438490,435159,436245,2728,113592,436258,NA,257548,2743,97488,441183,437273,440504,22468,440504,NA,NA,Sternberg Task,62,54861,65,yes,1024
95.45454545,95.45454545,853.2575758,853.2575758,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,65,65,65,0,0,65,NA,65,0,0,65,65,65,0,65,0,NA,Fri Oct 25 19:51:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,53,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-4.csv,legacy,5 7 3 6 2,Kafkaesque Koffka,3.2.8,5,y,0,left,left,left,left,NA,1454,19715,16103,1454,NA,NA,NA,2,legacy,5,1024,2,48000,-16,experiment,3,odd,2,444530,441199,442285,2728,113592,442298,NA,257548,2743,97488,448000,443313,446544,22468,446544,NA,NA,Sternberg Task,63,56315,66,yes,1024
95.52238806,95.52238806,848.119403,848.119403,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,66,66,66,0,0,66,NA,66,0,0,66,66,66,0,66,0,NA,Fri Oct 25 19:51:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,54,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-4.csv,legacy,8 9 6 1,Kafkaesque Koffka,3.2.8,2,y,0,left,left,left,left,NA,509,19715,16103,509,NA,NA,NA,2,legacy,4,1024,2,48000,-16,experiment,3,odd,9,451345,448014,449100,2728,113592,449113,NA,257548,2743,97488,453869,450128,453358,22468,453358,NA,NA,Sternberg Task,64,56824,67,yes,1024
95.58823529,95.58823529,846.9117647,846.9117647,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,67,67,67,0,0,67,NA,67,0,0,67,67,67,0,67,0,NA,Fri Oct 25 19:51:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,55,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-4.csv,legacy,9 8 2 7 4,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,right,NA,766,19715,16103,766,NA,NA,NA,2,legacy,5,1024,2,48000,-16,experiment,3,odd,5,457215,453884,454972,2728,113592,454984,NA,257548,2743,97488,459997,455999,459229,22468,459229,NA,NA,Sternberg Task,65,57590,68,yes,1024
95.65217391,95.65217391,851.7826087,851.7826087,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,68,68,68,0,0,68,NA,68,0,0,68,68,68,0,68,0,NA,Fri Oct 25 19:51:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,56,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-4.csv,legacy,7 6 4 8 1 2,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,right,NA,1183,19715,16103,1183,NA,NA,NA,2,legacy,6,1024,2,48000,-16,experiment,3,odd,9,463343,460012,461098,2728,113592,461111,NA,257548,2743,97488,466541,462126,465356,22468,465356,NA,NA,Sternberg Task,66,58773,69,yes,1024
95.71428571,95.71428571,852.4571429,852.4571429,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,69,69,69,0,0,69,NA,69,0,0,69,69,69,0,69,0,NA,Fri Oct 25 19:51:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,57,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-4.csv,legacy,2 8 9 4 1,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,right,NA,899,19715,16103,899,NA,NA,NA,2,legacy,5,1024,2,48000,-16,experiment,3,odd,5,469883,466554,467640,2728,113592,467653,NA,257548,2743,97488,472798,468667,471897,22468,471897,NA,NA,Sternberg Task,67,59672,70,yes,1024
95.77464789,95.77464789,850.8732394,850.8732394,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,70,70,70,0,0,70,NA,70,0,0,70,70,70,0,70,0,NA,Fri Oct 25 19:51:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,58,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-4.csv,legacy,8 5 7 3 6,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,right,NA,740,19715,16103,740,NA,NA,NA,2,legacy,5,1024,2,48000,-16,experiment,3,odd,9,476145,472814,473900,2728,113592,473913,NA,257548,2743,97488,478900,474928,478159,22468,478159,NA,NA,Sternberg Task,68,60412,71,yes,1024
95.83333333,95.83333333,861.4305556,861.4305556,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,71,71,71,0,0,71,NA,71,0,0,71,71,71,0,71,0,NA,Fri Oct 25 19:51:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,59,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-4.csv,legacy,4 2 7 6 1 3,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,right,NA,1611,19715,16103,1611,NA,NA,NA,2,legacy,6,1024,2,48000,-16,experiment,3,odd,8,482245,478916,480001,2728,113592,480014,NA,257548,2743,97488,485872,481028,484259,22468,484258,NA,NA,Sternberg Task,69,62023,72,yes,1024
94.52054795,94.52054795,862.4246575,862.4246575,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,left,72,72,72,0,0,72,NA,72,0,0,72,72,72,0,72,0,NA,Fri Oct 25 19:51:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,60,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-4.csv,legacy,2 3,Kafkaesque Koffka,3.2.8,1,y,0,right,left,left,right,NA,934,19715,16103,934,NA,NA,NA,2,legacy,2,1024,2,48000,-16,experiment,3,odd,2,489215,485886,486972,2728,113592,486984,NA,257548,2743,97488,492164,487999,491229,22468,491228,NA,NA,Sternberg Task,69,62957,73,yes,1024
94.59459459,94.59459459,860.8108108,860.8108108,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,73,73,73,0,0,73,NA,73,0,0,73,73,73,0,73,0,NA,Fri Oct 25 19:51:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,61,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-4.csv,legacy,6 8,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,right,NA,743,19715,16103,743,NA,NA,NA,2,legacy,2,1024,2,48000,-16,experiment,3,odd,9,495511,485886,493266,2728,113592,493278,NA,492180,2743,97488,498270,494293,497525,22468,497525,NA,NA,Sternberg Task,70,63700,74,yes,1024
94.66666667,94.66666667,860.1733333,860.1733333,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,74,74,74,0,0,74,NA,74,0,0,74,74,74,0,74,0,NA,Fri Oct 25 19:51:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,62,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-4.csv,legacy,7 4 2 8 1 9,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,right,NA,813,19715,16103,813,NA,NA,NA,2,legacy,6,1024,2,48000,-16,experiment,3,odd,5,501614,498284,499370,2728,113592,499382,NA,492180,2743,97488,504443,500397,503628,22468,503628,NA,NA,Sternberg Task,71,64513,75,yes,1024
94.73684211,94.73684211,857.1973684,857.1973684,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,75,75,75,0,0,75,NA,75,0,0,75,75,75,0,75,0,NA,Fri Oct 25 19:51:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,63,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-4.csv,legacy,8 1 6,Kafkaesque Koffka,3.2.8,3,y,0,left,left,left,left,NA,634,19715,16103,634,NA,NA,NA,2,legacy,3,1024,2,48000,-16,experiment,3,odd,6,507788,504459,505545,2728,113592,505557,NA,492180,2743,97488,510438,506571,509802,22468,509802,NA,NA,Sternberg Task,72,65147,76,yes,1024
94.80519481,94.80519481,862.1948052,862.1948052,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,76,76,76,0,0,76,NA,76,0,0,76,76,76,0,76,0,NA,Fri Oct 25 19:51:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,64,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-4.csv,legacy,9 4 2,Kafkaesque Koffka,3.2.8,1,y,0,left,left,left,left,NA,1242,19715,16103,1242,NA,NA,NA,2,legacy,3,1024,2,48000,-16,experiment,3,odd,9,513784,510454,511540,2728,113592,511552,NA,492180,2743,97488,517041,512567,515797,22468,515797,NA,NA,Sternberg Task,73,66389,77,yes,1024
94.87179487,94.87179487,868.6410256,868.6410256,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,77,77,77,0,0,77,NA,77,0,0,77,77,77,0,77,0,NA,Fri Oct 25 19:51:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,65,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-4.csv,legacy,2 3 8 5 6 7,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,right,NA,1365,19715,16103,1365,NA,NA,NA,2,legacy,6,1024,2,48000,-16,experiment,3,odd,1,520386,517056,518143,2728,113592,518155,NA,492180,2743,97488,523767,519170,522400,22468,522400,NA,NA,Sternberg Task,74,67754,78,yes,1024
93.67088608,93.67088608,882.9620253,882.9620253,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,left,78,78,78,0,0,78,NA,78,0,0,78,78,78,0,78,0,NA,Fri Oct 25 19:51:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,66,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-4.csv,legacy,6 1 2,Kafkaesque Koffka,3.2.8,3,y,0,None,left,left,None,NA,2000,19715,16103,2000,NA,NA,NA,2,legacy,3,1024,2,48000,-16,experiment,3,odd,2,527111,523782,524867,2728,113592,524880,NA,492180,2743,97488,531125,525894,529125,22468,529125,NA,NA,Sternberg Task,74,69754,79,yes,1024
93.75,93.75,884.0125,884.0125,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,79,79,79,0,0,79,NA,79,0,0,79,79,79,0,79,0,NA,Fri Oct 25 19:51:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,67,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-4.csv,legacy,5 2,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,right,NA,967,19715,16103,967,NA,NA,NA,2,legacy,2,1024,2,48000,-16,experiment,3,odd,7,534472,523782,532227,2728,113592,532240,NA,531142,2743,97488,537455,533255,536486,22468,536486,NA,NA,Sternberg Task,75,70721,80,yes,1024
93.82716049,93.82716049,885.382716,885.382716,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,80,80,80,0,0,80,NA,80,0,0,80,80,80,0,80,0,NA,Fri Oct 25 19:51:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,68,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-4.csv,legacy,8 6 3 4 7,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,right,NA,995,19715,16103,995,NA,NA,NA,2,legacy,5,1024,2,48000,-16,experiment,3,odd,1,540802,537472,538557,2728,113592,538570,NA,531142,2743,97488,543813,539585,542816,22468,542816,NA,NA,Sternberg Task,76,71716,81,yes,1024
92.68292683,92.68292683,884.6707317,884.6707317,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,right,81,81,81,0,0,81,NA,81,0,0,81,81,81,0,81,0,NA,Fri Oct 25 19:51:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,69,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-4.csv,legacy,1 4 9 3,Kafkaesque Koffka,3.2.8,0,n,0,left,left,left,left,NA,827,19715,16103,827,NA,NA,NA,2,legacy,4,1024,2,48000,-16,experiment,3,odd,5,547158,543829,544915,2728,113592,544928,NA,531142,2743,97488,550000,545942,549171,22468,549171,NA,NA,Sternberg Task,76,72543,82,yes,1024
92.77108434,92.77108434,884.8192771,884.8192771,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,82,82,82,0,0,82,NA,82,0,0,82,82,82,0,82,0,NA,Fri Oct 25 19:51:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,70,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-4.csv,legacy,3 2 1 4 7,Kafkaesque Koffka,3.2.8,2,y,0,left,left,left,left,NA,897,19715,16103,897,NA,NA,NA,2,legacy,5,1024,2,48000,-16,experiment,3,odd,2,553345,543829,551101,2728,113592,551114,NA,550015,2743,97488,556258,552128,555359,22468,555359,NA,NA,Sternberg Task,77,73440,83,yes,1024
91.66666667,91.66666667,895.6309524,895.6309524,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,left,83,83,83,0,0,83,NA,83,0,0,83,83,83,0,83,0,NA,Fri Oct 25 19:51:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,71,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-4.csv,legacy,6 5,Kafkaesque Koffka,3.2.8,2,y,0,right,left,left,right,NA,1793,19715,16103,1793,NA,NA,NA,2,legacy,2,1024,2,48000,-16,experiment,3,odd,5,559603,556272,557359,2728,113592,557371,NA,550015,2743,97488,563412,558386,561617,22468,561617,NA,NA,Sternberg Task,77,75233,84,yes,1024
90.58823529,90.58823529,908.6235294,908.6235294,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,right,84,84,84,0,0,84,NA,84,0,0,84,84,84,0,84,0,NA,Fri Oct 25 19:51:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,72,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-4.csv,legacy,5,Kafkaesque Koffka,3.2.8,0,n,0,None,left,left,None,NA,2000,19715,16103,2000,NA,NA,NA,2,legacy,1,1024,2,48000,-16,experiment,3,odd,8,566758,556272,564514,2728,113592,564527,NA,563427,2743,97488,570772,565541,568772,22468,568771,NA,NA,Sternberg Task,77,77233,85,yes,1024
90.69767442,90.69767442,906.2209302,906.2209302,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,85,85,85,0,0,85,NA,85,0,0,85,85,85,0,85,0,NA,Fri Oct 25 19:51:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,73,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-4.csv,legacy,9 3 8 2 1 4,Kafkaesque Koffka,3.2.8,3,y,0,left,left,left,left,NA,702,19715,16103,702,NA,NA,NA,2,legacy,6,1024,2,48000,-16,experiment,3,odd,8,574118,556272,571875,2728,113592,571887,NA,570788,2743,97488,576835,572901,576132,22468,576132,NA,NA,Sternberg Task,78,77935,86,yes,1024
90.8045977,90.8045977,901.1034483,901.1034483,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,86,86,86,0,0,86,NA,86,0,0,86,86,86,0,86,0,NA,Fri Oct 25 19:51:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,74,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-4.csv,legacy,9 5 3 8 4,Kafkaesque Koffka,3.2.8,1,y,0,left,left,left,left,NA,461,19715,16103,461,NA,NA,NA,2,legacy,5,1024,2,48000,-16,experiment,3,odd,9,580183,576851,577938,2728,113592,577951,NA,570788,2743,97488,582660,578966,582197,22468,582197,NA,NA,Sternberg Task,79,78396,87,yes,1024
89.77272727,89.77272727,913.5909091,913.5909091,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,right,87,87,87,0,0,87,NA,87,0,0,87,87,87,0,87,0,NA,Fri Oct 25 19:51:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,75,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-4.csv,legacy,1 7 8 3 9,Kafkaesque Koffka,3.2.8,0,n,0,None,left,left,None,NA,2000,19715,16103,2000,NA,NA,NA,2,legacy,5,1024,2,48000,-16,experiment,3,odd,2,586006,582676,583763,2728,113592,583775,NA,570788,2743,97488,590019,584790,588019,22468,588019,NA,NA,Sternberg Task,79,80396,88,yes,1024
89.88764045,89.88764045,912.752809,912.752809,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,88,88,88,0,0,88,NA,88,0,0,88,88,88,0,88,0,NA,Fri Oct 25 19:51:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,76,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-4.csv,legacy,6 8 4,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,right,NA,839,19715,16103,839,NA,NA,NA,2,legacy,3,1024,2,48000,-16,experiment,3,odd,1,593366,582676,591121,2728,113592,591134,NA,590036,2743,97488,596220,592149,595379,22468,595379,NA,NA,Sternberg Task,80,81235,89,yes,1024
90,90,916.6555556,916.6555556,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,89,89,89,0,0,89,NA,89,0,0,89,89,89,0,89,0,NA,Fri Oct 25 19:51:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,77,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-4.csv,legacy,6 2 9 3 8 4,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,right,NA,1264,19715,16103,1264,NA,NA,NA,2,legacy,6,1024,2,48000,-16,experiment,3,odd,1,599569,596236,597324,2728,113592,597336,NA,590036,2743,97488,602849,598351,601583,22468,601583,NA,NA,Sternberg Task,81,82499,90,yes,1024
90.10989011,90.10989011,925.0659341,925.0659341,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,90,90,90,0,0,90,NA,90,0,0,90,90,90,0,90,0,NA,Fri Oct 25 19:51:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,78,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-4.csv,legacy,9 1 7 2,Kafkaesque Koffka,3.2.8,2,y,0,left,left,left,left,NA,1682,19715,16103,1682,NA,NA,NA,2,legacy,4,1024,2,48000,-16,experiment,3,odd,1,606196,602864,603952,2728,113592,603965,NA,590036,2743,97488,609894,604980,608210,22468,608209,NA,NA,Sternberg Task,82,84181,91,yes,1024
90.2173913,90.2173913,929.3369565,929.3369565,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,91,91,91,0,0,91,NA,91,0,0,91,91,91,0,91,0,NA,Fri Oct 25 19:51:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,79,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-4.csv,legacy,8 2 1 4 5 9,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,right,NA,1318,19715,16103,1318,NA,NA,NA,2,legacy,6,1024,2,48000,-16,experiment,3,odd,7,613241,609911,610998,2728,113592,611010,NA,590036,2743,97488,616575,612024,615255,22468,615255,NA,NA,Sternberg Task,83,85499,92,yes,1024
