acc,accuracy,average_response_time,avg_rt,background,block,canvas_backend,clock_backend,color_backend,compensation,coordinates,correct,correct_instruction1,correct_keyboard_response,correct_response,count_ISI,count_correctFeedback,count_expSequence,count_experiment,count_fixation,count_incorrectFeedback,count_instruction1,count_instruction2,count_keyboard_response,count_logger,count_memorySet,count_new_loop,count_practiceLoop,count_probe,count_thankYou,datetime,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_practiceLoop,logfile,mouse_backend,numberSet,opensesame_codename,opensesame_version,posInSet,present,repeat_cycle,response,response_instruction1,response_instruction2,response_keyboard_response,response_thankYou,response_time,response_time_instruction1,response_time_instruction2,response_time_keyboard_response,response_time_thankYou,round_decimals,sampler_backend,setSize,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,subject_nr,subject_parity,target,time_ISI,time_correctFeedback,time_expSequence,time_experiment,time_fixation,time_incorrectFeedback,time_instruction1,time_instruction2,time_keyboard_response,time_logger,time_memorySet,time_new_loop,time_practiceLoop,time_probe,time_thankYou,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
97.36842105,97.36842105,807.0789474,807.0789474,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,37,37,37,0,37,37,0,0,37,37,37,0,0,37,0,10/27/19 16:40,sternberg task,yes,sternbergtask.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,25,11,C:/Users/DLGoupil/Desktop/dg-subject-4.csv,legacy,2 8 5 1,Kafkaesque Koffka,3.2.8,4,y,0,left,right,right,left,NA,765,1036,1356,765,NA,2,legacy,4,1024,2,48000,-16,experiment,4,even,1,235758,232411,233550,2022,233552,177459,2025,77929,237761,238527,234555,79286,3062,237761,NA,New experiment,37,30669,38,yes,1024
97.43589744,97.43589744,807.2307692,807.2307692,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,38,38,38,0,38,38,0,0,38,38,38,0,0,38,0,10/27/19 16:40,sternberg task,yes,sternbergtask.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,26,11,C:/Users/DLGoupil/Desktop/dg-subject-4.csv,legacy,9 7 4 5 8,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,813,1036,1356,813,NA,2,legacy,5,1024,2,48000,-16,experiment,4,even,6,241878,238531,239670,2022,239672,177459,2025,77929,243881,244695,240675,79286,3062,243881,NA,New experiment,38,31482,39,yes,1024
97.5,97.5,804.85,804.85,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,39,39,39,0,39,39,0,0,39,39,39,0,0,39,0,10/27/19 16:40,sternberg task,yes,sternbergtask.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,27,11,C:/Users/DLGoupil/Desktop/dg-subject-4.csv,legacy,5 2 6,Kafkaesque Koffka,3.2.8,2,y,0,left,right,right,left,NA,712,1036,1356,712,NA,2,legacy,3,1024,2,48000,-16,experiment,4,even,2,248050,244699,245841,2022,245844,177459,2025,77929,250053,250766,246847,79286,3062,250053,NA,New experiment,39,32194,40,yes,1024
97.56097561,97.56097561,799.9756098,799.9756098,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,40,40,40,0,40,40,0,0,40,40,40,0,0,40,0,10/27/19 16:40,sternberg task,yes,sternbergtask.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,28,11,C:/Users/DLGoupil/Desktop/dg-subject-4.csv,legacy,9 5 3 8 4,Kafkaesque Koffka,3.2.8,1,y,0,left,right,right,left,NA,605,1036,1356,605,NA,2,legacy,5,1024,2,48000,-16,experiment,4,even,9,254117,250771,251909,2022,251911,177459,2025,77929,256121,256726,252914,79286,3062,256120,NA,New experiment,40,32799,41,yes,1024
97.61904762,97.61904762,794.9285714,794.9285714,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,41,41,41,0,41,41,0,0,41,41,41,0,0,41,0,10/27/19 16:40,sternberg task,yes,sternbergtask.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,29,11,C:/Users/DLGoupil/Desktop/dg-subject-4.csv,legacy,8 1 6,Kafkaesque Koffka,3.2.8,3,y,0,left,right,right,left,NA,588,1036,1356,588,NA,2,legacy,3,1024,2,48000,-16,experiment,4,even,6,260087,256731,257879,2022,257881,177459,2025,77929,262090,262679,258884,79286,3062,262090,NA,New experiment,41,33387,42,yes,1024
97.6744186,97.6744186,790.744186,790.744186,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,42,42,42,0,42,42,0,0,42,42,42,0,0,42,0,10/27/19 16:40,sternberg task,yes,sternbergtask.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,30,11,C:/Users/DLGoupil/Desktop/dg-subject-4.csv,legacy,2 3 7 4,Kafkaesque Koffka,3.2.8,1,y,0,left,right,right,left,NA,615,1036,1356,615,NA,2,legacy,4,1024,2,48000,-16,experiment,4,even,2,266028,262684,263820,2022,263822,177459,2025,77929,268031,268646,264825,79286,3062,268031,NA,New experiment,42,34002,43,yes,1024
97.72727273,97.72727273,790.8863636,790.8863636,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,43,43,43,0,43,43,0,0,43,43,43,0,0,43,0,10/27/19 16:40,sternberg task,yes,sternbergtask.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,31,11,C:/Users/DLGoupil/Desktop/dg-subject-4.csv,legacy,2 7 5,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,797,1036,1356,797,NA,2,legacy,3,1024,2,48000,-16,experiment,4,even,8,271997,268652,269789,2022,269791,177459,2025,77929,274000,274798,270794,79286,3062,274000,NA,New experiment,43,34799,44,yes,1024
95.55555556,95.55555556,797.4444444,797.4444444,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,left,44,44,44,0,44,44,0,0,44,44,44,0,0,44,0,10/27/19 16:40,sternberg task,yes,sternbergtask.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,32,11,C:/Users/DLGoupil/Desktop/dg-subject-4.csv,legacy,5 7 3 6 2,Kafkaesque Koffka,3.2.8,5,y,0,right,right,right,right,NA,1086,1036,1356,1086,NA,2,legacy,5,1024,2,48000,-16,experiment,4,even,2,278149,274803,275940,2022,275943,177459,2025,77929,280151,281238,276946,79286,3062,280151,NA,New experiment,43,35885,45,yes,1024
95.65217391,95.65217391,799.8043478,799.8043478,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,45,45,45,0,45,45,0,0,45,45,45,0,0,45,0,10/27/19 16:40,sternberg task,yes,sternbergtask.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,33,11,C:/Users/DLGoupil/Desktop/dg-subject-4.csv,legacy,8 2 1 4 5 9,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,906,1036,1356,906,NA,2,legacy,6,1024,2,48000,-16,experiment,4,even,7,284592,274803,282383,2022,282386,281243,2025,77929,286595,287502,283389,79286,3062,286595,NA,New experiment,44,36791,46,yes,1024
95.74468085,95.74468085,800.3404255,800.3404255,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,46,46,46,0,46,46,0,0,46,46,46,0,0,46,0,10/27/19 16:40,sternberg task,yes,sternbergtask.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,34,11,C:/Users/DLGoupil/Desktop/dg-subject-4.csv,legacy,4 2 7 6 1 3,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,825,1036,1356,825,NA,2,legacy,6,1024,2,48000,-16,experiment,4,even,8,290849,287507,288640,2022,288643,281243,2025,77929,292852,293678,289646,79286,3062,292852,NA,New experiment,45,37616,47,yes,1024
95.83333333,95.83333333,798,798,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,47,47,47,0,47,47,0,0,47,47,47,0,0,47,0,10/27/19 16:40,sternberg task,yes,sternbergtask.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,35,11,C:/Users/DLGoupil/Desktop/dg-subject-4.csv,legacy,7 9,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,688,1036,1356,688,NA,2,legacy,2,1024,2,48000,-16,experiment,4,even,1,297026,293683,294817,2022,294820,281243,2025,77929,299029,299718,295823,79286,3062,299029,NA,New experiment,46,38304,48,yes,1024
95.91836735,95.91836735,794.4897959,794.4897959,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,48,48,48,0,48,48,0,0,48,48,48,0,0,48,0,10/27/19 16:40,sternberg task,yes,sternbergtask.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,36,11,C:/Users/DLGoupil/Desktop/dg-subject-4.csv,legacy,7 1 8 5 6 2,Kafkaesque Koffka,3.2.8,2,y,0,left,right,right,left,NA,626,1036,1356,626,NA,2,legacy,6,1024,2,48000,-16,experiment,4,even,1,303073,299723,300865,2022,300867,281243,2025,77929,305076,305703,301870,79286,3062,305076,NA,New experiment,47,38930,49,yes,1024
96,96,792.58,792.58,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,49,49,49,0,49,49,0,0,49,49,49,0,0,49,0,10/27/19 16:40,sternberg task,yes,sternbergtask.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,37,11,C:/Users/DLGoupil/Desktop/dg-subject-4.csv,legacy,2 8 9,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,699,1036,1356,699,NA,2,legacy,3,1024,2,48000,-16,experiment,4,even,6,309056,305708,306848,2022,306850,281243,2025,77929,311059,311759,307853,79286,3062,311059,NA,New experiment,48,39629,50,yes,1024
96.07843137,96.07843137,790.1764706,790.1764706,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,50,50,50,0,50,50,0,0,50,50,50,0,0,50,0,10/27/19 16:40,sternberg task,yes,sternbergtask.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,38,11,C:/Users/DLGoupil/Desktop/dg-subject-4.csv,legacy,7 1,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,670,1036,1356,670,NA,2,legacy,2,1024,2,48000,-16,experiment,4,even,8,315108,311764,312900,2022,312902,281243,2025,77929,317111,317782,313905,79286,3062,317111,NA,New experiment,49,40299,51,yes,1024
96.15384615,96.15384615,787.2307692,787.2307692,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,51,51,51,0,51,51,0,0,51,51,51,0,0,51,0,10/27/19 16:40,sternberg task,yes,sternbergtask.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,39,11,C:/Users/DLGoupil/Desktop/dg-subject-4.csv,legacy,4 7 6 8 2 3,Kafkaesque Koffka,3.2.8,6,y,0,left,right,right,left,NA,637,1036,1356,637,NA,2,legacy,6,1024,2,48000,-16,experiment,4,even,3,321133,317787,318925,2022,318927,281243,2025,77929,323136,323774,319930,79286,3062,323136,NA,New experiment,50,40936,52,yes,1024
96.22641509,96.22641509,783.8867925,783.8867925,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,52,52,52,0,52,52,0,0,52,52,52,0,0,52,0,10/27/19 16:40,sternberg task,yes,sternbergtask.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,40,11,C:/Users/DLGoupil/Desktop/dg-subject-4.csv,legacy,2 4 8 5 1 3,Kafkaesque Koffka,3.2.8,1,y,0,left,right,right,left,NA,610,1036,1356,610,NA,2,legacy,6,1024,2,48000,-16,experiment,4,even,2,327128,323779,324919,2022,324921,281243,2025,77929,329132,329743,325925,79286,3062,329132,NA,New experiment,51,41546,53,yes,1024
96.2962963,96.2962963,782.6666667,782.6666667,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,53,53,53,0,53,53,0,0,53,53,53,0,0,53,0,10/27/19 16:40,sternberg task,yes,sternbergtask.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,41,11,C:/Users/DLGoupil/Desktop/dg-subject-4.csv,legacy,1 4 9 2 5,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,718,1036,1356,718,NA,2,legacy,5,1024,2,48000,-16,experiment,4,even,7,333092,329747,330884,2022,330886,281243,2025,77929,335095,335814,331889,79286,3062,335095,NA,New experiment,52,42264,54,yes,1024
96.36363636,96.36363636,779.2727273,779.2727273,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,54,54,54,0,54,54,0,0,54,54,54,0,0,54,0,10/27/19 16:40,sternberg task,yes,sternbergtask.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,42,11,C:/Users/DLGoupil/Desktop/dg-subject-4.csv,legacy,4 1,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,596,1036,1356,596,NA,2,legacy,2,1024,2,48000,-16,experiment,4,even,6,339167,335819,336958,2022,336961,281243,2025,77929,341170,341767,337964,79286,3062,341170,NA,New experiment,53,42860,55,yes,1024
96.42857143,96.42857143,781.8928571,781.8928571,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,55,55,55,0,55,55,0,0,55,55,55,0,0,55,0,10/27/19 16:40,sternberg task,yes,sternbergtask.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,43,11,C:/Users/DLGoupil/Desktop/dg-subject-4.csv,legacy,7 4 2 6 3 5,Kafkaesque Koffka,3.2.8,6,y,0,left,right,right,left,NA,926,1036,1356,926,NA,2,legacy,6,1024,2,48000,-16,experiment,4,even,5,345117,341772,342908,2022,342911,281243,2025,77929,347120,348047,343914,79286,3062,347120,NA,New experiment,54,43786,56,yes,1024
96.49122807,96.49122807,777.8947368,777.8947368,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,56,56,56,0,56,56,0,0,56,56,56,0,0,56,0,10/27/19 16:40,sternberg task,yes,sternbergtask.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,44,11,C:/Users/DLGoupil/Desktop/dg-subject-4.csv,legacy,2 3,Kafkaesque Koffka,3.2.8,1,y,0,left,right,right,left,NA,554,1036,1356,554,NA,2,legacy,2,1024,2,48000,-16,experiment,4,even,2,351401,348052,349192,2022,349195,281243,2025,77929,353404,353959,350198,79286,3062,353404,NA,New experiment,55,44340,57,yes,1024
96.55172414,96.55172414,775.1206897,775.1206897,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,57,57,57,0,57,57,0,0,57,57,57,0,0,57,0,10/27/19 16:40,sternberg task,yes,sternbergtask.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,45,11,C:/Users/DLGoupil/Desktop/dg-subject-4.csv,legacy,8 7 3,Kafkaesque Koffka,3.2.8,1,y,0,left,right,right,left,NA,617,1036,1356,617,NA,2,legacy,3,1024,2,48000,-16,experiment,4,even,8,357314,353964,355106,2022,355108,281243,2025,77929,359317,359935,356111,79286,3062,359317,NA,New experiment,56,44957,58,yes,1024
96.61016949,96.61016949,773.0338983,773.0338983,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,58,58,58,0,58,58,0,0,58,58,58,0,0,58,0,10/27/19 16:40,sternberg task,yes,sternbergtask.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,46,11,C:/Users/DLGoupil/Desktop/dg-subject-4.csv,legacy,6 9 7 4 5 1,Kafkaesque Koffka,3.2.8,2,y,0,left,right,right,left,NA,652,1036,1356,652,NA,2,legacy,6,1024,2,48000,-16,experiment,4,even,9,363287,359940,361078,2022,361081,281243,2025,77929,365290,365943,362084,79286,3062,365290,NA,New experiment,57,45609,59,yes,1024
96.66666667,96.66666667,768.5333333,768.5333333,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,59,59,59,0,59,59,0,0,59,59,59,0,0,59,0,10/27/19 16:40,sternberg task,yes,sternbergtask.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,47,11,C:/Users/DLGoupil/Desktop/dg-subject-4.csv,legacy,4,Kafkaesque Koffka,3.2.8,1,y,0,left,right,right,left,NA,503,1036,1356,503,NA,2,legacy,1,1024,2,48000,-16,experiment,4,even,4,369292,365948,367083,2022,367086,281243,2025,77929,371295,371799,368089,79286,3062,371295,NA,New experiment,58,46112,60,yes,1024
96.72131148,96.72131148,768.7704918,768.7704918,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,60,60,60,0,60,60,0,0,60,60,60,0,0,60,0,10/27/19 16:40,sternberg task,yes,sternbergtask.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,48,11,C:/Users/DLGoupil/Desktop/dg-subject-4.csv,legacy,8 6 3 4 7,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,783,1036,1356,783,NA,2,legacy,5,1024,2,48000,-16,experiment,4,even,1,375147,371804,372939,2022,372941,281243,2025,77929,377150,377934,373944,79286,3062,377150,NA,New experiment,59,46895,61,yes,1024
96.77419355,96.77419355,772.5483871,772.5483871,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,61,61,61,0,61,61,0,0,61,61,61,0,0,61,0,10/27/19 16:40,sternberg task,yes,sternbergtask.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,49,11,C:/Users/DLGoupil/Desktop/dg-subject-4.csv,legacy,7 8 6 3 1,Kafkaesque Koffka,3.2.8,5,y,0,left,right,right,left,NA,1003,1036,1356,1003,NA,2,legacy,5,1024,2,48000,-16,experiment,4,even,1,381287,377939,379079,2022,379081,281243,2025,77929,383290,384295,380084,79286,3062,383290,NA,New experiment,60,47898,62,yes,1024
96.82539683,96.82539683,779.6825397,779.6825397,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,62,62,62,0,62,62,0,0,62,62,62,0,0,62,0,10/27/19 16:40,sternberg task,yes,sternbergtask.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,50,11,C:/Users/DLGoupil/Desktop/dg-subject-4.csv,legacy,6 7 8 5,Kafkaesque Koffka,3.2.8,3,y,0,left,right,right,left,NA,1222,1036,1356,1222,NA,2,legacy,4,1024,2,48000,-16,experiment,4,even,8,387645,384299,385437,2022,385439,281243,2025,77929,389648,390871,386442,79286,3062,389648,NA,New experiment,61,49120,63,yes,1024
96.875,96.875,777.234375,777.234375,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,63,63,63,0,63,63,0,0,63,63,63,0,0,63,0,10/27/19 16:40,sternberg task,yes,sternbergtask.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,51,11,C:/Users/DLGoupil/Desktop/dg-subject-4.csv,legacy,1,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,623,1036,1356,623,NA,2,legacy,1,1024,2,48000,-16,experiment,4,even,7,394220,390875,392011,2022,392014,281243,2025,77929,396223,396847,393017,79286,3062,396223,NA,New experiment,62,49743,64,yes,1024
96.92307692,96.92307692,779.5846154,779.5846154,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,64,64,64,0,64,64,0,0,64,64,64,0,0,64,0,10/27/19 16:40,sternberg task,yes,sternbergtask.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,52,11,C:/Users/DLGoupil/Desktop/dg-subject-4.csv,legacy,9 3 8 2 1 4,Kafkaesque Koffka,3.2.8,3,y,0,left,right,right,left,NA,930,1036,1356,930,NA,2,legacy,6,1024,2,48000,-16,experiment,4,even,8,400193,396851,397985,2022,397987,281243,2025,77929,402196,403127,398990,79286,3062,402196,NA,New experiment,63,50673,65,yes,1024
96.96969697,96.96969697,778.0757576,778.0757576,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,65,65,65,0,65,65,0,0,65,65,65,0,0,65,0,10/27/19 16:40,sternberg task,yes,sternbergtask.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,53,11,C:/Users/DLGoupil/Desktop/dg-subject-4.csv,legacy,3 5 4 7,Kafkaesque Koffka,3.2.8,1,y,0,left,right,right,left,NA,680,1036,1356,680,NA,2,legacy,4,1024,2,48000,-16,experiment,4,even,3,406483,403131,404274,2022,404276,281243,2025,77929,408486,409167,405280,79286,3062,408486,NA,New experiment,64,51353,66,yes,1024
97.01492537,97.01492537,777.6268657,777.6268657,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,66,66,66,0,66,66,0,0,66,66,66,0,0,66,0,10/27/19 16:40,sternberg task,yes,sternbergtask.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,54,11,C:/Users/DLGoupil/Desktop/dg-subject-4.csv,legacy,3 9 1,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,748,1036,1356,748,NA,2,legacy,3,1024,2,48000,-16,experiment,4,even,7,412518,409172,410309,2022,410312,281243,2025,77929,414521,415270,411315,79286,3062,414521,NA,New experiment,65,52101,67,yes,1024
97.05882353,97.05882353,775.7058824,775.7058824,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,67,67,67,0,67,67,0,0,67,67,67,0,0,67,0,10/27/19 16:40,sternberg task,yes,sternbergtask.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,55,11,C:/Users/DLGoupil/Desktop/dg-subject-4.csv,legacy,9 1 6 7 8,Kafkaesque Koffka,3.2.8,1,y,0,left,right,right,left,NA,647,1036,1356,647,NA,2,legacy,5,1024,2,48000,-16,experiment,4,even,9,418619,415275,416411,2022,416413,281243,2025,77929,420622,421271,417416,79286,3062,420622,NA,New experiment,66,52748,68,yes,1024
97.10144928,97.10144928,775.5942029,775.5942029,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,68,68,68,0,68,68,0,0,68,68,68,0,0,68,0,10/27/19 16:40,sternberg task,yes,sternbergtask.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,56,11,C:/Users/DLGoupil/Desktop/dg-subject-4.csv,legacy,1 5 3 2 8,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,768,1036,1356,768,NA,2,legacy,5,1024,2,48000,-16,experiment,4,even,4,424619,421275,422410,2022,422413,281243,2025,77929,426622,427391,423416,79286,3062,426622,NA,New experiment,67,53516,69,yes,1024
97.14285714,97.14285714,776.9714286,776.9714286,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,69,69,69,0,69,69,0,0,69,69,69,0,0,69,0,10/27/19 16:40,sternberg task,yes,sternbergtask.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,57,11,C:/Users/DLGoupil/Desktop/dg-subject-4.csv,legacy,3 5 9 6 2 4,Kafkaesque Koffka,3.2.8,1,y,0,left,right,right,left,NA,872,1036,1356,872,NA,2,legacy,6,1024,2,48000,-16,experiment,4,even,3,430739,427396,428531,2022,428533,281243,2025,77929,432742,433615,429536,79286,3062,432742,NA,New experiment,68,54388,70,yes,1024
97.18309859,97.18309859,776.8169014,776.8169014,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,70,70,70,0,70,70,0,0,70,70,70,0,0,70,0,10/27/19 16:40,sternberg task,yes,sternbergtask.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,58,11,C:/Users/DLGoupil/Desktop/dg-subject-4.csv,legacy,7 8 6 1,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,766,1036,1356,766,NA,2,legacy,4,1024,2,48000,-16,experiment,4,even,3,436972,433620,434762,2022,434764,281243,2025,77929,438975,439742,435769,79286,3062,438975,NA,New experiment,69,55154,71,yes,1024
97.22222222,97.22222222,775.8888889,775.8888889,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,71,71,71,0,71,71,0,0,71,71,71,0,0,71,0,10/27/19 16:40,sternberg task,yes,sternbergtask.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,59,11,C:/Users/DLGoupil/Desktop/dg-subject-4.csv,legacy,2 8 6 3 1,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,710,1036,1356,710,NA,2,legacy,5,1024,2,48000,-16,experiment,4,even,7,443092,439747,440883,2022,440886,281243,2025,77929,445095,445806,441889,79286,3062,445095,NA,New experiment,70,55864,72,yes,1024
97.26027397,97.26027397,777.7260274,777.7260274,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,72,72,72,0,72,72,0,0,72,72,72,0,0,72,0,10/27/19 16:40,sternberg task,yes,sternbergtask.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,60,11,C:/Users/DLGoupil/Desktop/dg-subject-4.csv,legacy,7 6 4 8 1 2,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,910,1036,1356,910,NA,2,legacy,6,1024,2,48000,-16,experiment,4,even,9,449155,445813,446947,2022,446949,281243,2025,77929,451159,452070,447952,79286,3062,451159,NA,New experiment,71,56774,73,yes,1024
97.2972973,97.2972973,777.6486486,777.6486486,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,73,73,73,0,73,73,0,0,73,73,73,0,0,73,0,10/27/19 16:40,sternberg task,yes,sternbergtask.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,61,11,C:/Users/DLGoupil/Desktop/dg-subject-4.csv,legacy,5 2,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,772,1036,1356,772,NA,2,legacy,2,1024,2,48000,-16,experiment,4,even,7,455421,452075,453212,2022,453214,281243,2025,77929,457425,458198,454217,79286,3062,457424,NA,New experiment,72,57546,74,yes,1024
97.33333333,97.33333333,774.44,774.44,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,74,74,74,0,74,74,0,0,74,74,74,0,0,74,0,10/27/19 16:40,sternberg task,yes,sternbergtask.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,62,11,C:/Users/DLGoupil/Desktop/dg-subject-4.csv,legacy,6 2,Kafkaesque Koffka,3.2.8,1,y,0,left,right,right,left,NA,537,1036,1356,537,NA,2,legacy,2,1024,2,48000,-16,experiment,4,even,6,461546,458203,459337,2022,459340,281243,2025,77929,463549,464087,460343,79286,3062,463549,NA,New experiment,73,58083,75,yes,1024
