acc,accuracy,average_response_time,avg_rt,background,block,canvas_backend,clock_backend,color_backend,compensation,coordinates,correct,correct_Instruction1,correct_keyboard_response,correct_response,count_CorrectFeedback,count_ExperimentLoop,count_Fixation,count_ISI,count_IncorrectFeedback,count_Instruction1,count_Instruction2,count_MemorySet,count_Practiceloop,count_Probe,count_ThankYou,count_expSequence,count_experiment,count_keyboard_response,count_logger,datetime,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_Practiceloop,logfile,mouse_backend,numberSet,opensesame_codename,opensesame_version,posInSet,present,repeat_cycle,response,response_Instruction1,response_Instruction2,response_ThankYou,response_keyboard_response,response_time,response_time_Instruction1,response_time_Instruction2,response_time_ThankYou,response_time_keyboard_response,round_decimals,sampler_backend,setSize,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,subject_nr,subject_parity,target,time_CorrectFeedback,time_ExperimentLoop,time_Fixation,time_ISI,time_IncorrectFeedback,time_Instruction1,time_Instruction2,time_MemorySet,time_Practiceloop,time_Probe,time_ThankYou,time_expSequence,time_experiment,time_keyboard_response,time_logger,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
100,100,755.4545455,755.4545455,black,practice,legacy,legacy,legacy,0,uniform,1,undefined,1,right,10,0,10,10,10,0,0,10,0,10,0,10,0,10,10,10/16/19 12:55,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,10,10,C:/Users/Carolyn/Desktop/cp_subject-2.csv,legacy,5 7 8 4 1 2,Kafkaesque Koffka,3.2.8,0,n,0,right,right,NA,NA,right,886,15452,NA,NA,886,2,legacy,6,1024,2,48000,-16,experiment,2,even,6,80552,NA,81731,83937,NA,3353,NA,82734,18806,85941,NA,81727,3348,85942,86829,Sternberg Task,11,8310,11,yes,1024
100,100,744.5833333,744.5833333,black,practice,legacy,legacy,legacy,0,uniform,1,undefined,1,left,11,0,11,11,11,0,0,11,0,11,0,11,0,11,11,10/16/19 12:55,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,11,11,C:/Users/Carolyn/Desktop/cp_subject-2.csv,legacy,2 9 4,Kafkaesque Koffka,3.2.8,3,y,0,left,right,NA,NA,left,625,15452,NA,NA,625,2,legacy,3,1024,2,48000,-16,experiment,2,even,4,86869,NA,88048,90255,NA,3353,NA,89051,18806,92258,NA,88044,3348,92259,92885,Sternberg Task,12,8935,12,yes,1024
100,100,740.6153846,740.6153846,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,12,0,12,12,12,0,0,12,0,12,0,12,0,12,12,10/16/19 12:55,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,0,11,C:/Users/Carolyn/Desktop/cp_subject-2.csv,legacy,2 5 1 4,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,NA,right,693,15452,2482,NA,693,2,legacy,4,1024,2,48000,-16,experiment,2,even,6,92918,96437,96659,98867,NA,3353,93954,97663,18806,100870,NA,96655,3348,100871,101565,Sternberg Task,13,9628,13,yes,1024
100,100,772.4285714,772.4285714,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,13,0,13,13,13,0,0,13,0,13,0,13,0,13,13,10/16/19 12:55,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,1,11,C:/Users/Carolyn/Desktop/cp_subject-2.csv,legacy,3 9 7 6 4,Kafkaesque Koffka,3.2.8,3,y,0,left,right,right,NA,left,1186,15452,2482,NA,1186,2,legacy,5,1024,2,48000,-16,experiment,2,even,7,101602,96437,102782,104990,NA,3353,93954,103786,18806,106993,NA,102779,3348,106994,108181,Sternberg Task,14,10814,14,yes,1024
100,100,771.8666667,771.8666667,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,14,0,14,14,14,0,0,14,0,14,0,14,0,14,14,10/16/19 12:55,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,2,11,C:/Users/Carolyn/Desktop/cp_subject-2.csv,legacy,2 3 8 5 6 7,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,NA,right,764,15452,2482,NA,764,2,legacy,6,1024,2,48000,-16,experiment,2,even,1,108210,96437,109389,111596,NA,3353,93954,110392,18806,113599,NA,109385,3348,113600,114365,Sternberg Task,15,11578,15,yes,1024
100,100,762.5,762.5,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,15,0,15,15,15,0,0,15,0,15,0,15,0,15,15,10/16/19 12:55,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,3,11,C:/Users/Carolyn/Desktop/cp_subject-2.csv,legacy,8 7 3,Kafkaesque Koffka,3.2.8,1,y,0,left,right,right,NA,left,622,15452,2482,NA,622,2,legacy,3,1024,2,48000,-16,experiment,2,even,8,114418,96437,115595,117803,NA,3353,93954,116598,18806,119806,NA,115591,3348,119806,120429,Sternberg Task,16,12200,16,yes,1024
100,100,761.2941176,761.2941176,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,16,0,16,16,16,0,0,16,0,16,0,16,0,16,16,10/16/19 12:55,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,4,11,C:/Users/Carolyn/Desktop/cp_subject-2.csv,legacy,1 4 9 3 2 5,Kafkaesque Koffka,3.2.8,3,y,0,left,right,right,NA,left,742,15452,2482,NA,742,2,legacy,6,1024,2,48000,-16,experiment,2,even,9,120460,96437,121636,123843,NA,3353,93954,122639,18806,125846,NA,121632,3348,125846,126589,Sternberg Task,17,12942,17,yes,1024
100,100,753.1111111,753.1111111,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,17,0,17,17,17,0,0,17,0,17,0,17,0,17,17,10/16/19 12:55,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,5,11,C:/Users/Carolyn/Desktop/cp_subject-2.csv,legacy,5 7 8 2 3 8,Kafkaesque Koffka,3.2.8,5,y,0,left,right,right,NA,left,614,15452,2482,NA,614,2,legacy,6,1024,2,48000,-16,experiment,2,even,3,126626,96437,127803,130010,NA,3353,93954,128806,18806,132013,NA,127799,3348,132014,132629,Sternberg Task,18,13556,18,yes,1024
100,100,746.9473684,746.9473684,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,18,0,18,18,18,0,0,18,0,18,0,18,0,18,18,10/16/19 12:55,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,6,11,C:/Users/Carolyn/Desktop/cp_subject-2.csv,legacy,7 1 8 4 9 3,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,NA,right,636,15452,2482,NA,636,2,legacy,6,1024,2,48000,-16,experiment,2,even,6,132668,96437,133846,136053,NA,3353,93954,134849,18806,138056,NA,133842,3348,138056,138693,Sternberg Task,19,14192,19,yes,1024
100,100,750.45,750.45,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,19,0,19,19,19,0,0,19,0,19,0,19,0,19,19,10/16/19 12:55,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,7,11,C:/Users/Carolyn/Desktop/cp_subject-2.csv,legacy,2 8 6 3 1,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,NA,right,817,15452,2482,NA,817,2,legacy,5,1024,2,48000,-16,experiment,2,even,7,138735,96437,139912,142120,NA,3353,93954,140915,18806,144123,NA,139908,3348,144123,144941,Sternberg Task,20,15009,20,yes,1024
100,100,753.8095238,753.8095238,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,20,0,20,20,20,0,0,20,0,20,0,20,0,20,20,10/16/19 12:55,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,8,11,C:/Users/Carolyn/Desktop/cp_subject-2.csv,legacy,6 5,Kafkaesque Koffka,3.2.8,2,y,0,left,right,right,NA,left,821,15452,2482,NA,821,2,legacy,2,1024,2,48000,-16,experiment,2,even,5,145234,96437,146410,148619,NA,3353,93954,147414,18806,150622,NA,146406,3348,150623,151445,Sternberg Task,21,15830,21,yes,1024
100,100,747.3636364,747.3636364,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,21,0,21,21,21,0,0,21,0,21,0,21,0,21,21,10/16/19 12:55,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,9,11,C:/Users/Carolyn/Desktop/cp_subject-2.csv,legacy,2 4 8 5 1 3,Kafkaesque Koffka,3.2.8,1,y,0,left,right,right,NA,left,612,15452,2482,NA,612,2,legacy,6,1024,2,48000,-16,experiment,2,even,2,151484,96437,152661,154868,NA,3353,93954,153664,18806,156871,NA,152657,3348,156872,157485,Sternberg Task,22,16442,22,yes,1024
100,100,743.2173913,743.2173913,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,22,0,22,22,22,0,0,22,0,22,0,22,0,22,22,10/16/19 12:55,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,10,11,C:/Users/Carolyn/Desktop/cp_subject-2.csv,legacy,3 5 9 6 2 4,Kafkaesque Koffka,3.2.8,1,y,0,left,right,right,NA,left,652,15452,2482,NA,652,2,legacy,6,1024,2,48000,-16,experiment,2,even,3,157526,96437,158703,160909,NA,3353,93954,159706,18806,162912,NA,158699,3348,162912,163565,Sternberg Task,23,17094,23,yes,1024
100,100,732.3333333,732.3333333,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,23,0,23,23,23,0,0,23,0,23,0,23,0,23,23,10/16/19 12:55,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,11,11,C:/Users/Carolyn/Desktop/cp_subject-2.csv,legacy,3 4,Kafkaesque Koffka,3.2.8,1,y,0,left,right,right,NA,left,482,15452,2482,NA,482,2,legacy,2,1024,2,48000,-16,experiment,2,even,3,163610,96437,164784,166991,NA,3353,93954,165787,18806,168994,NA,164780,3348,168994,169477,Sternberg Task,24,17576,24,yes,1024
100,100,731.28,731.28,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,24,0,24,24,24,0,0,24,0,24,0,24,0,24,24,10/16/19 12:55,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,12,11,C:/Users/Carolyn/Desktop/cp_subject-2.csv,legacy,2 6 4 3 9,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,NA,right,706,15452,2482,NA,706,2,legacy,5,1024,2,48000,-16,experiment,2,even,1,169518,96437,170694,172902,NA,3353,93954,171697,18806,174905,NA,170690,3348,174906,175613,Sternberg Task,25,18282,25,yes,1024
100,100,730.4230769,730.4230769,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,25,0,25,25,25,0,0,25,0,25,0,25,0,25,25,10/16/19 12:55,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,13,11,C:/Users/Carolyn/Desktop/cp_subject-2.csv,legacy,6 7 8 5,Kafkaesque Koffka,3.2.8,3,y,0,left,right,right,NA,left,709,15452,2482,NA,709,2,legacy,4,1024,2,48000,-16,experiment,2,even,8,175651,96437,176827,179035,NA,3353,93954,177830,18806,181038,NA,176823,3348,181039,181749,Sternberg Task,26,18991,26,yes,1024
100,100,743.0740741,743.0740741,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,26,0,26,26,26,0,0,26,0,26,0,26,0,26,26,10/16/19 12:55,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,14,11,C:/Users/Carolyn/Desktop/cp_subject-2.csv,legacy,4 7 6 8 2 3,Kafkaesque Koffka,3.2.8,6,y,0,left,right,right,NA,left,1072,15452,2482,NA,1072,2,legacy,6,1024,2,48000,-16,experiment,2,even,3,181792,96437,182969,185176,NA,3353,93954,183972,18806,187179,NA,182965,3348,187180,188253,Sternberg Task,27,20063,27,yes,1024
100,100,733.3214286,733.3214286,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,27,0,27,27,27,0,0,27,0,27,0,27,0,27,27,10/16/19 12:55,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,15,11,C:/Users/Carolyn/Desktop/cp_subject-2.csv,legacy,6 1 2,Kafkaesque Koffka,3.2.8,3,y,0,left,right,right,NA,left,470,15452,2482,NA,470,2,legacy,3,1024,2,48000,-16,experiment,2,even,2,188284,96437,189460,191666,NA,3353,93954,190463,18806,193669,NA,189456,3348,193670,194141,Sternberg Task,28,20533,28,yes,1024
100,100,738.4137931,738.4137931,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,28,0,28,28,28,0,0,28,0,28,0,28,0,28,28,10/16/19 12:55,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,16,11,C:/Users/Carolyn/Desktop/cp_subject-2.csv,legacy,7,Kafkaesque Koffka,3.2.8,1,y,0,left,right,right,NA,left,881,15452,2482,NA,881,2,legacy,1,1024,2,48000,-16,experiment,2,even,7,194184,96437,195360,197567,NA,3353,93954,196363,18806,199570,NA,195356,3348,199571,200453,Sternberg Task,29,21414,29,yes,1024
100,100,737.7,737.7,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,29,0,29,29,29,0,0,29,0,29,0,29,0,29,29,10/16/19 12:55,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,17,11,C:/Users/Carolyn/Desktop/cp_subject-2.csv,legacy,5 7 3 6 2,Kafkaesque Koffka,3.2.8,5,y,0,left,right,right,NA,left,717,15452,2482,NA,717,2,legacy,5,1024,2,48000,-16,experiment,2,even,2,200493,96437,201668,203875,NA,3353,93954,202671,18806,205878,NA,201664,3348,205879,206597,Sternberg Task,30,22131,30,yes,1024
100,100,743.0645161,743.0645161,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,30,0,30,30,30,0,0,30,0,30,0,30,0,30,30,10/16/19 12:55,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,18,11,C:/Users/Carolyn/Desktop/cp_subject-2.csv,legacy,7 3 2 8,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,NA,right,904,15452,2482,NA,904,2,legacy,4,1024,2,48000,-16,experiment,2,even,4,206643,96437,207818,210024,NA,3353,93954,208821,18806,212027,NA,207814,3348,212028,212933,Sternberg Task,31,23035,31,yes,1024
100,100,750.65625,750.65625,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,31,0,31,31,31,0,0,31,0,31,0,31,0,31,31,10/16/19 12:55,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,19,11,C:/Users/Carolyn/Desktop/cp_subject-2.csv,legacy,5 9 2 3,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,NA,right,986,15452,2482,NA,986,2,legacy,4,1024,2,48000,-16,experiment,2,even,8,212967,96437,214144,216350,NA,3353,93954,215147,18806,218353,NA,214140,3348,218354,219341,Sternberg Task,32,24021,32,yes,1024
100,100,746.5757576,746.5757576,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,32,0,32,32,32,0,0,32,0,32,0,32,0,32,32,10/16/19 12:55,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,20,11,C:/Users/Carolyn/Desktop/cp_subject-2.csv,legacy,6 9 7 4 5 1,Kafkaesque Koffka,3.2.8,2,y,0,left,right,right,NA,left,616,15452,2482,NA,616,2,legacy,6,1024,2,48000,-16,experiment,2,even,9,219375,96437,220553,222760,NA,3353,93954,221556,18806,224763,NA,220549,3348,224764,225382,Sternberg Task,33,24637,33,yes,1024
100,100,747.9117647,747.9117647,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,33,0,33,33,33,0,0,33,0,33,0,33,0,33,33,10/16/19 12:55,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,21,11,C:/Users/Carolyn/Desktop/cp_subject-2.csv,legacy,1 6 4,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,NA,right,792,15452,2482,NA,792,2,legacy,3,1024,2,48000,-16,experiment,2,even,7,225417,96437,226593,228800,NA,3353,93954,227596,18806,230803,NA,226589,3348,230804,231597,Sternberg Task,34,25429,34,yes,1024
100,100,751.4571429,751.4571429,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,34,0,34,34,34,0,0,34,0,34,0,34,0,34,34,10/16/19 12:55,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,22,11,C:/Users/Carolyn/Desktop/cp_subject-2.csv,legacy,8 9,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,NA,right,872,15452,2482,NA,872,2,legacy,2,1024,2,48000,-16,experiment,2,even,5,231642,96437,232818,235024,NA,3353,93954,233821,18806,237027,NA,232814,3348,237028,237901,Sternberg Task,35,26301,35,yes,1024
100,100,764.9166667,764.9166667,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,35,0,35,35,35,0,0,35,0,35,0,35,0,35,35,10/16/19 12:55,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,23,11,C:/Users/Carolyn/Desktop/cp_subject-2.csv,legacy,3 9 8 1 6 4,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,NA,right,1236,15452,2482,NA,1236,2,legacy,6,1024,2,48000,-16,experiment,2,even,7,237934,96437,239110,241317,NA,3353,93954,240113,18806,243320,NA,239106,3348,243320,244557,Sternberg Task,36,27537,36,yes,1024
100,100,756.4054054,756.4054054,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,36,0,36,36,36,0,0,36,0,36,0,36,0,36,36,10/16/19 12:55,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,24,11,C:/Users/Carolyn/Desktop/cp_subject-2.csv,legacy,4,Kafkaesque Koffka,3.2.8,1,y,0,left,right,right,NA,left,450,15452,2482,NA,450,2,legacy,1,1024,2,48000,-16,experiment,2,even,4,244600,96437,245776,247982,NA,3353,93954,246779,18806,249985,NA,245772,3348,249986,250437,Sternberg Task,37,27987,37,yes,1024
