acc,accuracy,average_response_time,avg_rt,background,block,canvas_backend,clock_backend,color_backend,compensation,coordinates,correct,correct_instruction1,correct_keyboard_response,correct_response,count_ISI,count_correctFeedback,count_expSequence,count_experiment,count_fixation,count_incorrectFeedback,count_instruction1,count_instruction2,count_keyboard_response,count_logger,count_memorySet,count_new_loop,count_practiceLoop,count_probe,count_thankYou,datetime,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_practiceLoop,logfile,mouse_backend,numberSet,opensesame_codename,opensesame_version,posInSet,present,repeat_cycle,response,response_instruction1,response_instruction2,response_keyboard_response,response_thankYou,response_time,response_time_instruction1,response_time_instruction2,response_time_keyboard_response,response_time_thankYou,round_decimals,sampler_backend,setSize,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,subject_nr,subject_parity,target,time_ISI,time_correctFeedback,time_expSequence,time_experiment,time_fixation,time_incorrectFeedback,time_instruction1,time_instruction2,time_keyboard_response,time_logger,time_memorySet,time_new_loop,time_practiceLoop,time_probe,time_thankYou,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
91.58878505,91.58878505,1085.121495,1085.121495,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,106,106,106,0,106,106,0,0,106,106,106,0,0,106,0,10/27/19 15:29,sternberg task,yes,sternbergtask.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,94,11,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,2 8 5 1,Kafkaesque Koffka,3.2.8,4,y,0,left,right,right,left,NA,721,17297,8780,721,NA,2,legacy,4,1024,2,48000,-16,experiment,1,odd,1,718576,715227,716368,2648,716370,696483,2652,104865,720579,721302,717373,113646,19950,720579,NA,New experiment,98,116108,107,yes,1024
91.66666667,91.66666667,1083.092593,1083.092593,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,107,107,107,0,107,107,0,0,107,107,107,0,0,107,0,10/27/19 15:29,sternberg task,yes,sternbergtask.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,95,11,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,9 5 3 8 4,Kafkaesque Koffka,3.2.8,1,y,0,left,right,right,left,NA,866,17297,8780,866,NA,2,legacy,5,1024,2,48000,-16,experiment,1,odd,9,724663,721311,722454,2648,722457,696483,2652,104865,726666,727534,723460,113646,19950,726666,NA,New experiment,99,116974,108,yes,1024
91.74311927,91.74311927,1082.458716,1082.458716,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,108,108,108,0,108,108,0,0,108,108,108,0,0,108,0,10/27/19 15:29,sternberg task,yes,sternbergtask.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,96,11,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,2 8 9 4 1,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,1014,17297,8780,1014,NA,2,legacy,5,1024,2,48000,-16,experiment,1,odd,5,730883,727539,728675,2648,728677,696483,2652,104865,732886,733902,729680,113646,19950,732886,NA,New experiment,100,117988,109,yes,1024
90.90909091,90.90909091,1080.772727,1080.772727,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,right,109,109,109,0,109,109,0,0,109,109,109,0,0,109,0,10/27/19 15:29,sternberg task,yes,sternbergtask.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,97,11,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,5 3 8 7 2 4,Kafkaesque Koffka,3.2.8,0,n,0,left,right,right,left,NA,897,17297,8780,897,NA,2,legacy,6,1024,2,48000,-16,experiment,1,odd,9,737249,733907,735041,2648,735043,696483,2652,104865,739252,740151,736046,113646,19950,739252,NA,New experiment,100,118885,110,yes,1024
90.99099099,90.99099099,1079.396396,1079.396396,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,110,110,110,0,110,110,0,0,110,110,110,0,0,110,0,10/27/19 15:29,sternberg task,yes,sternbergtask.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,98,11,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,6 9 4 5 2,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,928,17297,8780,928,NA,2,legacy,5,1024,2,48000,-16,experiment,1,odd,1,743506,733907,741298,2648,741300,740155,2652,104865,745509,746439,742303,113646,19950,745509,NA,New experiment,101,119813,111,yes,1024
90.17857143,90.17857143,1077.830357,1077.830357,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,left,111,111,111,0,111,111,0,0,111,111,111,0,0,111,0,10/27/19 15:29,sternberg task,yes,sternbergtask.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,99,11,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,3 5 9 6 2 4,Kafkaesque Koffka,3.2.8,1,y,0,right,right,right,right,NA,904,17297,8780,904,NA,2,legacy,6,1024,2,48000,-16,experiment,1,odd,3,749786,746443,747577,2648,747580,740155,2652,104865,751789,752694,748583,113646,19950,751789,NA,New experiment,101,120717,112,yes,1024
90.26548673,90.26548673,1077.115044,1077.115044,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,112,112,112,0,112,112,0,0,112,112,112,0,0,112,0,10/27/19 15:29,sternberg task,yes,sternbergtask.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,100,11,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,7 1 8 4 9 3,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,997,17297,8780,997,NA,2,legacy,6,1024,2,48000,-16,experiment,1,odd,6,756052,746443,753843,2648,753846,752699,2652,104865,758056,759055,754849,113646,19950,758056,NA,New experiment,102,121714,113,yes,1024
90.35087719,90.35087719,1077.780702,1077.780702,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,113,113,113,0,113,113,0,0,113,113,113,0,0,113,0,10/27/19 15:29,sternberg task,yes,sternbergtask.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,101,11,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,4 8 1 2,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,1153,17297,8780,1153,NA,2,legacy,4,1024,2,48000,-16,experiment,1,odd,7,762409,759060,760200,2648,760203,752699,2652,104865,764412,765566,761206,113646,19950,764412,NA,New experiment,103,122867,114,yes,1024
90.43478261,90.43478261,1078.721739,1078.721739,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,114,114,114,0,114,114,0,0,114,114,114,0,0,114,0,10/27/19 15:29,sternberg task,yes,sternbergtask.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,102,11,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,7 8 6 1,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,1186,17297,8780,1186,NA,2,legacy,4,1024,2,48000,-16,experiment,1,odd,3,768920,765571,766712,2648,766714,752699,2652,104865,770923,772110,767717,113646,19950,770923,NA,New experiment,104,124053,115,yes,1024
89.65517241,89.65517241,1079.672414,1079.672414,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,right,115,115,115,0,115,115,0,0,115,115,115,0,0,115,0,10/27/19 15:29,sternberg task,yes,sternbergtask.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,103,11,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,3 9 8 1 6 4,Kafkaesque Koffka,3.2.8,0,n,0,left,right,right,left,NA,1189,17297,8780,1189,NA,2,legacy,6,1024,2,48000,-16,experiment,1,odd,7,775461,772115,773252,2648,773255,752699,2652,104865,777464,778655,774258,113646,19950,777464,NA,New experiment,104,125242,116,yes,1024
89.74358974,89.74358974,1078.623932,1078.623932,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,116,116,116,0,116,116,0,0,116,116,116,0,0,116,0,10/27/19 15:29,sternberg task,yes,sternbergtask.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,104,11,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,8 4 3 9,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,957,17297,8780,957,NA,2,legacy,4,1024,2,48000,-16,experiment,1,odd,5,782005,772115,779797,2648,779799,778660,2652,104865,784008,784967,780802,113646,19950,784008,NA,New experiment,105,126199,117,yes,1024
89.83050847,89.83050847,1077.127119,1077.127119,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,117,117,117,0,117,117,0,0,117,117,117,0,0,117,0,10/27/19 15:29,sternberg task,yes,sternbergtask.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,105,11,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,6 8,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,902,17297,8780,902,NA,2,legacy,2,1024,2,48000,-16,experiment,1,odd,9,788316,784972,786108,2648,786110,778660,2652,104865,790319,791222,787113,113646,19950,790319,NA,New experiment,106,127101,118,yes,1024
89.91596639,89.91596639,1075.176471,1075.176471,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,118,118,118,0,118,118,0,0,118,118,118,0,0,118,0,10/27/19 15:29,sternberg task,yes,sternbergtask.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,106,11,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,9 1 7 2,Kafkaesque Koffka,3.2.8,2,y,0,left,right,right,left,NA,845,17297,8780,845,NA,2,legacy,4,1024,2,48000,-16,experiment,1,odd,1,794573,791227,792364,2648,792366,778660,2652,104865,796576,797423,793370,113646,19950,796576,NA,New experiment,107,127946,119,yes,1024
90,90,1076.35,1076.35,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,119,119,119,0,119,119,0,0,119,119,119,0,0,119,0,10/27/19 15:29,sternberg task,yes,sternbergtask.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,107,11,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,5 3 2 6 9 8,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,1216,17297,8780,1216,NA,2,legacy,6,1024,2,48000,-16,experiment,1,odd,4,800778,797427,798570,2648,798572,778660,2652,104865,802781,803999,799575,113646,19950,802781,NA,New experiment,108,129162,120,yes,1024
90.08264463,90.08264463,1075.950413,1075.950413,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,120,120,120,0,120,120,0,0,120,120,120,0,0,120,0,10/27/19 15:29,sternberg task,yes,sternbergtask.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,108,11,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,1 6 4 3 9 7,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,1028,17297,8780,1028,NA,2,legacy,6,1024,2,48000,-16,experiment,1,odd,8,807350,804004,805142,2648,805145,778660,2652,104865,809353,810383,806147,113646,19950,809353,NA,New experiment,109,130190,121,yes,1024
90.16393443,90.16393443,1075.213115,1075.213115,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,121,121,121,0,121,121,0,0,121,121,121,0,0,121,0,10/27/19 15:29,sternberg task,yes,sternbergtask.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,109,11,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,7 6,Kafkaesque Koffka,3.2.8,2,y,0,left,right,right,left,NA,986,17297,8780,986,NA,2,legacy,2,1024,2,48000,-16,experiment,1,odd,6,813736,810388,811528,2648,811530,778660,2652,104865,815739,816727,812533,113646,19950,815739,NA,New experiment,110,131176,122,yes,1024
90.24390244,90.24390244,1074.837398,1074.837398,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,122,122,122,0,122,122,0,0,122,122,122,0,0,122,0,10/27/19 15:29,sternberg task,yes,sternbergtask.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,110,11,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,8 4 3 5,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,1029,17297,8780,1029,NA,2,legacy,4,1024,2,48000,-16,experiment,1,odd,6,820077,816732,817869,2648,817871,778660,2652,104865,822080,823111,818874,113646,19950,822080,NA,New experiment,111,132205,123,yes,1024
90.32258065,90.32258065,1074.193548,1074.193548,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,123,123,123,0,123,123,0,0,123,123,123,0,0,123,0,10/27/19 15:29,sternberg task,yes,sternbergtask.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,111,11,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,1 4 9 2 5,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,995,17297,8780,995,NA,2,legacy,5,1024,2,48000,-16,experiment,1,odd,7,826463,823116,824254,2648,824257,778660,2652,104865,828466,829463,825260,113646,19950,828466,NA,New experiment,112,133200,124,yes,1024
90.4,90.4,1073.424,1073.424,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,124,124,124,0,124,124,0,0,124,124,124,0,0,124,0,10/27/19 15:29,sternberg task,yes,sternbergtask.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,112,11,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,3 9 1,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,978,17297,8780,978,NA,2,legacy,3,1024,2,48000,-16,experiment,1,odd,7,832815,829467,830607,2648,830609,778660,2652,104865,834818,835798,831612,113646,19950,834818,NA,New experiment,113,134178,125,yes,1024
90.47619048,90.47619048,1073.833333,1073.833333,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,125,125,125,0,125,125,0,0,125,125,125,0,0,125,0,10/27/19 15:29,sternberg task,yes,sternbergtask.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,113,11,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,3 9 7 6 4,Kafkaesque Koffka,3.2.8,3,y,0,left,right,right,left,NA,1125,17297,8780,1125,NA,2,legacy,5,1024,2,48000,-16,experiment,1,odd,7,839148,835803,836940,2648,836942,778660,2652,104865,841151,842278,837945,113646,19950,841151,NA,New experiment,114,135303,126,yes,1024
90.5511811,90.5511811,1072.409449,1072.409449,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,126,126,126,0,126,126,0,0,126,126,126,0,0,126,0,10/27/19 15:29,sternberg task,yes,sternbergtask.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,114,11,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,5,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,893,17297,8780,893,NA,2,legacy,1,1024,2,48000,-16,experiment,1,odd,8,845629,842283,843420,2648,843422,778660,2652,104865,847632,848526,844426,113646,19950,847632,NA,New experiment,115,136196,127,yes,1024
90.625,90.625,1070.953125,1070.953125,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,127,127,127,0,127,127,0,0,127,127,127,0,0,127,0,10/27/19 15:29,sternberg task,yes,sternbergtask.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,115,11,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,2 3 7 4,Kafkaesque Koffka,3.2.8,1,y,0,left,right,right,left,NA,886,17297,8780,886,NA,2,legacy,4,1024,2,48000,-16,experiment,1,odd,2,851875,848531,849667,2648,849669,778660,2652,104865,853879,854766,850672,113646,19950,853878,NA,New experiment,116,137082,128,yes,1024
90.69767442,90.69767442,1069.806202,1069.806202,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,128,128,128,0,128,128,0,0,128,128,128,0,0,128,0,10/27/19 15:29,sternberg task,yes,sternbergtask.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,116,11,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,4 6 5 8,Kafkaesque Koffka,3.2.8,1,y,0,left,right,right,left,NA,923,17297,8780,923,NA,2,legacy,4,1024,2,48000,-16,experiment,1,odd,4,858118,854771,855910,2648,855912,778660,2652,104865,860122,861047,856915,113646,19950,860122,NA,New experiment,117,138005,129,yes,1024
90.76923077,90.76923077,1070.469231,1070.469231,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,129,129,129,0,129,129,0,0,129,129,129,0,0,129,0,10/27/19 15:29,sternberg task,yes,sternbergtask.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,117,11,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,5 2 9 6 1 7,Kafkaesque Koffka,3.2.8,3,y,0,left,right,right,left,NA,1156,17297,8780,1156,NA,2,legacy,6,1024,2,48000,-16,experiment,1,odd,9,864405,861052,862197,2648,862199,778660,2652,104865,866408,867566,863202,113646,19950,866408,NA,New experiment,118,139161,130,yes,1024
90.83969466,90.83969466,1070.381679,1070.381679,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,130,130,130,0,130,130,0,0,130,130,130,0,0,130,0,10/27/19 15:29,sternberg task,yes,sternbergtask.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,118,11,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,3 2 1 4 7,Kafkaesque Koffka,3.2.8,2,y,0,left,right,right,left,NA,1059,17297,8780,1059,NA,2,legacy,5,1024,2,48000,-16,experiment,1,odd,2,870918,867571,868710,2648,868712,778660,2652,104865,872921,873982,869715,113646,19950,872921,NA,New experiment,119,140220,131,yes,1024
90.15151515,90.15151515,1074.522727,1074.522727,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,left,131,131,131,0,131,131,0,0,131,131,131,0,0,131,0,10/27/19 15:29,sternberg task,yes,sternbergtask.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,119,11,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,8 5 4 7 3 1,Kafkaesque Koffka,3.2.8,2,y,0,right,right,right,right,NA,1617,17297,8780,1617,NA,2,legacy,6,1024,2,48000,-16,experiment,1,odd,5,877336,873987,875128,2648,875130,778660,2652,104865,879339,880958,876133,113646,19950,879339,NA,New experiment,119,141837,132,yes,1024
90.22556391,90.22556391,1075.030075,1075.030075,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,132,132,132,0,132,132,0,0,132,132,132,0,0,132,0,10/27/19 15:29,sternberg task,yes,sternbergtask.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,120,11,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,9 5 8 1,Kafkaesque Koffka,3.2.8,2,y,0,left,right,right,left,NA,1142,17297,8780,1142,NA,2,legacy,4,1024,2,48000,-16,experiment,1,odd,5,884307,873987,882098,2648,882101,880963,2652,104865,886310,887454,883104,113646,19950,886310,NA,New experiment,120,142979,133,yes,1024
90.29850746,90.29850746,1074.186567,1074.186567,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,133,133,133,0,133,133,0,0,133,133,133,0,0,133,0,10/27/19 15:29,sternberg task,yes,sternbergtask.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,121,11,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,4 2 7 6 1 3,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,962,17297,8780,962,NA,2,legacy,6,1024,2,48000,-16,experiment,1,odd,8,890807,887459,888599,2648,888601,880963,2652,104865,892810,893774,889604,113646,19950,892810,NA,New experiment,121,143941,134,yes,1024
90.37037037,90.37037037,1072.488889,1072.488889,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,134,134,134,0,134,134,0,0,134,134,134,0,0,134,0,10/27/19 15:29,sternberg task,yes,sternbergtask.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,122,11,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,3 4 2,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,845,17297,8780,845,NA,2,legacy,3,1024,2,48000,-16,experiment,1,odd,5,897124,893779,894915,2648,894918,880963,2652,104865,899127,899974,895921,113646,19950,899127,NA,New experiment,122,144786,135,yes,1024
90.44117647,90.44117647,1070.529412,1070.529412,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,135,135,135,0,135,135,0,0,135,135,135,0,0,135,0,10/27/19 15:29,sternberg task,yes,sternbergtask.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,123,11,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,8 7 3,Kafkaesque Koffka,3.2.8,1,y,0,left,right,right,left,NA,806,17297,8780,806,NA,2,legacy,3,1024,2,48000,-16,experiment,1,odd,8,903323,899979,901116,2648,901119,880963,2652,104865,905326,906134,902121,113646,19950,905326,NA,New experiment,123,145592,136,yes,1024
90.51094891,90.51094891,1068.233577,1068.233577,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,136,136,136,0,136,136,0,0,136,136,136,0,0,136,0,10/27/19 15:29,sternberg task,yes,sternbergtask.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,124,11,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,6 8 4,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,756,17297,8780,756,NA,2,legacy,3,1024,2,48000,-16,experiment,1,odd,1,909478,906139,907270,2648,907272,880963,2652,104865,911481,912239,908275,113646,19950,911481,NA,New experiment,124,146348,137,yes,1024
90.57971014,90.57971014,1066.833333,1066.833333,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,137,137,137,0,137,137,0,0,137,137,137,0,0,137,0,10/27/19 15:29,sternberg task,yes,sternbergtask.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,125,11,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,8 9 5 7 1 6,Kafkaesque Koffka,3.2.8,4,y,0,left,right,right,left,NA,875,17297,8780,875,NA,2,legacy,6,1024,2,48000,-16,experiment,1,odd,7,915591,912244,913383,2648,913385,880963,2652,104865,917594,918471,914388,113646,19950,917594,NA,New experiment,125,147223,138,yes,1024
