acc,accuracy,average_response_time,avg_rt,background,block,canvas_backend,clock_backend,color_backend,compensation,coordinates,correct,correct_Instruction1,correct_keyboard_response,correct_response,count_CorrectFeedback,count_ExpSequence,count_ExperimentLoop,count_Fixation,count_ISI,count_Instruction1,count_Instructions2,count_MemorySet,count_PracticeLoop,count_Probe,count_ThankYou,count_experiment,count_incorrectFeedback,count_keyboard_response,count_logger,datetime,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_PracticeLoop,logfile,mouse_backend,numberSet,opensesame_codename,opensesame_version,posInSet,present,repeat_cycle,response,response_Instruction1,response_Instructions2,response_ThankYou,response_keyboard_response,response_time,response_time_Instruction1,response_time_Instructions2,response_time_ThankYou,response_time_keyboard_response,round_decimals,sampler_backend,setSize,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,subject_nr,subject_parity,target,time_CorrectFeedback,time_ExpSequence,time_ExperimentLoop,time_Fixation,time_ISI,time_Instruction1,time_Instructions2,time_MemorySet,time_PracticeLoop,time_Probe,time_ThankYou,time_experiment,time_incorrectFeedback,time_keyboard_response,time_logger,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
86.48648649,86.48648649,821.972973,821.972973,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,36,36,0,36,36,0,0,36,0,36,0,0,36,36,36,10/27/19 19:27,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,24,11,E:/Classwork/AQMAED/Stenberg/MS-subject-3.csv,legacy,8 4 3 5,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,NA,right,794,72833,86980,NA,794,2,legacy,4,1024,2,48000,-16,experiment,3,odd,6,382894,383993,236544,383995,386205,2228,149564,384999,75061,388210,NA,2225,346788,388210,389005,Sternberg Task,32,30413,37,yes,1024
86.84210526,86.84210526,824.9473684,824.9473684,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,37,37,0,37,37,0,0,37,0,37,0,0,37,37,37,10/27/19 19:27,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,25,11,E:/Classwork/AQMAED/Stenberg/MS-subject-3.csv,legacy,3 4,Kafkaesque Koffka,3.2.8,1,y,0,left,left,left,NA,left,935,72833,86980,NA,935,2,legacy,2,1024,2,48000,-16,experiment,3,odd,3,389010,390114,236544,390116,392326,2228,149564,391123,75061,394332,NA,2225,346788,394332,395268,Sternberg Task,33,31348,38,yes,1024
87.17948718,87.17948718,828.0512821,828.0512821,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,38,38,0,38,38,0,0,38,0,38,0,0,38,38,38,10/27/19 19:27,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,26,11,E:/Classwork/AQMAED/Stenberg/MS-subject-3.csv,legacy,7 8 6 1,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,NA,right,946,72833,86980,NA,946,2,legacy,4,1024,2,48000,-16,experiment,3,odd,3,395274,396381,236544,396383,398592,2228,149564,397387,75061,400598,NA,2225,346788,400598,401545,Sternberg Task,34,32294,39,yes,1024
87.5,87.5,825.7,825.7,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,39,39,0,39,39,0,0,39,0,39,0,0,39,39,39,10/27/19 19:27,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,27,11,E:/Classwork/AQMAED/Stenberg/MS-subject-3.csv,legacy,1 6 4 3 9 7,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,NA,right,734,72833,86980,NA,734,2,legacy,6,1024,2,48000,-16,experiment,3,odd,8,401550,402648,236544,402650,404860,2228,149564,403655,75061,406865,NA,2225,346788,406866,407601,Sternberg Task,35,33028,40,yes,1024
87.80487805,87.80487805,827.5853659,827.5853659,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,40,40,0,40,40,0,0,40,0,40,0,0,40,40,40,10/27/19 19:27,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,28,11,E:/Classwork/AQMAED/Stenberg/MS-subject-3.csv,legacy,2 4 6 9,Kafkaesque Koffka,3.2.8,3,y,0,left,left,left,NA,left,903,72833,86980,NA,903,2,legacy,4,1024,2,48000,-16,experiment,3,odd,6,407607,408713,236544,408715,410922,2228,149564,409720,75061,412924,NA,2225,346788,412924,413828,Sternberg Task,36,33931,41,yes,1024
85.71428571,85.71428571,825.4047619,825.4047619,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,left,41,41,0,41,41,0,0,41,0,41,0,0,41,41,41,10/27/19 19:27,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,29,11,E:/Classwork/AQMAED/Stenberg/MS-subject-3.csv,legacy,7 4 2 6 3 5,Kafkaesque Koffka,3.2.8,6,y,0,right,left,left,NA,right,736,72833,86980,NA,736,2,legacy,6,1024,2,48000,-16,experiment,3,odd,5,413833,414942,236544,414944,417153,2228,149564,415948,75061,419158,NA,2225,346788,419158,419894,Sternberg Task,36,34667,42,yes,1024
86.04651163,86.04651163,820.9534884,820.9534884,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,42,42,0,42,42,0,0,42,0,42,0,0,42,42,42,10/27/19 19:27,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,30,11,E:/Classwork/AQMAED/Stenberg/MS-subject-3.csv,legacy,1 7 5 2,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,NA,right,634,72833,86980,NA,634,2,legacy,4,1024,2,48000,-16,experiment,3,odd,3,413833,421007,236544,421009,423215,2228,149564,422012,75061,425221,NA,2225,419899,425221,425856,Sternberg Task,37,35301,43,yes,1024
86.36363636,86.36363636,815.6590909,815.6590909,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,43,43,0,43,43,0,0,43,0,43,0,0,43,43,43,10/27/19 19:27,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,31,11,E:/Classwork/AQMAED/Stenberg/MS-subject-3.csv,legacy,2 5 1 4,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,NA,right,588,72833,86980,NA,588,2,legacy,4,1024,2,48000,-16,experiment,3,odd,6,425861,426957,236544,426959,429169,2228,149564,427963,75061,431172,NA,2225,419899,431173,431762,Sternberg Task,38,35889,44,yes,1024
84.44444444,84.44444444,817.3333333,817.3333333,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,left,44,44,0,44,44,0,0,44,0,44,0,0,44,44,44,10/27/19 19:27,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,32,11,E:/Classwork/AQMAED/Stenberg/MS-subject-3.csv,legacy,6 9 7 4 5 1,Kafkaesque Koffka,3.2.8,2,y,0,right,left,left,NA,right,891,72833,86980,NA,891,2,legacy,6,1024,2,48000,-16,experiment,3,odd,9,431767,432867,236544,432868,435078,2228,149564,433873,75061,437083,NA,2225,419899,437083,437974,Sternberg Task,38,36780,45,yes,1024
84.7826087,84.7826087,817,817,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,45,45,0,45,45,0,0,45,0,45,0,0,45,45,45,10/27/19 19:27,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,33,11,E:/Classwork/AQMAED/Stenberg/MS-subject-3.csv,legacy,3 4 9 6 7 8,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,NA,right,802,72833,86980,NA,802,2,legacy,6,1024,2,48000,-16,experiment,3,odd,2,431767,439087,236544,439089,441296,2228,149564,440092,75061,443302,NA,2225,437979,443302,444105,Sternberg Task,39,37582,46,yes,1024
85.10638298,85.10638298,812.9574468,812.9574468,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,46,46,0,46,46,0,0,46,0,46,0,0,46,46,46,10/27/19 19:27,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,34,11,E:/Classwork/AQMAED/Stenberg/MS-subject-3.csv,legacy,1 7 5 2 9,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,NA,right,627,72833,86980,NA,627,2,legacy,5,1024,2,48000,-16,experiment,3,odd,3,444120,445226,236544,445228,447438,2228,149564,446232,75061,449443,NA,2225,437979,449444,450071,Sternberg Task,40,38209,47,yes,1024
85.41666667,85.41666667,814.9375,814.9375,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,47,47,0,47,47,0,0,47,0,47,0,0,47,47,47,10/27/19 19:27,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,35,11,E:/Classwork/AQMAED/Stenberg/MS-subject-3.csv,legacy,3 9 6 2,Kafkaesque Koffka,3.2.8,4,y,0,left,left,left,NA,left,908,72833,86980,NA,908,2,legacy,4,1024,2,48000,-16,experiment,3,odd,2,450078,451174,236544,451175,453385,2228,149564,452180,75061,455390,NA,2225,437979,455391,456299,Sternberg Task,41,39117,48,yes,1024
85.71428571,85.71428571,814.9591837,814.9591837,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,48,48,0,48,48,0,0,48,0,48,0,0,48,48,48,10/27/19 19:27,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,36,11,E:/Classwork/AQMAED/Stenberg/MS-subject-3.csv,legacy,7 2 3,Kafkaesque Koffka,3.2.8,3,y,0,left,left,left,NA,left,816,72833,86980,NA,816,2,legacy,3,1024,2,48000,-16,experiment,3,odd,3,456311,457407,236544,457408,459618,2228,149564,458412,75061,461623,NA,2225,437979,461623,462439,Sternberg Task,42,39933,49,yes,1024
86,86,815.18,815.18,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,49,49,0,49,49,0,0,49,0,49,0,0,49,49,49,10/27/19 19:27,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,37,11,E:/Classwork/AQMAED/Stenberg/MS-subject-3.csv,legacy,5 9 2 3,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,NA,right,826,72833,86980,NA,826,2,legacy,4,1024,2,48000,-16,experiment,3,odd,8,462445,463553,236544,463555,465764,2228,149564,464560,75061,467769,NA,2225,437979,467769,468596,Sternberg Task,43,40759,50,yes,1024
86.2745098,86.2745098,815.0980392,815.0980392,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,50,50,0,50,50,0,0,50,0,50,0,0,50,50,50,10/27/19 19:27,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,38,11,E:/Classwork/AQMAED/Stenberg/MS-subject-3.csv,legacy,6 5,Kafkaesque Koffka,3.2.8,2,y,0,left,left,left,NA,left,811,72833,86980,NA,811,2,legacy,2,1024,2,48000,-16,experiment,3,odd,5,468602,469713,236544,469715,471927,2228,149564,470720,75061,473931,NA,2225,437979,473932,474743,Sternberg Task,44,41570,51,yes,1024
86.53846154,86.53846154,814.3076923,814.3076923,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,51,51,0,51,51,0,0,51,0,51,0,0,51,51,51,10/27/19 19:27,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,39,11,E:/Classwork/AQMAED/Stenberg/MS-subject-3.csv,legacy,5 3 2 6 9 8,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,NA,right,774,72833,86980,NA,774,2,legacy,6,1024,2,48000,-16,experiment,3,odd,4,474748,475852,236544,475853,478064,2228,149564,476859,75061,480070,NA,2225,437979,480070,480844,Sternberg Task,45,42344,52,yes,1024
86.79245283,86.79245283,812.7169811,812.7169811,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,52,52,0,52,52,0,0,52,0,52,0,0,52,52,52,10/27/19 19:27,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,40,11,E:/Classwork/AQMAED/Stenberg/MS-subject-3.csv,legacy,5 2,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,NA,right,730,72833,86980,NA,730,2,legacy,2,1024,2,48000,-16,experiment,3,odd,7,480850,481951,236544,481953,484161,2228,149564,482958,75061,486165,NA,2225,437979,486165,486896,Sternberg Task,46,43074,53,yes,1024
87.03703704,87.03703704,813.3148148,813.3148148,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,53,53,0,53,53,0,0,53,0,53,0,0,53,53,53,10/27/19 19:27,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,41,11,E:/Classwork/AQMAED/Stenberg/MS-subject-3.csv,legacy,9 8 4,Kafkaesque Koffka,3.2.8,1,y,0,left,left,left,NA,left,845,72833,86980,NA,845,2,legacy,3,1024,2,48000,-16,experiment,3,odd,9,486902,488003,236544,488005,490215,2228,149564,489010,75061,492221,NA,2225,437979,492221,493067,Sternberg Task,47,43919,54,yes,1024
87.27272727,87.27272727,810.1818182,810.1818182,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,54,54,0,54,54,0,0,54,0,54,0,0,54,54,54,10/27/19 19:27,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,42,11,E:/Classwork/AQMAED/Stenberg/MS-subject-3.csv,legacy,4,Kafkaesque Koffka,3.2.8,1,y,0,left,left,left,NA,left,641,72833,86980,NA,641,2,legacy,1,1024,2,48000,-16,experiment,3,odd,4,493072,494162,236544,494163,496373,2228,149564,495168,75061,498375,NA,2225,437979,498375,499017,Sternberg Task,48,44560,55,yes,1024
85.71428571,85.71428571,812.5178571,812.5178571,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,left,55,55,0,55,55,0,0,55,0,55,0,0,55,55,55,10/27/19 19:27,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,43,11,E:/Classwork/AQMAED/Stenberg/MS-subject-3.csv,legacy,7 1 8 5 6 2,Kafkaesque Koffka,3.2.8,2,y,0,right,left,left,NA,right,941,72833,86980,NA,941,2,legacy,6,1024,2,48000,-16,experiment,3,odd,1,499022,500133,236544,500135,502338,2228,149564,501137,75061,504341,NA,2225,437979,504341,505283,Sternberg Task,48,45501,56,yes,1024
85.96491228,85.96491228,812.5789474,812.5789474,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,56,56,0,56,56,0,0,56,0,56,0,0,56,56,56,10/27/19 19:27,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,44,11,E:/Classwork/AQMAED/Stenberg/MS-subject-3.csv,legacy,6 9 3 1,Kafkaesque Koffka,3.2.8,4,y,0,left,left,left,NA,left,816,72833,86980,NA,816,2,legacy,4,1024,2,48000,-16,experiment,3,odd,1,499022,506364,236544,506366,508576,2228,149564,507371,75061,510581,NA,2225,505288,510582,511399,Sternberg Task,49,46317,57,yes,1024
86.20689655,86.20689655,811.0689655,811.0689655,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,57,57,0,57,57,0,0,57,0,57,0,0,57,57,57,10/27/19 19:27,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,45,11,E:/Classwork/AQMAED/Stenberg/MS-subject-3.csv,legacy,9 4 2,Kafkaesque Koffka,3.2.8,1,y,0,left,left,left,NA,left,725,72833,86980,NA,725,2,legacy,3,1024,2,48000,-16,experiment,3,odd,9,511404,512512,236544,512514,514723,2228,149564,513519,75061,516729,NA,2225,505288,516729,517455,Sternberg Task,50,47042,58,yes,1024
86.44067797,86.44067797,813.3050847,813.3050847,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,58,58,0,58,58,0,0,58,0,58,0,0,58,58,58,10/27/19 19:27,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,46,11,E:/Classwork/AQMAED/Stenberg/MS-subject-3.csv,legacy,9 1 6 7 8,Kafkaesque Koffka,3.2.8,1,y,0,left,left,left,NA,left,943,72833,86980,NA,943,2,legacy,5,1024,2,48000,-16,experiment,3,odd,9,517460,518556,236544,518558,520768,2228,149564,519563,75061,522772,NA,2225,505288,522772,523716,Sternberg Task,51,47985,59,yes,1024
86.66666667,86.66666667,810.35,810.35,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,59,59,0,59,59,0,0,59,0,59,0,0,59,59,59,10/27/19 19:27,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,47,11,E:/Classwork/AQMAED/Stenberg/MS-subject-3.csv,legacy,4 1,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,NA,right,636,72833,86980,NA,636,2,legacy,2,1024,2,48000,-16,experiment,3,odd,6,523727,524830,236544,524831,527041,2228,149564,525835,75061,529046,NA,2225,505288,529046,529682,Sternberg Task,52,48621,60,yes,1024
86.8852459,86.8852459,814.4098361,814.4098361,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,60,60,0,60,60,0,0,60,0,60,0,0,60,60,60,10/27/19 19:27,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,48,11,E:/Classwork/AQMAED/Stenberg/MS-subject-3.csv,legacy,7 8 6 3 1,Kafkaesque Koffka,3.2.8,5,y,0,left,left,left,NA,left,1058,72833,86980,NA,1058,2,legacy,5,1024,2,48000,-16,experiment,3,odd,1,529692,530786,236544,530788,532998,2228,149564,531793,75061,535003,NA,2225,505288,535003,536062,Sternberg Task,53,49679,61,yes,1024
87.09677419,87.09677419,813.3225806,813.3225806,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,61,61,0,61,61,0,0,61,0,61,0,0,61,61,61,10/27/19 19:27,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,49,11,E:/Classwork/AQMAED/Stenberg/MS-subject-3.csv,legacy,9 7 4 5 8,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,NA,right,747,72833,86980,NA,747,2,legacy,5,1024,2,48000,-16,experiment,3,odd,6,536070,537175,236544,537177,539387,2228,149564,538181,75061,541392,NA,2225,505288,541393,542141,Sternberg Task,54,50426,62,yes,1024
87.3015873,87.3015873,814.4920635,814.4920635,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,62,62,0,62,62,0,0,62,0,62,0,0,62,62,62,10/27/19 19:27,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,50,11,E:/Classwork/AQMAED/Stenberg/MS-subject-3.csv,legacy,9 6 2 4 1,Kafkaesque Koffka,3.2.8,4,y,0,left,left,left,NA,left,887,72833,86980,NA,887,2,legacy,5,1024,2,48000,-16,experiment,3,odd,4,542146,543233,236544,543235,545443,2228,149564,544237,75061,547448,NA,2225,505288,547448,548336,Sternberg Task,55,51313,63,yes,1024
87.5,87.5,816.78125,816.78125,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,63,63,0,63,63,0,0,63,0,63,0,0,63,63,63,10/27/19 19:27,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,51,11,E:/Classwork/AQMAED/Stenberg/MS-subject-3.csv,legacy,9 3 1 2 5,Kafkaesque Koffka,3.2.8,4,y,0,left,left,left,NA,left,961,72833,86980,NA,961,2,legacy,5,1024,2,48000,-16,experiment,3,odd,2,548341,549423,236544,549424,551634,2228,149564,550429,75061,553639,NA,2225,505288,553640,554602,Sternberg Task,56,52274,64,yes,1024
87.69230769,87.69230769,814.2615385,814.2615385,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,64,64,0,64,64,0,0,64,0,64,0,0,64,64,64,10/27/19 19:27,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,52,11,E:/Classwork/AQMAED/Stenberg/MS-subject-3.csv,legacy,3 5 7 1,Kafkaesque Koffka,3.2.8,3,y,0,left,left,left,NA,left,653,72833,86980,NA,653,2,legacy,4,1024,2,48000,-16,experiment,3,odd,7,554607,555705,236544,555707,557917,2228,149564,556711,75061,559919,NA,2225,505288,559920,560574,Sternberg Task,57,52927,65,yes,1024
87.87878788,87.87878788,814.3181818,814.3181818,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,65,65,0,65,65,0,0,65,0,65,0,0,65,65,65,10/27/19 19:27,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,53,11,E:/Classwork/AQMAED/Stenberg/MS-subject-3.csv,legacy,8 5 4 2 9 6,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,NA,right,818,72833,86980,NA,818,2,legacy,6,1024,2,48000,-16,experiment,3,odd,3,560578,561664,236544,561666,563876,2228,149564,562671,75061,565881,NA,2225,505288,565881,566700,Sternberg Task,58,53745,66,yes,1024
88.05970149,88.05970149,815.9104478,815.9104478,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,66,66,0,66,66,0,0,66,0,66,0,0,66,66,66,10/27/19 19:27,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,54,11,E:/Classwork/AQMAED/Stenberg/MS-subject-3.csv,legacy,3 9 7 6 4,Kafkaesque Koffka,3.2.8,3,y,0,left,left,left,NA,left,921,72833,86980,NA,921,2,legacy,5,1024,2,48000,-16,experiment,3,odd,7,566704,567808,236544,567810,570021,2228,149564,568814,75061,572026,NA,2225,505288,572026,572947,Sternberg Task,59,54666,67,yes,1024
88.23529412,88.23529412,817.2058824,817.2058824,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,67,67,0,67,67,0,0,67,0,67,0,0,67,67,67,10/27/19 19:27,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,55,11,E:/Classwork/AQMAED/Stenberg/MS-subject-3.csv,legacy,5 2 6,Kafkaesque Koffka,3.2.8,2,y,0,left,left,left,NA,left,904,72833,86980,NA,904,2,legacy,3,1024,2,48000,-16,experiment,3,odd,2,572953,574055,236544,574057,576266,2228,149564,575062,75061,578271,NA,2225,505288,578272,579177,Sternberg Task,60,55570,68,yes,1024
88.4057971,88.4057971,813.6666667,813.6666667,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,68,68,0,68,68,0,0,68,0,68,0,0,68,68,68,10/27/19 19:27,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,56,11,E:/Classwork/AQMAED/Stenberg/MS-subject-3.csv,legacy,7 1 3,Kafkaesque Koffka,3.2.8,2,y,0,left,left,left,NA,left,573,72833,86980,NA,573,2,legacy,3,1024,2,48000,-16,experiment,3,odd,1,579182,580262,236544,580263,582472,2228,149564,581266,75061,584477,NA,2225,505288,584477,585051,Sternberg Task,61,56143,69,yes,1024
88.57142857,88.57142857,821.9428571,821.9428571,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,69,69,0,69,69,0,0,69,0,69,0,0,69,69,69,10/27/19 19:27,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,57,11,E:/Classwork/AQMAED/Stenberg/MS-subject-3.csv,legacy,4 9 7 8 5 3,Kafkaesque Koffka,3.2.8,4,y,0,left,left,left,NA,left,1393,72833,86980,NA,1393,2,legacy,6,1024,2,48000,-16,experiment,3,odd,8,585056,586161,236544,586163,588374,2228,149564,587169,75061,590380,NA,2225,505288,590380,591774,Sternberg Task,62,57536,70,yes,1024
87.32394366,87.32394366,825.056338,825.056338,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,right,70,70,0,70,70,0,0,70,0,70,0,0,70,70,70,10/27/19 19:27,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,58,11,E:/Classwork/AQMAED/Stenberg/MS-subject-3.csv,legacy,6 9 4 5 3 2,Kafkaesque Koffka,3.2.8,0,n,0,left,left,left,NA,left,1043,72833,86980,NA,1043,2,legacy,6,1024,2,48000,-16,experiment,3,odd,8,591780,592886,236544,592888,595098,2228,149564,593893,75061,597103,NA,2225,505288,597103,598147,Sternberg Task,62,58579,71,yes,1024
87.5,87.5,828.0555556,828.0555556,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,71,71,0,71,71,0,0,71,0,71,0,0,71,71,71,10/27/19 19:27,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,59,11,E:/Classwork/AQMAED/Stenberg/MS-subject-3.csv,legacy,5 7 3 6 2,Kafkaesque Koffka,3.2.8,5,y,0,left,left,left,NA,left,1041,72833,86980,NA,1041,2,legacy,5,1024,2,48000,-16,experiment,3,odd,2,591780,599258,236544,599260,601470,2228,149564,600265,75061,603474,NA,2225,598152,603475,604517,Sternberg Task,63,59620,72,yes,1024
87.67123288,87.67123288,831.0821918,831.0821918,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,72,72,0,72,72,0,0,72,0,72,0,0,72,72,72,10/27/19 19:27,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,60,11,E:/Classwork/AQMAED/Stenberg/MS-subject-3.csv,legacy,7 8 4 6 9 5,Kafkaesque Koffka,3.2.8,4,y,0,left,left,left,NA,left,1049,72833,86980,NA,1049,2,legacy,6,1024,2,48000,-16,experiment,3,odd,6,604528,605624,236544,605626,607837,2228,149564,606631,75061,609842,NA,2225,598152,609842,610892,Sternberg Task,64,60669,73,yes,1024
87.83783784,87.83783784,838.7702703,838.7702703,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,73,73,0,73,73,0,0,73,0,73,0,0,73,73,73,10/27/19 19:27,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,61,11,E:/Classwork/AQMAED/Stenberg/MS-subject-3.csv,legacy,7 4 2 8 1 9,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,NA,right,1400,72833,86980,NA,1400,2,legacy,6,1024,2,48000,-16,experiment,3,odd,5,610906,612011,236544,612013,614220,2228,149564,613018,75061,616225,NA,2225,598152,616225,617626,Sternberg Task,65,62069,74,yes,1024
