acc,accuracy,average_response_time,avg_rt,background,block,canvas_backend,clock_backend,color_backend,compensation,coordinates,correct,correct_instructions1,correct_new_keyboard_response,correct_response,count_ISI,count_correctFeedback,count_expSequence,count_experiment,count_experimentLoop,count_fixation,count_incorrectFeedback,count_instructions1,count_instructions2,count_logger,count_memorySet,count_new_keyboard_response,count_practiceLoop,count_probe,count_thankYou,datetime,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_practiceLoop,logfile,mouse_backend,numberSet,opensesame_codename,opensesame_version,posInSet,present,repeat_cycle,response,response_instructions1,response_instructions2,response_new_keyboard_response,response_thankYou,response_time,response_time_instructions1,response_time_instructions2,response_time_new_keyboard_response,response_time_thankYou,round_decimals,sampler_backend,setSize,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,subject_nr,subject_parity,target,time_ISI,time_correctFeedback,time_expSequence,time_experiment,time_experimentLoop,time_fixation,time_incorrectFeedback,time_instructions1,time_instructions2,time_logger,time_memorySet,time_new_keyboard_response,time_practiceLoop,time_probe,time_thankYou,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
88.57142857,88.57142857,839.6285714,839.6285714,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,34,34,34,0,0,34,34,0,0,34,34,34,0,34,0,10/14/19 14:04,The main experiment item,yes,Sternbergtask.osexp,C:/Users/Breena Riley/Desktop/2019 Fall/MultQuant/lab 3.1,no,mono,no,18,no,white,no,yes,768,legacy,22,11,C:/Users/Breena Riley/Desktop/2019 Fall/MultQuant/lab 3.1/BR-subject-2.csv,legacy,3 4 9 6 2 9,Kafkaesque Koffka,3.2.8,5,y,0,left,left,left,left,NA,741,410332,4441,741,NA,2,legacy,6,1024,2,48000,-16,experiment,2,even,2,628086,624813,625883,2207,495081,625884,618902,2213,490640,630829,626885,630087,412546,630087,NA,Sternberg task,31,29387,35,yes,1024
88.88888889,88.88888889,832.6944444,832.6944444,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,35,35,35,0,0,35,35,0,0,35,35,35,0,35,0,10/14/19 14:04,The main experiment item,yes,Sternbergtask.osexp,C:/Users/Breena Riley/Desktop/2019 Fall/MultQuant/lab 3.1,no,mono,no,18,no,white,no,yes,768,legacy,23,11,C:/Users/Breena Riley/Desktop/2019 Fall/MultQuant/lab 3.1/BR-subject-2.csv,legacy,9 1 7 2,Kafkaesque Koffka,3.2.8,2,y,0,left,left,left,left,NA,590,410332,4441,590,NA,2,legacy,4,1024,2,48000,-16,experiment,2,even,1,634111,630837,631908,2207,495081,631909,618902,2213,490640,636702,632910,636112,412546,636112,NA,Sternberg task,32,29977,36,yes,1024
89.18918919,89.18918919,827.8108108,827.8108108,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,36,36,36,0,0,36,36,0,0,36,36,36,0,36,0,10/14/19 14:04,The main experiment item,yes,Sternbergtask.osexp,C:/Users/Breena Riley/Desktop/2019 Fall/MultQuant/lab 3.1,no,mono,no,18,no,white,no,yes,768,legacy,24,11,C:/Users/Breena Riley/Desktop/2019 Fall/MultQuant/lab 3.1/BR-subject-2.csv,legacy,1 4 9 2 5,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,right,NA,652,410332,4441,652,NA,2,legacy,5,1024,2,48000,-16,experiment,2,even,7,639984,636710,637780,2207,495081,637782,618902,2213,490640,642638,638783,641985,412546,641985,NA,Sternberg task,33,30629,37,yes,1024
89.47368421,89.47368421,823.3157895,823.3157895,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,37,37,37,0,0,37,37,0,0,37,37,37,0,37,0,10/14/19 14:04,The main experiment item,yes,Sternbergtask.osexp,C:/Users/Breena Riley/Desktop/2019 Fall/MultQuant/lab 3.1,no,mono,no,18,no,white,no,yes,768,legacy,25,11,C:/Users/Breena Riley/Desktop/2019 Fall/MultQuant/lab 3.1/BR-subject-2.csv,legacy,1 8 7,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,right,NA,657,410332,4441,657,NA,2,legacy,3,1024,2,48000,-16,experiment,2,even,4,645917,642645,643714,2207,495081,643715,618902,2213,490640,648576,644716,647918,412546,647918,NA,Sternberg task,34,31286,38,yes,1024
89.74358974,89.74358974,833.4102564,833.4102564,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,38,38,38,0,0,38,38,0,0,38,38,38,0,38,0,10/14/19 14:04,The main experiment item,yes,Sternbergtask.osexp,C:/Users/Breena Riley/Desktop/2019 Fall/MultQuant/lab 3.1,no,mono,no,18,no,white,no,yes,768,legacy,26,11,C:/Users/Breena Riley/Desktop/2019 Fall/MultQuant/lab 3.1/BR-subject-2.csv,legacy,8 4 3 9,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,right,NA,1217,410332,4441,1217,NA,2,legacy,4,1024,2,48000,-16,experiment,2,even,5,651857,648583,649653,2207,495081,649655,618902,2213,490640,655075,650656,653858,412546,653858,NA,Sternberg task,35,32503,39,yes,1024
90,90,835,835,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,39,39,39,0,0,39,39,0,0,39,39,39,0,39,0,10/14/19 14:04,The main experiment item,yes,Sternbergtask.osexp,C:/Users/Breena Riley/Desktop/2019 Fall/MultQuant/lab 3.1,no,mono,no,18,no,white,no,yes,768,legacy,27,11,C:/Users/Breena Riley/Desktop/2019 Fall/MultQuant/lab 3.1/BR-subject-2.csv,legacy,7 8 4 6 9 5,Kafkaesque Koffka,3.2.8,4,y,0,left,left,left,left,NA,897,410332,4441,897,NA,2,legacy,6,1024,2,48000,-16,experiment,2,even,6,658355,655082,656151,2207,495081,656153,618902,2213,490640,661253,657154,660356,412546,660356,NA,Sternberg task,36,33400,40,yes,1024
90.24390244,90.24390244,828.6829268,828.6829268,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,40,40,40,0,0,40,40,0,0,40,40,40,0,40,0,10/14/19 14:04,The main experiment item,yes,Sternbergtask.osexp,C:/Users/Breena Riley/Desktop/2019 Fall/MultQuant/lab 3.1,no,mono,no,18,no,white,no,yes,768,legacy,28,11,C:/Users/Breena Riley/Desktop/2019 Fall/MultQuant/lab 3.1/BR-subject-2.csv,legacy,7 6 4 8 1 2,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,right,NA,576,410332,4441,576,NA,2,legacy,6,1024,2,48000,-16,experiment,2,even,9,664534,661262,662331,2207,495081,662332,618902,2213,490640,667111,663333,666535,412546,666535,NA,Sternberg task,37,33976,41,yes,1024
90.47619048,90.47619048,824.8095238,824.8095238,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,41,41,41,0,0,41,41,0,0,41,41,41,0,41,0,10/14/19 14:04,The main experiment item,yes,Sternbergtask.osexp,C:/Users/Breena Riley/Desktop/2019 Fall/MultQuant/lab 3.1,no,mono,no,18,no,white,no,yes,768,legacy,29,11,C:/Users/Breena Riley/Desktop/2019 Fall/MultQuant/lab 3.1/BR-subject-2.csv,legacy,8 5 1 3 9,Kafkaesque Koffka,3.2.8,4,y,0,left,left,left,left,NA,666,410332,4441,666,NA,2,legacy,5,1024,2,48000,-16,experiment,2,even,3,670397,667119,668192,2207,495081,668194,618902,2213,490640,673064,669196,672398,412546,672398,NA,Sternberg task,38,34642,42,yes,1024
90.69767442,90.69767442,821.372093,821.372093,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,42,42,42,0,0,42,42,0,0,42,42,42,0,42,0,10/14/19 14:04,The main experiment item,yes,Sternbergtask.osexp,C:/Users/Breena Riley/Desktop/2019 Fall/MultQuant/lab 3.1,no,mono,no,18,no,white,no,yes,768,legacy,30,11,C:/Users/Breena Riley/Desktop/2019 Fall/MultQuant/lab 3.1/BR-subject-2.csv,legacy,3 4 9 6 7 8,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,right,NA,677,410332,4441,677,NA,2,legacy,6,1024,2,48000,-16,experiment,2,even,2,676350,673071,674145,2207,495081,674148,618902,2213,490640,679028,675149,678351,412546,678351,NA,Sternberg task,39,35319,43,yes,1024
88.63636364,88.63636364,815.1818182,815.1818182,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,right,43,43,43,0,0,43,43,0,0,43,43,43,0,43,0,10/14/19 14:04,The main experiment item,yes,Sternbergtask.osexp,C:/Users/Breena Riley/Desktop/2019 Fall/MultQuant/lab 3.1,no,mono,no,18,no,white,no,yes,768,legacy,31,11,C:/Users/Breena Riley/Desktop/2019 Fall/MultQuant/lab 3.1/BR-subject-2.csv,legacy,7 1,Kafkaesque Koffka,3.2.8,0,n,0,left,left,left,left,NA,549,410332,4441,549,NA,2,legacy,2,1024,2,48000,-16,experiment,2,even,8,682309,679035,680105,2207,495081,680107,618902,2213,490640,684860,681108,684310,412546,684310,NA,Sternberg task,39,35868,44,yes,1024
88.88888889,88.88888889,813.7111111,813.7111111,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,44,44,44,0,0,44,44,0,0,44,44,44,0,44,0,10/14/19 14:04,The main experiment item,yes,Sternbergtask.osexp,C:/Users/Breena Riley/Desktop/2019 Fall/MultQuant/lab 3.1,no,mono,no,18,no,white,no,yes,768,legacy,32,11,C:/Users/Breena Riley/Desktop/2019 Fall/MultQuant/lab 3.1/BR-subject-2.csv,legacy,4 9 7 8 5 3,Kafkaesque Koffka,3.2.8,4,y,0,left,left,left,left,NA,749,410332,4441,749,NA,2,legacy,6,1024,2,48000,-16,experiment,2,even,8,688142,679035,685938,2207,495081,685940,684867,2213,490640,690893,686941,690143,412546,690143,NA,Sternberg task,40,36617,45,yes,1024
89.13043478,89.13043478,806.5869565,806.5869565,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,45,45,45,0,0,45,45,0,0,45,45,45,0,45,0,10/14/19 14:04,The main experiment item,yes,Sternbergtask.osexp,C:/Users/Breena Riley/Desktop/2019 Fall/MultQuant/lab 3.1,no,mono,no,18,no,white,no,yes,768,legacy,33,11,C:/Users/Breena Riley/Desktop/2019 Fall/MultQuant/lab 3.1/BR-subject-2.csv,legacy,8 3,Kafkaesque Koffka,3.2.8,2,y,0,left,left,left,left,NA,486,410332,4441,486,NA,2,legacy,2,1024,2,48000,-16,experiment,2,even,3,694174,690900,691970,2207,495081,691972,684867,2213,490640,696662,692973,696175,412546,696175,NA,Sternberg task,41,37103,46,yes,1024
89.36170213,89.36170213,803.0212766,803.0212766,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,46,46,46,0,0,46,46,0,0,46,46,46,0,46,0,10/14/19 14:04,The main experiment item,yes,Sternbergtask.osexp,C:/Users/Breena Riley/Desktop/2019 Fall/MultQuant/lab 3.1,no,mono,no,18,no,white,no,yes,768,legacy,34,11,C:/Users/Breena Riley/Desktop/2019 Fall/MultQuant/lab 3.1/BR-subject-2.csv,legacy,9 5 3 2 8 6,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,right,NA,639,410332,4441,639,NA,2,legacy,6,1024,2,48000,-16,experiment,2,even,7,699943,696669,697738,2207,495081,697740,684867,2213,490640,702583,698741,701944,412546,701944,NA,Sternberg task,42,37742,47,yes,1024
89.58333333,89.58333333,800.9166667,800.9166667,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,47,47,47,0,0,47,47,0,0,47,47,47,0,47,0,10/14/19 14:04,The main experiment item,yes,Sternbergtask.osexp,C:/Users/Breena Riley/Desktop/2019 Fall/MultQuant/lab 3.1,no,mono,no,18,no,white,no,yes,768,legacy,35,11,C:/Users/Breena Riley/Desktop/2019 Fall/MultQuant/lab 3.1/BR-subject-2.csv,legacy,6 9 5,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,right,NA,702,410332,4441,702,NA,2,legacy,3,1024,2,48000,-16,experiment,2,even,8,705866,702591,703663,2207,495081,703664,684867,2213,490640,708570,704665,707867,412546,707867,NA,Sternberg task,43,38444,48,yes,1024
89.79591837,89.79591837,801.877551,801.877551,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,48,48,48,0,0,48,48,0,0,48,48,48,0,48,0,10/14/19 14:04,The main experiment item,yes,Sternbergtask.osexp,C:/Users/Breena Riley/Desktop/2019 Fall/MultQuant/lab 3.1,no,mono,no,18,no,white,no,yes,768,legacy,36,11,C:/Users/Breena Riley/Desktop/2019 Fall/MultQuant/lab 3.1/BR-subject-2.csv,legacy,3 9 1,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,right,NA,848,410332,4441,848,NA,2,legacy,3,1024,2,48000,-16,experiment,2,even,7,711849,708577,709645,2207,495081,709647,684867,2213,490640,714698,710648,713850,412546,713850,NA,Sternberg task,44,39292,49,yes,1024
90,90,800.62,800.62,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,49,49,49,0,0,49,49,0,0,49,49,49,0,49,0,10/14/19 14:04,The main experiment item,yes,Sternbergtask.osexp,C:/Users/Breena Riley/Desktop/2019 Fall/MultQuant/lab 3.1,no,mono,no,18,no,white,no,yes,768,legacy,37,11,C:/Users/Breena Riley/Desktop/2019 Fall/MultQuant/lab 3.1/BR-subject-2.csv,legacy,9 3 8 2 1 4,Kafkaesque Koffka,3.2.8,3,y,0,left,left,left,left,NA,739,410332,4441,739,NA,2,legacy,6,1024,2,48000,-16,experiment,2,even,8,717982,714706,715778,2207,495081,715780,684867,2213,490640,720723,716781,719983,412546,719983,NA,Sternberg task,45,40031,50,yes,1024
90.19607843,90.19607843,796.1568627,796.1568627,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,50,50,50,0,0,50,50,0,0,50,50,50,0,50,0,10/14/19 14:04,The main experiment item,yes,Sternbergtask.osexp,C:/Users/Breena Riley/Desktop/2019 Fall/MultQuant/lab 3.1,no,mono,no,18,no,white,no,yes,768,legacy,38,11,C:/Users/Breena Riley/Desktop/2019 Fall/MultQuant/lab 3.1/BR-subject-2.csv,legacy,2 8 9,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,right,NA,573,410332,4441,573,NA,2,legacy,3,1024,2,48000,-16,experiment,2,even,6,724003,720730,721800,2207,495081,721801,684867,2213,490640,726577,722802,726004,412546,726004,NA,Sternberg task,46,40604,51,yes,1024
90.38461538,90.38461538,795.1923077,795.1923077,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,51,51,51,0,0,51,51,0,0,51,51,51,0,51,0,10/14/19 14:04,The main experiment item,yes,Sternbergtask.osexp,C:/Users/Breena Riley/Desktop/2019 Fall/MultQuant/lab 3.1,no,mono,no,18,no,white,no,yes,768,legacy,39,11,C:/Users/Breena Riley/Desktop/2019 Fall/MultQuant/lab 3.1/BR-subject-2.csv,legacy,7 1 8 5 6 2,Kafkaesque Koffka,3.2.8,2,y,0,left,left,left,left,NA,746,410332,4441,746,NA,2,legacy,6,1024,2,48000,-16,experiment,2,even,1,729858,726585,727655,2207,495081,727656,684867,2213,490640,732605,728657,731859,412546,731859,NA,Sternberg task,47,41350,52,yes,1024
90.56603774,90.56603774,794.7169811,794.7169811,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,52,52,52,0,0,52,52,0,0,52,52,52,0,52,0,10/14/19 14:04,The main experiment item,yes,Sternbergtask.osexp,C:/Users/Breena Riley/Desktop/2019 Fall/MultQuant/lab 3.1,no,mono,no,18,no,white,no,yes,768,legacy,40,11,C:/Users/Breena Riley/Desktop/2019 Fall/MultQuant/lab 3.1/BR-subject-2.csv,legacy,7 1 3,Kafkaesque Koffka,3.2.8,2,y,0,left,left,left,left,NA,770,410332,4441,770,NA,2,legacy,3,1024,2,48000,-16,experiment,2,even,1,735886,732613,733682,2207,495081,733683,684867,2213,490640,738658,734684,737888,412546,737887,NA,Sternberg task,48,42120,53,yes,1024
88.88888889,88.88888889,817.037037,817.037037,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,right,53,53,53,0,0,53,53,0,0,53,53,53,0,53,0,10/14/19 14:04,The main experiment item,yes,Sternbergtask.osexp,C:/Users/Breena Riley/Desktop/2019 Fall/MultQuant/lab 3.1,no,mono,no,18,no,white,no,yes,768,legacy,41,11,C:/Users/Breena Riley/Desktop/2019 Fall/MultQuant/lab 3.1/BR-subject-2.csv,legacy,6 8,Kafkaesque Koffka,3.2.8,0,n,0,None,left,left,None,NA,2000,410332,4441,2000,NA,2,legacy,2,1024,2,48000,-16,experiment,2,even,9,741939,738665,739735,2207,495081,739737,684867,2213,490640,745940,740738,743940,412546,743940,NA,Sternberg task,48,44120,54,yes,1024
87.27272727,87.27272727,815.2909091,815.2909091,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,right,54,54,54,0,0,54,54,0,0,54,54,54,0,54,0,10/14/19 14:04,The main experiment item,yes,Sternbergtask.osexp,C:/Users/Breena Riley/Desktop/2019 Fall/MultQuant/lab 3.1,no,mono,no,18,no,white,no,yes,768,legacy,42,11,C:/Users/Breena Riley/Desktop/2019 Fall/MultQuant/lab 3.1/BR-subject-2.csv,legacy,5 7 3,Kafkaesque Koffka,3.2.8,0,n,0,left,left,left,left,NA,721,410332,4441,721,NA,2,legacy,3,1024,2,48000,-16,experiment,2,even,9,749222,738665,747018,2207,495081,747020,745947,2213,490640,751945,748021,751223,412546,751223,NA,Sternberg task,48,44841,55,yes,1024
87.5,87.5,811.8928571,811.8928571,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,55,55,55,0,0,55,55,0,0,55,55,55,0,55,0,10/14/19 14:04,The main experiment item,yes,Sternbergtask.osexp,C:/Users/Breena Riley/Desktop/2019 Fall/MultQuant/lab 3.1,no,mono,no,18,no,white,no,yes,768,legacy,43,11,C:/Users/Breena Riley/Desktop/2019 Fall/MultQuant/lab 3.1/BR-subject-2.csv,legacy,6 9 4 5 3 2,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,right,NA,625,410332,4441,625,NA,2,legacy,6,1024,2,48000,-16,experiment,2,even,8,755227,738665,753023,2207,495081,753024,751951,2213,490640,757853,754025,757228,412546,757228,NA,Sternberg task,49,45466,56,yes,1024
87.71929825,87.71929825,809.7192982,809.7192982,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,56,56,56,0,0,56,56,0,0,56,56,56,0,56,0,10/14/19 14:04,The main experiment item,yes,Sternbergtask.osexp,C:/Users/Breena Riley/Desktop/2019 Fall/MultQuant/lab 3.1,no,mono,no,18,no,white,no,yes,768,legacy,44,11,C:/Users/Breena Riley/Desktop/2019 Fall/MultQuant/lab 3.1/BR-subject-2.csv,legacy,7 9 1 6,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,right,NA,688,410332,4441,688,NA,2,legacy,4,1024,2,48000,-16,experiment,2,even,4,761134,757860,758930,2207,495081,758932,751951,2213,490640,763824,759933,763135,412546,763135,NA,Sternberg task,50,46154,57,yes,1024
87.93103448,87.93103448,813.4137931,813.4137931,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,57,57,57,0,0,57,57,0,0,57,57,57,0,57,0,10/14/19 14:04,The main experiment item,yes,Sternbergtask.osexp,C:/Users/Breena Riley/Desktop/2019 Fall/MultQuant/lab 3.1,no,mono,no,18,no,white,no,yes,768,legacy,45,11,C:/Users/Breena Riley/Desktop/2019 Fall/MultQuant/lab 3.1/BR-subject-2.csv,legacy,4 1 8 7 5,Kafkaesque Koffka,3.2.8,3,y,0,left,left,left,left,NA,1024,410332,4441,1024,NA,2,legacy,5,1024,2,48000,-16,experiment,2,even,8,767107,763831,764904,2207,495081,764905,751951,2213,490640,770133,765906,769108,412546,769108,NA,Sternberg task,51,47178,58,yes,1024
88.13559322,88.13559322,813.7966102,813.7966102,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,58,58,58,0,0,58,58,0,0,58,58,58,0,58,0,10/14/19 14:04,The main experiment item,yes,Sternbergtask.osexp,C:/Users/Breena Riley/Desktop/2019 Fall/MultQuant/lab 3.1,no,mono,no,18,no,white,no,yes,768,legacy,46,11,C:/Users/Breena Riley/Desktop/2019 Fall/MultQuant/lab 3.1/BR-subject-2.csv,legacy,3 4 2,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,right,NA,836,410332,4441,836,NA,2,legacy,3,1024,2,48000,-16,experiment,2,even,5,773415,770141,771212,2207,495081,771213,751951,2213,490640,776253,772214,775416,412546,775416,NA,Sternberg task,52,48014,59,yes,1024
88.33333333,88.33333333,812.4666667,812.4666667,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,59,59,59,0,0,59,59,0,0,59,59,59,0,59,0,10/14/19 14:04,The main experiment item,yes,Sternbergtask.osexp,C:/Users/Breena Riley/Desktop/2019 Fall/MultQuant/lab 3.1,no,mono,no,18,no,white,no,yes,768,legacy,47,11,C:/Users/Breena Riley/Desktop/2019 Fall/MultQuant/lab 3.1/BR-subject-2.csv,legacy,3 4,Kafkaesque Koffka,3.2.8,1,y,0,left,left,left,left,NA,734,410332,4441,734,NA,2,legacy,2,1024,2,48000,-16,experiment,2,even,3,779530,776256,777327,2207,495081,777328,751951,2213,490640,782266,778329,781531,412546,781531,NA,Sternberg task,53,48748,60,yes,1024
88.52459016,88.52459016,809.9836066,809.9836066,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,60,60,60,0,0,60,60,0,0,60,60,60,0,60,0,10/14/19 14:04,The main experiment item,yes,Sternbergtask.osexp,C:/Users/Breena Riley/Desktop/2019 Fall/MultQuant/lab 3.1,no,mono,no,18,no,white,no,yes,768,legacy,48,11,C:/Users/Breena Riley/Desktop/2019 Fall/MultQuant/lab 3.1/BR-subject-2.csv,legacy,4 2 6 9,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,right,NA,661,410332,4441,661,NA,2,legacy,4,1024,2,48000,-16,experiment,2,even,7,785548,782274,783345,2207,495081,783346,751951,2213,490640,788210,784347,787549,412546,787549,NA,Sternberg task,54,49409,61,yes,1024
88.70967742,88.70967742,806.2419355,806.2419355,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,61,61,61,0,0,61,61,0,0,61,61,61,0,61,0,10/14/19 14:04,The main experiment item,yes,Sternbergtask.osexp,C:/Users/Breena Riley/Desktop/2019 Fall/MultQuant/lab 3.1,no,mono,no,18,no,white,no,yes,768,legacy,49,11,C:/Users/Breena Riley/Desktop/2019 Fall/MultQuant/lab 3.1/BR-subject-2.csv,legacy,2 7 5,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,right,NA,578,410332,4441,578,NA,2,legacy,3,1024,2,48000,-16,experiment,2,even,8,791491,788218,789287,2207,495081,789289,751951,2213,490640,794071,790290,793492,412546,793492,NA,Sternberg task,55,49987,62,yes,1024
88.88888889,88.88888889,803.4920635,803.4920635,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,62,62,62,0,0,62,62,0,0,62,62,62,0,62,0,10/14/19 14:04,The main experiment item,yes,Sternbergtask.osexp,C:/Users/Breena Riley/Desktop/2019 Fall/MultQuant/lab 3.1,no,mono,no,18,no,white,no,yes,768,legacy,50,11,C:/Users/Breena Riley/Desktop/2019 Fall/MultQuant/lab 3.1/BR-subject-2.csv,legacy,3 9 8 1 6 4,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,right,NA,633,410332,4441,633,NA,2,legacy,6,1024,2,48000,-16,experiment,2,even,7,797353,794079,795149,2207,495081,795151,751951,2213,490640,799988,796152,799354,412546,799354,NA,Sternberg task,56,50620,63,yes,1024
89.0625,89.0625,801.90625,801.90625,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,63,63,63,0,0,63,63,0,0,63,63,63,0,63,0,10/14/19 14:04,The main experiment item,yes,Sternbergtask.osexp,C:/Users/Breena Riley/Desktop/2019 Fall/MultQuant/lab 3.1,no,mono,no,18,no,white,no,yes,768,legacy,51,11,C:/Users/Breena Riley/Desktop/2019 Fall/MultQuant/lab 3.1/BR-subject-2.csv,legacy,2 3 8 5 6 7,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,right,NA,702,410332,4441,702,NA,2,legacy,6,1024,2,48000,-16,experiment,2,even,1,803272,799995,801068,2207,495081,801070,751951,2213,490640,805976,802071,805273,412546,805273,NA,Sternberg task,57,51322,64,yes,1024
89.23076923,89.23076923,799.8461538,799.8461538,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,64,64,64,0,0,64,64,0,0,64,64,64,0,64,0,10/14/19 14:04,The main experiment item,yes,Sternbergtask.osexp,C:/Users/Breena Riley/Desktop/2019 Fall/MultQuant/lab 3.1,no,mono,no,18,no,white,no,yes,768,legacy,52,11,C:/Users/Breena Riley/Desktop/2019 Fall/MultQuant/lab 3.1/BR-subject-2.csv,legacy,2 3 7 4,Kafkaesque Koffka,3.2.8,1,y,0,left,left,left,left,NA,668,410332,4441,668,NA,2,legacy,4,1024,2,48000,-16,experiment,2,even,2,809254,805980,807050,2207,495081,807052,751951,2213,490640,811923,808053,811255,412546,811255,NA,Sternberg task,58,51990,65,yes,1024
89.39393939,89.39393939,795.5,795.5,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,65,65,65,0,0,65,65,0,0,65,65,65,0,65,0,10/14/19 14:04,The main experiment item,yes,Sternbergtask.osexp,C:/Users/Breena Riley/Desktop/2019 Fall/MultQuant/lab 3.1,no,mono,no,18,no,white,no,yes,768,legacy,53,11,C:/Users/Breena Riley/Desktop/2019 Fall/MultQuant/lab 3.1/BR-subject-2.csv,legacy,6 7 8 5,Kafkaesque Koffka,3.2.8,3,y,0,left,left,left,left,NA,513,410332,4441,513,NA,2,legacy,4,1024,2,48000,-16,experiment,2,even,8,815205,811931,813001,2207,495081,813003,751951,2213,490640,817720,814004,817206,412546,817206,NA,Sternberg task,59,52503,66,yes,1024
89.55223881,89.55223881,793.5223881,793.5223881,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,66,66,66,0,0,66,66,0,0,66,66,66,0,66,0,10/14/19 14:04,The main experiment item,yes,Sternbergtask.osexp,C:/Users/Breena Riley/Desktop/2019 Fall/MultQuant/lab 3.1,no,mono,no,18,no,white,no,yes,768,legacy,54,11,C:/Users/Breena Riley/Desktop/2019 Fall/MultQuant/lab 3.1/BR-subject-2.csv,legacy,1 4 3 6 5,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,right,NA,663,410332,4441,663,NA,2,legacy,5,1024,2,48000,-16,experiment,2,even,8,821003,817727,818799,2207,495081,818801,751951,2213,490640,823668,819802,823004,412546,823004,NA,Sternberg task,60,53166,67,yes,1024
89.70588235,89.70588235,788.4411765,788.4411765,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,67,67,67,0,0,67,67,0,0,67,67,67,0,67,0,10/14/19 14:04,The main experiment item,yes,Sternbergtask.osexp,C:/Users/Breena Riley/Desktop/2019 Fall/MultQuant/lab 3.1,no,mono,no,18,no,white,no,yes,768,legacy,55,11,C:/Users/Breena Riley/Desktop/2019 Fall/MultQuant/lab 3.1/BR-subject-2.csv,legacy,8 9,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,right,NA,448,410332,4441,448,NA,2,legacy,2,1024,2,48000,-16,experiment,2,even,5,826949,823676,824745,2207,495081,824747,751951,2213,490640,829399,825748,828950,412546,828950,NA,Sternberg task,61,53614,68,yes,1024
