acc,accuracy,average_response_time,avg_rt,background,block,canvas_backend,clock_backend,color_backend,compensation,coordinates,correct,correct_Instruction1,correct_keyboard_response,correct_response,count_CorrectFeedback,count_ExpSequence,count_ExperimentLoop,count_Fixation,count_ISI,count_Instruction1,count_Instructions2,count_MemorySet,count_PracticeLoop,count_Probe,count_ThankYou,count_experiment,count_incorrectFeedback,count_keyboard_response,count_logger,datetime,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_PracticeLoop,logfile,mouse_backend,numberSet,opensesame_codename,opensesame_version,posInSet,present,repeat_cycle,response,response_Instruction1,response_Instructions2,response_ThankYou,response_keyboard_response,response_time,response_time_Instruction1,response_time_Instructions2,response_time_ThankYou,response_time_keyboard_response,round_decimals,sampler_backend,setSize,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,subject_nr,subject_parity,target,time_CorrectFeedback,time_ExpSequence,time_ExperimentLoop,time_Fixation,time_ISI,time_Instruction1,time_Instructions2,time_MemorySet,time_PracticeLoop,time_Probe,time_ThankYou,time_experiment,time_incorrectFeedback,time_keyboard_response,time_logger,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
89.85507246,89.85507246,886.057971,886.057971,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,68,68,0,68,68,0,0,68,0,68,0,0,68,68,68,10/27/19 18:52,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,56,11,E:/Classwork/AQMAED/Stenberg/MA-subject-2.csv,legacy,5 2 9 6 1 7,Kafkaesque Koffka,3.2.8,3,y,0,left,left,left,NA,left,957,152975,81019,NA,957,2,legacy,6,1024,2,48000,-16,experiment,2,even,9,661250,662356,314335,662358,664568,2962,233315,663363,155937,666573,NA,2957,630062,666573,667531,Sternberg Task,62,61138,69,yes,1024
90,90,887.9428571,887.9428571,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,69,69,0,69,69,0,0,69,0,69,0,0,69,69,69,10/27/19 18:52,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,57,11,E:/Classwork/AQMAED/Stenberg/MA-subject-2.csv,legacy,4 2 7 6 1 3,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,NA,right,1018,152975,81019,NA,1018,2,legacy,6,1024,2,48000,-16,experiment,2,even,8,667540,668650,314335,668651,670861,2962,233315,669656,155937,672867,NA,2957,630062,672867,673886,Sternberg Task,63,62156,70,yes,1024
90.14084507,90.14084507,887.2253521,887.2253521,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,70,70,0,70,70,0,0,70,0,70,0,0,70,70,70,10/27/19 18:52,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,58,11,E:/Classwork/AQMAED/Stenberg/MA-subject-2.csv,legacy,8 9 6 1,Kafkaesque Koffka,3.2.8,2,y,0,left,left,left,NA,left,837,152975,81019,NA,837,2,legacy,4,1024,2,48000,-16,experiment,2,even,9,673891,675001,314335,675003,677213,2962,233315,676008,155937,679219,NA,2957,630062,679219,680056,Sternberg Task,64,62993,71,yes,1024
90.27777778,90.27777778,885.4444444,885.4444444,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,71,71,0,71,71,0,0,71,0,71,0,0,71,71,71,10/27/19 18:52,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,59,11,E:/Classwork/AQMAED/Stenberg/MA-subject-2.csv,legacy,1 4 9 3,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,NA,right,759,152975,81019,NA,759,2,legacy,4,1024,2,48000,-16,experiment,2,even,5,680062,681174,314335,681176,683386,2962,233315,682181,155937,685392,NA,2957,630062,685392,686152,Sternberg Task,65,63752,72,yes,1024
90.4109589,90.4109589,881.8219178,881.8219178,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,72,72,0,72,72,0,0,72,0,72,0,0,72,72,72,10/27/19 18:52,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,60,11,E:/Classwork/AQMAED/Stenberg/MA-subject-2.csv,legacy,8 4 3 5,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,NA,right,621,152975,81019,NA,621,2,legacy,4,1024,2,48000,-16,experiment,2,even,6,686157,687244,314335,687245,689455,2962,233315,688249,155937,691461,NA,2957,630062,691461,692083,Sternberg Task,66,64373,73,yes,1024
90.54054054,90.54054054,881.1621622,881.1621622,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,73,73,0,73,73,0,0,73,0,73,0,0,73,73,73,10/27/19 18:52,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,61,11,E:/Classwork/AQMAED/Stenberg/MA-subject-2.csv,legacy,8,Kafkaesque Koffka,3.2.8,1,y,0,left,left,left,NA,left,833,152975,81019,NA,833,2,legacy,1,1024,2,48000,-16,experiment,2,even,8,692088,693188,314335,693190,695400,2962,233315,694195,155937,697405,NA,2957,630062,697405,698239,Sternberg Task,67,65206,74,yes,1024
90.66666667,90.66666667,877.8266667,877.8266667,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,74,74,0,74,74,0,0,74,0,74,0,0,74,74,74,10/27/19 18:52,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,62,11,E:/Classwork/AQMAED/Stenberg/MA-subject-2.csv,legacy,2 5 1 4,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,NA,right,631,152975,81019,NA,631,2,legacy,4,1024,2,48000,-16,experiment,2,even,6,698244,699359,314335,699361,701571,2962,233315,700366,155937,703578,NA,2957,630062,703578,704209,Sternberg Task,68,65837,75,yes,1024
90.78947368,90.78947368,878.4605263,878.4605263,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,75,75,0,75,75,0,0,75,0,75,0,0,75,75,75,10/27/19 18:52,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,63,11,E:/Classwork/AQMAED/Stenberg/MA-subject-2.csv,legacy,2 3 8 5 6 7,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,NA,right,926,152975,81019,NA,926,2,legacy,6,1024,2,48000,-16,experiment,2,even,1,704214,705308,314335,705309,707518,2962,233315,706315,155937,709523,NA,2957,630062,709523,710450,Sternberg Task,69,66763,76,yes,1024
89.61038961,89.61038961,893.038961,893.038961,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,left,76,76,0,76,76,0,0,76,0,76,0,0,76,76,76,10/27/19 18:52,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,64,11,E:/Classwork/AQMAED/Stenberg/MA-subject-2.csv,legacy,8 7 3,Kafkaesque Koffka,3.2.8,1,y,0,None,left,left,NA,None,2001,152975,81019,NA,2001,2,legacy,3,1024,2,48000,-16,experiment,2,even,8,710463,711558,314335,711560,713770,2962,233315,712564,155937,715775,NA,2957,630062,715775,717776,Sternberg Task,69,68764,77,yes,1024
89.74358974,89.74358974,894.9871795,894.9871795,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,77,77,0,77,77,0,0,77,0,77,0,0,77,77,77,10/27/19 18:52,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,65,11,E:/Classwork/AQMAED/Stenberg/MA-subject-2.csv,legacy,1 4 3 6 5,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,NA,right,1045,152975,81019,NA,1045,2,legacy,5,1024,2,48000,-16,experiment,2,even,8,710463,718878,314335,718880,721090,2962,233315,719884,155937,723095,NA,2957,717784,723095,724141,Sternberg Task,70,69809,78,yes,1024
89.87341772,89.87341772,894.6582278,894.6582278,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,78,78,0,78,78,0,0,78,0,78,0,0,78,78,78,10/27/19 18:52,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,66,11,E:/Classwork/AQMAED/Stenberg/MA-subject-2.csv,legacy,3 9 7 6 4,Kafkaesque Koffka,3.2.8,3,y,0,left,left,left,NA,left,869,152975,81019,NA,869,2,legacy,5,1024,2,48000,-16,experiment,2,even,7,724155,725249,314335,725251,727461,2962,233315,726256,155937,729466,NA,2957,717784,729466,730336,Sternberg Task,71,70678,79,yes,1024
90,90,892.1125,892.1125,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,79,79,0,79,79,0,0,79,0,79,0,0,79,79,79,10/27/19 18:52,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,67,11,E:/Classwork/AQMAED/Stenberg/MA-subject-2.csv,legacy,6 2,Kafkaesque Koffka,3.2.8,1,y,0,left,left,left,NA,left,691,152975,81019,NA,691,2,legacy,2,1024,2,48000,-16,experiment,2,even,6,730341,731436,314335,731438,733648,2962,233315,732442,155937,735654,NA,2957,717784,735655,736347,Sternberg Task,72,71369,80,yes,1024
90.12345679,90.12345679,890.4320988,890.4320988,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,80,80,0,80,80,0,0,80,0,80,0,0,80,80,80,10/27/19 18:52,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,68,11,E:/Classwork/AQMAED/Stenberg/MA-subject-2.csv,legacy,6 7 9 3 1 2,Kafkaesque Koffka,3.2.8,1,y,0,left,left,left,NA,left,756,152975,81019,NA,756,2,legacy,6,1024,2,48000,-16,experiment,2,even,6,736351,737449,314335,737451,739661,2962,233315,738456,155937,741666,NA,2957,717784,741666,742423,Sternberg Task,73,72125,81,yes,1024
89.02439024,89.02439024,890.0487805,890.0487805,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,right,81,81,0,81,81,0,0,81,0,81,0,0,81,81,81,10/27/19 18:52,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,69,11,E:/Classwork/AQMAED/Stenberg/MA-subject-2.csv,legacy,5 7 3,Kafkaesque Koffka,3.2.8,0,n,0,left,left,left,NA,left,859,152975,81019,NA,859,2,legacy,3,1024,2,48000,-16,experiment,2,even,9,742429,743522,314335,743525,745737,2962,233315,744531,155937,747742,NA,2957,717784,747742,748602,Sternberg Task,73,72984,82,yes,1024
89.15662651,89.15662651,889.1566265,889.1566265,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,82,82,0,82,82,0,0,82,0,82,0,0,82,82,82,10/27/19 18:52,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,70,11,E:/Classwork/AQMAED/Stenberg/MA-subject-2.csv,legacy,7 1 8 5 6 2,Kafkaesque Koffka,3.2.8,2,y,0,left,left,left,NA,left,816,152975,81019,NA,816,2,legacy,6,1024,2,48000,-16,experiment,2,even,1,742429,749720,314335,749722,751932,2962,233315,750727,155937,753937,NA,2957,748607,753938,754755,Sternberg Task,74,73800,83,yes,1024
89.28571429,89.28571429,888.1904762,888.1904762,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,83,83,0,83,83,0,0,83,0,83,0,0,83,83,83,10/27/19 18:52,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,71,11,E:/Classwork/AQMAED/Stenberg/MA-subject-2.csv,legacy,8 5 1 3 9,Kafkaesque Koffka,3.2.8,4,y,0,left,left,left,NA,left,808,152975,81019,NA,808,2,legacy,5,1024,2,48000,-16,experiment,2,even,3,754760,755859,314335,755861,758068,2962,233315,756865,155937,760070,NA,2957,748607,760070,760879,Sternberg Task,75,74608,84,yes,1024
89.41176471,89.41176471,886.5058824,886.5058824,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,84,84,0,84,84,0,0,84,0,84,0,0,84,84,84,10/27/19 18:52,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,72,11,E:/Classwork/AQMAED/Stenberg/MA-subject-2.csv,legacy,9 4 2,Kafkaesque Koffka,3.2.8,1,y,0,left,left,left,NA,left,745,152975,81019,NA,745,2,legacy,3,1024,2,48000,-16,experiment,2,even,9,760884,761981,314335,761983,764193,2962,233315,762988,155937,766199,NA,2957,748607,766199,766945,Sternberg Task,76,75353,85,yes,1024
89.53488372,89.53488372,886.0465116,886.0465116,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,85,85,0,85,85,0,0,85,0,85,0,0,85,85,85,10/27/19 18:52,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,73,11,E:/Classwork/AQMAED/Stenberg/MA-subject-2.csv,legacy,6 7 5 9,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,NA,right,847,152975,81019,NA,847,2,legacy,4,1024,2,48000,-16,experiment,2,even,2,766950,768044,314335,768047,770257,2962,233315,769052,155937,772261,NA,2957,748607,772262,773110,Sternberg Task,77,76200,86,yes,1024
89.65517241,89.65517241,885.2643678,885.2643678,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,86,86,0,86,86,0,0,86,0,86,0,0,86,86,86,10/27/19 18:52,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,74,11,E:/Classwork/AQMAED/Stenberg/MA-subject-2.csv,legacy,6 9 7 3 8 2,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,NA,right,818,152975,81019,NA,818,2,legacy,6,1024,2,48000,-16,experiment,2,even,5,773123,774235,314335,774236,776446,2962,233315,775240,155937,778452,NA,2957,748607,778452,779271,Sternberg Task,78,77018,87,yes,1024
89.77272727,89.77272727,883.2727273,883.2727273,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,87,87,0,87,87,0,0,87,0,87,0,0,87,87,87,10/27/19 18:52,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,75,11,E:/Classwork/AQMAED/Stenberg/MA-subject-2.csv,legacy,7 8 6 1,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,NA,right,710,152975,81019,NA,710,2,legacy,4,1024,2,48000,-16,experiment,2,even,3,779279,780380,314335,780382,782592,2962,233315,781387,155937,784597,NA,2957,748607,784597,785307,Sternberg Task,79,77728,88,yes,1024
89.88764045,89.88764045,884.8314607,884.8314607,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,88,88,0,88,88,0,0,88,0,88,0,0,88,88,88,10/27/19 18:52,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,76,11,E:/Classwork/AQMAED/Stenberg/MA-subject-2.csv,legacy,7 9,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,NA,right,1022,152975,81019,NA,1022,2,legacy,2,1024,2,48000,-16,experiment,2,even,1,785312,786413,314335,786415,788625,2962,233315,787420,155937,790630,NA,2957,748607,790630,791653,Sternberg Task,80,78750,89,yes,1024
88.88888889,88.88888889,886.0111111,886.0111111,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,right,89,89,0,89,89,0,0,89,0,89,0,0,89,89,89,10/27/19 18:52,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,77,11,E:/Classwork/AQMAED/Stenberg/MA-subject-2.csv,legacy,7 6 4 8 1 2,Kafkaesque Koffka,3.2.8,0,n,0,left,left,left,NA,left,991,152975,81019,NA,991,2,legacy,6,1024,2,48000,-16,experiment,2,even,9,791657,792756,314335,792757,794966,2962,233315,793761,155937,796972,NA,2957,748607,796972,797964,Sternberg Task,80,79741,90,yes,1024
89.01098901,89.01098901,884.1098901,884.1098901,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,90,90,0,90,90,0,0,90,0,90,0,0,90,90,90,10/27/19 18:52,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,78,11,E:/Classwork/AQMAED/Stenberg/MA-subject-2.csv,legacy,4 6 5 8,Kafkaesque Koffka,3.2.8,1,y,0,left,left,left,NA,left,713,152975,81019,NA,713,2,legacy,4,1024,2,48000,-16,experiment,2,even,4,791657,799066,314335,799067,801277,2962,233315,800072,155937,803279,NA,2957,797969,803279,803993,Sternberg Task,81,80454,91,yes,1024
89.13043478,89.13043478,881.8913043,881.8913043,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,91,91,0,91,91,0,0,91,0,91,0,0,91,91,91,10/27/19 18:52,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,79,11,E:/Classwork/AQMAED/Stenberg/MA-subject-2.csv,legacy,2 4 8 5 1 3,Kafkaesque Koffka,3.2.8,1,y,0,left,left,left,NA,left,680,152975,81019,NA,680,2,legacy,6,1024,2,48000,-16,experiment,2,even,2,803998,805113,314335,805115,807325,2962,233315,806120,155937,809330,NA,2957,797969,809331,810012,Sternberg Task,82,81134,92,yes,1024
89.24731183,89.24731183,883.688172,883.688172,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,92,92,0,92,92,0,0,92,0,92,0,0,92,92,92,10/27/19 18:52,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,80,11,E:/Classwork/AQMAED/Stenberg/MA-subject-2.csv,legacy,7 1 5 6 3,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,NA,right,1049,152975,81019,NA,1049,2,legacy,5,1024,2,48000,-16,experiment,2,even,8,810017,811124,314335,811126,813336,2962,233315,812131,155937,815342,NA,2957,797969,815342,816392,Sternberg Task,83,82183,93,yes,1024
88.29787234,88.29787234,884.7659574,884.7659574,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,left,93,93,0,93,93,0,0,93,0,93,0,0,93,93,93,10/27/19 18:52,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,81,11,E:/Classwork/AQMAED/Stenberg/MA-subject-2.csv,legacy,7 2 3,Kafkaesque Koffka,3.2.8,3,y,0,right,left,left,NA,right,985,152975,81019,NA,985,2,legacy,3,1024,2,48000,-16,experiment,2,even,3,816397,817499,314335,817501,819711,2962,233315,818505,155937,821716,NA,2957,797969,821717,822703,Sternberg Task,83,83168,94,yes,1024
88.42105263,88.42105263,882.9052632,882.9052632,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,94,94,0,94,94,0,0,94,0,94,0,0,94,94,94,10/27/19 18:52,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,82,11,E:/Classwork/AQMAED/Stenberg/MA-subject-2.csv,legacy,9 3 1 2 5,Kafkaesque Koffka,3.2.8,4,y,0,left,left,left,NA,left,708,152975,81019,NA,708,2,legacy,5,1024,2,48000,-16,experiment,2,even,2,816397,823811,314335,823813,826021,2962,233315,824817,155937,828027,NA,2957,822708,828028,828737,Sternberg Task,84,83876,95,yes,1024
87.5,87.5,885.3854167,885.3854167,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,left,95,95,0,95,95,0,0,95,0,95,0,0,95,95,95,10/27/19 18:52,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,83,11,E:/Classwork/AQMAED/Stenberg/MA-subject-2.csv,legacy,4 3 2 5 8,Kafkaesque Koffka,3.2.8,2,y,0,right,left,left,NA,right,1121,152975,81019,NA,1121,2,legacy,5,1024,2,48000,-16,experiment,2,even,3,828742,829853,314335,829855,832065,2962,233315,830860,155937,834070,NA,2957,822708,834071,835193,Sternberg Task,84,84997,96,yes,1024
87.62886598,87.62886598,884.4123711,884.4123711,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,96,96,0,96,96,0,0,96,0,96,0,0,96,96,96,10/27/19 18:52,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,84,11,E:/Classwork/AQMAED/Stenberg/MA-subject-2.csv,legacy,4 1,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,NA,right,791,152975,81019,NA,791,2,legacy,2,1024,2,48000,-16,experiment,2,even,6,828742,836301,314335,836304,838514,2962,233315,837309,155937,840520,NA,2957,835198,840521,841313,Sternberg Task,85,85788,97,yes,1024
87.75510204,87.75510204,884.5510204,884.5510204,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,97,97,0,97,97,0,0,97,0,97,0,0,97,97,97,10/27/19 18:52,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,85,11,E:/Classwork/AQMAED/Stenberg/MA-subject-2.csv,legacy,9 6 2 4 1,Kafkaesque Koffka,3.2.8,4,y,0,left,left,left,NA,left,898,152975,81019,NA,898,2,legacy,5,1024,2,48000,-16,experiment,2,even,4,841318,842419,314335,842421,844630,2962,233315,843425,155937,846635,NA,2957,835198,846636,847535,Sternberg Task,86,86686,98,yes,1024
87.87878788,87.87878788,884.040404,884.040404,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,98,98,0,98,98,0,0,98,0,98,0,0,98,98,98,10/27/19 18:52,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,86,11,E:/Classwork/AQMAED/Stenberg/MA-subject-2.csv,legacy,2 4 6 9,Kafkaesque Koffka,3.2.8,3,y,0,left,left,left,NA,left,834,152975,81019,NA,834,2,legacy,4,1024,2,48000,-16,experiment,2,even,6,847541,848650,314335,848653,850863,2962,233315,849658,155937,852869,NA,2957,835198,852869,853704,Sternberg Task,87,87520,99,yes,1024
88,88,883.41,883.41,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,99,99,0,99,99,0,0,99,0,99,0,0,99,99,99,10/27/19 18:52,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,87,11,E:/Classwork/AQMAED/Stenberg/MA-subject-2.csv,legacy,3 9 8 1 6 4,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,NA,right,821,152975,81019,NA,821,2,legacy,6,1024,2,48000,-16,experiment,2,even,7,853719,854821,314335,854823,857033,2962,233315,855827,155937,859038,NA,2957,835198,859038,859860,Sternberg Task,88,88341,100,yes,1024
87.12871287,87.12871287,882.7227723,882.7227723,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,left,100,100,0,100,100,0,0,100,0,100,0,0,100,100,100,10/27/19 18:52,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,88,11,E:/Classwork/AQMAED/Stenberg/MA-subject-2.csv,legacy,7 4 2 6 3 5,Kafkaesque Koffka,3.2.8,6,y,0,right,left,left,NA,right,814,152975,81019,NA,814,2,legacy,6,1024,2,48000,-16,experiment,2,even,5,859866,860971,314335,860973,863183,2962,233315,861978,155937,865188,NA,2957,835198,865189,866004,Sternberg Task,88,89155,101,yes,1024
87.25490196,87.25490196,883.4803922,883.4803922,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,101,101,0,101,101,0,0,101,0,101,0,0,101,101,101,10/27/19 18:52,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,89,11,E:/Classwork/AQMAED/Stenberg/MA-subject-2.csv,legacy,8 9 5 7 1 6,Kafkaesque Koffka,3.2.8,4,y,0,left,left,left,NA,left,960,152975,81019,NA,960,2,legacy,6,1024,2,48000,-16,experiment,2,even,7,859866,867117,314335,867119,869327,2962,233315,868124,155937,871330,NA,2957,866011,871330,872291,Sternberg Task,89,90115,102,yes,1024
87.37864078,87.37864078,884.2621359,884.2621359,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,102,102,0,102,102,0,0,102,0,102,0,0,102,102,102,10/27/19 18:52,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,90,11,E:/Classwork/AQMAED/Stenberg/MA-subject-2.csv,legacy,2 6 1 7 4,Kafkaesque Koffka,3.2.8,2,y,0,left,left,left,NA,left,964,152975,81019,NA,964,2,legacy,5,1024,2,48000,-16,experiment,2,even,6,872296,873391,314335,873393,875602,2962,233315,874398,155937,877605,NA,2957,866011,877605,878570,Sternberg Task,90,91079,103,yes,1024
87.5,87.5,884.5961538,884.5961538,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,103,103,0,103,103,0,0,103,0,103,0,0,103,103,103,10/27/19 18:52,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,91,11,E:/Classwork/AQMAED/Stenberg/MA-subject-2.csv,legacy,4 1 5,Kafkaesque Koffka,3.2.8,2,y,0,left,left,left,NA,left,919,152975,81019,NA,919,2,legacy,3,1024,2,48000,-16,experiment,2,even,1,878586,879695,314335,879697,881905,2962,233315,880702,155937,883911,NA,2957,866011,883911,884831,Sternberg Task,91,91998,104,yes,1024
87.61904762,87.61904762,882.3619048,882.3619048,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,104,104,0,104,104,0,0,104,0,104,0,0,104,104,104,10/27/19 18:52,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,92,11,E:/Classwork/AQMAED/Stenberg/MA-subject-2.csv,legacy,4,Kafkaesque Koffka,3.2.8,1,y,0,left,left,left,NA,left,650,152975,81019,NA,650,2,legacy,1,1024,2,48000,-16,experiment,2,even,4,884837,885933,314335,885935,888144,2962,233315,886939,155937,890148,NA,2957,866011,890149,890801,Sternberg Task,92,92648,105,yes,1024
87.73584906,87.73584906,882.6886792,882.6886792,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,105,105,0,105,105,0,0,105,0,105,0,0,105,105,105,10/27/19 18:52,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,93,11,E:/Classwork/AQMAED/Stenberg/MA-subject-2.csv,legacy,2 7 5,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,NA,right,917,152975,81019,NA,917,2,legacy,3,1024,2,48000,-16,experiment,2,even,8,890805,891913,314335,891916,894126,2962,233315,892921,155937,896131,NA,2957,866011,896131,897050,Sternberg Task,93,93565,106,yes,1024
