acc,accuracy,average_response_time,avg_rt,background,block,canvas_backend,clock_backend,color_backend,compensation,coordinates,correct,correct_Instruction1,correct_keyboard_response,correct_response,count_CorrectFeedback,count_ExperimentLoop,count_Fixation,count_ISI,count_IncorrectFeedback,count_Instruction1,count_Instruction2,count_MemorySet,count_Practiceloop,count_Probe,count_ThankYou,count_expSequence,count_experiment,count_keyboard_response,count_logger,datetime,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_Practiceloop,logfile,mouse_backend,numberSet,opensesame_codename,opensesame_version,posInSet,present,repeat_cycle,response,response_Instruction1,response_Instruction2,response_ThankYou,response_keyboard_response,response_time,response_time_Instruction1,response_time_Instruction2,response_time_ThankYou,response_time_keyboard_response,round_decimals,sampler_backend,setSize,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,subject_nr,subject_parity,target,time_CorrectFeedback,time_ExperimentLoop,time_Fixation,time_ISI,time_IncorrectFeedback,time_Instruction1,time_Instruction2,time_MemorySet,time_Practiceloop,time_Probe,time_ThankYou,time_expSequence,time_experiment,time_keyboard_response,time_logger,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
86.66666667,86.66666667,984.4666667,984.4666667,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,74,0,74,74,74,0,0,74,0,74,0,74,0,74,74,10/16/19 12:32,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,62,11,C:/Users/Carolyn/Desktop/cp_subject-1.csv,legacy,4 8 1 2,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,NA,right,801,5659,3975,NA,801,2,legacy,4,1024,2,48000,-16,experiment,1,odd,7,498495,105868,499673,501879,434619,6288,101892,500676,11948,503882,NA,499668,6279,503882,504685,Sternberg Task,65,73835,75,yes,1024
86.84210526,86.84210526,988.5921053,988.5921053,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,75,0,75,75,75,0,0,75,0,75,0,75,0,75,75,10/16/19 12:32,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,63,11,C:/Users/Carolyn/Desktop/cp_subject-1.csv,legacy,2 8 9,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,NA,right,1298,5659,3975,NA,1298,2,legacy,3,1024,2,48000,-16,experiment,1,odd,6,504711,105868,505893,508100,434619,6288,101892,506897,11948,510104,NA,505889,6279,510105,511405,Sternberg Task,66,75133,76,yes,1024
87.01298701,87.01298701,991.1688312,991.1688312,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,76,0,76,76,76,0,0,76,0,76,0,76,0,76,76,10/16/19 12:32,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,64,11,C:/Users/Carolyn/Desktop/cp_subject-1.csv,legacy,2 8 7 9 5 3,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,NA,right,1187,5659,3975,NA,1187,2,legacy,6,1024,2,48000,-16,experiment,1,odd,6,511436,105868,512613,514819,434619,6288,101892,513616,11948,516823,NA,512609,6279,516824,518013,Sternberg Task,67,76320,77,yes,1024
87.17948718,87.17948718,990.4102564,990.4102564,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,77,0,77,77,77,0,0,77,0,77,0,77,0,77,77,10/16/19 12:32,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,65,11,C:/Users/Carolyn/Desktop/cp_subject-1.csv,legacy,7 9,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,NA,right,932,5659,3975,NA,932,2,legacy,2,1024,2,48000,-16,experiment,1,odd,1,518045,105868,519220,521427,434619,6288,101892,520223,11948,523431,NA,519215,6279,523431,524365,Sternberg Task,68,77252,78,yes,1024
87.34177215,87.34177215,994.556962,994.556962,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,78,0,78,78,78,0,0,78,0,78,0,78,0,78,78,10/16/19 12:32,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,66,11,C:/Users/Carolyn/Desktop/cp_subject-1.csv,legacy,8 4 3 5,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,NA,right,1318,5659,3975,NA,1318,2,legacy,4,1024,2,48000,-16,experiment,1,odd,6,524395,105868,525572,527778,434619,6288,101892,526575,11948,529781,NA,525568,6279,529781,531101,Sternberg Task,69,78570,79,yes,1024
87.5,87.5,991.0125,991.0125,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,79,0,79,79,79,0,0,79,0,79,0,79,0,79,79,10/16/19 12:32,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,67,11,C:/Users/Carolyn/Desktop/cp_subject-1.csv,legacy,9,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,NA,right,711,5659,3975,NA,711,2,legacy,1,1024,2,48000,-16,experiment,1,odd,6,531120,105868,532297,534504,434619,6288,101892,533300,11948,536508,NA,532293,6279,536508,537221,Sternberg Task,70,79281,80,yes,1024
87.65432099,87.65432099,989.2469136,989.2469136,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,80,0,80,80,80,0,0,80,0,80,0,80,0,80,80,10/16/19 12:32,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,68,11,C:/Users/Carolyn/Desktop/cp_subject-1.csv,legacy,8 7 3,Kafkaesque Koffka,3.2.8,1,y,0,left,left,left,NA,left,848,5659,3975,NA,848,2,legacy,3,1024,2,48000,-16,experiment,1,odd,8,537253,105868,538432,540639,434619,6288,101892,539435,11948,542642,NA,538428,6279,542643,543493,Sternberg Task,71,80129,81,yes,1024
87.80487805,87.80487805,990.1341463,990.1341463,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,81,0,81,81,81,0,0,81,0,81,0,81,0,81,81,10/16/19 12:32,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,69,11,C:/Users/Carolyn/Desktop/cp_subject-1.csv,legacy,4 2 7 6 1 3,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,NA,right,1062,5659,3975,NA,1062,2,legacy,6,1024,2,48000,-16,experiment,1,odd,8,543519,105868,544698,546905,434619,6288,101892,545701,11948,548908,NA,544694,6279,548909,549973,Sternberg Task,72,81191,82,yes,1024
87.95180723,87.95180723,990.7831325,990.7831325,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,82,0,82,82,82,0,0,82,0,82,0,82,0,82,82,10/16/19 12:32,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,70,11,C:/Users/Carolyn/Desktop/cp_subject-1.csv,legacy,9 5 3 8 4,Kafkaesque Koffka,3.2.8,1,y,0,left,left,left,NA,left,1044,5659,3975,NA,1044,2,legacy,5,1024,2,48000,-16,experiment,1,odd,9,549995,105868,551172,553379,434619,6288,101892,552176,11948,555382,NA,551168,6279,555383,556429,Sternberg Task,73,82235,83,yes,1024
88.0952381,88.0952381,989.952381,989.952381,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,83,0,83,83,83,0,0,83,0,83,0,83,0,83,83,10/16/19 12:32,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,71,11,C:/Users/Carolyn/Desktop/cp_subject-1.csv,legacy,8 9 6 1,Kafkaesque Koffka,3.2.8,2,y,0,left,left,left,NA,left,921,5659,3975,NA,921,2,legacy,4,1024,2,48000,-16,experiment,1,odd,9,556453,105868,557631,559838,434619,6288,101892,558635,11948,561841,NA,557627,6279,561842,562765,Sternberg Task,74,83156,84,yes,1024
88.23529412,88.23529412,984.8470588,984.8470588,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,84,0,84,84,84,0,0,84,0,84,0,84,0,84,84,10/16/19 12:32,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,72,11,C:/Users/Carolyn/Desktop/cp_subject-1.csv,legacy,4,Kafkaesque Koffka,3.2.8,1,y,0,left,left,left,NA,left,556,5659,3975,NA,556,2,legacy,1,1024,2,48000,-16,experiment,1,odd,4,562786,105868,563964,566171,434619,6288,101892,564967,11948,568175,NA,563960,6279,568175,568733,Sternberg Task,75,83712,85,yes,1024
88.37209302,88.37209302,983.1860465,983.1860465,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,85,0,85,85,85,0,0,85,0,85,0,85,0,85,85,10/16/19 12:32,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,73,11,C:/Users/Carolyn/Desktop/cp_subject-1.csv,legacy,9 8 2 7 4,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,NA,right,842,5659,3975,NA,842,2,legacy,5,1024,2,48000,-16,experiment,1,odd,5,568769,105868,569950,572157,434619,6288,101892,570953,11948,574160,NA,569946,6279,574161,575005,Sternberg Task,76,84554,86,yes,1024
88.50574713,88.50574713,981.2183908,981.2183908,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,86,0,86,86,86,0,0,86,0,86,0,86,0,86,86,10/16/19 12:32,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,74,11,C:/Users/Carolyn/Desktop/cp_subject-1.csv,legacy,6 8,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,NA,right,812,5659,3975,NA,812,2,legacy,2,1024,2,48000,-16,experiment,1,odd,9,575028,105868,576205,578412,434619,6288,101892,577208,11948,580415,NA,576201,6279,580415,581229,Sternberg Task,77,85366,87,yes,1024
87.5,87.5,981.7159091,981.7159091,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,right,87,0,87,87,87,0,0,87,0,87,0,87,0,87,87,10/16/19 12:32,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,75,11,C:/Users/Carolyn/Desktop/cp_subject-1.csv,legacy,6 8 4,Kafkaesque Koffka,3.2.8,0,n,0,left,left,left,NA,left,1025,5659,3975,NA,1025,2,legacy,3,1024,2,48000,-16,experiment,1,odd,1,581253,105868,582432,584639,434619,6288,101892,583435,11948,586642,NA,582427,6279,586642,587669,Sternberg Task,77,86391,88,yes,1024
87.64044944,87.64044944,979.2247191,979.2247191,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,88,0,88,88,88,0,0,88,0,88,0,88,0,88,88,10/16/19 12:32,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,76,11,C:/Users/Carolyn/Desktop/cp_subject-1.csv,legacy,8 9 5 6 7,Kafkaesque Koffka,3.2.8,1,y,0,left,left,left,NA,left,760,5659,3975,NA,760,2,legacy,5,1024,2,48000,-16,experiment,1,odd,8,581253,105868,588873,591080,587694,6288,101892,589876,11948,593083,NA,588868,6279,593083,593845,Sternberg Task,78,87151,89,yes,1024
87.77777778,87.77777778,977.2333333,977.2333333,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,89,0,89,89,89,0,0,89,0,89,0,89,0,89,89,10/16/19 12:32,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,77,11,C:/Users/Carolyn/Desktop/cp_subject-1.csv,legacy,1 5 3 2 8,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,NA,right,800,5659,3975,NA,800,2,legacy,5,1024,2,48000,-16,experiment,1,odd,4,593869,105868,595048,597255,587694,6288,101892,596052,11948,599258,NA,595044,6279,599259,600061,Sternberg Task,79,87951,90,yes,1024
86.81318681,86.81318681,976.0879121,976.0879121,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,left,90,0,90,90,90,0,0,90,0,90,0,90,0,90,90,10/16/19 12:32,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,78,11,C:/Users/Carolyn/Desktop/cp_subject-1.csv,legacy,5 7 3 6 2,Kafkaesque Koffka,3.2.8,5,y,0,right,left,left,NA,right,873,5659,3975,NA,873,2,legacy,5,1024,2,48000,-16,experiment,1,odd,2,600085,105868,601262,603470,587694,6288,101892,602266,11948,605473,NA,601258,6279,605474,606349,Sternberg Task,79,88824,91,yes,1024
86.95652174,86.95652174,976.5652174,976.5652174,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,91,0,91,91,91,0,0,91,0,91,0,91,0,91,91,10/16/19 12:32,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,79,11,C:/Users/Carolyn/Desktop/cp_subject-1.csv,legacy,8 6 3 4 7,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,NA,right,1020,5659,3975,NA,1020,2,legacy,5,1024,2,48000,-16,experiment,1,odd,1,600085,105868,607573,609779,606394,6288,101892,608576,11948,611783,NA,607569,6279,611783,612805,Sternberg Task,80,89844,92,yes,1024
87.09677419,87.09677419,973.1290323,973.1290323,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,92,0,92,92,92,0,0,92,0,92,0,92,0,92,92,10/16/19 12:32,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,80,11,C:/Users/Carolyn/Desktop/cp_subject-1.csv,legacy,9 5 8 1,Kafkaesque Koffka,3.2.8,2,y,0,left,left,left,NA,left,657,5659,3975,NA,657,2,legacy,4,1024,2,48000,-16,experiment,1,odd,5,612835,105868,614015,616222,606394,6288,101892,615018,11948,618226,NA,614011,6279,618226,618886,Sternberg Task,81,90501,93,yes,1024
87.23404255,87.23404255,971.4148936,971.4148936,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,93,0,93,93,93,0,0,93,0,93,0,93,0,93,93,10/16/19 12:32,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,81,11,C:/Users/Carolyn/Desktop/cp_subject-1.csv,legacy,7 8 4 6 9 5,Kafkaesque Koffka,3.2.8,4,y,0,left,left,left,NA,left,812,5659,3975,NA,812,2,legacy,6,1024,2,48000,-16,experiment,1,odd,6,618927,105868,620108,622314,606394,6288,101892,621111,11948,624318,NA,620103,6279,624319,625133,Sternberg Task,82,91313,94,yes,1024
87.36842105,87.36842105,976.4947368,976.4947368,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,94,0,94,94,94,0,0,94,0,94,0,94,0,94,94,10/16/19 12:32,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,82,11,C:/Users/Carolyn/Desktop/cp_subject-1.csv,legacy,7 8 6 3 1,Kafkaesque Koffka,3.2.8,5,y,0,left,left,left,NA,left,1454,5659,3975,NA,1454,2,legacy,5,1024,2,48000,-16,experiment,1,odd,1,625169,105868,626347,628554,606394,6288,101892,627350,11948,630557,NA,626343,6279,630557,632013,Sternberg Task,83,92767,95,yes,1024
87.5,87.5,974.5208333,974.5208333,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,95,0,95,95,95,0,0,95,0,95,0,95,0,95,95,10/16/19 12:32,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,83,11,C:/Users/Carolyn/Desktop/cp_subject-1.csv,legacy,9 8 4,Kafkaesque Koffka,3.2.8,1,y,0,left,left,left,NA,left,787,5659,3975,NA,787,2,legacy,3,1024,2,48000,-16,experiment,1,odd,9,632052,105868,633228,635436,606394,6288,101892,634233,11948,637439,NA,633224,6279,637440,638229,Sternberg Task,84,93554,96,yes,1024
87.62886598,87.62886598,976.6804124,976.6804124,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,96,0,96,96,96,0,0,96,0,96,0,96,0,96,96,10/16/19 12:32,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,84,11,C:/Users/Carolyn/Desktop/cp_subject-1.csv,legacy,7 6 4 8 1 2,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,NA,right,1184,5659,3975,NA,1184,2,legacy,6,1024,2,48000,-16,experiment,1,odd,9,638252,105868,639432,641639,606394,6288,101892,640435,11948,643642,NA,639428,6279,643643,644829,Sternberg Task,85,94738,97,yes,1024
87.75510204,87.75510204,973.377551,973.377551,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,97,0,97,97,97,0,0,97,0,97,0,97,0,97,97,10/16/19 12:32,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,85,11,C:/Users/Carolyn/Desktop/cp_subject-1.csv,legacy,2 3,Kafkaesque Koffka,3.2.8,1,y,0,left,left,left,NA,left,653,5659,3975,NA,653,2,legacy,2,1024,2,48000,-16,experiment,1,odd,2,644860,105868,646035,648242,606394,6288,101892,647039,11948,650246,NA,646031,6279,650246,650901,Sternberg Task,86,95391,98,yes,1024
86.86868687,86.86868687,983.7474747,983.7474747,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,left,98,0,98,98,98,0,0,98,0,98,0,98,0,98,98,10/16/19 12:32,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,86,11,C:/Users/Carolyn/Desktop/cp_subject-1.csv,legacy,9 1 6 7 8,Kafkaesque Koffka,3.2.8,1,y,0,None,left,left,NA,None,2000,5659,3975,NA,2000,2,legacy,5,1024,2,48000,-16,experiment,1,odd,9,650943,105868,652119,654325,606394,6288,101892,653122,11948,656329,NA,652115,6279,656330,658332,Sternberg Task,86,97391,99,yes,1024
87,87,981.84,981.84,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,99,0,99,99,99,0,0,99,0,99,0,99,0,99,99,10/16/19 12:32,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,87,11,C:/Users/Carolyn/Desktop/cp_subject-1.csv,legacy,6 1 2,Kafkaesque Koffka,3.2.8,3,y,0,left,left,left,NA,left,793,5659,3975,NA,793,2,legacy,3,1024,2,48000,-16,experiment,1,odd,2,650943,105868,659536,661743,658360,6288,101892,660539,11948,663746,NA,659532,6279,663746,664541,Sternberg Task,87,98184,100,yes,1024
87.12871287,87.12871287,979.6138614,979.6138614,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,100,0,100,100,100,0,0,100,0,100,0,100,0,100,100,10/16/19 12:32,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,88,11,C:/Users/Carolyn/Desktop/cp_subject-1.csv,legacy,7 1 5 6 3,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,NA,right,757,5659,3975,NA,757,2,legacy,5,1024,2,48000,-16,experiment,1,odd,8,664568,105868,665746,667953,658360,6288,101892,666749,11948,669957,NA,665742,6279,669958,670717,Sternberg Task,88,98941,101,yes,1024
87.25490196,87.25490196,982.8137255,982.8137255,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,101,0,101,101,101,0,0,101,0,101,0,101,0,101,101,10/16/19 12:32,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,89,11,C:/Users/Carolyn/Desktop/cp_subject-1.csv,legacy,9 5 3 2 8 6,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,NA,right,1306,5659,3975,NA,1306,2,legacy,6,1024,2,48000,-16,experiment,1,odd,7,670751,105868,671927,674133,658360,6288,101892,672930,11948,676136,NA,671923,6279,676137,677445,Sternberg Task,89,100247,102,yes,1024
87.37864078,87.37864078,981.6019417,981.6019417,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,102,0,102,102,102,0,0,102,0,102,0,102,0,102,102,10/16/19 12:32,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,90,11,C:/Users/Carolyn/Desktop/cp_subject-1.csv,legacy,4 2 6 9,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,NA,right,858,5659,3975,NA,858,2,legacy,4,1024,2,48000,-16,experiment,1,odd,7,677477,105868,678655,680861,658360,6288,101892,679658,11948,682865,NA,678651,6279,682865,683725,Sternberg Task,90,101105,103,yes,1024
87.5,87.5,982.5096154,982.5096154,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,103,0,103,103,103,0,0,103,0,103,0,103,0,103,103,10/16/19 12:32,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,91,11,C:/Users/Carolyn/Desktop/cp_subject-1.csv,legacy,8 3,Kafkaesque Koffka,3.2.8,2,y,0,left,left,left,NA,left,1076,5659,3975,NA,1076,2,legacy,2,1024,2,48000,-16,experiment,1,odd,3,683743,105868,684925,687132,658360,6288,101892,685928,11948,689135,NA,684921,6279,689135,690213,Sternberg Task,91,102181,104,yes,1024
87.61904762,87.61904762,981.6666667,981.6666667,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,104,0,104,104,104,0,0,104,0,104,0,104,0,104,104,10/16/19 12:32,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,92,11,C:/Users/Carolyn/Desktop/cp_subject-1.csv,legacy,2 4 6 9,Kafkaesque Koffka,3.2.8,3,y,0,left,left,left,NA,left,894,5659,3975,NA,894,2,legacy,4,1024,2,48000,-16,experiment,1,odd,6,690243,105868,691420,693626,658360,6288,101892,692423,11948,695629,NA,691416,6279,695629,696525,Sternberg Task,92,103075,105,yes,1024
87.73584906,87.73584906,978.1981132,978.1981132,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,105,0,105,105,105,0,0,105,0,105,0,105,0,105,105,10/16/19 12:32,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,93,11,C:/Users/Carolyn/Desktop/cp_subject-1.csv,legacy,6 5,Kafkaesque Koffka,3.2.8,2,y,0,left,left,left,NA,left,614,5659,3975,NA,614,2,legacy,2,1024,2,48000,-16,experiment,1,odd,5,696559,105868,697740,699946,658360,6288,101892,698743,11948,701949,NA,697736,6279,701949,702565,Sternberg Task,93,103689,106,yes,1024
87.85046729,87.85046729,975.7009346,975.7009346,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,106,0,106,106,106,0,0,106,0,106,0,106,0,106,106,10/16/19 12:32,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,94,11,C:/Users/Carolyn/Desktop/cp_subject-1.csv,legacy,2 3 7 4,Kafkaesque Koffka,3.2.8,1,y,0,left,left,left,NA,left,711,5659,3975,NA,711,2,legacy,4,1024,2,48000,-16,experiment,1,odd,2,702593,105868,703769,705976,658360,6288,101892,704773,11948,707979,NA,703765,6279,707980,708693,Sternberg Task,94,104400,107,yes,1024
87.96296296,87.96296296,974.6759259,974.6759259,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,107,0,107,107,107,0,0,107,0,107,0,107,0,107,107,10/16/19 12:32,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,95,11,C:/Users/Carolyn/Desktop/cp_subject-1.csv,legacy,9 3 8 2 1 4,Kafkaesque Koffka,3.2.8,3,y,0,left,left,left,NA,left,865,5659,3975,NA,865,2,legacy,6,1024,2,48000,-16,experiment,1,odd,8,708717,105868,709897,712103,658360,6288,101892,710900,11948,714106,NA,709893,6279,714106,714973,Sternberg Task,95,105265,108,yes,1024
87.1559633,87.1559633,973.8256881,973.8256881,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,right,108,0,108,108,108,0,0,108,0,108,0,108,0,108,108,10/16/19 12:32,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,96,11,C:/Users/Carolyn/Desktop/cp_subject-1.csv,legacy,7 1 8 4 9 3,Kafkaesque Koffka,3.2.8,0,n,0,left,left,left,NA,left,882,5659,3975,NA,882,2,legacy,6,1024,2,48000,-16,experiment,1,odd,6,715001,105868,716184,718390,658360,6288,101892,717187,11948,720393,NA,716179,6279,720393,721277,Sternberg Task,95,106147,109,yes,1024
87.27272727,87.27272727,972.7,972.7,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,109,0,109,109,109,0,0,109,0,109,0,109,0,109,109,10/16/19 12:32,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,97,11,C:/Users/Carolyn/Desktop/cp_subject-1.csv,legacy,8 2 1 4 5 9,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,NA,right,850,5659,3975,NA,850,2,legacy,6,1024,2,48000,-16,experiment,1,odd,7,715001,105868,722479,724685,721301,6288,101892,723482,11948,726688,NA,722475,6279,726689,727541,Sternberg Task,96,106997,110,yes,1024
87.38738739,87.38738739,975.4774775,975.4774775,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,110,0,110,110,110,0,0,110,0,110,0,110,0,110,110,10/16/19 12:32,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,98,11,C:/Users/Carolyn/Desktop/cp_subject-1.csv,legacy,8 5 4 2 9 6,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,NA,right,1281,5659,3975,NA,1281,2,legacy,6,1024,2,48000,-16,experiment,1,odd,3,727576,105868,728753,730959,721301,6288,101892,729756,11948,732962,NA,728749,6279,732962,734245,Sternberg Task,97,108278,111,yes,1024
87.5,87.5,975.1696429,975.1696429,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,111,0,111,111,111,0,0,111,0,111,0,111,0,111,111,10/16/19 12:32,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,99,11,C:/Users/Carolyn/Desktop/cp_subject-1.csv,legacy,7 6,Kafkaesque Koffka,3.2.8,2,y,0,left,left,left,NA,left,941,5659,3975,NA,941,2,legacy,2,1024,2,48000,-16,experiment,1,odd,6,734284,105868,735458,737665,721301,6288,101892,736462,11948,739668,NA,735454,6279,739669,740613,Sternberg Task,98,109219,112,yes,1024
