acc,accuracy,average_response_time,avg_rt,background,block,canvas_backend,clock_backend,color_backend,compensation,coordinates,correct,correct_Instruction1,correct_keyboard_response,correct_response,count_ISI,count_Instruction1,count_Instructions2,count_correctFeedback,count_expSequence,count_experiment,count_experimentLoop,count_fixation,count_incorrectFeedback,count_keyboard_response,count_logger,count_memorySet,count_practiceloop,count_probe,count_thankYou,datetime,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_practiceloop,logfile,mouse_backend,numberSet,opensesame_codename,opensesame_version,posInSet,present,repeat_cycle,response,response_Instruction1,response_Instructions2,response_keyboard_response,response_thankYou,response_time,response_time_Instruction1,response_time_Instructions2,response_time_keyboard_response,response_time_thankYou,round_decimals,sampler_backend,setSize,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,subject_nr,subject_parity,target,time_ISI,time_Instruction1,time_Instructions2,time_correctFeedback,time_expSequence,time_experiment,time_experimentLoop,time_fixation,time_incorrectFeedback,time_keyboard_response,time_logger,time_memorySet,time_practiceloop,time_probe,time_thankYou,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
77.14285714,77.14285714,816.4285714,816.4285714,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,34,0,0,34,34,0,0,34,34,34,34,34,0,34,0,Sun Oct 27 19:01:07 2019,The main experiment item,yes,SternnbergTask.osexp,/Users/kaylicolpitts/Desktop/adv quant/lab 3,no,mono,no,18,no,white,no,yes,768,legacy,22,11,/Users/kaylicolpitts/Desktop/adv quant/lab 3/KC-subject-2.csv,legacy,8 5 3 7 4 6,Kafkaesque Koffka,3.2.8,6,y,0,left,left,left,left,NA,600,37077,13572,600,NA,2,legacy,6,1024,2,48000,-16,experiment,2,even,6,268016,3836,120804,264670,265779,3817,134377,265791,234816,270029,270631,266803,40925,270029,NA,Sternberg Task,27,28575,35,yes,1024
77.77777778,77.77777778,809.4722222,809.4722222,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,35,0,0,35,35,0,0,35,35,35,35,35,0,35,0,Sun Oct 27 19:01:07 2019,The main experiment item,yes,SternnbergTask.osexp,/Users/kaylicolpitts/Desktop/adv quant/lab 3,no,mono,no,18,no,white,no,yes,768,legacy,23,11,/Users/kaylicolpitts/Desktop/adv quant/lab 3/KC-subject-2.csv,legacy,3 5 7 1,Kafkaesque Koffka,3.2.8,3,y,0,left,left,left,left,NA,566,37077,13572,566,NA,2,legacy,4,1024,2,48000,-16,experiment,2,even,7,273992,3836,120804,270646,271754,3817,134377,271766,234816,276003,276571,272778,40925,276003,NA,Sternberg Task,28,29141,36,yes,1024
78.37837838,78.37837838,807.4594595,807.4594595,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,36,0,0,36,36,0,0,36,36,36,36,36,0,36,0,Sun Oct 27 19:01:07 2019,The main experiment item,yes,SternnbergTask.osexp,/Users/kaylicolpitts/Desktop/adv quant/lab 3,no,mono,no,18,no,white,no,yes,768,legacy,24,11,/Users/kaylicolpitts/Desktop/adv quant/lab 3/KC-subject-2.csv,legacy,1 8 7,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,right,NA,735,37077,13572,735,NA,2,legacy,3,1024,2,48000,-16,experiment,2,even,4,279934,3836,120804,276587,277695,3817,134377,277708,234816,281946,282682,278720,40925,281946,NA,Sternberg Task,29,29876,37,yes,1024
78.94736842,78.94736842,801.2631579,801.2631579,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,37,0,0,37,37,0,0,37,37,37,37,37,0,37,0,Sun Oct 27 19:01:07 2019,The main experiment item,yes,SternnbergTask.osexp,/Users/kaylicolpitts/Desktop/adv quant/lab 3,no,mono,no,18,no,white,no,yes,768,legacy,25,11,/Users/kaylicolpitts/Desktop/adv quant/lab 3/KC-subject-2.csv,legacy,4 1,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,right,NA,572,37077,13572,572,NA,2,legacy,2,1024,2,48000,-16,experiment,2,even,6,286068,3836,120804,282697,283826,3817,134377,283840,234816,288080,288654,284854,40925,288080,NA,Sternberg Task,30,30448,38,yes,1024
79.48717949,79.48717949,798.5897436,798.5897436,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,38,0,0,38,38,0,0,38,38,38,38,38,0,38,0,Sun Oct 27 19:01:07 2019,The main experiment item,yes,SternnbergTask.osexp,/Users/kaylicolpitts/Desktop/adv quant/lab 3,no,mono,no,18,no,white,no,yes,768,legacy,26,11,/Users/kaylicolpitts/Desktop/adv quant/lab 3/KC-subject-2.csv,legacy,6 9 7 4 5 1,Kafkaesque Koffka,3.2.8,2,y,0,left,left,left,left,NA,697,37077,13572,697,NA,2,legacy,6,1024,2,48000,-16,experiment,2,even,9,292015,3836,120804,288669,289778,3817,134377,289790,234816,294028,294727,290802,40925,294028,NA,Sternberg Task,31,31145,39,yes,1024
80,80,794.85,794.85,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,39,0,0,39,39,0,0,39,39,39,39,39,0,39,0,Sun Oct 27 19:01:07 2019,The main experiment item,yes,SternnbergTask.osexp,/Users/kaylicolpitts/Desktop/adv quant/lab 3,no,mono,no,18,no,white,no,yes,768,legacy,27,11,/Users/kaylicolpitts/Desktop/adv quant/lab 3/KC-subject-2.csv,legacy,6 8,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,right,NA,649,37077,13572,649,NA,2,legacy,2,1024,2,48000,-16,experiment,2,even,9,298087,3836,120804,294741,295850,3817,134377,295861,234816,300099,300750,296874,40925,300099,NA,Sternberg Task,32,31794,40,yes,1024
80.48780488,80.48780488,787.902439,787.902439,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,40,0,0,40,40,0,0,40,40,40,40,40,0,40,0,Sun Oct 27 19:01:07 2019,The main experiment item,yes,SternnbergTask.osexp,/Users/kaylicolpitts/Desktop/adv quant/lab 3,no,mono,no,18,no,white,no,yes,768,legacy,28,11,/Users/kaylicolpitts/Desktop/adv quant/lab 3/KC-subject-2.csv,legacy,6 7 5 9,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,right,NA,510,37077,13572,510,NA,2,legacy,4,1024,2,48000,-16,experiment,2,even,2,304109,3836,120804,300764,301871,3817,134377,301883,234816,306121,306633,302895,40925,306120,NA,Sternberg Task,33,32304,41,yes,1024
80.95238095,80.95238095,782.047619,782.047619,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,41,0,0,41,41,0,0,41,41,41,41,41,0,41,0,Sun Oct 27 19:01:07 2019,The main experiment item,yes,SternnbergTask.osexp,/Users/kaylicolpitts/Desktop/adv quant/lab 3,no,mono,no,18,no,white,no,yes,768,legacy,29,11,/Users/kaylicolpitts/Desktop/adv quant/lab 3/KC-subject-2.csv,legacy,8 5 4 7 3 1,Kafkaesque Koffka,3.2.8,2,y,0,left,left,left,left,NA,542,37077,13572,542,NA,2,legacy,6,1024,2,48000,-16,experiment,2,even,5,309998,3836,120804,306648,307759,3817,134377,307771,234816,312010,312553,308783,40925,312010,NA,Sternberg Task,34,32846,42,yes,1024
79.06976744,79.06976744,780.6976744,780.6976744,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,left,42,0,0,42,42,0,0,42,42,42,42,42,0,42,0,Sun Oct 27 19:01:07 2019,The main experiment item,yes,SternnbergTask.osexp,/Users/kaylicolpitts/Desktop/adv quant/lab 3,no,mono,no,18,no,white,no,yes,768,legacy,30,11,/Users/kaylicolpitts/Desktop/adv quant/lab 3/KC-subject-2.csv,legacy,2 3 7 4,Kafkaesque Koffka,3.2.8,1,y,0,right,left,left,right,NA,724,37077,13572,724,NA,2,legacy,4,1024,2,48000,-16,experiment,2,even,2,315917,3836,120804,312567,313679,3817,134377,313691,234816,317930,318657,314703,40925,317930,NA,Sternberg Task,34,33570,43,yes,1024
79.54545455,79.54545455,778.1818182,778.1818182,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,43,0,0,43,43,0,0,43,43,43,43,43,0,43,0,Sun Oct 27 19:01:07 2019,The main experiment item,yes,SternnbergTask.osexp,/Users/kaylicolpitts/Desktop/adv quant/lab 3,no,mono,no,18,no,white,no,yes,768,legacy,31,11,/Users/kaylicolpitts/Desktop/adv quant/lab 3/KC-subject-2.csv,legacy,9 8 2 7 4,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,right,NA,670,37077,13572,670,NA,2,legacy,5,1024,2,48000,-16,experiment,2,even,5,322018,3836,120804,312567,319779,3817,134377,319791,318671,324030,324701,320803,40925,324030,NA,Sternberg Task,35,34240,44,yes,1024
80,80,779.5111111,779.5111111,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,44,0,0,44,44,0,0,44,44,44,44,44,0,44,0,Sun Oct 27 19:01:07 2019,The main experiment item,yes,SternnbergTask.osexp,/Users/kaylicolpitts/Desktop/adv quant/lab 3,no,mono,no,18,no,white,no,yes,768,legacy,32,11,/Users/kaylicolpitts/Desktop/adv quant/lab 3/KC-subject-2.csv,legacy,5 9 2 3,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,right,NA,838,37077,13572,838,NA,2,legacy,4,1024,2,48000,-16,experiment,2,even,8,328063,3836,120804,324716,325823,3817,134377,325835,318671,330078,330918,326849,40925,330077,NA,Sternberg Task,36,35078,45,yes,1024
80.43478261,80.43478261,773.8043478,773.8043478,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,45,0,0,45,45,0,0,45,45,45,45,45,0,45,0,Sun Oct 27 19:01:07 2019,The main experiment item,yes,SternnbergTask.osexp,/Users/kaylicolpitts/Desktop/adv quant/lab 3,no,mono,no,18,no,white,no,yes,768,legacy,33,11,/Users/kaylicolpitts/Desktop/adv quant/lab 3/KC-subject-2.csv,legacy,2 3 8 5 6 7,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,right,NA,517,37077,13572,517,NA,2,legacy,6,1024,2,48000,-16,experiment,2,even,1,334276,3836,120804,330932,332040,3817,134377,332051,318671,336290,336809,333063,40925,336290,NA,Sternberg Task,37,35595,46,yes,1024
80.85106383,80.85106383,769.2553191,769.2553191,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,46,0,0,46,46,0,0,46,46,46,46,46,0,46,0,Sun Oct 27 19:01:07 2019,The main experiment item,yes,SternnbergTask.osexp,/Users/kaylicolpitts/Desktop/adv quant/lab 3,no,mono,no,18,no,white,no,yes,768,legacy,34,11,/Users/kaylicolpitts/Desktop/adv quant/lab 3/KC-subject-2.csv,legacy,9 5 3 2 8 6,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,right,NA,560,37077,13572,560,NA,2,legacy,6,1024,2,48000,-16,experiment,2,even,7,340168,3836,120804,336823,337930,3817,134377,337942,318671,342180,342741,338954,40925,342180,NA,Sternberg Task,38,36155,47,yes,1024
81.25,81.25,763.625,763.625,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,47,0,0,47,47,0,0,47,47,47,47,47,0,47,0,Sun Oct 27 19:01:07 2019,The main experiment item,yes,SternnbergTask.osexp,/Users/kaylicolpitts/Desktop/adv quant/lab 3,no,mono,no,18,no,white,no,yes,768,legacy,35,11,/Users/kaylicolpitts/Desktop/adv quant/lab 3/KC-subject-2.csv,legacy,4 1 8 7 5,Kafkaesque Koffka,3.2.8,3,y,0,left,left,left,left,NA,499,37077,13572,499,NA,2,legacy,5,1024,2,48000,-16,experiment,2,even,8,346100,3836,120804,342756,343862,3817,134377,343874,318671,348115,348616,344886,40925,348114,NA,Sternberg Task,39,36654,48,yes,1024
81.63265306,81.63265306,757.4489796,757.4489796,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,48,0,0,48,48,0,0,48,48,48,48,48,0,48,0,Sun Oct 27 19:01:07 2019,The main experiment item,yes,SternnbergTask.osexp,/Users/kaylicolpitts/Desktop/adv quant/lab 3,no,mono,no,18,no,white,no,yes,768,legacy,36,11,/Users/kaylicolpitts/Desktop/adv quant/lab 3/KC-subject-2.csv,legacy,7 8 6 1,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,right,NA,461,37077,13572,461,NA,2,legacy,4,1024,2,48000,-16,experiment,2,even,3,351976,3836,120804,348629,349738,3817,134377,349750,318671,353988,354451,350762,40925,353988,NA,Sternberg Task,40,37115,49,yes,1024
82,82,754.38,754.38,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,49,0,0,49,49,0,0,49,49,49,49,49,0,49,0,Sun Oct 27 19:01:07 2019,The main experiment item,yes,SternnbergTask.osexp,/Users/kaylicolpitts/Desktop/adv quant/lab 3,no,mono,no,18,no,white,no,yes,768,legacy,37,11,/Users/kaylicolpitts/Desktop/adv quant/lab 3/KC-subject-2.csv,legacy,4 1 5,Kafkaesque Koffka,3.2.8,2,y,0,left,left,left,left,NA,604,37077,13572,604,NA,2,legacy,3,1024,2,48000,-16,experiment,2,even,1,357810,3836,120804,354465,355571,3817,134377,355582,318671,359822,360428,356595,40925,359822,NA,Sternberg Task,41,37719,50,yes,1024
82.35294118,82.35294118,748.5490196,748.5490196,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,50,0,0,50,50,0,0,50,50,50,50,50,0,50,0,Sun Oct 27 19:01:07 2019,The main experiment item,yes,SternnbergTask.osexp,/Users/kaylicolpitts/Desktop/adv quant/lab 3,no,mono,no,18,no,white,no,yes,768,legacy,38,11,/Users/kaylicolpitts/Desktop/adv quant/lab 3/KC-subject-2.csv,legacy,1,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,right,NA,457,37077,13572,457,NA,2,legacy,1,1024,2,48000,-16,experiment,2,even,7,363787,3836,120804,360443,361547,3817,134377,361559,318671,365800,366259,362571,40925,365800,NA,Sternberg Task,42,38176,51,yes,1024
82.69230769,82.69230769,744.4038462,744.4038462,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,51,0,0,51,51,0,0,51,51,51,51,51,0,51,0,Sun Oct 27 19:01:07 2019,The main experiment item,yes,SternnbergTask.osexp,/Users/kaylicolpitts/Desktop/adv quant/lab 3,no,mono,no,18,no,white,no,yes,768,legacy,39,11,/Users/kaylicolpitts/Desktop/adv quant/lab 3/KC-subject-2.csv,legacy,2 3,Kafkaesque Koffka,3.2.8,1,y,0,left,left,left,left,NA,533,37077,13572,533,NA,2,legacy,2,1024,2,48000,-16,experiment,2,even,2,369617,3836,120804,366273,367379,3817,134377,367391,318671,371629,372163,368403,40925,371629,NA,Sternberg Task,43,38709,52,yes,1024
83.01886792,83.01886792,741.7735849,741.7735849,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,52,0,0,52,52,0,0,52,52,52,52,52,0,52,0,Sun Oct 27 19:01:07 2019,The main experiment item,yes,SternnbergTask.osexp,/Users/kaylicolpitts/Desktop/adv quant/lab 3,no,mono,no,18,no,white,no,yes,768,legacy,40,11,/Users/kaylicolpitts/Desktop/adv quant/lab 3/KC-subject-2.csv,legacy,5 7 3 6 2,Kafkaesque Koffka,3.2.8,5,y,0,left,left,left,left,NA,605,37077,13572,605,NA,2,legacy,5,1024,2,48000,-16,experiment,2,even,2,375525,3836,120804,372177,373285,3817,134377,373297,318671,377540,378148,374312,40925,377540,NA,Sternberg Task,44,39314,53,yes,1024
83.33333333,83.33333333,739.5555556,739.5555556,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,53,0,0,53,53,0,0,53,53,53,53,53,0,53,0,Sun Oct 27 19:01:07 2019,The main experiment item,yes,SternnbergTask.osexp,/Users/kaylicolpitts/Desktop/adv quant/lab 3,no,mono,no,18,no,white,no,yes,768,legacy,41,11,/Users/kaylicolpitts/Desktop/adv quant/lab 3/KC-subject-2.csv,legacy,4 3 2 5 8,Kafkaesque Koffka,3.2.8,2,y,0,left,left,left,left,NA,622,37077,13572,622,NA,2,legacy,5,1024,2,48000,-16,experiment,2,even,3,381506,3836,120804,378162,379268,3817,134377,379280,318671,383518,384142,380292,40925,383518,NA,Sternberg Task,45,39936,54,yes,1024
83.63636364,83.63636364,734.0363636,734.0363636,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,54,0,0,54,54,0,0,54,54,54,54,54,0,54,0,Sun Oct 27 19:01:07 2019,The main experiment item,yes,SternnbergTask.osexp,/Users/kaylicolpitts/Desktop/adv quant/lab 3,no,mono,no,18,no,white,no,yes,768,legacy,42,11,/Users/kaylicolpitts/Desktop/adv quant/lab 3/KC-subject-2.csv,legacy,7 1 8 5 6 2,Kafkaesque Koffka,3.2.8,2,y,0,left,left,left,left,NA,436,37077,13572,436,NA,2,legacy,6,1024,2,48000,-16,experiment,2,even,1,387501,3836,120804,384157,385263,3817,134377,385275,318671,389514,389952,386288,40925,389514,NA,Sternberg Task,46,40372,55,yes,1024
83.92857143,83.92857143,730.9107143,730.9107143,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,55,0,0,55,55,0,0,55,55,55,55,55,0,55,0,Sun Oct 27 19:01:07 2019,The main experiment item,yes,SternnbergTask.osexp,/Users/kaylicolpitts/Desktop/adv quant/lab 3,no,mono,no,18,no,white,no,yes,768,legacy,43,11,/Users/kaylicolpitts/Desktop/adv quant/lab 3/KC-subject-2.csv,legacy,7 8 4 6 9 5,Kafkaesque Koffka,3.2.8,4,y,0,left,left,left,left,NA,559,37077,13572,559,NA,2,legacy,6,1024,2,48000,-16,experiment,2,even,6,393310,3836,120804,389966,391071,3817,134377,391082,318671,395322,395882,392096,40925,395322,NA,Sternberg Task,47,40931,56,yes,1024
82.45614035,82.45614035,753.1754386,753.1754386,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,right,56,0,0,56,56,0,0,56,56,56,56,56,0,56,0,Sun Oct 27 19:01:07 2019,The main experiment item,yes,SternnbergTask.osexp,/Users/kaylicolpitts/Desktop/adv quant/lab 3,no,mono,no,18,no,white,no,yes,768,legacy,44,11,/Users/kaylicolpitts/Desktop/adv quant/lab 3/KC-subject-2.csv,legacy,1 6 4,Kafkaesque Koffka,3.2.8,0,n,0,None,left,left,None,NA,2000,37077,13572,2000,NA,2,legacy,3,1024,2,48000,-16,experiment,2,even,7,399240,3836,120804,395899,397003,3817,134377,397014,318671,401252,403252,398026,40925,401252,NA,Sternberg Task,47,42931,57,yes,1024
82.75862069,82.75862069,747.7068966,747.7068966,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,57,0,0,57,57,0,0,57,57,57,57,57,0,57,0,Sun Oct 27 19:01:07 2019,The main experiment item,yes,SternnbergTask.osexp,/Users/kaylicolpitts/Desktop/adv quant/lab 3,no,mono,no,18,no,white,no,yes,768,legacy,45,11,/Users/kaylicolpitts/Desktop/adv quant/lab 3/KC-subject-2.csv,legacy,2 4 8 5 1 3,Kafkaesque Koffka,3.2.8,1,y,0,left,left,left,left,NA,436,37077,13572,436,NA,2,legacy,6,1024,2,48000,-16,experiment,2,even,2,406611,3836,120804,395899,404373,3817,134377,404385,403267,408624,409062,405397,40925,408624,NA,Sternberg Task,48,43367,58,yes,1024
83.05084746,83.05084746,742.3898305,742.3898305,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,58,0,0,58,58,0,0,58,58,58,58,58,0,58,0,Sun Oct 27 19:01:07 2019,The main experiment item,yes,SternnbergTask.osexp,/Users/kaylicolpitts/Desktop/adv quant/lab 3,no,mono,no,18,no,white,no,yes,768,legacy,46,11,/Users/kaylicolpitts/Desktop/adv quant/lab 3/KC-subject-2.csv,legacy,7 8 6 3 1,Kafkaesque Koffka,3.2.8,5,y,0,left,left,left,left,NA,434,37077,13572,434,NA,2,legacy,5,1024,2,48000,-16,experiment,2,even,1,412424,3836,120804,409078,410186,3817,134377,410197,403267,414437,414873,411210,40925,414437,NA,Sternberg Task,49,43801,59,yes,1024
83.33333333,83.33333333,738.7666667,738.7666667,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,59,0,0,59,59,0,0,59,59,59,59,59,0,59,0,Sun Oct 27 19:01:07 2019,The main experiment item,yes,SternnbergTask.osexp,/Users/kaylicolpitts/Desktop/adv quant/lab 3,no,mono,no,18,no,white,no,yes,768,legacy,47,11,/Users/kaylicolpitts/Desktop/adv quant/lab 3/KC-subject-2.csv,legacy,3 4,Kafkaesque Koffka,3.2.8,1,y,0,left,left,left,left,NA,525,37077,13572,525,NA,2,legacy,2,1024,2,48000,-16,experiment,2,even,3,418228,3836,120804,414887,415992,3817,134377,416002,403267,420242,420769,417014,40925,420242,NA,Sternberg Task,50,44326,60,yes,1024
83.60655738,83.60655738,735.8196721,735.8196721,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,60,0,0,60,60,0,0,60,60,60,60,60,0,60,0,Sun Oct 27 19:01:07 2019,The main experiment item,yes,SternnbergTask.osexp,/Users/kaylicolpitts/Desktop/adv quant/lab 3,no,mono,no,18,no,white,no,yes,768,legacy,48,11,/Users/kaylicolpitts/Desktop/adv quant/lab 3/KC-subject-2.csv,legacy,2 8 6 3 1,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,right,NA,559,37077,13572,559,NA,2,legacy,5,1024,2,48000,-16,experiment,2,even,7,424126,3836,120804,420783,421889,3817,134377,421901,403267,426138,426700,422913,40925,426138,NA,Sternberg Task,51,44885,61,yes,1024
83.87096774,83.87096774,731.9516129,731.9516129,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,61,0,0,61,61,0,0,61,61,61,61,61,0,61,0,Sun Oct 27 19:01:07 2019,The main experiment item,yes,SternnbergTask.osexp,/Users/kaylicolpitts/Desktop/adv quant/lab 3,no,mono,no,18,no,white,no,yes,768,legacy,49,11,/Users/kaylicolpitts/Desktop/adv quant/lab 3/KC-subject-2.csv,legacy,1 7 5 2 9,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,right,NA,496,37077,13572,496,NA,2,legacy,5,1024,2,48000,-16,experiment,2,even,3,430063,3836,120804,426717,427827,3817,134377,427838,403267,432075,432573,428850,40925,432075,NA,Sternberg Task,52,45381,62,yes,1024
84.12698413,84.12698413,727.7460317,727.7460317,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,62,0,0,62,62,0,0,62,62,62,62,62,0,62,0,Sun Oct 27 19:01:07 2019,The main experiment item,yes,SternnbergTask.osexp,/Users/kaylicolpitts/Desktop/adv quant/lab 3,no,mono,no,18,no,white,no,yes,768,legacy,50,11,/Users/kaylicolpitts/Desktop/adv quant/lab 3/KC-subject-2.csv,legacy,5 2,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,right,NA,467,37077,13572,467,NA,2,legacy,2,1024,2,48000,-16,experiment,2,even,7,435933,3836,120804,432588,433695,3817,134377,433707,403267,437945,438414,434719,40925,437945,NA,Sternberg Task,53,45848,63,yes,1024
84.375,84.375,723.09375,723.09375,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,63,0,0,63,63,0,0,63,63,63,63,63,0,63,0,Sun Oct 27 19:01:07 2019,The main experiment item,yes,SternnbergTask.osexp,/Users/kaylicolpitts/Desktop/adv quant/lab 3,no,mono,no,18,no,white,no,yes,768,legacy,51,11,/Users/kaylicolpitts/Desktop/adv quant/lab 3/KC-subject-2.csv,legacy,4,Kafkaesque Koffka,3.2.8,1,y,0,left,left,left,left,NA,430,37077,13572,430,NA,2,legacy,1,1024,2,48000,-16,experiment,2,even,4,441782,3836,120804,438430,439542,3817,134377,439554,403267,443794,444227,440566,40925,443794,NA,Sternberg Task,54,46278,64,yes,1024
84.61538462,84.61538462,720.9230769,720.9230769,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,64,0,0,64,64,0,0,64,64,64,64,64,0,64,0,Sun Oct 27 19:01:07 2019,The main experiment item,yes,SternnbergTask.osexp,/Users/kaylicolpitts/Desktop/adv quant/lab 3,no,mono,no,18,no,white,no,yes,768,legacy,52,11,/Users/kaylicolpitts/Desktop/adv quant/lab 3/KC-subject-2.csv,legacy,9 7 4 5 8,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,right,NA,582,37077,13572,582,NA,2,legacy,5,1024,2,48000,-16,experiment,2,even,6,447586,3836,120804,444241,445348,3817,134377,445360,403267,449598,450181,446372,40925,449598,NA,Sternberg Task,55,46860,65,yes,1024
84.84848485,84.84848485,718.3787879,718.3787879,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,65,0,0,65,65,0,0,65,65,65,65,65,0,65,0,Sun Oct 27 19:01:07 2019,The main experiment item,yes,SternnbergTask.osexp,/Users/kaylicolpitts/Desktop/adv quant/lab 3,no,mono,no,18,no,white,no,yes,768,legacy,53,11,/Users/kaylicolpitts/Desktop/adv quant/lab 3/KC-subject-2.csv,legacy,9 1 6 7 8,Kafkaesque Koffka,3.2.8,1,y,0,left,left,left,left,NA,553,37077,13572,553,NA,2,legacy,5,1024,2,48000,-16,experiment,2,even,9,453542,3836,120804,450196,451302,3817,134377,451315,403267,455558,456114,452328,40925,455557,NA,Sternberg Task,56,47413,66,yes,1024
83.58208955,83.58208955,722.119403,722.119403,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,right,66,0,0,66,66,0,0,66,66,66,66,66,0,66,0,Sun Oct 27 19:01:07 2019,The main experiment item,yes,SternnbergTask.osexp,/Users/kaylicolpitts/Desktop/adv quant/lab 3,no,mono,no,18,no,white,no,yes,768,legacy,54,11,/Users/kaylicolpitts/Desktop/adv quant/lab 3/KC-subject-2.csv,legacy,7 1,Kafkaesque Koffka,3.2.8,0,n,0,left,left,left,left,NA,969,37077,13572,969,NA,2,legacy,2,1024,2,48000,-16,experiment,2,even,8,459475,3836,120804,456130,457237,3817,134377,457249,403267,461487,462458,458261,40925,461487,NA,Sternberg Task,56,48382,67,yes,1024
83.82352941,83.82352941,720.0441176,720.0441176,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,67,0,0,67,67,0,0,67,67,67,67,67,0,67,0,Sun Oct 27 19:01:07 2019,The main experiment item,yes,SternnbergTask.osexp,/Users/kaylicolpitts/Desktop/adv quant/lab 3,no,mono,no,18,no,white,no,yes,768,legacy,55,11,/Users/kaylicolpitts/Desktop/adv quant/lab 3/KC-subject-2.csv,legacy,5 3 8 7 2 4,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,right,NA,581,37077,13572,581,NA,2,legacy,6,1024,2,48000,-16,experiment,2,even,9,465818,3836,120804,456130,463579,3817,134377,463591,462472,467832,468415,464604,40925,467832,NA,Sternberg Task,57,48963,68,yes,1024
84.05797101,84.05797101,719.057971,719.057971,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,68,0,0,68,68,0,0,68,68,68,68,68,0,68,0,Sun Oct 27 19:01:07 2019,The main experiment item,yes,SternnbergTask.osexp,/Users/kaylicolpitts/Desktop/adv quant/lab 3,no,mono,no,18,no,white,no,yes,768,legacy,56,11,/Users/kaylicolpitts/Desktop/adv quant/lab 3/KC-subject-2.csv,legacy,6 9 5,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,right,NA,652,37077,13572,652,NA,2,legacy,3,1024,2,48000,-16,experiment,2,even,8,471780,3836,120804,468430,469536,3817,134377,469548,462472,473792,474446,470565,40925,473792,NA,Sternberg Task,58,49615,69,yes,1024
