"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_instruction1","correct_keyboardResponse","correct_response","count_ISI","count_Practiceloop","count_correctFeedback","count_expSequence","count_experiment","count_experimentLoop","count_fixation","count_incorrect","count_instruction1","count_instructions2","count_keyboardResponse","count_logger","count_memorySet","count_probe","count_thankYou","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_Practiceloop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_instruction1","response_instructions2","response_keyboardResponse","response_thankYou","response_time","response_time_instruction1","response_time_instructions2","response_time_keyboardResponse","response_time_thankYou","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_ISI","time_Practiceloop","time_correctFeedback","time_expSequence","time_experiment","time_experimentLoop","time_fixation","time_incorrect","time_instruction1","time_instructions2","time_keyboardResponse","time_logger","time_memorySet","time_probe","time_thankYou","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"70","70","954.833333333","954.833333333","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","59","0","59","59","0","0","59","59","0","0","59","59","59","59","0","10/02/18 14:26:58","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","47","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-1.csv","legacy","8 7 3","Kafkaesque Koffka","3.2.5","1","y","0","left","space","left","left","NA","925","243778","22718","925","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","8","655177","248379","651821","652966","4586","358421","652967","645557","4590","335702","657181","658107","653972","657181","NA","Sternberg task","42","57290","60","yes","1024"
"70.4918032787","70.4918032787","952.131147541","952.131147541","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","60","0","60","60","0","0","60","60","0","0","60","60","60","60","0","10/02/18 14:26:58","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","48","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-1.csv","legacy","3 4 2","Kafkaesque Koffka","3.2.5","0","n","0","right","space","left","right","NA","790","243778","22718","790","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","5","661601","248379","658245","659391","4586","358421","659393","645557","4590","335702","663606","664397","660398","663606","NA","Sternberg task","43","58080","61","yes","1024"
"70.9677419355","70.9677419355","948.838709677","948.838709677","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","61","0","61","61","0","0","61","61","0","0","61","61","61","61","0","10/02/18 14:26:58","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","49","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-1.csv","legacy","8 5 1 3 9","Kafkaesque Koffka","3.2.5","4","y","0","left","space","left","left","NA","748","243778","22718","748","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","3","667833","248379","664442","665621","4586","358421","665623","645557","4590","335702","669838","670588","666628","669838","NA","Sternberg task","44","58828","62","yes","1024"
"71.4285714286","71.4285714286","944.619047619","944.619047619","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","62","0","62","62","0","0","62","62","0","0","62","62","62","62","0","10/02/18 14:26:58","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","50","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-1.csv","legacy","4 8 1 2","Kafkaesque Koffka","3.2.5","0","n","0","right","space","left","right","NA","683","243778","22718","683","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","7","674037","248379","670634","671826","4586","358421","671828","645557","4590","335702","676043","676727","672832","676042","NA","Sternberg task","45","59511","63","yes","1024"
"71.875","71.875","945.734375","945.734375","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","63","0","63","63","0","0","63","63","0","0","63","63","63","63","0","10/02/18 14:26:58","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","51","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-1.csv","legacy","4 6 2 5 1","Kafkaesque Koffka","3.2.5","5","y","0","left","space","left","left","NA","1016","243778","22718","1016","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","1","680124","248379","676772","677912","4586","358421","677913","645557","4590","335702","682130","683147","678918","682129","NA","Sternberg task","46","60527","64","yes","1024"
"70.7692307692","70.7692307692","945.769230769","945.769230769","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","64","0","64","64","0","0","64","64","0","0","64","64","64","64","0","10/02/18 14:26:58","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","52","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-1.csv","legacy","9 5 8 1","Kafkaesque Koffka","3.2.5","2","y","0","right","space","left","right","NA","948","243778","22718","948","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","5","686553","248379","683193","684341","4586","358421","684342","645557","4590","335702","688557","689507","685348","688557","NA","Sternberg task","46","61475","65","yes","1024"
"71.2121212121","71.2121212121","937.106060606","937.106060606","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","65","0","65","65","0","0","65","65","0","0","65","65","65","65","0","10/02/18 14:26:58","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","53","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-1.csv","legacy","8 1 6","Kafkaesque Koffka","3.2.5","3","y","0","left","space","left","left","NA","374","243778","22718","374","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","6","692957","248379","683193","690746","4586","358421","690747","689556","4590","335702","694962","695338","691752","694961","NA","Sternberg task","47","61849","66","yes","1024"
"71.6417910448","71.6417910448","931.626865672","931.626865672","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","66","0","66","66","0","0","66","66","0","0","66","66","66","66","0","10/02/18 14:26:58","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","54","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-1.csv","legacy","5","Kafkaesque Koffka","3.2.5","0","n","0","right","space","left","right","NA","570","243778","22718","570","NA","2","legacy","1","1024","2","48000","-16","experiment","1","odd","8","698741","248379","695382","696529","4586","358421","696530","689556","4590","335702","700746","701318","697535","700746","NA","Sternberg task","48","62419","67","yes","1024"
"70.5882352941","70.5882352941","940.617647059","940.617647059","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","67","0","67","67","0","0","67","67","0","0","67","67","67","67","0","10/02/18 14:26:58","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","55","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-1.csv","legacy","7 6 4 8 1 2","Kafkaesque Koffka","3.2.5","0","n","0","left","space","left","left","NA","1543","243778","22718","1543","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","9","704729","248379","701365","702516","4586","358421","702517","689556","4590","335702","706734","708278","703523","706733","NA","Sternberg task","48","63962","68","yes","1024"
"71.0144927536","71.0144927536","941.434782609","941.434782609","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","68","0","68","68","0","0","68","68","0","0","68","68","68","68","0","10/02/18 14:26:58","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","56","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-1.csv","legacy","1 7 5 2 9","Kafkaesque Koffka","3.2.5","0","n","0","right","space","left","right","NA","997","243778","22718","997","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","3","711685","248379","701365","709474","4586","358421","709475","708326","4590","335702","713690","714688","710480","713690","NA","Sternberg task","49","64959","69","yes","1024"
"71.4285714286","71.4285714286","941.442857143","941.442857143","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","69","0","69","69","0","0","69","69","0","0","69","69","69","69","0","10/02/18 14:26:58","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","57","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-1.csv","legacy","2 5 1 4","Kafkaesque Koffka","3.2.5","0","n","0","right","space","left","right","NA","942","243778","22718","942","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","6","718090","248379","714736","715877","4586","358421","715879","708326","4590","335702","720095","721038","716884","720094","NA","Sternberg task","50","65901","70","yes","1024"
"71.8309859155","71.8309859155","937.746478873","937.746478873","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","70","0","70","70","0","0","70","70","0","0","70","70","70","70","0","10/02/18 14:26:58","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","58","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-1.csv","legacy","9 5 3 8 4","Kafkaesque Koffka","3.2.5","1","y","0","left","space","left","left","NA","679","243778","22718","679","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","9","724473","248379","721054","722259","4586","358421","722261","708326","4590","335702","726478","727158","723267","726477","NA","Sternberg task","51","66580","71","yes","1024"
"70.8333333333","70.8333333333","939.361111111","939.361111111","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","71","0","71","71","0","0","71","71","0","0","71","71","71","71","0","10/02/18 14:26:58","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","59","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-1.csv","legacy","5 3 2 6 9 8","Kafkaesque Koffka","3.2.5","0","n","0","left","space","left","left","NA","1054","243778","22718","1054","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","4","730548","248379","727200","728337","4586","358421","728338","708326","4590","335702","732553","733608","729343","732553","NA","Sternberg task","51","67634","72","yes","1024"
"69.8630136986","69.8630136986","933.342465753","933.342465753","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","72","0","72","72","0","0","72","72","0","0","72","72","72","72","0","10/02/18 14:26:58","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","60","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-1.csv","legacy","4 2 7 6 1 3","Kafkaesque Koffka","3.2.5","0","n","0","left","space","left","left","NA","500","243778","22718","500","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","8","737002","248379","727200","734790","4586","358421","734792","733652","4590","335702","739007","739509","735797","739007","NA","Sternberg task","51","68134","73","yes","1024"
"70.2702702703","70.2702702703","926.972972973","926.972972973","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","73","0","73","73","0","0","73","73","0","0","73","73","73","73","0","10/02/18 14:26:58","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","61","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-1.csv","legacy","7 1 8 5 6 2","Kafkaesque Koffka","3.2.5","2","y","0","left","space","left","left","NA","462","243778","22718","462","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","1","742917","248379","727200","740706","4586","358421","740708","739558","4590","335702","744925","745388","741713","744923","NA","Sternberg task","52","68596","74","yes","1024"
"69.3333333333","69.3333333333","926.826666667","926.826666667","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","74","0","74","74","0","0","74","74","0","0","74","74","74","74","0","10/02/18 14:26:58","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","62","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-1.csv","legacy","8 5 4 2 9 6","Kafkaesque Koffka","3.2.5","0","n","0","left","space","left","left","NA","916","243778","22718","916","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","3","748826","248379","745438","746615","4586","358421","746617","739558","4590","335702","750831","751748","747622","750831","NA","Sternberg task","52","69512","75","yes","1024"
"69.7368421053","69.7368421053","924.697368421","924.697368421","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","75","0","75","75","0","0","75","75","0","0","75","75","75","75","0","10/02/18 14:26:58","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","63","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-1.csv","legacy","7 8 6 3 1","Kafkaesque Koffka","3.2.5","5","y","0","left","space","left","left","NA","765","243778","22718","765","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","1","755178","248379","745438","752967","4586","358421","752968","751793","4590","335702","757183","757948","753973","757183","NA","Sternberg task","53","70277","76","yes","1024"
"70.1298701299","70.1298701299","922.779220779","922.779220779","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","76","0","76","76","0","0","76","76","0","0","76","76","76","76","0","10/02/18 14:26:58","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","64","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-1.csv","legacy","4 1 5","Kafkaesque Koffka","3.2.5","2","y","0","left","space","left","left","NA","777","243778","22718","777","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","1","761356","248379","757995","759142","4586","358421","759144","751793","4590","335702","763361","764139","760150","763361","NA","Sternberg task","54","71054","77","yes","1024"
"70.5128205128","70.5128205128","921.91025641","921.91025641","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","77","0","77","77","0","0","77","77","0","0","77","77","77","77","0","10/02/18 14:26:58","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","65","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-1.csv","legacy","5 2 9 6 1 7","Kafkaesque Koffka","3.2.5","3","y","0","left","space","left","left","NA","855","243778","22718","855","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","9","767539","248379","764182","765328","4586","358421","765330","751793","4590","335702","769543","770398","766334","769543","NA","Sternberg task","55","71909","78","yes","1024"
"70.8860759494","70.8860759494","920.113924051","920.113924051","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","78","0","78","78","0","0","78","78","0","0","78","78","78","78","0","10/02/18 14:26:58","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","66","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-1.csv","legacy","7 3 2 8","Kafkaesque Koffka","3.2.5","0","n","0","right","space","left","right","NA","780","243778","22718","780","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","4","773793","248379","770443","771581","4586","358421","771583","751793","4590","335702","775798","776580","772588","775797","NA","Sternberg task","56","72689","79","yes","1024"
"70","70","922.7375","922.7375","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","79","0","79","79","0","0","79","79","0","0","79","79","79","79","0","10/02/18 14:26:58","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","67","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-1.csv","legacy","6 9 4 5 2","Kafkaesque Koffka","3.2.5","0","n","0","left","space","left","left","NA","1130","243778","22718","1130","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","1","779993","248379","776627","777781","4586","358421","777783","751793","4590","335702","781998","783129","778788","781998","NA","Sternberg task","56","73819","80","yes","1024"
"70.3703703704","70.3703703704","916.012345679","916.012345679","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","80","0","80","80","0","0","80","80","0","0","80","80","80","80","0","10/02/18 14:26:58","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","68","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-1.csv","legacy","7 4 2 6 3 5","Kafkaesque Koffka","3.2.5","6","y","0","left","space","left","left","NA","378","243778","22718","378","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","5","786524","248379","776627","784313","4586","358421","784314","783176","4590","335702","788529","788909","785319","788529","NA","Sternberg task","57","74197","81","yes","1024"
"70.7317073171","70.7317073171","916.817073171","916.817073171","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","81","0","81","81","0","0","81","81","0","0","81","81","81","81","0","10/02/18 14:26:58","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","69","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-1.csv","legacy","2 3 8 5 6 7","Kafkaesque Koffka","3.2.5","0","n","0","right","space","left","right","NA","982","243778","22718","982","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","1","792331","248379","788956","790119","4586","358421","790121","783176","4590","335702","794336","795319","791125","794335","NA","Sternberg task","58","75179","82","yes","1024"
"69.8795180723","69.8795180723","914.072289157","914.072289157","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","82","0","82","82","0","0","82","82","0","0","82","82","82","82","0","10/02/18 14:26:58","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","70","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-1.csv","legacy","8 2 1 4 5 9","Kafkaesque Koffka","3.2.5","0","n","0","left","space","left","left","NA","689","243778","22718","689","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","7","798715","248379","795365","796504","4586","358421","796506","783176","4590","335702","800720","801410","797510","800720","NA","Sternberg task","58","75868","83","yes","1024"
"69.0476190476","69.0476190476","920.416666667","920.416666667","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","83","0","83","83","0","0","83","83","0","0","83","83","83","83","0","10/02/18 14:26:58","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","71","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-1.csv","legacy","3 2 1 4 7","Kafkaesque Koffka","3.2.5","2","y","0","right","space","left","right","NA","1447","243778","22718","1447","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","2","804857","248379","795365","802646","4586","358421","802648","801497","4590","335702","806862","808310","803652","806862","NA","Sternberg task","58","77315","84","yes","1024"
"69.4117647059","69.4117647059","915.517647059","915.517647059","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","84","0","84","84","0","0","84","84","0","0","84","84","84","84","0","10/02/18 14:26:58","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","72","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-1.csv","legacy","9 1 6 7 8","Kafkaesque Koffka","3.2.5","1","y","0","left","space","left","left","NA","504","243778","22718","504","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","9","811779","248379","795365","809568","4586","358421","809569","808393","4590","335702","813785","814290","810574","813785","NA","Sternberg task","59","77819","85","yes","1024"
"68.6046511628","68.6046511628","913.302325581","913.302325581","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","85","0","85","85","0","0","85","85","0","0","85","85","85","85","0","10/02/18 14:26:58","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","73","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-1.csv","legacy","5 3 8 7 2 4","Kafkaesque Koffka","3.2.5","0","n","0","left","space","left","left","NA","725","243778","22718","725","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","9","817659","248379","814316","815448","4586","358421","815449","808393","4590","335702","819664","820390","816454","819664","NA","Sternberg task","59","78544","86","yes","1024"
"68.9655172414","68.9655172414","912.310344828","912.310344828","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","86","0","86","86","0","0","86","86","0","0","86","86","86","86","0","10/02/18 14:26:58","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","74","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-1.csv","legacy","6 7 8 5","Kafkaesque Koffka","3.2.5","3","y","0","left","space","left","left","NA","827","243778","22718","827","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","8","823787","248379","814316","821574","4586","358421","821576","820432","4590","335702","825792","826620","822582","825792","NA","Sternberg task","60","79371","87","yes","1024"
"69.3181818182","69.3181818182","910.693181818","910.693181818","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","87","0","87","87","0","0","87","87","0","0","87","87","87","87","0","10/02/18 14:26:58","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","75","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-1.csv","legacy","3 4 9 6 2 9","Kafkaesque Koffka","3.2.5","5","y","0","left","space","left","left","NA","770","243778","22718","770","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","2","830014","248379","826664","827805","4586","358421","827807","820432","4590","335702","832019","832791","828812","832019","NA","Sternberg task","61","80141","88","yes","1024"
"69.6629213483","69.6629213483","909.786516854","909.786516854","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","88","0","88","88","0","0","88","88","0","0","88","88","88","88","0","10/02/18 14:26:58","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","76","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-1.csv","legacy","7 8 6 1","Kafkaesque Koffka","3.2.5","0","n","0","right","space","left","right","NA","830","243778","22718","830","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","3","836243","248379","832850","834031","4586","358421","834033","820432","4590","335702","838249","839080","835038","838249","NA","Sternberg task","62","80971","89","yes","1024"
