"acc","accuracy","average_response_time","avg_rt","background","bidi","block","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_instruction1","correct_keyboard_response","correct_response","count_ISI","count_correctFeedback","count_expSequence","count_experiment","count_experimentLoop","count_fixation","count_incorrectFeedback","count_instruction1","count_instructions2","count_keyboard_response","count_logger","count_memorySet","count_practiceLoop","count_probe","count_thankYou","datetime","description","disable_garbage_collection","empty_column","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practiceLoop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_instruction1","response_instructions2","response_keyboard_response","response_thankYou","response_time","response_time_instruction1","response_time_instructions2","response_time_keyboard_response","response_time_thankYou","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_ISI","time_correctFeedback","time_expSequence","time_experiment","time_experimentLoop","time_fixation","time_incorrectFeedback","time_instruction1","time_instructions2","time_keyboard_response","time_logger","time_memorySet","time_practiceLoop","time_probe","time_thankYou","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"100","100","706.526315789","706.526315789","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","37","37","37","0","0","37","37","0","0","37","37","37","0","37","0","10/05/18 14:43:52","The main experiment item","yes","NA","Sternbergtask.osexp","C:\Users\Knitwitty\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","25","11","C:/Users/Knitwitty/Documents/subject-2.csv","legacy","6 8 9 3 4 9","Jazzy James","3.1.9","5","y","0","left","right","right","left","NA","432","31612","8319","432","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","4","278496","275104","276280","3052","122447","276284","NA","3057","114126","280502","280937","277289","34671","280501","NA","Sternberg task","38","26848","38","yes","1024"
"100","100","704.384615385","704.384615385","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","38","38","38","0","0","38","38","0","0","38","38","38","0","38","0","10/05/18 14:43:52","The main experiment item","yes","NA","Sternbergtask.osexp","C:\Users\Knitwitty\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","26","11","C:/Users/Knitwitty/Documents/subject-2.csv","legacy","9","Jazzy James","3.1.9","0","n","0","right","right","right","right","NA","623","31612","8319","623","NA","2","legacy","1","1024","2","48000","-16","experiment","2","even","6","284344","280953","282129","3052","122447","282134","NA","3057","114126","286350","286976","283140","34671","286350","NA","Sternberg task","39","27471","39","yes","1024"
"97.5","97.5","706.75","706.75","black","no","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","39","39","39","0","0","39","39","0","0","39","39","39","0","39","0","10/05/18 14:43:52","The main experiment item","yes","NA","Sternbergtask.osexp","C:\Users\Knitwitty\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","27","11","C:/Users/Knitwitty/Documents/subject-2.csv","legacy","8 5 4 7 3 1","Jazzy James","3.1.9","2","y","0","right","right","right","right","NA","799","31612","8319","799","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","5","290391","286993","288174","3052","122447","288178","NA","3057","114126","292398","293201","289185","34671","292397","NA","Sternberg task","39","28270","40","yes","1024"
"97.5609756098","97.5609756098","703.804878049","703.804878049","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","40","40","40","0","0","40","40","0","0","40","40","40","0","40","0","10/05/18 14:43:52","The main experiment item","yes","NA","Sternbergtask.osexp","C:\Users\Knitwitty\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","28","11","C:/Users/Knitwitty/Documents/subject-2.csv","legacy","5 2 9 6 1 7","Jazzy James","3.1.9","3","y","0","left","right","right","left","NA","586","31612","8319","586","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","9","296605","286993","294391","3052","122447","294395","293217","3057","114126","298611","299201","295400","34671","298611","NA","Sternberg task","40","28856","41","yes","1024"
"97.619047619","97.619047619","701.166666667","701.166666667","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","41","41","41","0","0","41","41","0","0","41","41","41","0","41","0","10/05/18 14:43:52","The main experiment item","yes","NA","Sternbergtask.osexp","C:\Users\Knitwitty\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","29","11","C:/Users/Knitwitty/Documents/subject-2.csv","legacy","9 4 2","Jazzy James","3.1.9","1","y","0","left","right","right","left","NA","593","31612","8319","593","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","9","302607","299216","300392","3052","122447","300396","293217","3057","114126","304613","305209","301401","34671","304613","NA","Sternberg task","41","29449","42","yes","1024"
"97.6744186047","97.6744186047","701.604651163","701.604651163","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","42","42","42","0","0","42","42","0","0","42","42","42","0","42","0","10/05/18 14:43:52","The main experiment item","yes","NA","Sternbergtask.osexp","C:\Users\Knitwitty\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","30","11","C:/Users/Knitwitty/Documents/subject-2.csv","legacy","7 3 2 8","Jazzy James","3.1.9","0","n","0","right","right","right","right","NA","720","31612","8319","720","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","4","308615","305225","306400","3052","122447","306404","293217","3057","114126","310622","311344","307409","34671","310621","NA","Sternberg task","42","30169","43","yes","1024"
"97.7272727273","97.7272727273","698.636363636","698.636363636","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","43","43","43","0","0","43","43","0","0","43","43","43","0","43","0","10/05/18 14:43:52","The main experiment item","yes","NA","Sternbergtask.osexp","C:\Users\Knitwitty\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","31","11","C:/Users/Knitwitty/Documents/subject-2.csv","legacy","2 6 1 7 4","Jazzy James","3.1.9","2","y","0","left","right","right","left","NA","571","31612","8319","571","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","6","314756","311360","312540","3052","122447","312544","293217","3057","114126","316763","317337","313550","34671","316762","NA","Sternberg task","43","30740","44","yes","1024"
"97.7777777778","97.7777777778","698.2","698.2","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","44","44","44","0","0","44","44","0","0","44","44","44","0","44","0","10/05/18 14:43:52","The main experiment item","yes","NA","Sternbergtask.osexp","C:\Users\Knitwitty\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","32","11","C:/Users/Knitwitty/Documents/subject-2.csv","legacy","8 7 3","Jazzy James","3.1.9","1","y","0","left","right","right","left","NA","679","31612","8319","679","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","8","320753","317353","318536","3052","122447","318540","293217","3057","114126","322758","323440","319546","34671","322758","NA","Sternberg task","44","31419","45","yes","1024"
"97.8260869565","97.8260869565","697.456521739","697.456521739","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","45","45","45","0","0","45","45","0","0","45","45","45","0","45","0","10/05/18 14:43:52","The main experiment item","yes","NA","Sternbergtask.osexp","C:\Users\Knitwitty\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","33","11","C:/Users/Knitwitty/Documents/subject-2.csv","legacy","9 3 8 2 1 4","Jazzy James","3.1.9","3","y","0","left","right","right","left","NA","664","31612","8319","664","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","8","326849","323461","324634","3052","122447","324638","293217","3057","114126","328854","329521","325643","34671","328854","NA","Sternberg task","45","32083","46","yes","1024"
"97.8723404255","97.8723404255","707.382978723","707.382978723","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","46","46","46","0","0","46","46","0","0","46","46","46","0","46","0","10/05/18 14:43:52","The main experiment item","yes","NA","Sternbergtask.osexp","C:\Users\Knitwitty\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","34","11","C:/Users/Knitwitty/Documents/subject-2.csv","legacy","8 4 3 9","Jazzy James","3.1.9","0","n","0","right","right","right","right","NA","1164","31612","8319","1164","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","5","332939","329545","330722","3052","122447","330727","293217","3057","114126","334946","336114","331733","34671","334945","NA","Sternberg task","46","33247","47","yes","1024"
"97.9166666667","97.9166666667","730.9375","730.9375","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","47","47","47","0","0","47","47","0","0","47","47","47","0","47","0","10/05/18 14:43:52","The main experiment item","yes","NA","Sternbergtask.osexp","C:\Users\Knitwitty\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","35","11","C:/Users/Knitwitty/Documents/subject-2.csv","legacy","3 4 9 6 2 9","Jazzy James","3.1.9","5","y","0","left","right","right","left","NA","1838","31612","8319","1838","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","2","339529","336129","337313","3052","122447","337317","293217","3057","114126","341535","343377","338323","34671","341534","NA","Sternberg task","47","35085","48","yes","1024"
"97.9591836735","97.9591836735","731.693877551","731.693877551","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","48","48","48","0","0","48","48","0","0","48","48","48","0","48","0","10/05/18 14:43:52","The main experiment item","yes","NA","Sternbergtask.osexp","C:\Users\Knitwitty\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","36","11","C:/Users/Knitwitty/Documents/subject-2.csv","legacy","4 6 2 5 1","Jazzy James","3.1.9","5","y","0","left","right","right","left","NA","768","31612","8319","768","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","1","346793","343392","344577","3052","122447","344582","293217","3057","114126","348798","349569","345587","34671","348798","NA","Sternberg task","48","35853","49","yes","1024"
"98","98","727.3","727.3","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","49","49","49","0","0","49","49","0","0","49","49","49","0","49","0","10/05/18 14:43:52","The main experiment item","yes","NA","Sternbergtask.osexp","C:\Users\Knitwitty\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","37","11","C:/Users/Knitwitty/Documents/subject-2.csv","legacy","4","Jazzy James","3.1.9","1","y","0","left","right","right","left","NA","512","31612","8319","512","NA","2","legacy","1","1024","2","48000","-16","experiment","2","even","4","352975","349585","350760","3052","122447","350765","293217","3057","114126","354981","355496","351770","34671","354981","NA","Sternberg task","49","36365","50","yes","1024"
"98.0392156863","98.0392156863","726.725490196","726.725490196","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","50","50","50","0","0","50","50","0","0","50","50","50","0","50","0","10/05/18 14:43:52","The main experiment item","yes","NA","Sternbergtask.osexp","C:\Users\Knitwitty\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","38","11","C:/Users/Knitwitty/Documents/subject-2.csv","legacy","4 1 8 7 5","Jazzy James","3.1.9","3","y","0","left","right","right","left","NA","698","31612","8319","698","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","8","358911","355512","356695","3052","122447","356699","293217","3057","114126","360916","361617","357705","34671","360916","NA","Sternberg task","50","37063","51","yes","1024"
"98.0769230769","98.0769230769","733.711538462","733.711538462","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","51","51","51","0","0","51","51","0","0","51","51","51","0","51","0","10/05/18 14:43:52","The main experiment item","yes","NA","Sternbergtask.osexp","C:\Users\Knitwitty\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","39","11","C:/Users/Knitwitty/Documents/subject-2.csv","legacy","2 5 1 4","Jazzy James","3.1.9","0","n","0","right","right","right","right","NA","1090","31612","8319","1090","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","6","365024","361633","362809","3052","122447","362814","293217","3057","114126","367027","368121","363819","34671","367027","NA","Sternberg task","51","38153","52","yes","1024"
"98.1132075472","98.1132075472","734","734","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","52","52","52","0","0","52","52","0","0","52","52","52","0","52","0","10/05/18 14:43:52","The main experiment item","yes","NA","Sternbergtask.osexp","C:\Users\Knitwitty\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","40","11","C:/Users/Knitwitty/Documents/subject-2.csv","legacy","2 6 4 3 9","Jazzy James","3.1.9","0","n","0","right","right","right","right","NA","749","31612","8319","749","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","1","371529","368136","369314","3052","122447","369318","293217","3057","114126","373536","374288","370323","34671","373536","NA","Sternberg task","52","38902","53","yes","1024"
"98.1481481481","98.1481481481","732.055555556","732.055555556","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","53","53","53","0","0","53","53","0","0","53","53","53","0","53","0","10/05/18 14:43:52","The main experiment item","yes","NA","Sternbergtask.osexp","C:\Users\Knitwitty\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","41","11","C:/Users/Knitwitty/Documents/subject-2.csv","legacy","9 8 2 7 4","Jazzy James","3.1.9","0","n","0","right","right","right","right","NA","629","31612","8319","629","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","5","377697","374304","375481","3052","122447","375486","293217","3057","114126","379704","380336","376491","34671","379703","NA","Sternberg task","53","39531","54","yes","1024"
"98.1818181818","98.1818181818","730.654545455","730.654545455","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","54","54","54","0","0","54","54","0","0","54","54","54","0","54","0","10/05/18 14:43:52","The main experiment item","yes","NA","Sternbergtask.osexp","C:\Users\Knitwitty\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","42","11","C:/Users/Knitwitty/Documents/subject-2.csv","legacy","9 5 3 2 8 6","Jazzy James","3.1.9","0","n","0","right","right","right","right","NA","655","31612","8319","655","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","7","383752","380352","381537","3052","122447","381541","293217","3057","114126","385759","386418","382547","34671","385758","NA","Sternberg task","54","40186","55","yes","1024"
"98.2142857143","98.2142857143","730.678571429","730.678571429","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","55","55","55","0","0","55","55","0","0","55","55","55","0","55","0","10/05/18 14:43:52","The main experiment item","yes","NA","Sternbergtask.osexp","C:\Users\Knitwitty\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","43","11","C:/Users/Knitwitty/Documents/subject-2.csv","legacy","6 7 8 5","Jazzy James","3.1.9","3","y","0","left","right","right","left","NA","732","31612","8319","732","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","8","389827","386434","387611","3052","122447","387615","293217","3057","114126","391834","392569","388621","34671","391833","NA","Sternberg task","55","40918","56","yes","1024"
"98.2456140351","98.2456140351","728.473684211","728.473684211","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","56","56","56","0","0","56","56","0","0","56","56","56","0","56","0","10/05/18 14:43:52","The main experiment item","yes","NA","Sternbergtask.osexp","C:\Users\Knitwitty\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","44","11","C:/Users/Knitwitty/Documents/subject-2.csv","legacy","7 8 6 1","Jazzy James","3.1.9","0","n","0","right","right","right","right","NA","605","31612","8319","605","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","3","395978","392585","393762","3052","122447","393767","293217","3057","114126","397984","398594","394773","34671","397983","NA","Sternberg task","56","41523","57","yes","1024"
"98.275862069","98.275862069","730.706896552","730.706896552","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","57","57","57","0","0","57","57","0","0","57","57","57","0","57","0","10/05/18 14:43:52","The main experiment item","yes","NA","Sternbergtask.osexp","C:\Users\Knitwitty\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","45","11","C:/Users/Knitwitty/Documents/subject-2.csv","legacy","6 9 7 3 8 2","Jazzy James","3.1.9","0","n","0","right","right","right","right","NA","858","31612","8319","858","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","5","402005","398609","399789","3052","122447","399793","293217","3057","114126","404012","404874","400799","34671","404011","NA","Sternberg task","57","42381","58","yes","1024"
"98.3050847458","98.3050847458","731.966101695","731.966101695","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","58","58","58","0","0","58","58","0","0","58","58","58","0","58","0","10/05/18 14:43:52","The main experiment item","yes","NA","Sternbergtask.osexp","C:\Users\Knitwitty\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","46","11","C:/Users/Knitwitty/Documents/subject-2.csv","legacy","2 5 4 8 7","Jazzy James","3.1.9","3","y","0","left","right","right","left","NA","805","31612","8319","805","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","4","408291","404890","406076","3052","122447","406080","293217","3057","114126","410297","411106","407085","34671","410296","NA","Sternberg task","58","43186","59","yes","1024"
"98.3333333333","98.3333333333","730.666666667","730.666666667","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","59","59","59","0","0","59","59","0","0","59","59","59","0","59","0","10/05/18 14:43:52","The main experiment item","yes","NA","Sternbergtask.osexp","C:\Users\Knitwitty\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","47","11","C:/Users/Knitwitty/Documents/subject-2.csv","legacy","1 7 8 3 9","Jazzy James","3.1.9","0","n","0","right","right","right","right","NA","654","31612","8319","654","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","2","414522","411121","412306","3052","122447","412311","293217","3057","114126","416528","417185","413316","34671","416528","NA","Sternberg task","59","43840","60","yes","1024"
"98.3606557377","98.3606557377","725.737704918","725.737704918","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","60","60","60","0","0","60","60","0","0","60","60","60","0","60","0","10/05/18 14:43:52","The main experiment item","yes","NA","Sternbergtask.osexp","C:\Users\Knitwitty\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","48","11","C:/Users/Knitwitty/Documents/subject-2.csv","legacy","5 2 6","Jazzy James","3.1.9","2","y","0","left","right","right","left","NA","430","31612","8319","430","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","2","420595","417201","418380","3052","122447","418384","293217","3057","114126","422600","423033","419389","34671","422600","NA","Sternberg task","60","44270","61","yes","1024"
"98.3870967742","98.3870967742","726.983870968","726.983870968","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","61","61","61","0","0","61","61","0","0","61","61","61","0","61","0","10/05/18 14:43:52","The main experiment item","yes","NA","Sternbergtask.osexp","C:\Users\Knitwitty\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","49","11","C:/Users/Knitwitty/Documents/subject-2.csv","legacy","4 1 5","Jazzy James","3.1.9","2","y","0","left","right","right","left","NA","803","31612","8319","803","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","1","426444","423049","424230","3052","122447","424234","293217","3057","114126","428451","429258","425239","34671","428450","NA","Sternberg task","61","45073","62","yes","1024"
"96.8253968254","96.8253968254","735.380952381","735.380952381","black","no","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","62","62","62","0","0","62","62","0","0","62","62","62","0","62","0","10/05/18 14:43:52","The main experiment item","yes","NA","Sternbergtask.osexp","C:\Users\Knitwitty\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","50","11","C:/Users/Knitwitty/Documents/subject-2.csv","legacy","9 3 1 2 5","Jazzy James","3.1.9","4","y","0","right","right","right","right","NA","1256","31612","8319","1256","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","2","432671","429274","430455","3052","122447","430459","293217","3057","114126","434677","435937","431465","34671","434676","NA","Sternberg task","61","46329","63","yes","1024"
"96.875","96.875","733.46875","733.46875","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","63","63","63","0","0","63","63","0","0","63","63","63","0","63","0","10/05/18 14:43:52","The main experiment item","yes","NA","Sternbergtask.osexp","C:\Users\Knitwitty\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","51","11","C:/Users/Knitwitty/Documents/subject-2.csv","legacy","6 8","Jazzy James","3.1.9","0","n","0","right","right","right","right","NA","613","31612","8319","613","NA","2","legacy","2","1024","2","48000","-16","experiment","2","even","9","439354","429274","437139","3052","122447","437143","435953","3057","114126","441360","441977","438148","34671","441360","NA","Sternberg task","62","46942","64","yes","1024"
"96.9230769231","96.9230769231","731.384615385","731.384615385","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","64","64","64","0","0","64","64","0","0","64","64","64","0","64","0","10/05/18 14:43:52","The main experiment item","yes","NA","Sternbergtask.osexp","C:\Users\Knitwitty\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","52","11","C:/Users/Knitwitty/Documents/subject-2.csv","legacy","6 7 5 9","Jazzy James","3.1.9","0","n","0","right","right","right","right","NA","598","31612","8319","598","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","2","445385","441992","443171","3052","122447","443175","435953","3057","114126","447391","447993","444180","34671","447391","NA","Sternberg task","63","47540","65","yes","1024"
"96.9696969697","96.9696969697","729.909090909","729.909090909","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","65","65","65","0","0","65","65","0","0","65","65","65","0","65","0","10/05/18 14:43:52","The main experiment item","yes","NA","Sternbergtask.osexp","C:\Users\Knitwitty\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","53","11","C:/Users/Knitwitty/Documents/subject-2.csv","legacy","1 5 3 2 8","Jazzy James","3.1.9","0","n","0","right","right","right","right","NA","634","31612","8319","634","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","4","451406","448009","449190","3052","122447","449194","435953","3057","114126","453411","454049","450200","34671","453411","NA","Sternberg task","64","48174","66","yes","1024"
"97.0149253731","97.0149253731","736.686567164","736.686567164","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","66","66","66","0","0","66","66","0","0","66","66","66","0","66","0","10/05/18 14:43:52","The main experiment item","yes","NA","Sternbergtask.osexp","C:\Users\Knitwitty\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","54","11","C:/Users/Knitwitty/Documents/subject-2.csv","legacy","5 7 8 2 3 8","Jazzy James","3.1.9","5","y","0","left","right","right","left","NA","1184","31612","8319","1184","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","3","457463","454065","455249","3052","122447","455253","435953","3057","114126","459469","460657","456258","34671","459469","NA","Sternberg task","65","49358","67","yes","1024"
"97.0588235294","97.0588235294","734.75","734.75","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","67","67","67","0","0","67","67","0","0","67","67","67","0","67","0","10/05/18 14:43:52","The main experiment item","yes","NA","Sternbergtask.osexp","C:\Users\Knitwitty\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","55","11","C:/Users/Knitwitty/Documents/subject-2.csv","legacy","7 8 4 6 9 5","Jazzy James","3.1.9","4","y","0","left","right","right","left","NA","605","31612","8319","605","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","6","464066","460672","461851","3052","122447","461855","435953","3057","114126","466072","466681","462860","34671","466072","NA","Sternberg task","66","49963","68","yes","1024"
"97.1014492754","97.1014492754","736.405797101","736.405797101","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","68","68","68","0","0","68","68","0","0","68","68","68","0","68","0","10/05/18 14:43:52","The main experiment item","yes","NA","Sternbergtask.osexp","C:\Users\Knitwitty\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","56","11","C:/Users/Knitwitty/Documents/subject-2.csv","legacy","6 5","Jazzy James","3.1.9","2","y","0","left","right","right","left","NA","849","31612","8319","849","NA","2","legacy","2","1024","2","48000","-16","experiment","2","even","5","470102","466696","467886","3052","122447","467891","435953","3057","114126","472108","472961","468897","34671","472108","NA","Sternberg task","67","50812","69","yes","1024"
"97.1428571429","97.1428571429","735.371428571","735.371428571","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","69","69","69","0","0","69","69","0","0","69","69","69","0","69","0","10/05/18 14:43:52","The main experiment item","yes","NA","Sternbergtask.osexp","C:\Users\Knitwitty\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","57","11","C:/Users/Knitwitty/Documents/subject-2.csv","legacy","3 4 9 6 7 8","Jazzy James","3.1.9","0","n","0","right","right","right","right","NA","664","31612","8319","664","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","2","476366","472977","474151","3052","122447","474155","435953","3057","114126","478373","479041","475161","34671","478372","NA","Sternberg task","68","51476","70","yes","1024"
"97.1830985915","97.1830985915","733.042253521","733.042253521","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","70","70","70","0","0","70","70","0","0","70","70","70","0","70","0","10/05/18 14:43:52","The main experiment item","yes","NA","Sternbergtask.osexp","C:\Users\Knitwitty\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","58","11","C:/Users/Knitwitty/Documents/subject-2.csv","legacy","4 2 7 6 1 3","Jazzy James","3.1.9","0","n","0","right","right","right","right","NA","570","31612","8319","570","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","8","482453","479057","480238","3052","122447","480242","435953","3057","114126","484460","485034","481248","34671","484459","NA","Sternberg task","69","52046","71","yes","1024"
"97.2222222222","97.2222222222","731.444444444","731.444444444","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","71","71","71","0","0","71","71","0","0","71","71","71","0","71","0","10/05/18 14:43:52","The main experiment item","yes","NA","Sternbergtask.osexp","C:\Users\Knitwitty\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","59","11","C:/Users/Knitwitty/Documents/subject-2.csv","legacy","1 6 4","Jazzy James","3.1.9","0","n","0","right","right","right","right","NA","618","31612","8319","618","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","7","488445","485055","486229","3052","122447","486233","435953","3057","114126","490451","491073","487239","34671","490451","NA","Sternberg task","70","52664","72","yes","1024"
"97.2602739726","97.2602739726","730.904109589","730.904109589","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","72","72","72","0","0","72","72","0","0","72","72","72","0","72","0","10/05/18 14:43:52","The main experiment item","yes","NA","Sternbergtask.osexp","C:\Users\Knitwitty\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","60","11","C:/Users/Knitwitty/Documents/subject-2.csv","legacy","6 9 4 5 3 2","Jazzy James","3.1.9","0","n","0","right","right","right","right","NA","692","31612","8319","692","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","8","494475","491095","492260","3052","122447","492264","435953","3057","114126","496481","497178","493269","34671","496481","NA","Sternberg task","71","53356","73","yes","1024"
"97.2972972973","97.2972972973","729.337837838","729.337837838","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","73","73","73","0","0","73","73","0","0","73","73","73","0","73","0","10/05/18 14:43:52","The main experiment item","yes","NA","Sternbergtask.osexp","C:\Users\Knitwitty\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","61","11","C:/Users/Knitwitty/Documents/subject-2.csv","legacy","8 1 6","Jazzy James","3.1.9","3","y","0","left","right","right","left","NA","615","31612","8319","615","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","6","500584","497194","498370","3052","122447","498374","435953","3057","114126","502590","503210","499379","34671","502590","NA","Sternberg task","72","53971","74","yes","1024"
"97.3333333333","97.3333333333","727.106666667","727.106666667","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","74","74","74","0","0","74","74","0","0","74","74","74","0","74","0","10/05/18 14:43:52","The main experiment item","yes","NA","Sternbergtask.osexp","C:\Users\Knitwitty\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","62","11","C:/Users/Knitwitty/Documents/subject-2.csv","legacy","7 9 1 6","Jazzy James","3.1.9","0","n","0","right","right","right","right","NA","562","31612","8319","562","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","4","506621","503226","504406","3052","122447","504410","435953","3057","114126","508628","509194","505415","34671","508627","NA","Sternberg task","73","54533","75","yes","1024"
