"acc","accuracy","average_response_time","avg_rt","background","bidi","block","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_Instruction1","correct_keyboard_response","correct_response","count_Fixation","count_ISI","count_Instruction1","count_Instructions2","count_ThankYou","count_correctFeedback","count_expSequence","count_experiment","count_experimentLoop","count_incorrectFeedback","count_keyboard_response","count_memorySet","count_new_logger","count_practiceLoop","count_probe","datetime","description","disable_garbage_collection","empty_column","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practiceLoop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_Instruction1","response_Instructions2","response_ThankYou","response_keyboard_response","response_time","response_time_Instruction1","response_time_Instructions2","response_time_ThankYou","response_time_keyboard_response","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_Fixation","time_ISI","time_Instruction1","time_Instructions2","time_ThankYou","time_correctFeedback","time_expSequence","time_experiment","time_experimentLoop","time_incorrectFeedback","time_keyboard_response","time_memorySet","time_new_logger","time_practiceLoop","time_probe","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"94.6666666667","94.6666666667","1466.33333333","1466.33333333","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","74","74","0","0","0","74","74","0","0","74","74","74","74","0","74","10/02/18 21:35:16","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","62","11","C:/Users/Anabel/Desktop/subject-3.csv","legacy","1 4 9 3","Jazzy James","3.1.9","0","n","0","right","right","right","NA","right","670","43734","37193","NA","670","2","legacy","4","1024","2","48000","-16","experiment","3","odd","5","593648","595852","1753","175367","NA","592564","593646","1749","212561","501164","597854","594650","598526","45488","597854","Sternberg Task","71","109975","75","yes","1024"
"94.7368421053","94.7368421053","1456.15789474","1456.15789474","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","75","75","0","0","0","75","75","0","0","75","75","75","75","0","75","10/02/18 21:35:16","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","63","11","C:/Users/Anabel/Desktop/subject-3.csv","legacy","8 4 3 9","Jazzy James","3.1.9","0","n","0","right","right","right","NA","right","693","43734","37193","NA","693","2","legacy","4","1024","2","48000","-16","experiment","3","odd","5","599672","601876","1753","175367","NA","598586","599670","1749","212561","501164","603878","600674","604572","45488","603878","Sternberg Task","72","110668","76","yes","1024"
"94.8051948052","94.8051948052","1443.22077922","1443.22077922","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","76","76","0","0","0","76","76","0","0","76","76","76","76","0","76","10/02/18 21:35:16","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","64","11","C:/Users/Anabel/Desktop/subject-3.csv","legacy","4 6 5 8","Jazzy James","3.1.9","1","y","0","left","right","right","NA","left","460","43734","37193","NA","460","2","legacy","4","1024","2","48000","-16","experiment","3","odd","4","605683","607887","1753","175367","NA","604605","605681","1749","212561","501164","609889","606685","610351","45488","609889","Sternberg Task","73","111128","77","yes","1024"
"94.8717948718","94.8717948718","1433.35897436","1433.35897436","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","77","77","0","0","0","77","77","0","0","77","77","77","77","0","77","10/02/18 21:35:16","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","65","11","C:/Users/Anabel/Desktop/subject-3.csv","legacy","8 1 6","Jazzy James","3.1.9","3","y","0","left","right","right","NA","left","674","43734","37193","NA","674","2","legacy","3","1024","2","48000","-16","experiment","3","odd","6","611493","613697","1753","175367","NA","610408","611491","1749","212561","501164","615699","612495","616375","45488","615699","Sternberg Task","74","111802","78","yes","1024"
"94.9367088608","94.9367088608","1420.86075949","1420.86075949","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","78","78","0","0","0","78","78","0","0","78","78","78","78","0","78","10/02/18 21:35:16","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","66","11","C:/Users/Anabel/Desktop/subject-3.csv","legacy","2 5 4 8 7","Jazzy James","3.1.9","3","y","0","left","right","right","NA","left","446","43734","37193","NA","446","2","legacy","5","1024","2","48000","-16","experiment","3","odd","4","617505","619709","1753","175367","NA","616430","617503","1749","212561","501164","621711","618507","622158","45488","621711","Sternberg Task","75","112248","79","yes","1024"
"95","95","1410.525","1410.525","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","79","79","0","0","0","79","79","0","0","79","79","79","79","0","79","10/02/18 21:35:16","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","67","11","C:/Users/Anabel/Desktop/subject-3.csv","legacy","9 8 2 7 4","Jazzy James","3.1.9","0","n","0","right","right","right","NA","right","594","43734","37193","NA","594","2","legacy","5","1024","2","48000","-16","experiment","3","odd","5","623288","625493","1753","175367","NA","622207","623287","1749","212561","501164","627495","624291","628090","45488","627495","Sternberg Task","76","112842","80","yes","1024"
"95.0617283951","95.0617283951","1399.41975309","1399.41975309","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","80","80","0","0","0","80","80","0","0","80","80","80","80","0","80","10/02/18 21:35:16","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","68","11","C:/Users/Anabel/Desktop/subject-3.csv","legacy","3 2 1 4 7","Jazzy James","3.1.9","2","y","0","left","right","right","NA","left","511","43734","37193","NA","511","2","legacy","5","1024","2","48000","-16","experiment","3","odd","2","629231","631435","1753","175367","NA","628152","629229","1749","212561","501164","633437","630233","633950","45488","633437","Sternberg Task","77","113353","81","yes","1024"
"93.9024390244","93.9024390244","1388.26829268","1388.26829268","black","no","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","81","81","0","0","0","81","81","0","0","81","81","81","81","0","81","10/02/18 21:35:16","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","69","11","C:/Users/Anabel/Desktop/subject-3.csv","legacy","7 3 2 8","Jazzy James","3.1.9","0","n","0","left","right","right","NA","left","485","43734","37193","NA","485","2","legacy","4","1024","2","48000","-16","experiment","3","odd","4","635084","637289","1753","175367","NA","634009","635083","1749","212561","501164","639291","636087","639778","45488","639291","Sternberg Task","77","113838","82","yes","1024"
"93.9759036145","93.9759036145","1378.43373494","1378.43373494","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","82","82","0","0","0","82","82","0","0","82","82","82","82","0","82","10/02/18 21:35:16","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","70","11","C:/Users/Anabel/Desktop/subject-3.csv","legacy","7 4 2 8 1 9","Jazzy James","3.1.9","0","n","0","right","right","right","NA","right","572","43734","37193","NA","572","2","legacy","6","1024","2","48000","-16","experiment","3","odd","5","640907","643111","1753","175367","NA","634009","640904","1749","212561","639831","645113","641909","645686","45488","645113","Sternberg Task","78","114410","83","yes","1024"
"94.0476190476","94.0476190476","1367.80952381","1367.80952381","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","83","83","0","0","0","83","83","0","0","83","83","83","83","0","83","10/02/18 21:35:16","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","71","11","C:/Users/Anabel/Desktop/subject-3.csv","legacy","8 9 5 7 1 6","Jazzy James","3.1.9","4","y","0","left","right","right","NA","left","486","43734","37193","NA","486","2","legacy","6","1024","2","48000","-16","experiment","3","odd","7","646817","649021","1753","175367","NA","645742","646815","1749","212561","639831","651023","647819","651510","45488","651023","Sternberg Task","79","114896","84","yes","1024"
"92.9411764706","92.9411764706","1376.12941176","1376.12941176","black","no","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","84","84","0","0","0","84","84","0","0","84","84","84","84","0","84","10/02/18 21:35:16","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","72","11","C:/Users/Anabel/Desktop/subject-3.csv","legacy","6 9 7 4 5 1","Jazzy James","3.1.9","2","y","0","right","right","right","NA","right","2075","43734","37193","NA","2075","2","legacy","6","1024","2","48000","-16","experiment","3","odd","9","652625","654829","1753","175367","NA","651542","652623","1749","212561","639831","656831","653627","658907","45488","656831","Sternberg Task","79","116971","85","yes","1024"
"93.023255814","93.023255814","1367.6744186","1367.6744186","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","85","85","0","0","0","85","85","0","0","85","85","85","85","0","85","10/02/18 21:35:16","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","73","11","C:/Users/Anabel/Desktop/subject-3.csv","legacy","1","Jazzy James","3.1.9","0","n","0","right","right","right","NA","right","649","43734","37193","NA","649","2","legacy","1","1024","2","48000","-16","experiment","3","odd","7","660041","662245","1753","175367","NA","651542","660039","1749","212561","658964","664247","661043","664898","45488","664247","Sternberg Task","80","117620","86","yes","1024"
"93.1034482759","93.1034482759","1361.18390805","1361.18390805","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","86","86","0","0","0","86","86","0","0","86","86","86","86","0","86","10/02/18 21:35:16","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","74","11","C:/Users/Anabel/Desktop/subject-3.csv","legacy","6 5","Jazzy James","3.1.9","2","y","0","left","right","right","NA","left","803","43734","37193","NA","803","2","legacy","2","1024","2","48000","-16","experiment","3","odd","5","666067","668271","1753","175367","NA","664986","666065","1749","212561","658964","670273","667069","671077","45488","670273","Sternberg Task","81","118423","87","yes","1024"
"93.1818181818","93.1818181818","1353.97727273","1353.97727273","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","87","87","0","0","0","87","87","0","0","87","87","87","87","0","87","10/02/18 21:35:16","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","75","11","C:/Users/Anabel/Desktop/subject-3.csv","legacy","1 6 4","Jazzy James","3.1.9","0","n","0","right","right","right","NA","right","727","43734","37193","NA","727","2","legacy","3","1024","2","48000","-16","experiment","3","odd","7","672214","674418","1753","175367","NA","671131","672211","1749","212561","658964","676420","673216","677149","45488","676420","Sternberg Task","82","119150","88","yes","1024"
"93.2584269663","93.2584269663","1345.79775281","1345.79775281","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","88","88","0","0","0","88","88","0","0","88","88","88","88","0","88","10/02/18 21:35:16","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","76","11","C:/Users/Anabel/Desktop/subject-3.csv","legacy","7 1 5 6 3","Jazzy James","3.1.9","0","n","0","right","right","right","NA","right","626","43734","37193","NA","626","2","legacy","5","1024","2","48000","-16","experiment","3","odd","8","678284","680488","1753","175367","NA","677207","678282","1749","212561","658964","682490","679286","683118","45488","682490","Sternberg Task","83","119776","89","yes","1024"
"92.2222222222","92.2222222222","1338.04444444","1338.04444444","black","no","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","89","89","0","0","0","89","89","0","0","89","89","89","89","0","89","10/02/18 21:35:16","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","77","11","C:/Users/Anabel/Desktop/subject-3.csv","legacy","4 9 7 8 5 3","Jazzy James","3.1.9","4","y","0","right","right","right","NA","right","648","43734","37193","NA","648","2","legacy","6","1024","2","48000","-16","experiment","3","odd","8","684252","686456","1753","175367","NA","683175","684250","1749","212561","658964","688458","685254","689108","45488","688458","Sternberg Task","83","120424","90","yes","1024"
"92.3076923077","92.3076923077","1336.10989011","1336.10989011","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","90","90","0","0","0","90","90","0","0","90","90","90","90","0","90","10/02/18 21:35:16","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","78","11","C:/Users/Anabel/Desktop/subject-3.csv","legacy","8 9 6 1","Jazzy James","3.1.9","2","y","0","left","right","right","NA","left","1162","43734","37193","NA","1162","2","legacy","4","1024","2","48000","-16","experiment","3","odd","9","690227","692431","1753","175367","NA","683175","690225","1749","212561","689152","694433","691229","695597","45488","694433","Sternberg Task","84","121586","91","yes","1024"
"92.3913043478","92.3913043478","1327.91304348","1327.91304348","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","91","91","0","0","0","91","91","0","0","91","91","91","91","0","91","10/02/18 21:35:16","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","79","11","C:/Users/Anabel/Desktop/subject-3.csv","legacy","8 9 5 6 7","Jazzy James","3.1.9","1","y","0","left","right","right","NA","left","582","43734","37193","NA","582","2","legacy","5","1024","2","48000","-16","experiment","3","odd","8","696731","698935","1753","175367","NA","695653","696729","1749","212561","689152","700937","697733","701521","45488","700937","Sternberg Task","85","122168","92","yes","1024"
"92.4731182796","92.4731182796","1322.43010753","1322.43010753","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","92","92","0","0","0","92","92","0","0","92","92","92","92","0","92","10/02/18 21:35:16","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","80","11","C:/Users/Anabel/Desktop/subject-3.csv","legacy","1 7 5 2","Jazzy James","3.1.9","0","n","0","right","right","right","NA","right","818","43734","37193","NA","818","2","legacy","4","1024","2","48000","-16","experiment","3","odd","3","702661","704865","1753","175367","NA","701575","702659","1749","212561","689152","706867","703663","707687","45488","706867","Sternberg Task","86","122986","93","yes","1024"
"92.5531914894","92.5531914894","1317.15957447","1317.15957447","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","93","93","0","0","0","93","93","0","0","93","93","93","93","0","93","10/02/18 21:35:16","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","81","11","C:/Users/Anabel/Desktop/subject-3.csv","legacy","6 9 5","Jazzy James","3.1.9","0","n","0","right","right","right","NA","right","827","43734","37193","NA","827","2","legacy","3","1024","2","48000","-16","experiment","3","odd","8","708820","711024","1753","175367","NA","707741","708818","1749","212561","689152","713026","709822","713854","45488","713026","Sternberg Task","87","123813","94","yes","1024"
"92.6315789474","92.6315789474","1318.47368421","1318.47368421","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","94","94","0","0","0","94","94","0","0","94","94","94","94","0","94","10/02/18 21:35:16","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","82","11","C:/Users/Anabel/Desktop/subject-3.csv","legacy","6 2 9 3 8 4","Jazzy James","3.1.9","0","n","0","right","right","right","NA","right","1442","43734","37193","NA","1442","2","legacy","6","1024","2","48000","-16","experiment","3","odd","1","714993","717197","1753","175367","NA","713909","714991","1749","212561","689152","719199","715995","720643","45488","719199","Sternberg Task","88","125255","95","yes","1024"
"91.6666666667","91.6666666667","1316.46875","1316.46875","black","no","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","95","95","0","0","0","95","95","0","0","95","95","95","95","0","95","10/02/18 21:35:16","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","83","11","C:/Users/Anabel/Desktop/subject-3.csv","legacy","8 5 3 7 4 6","Jazzy James","3.1.9","6","y","0","right","right","right","NA","right","1126","43734","37193","NA","1126","2","legacy","6","1024","2","48000","-16","experiment","3","odd","6","721778","723982","1753","175367","NA","720698","721776","1749","212561","689152","725984","722780","727112","45488","725984","Sternberg Task","88","126381","96","yes","1024"
"91.7525773196","91.7525773196","1314.39175258","1314.39175258","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","96","96","0","0","0","96","96","0","0","96","96","96","96","0","96","10/02/18 21:35:16","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","84","11","C:/Users/Anabel/Desktop/subject-3.csv","legacy","6 9 7 3 8 2","Jazzy James","3.1.9","0","n","0","right","right","right","NA","right","1115","43734","37193","NA","1115","2","legacy","6","1024","2","48000","-16","experiment","3","odd","5","728229","730433","1753","175367","NA","720698","728227","1749","212561","727152","732435","729231","733552","45488","732435","Sternberg Task","89","127496","97","yes","1024"
"91.8367346939","91.8367346939","1311.2244898","1311.2244898","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","97","97","0","0","0","97","97","0","0","97","97","97","97","0","97","10/02/18 21:35:16","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","85","11","C:/Users/Anabel/Desktop/subject-3.csv","legacy","3 4 9 6 2 9","Jazzy James","3.1.9","5","y","0","left","right","right","NA","left","1004","43734","37193","NA","1004","2","legacy","6","1024","2","48000","-16","experiment","3","odd","2","734670","736875","1753","175367","NA","733585","734668","1749","212561","727152","738877","735673","739883","45488","738877","Sternberg Task","90","128500","98","yes","1024"
"91.9191919192","91.9191919192","1304.96969697","1304.96969697","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","98","98","0","0","0","98","98","0","0","98","98","98","98","0","98","10/02/18 21:35:16","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","86","11","C:/Users/Anabel/Desktop/subject-3.csv","legacy","7 2 3","Jazzy James","3.1.9","3","y","0","left","right","right","NA","left","692","43734","37193","NA","692","2","legacy","3","1024","2","48000","-16","experiment","3","odd","3","741016","743220","1753","175367","NA","739942","741014","1749","212561","727152","745222","742018","745916","45488","745222","Sternberg Task","91","129192","99","yes","1024"
"92","92","1299.99","1299.99","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","99","99","0","0","0","99","99","0","0","99","99","99","99","0","99","10/02/18 21:35:16","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","87","11","C:/Users/Anabel/Desktop/subject-3.csv","legacy","9 5 3 2 8 6","Jazzy James","3.1.9","0","n","0","right","right","right","NA","right","807","43734","37193","NA","807","2","legacy","6","1024","2","48000","-16","experiment","3","odd","7","747060","749264","1753","175367","NA","745975","747058","1749","212561","727152","751266","748062","752074","45488","751266","Sternberg Task","92","129999","100","yes","1024"
"92.0792079208","92.0792079208","1294.16831683","1294.16831683","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","100","100","0","0","0","100","100","0","0","100","100","100","100","0","100","10/02/18 21:35:16","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","88","11","C:/Users/Anabel/Desktop/subject-3.csv","legacy","6 8 4","Jazzy James","3.1.9","0","n","0","right","right","right","NA","right","712","43734","37193","NA","712","2","legacy","3","1024","2","48000","-16","experiment","3","odd","1","753213","755417","1753","175367","NA","752130","753211","1749","212561","727152","757419","754215","758133","45488","757419","Sternberg Task","93","130711","101","yes","1024"
"92.1568627451","92.1568627451","1287.50980392","1287.50980392","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","101","101","0","0","0","101","101","0","0","101","101","101","101","0","101","10/02/18 21:35:16","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","89","11","C:/Users/Anabel/Desktop/subject-3.csv","legacy","7 1","Jazzy James","3.1.9","0","n","0","right","right","right","NA","right","615","43734","37193","NA","615","2","legacy","2","1024","2","48000","-16","experiment","3","odd","8","759270","761474","1753","175367","NA","758186","759268","1749","212561","727152","763476","760272","764094","45488","763476","Sternberg Task","94","131326","102","yes","1024"
"92.2330097087","92.2330097087","1281.00970874","1281.00970874","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","102","102","0","0","0","102","102","0","0","102","102","102","102","0","102","10/02/18 21:35:16","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","90","11","C:/Users/Anabel/Desktop/subject-3.csv","legacy","6 9 3 1","Jazzy James","3.1.9","4","y","0","left","right","right","NA","left","618","43734","37193","NA","618","2","legacy","4","1024","2","48000","-16","experiment","3","odd","1","765238","767442","1753","175367","NA","764152","765236","1749","212561","727152","769444","766240","770064","45488","769444","Sternberg Task","95","131944","103","yes","1024"
"92.3076923077","92.3076923077","1273.15384615","1273.15384615","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","103","103","0","0","0","103","103","0","0","103","103","103","103","0","103","10/02/18 21:35:16","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","91","11","C:/Users/Anabel/Desktop/subject-3.csv","legacy","8","Jazzy James","3.1.9","1","y","0","left","right","right","NA","left","464","43734","37193","NA","464","2","legacy","1","1024","2","48000","-16","experiment","3","odd","8","771193","773397","1753","175367","NA","770119","771191","1749","212561","727152","775399","772195","775865","45488","775399","Sternberg Task","96","132408","104","yes","1024"
"92.380952381","92.380952381","1266.13333333","1266.13333333","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","104","104","0","0","0","104","104","0","0","104","104","104","104","0","104","10/02/18 21:35:16","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","92","11","C:/Users/Anabel/Desktop/subject-3.csv","legacy","2 3","Jazzy James","3.1.9","1","y","0","left","right","right","NA","left","536","43734","37193","NA","536","2","legacy","2","1024","2","48000","-16","experiment","3","odd","2","777003","779207","1753","175367","NA","775919","777001","1749","212561","727152","781209","778005","781747","45488","781209","Sternberg Task","97","132944","105","yes","1024"
"92.4528301887","92.4528301887","1269.02830189","1269.02830189","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","105","105","0","0","0","105","105","0","0","105","105","105","105","0","105","10/02/18 21:35:16","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","93","11","C:/Users/Anabel/Desktop/subject-3.csv","legacy","1 7 5 2 9","Jazzy James","3.1.9","0","n","0","right","right","right","NA","right","1573","43734","37193","NA","1573","2","legacy","5","1024","2","48000","-16","experiment","3","odd","3","782888","785092","1753","175367","NA","781809","782886","1749","212561","727152","787094","783890","788668","45488","787094","Sternberg Task","98","134517","106","yes","1024"
"92.523364486","92.523364486","1262.47663551","1262.47663551","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","106","106","0","0","0","106","106","0","0","106","106","106","106","0","106","10/02/18 21:35:16","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","94","11","C:/Users/Anabel/Desktop/subject-3.csv","legacy","9 3 8 2 1 4","Jazzy James","3.1.9","3","y","0","left","right","right","NA","left","568","43734","37193","NA","568","2","legacy","6","1024","2","48000","-16","experiment","3","odd","8","789813","792017","1753","175367","NA","788730","789811","1749","212561","727152","794019","790815","794589","45488","794019","Sternberg Task","99","135085","107","yes","1024"
"92.5925925926","92.5925925926","1258.35185185","1258.35185185","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","107","107","0","0","0","107","107","0","0","107","107","107","107","0","107","10/02/18 21:35:16","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","95","11","C:/Users/Anabel/Desktop/subject-3.csv","legacy","9 6 2 4 1","Jazzy James","3.1.9","4","y","0","left","right","right","NA","left","817","43734","37193","NA","817","2","legacy","5","1024","2","48000","-16","experiment","3","odd","4","795724","797928","1753","175367","NA","794642","795722","1749","212561","727152","799930","796726","800749","45488","799930","Sternberg Task","100","135902","108","yes","1024"
"92.6605504587","92.6605504587","1252.40366972","1252.40366972","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","108","108","0","0","0","108","108","0","0","108","108","108","108","0","108","10/02/18 21:35:16","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","96","11","C:/Users/Anabel/Desktop/subject-3.csv","legacy","9 5 8 1","Jazzy James","3.1.9","2","y","0","left","right","right","NA","left","610","43734","37193","NA","610","2","legacy","4","1024","2","48000","-16","experiment","3","odd","5","801884","804088","1753","175367","NA","800809","801882","1749","212561","727152","806090","802886","806702","45488","806090","Sternberg Task","101","136512","109","yes","1024"
"92.7272727273","92.7272727273","1248.05454545","1248.05454545","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","109","109","0","0","0","109","109","0","0","109","109","109","109","0","109","10/02/18 21:35:16","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","97","11","C:/Users/Anabel/Desktop/subject-3.csv","legacy","2 5 1 4","Jazzy James","3.1.9","0","n","0","right","right","right","NA","right","774","43734","37193","NA","774","2","legacy","4","1024","2","48000","-16","experiment","3","odd","6","807846","810050","1753","175367","NA","806764","807844","1749","212561","727152","812052","808848","812828","45488","812052","Sternberg Task","102","137286","110","yes","1024"
"92.7927927928","92.7927927928","1250.09009009","1250.09009009","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","110","110","0","0","0","110","110","0","0","110","110","110","110","0","110","10/02/18 21:35:16","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","98","11","C:/Users/Anabel/Desktop/subject-3.csv","legacy","5 2 6","Jazzy James","3.1.9","2","y","0","left","right","right","NA","left","1474","43734","37193","NA","1474","2","legacy","3","1024","2","48000","-16","experiment","3","odd","2","813940","816144","1753","175367","NA","812863","813938","1749","212561","727152","818146","814942","819622","45488","818146","Sternberg Task","103","138760","111","yes","1024"
"92.8571428571","92.8571428571","1244.74107143","1244.74107143","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","111","111","0","0","0","111","111","0","0","111","111","111","111","0","111","10/02/18 21:35:16","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","99","11","C:/Users/Anabel/Desktop/subject-3.csv","legacy","7 6 4 8 1 2","Jazzy James","3.1.9","0","n","0","right","right","right","NA","right","651","43734","37193","NA","651","2","legacy","6","1024","2","48000","-16","experiment","3","odd","9","820752","822956","1753","175367","NA","819675","820750","1749","212561","727152","824958","821754","825611","45488","824958","Sternberg Task","104","139411","112","yes","1024"
