"acc","accuracy","average_response_time","avg_rt","background","bidi","block","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_Instruction1","correct_keyboard_response","correct_response","count_CorrectResponse","count_ExperimentLoop","count_Fixation","count_ISI","count_IncorrectFeedback","count_Instruction1","count_Instructions2","count_Memory","count_PracticeLoop","count_Probe","count_Sternburgtask","count_Thankyou","count_XSequence","count_keyboard_response","count_logger","datetime","description","disable_garbage_collection","empty_column","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_PracticeLoop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_Instruction1","response_Instructions2","response_Thankyou","response_keyboard_response","response_time","response_time_Instruction1","response_time_Instructions2","response_time_Thankyou","response_time_keyboard_response","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_CorrectResponse","time_ExperimentLoop","time_Fixation","time_ISI","time_IncorrectFeedback","time_Instruction1","time_Instructions2","time_Memory","time_PracticeLoop","time_Probe","time_Sternburgtask","time_Thankyou","time_XSequence","time_keyboard_response","time_logger","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"92.1052631579","92.1052631579","1260.13157895","1260.13157895","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","37","0","37","37","37","0","0","37","0","37","0","0","37","37","37","Thu Oct  4 21:47:53 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","25","11","/Users/danieldalton/subject-3.csv","legacy","9 8 2 7 4","Jazzy James","3.1.9","0","n","0","right","left","left","NA","right","1396","121289","23285","NA","1396","2","legacy","5","1024","2","48000","-16","Sternburgtask","3","odd","5","390293","229185","391346","393583","178448","2224","205898","392364","123531","395595","2198","NA","391335","395595","396994","New experiment","35","47885","38","yes","1024"
"92.3076923077","92.3076923077","1257.43589744","1257.43589744","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","38","0","38","38","38","0","0","38","0","38","0","0","38","38","38","Thu Oct  4 21:47:53 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","26","11","/Users/danieldalton/subject-3.csv","legacy","1 5 3 2 8","Jazzy James","3.1.9","0","n","0","right","left","left","NA","right","1155","121289","23285","NA","1155","2","legacy","5","1024","2","48000","-16","Sternburgtask","3","odd","4","397006","229185","398058","400294","178448","2224","205898","399072","123531","402307","2198","NA","398046","402307","403465","New experiment","36","49040","39","yes","1024"
"92.5","92.5","1261.625","1261.625","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","39","0","39","39","39","0","0","39","0","39","0","0","39","39","39","Thu Oct  4 21:47:53 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","27","11","/Users/danieldalton/subject-3.csv","legacy","1 3 2 6 9","Jazzy James","3.1.9","0","n","0","right","left","left","NA","right","1425","121289","23285","NA","1425","2","legacy","5","1024","2","48000","-16","Sternburgtask","3","odd","5","403479","229185","404532","406769","178448","2224","205898","405552","123531","408782","2198","NA","404522","408782","410209","New experiment","37","50465","40","yes","1024"
"92.6829268293","92.6829268293","1261.6097561","1261.6097561","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","40","0","40","40","40","0","0","40","0","40","0","0","40","40","40","Thu Oct  4 21:47:53 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","28","11","/Users/danieldalton/subject-3.csv","legacy","1 4 9 2 5","Jazzy James","3.1.9","0","n","0","right","left","left","NA","right","1261","121289","23285","NA","1261","2","legacy","5","1024","2","48000","-16","Sternburgtask","3","odd","7","410224","229185","411288","413518","178448","2224","205898","412301","123531","415532","2198","NA","411277","415532","416795","New experiment","38","51726","41","yes","1024"
"92.8571428571","92.8571428571","1258.04761905","1258.04761905","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","41","0","41","41","41","0","0","41","0","41","0","0","41","41","41","Thu Oct  4 21:47:53 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","29","11","/Users/danieldalton/subject-3.csv","legacy","3 4","Jazzy James","3.1.9","1","y","0","left","left","left","NA","left","1112","121289","23285","NA","1112","2","legacy","2","1024","2","48000","-16","Sternburgtask","3","odd","3","416810","229185","417861","420096","178448","2224","205898","418875","123531","422112","2198","NA","417850","422112","423227","New experiment","39","52838","42","yes","1024"
"93.023255814","93.023255814","1259.02325581","1259.02325581","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","42","0","42","42","42","0","0","42","0","42","0","0","42","42","42","Thu Oct  4 21:47:53 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","30","11","/Users/danieldalton/subject-3.csv","legacy","7 8 6 1","Jazzy James","3.1.9","0","n","0","right","left","left","NA","right","1300","121289","23285","NA","1300","2","legacy","4","1024","2","48000","-16","Sternburgtask","3","odd","3","423241","229185","424293","426525","178448","2224","205898","425308","123531","428536","2198","NA","424282","428536","429838","New experiment","40","54138","43","yes","1024"
"93.1818181818","93.1818181818","1259.38636364","1259.38636364","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","43","0","43","43","43","0","0","43","0","43","0","0","43","43","43","Thu Oct  4 21:47:53 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","31","11","/Users/danieldalton/subject-3.csv","legacy","6 8 9 3 4 9","Jazzy James","3.1.9","5","y","0","left","left","left","NA","left","1275","121289","23285","NA","1275","2","legacy","6","1024","2","48000","-16","Sternburgtask","3","odd","4","429853","229185","430906","433138","178448","2224","205898","431922","123531","435157","2198","NA","430894","435158","436435","New experiment","41","55413","44","yes","1024"
"93.3333333333","93.3333333333","1261.86666667","1261.86666667","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","44","0","44","44","44","0","0","44","0","44","0","0","44","44","44","Thu Oct  4 21:47:53 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","32","11","/Users/danieldalton/subject-3.csv","legacy","9 1 7 2","Jazzy James","3.1.9","2","y","0","left","left","left","NA","left","1371","121289","23285","NA","1371","2","legacy","4","1024","2","48000","-16","Sternburgtask","3","odd","1","436449","229185","437500","439733","178448","2224","205898","438515","123531","441746","2198","NA","437489","441747","443120","New experiment","42","56784","45","yes","1024"
"93.4782608696","93.4782608696","1255.95652174","1255.95652174","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","45","0","45","45","45","0","0","45","0","45","0","0","45","45","45","Thu Oct  4 21:47:53 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","33","11","/Users/danieldalton/subject-3.csv","legacy","3 9 8 1 6 4","Jazzy James","3.1.9","0","n","0","right","left","left","NA","right","990","121289","23285","NA","990","2","legacy","6","1024","2","48000","-16","Sternburgtask","3","odd","7","443135","229185","444186","446422","178448","2224","205898","445204","123531","448435","2198","NA","444175","448435","449428","New experiment","43","57774","46","yes","1024"
"93.6170212766","93.6170212766","1254.5106383","1254.5106383","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","46","0","46","46","46","0","0","46","0","46","0","0","46","46","46","Thu Oct  4 21:47:53 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","34","11","/Users/danieldalton/subject-3.csv","legacy","6 8","Jazzy James","3.1.9","0","n","0","right","left","left","NA","right","1188","121289","23285","NA","1188","2","legacy","2","1024","2","48000","-16","Sternburgtask","3","odd","9","449442","229185","450498","452730","178448","2224","205898","451512","123531","454743","2198","NA","450487","454743","455933","New experiment","44","58962","47","yes","1024"
"93.75","93.75","1257.5625","1257.5625","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","47","0","47","47","47","0","0","47","0","47","0","0","47","47","47","Thu Oct  4 21:47:53 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","35","11","/Users/danieldalton/subject-3.csv","legacy","5 7 8 2 3 8","Jazzy James","3.1.9","5","y","0","left","left","left","NA","left","1401","121289","23285","NA","1401","2","legacy","6","1024","2","48000","-16","Sternburgtask","3","odd","3","455946","229185","457001","459236","178448","2224","205898","458018","123531","461249","2198","NA","456991","461249","462652","New experiment","45","60363","48","yes","1024"
"93.8775510204","93.8775510204","1252.95918367","1252.95918367","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","48","0","48","48","48","0","0","48","0","48","0","0","48","48","48","Thu Oct  4 21:47:53 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","36","11","/Users/danieldalton/subject-3.csv","legacy","6 9 5","Jazzy James","3.1.9","0","n","0","right","left","left","NA","right","1032","121289","23285","NA","1032","2","legacy","3","1024","2","48000","-16","Sternburgtask","3","odd","8","462665","229185","463716","465950","178448","2224","205898","464732","123531","467962","2198","NA","463705","467963","468997","New experiment","46","61395","49","yes","1024"
"94","94","1250.3","1250.3","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","49","0","49","49","49","0","0","49","0","49","0","0","49","49","49","Thu Oct  4 21:47:53 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","37","11","/Users/danieldalton/subject-3.csv","legacy","8 7 3","Jazzy James","3.1.9","1","y","0","left","left","left","NA","left","1120","121289","23285","NA","1120","2","legacy","3","1024","2","48000","-16","Sternburgtask","3","odd","8","469010","229185","470061","472292","178448","2224","205898","471077","123531","474309","2198","NA","470050","474309","475432","New experiment","47","62515","50","yes","1024"
"94.1176470588","94.1176470588","1246.1372549","1246.1372549","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","50","0","50","50","50","0","0","50","0","50","0","0","50","50","50","Thu Oct  4 21:47:53 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","38","11","/Users/danieldalton/subject-3.csv","legacy","7 1","Jazzy James","3.1.9","0","n","0","right","left","left","NA","right","1038","121289","23285","NA","1038","2","legacy","2","1024","2","48000","-16","Sternburgtask","3","odd","8","475445","229185","476497","478732","178448","2224","205898","477514","123531","480745","2198","NA","476486","480745","481786","New experiment","48","63553","51","yes","1024"
"94.2307692308","94.2307692308","1247.25","1247.25","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","51","0","51","51","51","0","0","51","0","51","0","0","51","51","51","Thu Oct  4 21:47:53 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","39","11","/Users/danieldalton/subject-3.csv","legacy","6 9 7 4 5 1","Jazzy James","3.1.9","2","y","0","left","left","left","NA","left","1304","121289","23285","NA","1304","2","legacy","6","1024","2","48000","-16","Sternburgtask","3","odd","9","481799","229185","482850","485083","178448","2224","205898","483866","123531","487096","2198","NA","482839","487096","488403","New experiment","49","64857","52","yes","1024"
"94.3396226415","94.3396226415","1239.73584906","1239.73584906","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","52","0","52","52","52","0","0","52","0","52","0","0","52","52","52","Thu Oct  4 21:47:53 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","40","11","/Users/danieldalton/subject-3.csv","legacy","1 4 9 3","Jazzy James","3.1.9","0","n","0","right","left","left","NA","right","849","121289","23285","NA","849","2","legacy","4","1024","2","48000","-16","Sternburgtask","3","odd","5","488416","229185","489483","491713","178448","2224","205898","490497","123531","493726","2198","NA","489469","493726","494578","New experiment","50","65706","53","yes","1024"
"94.4444444444","94.4444444444","1236.31481481","1236.31481481","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","53","0","53","53","53","0","0","53","0","53","0","0","53","53","53","Thu Oct  4 21:47:53 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","41","11","/Users/danieldalton/subject-3.csv","legacy","1 6 4","Jazzy James","3.1.9","0","n","0","right","left","left","NA","right","1055","121289","23285","NA","1055","2","legacy","3","1024","2","48000","-16","Sternburgtask","3","odd","7","494594","229185","495644","497878","178448","2224","205898","496661","123531","499892","2198","NA","495633","499892","500949","New experiment","51","66761","54","yes","1024"
"94.5454545455","94.5454545455","1237.18181818","1237.18181818","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","54","0","54","54","54","0","0","54","0","54","0","0","54","54","54","Thu Oct  4 21:47:53 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","42","11","/Users/danieldalton/subject-3.csv","legacy","7 4 2 8 1 9","Jazzy James","3.1.9","0","n","0","right","left","left","NA","right","1284","121289","23285","NA","1284","2","legacy","6","1024","2","48000","-16","Sternburgtask","3","odd","5","500963","229185","502014","504248","178448","2224","205898","503028","123531","506262","2198","NA","502003","506262","507548","New experiment","52","68045","55","yes","1024"
"94.6428571429","94.6428571429","1237.69642857","1237.69642857","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","55","0","55","55","55","0","0","55","0","55","0","0","55","55","55","Thu Oct  4 21:47:53 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","43","11","/Users/danieldalton/subject-3.csv","legacy","2 3 7 4","Jazzy James","3.1.9","1","y","0","left","left","left","NA","left","1266","121289","23285","NA","1266","2","legacy","4","1024","2","48000","-16","Sternburgtask","3","odd","2","507562","229185","508611","510845","178448","2224","205898","509628","123531","512858","2198","NA","508600","512858","514127","New experiment","53","69311","56","yes","1024"
"94.7368421053","94.7368421053","1229.1754386","1229.1754386","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","56","0","56","56","56","0","0","56","0","56","0","0","56","56","56","Thu Oct  4 21:47:53 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","44","11","/Users/danieldalton/subject-3.csv","legacy","1","Jazzy James","3.1.9","0","n","0","right","left","left","NA","right","752","121289","23285","NA","752","2","legacy","1","1024","2","48000","-16","Sternburgtask","3","odd","7","514141","229185","515189","517420","178448","2224","205898","516203","123531","519435","2198","NA","515178","519435","520189","New experiment","54","70063","57","yes","1024"
"94.8275862069","94.8275862069","1227.24137931","1227.24137931","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","57","0","57","57","57","0","0","57","0","57","0","0","57","57","57","Thu Oct  4 21:47:53 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","45","11","/Users/danieldalton/subject-3.csv","legacy","7 9","Jazzy James","3.1.9","0","n","0","right","left","left","NA","right","1117","121289","23285","NA","1117","2","legacy","2","1024","2","48000","-16","Sternburgtask","3","odd","1","520204","229185","521256","523487","178448","2224","205898","522270","123531","525503","2198","NA","521245","525503","526622","New experiment","55","71180","58","yes","1024"
"93.2203389831","93.2203389831","1228.98305085","1228.98305085","black","no","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","58","0","58","58","58","0","0","58","0","58","0","0","58","58","58","Thu Oct  4 21:47:53 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","46","11","/Users/danieldalton/subject-3.csv","legacy","6 9 4 5 2","Jazzy James","3.1.9","0","n","0","left","left","left","NA","left","1330","121289","23285","NA","1330","2","legacy","5","1024","2","48000","-16","Sternburgtask","3","odd","1","526636","229185","527689","529920","178448","2224","205898","528704","123531","531940","2198","NA","527678","531940","533272","New experiment","55","72510","59","yes","1024"
"93.3333333333","93.3333333333","1236.71666667","1236.71666667","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","59","0","59","59","59","0","0","59","0","59","0","0","59","59","59","Thu Oct  4 21:47:53 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","47","11","/Users/danieldalton/subject-3.csv","legacy","9 5 3 2 8 6","Jazzy James","3.1.9","0","n","0","right","left","left","NA","right","1693","121289","23285","NA","1693","2","legacy","6","1024","2","48000","-16","Sternburgtask","3","odd","7","526636","229185","534337","536575","533286","2224","205898","535354","123531","538588","2198","NA","534326","538588","540285","New experiment","56","74203","60","yes","1024"
"93.4426229508","93.4426229508","1237.81967213","1237.81967213","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","60","0","60","60","60","0","0","60","0","60","0","0","60","60","60","Thu Oct  4 21:47:53 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","48","11","/Users/danieldalton/subject-3.csv","legacy","1 7 5 2 9","Jazzy James","3.1.9","0","n","0","right","left","left","NA","right","1304","121289","23285","NA","1304","2","legacy","5","1024","2","48000","-16","Sternburgtask","3","odd","3","540299","229185","541350","543589","533286","2224","205898","542371","123531","545601","2198","NA","541339","545601","546908","New experiment","57","75507","61","yes","1024"
"93.5483870968","93.5483870968","1236.30645161","1236.30645161","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","61","0","61","61","61","0","0","61","0","61","0","0","61","61","61","Thu Oct  4 21:47:53 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","49","11","/Users/danieldalton/subject-3.csv","legacy","9 6 2 4 1","Jazzy James","3.1.9","4","y","0","left","left","left","NA","left","1144","121289","23285","NA","1144","2","legacy","5","1024","2","48000","-16","Sternburgtask","3","odd","4","546921","229185","547972","550209","533286","2224","205898","548987","123531","552225","2198","NA","547961","552225","553372","New experiment","58","76651","62","yes","1024"
"93.6507936508","93.6507936508","1239.3968254","1239.3968254","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","62","0","62","62","62","0","0","62","0","62","0","0","62","62","62","Thu Oct  4 21:47:53 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","50","11","/Users/danieldalton/subject-3.csv","legacy","8 5 4 7 3 1","Jazzy James","3.1.9","2","y","0","left","left","left","NA","left","1431","121289","23285","NA","1431","2","legacy","6","1024","2","48000","-16","Sternburgtask","3","odd","5","553386","229185","554436","556670","533286","2224","205898","555452","123531","558685","2198","NA","554426","558685","560120","New experiment","59","78082","63","yes","1024"
"93.75","93.75","1238.296875","1238.296875","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","63","0","63","63","63","0","0","63","0","63","0","0","63","63","63","Thu Oct  4 21:47:53 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","51","11","/Users/danieldalton/subject-3.csv","legacy","6 9 7 3 8 2","Jazzy James","3.1.9","0","n","0","right","left","left","NA","right","1169","121289","23285","NA","1169","2","legacy","6","1024","2","48000","-16","Sternburgtask","3","odd","5","560133","229185","561186","563418","533286","2224","205898","562202","123531","565430","2198","NA","561175","565430","566601","New experiment","60","79251","64","yes","1024"
"93.8461538462","93.8461538462","1237.18461538","1237.18461538","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","64","0","64","64","64","0","0","64","0","64","0","0","64","64","64","Thu Oct  4 21:47:53 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","52","11","/Users/danieldalton/subject-3.csv","legacy","3 2 1 4 7","Jazzy James","3.1.9","2","y","0","left","left","left","NA","left","1166","121289","23285","NA","1166","2","legacy","5","1024","2","48000","-16","Sternburgtask","3","odd","2","566615","229185","567669","569903","533286","2224","205898","568687","123531","571916","2198","NA","567658","571916","573085","New experiment","61","80417","65","yes","1024"
"93.9393939394","93.9393939394","1234","1234","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","65","0","65","65","65","0","0","65","0","65","0","0","65","65","65","Thu Oct  4 21:47:53 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","53","11","/Users/danieldalton/subject-3.csv","legacy","3 9 1","Jazzy James","3.1.9","0","n","0","right","left","left","NA","right","1027","121289","23285","NA","1027","2","legacy","3","1024","2","48000","-16","Sternburgtask","3","odd","7","573099","229185","574149","576385","533286","2224","205898","575166","123531","578398","2198","NA","574138","578398","579429","New experiment","62","81444","66","yes","1024"
"94.0298507463","94.0298507463","1230.71641791","1230.71641791","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","66","0","66","66","66","0","0","66","0","66","0","0","66","66","66","Thu Oct  4 21:47:53 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","54","11","/Users/danieldalton/subject-3.csv","legacy","4 2 6 9","Jazzy James","3.1.9","0","n","0","right","left","left","NA","right","1014","121289","23285","NA","1014","2","legacy","4","1024","2","48000","-16","Sternburgtask","3","odd","7","579443","229185","580498","582736","533286","2224","205898","581520","123531","584754","2198","NA","580487","584754","585770","New experiment","63","82458","67","yes","1024"
"94.1176470588","94.1176470588","1235.08823529","1235.08823529","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","67","0","67","67","67","0","0","67","0","67","0","0","67","67","67","Thu Oct  4 21:47:53 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","55","11","/Users/danieldalton/subject-3.csv","legacy","7 4 2 6 3 5","Jazzy James","3.1.9","6","y","0","left","left","left","NA","left","1528","121289","23285","NA","1528","2","legacy","6","1024","2","48000","-16","Sternburgtask","3","odd","5","585784","229185","586836","589079","533286","2224","205898","587857","123531","591091","2198","NA","586825","591091","592621","New experiment","64","83986","68","yes","1024"
"94.2028985507","94.2028985507","1229.36231884","1229.36231884","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","68","0","68","68","68","0","0","68","0","68","0","0","68","68","68","Thu Oct  4 21:47:53 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","56","11","/Users/danieldalton/subject-3.csv","legacy","5 3 8 7 2 4","Jazzy James","3.1.9","0","n","0","right","left","left","NA","right","840","121289","23285","NA","840","2","legacy","6","1024","2","48000","-16","Sternburgtask","3","odd","9","592638","229185","593689","595927","533286","2224","205898","594706","123531","597940","2198","NA","593678","597940","598783","New experiment","65","84826","69","yes","1024"
"94.2857142857","94.2857142857","1227.62857143","1227.62857143","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","69","0","69","69","69","0","0","69","0","69","0","0","69","69","69","Thu Oct  4 21:47:53 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","57","11","/Users/danieldalton/subject-3.csv","legacy","4 6 2 5 1","Jazzy James","3.1.9","5","y","0","left","left","left","NA","left","1108","121289","23285","NA","1108","2","legacy","5","1024","2","48000","-16","Sternburgtask","3","odd","1","598795","229185","599849","602084","533286","2224","205898","600864","123531","604100","2198","NA","599839","604101","605212","New experiment","66","85934","70","yes","1024"
"94.3661971831","94.3661971831","1227.53521127","1227.53521127","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","70","0","70","70","70","0","0","70","0","70","0","0","70","70","70","Thu Oct  4 21:47:53 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","58","11","/Users/danieldalton/subject-3.csv","legacy","8 5 3 7 4 6","Jazzy James","3.1.9","6","y","0","left","left","left","NA","left","1221","121289","23285","NA","1221","2","legacy","6","1024","2","48000","-16","Sternburgtask","3","odd","6","605228","229185","606279","608521","533286","2224","205898","607301","123531","610541","2198","NA","606268","610542","611766","New experiment","67","87155","71","yes","1024"
"94.4444444444","94.4444444444","1225.43055556","1225.43055556","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","71","0","71","71","71","0","0","71","0","71","0","0","71","71","71","Thu Oct  4 21:47:53 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","59","11","/Users/danieldalton/subject-3.csv","legacy","9 1 6 7 8","Jazzy James","3.1.9","1","y","0","left","left","left","NA","left","1076","121289","23285","NA","1076","2","legacy","5","1024","2","48000","-16","Sternburgtask","3","odd","9","611779","229185","612832","615066","533286","2224","205898","613849","123531","617086","2198","NA","612821","617086","618164","New experiment","68","88231","72","yes","1024"
"94.5205479452","94.5205479452","1222.93150685","1222.93150685","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","72","0","72","72","72","0","0","72","0","72","0","0","72","72","72","Thu Oct  4 21:47:53 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","60","11","/Users/danieldalton/subject-3.csv","legacy","7 9 1 6","Jazzy James","3.1.9","0","n","0","right","left","left","NA","right","1043","121289","23285","NA","1043","2","legacy","4","1024","2","48000","-16","Sternburgtask","3","odd","4","618178","229185","619229","621463","533286","2224","205898","620247","123531","623480","2198","NA","619219","623480","624526","New experiment","69","89274","73","yes","1024"
"94.5945945946","94.5945945946","1219.78378378","1219.78378378","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","73","0","73","73","73","0","0","73","0","73","0","0","73","73","73","Thu Oct  4 21:47:53 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","61","11","/Users/danieldalton/subject-3.csv","legacy","5 9 2 3","Jazzy James","3.1.9","0","n","0","right","left","left","NA","right","990","121289","23285","NA","990","2","legacy","4","1024","2","48000","-16","Sternburgtask","3","odd","8","624539","229185","625590","627833","533286","2224","205898","626612","123531","629856","2198","NA","625579","629857","630849","New experiment","70","90264","74","yes","1024"
"94.6666666667","94.6666666667","1216.25333333","1216.25333333","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","74","0","74","74","74","0","0","74","0","74","0","0","74","74","74","Thu Oct  4 21:47:53 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","62","11","/Users/danieldalton/subject-3.csv","legacy","8 9 5 7 1 6","Jazzy James","3.1.9","4","y","0","left","left","left","NA","left","955","121289","23285","NA","955","2","legacy","6","1024","2","48000","-16","Sternburgtask","3","odd","7","630863","229185","631917","634158","533286","2224","205898","632940","123531","636178","2198","NA","631906","636179","637137","New experiment","71","91219","75","yes","1024"
