"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_instruction1","correct_keyboardResponse","correct_response","count_ISI","count_Practiceloop","count_correctFeedback","count_expSequence","count_experiment","count_experimentLoop","count_fixation","count_incorrect","count_instruction1","count_instructions2","count_keyboardResponse","count_logger","count_memorySet","count_probe","count_thankYou","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_Practiceloop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_instruction1","response_instructions2","response_keyboardResponse","response_thankYou","response_time","response_time_instruction1","response_time_instructions2","response_time_keyboardResponse","response_time_thankYou","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_ISI","time_Practiceloop","time_correctFeedback","time_expSequence","time_experiment","time_experimentLoop","time_fixation","time_incorrect","time_instruction1","time_instructions2","time_keyboardResponse","time_logger","time_memorySet","time_probe","time_thankYou","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"86.2745098039","86.2745098039","1014.78431373","1014.78431373","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","50","0","50","50","0","0","50","50","0","0","50","50","50","50","0","10/04/18 18:53:01","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","38","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-2.csv","legacy","3 4 2","Kafkaesque Koffka","3.2.5","0","n","0","right","left","left","right","NA","694","21779","4978","694","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","5","359535","25688","356170","357321","3875","115989","357324","179678","3879","111011","361541","362236","358330","361541","NA","Sternberg task","44","51754","51","yes","1024"
"86.5384615385","86.5384615385","1017.98076923","1017.98076923","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","51","0","51","51","0","0","51","51","0","0","51","51","51","51","0","10/04/18 18:53:01","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","39","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-2.csv","legacy","9 8 4","Kafkaesque Koffka","3.2.5","1","y","0","left","left","left","left","NA","1181","21779","4978","1181","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","9","365739","25688","362319","363527","3875","115989","363529","179678","3879","111011","367744","368926","364533","367744","NA","Sternberg task","45","52935","52","yes","1024"
"86.7924528302","86.7924528302","1009.35849057","1009.35849057","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","52","0","52","52","0","0","52","52","0","0","52","52","52","52","0","10/04/18 18:53:01","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","40","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-2.csv","legacy","3 5 4 7","Kafkaesque Koffka","3.2.5","1","y","0","left","left","left","left","NA","561","21779","4978","561","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","3","372327","25688","368970","370112","3875","115989","370114","179678","3879","111011","374334","374897","371120","374334","NA","Sternberg task","46","53496","53","yes","1024"
"87.037037037","87.037037037","1000.81481481","1000.81481481","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","53","0","53","53","0","0","53","53","0","0","53","53","53","53","0","10/04/18 18:53:01","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","41","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-2.csv","legacy","9 5 3 8 4","Kafkaesque Koffka","3.2.5","1","y","0","left","left","left","left","NA","548","21779","4978","548","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","9","378311","25688","374945","376098","3875","115989","376100","179678","3879","111011","380317","380866","377105","380316","NA","Sternberg task","47","54044","54","yes","1024"
"87.2727272727","87.2727272727","998.545454545","998.545454545","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","54","0","54","54","0","0","54","54","0","0","54","54","54","54","0","10/04/18 18:53:01","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","42","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-2.csv","legacy","3 9 1","Kafkaesque Koffka","3.2.5","0","n","0","right","left","left","right","NA","876","21779","4978","876","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","7","384264","25688","380915","382052","3875","115989","382054","179678","3879","111011","386269","387146","383058","386269","NA","Sternberg task","48","54920","55","yes","1024"
"87.5","87.5","1000.60714286","1000.60714286","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","55","0","55","55","0","0","55","55","0","0","55","55","55","55","0","10/04/18 18:53:01","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","43","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-2.csv","legacy","5 7 3 6 2","Kafkaesque Koffka","3.2.5","5","y","0","left","left","left","left","NA","1114","21779","4978","1114","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","2","390576","25688","387216","388363","3875","115989","388365","179678","3879","111011","392581","393696","389370","392581","NA","Sternberg task","49","56034","56","yes","1024"
"87.7192982456","87.7192982456","993.912280702","993.912280702","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","56","0","56","56","0","0","56","56","0","0","56","56","56","56","0","10/04/18 18:53:01","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","44","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-2.csv","legacy","1 4 3 6 5","Kafkaesque Koffka","3.2.5","0","n","0","right","left","left","right","NA","619","21779","4978","619","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","8","397071","25688","393701","394860","3875","115989","394862","179678","3879","111011","399076","399696","395867","399076","NA","Sternberg task","50","56653","57","yes","1024"
"86.2068965517","86.2068965517","997.965517241","997.965517241","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","57","0","57","57","0","0","57","57","0","0","57","57","57","57","0","10/04/18 18:53:01","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","45","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-2.csv","legacy","4 2 7 6 1 3","Kafkaesque Koffka","3.2.5","0","n","0","left","left","left","left","NA","1229","21779","4978","1229","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","8","403140","25688","399737","400927","3875","115989","400929","179678","3879","111011","405146","406376","401934","405146","NA","Sternberg task","50","57882","58","yes","1024"
"86.4406779661","86.4406779661","992.644067797","992.644067797","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","58","0","58","58","0","0","58","58","0","0","58","58","58","58","0","10/04/18 18:53:01","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","46","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-2.csv","legacy","5 2","Kafkaesque Koffka","3.2.5","0","n","0","right","left","left","right","NA","684","21779","4978","684","NA","2","legacy","2","1024","2","48000","-16","experiment","2","even","7","409777","25688","399737","407566","3875","115989","407567","406418","3879","111011","411782","412467","408572","411782","NA","Sternberg task","51","58566","59","yes","1024"
"86.6666666667","86.6666666667","992.183333333","992.183333333","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","59","0","59","59","0","0","59","59","0","0","59","59","59","59","0","10/04/18 18:53:01","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","47","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-2.csv","legacy","7 8 6 3 1","Kafkaesque Koffka","3.2.5","5","y","0","left","left","left","left","NA","965","21779","4978","965","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","1","415865","25688","412511","413655","3875","115989","413657","406418","3879","111011","417872","418837","414660","417872","NA","Sternberg task","52","59531","60","yes","1024"
"85.2459016393","85.2459016393","995.868852459","995.868852459","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","60","0","60","60","0","0","60","60","0","0","60","60","60","60","0","10/04/18 18:53:01","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","48","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-2.csv","legacy","6 9 4 5 3 2","Kafkaesque Koffka","3.2.5","0","n","0","left","left","left","left","NA","1217","21779","4978","1217","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","8","422253","25688","418885","420041","3875","115989","420043","406418","3879","111011","424259","425477","421048","424259","NA","Sternberg task","52","60748","61","yes","1024"
"85.4838709677","85.4838709677","996.822580645","996.822580645","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","61","0","61","61","0","0","61","61","0","0","61","61","61","61","0","10/04/18 18:53:01","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","49","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-2.csv","legacy","7 9","Kafkaesque Koffka","3.2.5","0","n","0","right","left","left","right","NA","1055","21779","4978","1055","NA","2","legacy","2","1024","2","48000","-16","experiment","2","even","1","428875","25688","418885","426664","3875","115989","426665","425522","3879","111011","430881","431937","427670","430880","NA","Sternberg task","53","61803","62","yes","1024"
"85.7142857143","85.7142857143","995.53968254","995.53968254","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","62","0","62","62","0","0","62","62","0","0","62","62","62","62","0","10/04/18 18:53:01","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","50","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-2.csv","legacy","9 5 8 1","Kafkaesque Koffka","3.2.5","2","y","0","left","left","left","left","NA","916","21779","4978","916","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","5","435345","25688","431982","433130","3875","115989","433132","425522","3879","111011","437350","438267","434138","437350","NA","Sternberg task","54","62719","63","yes","1024"
"85.9375","85.9375","993.671875","993.671875","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","63","0","63","63","0","0","63","63","0","0","63","63","63","63","0","10/04/18 18:53:01","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","51","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-2.csv","legacy","9 4 2","Kafkaesque Koffka","3.2.5","1","y","0","left","left","left","left","NA","876","21779","4978","876","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","9","441684","25688","438311","439472","3875","115989","439473","425522","3879","111011","443690","444566","440478","443689","NA","Sternberg task","55","63595","64","yes","1024"
"86.1538461538","86.1538461538","991.584615385","991.584615385","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","64","0","64","64","0","0","64","64","0","0","64","64","64","64","0","10/04/18 18:53:01","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","52","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-2.csv","legacy","5 7 8 2 3 8","Kafkaesque Koffka","3.2.5","5","y","0","left","left","left","left","NA","858","21779","4978","858","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","3","447993","25688","444615","445780","3875","115989","445782","425522","3879","111011","449998","450857","446788","449998","NA","Sternberg task","56","64453","65","yes","1024"
"86.3636363636","86.3636363636","987.681818182","987.681818182","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","65","0","65","65","0","0","65","65","0","0","65","65","65","65","0","10/04/18 18:53:01","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","53","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-2.csv","legacy","7 1 5 6 3","Kafkaesque Koffka","3.2.5","0","n","0","right","left","left","right","NA","734","21779","4978","734","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","8","454268","25688","450898","452056","3875","115989","452058","425522","3879","111011","456273","457008","453063","456273","NA","Sternberg task","57","65187","66","yes","1024"
"86.5671641791","86.5671641791","987.298507463","987.298507463","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","66","0","66","66","0","0","66","66","0","0","66","66","66","66","0","10/04/18 18:53:01","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","54","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-2.csv","legacy","8 9 6 1","Kafkaesque Koffka","3.2.5","2","y","0","left","left","left","left","NA","962","21779","4978","962","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","9","460410","25688","457053","458199","3875","115989","458199","425522","3879","111011","462415","463378","459204","462415","NA","Sternberg task","58","66149","67","yes","1024"
"86.7647058824","86.7647058824","999.220588235","999.220588235","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","67","0","67","67","0","0","67","67","0","0","67","67","67","67","0","10/04/18 18:53:01","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","55","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-2.csv","legacy","5 7 3","Kafkaesque Koffka","3.2.5","0","n","0","right","left","left","right","NA","1798","21779","4978","1798","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","9","466755","25688","463426","464545","3875","115989","464547","425522","3879","111011","468760","470559","465552","468760","NA","Sternberg task","59","67947","68","yes","1024"
"86.9565217391","86.9565217391","1003.89855072","1003.89855072","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","68","0","68","68","0","0","68","68","0","0","68","68","68","68","0","10/04/18 18:53:01","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","56","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-2.csv","legacy","9 1 7 2","Kafkaesque Koffka","3.2.5","2","y","0","left","left","left","left","NA","1322","21779","4978","1322","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","1","474040","25688","470647","471826","3875","115989","471828","425522","3879","111011","476045","477367","472834","476045","NA","Sternberg task","60","69269","69","yes","1024"
"87.1428571429","87.1428571429","1003.44285714","1003.44285714","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","69","0","69","69","0","0","69","69","0","0","69","69","69","69","0","10/04/18 18:53:01","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","57","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-2.csv","legacy","8 5 3 7 4 6","Kafkaesque Koffka","3.2.5","6","y","0","left","left","left","left","NA","972","21779","4978","972","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","6","480760","25688","477417","478547","3875","115989","478549","425522","3879","111011","482765","483739","479554","482765","NA","Sternberg task","61","70241","70","yes","1024"
"87.323943662","87.323943662","1001.49295775","1001.49295775","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","70","0","70","70","0","0","70","70","0","0","70","70","70","70","0","10/04/18 18:53:01","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","58","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-2.csv","legacy","6 2 9 3 8 4","Kafkaesque Koffka","3.2.5","0","n","0","right","left","left","right","NA","865","21779","4978","865","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","1","487146","25688","483785","484933","3875","115989","484935","425522","3879","111011","489152","490018","485940","489152","NA","Sternberg task","62","71106","71","yes","1024"
"87.5","87.5","1006.41666667","1006.41666667","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","71","0","71","71","0","0","71","71","0","0","71","71","71","71","0","10/04/18 18:53:01","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","59","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-2.csv","legacy","2 6 4 3 9","Kafkaesque Koffka","3.2.5","0","n","0","right","left","left","right","NA","1356","21779","4978","1356","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","1","493426","25688","490062","491213","3875","115989","491215","425522","3879","111011","495432","496788","492220","495432","NA","Sternberg task","63","72462","72","yes","1024"
"87.6712328767","87.6712328767","1007.49315068","1007.49315068","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","72","0","72","72","0","0","72","72","0","0","72","72","72","72","0","10/04/18 18:53:01","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","60","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-2.csv","legacy","8 2 1 4 5 9","Kafkaesque Koffka","3.2.5","0","n","0","right","left","left","right","NA","1085","21779","4978","1085","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","7","500199","25688","496835","497987","3875","115989","497989","425522","3879","111011","502204","503290","498994","502204","NA","Sternberg task","64","73547","73","yes","1024"
"86.4864864865","86.4864864865","1005.54054054","1005.54054054","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","73","0","73","73","0","0","73","73","0","0","73","73","73","73","0","10/04/18 18:53:01","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","61","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-2.csv","legacy","2 3 8 5 6 7","Kafkaesque Koffka","3.2.5","0","n","0","left","left","left","left","NA","863","21779","4978","863","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","1","506699","25688","503336","504486","3875","115989","504488","425522","3879","111011","508705","509569","505493","508705","NA","Sternberg task","64","74410","74","yes","1024"
"85.3333333333","85.3333333333","1002.16","1002.16","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","74","0","74","74","0","0","74","74","0","0","74","74","74","74","0","10/04/18 18:53:01","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","62","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-2.csv","legacy","9 5 3 2 8 6","Kafkaesque Koffka","3.2.5","0","n","0","left","left","left","left","NA","752","21779","4978","752","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","7","513020","25688","503336","510808","3875","115989","510810","509629","3879","111011","515026","515779","511815","515026","NA","Sternberg task","64","75162","75","yes","1024"
"85.5263157895","85.5263157895","998.486842105","998.486842105","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","75","0","75","75","0","0","75","75","0","0","75","75","75","75","0","10/04/18 18:53:01","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","63","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-2.csv","legacy","6 9 5","Kafkaesque Koffka","3.2.5","0","n","0","right","left","left","right","NA","723","21779","4978","723","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","8","519150","25688","503336","516938","3875","115989","516939","515783","3879","111011","521155","521879","517944","521155","NA","Sternberg task","65","75885","76","yes","1024"
"85.7142857143","85.7142857143","996.38961039","996.38961039","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","76","0","76","76","0","0","76","76","0","0","76","76","76","76","0","10/04/18 18:53:01","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","64","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-2.csv","legacy","7 1 8 4 9 3","Kafkaesque Koffka","3.2.5","0","n","0","right","left","left","right","NA","837","21779","4978","837","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","6","525285","25688","521922","523072","3875","115989","523073","515783","3879","111011","527291","528129","524079","527291","NA","Sternberg task","66","76722","77","yes","1024"
"85.8974358974","85.8974358974","992.602564103","992.602564103","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","77","0","77","77","0","0","77","77","0","0","77","77","77","77","0","10/04/18 18:53:01","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","65","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-2.csv","legacy","1 4 9 3","Kafkaesque Koffka","3.2.5","0","n","0","right","left","left","right","NA","701","21779","4978","701","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","5","531562","25688","528175","529349","3875","115989","529351","515783","3879","111011","533567","534269","530356","533566","NA","Sternberg task","67","77423","78","yes","1024"
"86.0759493671","86.0759493671","989.848101266","989.848101266","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","78","0","78","78","0","0","78","78","0","0","78","78","78","78","0","10/04/18 18:53:01","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","66","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-2.csv","legacy","9 3 8 2 1 4","Kafkaesque Koffka","3.2.5","3","y","0","left","left","left","left","NA","775","21779","4978","775","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","8","537688","25688","534317","535476","3875","115989","535477","515783","3879","111011","539693","540469","536483","539693","NA","Sternberg task","68","78198","79","yes","1024"
"86.25","86.25","987.375","987.375","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","79","0","79","79","0","0","79","79","0","0","79","79","79","79","0","10/04/18 18:53:01","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","67","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-2.csv","legacy","2 8 9 4 1","Kafkaesque Koffka","3.2.5","0","n","0","right","left","left","right","NA","792","21779","4978","792","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","5","543901","25688","540528","541690","3875","115989","541693","515783","3879","111011","545907","546700","542698","545907","NA","Sternberg task","69","78990","80","yes","1024"
