"acc","accuracy","average_response_time","avg_rt","background","bidi","block","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_Instruction1","correct_keyboard_response","correct_response","count_CorrectResponse","count_ExperimentLoop","count_Fixation","count_ISI","count_IncorrectFeedback","count_Instruction1","count_Instructions2","count_Memory","count_PracticeLoop","count_Probe","count_Sternburgtask","count_Thankyou","count_XSequence","count_keyboard_response","count_logger","datetime","description","disable_garbage_collection","empty_column","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_PracticeLoop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_Instruction1","response_Instructions2","response_Thankyou","response_keyboard_response","response_time","response_time_Instruction1","response_time_Instructions2","response_time_Thankyou","response_time_keyboard_response","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_CorrectResponse","time_ExperimentLoop","time_Fixation","time_ISI","time_IncorrectFeedback","time_Instruction1","time_Instructions2","time_Memory","time_PracticeLoop","time_Probe","time_Sternburgtask","time_Thankyou","time_XSequence","time_keyboard_response","time_logger","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"85.5263157895","85.5263157895","1170.14473684","1170.14473684","black","no","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","75","0","75","75","75","0","0","75","0","75","0","0","75","75","75","Wed Oct  3 19:42:11 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","63","11","/Users/danieldalton/subject-2.csv","legacy","1 4 9 3","Jazzy James","3.1.9","0","n","0","left","right","right","NA","left","691","37932","8294","NA","691","2","legacy","4","1024","2","48000","-16","Sternburgtask","2","even","5","535784","129087","536838","539069","510323","2155","120791","537853","40099","541082","2128","NA","536827","541082","541775","New experiment","65","88931","76","yes","1024"
"85.7142857143","85.7142857143","1170.7012987","1170.7012987","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","76","0","76","76","76","0","0","76","0","76","0","0","76","76","76","Wed Oct  3 19:42:11 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","64","11","/Users/danieldalton/subject-2.csv","legacy","3 4 9 6 2 9","Jazzy James","3.1.9","5","y","0","left","right","right","NA","left","1213","37932","8294","NA","1213","2","legacy","6","1024","2","48000","-16","Sternburgtask","2","even","2","535784","129087","542844","545075","541789","2155","120791","543859","40099","547088","2128","NA","542833","547088","548304","New experiment","66","90144","77","yes","1024"
"85.8974358974","85.8974358974","1167.73076923","1167.73076923","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","77","0","77","77","77","0","0","77","0","77","0","0","77","77","77","Wed Oct  3 19:42:11 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","65","11","/Users/danieldalton/subject-2.csv","legacy","7 1 5 6 3","Jazzy James","3.1.9","0","n","0","right","right","right","NA","right","939","37932","8294","NA","939","2","legacy","5","1024","2","48000","-16","Sternburgtask","2","even","8","548318","129087","549371","551607","541789","2155","120791","550389","40099","553621","2128","NA","549359","553621","554562","New experiment","67","91083","78","yes","1024"
"86.0759493671","86.0759493671","1166.03797468","1166.03797468","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","78","0","78","78","78","0","0","78","0","78","0","0","78","78","78","Wed Oct  3 19:42:11 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","66","11","/Users/danieldalton/subject-2.csv","legacy","6 9 4 5 3 2","Jazzy James","3.1.9","0","n","0","right","right","right","NA","right","1034","37932","8294","NA","1034","2","legacy","6","1024","2","48000","-16","Sternburgtask","2","even","8","554577","129087","555630","557865","541789","2155","120791","556647","40099","559888","2128","NA","555619","559888","560924","New experiment","68","92117","79","yes","1024"
"86.25","86.25","1167.3125","1167.3125","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","79","0","79","79","79","0","0","79","0","79","0","0","79","79","79","Wed Oct  3 19:42:11 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","67","11","/Users/danieldalton/subject-2.csv","legacy","8 5 4 2 9 6","Jazzy James","3.1.9","0","n","0","right","right","right","NA","right","1268","37932","8294","NA","1268","2","legacy","6","1024","2","48000","-16","Sternburgtask","2","even","3","560939","129087","561991","564226","541789","2155","120791","563007","40099","566238","2128","NA","561980","566238","567509","New experiment","69","93385","80","yes","1024"
"86.4197530864","86.4197530864","1164.16049383","1164.16049383","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","80","0","80","80","80","0","0","80","0","80","0","0","80","80","80","Wed Oct  3 19:42:11 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","68","11","/Users/danieldalton/subject-2.csv","legacy","8 4 3 5","Jazzy James","3.1.9","0","n","0","right","right","right","NA","right","912","37932","8294","NA","912","2","legacy","4","1024","2","48000","-16","Sternburgtask","2","even","6","567524","129087","568577","570807","541789","2155","120791","569588","40099","572822","2128","NA","568565","572823","573737","New experiment","70","94297","81","yes","1024"
"85.3658536585","85.3658536585","1174.35365854","1174.35365854","black","no","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","81","0","81","81","81","0","0","81","0","81","0","0","81","81","81","Wed Oct  3 19:42:11 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","69","11","/Users/danieldalton/subject-2.csv","legacy","1 5 3 2 8","Jazzy James","3.1.9","0","n","0","None","right","right","NA","None","2000","37932","8294","NA","2000","2","legacy","5","1024","2","48000","-16","Sternburgtask","2","even","4","573753","129087","574808","577042","541789","2155","120791","575826","40099","579056","2128","NA","574796","579056","581057","New experiment","70","96297","82","yes","1024"
"84.3373493976","84.3373493976","1178.08433735","1178.08433735","black","no","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","82","0","82","82","82","0","0","82","0","82","0","0","82","82","82","Wed Oct  3 19:42:11 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","70","11","/Users/danieldalton/subject-2.csv","legacy","7 9 1 6","Jazzy James","3.1.9","0","n","0","left","right","right","NA","left","1484","37932","8294","NA","1484","2","legacy","4","1024","2","48000","-16","Sternburgtask","2","even","4","573753","129087","582124","584359","581071","2155","120791","583139","40099","586372","2128","NA","582112","586372","587859","New experiment","70","97781","83","yes","1024"
"84.5238095238","84.5238095238","1174.4047619","1174.4047619","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","83","0","83","83","83","0","0","83","0","83","0","0","83","83","83","Wed Oct  3 19:42:11 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","71","11","/Users/danieldalton/subject-2.csv","legacy","8 4 3 9","Jazzy James","3.1.9","0","n","0","right","right","right","NA","right","869","37932","8294","NA","869","2","legacy","4","1024","2","48000","-16","Sternburgtask","2","even","5","573753","129087","588934","591167","587874","2155","120791","589948","40099","593183","2128","NA","588923","593184","594056","New experiment","71","98650","84","yes","1024"
"84.7058823529","84.7058823529","1171.77647059","1171.77647059","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","84","0","84","84","84","0","0","84","0","84","0","0","84","84","84","Wed Oct  3 19:42:11 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","72","11","/Users/danieldalton/subject-2.csv","legacy","8 5 3 7 4 6","Jazzy James","3.1.9","6","y","0","left","right","right","NA","left","951","37932","8294","NA","951","2","legacy","6","1024","2","48000","-16","Sternburgtask","2","even","6","594074","129087","595127","597362","587874","2155","120791","596144","40099","599382","2128","NA","595115","599382","600336","New experiment","72","99601","85","yes","1024"
"84.8837209302","84.8837209302","1168.39534884","1168.39534884","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","85","0","85","85","85","0","0","85","0","85","0","0","85","85","85","Wed Oct  3 19:42:11 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","73","11","/Users/danieldalton/subject-2.csv","legacy","9 5 3 2 8 6","Jazzy James","3.1.9","0","n","0","right","right","right","NA","right","881","37932","8294","NA","881","2","legacy","6","1024","2","48000","-16","Sternburgtask","2","even","7","600352","129087","601404","603636","587874","2155","120791","602419","40099","605650","2128","NA","601393","605650","606534","New experiment","73","100482","86","yes","1024"
"85.0574712644","85.0574712644","1170.26436782","1170.26436782","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","86","0","86","86","86","0","0","86","0","86","0","0","86","86","86","Wed Oct  3 19:42:11 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","74","11","/Users/danieldalton/subject-2.csv","legacy","2 4 8 5 1 3","Jazzy James","3.1.9","1","y","0","left","right","right","NA","left","1331","37932","8294","NA","1331","2","legacy","6","1024","2","48000","-16","Sternburgtask","2","even","2","606548","129087","607600","609843","587874","2155","120791","608623","40099","611856","2128","NA","607589","611856","613190","New experiment","74","101813","87","yes","1024"
"84.0909090909","84.0909090909","1167.06818182","1167.06818182","black","no","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","87","0","87","87","87","0","0","87","0","87","0","0","87","87","87","Wed Oct  3 19:42:11 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","75","11","/Users/danieldalton/subject-2.csv","legacy","5 9 2 3","Jazzy James","3.1.9","0","n","0","left","right","right","NA","left","889","37932","8294","NA","889","2","legacy","4","1024","2","48000","-16","Sternburgtask","2","even","8","613204","129087","614266","616498","587874","2155","120791","615280","40099","618511","2128","NA","614254","618511","619403","New experiment","74","102702","88","yes","1024"
"84.2696629213","84.2696629213","1167.52808989","1167.52808989","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","88","0","88","88","88","0","0","88","0","88","0","0","88","88","88","Wed Oct  3 19:42:11 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","76","11","/Users/danieldalton/subject-2.csv","legacy","3 5 9 6 2 4","Jazzy James","3.1.9","1","y","0","left","right","right","NA","left","1208","37932","8294","NA","1208","2","legacy","6","1024","2","48000","-16","Sternburgtask","2","even","3","613204","129087","620471","622711","619419","2155","120791","621488","40099","624725","2128","NA","620460","624725","625936","New experiment","75","103910","89","yes","1024"
"84.4444444444","84.4444444444","1168.34444444","1168.34444444","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","89","0","89","89","89","0","0","89","0","89","0","0","89","89","89","Wed Oct  3 19:42:11 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","77","11","/Users/danieldalton/subject-2.csv","legacy","9 8 2 7 4","Jazzy James","3.1.9","0","n","0","right","right","right","NA","right","1241","37932","8294","NA","1241","2","legacy","5","1024","2","48000","-16","Sternburgtask","2","even","5","625952","129087","627005","629245","619419","2155","120791","628027","40099","631258","2128","NA","626995","631258","632502","New experiment","76","105151","90","yes","1024"
"84.6153846154","84.6153846154","1169.18681319","1169.18681319","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","90","0","90","90","90","0","0","90","0","90","0","0","90","90","90","Wed Oct  3 19:42:11 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","78","11","/Users/danieldalton/subject-2.csv","legacy","9 3 1 2 5","Jazzy James","3.1.9","4","y","0","left","right","right","NA","left","1245","37932","8294","NA","1245","2","legacy","5","1024","2","48000","-16","Sternburgtask","2","even","2","632516","129087","633569","635804","619419","2155","120791","634585","40099","637817","2128","NA","633557","637817","639065","New experiment","77","106396","91","yes","1024"
"84.7826086957","84.7826086957","1169.67391304","1169.67391304","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","91","0","91","91","91","0","0","91","0","91","0","0","91","91","91","Wed Oct  3 19:42:11 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","79","11","/Users/danieldalton/subject-2.csv","legacy","7 1 3","Jazzy James","3.1.9","2","y","0","left","right","right","NA","left","1214","37932","8294","NA","1214","2","legacy","3","1024","2","48000","-16","Sternburgtask","2","even","1","639079","129087","640129","642367","619419","2155","120791","641145","40099","644380","2128","NA","640118","644380","645597","New experiment","78","107610","92","yes","1024"
"84.9462365591","84.9462365591","1167.96774194","1167.96774194","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","92","0","92","92","92","0","0","92","0","92","0","0","92","92","92","Wed Oct  3 19:42:11 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","80","11","/Users/danieldalton/subject-2.csv","legacy","2 3 7 4","Jazzy James","3.1.9","1","y","0","left","right","right","NA","left","1011","37932","8294","NA","1011","2","legacy","4","1024","2","48000","-16","Sternburgtask","2","even","2","645612","129087","646664","648899","619419","2155","120791","647680","40099","650915","2128","NA","646653","650915","651929","New experiment","79","108621","93","yes","1024"
"85.1063829787","85.1063829787","1164.74468085","1164.74468085","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","93","0","93","93","93","0","0","93","0","93","0","0","93","93","93","Wed Oct  3 19:42:11 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","81","11","/Users/danieldalton/subject-2.csv","legacy","5 2 9 6 1 7","Jazzy James","3.1.9","3","y","0","left","right","right","NA","left","865","37932","8294","NA","865","2","legacy","6","1024","2","48000","-16","Sternburgtask","2","even","9","651943","129087","652998","655228","619419","2155","120791","654012","40099","657241","2128","NA","652987","657241","658108","New experiment","80","109486","94","yes","1024"
"84.2105263158","84.2105263158","1168.4","1168.4","black","no","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","94","0","94","94","94","0","0","94","0","94","0","0","94","94","94","Wed Oct  3 19:42:11 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","82","11","/Users/danieldalton/subject-2.csv","legacy","5 7 8 2 3 8","Jazzy James","3.1.9","5","y","0","right","right","right","NA","right","1512","37932","8294","NA","1512","2","legacy","6","1024","2","48000","-16","Sternburgtask","2","even","3","658123","129087","659181","661414","619419","2155","120791","660197","40099","663427","2128","NA","659170","663427","664942","New experiment","80","110998","95","yes","1024"
"84.375","84.375","1163.53125","1163.53125","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","95","0","95","95","95","0","0","95","0","95","0","0","95","95","95","Wed Oct  3 19:42:11 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","83","11","/Users/danieldalton/subject-2.csv","legacy","1","Jazzy James","3.1.9","0","n","0","right","right","right","NA","right","701","37932","8294","NA","701","2","legacy","1","1024","2","48000","-16","Sternburgtask","2","even","7","658123","129087","666010","668243","664956","2155","120791","667025","40099","670260","2128","NA","666000","670260","670965","New experiment","81","111699","96","yes","1024"
"84.5360824742","84.5360824742","1161.46391753","1161.46391753","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","96","0","96","96","96","0","0","96","0","96","0","0","96","96","96","Wed Oct  3 19:42:11 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","84","11","/Users/danieldalton/subject-2.csv","legacy","4 7 6 8 2 3","Jazzy James","3.1.9","6","y","0","left","right","right","NA","left","963","37932","8294","NA","963","2","legacy","6","1024","2","48000","-16","Sternburgtask","2","even","3","670979","129087","672031","674267","664956","2155","120791","673049","40099","676282","2128","NA","672020","676282","677248","New experiment","82","112662","97","yes","1024"
"84.693877551","84.693877551","1158.41836735","1158.41836735","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","97","0","97","97","97","0","0","97","0","97","0","0","97","97","97","Wed Oct  3 19:42:11 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","85","11","/Users/danieldalton/subject-2.csv","legacy","9 6 2 4 1","Jazzy James","3.1.9","4","y","0","left","right","right","NA","left","863","37932","8294","NA","863","2","legacy","5","1024","2","48000","-16","Sternburgtask","2","even","4","677262","129087","678313","680548","664956","2155","120791","679329","40099","682569","2128","NA","678302","682570","683435","New experiment","83","113525","98","yes","1024"
"84.8484848485","84.8484848485","1154.63636364","1154.63636364","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","98","0","98","98","98","0","0","98","0","98","0","0","98","98","98","Wed Oct  3 19:42:11 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","86","11","/Users/danieldalton/subject-2.csv","legacy","1 7 5 2","Jazzy James","3.1.9","0","n","0","right","right","right","NA","right","784","37932","8294","NA","784","2","legacy","4","1024","2","48000","-16","Sternburgtask","2","even","3","683450","129087","684504","686738","664956","2155","120791","685520","40099","688751","2128","NA","684491","688751","689538","New experiment","84","114309","99","yes","1024"
"85","85","1149.98","1149.98","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","99","0","99","99","99","0","0","99","0","99","0","0","99","99","99","Wed Oct  3 19:42:11 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","87","11","/Users/danieldalton/subject-2.csv","legacy","4 9 7 8 5 3","Jazzy James","3.1.9","4","y","0","left","right","right","NA","left","689","37932","8294","NA","689","2","legacy","6","1024","2","48000","-16","Sternburgtask","2","even","8","689553","129087","690618","692858","664956","2155","120791","691639","40099","694871","2128","NA","690606","694871","695563","New experiment","85","114998","100","yes","1024"
"85.1485148515","85.1485148515","1147.23762376","1147.23762376","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","100","0","100","100","100","0","0","100","0","100","0","0","100","100","100","Wed Oct  3 19:42:11 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","88","11","/Users/danieldalton/subject-2.csv","legacy","8 3","Jazzy James","3.1.9","2","y","0","left","right","right","NA","left","873","37932","8294","NA","873","2","legacy","2","1024","2","48000","-16","Sternburgtask","2","even","3","695577","129087","696632","698872","664956","2155","120791","697652","40099","700885","2128","NA","696621","700886","701762","New experiment","86","115871","101","yes","1024"
"85.2941176471","85.2941176471","1144.64705882","1144.64705882","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","101","0","101","101","101","0","0","101","0","101","0","0","101","101","101","Wed Oct  3 19:42:11 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","89","11","/Users/danieldalton/subject-2.csv","legacy","3 9 1","Jazzy James","3.1.9","0","n","0","right","right","right","NA","right","883","37932","8294","NA","883","2","legacy","3","1024","2","48000","-16","Sternburgtask","2","even","7","701776","129087","702831","705066","664956","2155","120791","703845","40099","707081","2128","NA","702819","707081","707967","New experiment","87","116754","102","yes","1024"
"85.4368932039","85.4368932039","1141.39805825","1141.39805825","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","102","0","102","102","102","0","0","102","0","102","0","0","102","102","102","Wed Oct  3 19:42:11 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","90","11","/Users/danieldalton/subject-2.csv","legacy","1 4 3 6 5","Jazzy James","3.1.9","0","n","0","right","right","right","NA","right","810","37932","8294","NA","810","2","legacy","5","1024","2","48000","-16","Sternburgtask","2","even","8","707981","129087","709033","711269","664956","2155","120791","710050","40099","713282","2128","NA","709022","713282","714095","New experiment","88","117564","103","yes","1024"
"84.6153846154","84.6153846154","1137.65384615","1137.65384615","black","no","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","103","0","103","103","103","0","0","103","0","103","0","0","103","103","103","Wed Oct  3 19:42:11 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","91","11","/Users/danieldalton/subject-2.csv","legacy","6 9 5","Jazzy James","3.1.9","0","n","0","left","right","right","NA","left","752","37932","8294","NA","752","2","legacy","3","1024","2","48000","-16","Sternburgtask","2","even","8","714113","129087","715165","717401","664956","2155","120791","716184","40099","719415","2128","NA","715153","719416","720171","New experiment","88","118316","104","yes","1024"
"84.7619047619","84.7619047619","1137.61904762","1137.61904762","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","104","0","104","104","104","0","0","104","0","104","0","0","104","104","104","Wed Oct  3 19:42:11 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","92","11","/Users/danieldalton/subject-2.csv","legacy","7 3 2 8","Jazzy James","3.1.9","0","n","0","right","right","right","NA","right","1134","37932","8294","NA","1134","2","legacy","4","1024","2","48000","-16","Sternburgtask","2","even","4","714113","129087","721237","723471","720185","2155","120791","722254","40099","725485","2128","NA","721226","725485","726622","New experiment","89","119450","105","yes","1024"
"84.9056603774","84.9056603774","1137.80188679","1137.80188679","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","105","0","105","105","105","0","0","105","0","105","0","0","105","105","105","Wed Oct  3 19:42:11 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","93","11","/Users/danieldalton/subject-2.csv","legacy","3 4 9 6 7 8","Jazzy James","3.1.9","0","n","0","right","right","right","NA","right","1157","37932","8294","NA","1157","2","legacy","6","1024","2","48000","-16","Sternburgtask","2","even","2","726637","129087","727687","729919","720185","2155","120791","728702","40099","731932","2128","NA","727676","731932","733091","New experiment","90","120607","106","yes","1024"
"85.046728972","85.046728972","1135.53271028","1135.53271028","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","106","0","106","106","106","0","0","106","0","106","0","0","106","106","106","Wed Oct  3 19:42:11 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","94","11","/Users/danieldalton/subject-2.csv","legacy","3 9 6 2","Jazzy James","3.1.9","4","y","0","left","right","right","NA","left","895","37932","8294","NA","895","2","legacy","4","1024","2","48000","-16","Sternburgtask","2","even","2","733105","129087","734158","736393","720185","2155","120791","735175","40099","738406","2128","NA","734146","738406","739304","New experiment","91","121502","107","yes","1024"
"85.1851851852","85.1851851852","1133.2962963","1133.2962963","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","107","0","107","107","107","0","0","107","0","107","0","0","107","107","107","Wed Oct  3 19:42:11 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","95","11","/Users/danieldalton/subject-2.csv","legacy","3 5 4 7","Jazzy James","3.1.9","1","y","0","left","right","right","NA","left","894","37932","8294","NA","894","2","legacy","4","1024","2","48000","-16","Sternburgtask","2","even","3","739319","129087","740371","742609","720185","2155","120791","741386","40099","744629","2128","NA","740360","744629","745526","New experiment","92","122396","108","yes","1024"
"85.3211009174","85.3211009174","1131.3853211","1131.3853211","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","108","0","108","108","108","0","0","108","0","108","0","0","108","108","108","Wed Oct  3 19:42:11 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","96","11","/Users/danieldalton/subject-2.csv","legacy","7 1 8 5 6 2","Jazzy James","3.1.9","2","y","0","left","right","right","NA","left","925","37932","8294","NA","925","2","legacy","6","1024","2","48000","-16","Sternburgtask","2","even","1","745540","129087","746593","748828","720185","2155","120791","747611","40099","750841","2128","NA","746582","750841","751769","New experiment","93","123321","109","yes","1024"
"85.4545454545","85.4545454545","1132.77272727","1132.77272727","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","109","0","109","109","109","0","0","109","0","109","0","0","109","109","109","Wed Oct  3 19:42:11 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","97","11","/Users/danieldalton/subject-2.csv","legacy","4 2 6 9","Jazzy James","3.1.9","0","n","0","right","right","right","NA","right","1284","37932","8294","NA","1284","2","legacy","4","1024","2","48000","-16","Sternburgtask","2","even","7","751783","129087","752836","755072","720185","2155","120791","753853","40099","757086","2128","NA","752825","757087","758374","New experiment","94","124605","110","yes","1024"
"85.5855855856","85.5855855856","1130.81081081","1130.81081081","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","110","0","110","110","110","0","0","110","0","110","0","0","110","110","110","Wed Oct  3 19:42:11 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","98","11","/Users/danieldalton/subject-2.csv","legacy","1 7 8 3 9","Jazzy James","3.1.9","0","n","0","right","right","right","NA","right","915","37932","8294","NA","915","2","legacy","5","1024","2","48000","-16","Sternburgtask","2","even","2","758388","129087","759443","761680","720185","2155","120791","760458","40099","763694","2128","NA","759432","763694","764612","New experiment","95","125520","111","yes","1024"
"85.7142857143","85.7142857143","1128.65178571","1128.65178571","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","111","0","111","111","111","0","0","111","0","111","0","0","111","111","111","Wed Oct  3 19:42:11 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","99","11","/Users/danieldalton/subject-2.csv","legacy","3 2 1 4 7","Jazzy James","3.1.9","2","y","0","left","right","right","NA","left","889","37932","8294","NA","889","2","legacy","5","1024","2","48000","-16","Sternburgtask","2","even","2","764627","129087","765679","767911","720185","2155","120791","766695","40099","769931","2128","NA","765668","769932","770824","New experiment","96","126409","112","yes","1024"
"85.8407079646","85.8407079646","1122.86725664","1122.86725664","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","112","0","112","112","112","0","0","112","0","112","0","0","112","112","112","Wed Oct  3 19:42:11 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","100","11","/Users/danieldalton/subject-2.csv","legacy","8","Jazzy James","3.1.9","1","y","0","left","right","right","NA","left","475","37932","8294","NA","475","2","legacy","1","1024","2","48000","-16","Sternburgtask","2","even","8","770838","129087","771896","774127","720185","2155","120791","772911","40099","776141","2128","NA","771884","776141","776619","New experiment","97","126884","113","yes","1024"
