"","subject","condition","distance","init","RT","side"
"4353",23,"congruent",2,47,1140,"left"
"4354",23,"congruent",3,172,1188,"left"
"4355",23,"congruent",4,125,1234,"left"
"4356",23,"congruent",4,31,1031,"left"
"4357",23,"congruent",2,109,1047,"left"
"4358",23,"incongruent",1,266,1375,"left"
"4359",23,"incongruent",1,140,1140,"left"
"4360",23,"incongruent",4,47,1062,"left"
"4361",23,"incongruent",4,125,1203,"left"
"4362",23,"incongruent",2,78,1156,"left"
"4363",23,"incongruent",2,265,1109,"left"
"4364",23,"congruent",3,47,1188,"left"
"4365",23,"incongruent",3,235,1125,"left"
"4366",23,"congruent",1,47,1281,"left"
"4367",23,"incongruent",2,140,1062,"left"
"4368",23,"incongruent",4,63,1125,"left"
"4369",23,"congruent",1,32,1141,"left"
"4370",23,"congruent",2,31,1047,"left"
"4371",23,"congruent",4,313,953,"left"
"4372",23,"congruent",3,31,1062,"left"
"4373",23,"incongruent",3,31,1047,"left"
"4374",23,"congruent",3,78,1203,"left"
"4375",23,"incongruent",3,344,1125,"left"
"4376",23,"congruent",2,218,1281,"left"
"4377",23,"incongruent",1,63,1547,"left"
"4378",23,"congruent",1,329,1266,"left"
"4379",23,"congruent",4,109,1172,"left"
"4380",23,"congruent",2,32,1094,"left"
"4381",23,"congruent",1,250,1109,"left"
"4382",23,"congruent",4,63,875,"left"
"4383",23,"congruent",4,204,1266,"left"
"4384",23,"congruent",1,297,984,"left"
"4385",23,"incongruent",4,125,1235,"left"
"4386",23,"incongruent",3,47,1094,"left"
"4387",23,"incongruent",2,250,1109,"left"
"4388",23,"congruent",3,172,1109,"left"
"4389",23,"incongruent",1,281,1156,"left"
"4390",23,"congruent",3,157,1032,"left"
"4391",23,"incongruent",4,313,1281,"left"
"4392",23,"incongruent",2,62,1141,"left"
"4393",23,"congruent",2,172,1047,"left"
"4394",23,"incongruent",4,78,1266,"left"
"4395",23,"incongruent",1,343,1156,"left"
"4396",23,"incongruent",2,47,1156,"left"
"4397",23,"congruent",4,359,1250,"left"
"4398",23,"congruent",3,31,1265,"left"
"4399",23,"incongruent",3,110,1110,"left"
"4400",23,"congruent",2,360,1141,"left"
"4401",23,"incongruent",3,281,2406,"left"
"4402",23,"congruent",1,328,1094,"left"
"4403",23,"incongruent",1,32,1688,"left"
"4404",24,"congruent",2,578,2313,"left"
"4405",24,"incongruent",1,266,1875,"left"
"4406",24,"incongruent",4,125,1657,"left"
"4407",24,"incongruent",3,94,1781,"left"
"4408",24,"incongruent",2,562,1625,"left"
"4409",24,"incongruent",4,78,1453,"left"
"4410",24,"congruent",2,140,1609,"left"
"4411",24,"congruent",1,312,1422,"left"
"4412",24,"incongruent",1,31,1484,"left"
"4413",24,"congruent",3,62,1734,"left"
"4414",24,"incongruent",3,109,1969,"left"
"4415",24,"congruent",4,47,1469,"left"
"4416",24,"congruent",2,78,1469,"left"
"4417",24,"congruent",3,312,1109,"left"
"4418",24,"congruent",1,297,2360,"left"
"4419",24,"congruent",4,32,1016,"left"
"4420",24,"congruent",4,110,1125,"left"
"4421",24,"congruent",1,31,906,"left"
"4422",24,"incongruent",1,32,1110,"left"
"4423",24,"incongruent",3,188,969,"left"
"4424",24,"incongruent",2,47,1000,"left"
"4425",24,"congruent",3,31,1000,"left"
"4426",24,"incongruent",2,47,1547,"left"
"4427",24,"incongruent",4,46,1406,"left"
"4428",24,"incongruent",2,140,1109,"left"
"4429",24,"incongruent",2,109,1328,"left"
"4430",24,"congruent",4,78,1063,"left"
"4431",24,"congruent",2,63,1078,"left"
"4432",24,"congruent",2,31,938,"left"
"4433",24,"congruent",2,47,1515,"left"
"4434",24,"congruent",1,63,875,"left"
"4435",24,"congruent",1,47,1688,"left"
"4436",24,"incongruent",4,62,1453,"left"
"4437",24,"congruent",3,140,859,"left"
"4438",24,"incongruent",3,109,1718,"left"
"4439",24,"congruent",4,62,1140,"left"
"4440",24,"incongruent",1,94,1188,"left"
"4441",24,"incongruent",1,78,1312,"left"
"4442",24,"incongruent",4,94,1797,"left"
"4443",24,"congruent",1,63,1110,"left"
"4444",24,"incongruent",4,93,1421,"left"
"4445",24,"incongruent",3,46,1687,"left"
"4446",24,"incongruent",3,250,1578,"left"
"4447",24,"congruent",3,172,1547,"left"
"4448",24,"congruent",3,391,1500,"left"
"4449",24,"incongruent",1,110,1266,"left"
"4450",24,"congruent",4,141,1312,"left"
"4451",24,"incongruent",2,47,1375,"left"
"4452",24,"incongruent",4,47,1109,"left"
"4453",24,"congruent",1,32,844,"left"
"4454",24,"incongruent",1,31,1734,"left"
"4455",24,"incongruent",3,125,1828,"left"
"4456",24,"incongruent",2,46,1500,"left"
"4457",24,"congruent",1,188,1610,"left"
"4458",24,"congruent",3,31,1656,"left"
"4459",24,"incongruent",3,31,1344,"left"
"4460",24,"incongruent",1,31,922,"left"
"4461",24,"congruent",4,47,1032,"left"
"4462",24,"congruent",3,47,1063,"left"
"4463",24,"congruent",4,47,1062,"left"
"4464",24,"congruent",3,47,1547,"left"
"4465",24,"incongruent",2,31,813,"left"
"4466",24,"incongruent",1,78,1406,"left"
"4467",24,"incongruent",4,140,1500,"left"
"4468",24,"congruent",4,31,1235,"left"
"4469",24,"congruent",1,47,1312,"left"
"4470",24,"incongruent",2,47,1172,"left"
"4471",24,"incongruent",4,47,1141,"left"
"4472",24,"congruent",2,31,1750,"left"
"4473",24,"congruent",2,250,1329,"left"
"4474",24,"incongruent",3,78,1312,"left"
"4475",24,"congruent",2,94,1078,"left"
"4476",24,"congruent",2,32,1360,"left"
"4477",24,"incongruent",3,235,1360,"left"
"4478",24,"congruent",4,63,1328,"left"
"4479",24,"congruent",1,141,1344,"left"
"4480",24,"incongruent",4,109,1500,"left"
"4481",24,"incongruent",4,313,1485,"left"
"4482",24,"incongruent",1,187,1781,"left"
"4483",24,"incongruent",2,94,1375,"left"
"4484",24,"incongruent",1,31,1188,"left"
"4485",24,"congruent",4,47,1422,"left"
"4486",24,"congruent",1,297,1422,"left"
"4487",24,"incongruent",3,78,1500,"left"
"4488",24,"incongruent",3,32,1438,"left"
"4489",24,"congruent",2,31,860,"left"
"4490",24,"congruent",1,46,1500,"left"
"4491",24,"incongruent",4,187,1219,"left"
"4492",24,"congruent",3,31,1078,"left"
"4493",24,"congruent",3,47,1125,"left"
"4494",24,"congruent",4,110,828,"left"
"4495",24,"congruent",3,94,1359,"left"
"4496",24,"incongruent",2,63,1219,"left"
"4497",24,"incongruent",1,188,1219,"left"
"4498",24,"incongruent",2,32,1063,"left"
"4499",24,"congruent",2,79,1563,"left"
"4500",24,"incongruent",3,313,1344,"left"
"4501",24,"incongruent",3,157,1250,"left"
"4502",24,"incongruent",1,47,907,"left"
"4503",24,"incongruent",4,46,859,"left"
"4504",24,"congruent",4,47,1297,"left"
"4505",24,"incongruent",4,32,1078,"left"
"4506",24,"incongruent",2,94,1719,"left"
"4507",24,"congruent",3,47,1140,"left"
"4508",24,"congruent",2,31,1296,"left"
"4509",24,"congruent",4,78,1188,"left"
"4510",24,"congruent",2,47,1093,"left"
"4511",24,"incongruent",4,78,1031,"left"
"4512",24,"incongruent",2,250,1375,"left"
"4513",24,"congruent",3,63,1047,"left"
"4514",24,"congruent",3,218,1156,"left"
"4515",24,"congruent",1,110,813,"left"
"4516",24,"incongruent",1,47,1047,"left"
"4517",24,"congruent",2,94,1094,"left"
"4518",24,"congruent",1,63,1266,"left"
"4519",24,"congruent",4,250,1766,"left"
"4520",24,"congruent",1,109,1468,"left"
"4521",24,"incongruent",2,93,1281,"left"
"4522",24,"incongruent",3,79,1282,"left"
"4523",24,"incongruent",1,94,1515,"left"
"4524",24,"incongruent",3,157,1188,"left"
"4525",24,"incongruent",1,32,1172,"left"
"4526",24,"incongruent",2,109,1047,"left"
"4527",24,"incongruent",2,32,1188,"left"
"4528",24,"congruent",1,141,1047,"left"
"4529",24,"incongruent",4,47,1078,"left"
"4530",24,"congruent",1,125,1109,"left"
"4531",24,"incongruent",3,218,1109,"left"
"4532",24,"congruent",3,47,1328,"left"
"4533",24,"congruent",3,31,1625,"left"
"4534",24,"congruent",2,62,1015,"left"
"4535",24,"incongruent",1,157,1110,"left"
"4536",24,"incongruent",4,360,1172,"left"
"4537",24,"incongruent",3,328,1203,"left"
"4538",24,"congruent",3,31,984,"left"
"4539",24,"congruent",2,62,891,"left"
"4540",24,"congruent",2,63,1125,"left"
"4541",24,"incongruent",4,94,953,"left"
"4542",24,"congruent",1,47,1047,"left"
"4543",24,"incongruent",1,31,1093,"left"
"4544",24,"congruent",4,31,1063,"left"
"4545",24,"congruent",4,31,890,"left"
"4546",24,"congruent",4,62,719,"left"
"4547",24,"incongruent",2,31,1000,"left"
"4548",24,"congruent",1,31,890,"left"
"4549",24,"incongruent",4,31,1047,"left"
"4550",24,"congruent",2,31,984,"left"
"4551",24,"incongruent",2,47,1047,"left"
"4552",24,"incongruent",3,78,1125,"left"
"4553",24,"incongruent",1,32,1141,"left"
"4554",24,"congruent",3,94,1281,"left"
"4555",24,"congruent",4,79,2594,"left"
"4556",24,"incongruent",3,203,1281,"left"
"4557",24,"incongruent",3,94,2328,"left"
"4558",24,"congruent",3,93,1359,"left"
"4559",24,"incongruent",1,47,1640,"left"
"4560",24,"incongruent",2,63,1391,"left"
"4561",24,"congruent",4,172,1344,"left"
"4562",24,"incongruent",4,109,1016,"left"
"4563",24,"congruent",4,47,1062,"left"
"4564",24,"incongruent",4,140,1000,"left"
"4565",24,"congruent",2,78,1015,"left"
"4566",24,"congruent",3,78,1109,"left"
"4567",24,"congruent",1,156,1437,"left"
"4568",24,"incongruent",2,31,1047,"left"
"4569",24,"congruent",2,187,1171,"left"
"4570",24,"congruent",1,31,922,"left"
"4571",24,"incongruent",1,47,1125,"left"
"4572",24,"incongruent",1,109,1046,"left"
"4573",24,"congruent",2,47,1063,"left"
"4574",24,"incongruent",2,79,1157,"left"
"4575",24,"congruent",3,31,1125,"left"
"4576",24,"incongruent",4,31,1796,"left"
"4577",24,"congruent",1,265,1468,"left"
"4578",24,"congruent",3,281,1750,"left"
"4579",24,"congruent",1,63,1141,"left"
"4580",24,"incongruent",2,78,1250,"left"
"4581",24,"congruent",4,79,1407,"left"
"4582",24,"incongruent",4,31,1047,"left"
"4583",24,"incongruent",3,63,1188,"left"
"4584",24,"congruent",3,94,1109,"left"
"4585",24,"incongruent",2,78,1125,"left"
"4586",24,"incongruent",3,62,1203,"left"
"4587",24,"incongruent",1,141,1203,"left"
"4588",24,"incongruent",1,203,1328,"left"
"4589",24,"congruent",4,78,1203,"left"
"4590",24,"incongruent",4,94,1234,"left"
"4591",24,"congruent",4,31,921,"left"
"4592",24,"congruent",1,31,1359,"left"
"4593",24,"congruent",2,78,1031,"left"
"4594",24,"congruent",2,234,1094,"left"
"4595",24,"incongruent",3,31,1156,"left"
"4596",25,"incongruent",2,328,3421,"left"
"4597",25,"congruent",2,360,1922,"left"
"4598",25,"congruent",1,31,1953,"left"
"4599",25,"incongruent",4,219,1844,"left"
"4600",25,"congruent",4,172,1640,"left"
"4601",25,"congruent",3,93,1672,"left"
"4602",25,"incongruent",2,47,1578,"left"
"4603",25,"incongruent",1,156,1422,"left"
"4604",25,"incongruent",1,47,1359,"left"
"4605",25,"congruent",2,125,1344,"left"
"4606",25,"incongruent",4,94,2063,"left"
"4607",25,"incongruent",4,157,1938,"left"
"4608",25,"incongruent",3,297,1781,"left"
"4609",25,"incongruent",3,47,1453,"left"
"4610",25,"incongruent",2,219,1407,"left"
"4611",25,"incongruent",3,62,1406,"left"
"4612",25,"congruent",1,47,1250,"left"
"4613",25,"congruent",1,47,1531,"left"
"4614",25,"incongruent",1,156,1891,"left"
"4615",25,"congruent",3,359,1328,"left"
"4616",25,"congruent",4,47,1328,"left"
"4617",25,"congruent",2,109,1297,"left"
"4618",25,"congruent",3,110,1375,"left"
"4619",25,"congruent",4,296,1312,"left"
"4620",25,"congruent",3,78,1360,"left"
"4621",25,"incongruent",3,235,1579,"left"
"4622",25,"incongruent",3,219,1250,"left"
"4623",25,"incongruent",3,281,1203,"left"
"4624",25,"congruent",1,234,1484,"left"
"4625",25,"incongruent",2,78,1734,"left"
"4626",25,"congruent",2,78,1532,"left"
"4627",25,"incongruent",1,172,1156,"left"
"4628",25,"congruent",3,203,1406,"left"
"4629",25,"incongruent",4,171,1562,"left"
"4630",25,"incongruent",4,187,1297,"left"
"4631",25,"congruent",1,93,1718,"left"
"4632",25,"incongruent",2,282,1375,"left"
"4633",25,"congruent",2,328,1594,"left"
"4634",25,"incongruent",1,125,1407,"left"
"4635",25,"incongruent",4,219,1250,"left"
"4636",25,"congruent",2,265,1343,"left"
"4637",25,"congruent",4,328,1343,"left"
"4638",25,"congruent",3,188,1422,"left"
"4639",25,"congruent",1,94,1375,"left"
"4640",25,"incongruent",2,109,1578,"left"
"4641",25,"congruent",4,297,1516,"left"
"4642",25,"incongruent",1,313,1266,"left"
"4643",25,"congruent",3,250,1156,"left"
"4644",25,"incongruent",1,172,1265,"left"
"4645",25,"incongruent",2,250,1234,"left"
"4646",25,"incongruent",3,172,1281,"left"
"4647",25,"incongruent",4,188,1203,"left"
"4648",25,"incongruent",1,47,1453,"left"
"4649",25,"congruent",1,203,1391,"left"
"4650",25,"congruent",2,235,1438,"left"
"4651",25,"congruent",3,296,1296,"left"
"4652",25,"incongruent",3,156,1203,"left"
"4653",25,"congruent",4,156,1156,"left"
"4654",25,"congruent",4,188,1266,"left"
"4655",25,"incongruent",4,156,1343,"left"
"4656",25,"congruent",2,94,1469,"left"
"4657",25,"incongruent",4,31,1203,"left"
"4658",25,"congruent",1,47,1187,"left"
"4659",25,"incongruent",2,266,1203,"left"
"4660",25,"incongruent",2,250,1453,"left"
"4661",25,"congruent",1,109,1062,"left"
"4662",25,"incongruent",1,125,1328,"left"
"4663",25,"congruent",2,94,1329,"left"
"4664",25,"congruent",4,250,1265,"left"
"4665",25,"incongruent",3,250,1531,"left"
"4666",25,"congruent",3,265,1218,"left"
"4667",25,"congruent",3,281,1109,"left"
"4668",25,"congruent",4,47,1844,"left"
"4669",25,"incongruent",3,343,1062,"left"
"4670",25,"incongruent",1,31,1203,"left"
"4671",25,"incongruent",2,110,1141,"left"
"4672",25,"incongruent",4,125,1015,"left"
"4673",25,"incongruent",1,93,1031,"left"
"4674",25,"congruent",2,78,1125,"left"
"4675",25,"congruent",4,78,1328,"left"
"4676",25,"congruent",3,282,1047,"left"
"4677",25,"congruent",3,266,969,"left"
"4678",25,"congruent",2,94,1000,"left"
"4679",25,"incongruent",2,32,1688,"left"
"4680",25,"congruent",1,313,1063,"left"
"4681",25,"congruent",1,63,1094,"left"
"4682",25,"congruent",4,219,1000,"left"
"4683",25,"incongruent",4,62,1312,"left"
"4684",25,"incongruent",3,297,1125,"left"
"4685",25,"incongruent",1,250,1265,"left"
"4686",25,"incongruent",4,219,906,"left"
"4687",25,"incongruent",3,79,875,"left"
"4688",25,"incongruent",2,266,1297,"left"
"4689",25,"congruent",1,172,1031,"left"
"4690",25,"congruent",2,94,1109,"left"
"4691",25,"incongruent",1,219,937,"left"
"4692",25,"incongruent",4,281,1156,"left"
"4693",25,"congruent",4,281,1016,"left"
"4694",25,"congruent",3,296,1093,"left"
"4695",25,"incongruent",1,78,1078,"left"
"4696",25,"incongruent",3,437,1187,"left"
"4697",25,"congruent",2,125,1281,"left"
"4698",25,"congruent",1,63,907,"left"
"4699",25,"incongruent",3,312,1156,"left"
"4700",25,"congruent",2,297,1031,"left"
"4701",25,"incongruent",4,234,1828,"left"
"4702",25,"incongruent",3,375,1125,"left"
"4703",25,"incongruent",1,140,1031,"left"
"4704",25,"incongruent",2,110,953,"left"
"4705",25,"incongruent",2,32,1547,"left"
"4706",25,"congruent",4,156,1078,"left"
"4707",25,"congruent",3,204,1032,"left"
"4708",25,"congruent",4,234,1062,"left"
"4709",25,"incongruent",2,187,1437,"left"
"4710",25,"congruent",1,265,1047,"left"
"4711",25,"incongruent",4,266,1157,"left"
"4712",25,"congruent",2,297,953,"left"
"4713",25,"congruent",3,250,1015,"left"
"4714",25,"congruent",1,344,1063,"left"
"4715",25,"congruent",2,313,1109,"left"
"4716",25,"incongruent",1,203,969,"left"
"4717",25,"incongruent",4,31,875,"left"
"4718",25,"incongruent",2,312,953,"left"
"4719",25,"congruent",4,203,1640,"left"
"4720",25,"incongruent",2,78,1157,"left"
"4721",25,"congruent",4,328,1375,"left"
"4722",25,"incongruent",2,297,1110,"left"
"4723",25,"congruent",3,125,969,"left"
"4724",25,"incongruent",3,141,1094,"left"
"4725",25,"congruent",1,172,1047,"left"
"4726",25,"congruent",3,281,843,"left"
"4727",25,"congruent",2,282,1000,"left"
"4728",25,"congruent",3,250,1094,"left"
"4729",25,"incongruent",4,297,1032,"left"
"4730",25,"congruent",2,297,969,"left"
"4731",25,"incongruent",1,235,985,"left"
"4732",25,"congruent",4,312,922,"left"
"4733",25,"incongruent",3,344,1204,"left"
"4734",25,"incongruent",1,47,1391,"left"
"4735",25,"congruent",1,78,1000,"left"
"4736",25,"congruent",1,282,1407,"left"
"4737",25,"incongruent",3,297,1438,"left"
"4738",25,"incongruent",4,375,1235,"left"
"4739",25,"incongruent",2,344,1078,"left"
"4740",25,"congruent",2,297,1156,"left"
"4741",25,"congruent",1,281,938,"left"
"4742",25,"congruent",4,312,984,"left"
"4743",25,"congruent",4,250,984,"left"
"4744",25,"incongruent",3,250,906,"left"
"4745",25,"congruent",4,297,844,"left"
"4746",25,"incongruent",3,31,1218,"left"
"4747",25,"congruent",2,219,1141,"left"
"4748",25,"incongruent",2,157,985,"left"
"4749",25,"incongruent",2,266,1219,"left"
"4750",25,"incongruent",1,234,937,"left"
"4751",25,"congruent",3,281,1234,"left"
"4752",25,"congruent",3,204,985,"left"
"4753",25,"congruent",3,266,1094,"left"
"4754",25,"congruent",1,234,1109,"left"
"4755",25,"incongruent",1,31,922,"left"
"4756",25,"incongruent",1,235,1125,"left"
"4757",25,"incongruent",4,297,1407,"left"
"4758",25,"incongruent",3,250,1157,"left"
"4759",25,"congruent",2,282,922,"left"
"4760",25,"incongruent",4,313,1157,"left"
"4761",25,"incongruent",4,234,1203,"left"
"4762",25,"congruent",1,62,1250,"left"
"4763",25,"congruent",3,31,1156,"left"
"4764",25,"congruent",1,234,984,"left"
"4765",25,"incongruent",3,141,1235,"left"
"4766",25,"congruent",3,156,1156,"left"
"4767",25,"incongruent",3,313,1031,"left"
"4768",25,"congruent",2,359,1062,"left"
"4769",25,"incongruent",4,93,1078,"left"
"4770",25,"incongruent",1,78,1015,"left"
"4771",25,"congruent",4,31,1703,"left"
"4772",25,"incongruent",4,422,1094,"left"
"4773",25,"congruent",2,47,1094,"left"
"4774",25,"congruent",4,312,1000,"left"
"4775",25,"incongruent",2,297,1062,"left"
"4776",25,"incongruent",1,250,1032,"left"
"4777",25,"incongruent",2,62,906,"left"
"4778",25,"incongruent",4,79,985,"left"
"4779",25,"incongruent",2,296,1203,"left"
"4780",25,"congruent",2,79,1125,"left"
"4781",25,"incongruent",3,63,1157,"left"
"4782",25,"congruent",1,125,1328,"left"
"4783",25,"congruent",3,250,1094,"left"
"4784",25,"congruent",4,93,1093,"left"
"4785",25,"congruent",1,328,1094,"left"
"4786",25,"incongruent",1,250,1109,"left"
"4787",26,"incongruent",1,78,2406,"left"
"4788",26,"congruent",4,32,1485,"left"
"4789",26,"incongruent",2,62,1593,"left"
"4790",26,"congruent",1,110,1688,"left"
"4791",26,"congruent",2,140,1937,"left"
"4792",26,"incongruent",3,141,1656,"left"
"4793",26,"congruent",2,313,1703,"left"
"4794",26,"congruent",4,93,1687,"left"
"4795",26,"incongruent",3,78,1500,"left"
"4796",26,"congruent",3,203,1516,"left"
"4797",26,"congruent",2,47,1922,"left"
"4798",26,"incongruent",2,313,1813,"left"
"4799",26,"congruent",1,296,1187,"left"
"4800",26,"incongruent",3,390,1312,"left"
"4801",26,"incongruent",4,453,1875,"left"
"4802",26,"incongruent",1,203,2656,"left"
"4803",26,"incongruent",4,47,1906,"left"
"4804",26,"incongruent",1,437,1672,"left"
"4805",26,"incongruent",2,328,1344,"left"
"4806",26,"congruent",3,281,1360,"left"
"4807",26,"congruent",4,359,1453,"left"
"4808",26,"incongruent",4,47,1391,"left"
"4809",26,"congruent",3,344,1437,"left"
"4810",26,"congruent",1,188,1563,"left"
"4811",26,"congruent",2,188,1547,"left"
"4812",26,"incongruent",2,562,1781,"left"
"4813",26,"incongruent",2,219,1578,"left"
"4814",26,"incongruent",3,328,1406,"left"
"4815",26,"congruent",3,203,1312,"left"
"4816",26,"incongruent",1,47,1656,"left"
"4817",26,"congruent",2,203,1375,"left"
"4818",26,"incongruent",4,266,1312,"left"
"4819",26,"congruent",1,125,1313,"left"
"4820",26,"congruent",4,62,1172,"left"
"4821",26,"incongruent",4,110,1516,"left"
"4822",26,"incongruent",1,141,1563,"left"
"4823",26,"incongruent",3,234,1641,"left"
"4824",26,"congruent",4,391,1594,"left"
"4825",26,"congruent",4,172,1547,"left"
"4826",26,"congruent",3,125,1454,"left"
"4827",26,"incongruent",3,156,1391,"left"
"4828",26,"incongruent",4,156,1531,"left"
"4829",26,"incongruent",1,172,1469,"left"
"4830",26,"incongruent",2,250,1422,"left"
"4831",26,"congruent",3,156,1265,"left"
"4832",26,"congruent",1,188,1453,"left"
"4833",26,"congruent",2,172,1718,"left"
"4834",26,"congruent",1,500,1390,"left"
"4835",26,"incongruent",2,125,1250,"left"
"4836",26,"incongruent",3,172,1562,"left"
"4837",26,"incongruent",1,219,1766,"left"
"4838",26,"congruent",1,485,2110,"left"
"4839",26,"incongruent",2,281,1343,"left"
"4840",26,"congruent",1,516,1594,"left"
"4841",26,"congruent",2,329,1875,"left"
"4842",26,"congruent",3,219,1687,"left"
"4843",26,"incongruent",1,31,1453,"left"
