"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_Instruction1","correct_keyboard_response","correct_response","count_CorrectFeedback","count_ExpSequence","count_ExperimentLoop","count_Fixation","count_ISI","count_IncorrectFeedback","count_Instruction1","count_Instructions2","count_MemorySet","count_PracticeLoop","count_Probe","count_ThankYou","count_experiment","count_keyboard_response","count_logger","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_PracticeLoop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_Instruction1","response_Instructions2","response_ThankYou","response_keyboard_response","response_time","response_time_Instruction1","response_time_Instructions2","response_time_ThankYou","response_time_keyboard_response","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_CorrectFeedback","time_ExpSequence","time_ExperimentLoop","time_Fixation","time_ISI","time_IncorrectFeedback","time_Instruction1","time_Instructions2","time_MemorySet","time_PracticeLoop","time_Probe","time_ThankYou","time_experiment","time_keyboard_response","time_logger","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"96.49122807017544","96.49122807017544","680.0087719298245","680.0087719298245","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","113","113","0","113","113","113","0","0","113","0","113","0","0","113","113","Mon Oct 17 19:52:44 2022","The main experiment item","yes","SternbergTask.osexp","C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT\LAB 3.1","no","mono","no","18","no","white","no","no","768","legacy","101","11","C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/LAB 3.2/MM-subject-2.1.csv","legacy","9 1 6 7 8","Lentiform Loewenfeld","3.3.12","1","y","0","left","left","left","NA","left","483","14830","7601","NA","483","2","legacy","5","1024","2","48000","-16","experiment","2","even","9","703344","704436","96428","704438","706644","613437","2410","88826","705439","17241","708649","NA","2406","708649","709146","Sternberg Task","110","77521","114","yes","1024"
"96.52173913043478","96.52173913043478","680.9391304347826","680.9391304347826","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","114","114","0","114","114","114","0","0","114","0","114","0","0","114","114","Mon Oct 17 19:52:44 2022","The main experiment item","yes","SternbergTask.osexp","C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT\LAB 3.1","no","mono","no","18","no","white","no","no","768","legacy","102","11","C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/LAB 3.2/MM-subject-2.1.csv","legacy","7 8 4 6 9 5","Lentiform Loewenfeld","3.3.12","4","y","0","left","left","left","NA","left","787","14830","7601","NA","787","2","legacy","6","1024","2","48000","-16","experiment","2","even","6","709152","710248","96428","710250","712459","613437","2410","88826","711254","17241","714464","NA","2406","714464","715252","Sternberg Task","111","78308","115","yes","1024"
"96.55172413793103","96.55172413793103","680.3965517241379","680.3965517241379","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","115","115","0","115","115","115","0","0","115","0","115","0","0","115","115","Mon Oct 17 19:52:44 2022","The main experiment item","yes","SternbergTask.osexp","C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT\LAB 3.1","no","mono","no","18","no","white","no","no","768","legacy","103","11","C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/LAB 3.2/MM-subject-2.1.csv","legacy","9 5 3 2 8 6","Lentiform Loewenfeld","3.3.12","0","n","0","right","left","left","NA","right","618","14830","7601","NA","618","2","legacy","6","1024","2","48000","-16","experiment","2","even","7","715259","716371","96428","716372","718580","613437","2410","88826","717375","17241","720584","NA","2406","720585","721204","Sternberg Task","112","78926","116","yes","1024"
"96.58119658119658","96.58119658119658","679.8034188034188","679.8034188034188","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","116","116","0","116","116","116","0","0","116","0","116","0","0","116","116","Mon Oct 17 19:52:44 2022","The main experiment item","yes","SternbergTask.osexp","C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT\LAB 3.1","no","mono","no","18","no","white","no","no","768","legacy","104","11","C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/LAB 3.2/MM-subject-2.1.csv","legacy","2 3 7 4","Lentiform Loewenfeld","3.3.12","1","y","0","left","left","left","NA","left","611","14830","7601","NA","611","2","legacy","4","1024","2","48000","-16","experiment","2","even","2","721209","722302","96428","722304","724511","613437","2410","88826","723305","17241","726512","NA","2406","726512","727124","Sternberg Task","113","79537","117","yes","1024"
"96.61016949152543","96.61016949152543","688.4067796610169","688.4067796610169","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","117","117","0","117","117","117","0","0","117","0","117","0","0","117","117","Mon Oct 17 19:52:44 2022","The main experiment item","yes","SternbergTask.osexp","C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT\LAB 3.1","no","mono","no","18","no","white","no","no","768","legacy","105","11","C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/LAB 3.2/MM-subject-2.1.csv","legacy","8 9 6 1","Lentiform Loewenfeld","3.3.12","2","y","0","left","left","left","NA","left","1695","14830","7601","NA","1695","2","legacy","4","1024","2","48000","-16","experiment","2","even","9","727129","728223","96428","728224","730429","613437","2410","88826","729225","17241","732434","NA","2406","732434","734130","Sternberg Task","114","81232","118","yes","1024"
"96.63865546218487","96.63865546218487","689.4201680672269","689.4201680672269","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","118","118","0","118","118","118","0","0","118","0","118","0","0","118","118","Mon Oct 17 19:52:44 2022","The main experiment item","yes","SternbergTask.osexp","C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT\LAB 3.1","no","mono","no","18","no","white","no","no","768","legacy","106","11","C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/LAB 3.2/MM-subject-2.1.csv","legacy","8 5 3 7 4 6","Lentiform Loewenfeld","3.3.12","6","y","0","left","left","left","NA","left","809","14830","7601","NA","809","2","legacy","6","1024","2","48000","-16","experiment","2","even","6","734145","735288","96428","735290","737496","613437","2410","88826","736291","17241","739497","NA","2406","739497","740307","Sternberg Task","115","82041","119","yes","1024"
"96.66666666666667","96.66666666666667","689.6833333333333","689.6833333333333","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","119","119","0","119","119","119","0","0","119","0","119","0","0","119","119","Mon Oct 17 19:52:44 2022","The main experiment item","yes","SternbergTask.osexp","C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT\LAB 3.1","no","mono","no","18","no","white","no","no","768","legacy","107","11","C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/LAB 3.2/MM-subject-2.1.csv","legacy","2 4 8 5 1 3","Lentiform Loewenfeld","3.3.12","1","y","0","left","left","left","NA","left","721","14830","7601","NA","721","2","legacy","6","1024","2","48000","-16","experiment","2","even","2","740319","741412","96428","741413","743620","613437","2410","88826","742415","17241","745622","NA","2406","745623","746345","Sternberg Task","116","82762","120","yes","1024"
"96.69421487603306","96.69421487603306","688.5619834710744","688.5619834710744","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","120","120","0","120","120","120","0","0","120","0","120","0","0","120","120","Mon Oct 17 19:52:44 2022","The main experiment item","yes","SternbergTask.osexp","C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT\LAB 3.1","no","mono","no","18","no","white","no","no","768","legacy","108","11","C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/LAB 3.2/MM-subject-2.1.csv","legacy","5 7 3","Lentiform Loewenfeld","3.3.12","0","n","0","right","left","left","NA","right","554","14830","7601","NA","554","2","legacy","3","1024","2","48000","-16","experiment","2","even","9","746353","747461","96428","747463","749679","613437","2410","88826","748469","17241","751680","NA","2406","751680","752236","Sternberg Task","117","83316","121","yes","1024"
"96.72131147540983","96.72131147540983","688.639344262295","688.639344262295","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","121","121","0","121","121","121","0","0","121","0","121","0","0","121","121","Mon Oct 17 19:52:44 2022","The main experiment item","yes","SternbergTask.osexp","C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT\LAB 3.1","no","mono","no","18","no","white","no","no","768","legacy","109","11","C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/LAB 3.2/MM-subject-2.1.csv","legacy","3 4 9 6 7 8","Lentiform Loewenfeld","3.3.12","0","n","0","right","left","left","NA","right","698","14830","7601","NA","698","2","legacy","6","1024","2","48000","-16","experiment","2","even","2","752245","753340","96428","753342","755549","613437","2410","88826","754344","17241","757550","NA","2406","757551","758250","Sternberg Task","118","84014","122","yes","1024"
"96.7479674796748","96.7479674796748","688.3170731707318","688.3170731707318","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","122","122","0","122","122","122","0","0","122","0","122","0","0","122","122","Mon Oct 17 19:52:44 2022","The main experiment item","yes","SternbergTask.osexp","C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT\LAB 3.1","no","mono","no","18","no","white","no","no","768","legacy","110","11","C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/LAB 3.2/MM-subject-2.1.csv","legacy","4","Lentiform Loewenfeld","3.3.12","1","y","0","left","left","left","NA","left","649","14830","7601","NA","649","2","legacy","1","1024","2","48000","-16","experiment","2","even","4","758257","759361","96428","759367","761574","613437","2410","88826","760369","17241","763575","NA","2406","763575","764225","Sternberg Task","119","84663","123","yes","1024"
"96.7741935483871","96.7741935483871","690.983870967742","690.983870967742","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","123","123","0","123","123","123","0","0","123","0","123","0","0","123","123","Mon Oct 17 19:52:44 2022","The main experiment item","yes","SternbergTask.osexp","C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT\LAB 3.1","no","mono","no","18","no","white","no","no","768","legacy","111","11","C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/LAB 3.2/MM-subject-2.1.csv","legacy","6 9 3 1","Lentiform Loewenfeld","3.3.12","4","y","0","left","left","left","NA","left","1019","14830","7601","NA","1019","2","legacy","4","1024","2","48000","-16","experiment","2","even","1","764231","765341","96428","765343","767549","613437","2410","88826","766344","17241","769551","NA","2406","769551","770571","Sternberg Task","120","85682","124","yes","1024"
"96.8","96.8","690.496","690.496","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","124","124","0","124","124","124","0","0","124","0","124","0","0","124","124","Mon Oct 17 19:52:44 2022","The main experiment item","yes","SternbergTask.osexp","C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT\LAB 3.1","no","mono","no","18","no","white","no","no","768","legacy","112","11","C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/LAB 3.2/MM-subject-2.1.csv","legacy","7 1 8 5 6 2","Lentiform Loewenfeld","3.3.12","2","y","0","left","left","left","NA","left","630","14830","7601","NA","630","2","legacy","6","1024","2","48000","-16","experiment","2","even","1","770576","771673","96428","771674","773879","613437","2410","88826","772675","17241","775884","NA","2406","775884","776515","Sternberg Task","121","86312","125","yes","1024"
"96.82539682539682","96.82539682539682","691.7063492063492","691.7063492063492","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","125","125","0","125","125","125","0","0","125","0","125","0","0","125","125","Mon Oct 17 19:52:44 2022","The main experiment item","yes","SternbergTask.osexp","C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT\LAB 3.1","no","mono","no","18","no","white","no","no","768","legacy","113","11","C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/LAB 3.2/MM-subject-2.1.csv","legacy","9 5 8 1","Lentiform Loewenfeld","3.3.12","2","y","0","left","left","left","NA","left","843","14830","7601","NA","843","2","legacy","4","1024","2","48000","-16","experiment","2","even","5","776522","777615","96428","777616","779824","613437","2410","88826","778618","17241","781826","NA","2406","781826","782671","Sternberg Task","122","87155","126","yes","1024"
"96.85039370078741","96.85039370078741","693.0787401574803","693.0787401574803","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","126","126","0","126","126","126","0","0","126","0","126","0","0","126","126","Mon Oct 17 19:52:44 2022","The main experiment item","yes","SternbergTask.osexp","C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT\LAB 3.1","no","mono","no","18","no","white","no","no","768","legacy","114","11","C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/LAB 3.2/MM-subject-2.1.csv","legacy","3 9 8 1 6 4","Lentiform Loewenfeld","3.3.12","0","n","0","right","left","left","NA","right","866","14830","7601","NA","866","2","legacy","6","1024","2","48000","-16","experiment","2","even","7","782677","783772","96428","783774","785980","613437","2410","88826","784775","17241","787981","NA","2406","787981","788848","Sternberg Task","123","88021","127","yes","1024"
"96.875","96.875","692.5078125","692.5078125","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","127","127","0","127","127","127","0","0","127","0","127","0","0","127","127","Mon Oct 17 19:52:44 2022","The main experiment item","yes","SternbergTask.osexp","C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT\LAB 3.1","no","mono","no","18","no","white","no","no","768","legacy","115","11","C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/LAB 3.2/MM-subject-2.1.csv","legacy","9 1 7 2","Lentiform Loewenfeld","3.3.12","2","y","0","left","left","left","NA","left","620","14830","7601","NA","620","2","legacy","4","1024","2","48000","-16","experiment","2","even","1","788860","789952","96428","789953","792160","613437","2410","88826","790957","17241","794161","NA","2406","794161","794782","Sternberg Task","124","88641","128","yes","1024"
"96.89922480620154","96.89922480620154","691.2868217054264","691.2868217054264","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","128","128","0","128","128","128","0","0","128","0","128","0","0","128","128","Mon Oct 17 19:52:44 2022","The main experiment item","yes","SternbergTask.osexp","C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT\LAB 3.1","no","mono","no","18","no","white","no","no","768","legacy","116","11","C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/LAB 3.2/MM-subject-2.1.csv","legacy","1","Lentiform Loewenfeld","3.3.12","0","n","0","right","left","left","NA","right","535","14830","7601","NA","535","2","legacy","1","1024","2","48000","-16","experiment","2","even","7","794787","795880","96428","795882","798092","613437","2410","88826","796887","17241","800097","NA","2406","800098","800634","Sternberg Task","125","89176","129","yes","1024"
"96.92307692307692","96.92307692307692","693.0769230769231","693.0769230769231","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","129","129","0","129","129","129","0","0","129","0","129","0","0","129","129","Mon Oct 17 19:52:44 2022","The main experiment item","yes","SternbergTask.osexp","C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT\LAB 3.1","no","mono","no","18","no","white","no","no","768","legacy","117","11","C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/LAB 3.2/MM-subject-2.1.csv","legacy","6 9 4 5 2","Lentiform Loewenfeld","3.3.12","0","n","0","right","left","left","NA","right","924","14830","7601","NA","924","2","legacy","5","1024","2","48000","-16","experiment","2","even","1","800642","801756","96428","801757","803963","613437","2410","88826","802758","17241","805964","NA","2406","805964","806889","Sternberg Task","126","90100","130","yes","1024"
"96.94656488549619","96.94656488549619","696.0610687022901","696.0610687022901","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","130","130","0","130","130","130","0","0","130","0","130","0","0","130","130","Mon Oct 17 19:52:44 2022","The main experiment item","yes","SternbergTask.osexp","C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT\LAB 3.1","no","mono","no","18","no","white","no","no","768","legacy","118","11","C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/LAB 3.2/MM-subject-2.1.csv","legacy","8 1 6","Lentiform Loewenfeld","3.3.12","3","y","0","left","left","left","NA","left","1084","14830","7601","NA","1084","2","legacy","3","1024","2","48000","-16","experiment","2","even","6","806895","807992","96428","807995","810200","613437","2410","88826","808996","17241","812202","NA","2406","812202","813287","Sternberg Task","127","91184","131","yes","1024"
"96.96969696969697","96.96969696969697","699.2878787878788","699.2878787878788","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","131","131","0","131","131","131","0","0","131","0","131","0","0","131","131","Mon Oct 17 19:52:44 2022","The main experiment item","yes","SternbergTask.osexp","C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT\LAB 3.1","no","mono","no","18","no","white","no","no","768","legacy","119","11","C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/LAB 3.2/MM-subject-2.1.csv","legacy","2 7 5","Lentiform Loewenfeld","3.3.12","0","n","0","right","left","left","NA","right","1122","14830","7601","NA","1122","2","legacy","3","1024","2","48000","-16","experiment","2","even","8","813292","814398","96428","814404","816614","613437","2410","88826","815408","17241","818619","NA","2406","818620","819744","Sternberg Task","128","92306","132","yes","1024"
"96.99248120300751","96.99248120300751","703.2330827067669","703.2330827067669","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","132","132","0","132","132","132","0","0","132","0","132","0","0","132","132","Mon Oct 17 19:52:44 2022","The main experiment item","yes","SternbergTask.osexp","C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT\LAB 3.1","no","mono","no","18","no","white","no","no","768","legacy","120","11","C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/LAB 3.2/MM-subject-2.1.csv","legacy","8 5 4 7 3 1","Lentiform Loewenfeld","3.3.12","2","y","0","left","left","left","NA","left","1224","14830","7601","NA","1224","2","legacy","6","1024","2","48000","-16","experiment","2","even","5","819748","820883","96428","820886","823093","613437","2410","88826","821888","17241","825094","NA","2406","825094","826319","Sternberg Task","129","93530","133","yes","1024"
"97.01492537313433","97.01492537313433","701.7313432835821","701.7313432835821","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","133","133","0","133","133","133","0","0","133","0","133","0","0","133","133","Mon Oct 17 19:52:44 2022","The main experiment item","yes","SternbergTask.osexp","C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT\LAB 3.1","no","mono","no","18","no","white","no","no","768","legacy","121","11","C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/LAB 3.2/MM-subject-2.1.csv","legacy","7 9","Lentiform Loewenfeld","3.3.12","0","n","0","right","left","left","NA","right","502","14830","7601","NA","502","2","legacy","2","1024","2","48000","-16","experiment","2","even","1","826331","827455","96428","827458","829666","613437","2410","88826","828461","17241","831667","NA","2406","831667","832170","Sternberg Task","130","94032","134","yes","1024"
"97.03703703703704","97.03703703703704","705.3037037037037","705.3037037037037","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","134","134","0","134","134","134","0","0","134","0","134","0","0","134","134","Mon Oct 17 19:52:44 2022","The main experiment item","yes","SternbergTask.osexp","C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT\LAB 3.1","no","mono","no","18","no","white","no","no","768","legacy","122","11","C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/LAB 3.2/MM-subject-2.1.csv","legacy","2 8 9 4 1","Lentiform Loewenfeld","3.3.12","0","n","0","right","left","left","NA","right","1184","14830","7601","NA","1184","2","legacy","5","1024","2","48000","-16","experiment","2","even","5","832175","833274","96428","833275","835482","613437","2410","88826","834275","17241","837483","NA","2406","837483","838668","Sternberg Task","131","95216","135","yes","1024"
"97.05882352941177","97.05882352941177","707.9558823529412","707.9558823529412","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","135","135","0","135","135","135","0","0","135","0","135","0","0","135","135","Mon Oct 17 19:52:44 2022","The main experiment item","yes","SternbergTask.osexp","C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT\LAB 3.1","no","mono","no","18","no","white","no","no","768","legacy","123","11","C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/LAB 3.2/MM-subject-2.1.csv","legacy","9 4 2","Lentiform Loewenfeld","3.3.12","1","y","0","left","left","left","NA","left","1066","14830","7601","NA","1066","2","legacy","3","1024","2","48000","-16","experiment","2","even","9","838679","839790","96428","839795","842005","613437","2410","88826","840800","17241","844006","NA","2406","844006","845073","Sternberg Task","132","96282","136","yes","1024"
"97.08029197080292","97.08029197080292","708.1605839416059","708.1605839416059","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","136","136","0","136","136","136","0","0","136","0","136","0","0","136","136","Mon Oct 17 19:52:44 2022","The main experiment item","yes","SternbergTask.osexp","C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT\LAB 3.1","no","mono","no","18","no","white","no","no","768","legacy","124","11","C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/LAB 3.2/MM-subject-2.1.csv","legacy","2 8 6 3 1","Lentiform Loewenfeld","3.3.12","0","n","0","right","left","left","NA","right","736","14830","7601","NA","736","2","legacy","5","1024","2","48000","-16","experiment","2","even","7","845078","846176","96428","846179","848386","613437","2410","88826","847181","17241","850387","NA","2406","850387","851125","Sternberg Task","133","97018","137","yes","1024"
"97.10144927536231","97.10144927536231","708.8188405797101","708.8188405797101","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","137","137","0","137","137","137","0","0","137","0","137","0","0","137","137","Mon Oct 17 19:52:44 2022","The main experiment item","yes","SternbergTask.osexp","C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT\LAB 3.1","no","mono","no","18","no","white","no","no","768","legacy","125","11","C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/LAB 3.2/MM-subject-2.1.csv","legacy","8","Lentiform Loewenfeld","3.3.12","1","y","0","left","left","left","NA","left","799","14830","7601","NA","799","2","legacy","1","1024","2","48000","-16","experiment","2","even","8","851131","852232","96428","852234","854440","613437","2410","88826","853235","17241","856441","NA","2406","856441","857241","Sternberg Task","134","97817","138","yes","1024"
