"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_Keyboard_response","correct_instructions1","correct_response","count_Fixation","count_ISI","count_Keyboard_response","count_Logger","count_Probe","count_Thankyou","count_correctFeedback","count_expSequence","count_experiment","count_experimentalLoop","count_incorrectFeedback","count_instructions1","count_instructions2","count_memorySet","count_practiceLoop","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practiceLoop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_Keyboard_response","response_Thankyou","response_instructions1","response_instructions2","response_time","response_time_Keyboard_response","response_time_Thankyou","response_time_instructions1","response_time_instructions2","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_Fixation","time_ISI","time_Keyboard_response","time_Logger","time_Probe","time_Thankyou","time_correctFeedback","time_expSequence","time_experiment","time_experimentalLoop","time_incorrectFeedback","time_instructions1","time_instructions2","time_memorySet","time_practiceLoop","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"87.7192982456","87.7192982456","1180.38596491","1180.38596491","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","right","113","113","113","113","113","0","113","113","0","0","113","0","0","113","0","10/23/22 19:28:13","The main experiment item","yes","Sternbergtask.osexp","C:\Users\ayesh\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","101","11","C:/Users/ayesh/OneDrive/Desktop/MK-subject-4.csv","legacy","2 6 4 3 9","Lentiform Loewenfeld","3.3.12","0","n","0","right","right","NA","return","return","1469","1469","NA","52389","10446","2","legacy","5","1024","2","48000","-16","experiment","4","even","1","800748","802953","804954","806425","804954","NA","799677","800747","6688","149553","695645","6692","139106","801749","59081","Sternberg task ","100","134564","114","yes","1024"
"87.8260869565","87.8260869565","1179.45217391","1179.45217391","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","right","114","114","114","114","114","0","114","114","0","0","114","0","0","114","0","10/23/22 19:28:13","The main experiment item","yes","Sternbergtask.osexp","C:\Users\ayesh\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","102","11","C:/Users/ayesh/OneDrive/Desktop/MK-subject-4.csv","legacy","7 1","Lentiform Loewenfeld","3.3.12","0","n","0","right","right","NA","return","return","1073","1073","NA","52389","10446","2","legacy","2","1024","2","48000","-16","experiment","4","even","8","807505","809710","811711","812786","811711","NA","806428","807503","6688","149553","695645","6692","139106","808506","59081","Sternberg task ","101","135637","115","yes","1024"
"87.9310344828","87.9310344828","1182.20689655","1182.20689655","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","left","115","115","115","115","115","0","115","115","0","0","115","0","0","115","0","10/23/22 19:28:13","The main experiment item","yes","Sternbergtask.osexp","C:\Users\ayesh\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","103","11","C:/Users/ayesh/OneDrive/Desktop/MK-subject-4.csv","legacy","8 5 4 7 3 1","Lentiform Loewenfeld","3.3.12","2","y","0","left","left","NA","return","return","1499","1499","NA","52389","10446","2","legacy","6","1024","2","48000","-16","experiment","4","even","5","813863","816067","818068","819568","818068","NA","812789","813861","6688","149553","695645","6692","139106","814864","59081","Sternberg task ","102","137136","116","yes","1024"
"88.0341880342","88.0341880342","1182.77777778","1182.77777778","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","right","116","116","116","116","116","0","116","116","0","0","116","0","0","116","0","10/23/22 19:28:13","The main experiment item","yes","Sternbergtask.osexp","C:\Users\ayesh\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","104","11","C:/Users/ayesh/OneDrive/Desktop/MK-subject-4.csv","legacy","3 4 2","Lentiform Loewenfeld","3.3.12","0","n","0","right","right","NA","return","return","1249","1249","NA","52389","10446","2","legacy","3","1024","2","48000","-16","experiment","4","even","5","820646","822852","824854","826104","824853","NA","819573","820644","6688","149553","695645","6692","139106","821648","59081","Sternberg task ","103","138385","117","yes","1024"
"88.1355932203","88.1355932203","1182.84745763","1182.84745763","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","right","117","117","117","117","117","0","117","117","0","0","117","0","0","117","0","10/23/22 19:28:13","The main experiment item","yes","Sternbergtask.osexp","C:\Users\ayesh\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","105","11","C:/Users/ayesh/OneDrive/Desktop/MK-subject-4.csv","legacy","8 4 3 9","Lentiform Loewenfeld","3.3.12","0","n","0","right","right","NA","return","return","1191","1191","NA","52389","10446","2","legacy","4","1024","2","48000","-16","experiment","4","even","5","827178","829383","831384","832577","831384","NA","826108","827176","6688","149553","695645","6692","139106","828179","59081","Sternberg task ","104","139576","118","yes","1024"
"88.2352941176","88.2352941176","1182.43697479","1182.43697479","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","left","118","118","118","118","118","0","118","118","0","0","118","0","0","118","0","10/23/22 19:28:13","The main experiment item","yes","Sternbergtask.osexp","C:\Users\ayesh\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","106","11","C:/Users/ayesh/OneDrive/Desktop/MK-subject-4.csv","legacy","9 1 6 7 8","Lentiform Loewenfeld","3.3.12","1","y","0","left","left","NA","return","return","1134","1134","NA","52389","10446","2","legacy","5","1024","2","48000","-16","experiment","4","even","9","833660","835862","837866","839001","837866","NA","832581","833658","6688","149553","695645","6692","139106","834661","59081","Sternberg task ","105","140710","119","yes","1024"
"88.3333333333","88.3333333333","1183.2","1183.2","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","right","119","119","119","119","119","0","119","119","0","0","119","0","0","119","0","10/23/22 19:28:13","The main experiment item","yes","Sternbergtask.osexp","C:\Users\ayesh\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","107","11","C:/Users/ayesh/OneDrive/Desktop/MK-subject-4.csv","legacy","5 3 2 6 9 8","Lentiform Loewenfeld","3.3.12","0","n","0","right","right","NA","return","return","1274","1274","NA","52389","10446","2","legacy","6","1024","2","48000","-16","experiment","4","even","4","840078","842283","844285","845561","844285","NA","839006","840076","6688","149553","695645","6692","139106","841079","59081","Sternberg task ","106","141984","120","yes","1024"
"87.6033057851","87.6033057851","1183.68595041","1183.68595041","black","experiment","legacy","legacy","legacy","0","uniform","0","0","undefined","left","120","120","120","120","120","0","120","120","0","0","120","0","0","120","0","10/23/22 19:28:13","The main experiment item","yes","Sternbergtask.osexp","C:\Users\ayesh\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","108","11","C:/Users/ayesh/OneDrive/Desktop/MK-subject-4.csv","legacy","7 6","Lentiform Loewenfeld","3.3.12","2","y","0","right","right","NA","return","return","1242","1242","NA","52389","10446","2","legacy","2","1024","2","48000","-16","experiment","4","even","6","846645","848851","850853","852097","850853","NA","845566","846643","6688","149553","695645","6692","139106","847647","59081","Sternberg task ","106","143226","121","yes","1024"
"87.7049180328","87.7049180328","1183.23770492","1183.23770492","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","left","121","121","121","121","121","0","121","121","0","0","121","0","0","121","0","10/23/22 19:28:13","The main experiment item","yes","Sternbergtask.osexp","C:\Users\ayesh\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","109","11","C:/Users/ayesh/OneDrive/Desktop/MK-subject-4.csv","legacy","8 5 3 7 4 6","Lentiform Loewenfeld","3.3.12","6","y","0","left","left","NA","return","return","1129","1129","NA","52389","10446","2","legacy","6","1024","2","48000","-16","experiment","4","even","6","853183","855389","857390","858521","857390","NA","845566","853181","6688","149553","852112","6692","139106","854184","59081","Sternberg task ","107","144355","122","yes","1024"
"87.8048780488","87.8048780488","1183.87804878","1183.87804878","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","right","122","122","122","122","122","0","122","122","0","0","122","0","0","122","0","10/23/22 19:28:13","The main experiment item","yes","Sternbergtask.osexp","C:\Users\ayesh\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","110","11","C:/Users/ayesh/OneDrive/Desktop/MK-subject-4.csv","legacy","6 9 5","Lentiform Loewenfeld","3.3.12","0","n","0","right","right","NA","return","return","1262","1262","NA","52389","10446","2","legacy","3","1024","2","48000","-16","experiment","4","even","8","859597","861801","863802","865065","863802","NA","858525","859595","6688","149553","852112","6692","139106","860598","59081","Sternberg task ","108","145617","123","yes","1024"
"87.9032258065","87.9032258065","1184.54032258","1184.54032258","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","right","123","123","123","123","123","0","123","123","0","0","123","0","0","123","0","10/23/22 19:28:13","The main experiment item","yes","Sternbergtask.osexp","C:\Users\ayesh\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","111","11","C:/Users/ayesh/OneDrive/Desktop/MK-subject-4.csv","legacy","1 5 3 2 8","Lentiform Loewenfeld","3.3.12","0","n","0","right","right","NA","return","return","1266","1266","NA","52389","10446","2","legacy","5","1024","2","48000","-16","experiment","4","even","4","866142","868347","870349","871617","870349","NA","865068","866140","6688","149553","852112","6692","139106","867143","59081","Sternberg task ","109","146883","124","yes","1024"
"88","88","1184.768","1184.768","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","left","124","124","124","124","124","0","124","124","0","0","124","0","0","124","0","10/23/22 19:28:13","The main experiment item","yes","Sternbergtask.osexp","C:\Users\ayesh\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","112","11","C:/Users/ayesh/OneDrive/Desktop/MK-subject-4.csv","legacy","5 7 8 2 3 8","Lentiform Loewenfeld","3.3.12","5","y","0","left","left","NA","return","return","1213","1213","NA","52389","10446","2","legacy","6","1024","2","48000","-16","experiment","4","even","3","872691","874896","876898","878112","876898","NA","871620","872689","6688","149553","852112","6692","139106","873692","59081","Sternberg task ","110","148096","125","yes","1024"
"88.0952380952","88.0952380952","1184.84920635","1184.84920635","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","right","125","125","125","125","125","0","125","125","0","0","125","0","0","125","0","10/23/22 19:28:13","The main experiment item","yes","Sternbergtask.osexp","C:\Users\ayesh\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","113","11","C:/Users/ayesh/OneDrive/Desktop/MK-subject-4.csv","legacy","2 8 9 4 1","Lentiform Loewenfeld","3.3.12","0","n","0","right","right","NA","return","return","1195","1195","NA","52389","10446","2","legacy","5","1024","2","48000","-16","experiment","4","even","5","879192","881395","883396","884592","883396","NA","878119","879190","6688","149553","852112","6692","139106","880193","59081","Sternberg task ","111","149291","126","yes","1024"
"88.188976378","88.188976378","1185.48818898","1185.48818898","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","right","126","126","126","126","126","0","126","126","0","0","126","0","0","126","0","10/23/22 19:28:13","The main experiment item","yes","Sternbergtask.osexp","C:\Users\ayesh\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","114","11","C:/Users/ayesh/OneDrive/Desktop/MK-subject-4.csv","legacy","1 6 4","Lentiform Loewenfeld","3.3.12","0","n","0","right","right","NA","return","return","1266","1266","NA","52389","10446","2","legacy","3","1024","2","48000","-16","experiment","4","even","7","885671","887877","889878","891145","889878","NA","884597","885669","6688","149553","852112","6692","139106","886672","59081","Sternberg task ","112","150557","127","yes","1024"
"88.28125","88.28125","1185.484375","1185.484375","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","left","127","127","127","127","127","0","127","127","0","0","127","0","0","127","0","10/23/22 19:28:13","The main experiment item","yes","Sternbergtask.osexp","C:\Users\ayesh\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","115","11","C:/Users/ayesh/OneDrive/Desktop/MK-subject-4.csv","legacy","2 4 6 9","Lentiform Loewenfeld","3.3.12","3","y","0","left","left","NA","return","return","1185","1185","NA","52389","10446","2","legacy","4","1024","2","48000","-16","experiment","4","even","6","892236","894442","896446","897632","896446","NA","891148","892234","6688","149553","852112","6692","139106","893240","59081","Sternberg task ","113","151742","128","yes","1024"
"88.3720930233","88.3720930233","1184.82945736","1184.82945736","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","left","128","128","128","128","128","0","128","128","0","0","128","0","0","128","0","10/23/22 19:28:13","The main experiment item","yes","Sternbergtask.osexp","C:\Users\ayesh\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","116","11","C:/Users/ayesh/OneDrive/Desktop/MK-subject-4.csv","legacy","8 9 5 6 7","Lentiform Loewenfeld","3.3.12","1","y","0","left","left","NA","return","return","1101","1101","NA","52389","10446","2","legacy","5","1024","2","48000","-16","experiment","4","even","8","898709","900913","902914","904016","902914","NA","897636","898707","6688","149553","852112","6692","139106","899710","59081","Sternberg task ","114","152843","129","yes","1024"
"88.4615384615","88.4615384615","1184.28461538","1184.28461538","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","right","129","129","129","129","129","0","129","129","0","0","129","0","0","129","0","10/23/22 19:28:13","The main experiment item","yes","Sternbergtask.osexp","C:\Users\ayesh\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","117","11","C:/Users/ayesh/OneDrive/Desktop/MK-subject-4.csv","legacy","9 8 2 7 4","Lentiform Loewenfeld","3.3.12","0","n","0","right","right","NA","return","return","1114","1114","NA","52389","10446","2","legacy","5","1024","2","48000","-16","experiment","4","even","5","905094","907301","909302","910417","909302","NA","904020","905092","6688","149553","852112","6692","139106","906097","59081","Sternberg task ","115","153957","130","yes","1024"
"88.5496183206","88.5496183206","1187.42748092","1187.42748092","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","left","130","130","130","130","130","0","130","130","0","0","130","0","0","130","0","10/23/22 19:28:13","The main experiment item","yes","Sternbergtask.osexp","C:\Users\ayesh\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","118","11","C:/Users/ayesh/OneDrive/Desktop/MK-subject-4.csv","legacy","4 1 8 7 5","Lentiform Loewenfeld","3.3.12","3","y","0","left","left","NA","return","return","1596","1596","NA","52389","10446","2","legacy","5","1024","2","48000","-16","experiment","4","even","8","911493","913698","915699","917296","915699","NA","910421","911491","6688","149553","852112","6692","139106","912494","59081","Sternberg task ","116","155553","131","yes","1024"
"88.6363636364","88.6363636364","1186.4469697","1186.4469697","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","left","131","131","131","131","131","0","131","131","0","0","131","0","0","131","0","10/23/22 19:28:13","The main experiment item","yes","Sternbergtask.osexp","C:\Users\ayesh\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","119","11","C:/Users/ayesh/OneDrive/Desktop/MK-subject-4.csv","legacy","6 7 8 5","Lentiform Loewenfeld","3.3.12","3","y","0","left","left","NA","return","return","1058","1058","NA","52389","10446","2","legacy","4","1024","2","48000","-16","experiment","4","even","8","918374","920579","922580","923640","922580","NA","917302","918373","6688","149553","852112","6692","139106","919375","59081","Sternberg task ","117","156611","132","yes","1024"
"88.7218045113","88.7218045113","1188.37593985","1188.37593985","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","left","132","132","132","132","132","0","132","132","0","0","132","0","0","132","0","10/23/22 19:28:13","The main experiment item","yes","Sternbergtask.osexp","C:\Users\ayesh\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","120","11","C:/Users/ayesh/OneDrive/Desktop/MK-subject-4.csv","legacy","9 3 8 2 1 4","Lentiform Loewenfeld","3.3.12","3","y","0","left","left","NA","return","return","1443","1443","NA","52389","10446","2","legacy","6","1024","2","48000","-16","experiment","4","even","8","924718","926923","928924","930369","928924","NA","923645","924716","6688","149553","852112","6692","139106","925719","59081","Sternberg task ","118","158054","133","yes","1024"
"88.8059701493","88.8059701493","1189.85820896","1189.85820896","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","right","133","133","133","133","133","0","133","133","0","0","133","0","0","133","0","10/23/22 19:28:13","The main experiment item","yes","Sternbergtask.osexp","C:\Users\ayesh\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","121","11","C:/Users/ayesh/OneDrive/Desktop/MK-subject-4.csv","legacy","7 3 2 8","Lentiform Loewenfeld","3.3.12","0","n","0","right","right","NA","return","return","1387","1387","NA","52389","10446","2","legacy","4","1024","2","48000","-16","experiment","4","even","4","931446","933651","935652","937041","935652","NA","930373","931445","6688","149553","852112","6692","139106","932447","59081","Sternberg task ","119","159441","134","yes","1024"
"88.8888888889","88.8888888889","1188.42962963","1188.42962963","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","right","134","134","134","134","134","0","134","134","0","0","134","0","0","134","0","10/23/22 19:28:13","The main experiment item","yes","Sternbergtask.osexp","C:\Users\ayesh\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","122","11","C:/Users/ayesh/OneDrive/Desktop/MK-subject-4.csv","legacy","1 4 3 6 5","Lentiform Loewenfeld","3.3.12","0","n","0","right","right","NA","return","return","997","997","NA","52389","10446","2","legacy","5","1024","2","48000","-16","experiment","4","even","8","938117","940322","942323","943321","942323","NA","937044","938115","6688","149553","852112","6692","139106","939118","59081","Sternberg task ","120","160438","135","yes","1024"
"88.9705882353","88.9705882353","1188.84558824","1188.84558824","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","right","135","135","135","135","135","0","135","135","0","0","135","0","0","135","0","10/23/22 19:28:13","The main experiment item","yes","Sternbergtask.osexp","C:\Users\ayesh\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","123","11","C:/Users/ayesh/OneDrive/Desktop/MK-subject-4.csv","legacy","1 4 9 2 5","Lentiform Loewenfeld","3.3.12","0","n","0","right","right","NA","return","return","1245","1245","NA","52389","10446","2","legacy","5","1024","2","48000","-16","experiment","4","even","7","944399","946601","948602","949848","948602","NA","943327","944398","6688","149553","852112","6692","139106","945400","59081","Sternberg task ","121","161683","136","yes","1024"
"88.3211678832","88.3211678832","1188.5620438","1188.5620438","black","experiment","legacy","legacy","legacy","0","uniform","0","0","undefined","left","136","136","136","136","136","0","136","136","0","0","136","0","0","136","0","10/23/22 19:28:13","The main experiment item","yes","Sternbergtask.osexp","C:\Users\ayesh\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","124","11","C:/Users/ayesh/OneDrive/Desktop/MK-subject-4.csv","legacy","7 4 2 6 3 5","Lentiform Loewenfeld","3.3.12","6","y","0","right","right","NA","return","return","1150","1150","NA","52389","10446","2","legacy","6","1024","2","48000","-16","experiment","4","even","5","950924","953129","955130","956281","955130","NA","949852","950923","6688","149553","852112","6692","139106","951925","59081","Sternberg task ","121","162833","137","yes","1024"
"87.6811594203","87.6811594203","1192.96376812","1192.96376812","black","experiment","legacy","legacy","legacy","0","uniform","0","0","undefined","right","137","137","137","137","137","0","137","137","0","0","137","0","0","137","0","10/23/22 19:28:13","The main experiment item","yes","Sternbergtask.osexp","C:\Users\ayesh\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","125","11","C:/Users/ayesh/OneDrive/Desktop/MK-subject-4.csv","legacy","7 1 8 4 9 3","Lentiform Loewenfeld","3.3.12","0","n","0","left","left","NA","return","return","1796","1796","NA","52389","10446","2","legacy","6","1024","2","48000","-16","experiment","4","even","6","957358","959562","961563","963360","961563","NA","949852","957356","6688","149553","956285","6692","139106","958360","59081","Sternberg task ","121","164629","138","yes","1024"
