"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_instruction1","correct_keyboard_response","correct_response","count_ISI","count_correctFeedback","count_expSequence","count_experiment","count_experimentLoop","count_fixation","count_incorrectFeedback","count_instruction1","count_instruction2","count_keyboard_response","count_logger","count_memorySet","count_practiceLoop","count_probe","count_thankYou","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practiceLoop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_instruction1","response_instruction2","response_keyboard_response","response_thankYou","response_time","response_time_instruction1","response_time_instruction2","response_time_keyboard_response","response_time_thankYou","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_ISI","time_correctFeedback","time_expSequence","time_experiment","time_experimentLoop","time_fixation","time_incorrectFeedback","time_instruction1","time_instruction2","time_keyboard_response","time_logger","time_memorySet","time_practiceLoop","time_probe","time_thankYou","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"100","100","535.75","535.75","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","15","15","15","0","0","15","15","0","0","15","15","15","0","15","0","Fri Oct 14 15:33:18 2022","The main experiment item","yes","Sternbergtask.osexp","/Users/andrea/Desktop/Adv. Quant Methods/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","3","11","/Users/andrea/Desktop/Adv. Quant Methods/Lab 3.1/AS-subject-1.csv","legacy","4 6 5 8","Lentiform Loewenfeld","3.3.12","1","y","0","left","left","left","left","NA","488","11843","6660","488","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","4","112496","109232","110285","4315","92905","110287","NA","4323","86244","114501","114990","111291","16181","114501","NA","Sternberg task","16","8572","16","yes","1024"
"100","100","544.8235294117648","544.8235294117648","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","16","16","16","0","0","16","16","0","0","16","16","16","0","16","0","Fri Oct 14 15:33:18 2022","The main experiment item","yes","Sternbergtask.osexp","/Users/andrea/Desktop/Adv. Quant Methods/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","4","11","/Users/andrea/Desktop/Adv. Quant Methods/Lab 3.1/AS-subject-1.csv","legacy","9 6 2 4 1","Lentiform Loewenfeld","3.3.12","4","y","0","left","left","left","left","NA","690","11843","6660","690","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","4","118258","114993","116046","4315","92905","116048","NA","4323","86244","120262","120952","117052","16181","120262","NA","Sternberg task","17","9262","17","yes","1024"
"94.44444444444444","94.44444444444444","544.2222222222222","544.2222222222222","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","17","17","17","0","0","17","17","0","0","17","17","17","0","17","0","Fri Oct 14 15:33:18 2022","The main experiment item","yes","Sternbergtask.osexp","/Users/andrea/Desktop/Adv. Quant Methods/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","5","11","/Users/andrea/Desktop/Adv. Quant Methods/Lab 3.1/AS-subject-1.csv","legacy","1 8 7","Lentiform Loewenfeld","3.3.12","0","n","0","left","left","left","left","NA","534","11843","6660","534","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","4","124219","120955","122008","4315","92905","122010","NA","4323","86244","126223","126757","123014","16181","126223","NA","Sternberg task","17","9796","18","yes","1024"
"94.73684210526316","94.73684210526316","550.8421052631579","550.8421052631579","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","18","18","18","0","0","18","18","0","0","18","18","18","0","18","0","Fri Oct 14 15:33:18 2022","The main experiment item","yes","Sternbergtask.osexp","/Users/andrea/Desktop/Adv. Quant Methods/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","6","11","/Users/andrea/Desktop/Adv. Quant Methods/Lab 3.1/AS-subject-1.csv","legacy","7","Lentiform Loewenfeld","3.3.12","1","y","0","left","left","left","left","NA","670","11843","6660","670","NA","2","legacy","1","1024","2","48000","-16","experiment","1","odd","7","130024","120955","127812","4315","92905","127814","126760","4323","86244","132028","132698","128818","16181","132028","NA","Sternberg task","18","10466","19","yes","1024"
"95","95","554.35","554.35","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","19","19","19","0","0","19","19","0","0","19","19","19","0","19","0","Fri Oct 14 15:33:18 2022","The main experiment item","yes","Sternbergtask.osexp","/Users/andrea/Desktop/Adv. Quant Methods/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","7","11","/Users/andrea/Desktop/Adv. Quant Methods/Lab 3.1/AS-subject-1.csv","legacy","2 5 1 4","Lentiform Loewenfeld","3.3.12","0","n","0","right","left","left","right","NA","621","11843","6660","621","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","6","135966","132701","133755","4315","92905","133757","126760","4323","86244","137971","138593","134761","16181","137971","NA","Sternberg task","19","11087","20","yes","1024"
"95.23809523809524","95.23809523809524","575.3333333333334","575.3333333333334","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","20","20","20","0","0","20","20","0","0","20","20","20","0","20","0","Fri Oct 14 15:33:18 2022","The main experiment item","yes","Sternbergtask.osexp","/Users/andrea/Desktop/Adv. Quant Methods/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","8","11","/Users/andrea/Desktop/Adv. Quant Methods/Lab 3.1/AS-subject-1.csv","legacy","4 1 8 7 5","Lentiform Loewenfeld","3.3.12","3","y","0","left","left","left","left","NA","995","11843","6660","995","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","8","141860","138595","139649","4315","92905","139651","126760","4323","86244","143863","144859","140655","16181","143863","NA","Sternberg task","20","12082","21","yes","1024"
"95.45454545454545","95.45454545454545","589.7727272727273","589.7727272727273","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","21","21","21","0","0","21","21","0","0","21","21","21","0","21","0","Fri Oct 14 15:33:18 2022","The main experiment item","yes","Sternbergtask.osexp","/Users/andrea/Desktop/Adv. Quant Methods/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","9","11","/Users/andrea/Desktop/Adv. Quant Methods/Lab 3.1/AS-subject-1.csv","legacy","6 2 9 3 8 4","Lentiform Loewenfeld","3.3.12","0","n","0","right","left","left","right","NA","893","11843","6660","893","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","1","148126","144862","145915","4315","92905","145917","126760","4323","86244","150131","151025","146921","16181","150131","NA","Sternberg task","21","12975","22","yes","1024"
"95.65217391304348","95.65217391304348","605.3478260869565","605.3478260869565","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","22","22","22","0","0","22","22","0","0","22","22","22","0","22","0","Fri Oct 14 15:33:18 2022","The main experiment item","yes","Sternbergtask.osexp","/Users/andrea/Desktop/Adv. Quant Methods/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","10","11","/Users/andrea/Desktop/Adv. Quant Methods/Lab 3.1/AS-subject-1.csv","legacy","9 5 3 8 4","Lentiform Loewenfeld","3.3.12","1","y","0","left","left","left","left","NA","948","11843","6660","948","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","9","154293","151028","152082","4315","92905","152084","126760","4323","86244","156297","157246","153088","16181","156297","NA","Sternberg task","22","13923","23","yes","1024"
"95.83333333333333","95.83333333333333","621.9166666666666","621.9166666666666","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","23","23","23","0","0","23","23","0","0","23","23","23","0","23","0","Fri Oct 14 15:33:18 2022","The main experiment item","yes","Sternbergtask.osexp","/Users/andrea/Desktop/Adv. Quant Methods/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","11","11","/Users/andrea/Desktop/Adv. Quant Methods/Lab 3.1/AS-subject-1.csv","legacy","5 3 2 6 9 8","Lentiform Loewenfeld","3.3.12","0","n","0","right","left","left","right","NA","1003","11843","6660","1003","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","4","160514","157249","158303","4315","92905","158305","126760","4323","86244","162519","163523","159309","16181","162519","NA","Sternberg task","23","14926","24","yes","1024"
"96","96","652.04","652.04","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","24","24","24","0","0","24","24","0","0","24","24","24","0","24","0","Fri Oct 14 15:33:18 2022","The main experiment item","yes","Sternbergtask.osexp","/Users/andrea/Desktop/Adv. Quant Methods/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","12","11","/Users/andrea/Desktop/Adv. Quant Methods/Lab 3.1/AS-subject-1.csv","legacy","5 2 9 6 1 7","Lentiform Loewenfeld","3.3.12","3","y","0","left","left","left","left","NA","1375","11843","6660","1375","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","9","166793","163526","164580","4315","92905","164583","126760","4323","86244","168797","170173","165587","16181","168796","NA","Sternberg task","24","16301","25","yes","1024"
"96.15384615384616","96.15384615384616","650","650","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","25","25","25","0","0","25","25","0","0","25","25","25","0","25","0","Fri Oct 14 15:33:18 2022","The main experiment item","yes","Sternbergtask.osexp","/Users/andrea/Desktop/Adv. Quant Methods/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","13","11","/Users/andrea/Desktop/Adv. Quant Methods/Lab 3.1/AS-subject-1.csv","legacy","4 2 7 6 1 3","Lentiform Loewenfeld","3.3.12","0","n","0","right","left","left","right","NA","599","11843","6660","599","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","8","173441","170176","171229","4315","92905","171231","126760","4323","86244","175446","176045","172236","16181","175446","NA","Sternberg task","25","16900","26","yes","1024"
"96.29629629629629","96.29629629629629","648.1481481481482","648.1481481481482","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","26","26","26","0","0","26","26","0","0","26","26","26","0","26","0","Fri Oct 14 15:33:18 2022","The main experiment item","yes","Sternbergtask.osexp","/Users/andrea/Desktop/Adv. Quant Methods/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","14","11","/Users/andrea/Desktop/Adv. Quant Methods/Lab 3.1/AS-subject-1.csv","legacy","6 5","Lentiform Loewenfeld","3.3.12","2","y","0","left","left","left","left","NA","600","11843","6660","600","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","5","179315","176049","177102","4315","92905","177104","126760","4323","86244","181318","181919","178108","16181","181318","NA","Sternberg task","26","17500","27","yes","1024"
"96.42857142857143","96.42857142857143","642.3928571428571","642.3928571428571","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","27","27","27","0","0","27","27","0","0","27","27","27","0","27","0","Fri Oct 14 15:33:18 2022","The main experiment item","yes","Sternbergtask.osexp","/Users/andrea/Desktop/Adv. Quant Methods/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","15","11","/Users/andrea/Desktop/Adv. Quant Methods/Lab 3.1/AS-subject-1.csv","legacy","7 1","Lentiform Loewenfeld","3.3.12","0","n","0","right","left","left","right","NA","487","11843","6660","487","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","8","185186","181922","182975","4315","92905","182977","126760","4323","86244","187191","187678","183981","16181","187191","NA","Sternberg task","27","17987","28","yes","1024"
"96.55172413793103","96.55172413793103","642.8275862068965","642.8275862068965","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","28","28","28","0","0","28","28","0","0","28","28","28","0","28","0","Fri Oct 14 15:33:18 2022","The main experiment item","yes","Sternbergtask.osexp","/Users/andrea/Desktop/Adv. Quant Methods/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","16","11","/Users/andrea/Desktop/Adv. Quant Methods/Lab 3.1/AS-subject-1.csv","legacy","3 4 9 6 2 9","Lentiform Loewenfeld","3.3.12","5","y","0","left","left","left","left","NA","655","11843","6660","655","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","2","190947","187682","188735","4315","92905","188737","126760","4323","86244","192951","193607","189741","16181","192951","NA","Sternberg task","28","18642","29","yes","1024"
"96.66666666666667","96.66666666666667","661.6333333333333","661.6333333333333","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","29","29","29","0","0","29","29","0","0","29","29","29","0","29","0","Fri Oct 14 15:33:18 2022","The main experiment item","yes","Sternbergtask.osexp","/Users/andrea/Desktop/Adv. Quant Methods/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","17","11","/Users/andrea/Desktop/Adv. Quant Methods/Lab 3.1/AS-subject-1.csv","legacy","1 5 3 2 8","Lentiform Loewenfeld","3.3.12","0","n","0","right","left","left","right","NA","1207","11843","6660","1207","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","4","196876","193610","194664","4315","92905","194666","126760","4323","86244","198880","200088","195670","16181","198880","NA","Sternberg task","29","19849","30","yes","1024"
"96.7741935483871","96.7741935483871","660.3870967741935","660.3870967741935","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","30","30","30","0","0","30","30","0","0","30","30","30","0","30","0","Fri Oct 14 15:33:18 2022","The main experiment item","yes","Sternbergtask.osexp","/Users/andrea/Desktop/Adv. Quant Methods/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","18","11","/Users/andrea/Desktop/Adv. Quant Methods/Lab 3.1/AS-subject-1.csv","legacy","8 5 4 7 3 1","Lentiform Loewenfeld","3.3.12","2","y","0","left","left","left","left","NA","623","11843","6660","623","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","5","203355","200091","201144","4315","92905","201146","126760","4323","86244","205359","205982","202150","16181","205358","NA","Sternberg task","30","20472","31","yes","1024"
"96.875","96.875","657.78125","657.78125","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","31","31","31","0","0","31","31","0","0","31","31","31","0","31","0","Fri Oct 14 15:33:18 2022","The main experiment item","yes","Sternbergtask.osexp","/Users/andrea/Desktop/Adv. Quant Methods/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","19","11","/Users/andrea/Desktop/Adv. Quant Methods/Lab 3.1/AS-subject-1.csv","legacy","6 8 4","Lentiform Loewenfeld","3.3.12","0","n","0","right","left","left","right","NA","577","11843","6660","577","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","1","209251","205986","207039","4315","92905","207041","126760","4323","86244","211255","211833","208045","16181","211255","NA","Sternberg task","31","21049","32","yes","1024"
"96.96969696969697","96.96969696969697","657","657","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","32","32","32","0","0","32","32","0","0","32","32","32","0","32","0","Fri Oct 14 15:33:18 2022","The main experiment item","yes","Sternbergtask.osexp","/Users/andrea/Desktop/Adv. Quant Methods/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","20","11","/Users/andrea/Desktop/Adv. Quant Methods/Lab 3.1/AS-subject-1.csv","legacy","6 3 1 7 9 8","Lentiform Loewenfeld","3.3.12","0","n","0","right","left","left","right","NA","632","11843","6660","632","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","4","215102","211836","212890","4315","92905","212892","126760","4323","86244","217107","217739","213896","16181","217107","NA","Sternberg task","32","21681","33","yes","1024"
