"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_instruction1","correct_keyboard_response","correct_response","count_ExpSequence","count_Fixation","count_ISI","count_MemorySet","count_PracticeLoop","count_Probe","count_correctFeedback","count_experiment","count_experimentLoop","count_getting_started","count_incorrectFeedback","count_instruction1","count_instructions2","count_keyboard_response","count_logger","count_thankYou","count_welcome","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_PracticeLoop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_instruction1","response_instructions2","response_keyboard_response","response_thankYou","response_time","response_time_instruction1","response_time_instructions2","response_time_keyboard_response","response_time_thankYou","response_time_welcome","response_welcome","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_ExpSequence","time_Fixation","time_ISI","time_MemorySet","time_PracticeLoop","time_Probe","time_correctFeedback","time_experiment","time_experimentLoop","time_getting_started","time_incorrectFeedback","time_instruction1","time_instructions2","time_keyboard_response","time_logger","time_thankYou","time_welcome","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"68.57142857142857","68.57142857142857","791.8285714285714","791.8285714285714","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","34","34","34","34","0","34","34","0","0","NA","34","0","0","34","34","0","NA","Sat Oct 15 16:47:50 2022","The main experiment item","yes","Lab_3.1.osexp","C:\Users\Owner\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","22","11","C:/Users/Owner/Downloads/MC-subject-2.csv","legacy","7 1 3","Lentiform Loewenfeld","3.3.12","2","y","0","left","right","right","left","NA","738","979","2362","738","NA","NA","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","1","213411","213413","215615","214414","3904","217616","212346","2919","80583","NA","206546","2924","78220","217616","218356","NA","NA","Sternberg Task","24","27714","35","yes","1024"
"69.44444444444444","69.44444444444444","790.4166666666666","790.4166666666666","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","35","35","35","35","0","35","35","0","0","NA","35","0","0","35","35","0","NA","Sat Oct 15 16:47:50 2022","The main experiment item","yes","Lab_3.1.osexp","C:\Users\Owner\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","23","11","C:/Users/Owner/Downloads/MC-subject-2.csv","legacy","3 5 4 7","Lentiform Loewenfeld","3.3.12","1","y","0","left","right","right","left","NA","741","979","2362","741","NA","NA","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","3","219428","219431","221633","220432","3904","223634","218360","2919","80583","NA","206546","2924","78220","223634","224377","NA","NA","Sternberg Task","25","28455","36","yes","1024"
"70.27027027027027","70.27027027027027","786.8918918918919","786.8918918918919","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","36","36","36","36","0","36","36","0","0","NA","36","0","0","36","36","0","NA","Sat Oct 15 16:47:50 2022","The main experiment item","yes","Lab_3.1.osexp","C:\Users\Owner\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","24","11","C:/Users/Owner/Downloads/MC-subject-2.csv","legacy","7 9","Lentiform Loewenfeld","3.3.12","0","n","0","right","right","right","right","NA","660","979","2362","660","NA","NA","NA","2","legacy","2","1024","2","48000","-16","experiment","2","even","1","225448","225449","227651","226450","3904","229652","224383","2919","80583","NA","206546","2924","78220","229652","230313","NA","NA","Sternberg Task","26","29115","37","yes","1024"
"71.05263157894737","71.05263157894737","788.421052631579","788.421052631579","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","37","37","37","37","0","37","37","0","0","NA","37","0","0","37","37","0","NA","Sat Oct 15 16:47:50 2022","The main experiment item","yes","Lab_3.1.osexp","C:\Users\Owner\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","25","11","C:/Users/Owner/Downloads/MC-subject-2.csv","legacy","1 7 8 3 9","Lentiform Loewenfeld","3.3.12","0","n","0","right","right","right","right","NA","845","979","2362","845","NA","NA","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","2","231383","231384","233586","232385","3904","235587","230318","2919","80583","NA","206546","2924","78220","235587","236433","NA","NA","Sternberg Task","27","29960","38","yes","1024"
"71.7948717948718","71.7948717948718","788.0512820512821","788.0512820512821","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","38","38","38","38","0","38","38","0","0","NA","38","0","0","38","38","0","NA","Sat Oct 15 16:47:50 2022","The main experiment item","yes","Lab_3.1.osexp","C:\Users\Owner\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","26","11","C:/Users/Owner/Downloads/MC-subject-2.csv","legacy","6 2 9 3 8 4","Lentiform Loewenfeld","3.3.12","0","n","0","right","right","right","right","NA","774","979","2362","774","NA","NA","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","1","237503","237505","239707","238506","3904","241708","236438","2919","80583","NA","206546","2924","78220","241708","242483","NA","NA","Sternberg Task","28","30734","39","yes","1024"
"72.5","72.5","794.6","794.6","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","39","39","39","39","0","39","39","0","0","NA","39","0","0","39","39","0","NA","Sat Oct 15 16:47:50 2022","The main experiment item","yes","Lab_3.1.osexp","C:\Users\Owner\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","27","11","C:/Users/Owner/Downloads/MC-subject-2.csv","legacy","5","Lentiform Loewenfeld","3.3.12","0","n","0","right","right","right","right","NA","1050","979","2362","1050","NA","NA","NA","2","legacy","1","1024","2","48000","-16","experiment","2","even","8","243553","243556","245758","244557","3904","247759","242489","2919","80583","NA","206546","2924","78220","247759","248811","NA","NA","Sternberg Task","29","31784","40","yes","1024"
"70.73170731707317","70.73170731707317","800.439024390244","800.439024390244","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","40","40","40","40","0","40","40","0","0","NA","40","0","0","40","40","0","NA","Sat Oct 15 16:47:50 2022","The main experiment item","yes","Lab_3.1.osexp","C:\Users\Owner\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","28","11","C:/Users/Owner/Downloads/MC-subject-2.csv","legacy","2 3 8 5 6 7","Lentiform Loewenfeld","3.3.12","0","n","0","left","right","right","left","NA","1034","979","2362","1034","NA","NA","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","1","249883","249884","252086","250885","3904","254088","248817","2919","80583","NA","206546","2924","78220","254088","255123","NA","NA","Sternberg Task","29","32818","41","yes","1024"
"71.42857142857143","71.42857142857143","800.047619047619","800.047619047619","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","41","41","41","41","0","41","41","0","0","NA","41","0","0","41","41","0","NA","Sat Oct 15 16:47:50 2022","The main experiment item","yes","Lab_3.1.osexp","C:\Users\Owner\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","29","11","C:/Users/Owner/Downloads/MC-subject-2.csv","legacy","1 6 4 3 9 7","Lentiform Loewenfeld","3.3.12","0","n","0","right","right","right","right","NA","784","979","2362","784","NA","NA","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","8","256193","256195","258397","257196","3904","260398","248817","2919","80583","NA","255128","2924","78220","260398","261183","NA","NA","Sternberg Task","30","33602","42","yes","1024"
"72.09302325581395","72.09302325581395","801","801","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","42","42","42","42","0","42","42","0","0","NA","42","0","0","42","42","0","NA","Sat Oct 15 16:47:50 2022","The main experiment item","yes","Lab_3.1.osexp","C:\Users\Owner\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","30","11","C:/Users/Owner/Downloads/MC-subject-2.csv","legacy","3 4 9 6 2 9","Lentiform Loewenfeld","3.3.12","5","y","0","left","right","right","left","NA","841","979","2362","841","NA","NA","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","2","262254","262255","264457","263256","3904","266458","261188","2919","80583","NA","255128","2924","78220","266458","267301","NA","NA","Sternberg Task","31","34443","43","yes","1024"
"72.72727272727273","72.72727272727273","797.5681818181819","797.5681818181819","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","43","43","43","43","0","43","43","0","0","NA","43","0","0","43","43","0","NA","Sat Oct 15 16:47:50 2022","The main experiment item","yes","Lab_3.1.osexp","C:\Users\Owner\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","31","11","C:/Users/Owner/Downloads/MC-subject-2.csv","legacy","7 9 1 6","Lentiform Loewenfeld","3.3.12","0","n","0","right","right","right","right","NA","650","979","2362","650","NA","NA","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","4","268378","268379","270581","269380","3904","272582","267305","2919","80583","NA","255128","2924","78220","272582","273234","NA","NA","Sternberg Task","32","35093","44","yes","1024"
"73.33333333333333","73.33333333333333","797.8","797.8","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","44","44","44","44","0","44","44","0","0","NA","44","0","0","44","44","0","NA","Sat Oct 15 16:47:50 2022","The main experiment item","yes","Lab_3.1.osexp","C:\Users\Owner\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","32","11","C:/Users/Owner/Downloads/MC-subject-2.csv","legacy","2 8 9","Lentiform Loewenfeld","3.3.12","0","n","0","right","right","right","right","NA","808","979","2362","808","NA","NA","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","6","274302","274303","276505","275304","3904","278506","273238","2919","80583","NA","255128","2924","78220","278506","279315","NA","NA","Sternberg Task","33","35901","45","yes","1024"
"73.91304347826087","73.91304347826087","793.4782608695652","793.4782608695652","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","45","45","45","45","0","45","45","0","0","NA","45","0","0","45","45","0","NA","Sat Oct 15 16:47:50 2022","The main experiment item","yes","Lab_3.1.osexp","C:\Users\Owner\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","33","11","C:/Users/Owner/Downloads/MC-subject-2.csv","legacy","9 4 2","Lentiform Loewenfeld","3.3.12","1","y","0","left","right","right","left","NA","599","979","2362","599","NA","NA","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","9","280385","280387","282589","281388","3904","284590","279320","2919","80583","NA","255128","2924","78220","284590","285190","NA","NA","Sternberg Task","34","36500","46","yes","1024"
"74.46808510638297","74.46808510638297","790.4468085106383","790.4468085106383","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","46","46","46","46","0","46","46","0","0","NA","46","0","0","46","46","0","NA","Sat Oct 15 16:47:50 2022","The main experiment item","yes","Lab_3.1.osexp","C:\Users\Owner\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","34","11","C:/Users/Owner/Downloads/MC-subject-2.csv","legacy","6 9 7 4 5 1","Lentiform Loewenfeld","3.3.12","2","y","0","left","right","right","left","NA","651","979","2362","651","NA","NA","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","9","286260","286261","288463","287262","3904","290464","285194","2919","80583","NA","255128","2924","78220","290464","291116","NA","NA","Sternberg Task","35","37151","47","yes","1024"
"75","75","791.4375","791.4375","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","47","47","47","47","0","47","47","0","0","NA","47","0","0","47","47","0","NA","Sat Oct 15 16:47:50 2022","The main experiment item","yes","Lab_3.1.osexp","C:\Users\Owner\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","35","11","C:/Users/Owner/Downloads/MC-subject-2.csv","legacy","8 4 3 9","Lentiform Loewenfeld","3.3.12","0","n","0","right","right","right","right","NA","838","979","2362","838","NA","NA","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","5","292199","292200","294402","293201","3904","296403","291121","2919","80583","NA","255128","2924","78220","296403","297242","NA","NA","Sternberg Task","36","37989","48","yes","1024"
"73.46938775510205","73.46938775510205","790.1836734693877","790.1836734693877","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","48","48","48","48","0","48","48","0","0","NA","48","0","0","48","48","0","NA","Sat Oct 15 16:47:50 2022","The main experiment item","yes","Lab_3.1.osexp","C:\Users\Owner\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","36","11","C:/Users/Owner/Downloads/MC-subject-2.csv","legacy","8 3","Lentiform Loewenfeld","3.3.12","2","y","0","right","right","right","right","NA","730","979","2362","730","NA","NA","NA","2","legacy","2","1024","2","48000","-16","experiment","2","even","3","298312","298313","300515","299314","3904","302516","297247","2919","80583","NA","255128","2924","78220","302516","303247","NA","NA","Sternberg Task","36","38719","49","yes","1024"
"72","72","801.44","801.44","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","49","49","49","49","0","49","49","0","0","NA","49","0","0","49","49","0","NA","Sat Oct 15 16:47:50 2022","The main experiment item","yes","Lab_3.1.osexp","C:\Users\Owner\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","37","11","C:/Users/Owner/Downloads/MC-subject-2.csv","legacy","5 2 6","Lentiform Loewenfeld","3.3.12","2","y","0","right","right","right","right","NA","1353","979","2362","1353","NA","NA","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","2","304327","304329","306531","305330","3904","308532","297247","2919","80583","NA","303252","2924","78220","308532","309886","NA","NA","Sternberg Task","36","40072","50","yes","1024"
"72.54901960784314","72.54901960784314","798.7843137254902","798.7843137254902","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","50","50","50","50","0","50","50","0","0","NA","50","0","0","50","50","0","NA","Sat Oct 15 16:47:50 2022","The main experiment item","yes","Lab_3.1.osexp","C:\Users\Owner\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","38","11","C:/Users/Owner/Downloads/MC-subject-2.csv","legacy","6 8 4","Lentiform Loewenfeld","3.3.12","0","n","0","right","right","right","right","NA","666","979","2362","666","NA","NA","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","1","310957","310958","313160","311959","3904","315161","297247","2919","80583","NA","309891","2924","78220","315161","315828","NA","NA","Sternberg Task","37","40738","51","yes","1024"
"73.07692307692308","73.07692307692308","795.7692307692307","795.7692307692307","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","51","51","51","51","0","51","51","0","0","NA","51","0","0","51","51","0","NA","Sat Oct 15 16:47:50 2022","The main experiment item","yes","Lab_3.1.osexp","C:\Users\Owner\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","39","11","C:/Users/Owner/Downloads/MC-subject-2.csv","legacy","1 8 7","Lentiform Loewenfeld","3.3.12","0","n","0","right","right","right","right","NA","642","979","2362","642","NA","NA","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","4","316897","316899","319101","317900","3904","321102","315833","2919","80583","NA","309891","2924","78220","321102","321745","NA","NA","Sternberg Task","38","41380","52","yes","1024"
"73.58490566037736","73.58490566037736","794.0943396226415","794.0943396226415","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","52","52","52","52","0","52","52","0","0","NA","52","0","0","52","52","0","NA","Sat Oct 15 16:47:50 2022","The main experiment item","yes","Lab_3.1.osexp","C:\Users\Owner\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","40","11","C:/Users/Owner/Downloads/MC-subject-2.csv","legacy","3 5 9 6 2 4","Lentiform Loewenfeld","3.3.12","1","y","0","left","right","right","left","NA","707","979","2362","707","NA","NA","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","3","322814","322816","325018","323817","3904","327019","321749","2919","80583","NA","309891","2924","78220","327019","327728","NA","NA","Sternberg Task","39","42087","53","yes","1024"
"74.07407407407408","74.07407407407408","801.2222222222222","801.2222222222222","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","53","53","53","53","0","53","53","0","0","NA","53","0","0","53","53","0","NA","Sat Oct 15 16:47:50 2022","The main experiment item","yes","Lab_3.1.osexp","C:\Users\Owner\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","41","11","C:/Users/Owner/Downloads/MC-subject-2.csv","legacy","4 3 2 5 8","Lentiform Loewenfeld","3.3.12","2","y","0","left","right","right","left","NA","1179","979","2362","1179","NA","NA","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","3","328800","328801","331003","329802","3904","333004","327735","2919","80583","NA","309891","2924","78220","333004","334185","NA","NA","Sternberg Task","40","43266","54","yes","1024"
"74.54545454545455","74.54545454545455","805.9454545454546","805.9454545454546","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","54","54","54","54","0","54","54","0","0","NA","54","0","0","54","54","0","NA","Sat Oct 15 16:47:50 2022","The main experiment item","yes","Lab_3.1.osexp","C:\Users\Owner\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","42","11","C:/Users/Owner/Downloads/MC-subject-2.csv","legacy","6 9 4 5 2","Lentiform Loewenfeld","3.3.12","0","n","0","right","right","right","right","NA","1061","979","2362","1061","NA","NA","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","1","335255","335256","337458","336257","3904","339460","334189","2919","80583","NA","309891","2924","78220","339460","340523","NA","NA","Sternberg Task","41","44327","55","yes","1024"
"73.21428571428571","73.21428571428571","803.9285714285714","803.9285714285714","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","55","55","55","55","0","55","55","0","0","NA","55","0","0","55","55","0","NA","Sat Oct 15 16:47:50 2022","The main experiment item","yes","Lab_3.1.osexp","C:\Users\Owner\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","43","11","C:/Users/Owner/Downloads/MC-subject-2.csv","legacy","8 5 4 2 9 6","Lentiform Loewenfeld","3.3.12","0","n","0","left","right","right","left","NA","693","979","2362","693","NA","NA","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","3","341592","341594","343796","342595","3904","345797","340527","2919","80583","NA","309891","2924","78220","345797","346491","NA","NA","Sternberg Task","41","45020","56","yes","1024"
"73.6842105263158","73.6842105263158","799.4035087719299","799.4035087719299","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","56","56","56","56","0","56","56","0","0","NA","56","0","0","56","56","0","NA","Sat Oct 15 16:47:50 2022","The main experiment item","yes","Lab_3.1.osexp","C:\Users\Owner\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","44","11","C:/Users/Owner/Downloads/MC-subject-2.csv","legacy","7 6","Lentiform Loewenfeld","3.3.12","2","y","0","left","right","right","left","NA","546","979","2362","546","NA","NA","NA","2","legacy","2","1024","2","48000","-16","experiment","2","even","6","347560","347561","349763","348562","3904","351764","340527","2919","80583","NA","346495","2924","78220","351764","352312","NA","NA","Sternberg Task","42","45566","57","yes","1024"
"72.41379310344827","72.41379310344827","798.6551724137931","798.6551724137931","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","57","57","57","57","0","57","57","0","0","NA","57","0","0","57","57","0","NA","Sat Oct 15 16:47:50 2022","The main experiment item","yes","Lab_3.1.osexp","C:\Users\Owner\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","45","11","C:/Users/Owner/Downloads/MC-subject-2.csv","legacy","6 9 5","Lentiform Loewenfeld","3.3.12","0","n","0","left","right","right","left","NA","756","979","2362","756","NA","NA","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","8","353380","353381","355583","354382","3904","357584","352316","2919","80583","NA","346495","2924","78220","357584","358342","NA","NA","Sternberg Task","42","46322","58","yes","1024"
"72.88135593220339","72.88135593220339","794.1355932203389","794.1355932203389","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","58","58","58","58","0","58","58","0","0","NA","58","0","0","58","58","0","NA","Sat Oct 15 16:47:50 2022","The main experiment item","yes","Lab_3.1.osexp","C:\Users\Owner\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","46","11","C:/Users/Owner/Downloads/MC-subject-2.csv","legacy","9 1 6 7 8","Lentiform Loewenfeld","3.3.12","1","y","0","left","right","right","left","NA","532","979","2362","532","NA","NA","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","9","359411","359412","361615","360414","3904","363616","352316","2919","80583","NA","358346","2924","78220","363616","364149","NA","NA","Sternberg Task","43","46854","59","yes","1024"
"73.33333333333333","73.33333333333333","794.0166666666667","794.0166666666667","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","59","59","59","59","0","59","59","0","0","NA","59","0","0","59","59","0","NA","Sat Oct 15 16:47:50 2022","The main experiment item","yes","Lab_3.1.osexp","C:\Users\Owner\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","47","11","C:/Users/Owner/Downloads/MC-subject-2.csv","legacy","6 7 9 3 1 2","Lentiform Loewenfeld","3.3.12","1","y","0","left","right","right","left","NA","787","979","2362","787","NA","NA","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","6","365220","365222","367424","366223","3904","369425","364156","2919","80583","NA","358346","2924","78220","369425","370213","NA","NA","Sternberg Task","44","47641","60","yes","1024"
"72.1311475409836","72.1311475409836","792.311475409836","792.311475409836","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","60","60","60","60","0","60","60","0","0","NA","60","0","0","60","60","0","NA","Sat Oct 15 16:47:50 2022","The main experiment item","yes","Lab_3.1.osexp","C:\Users\Owner\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","48","11","C:/Users/Owner/Downloads/MC-subject-2.csv","legacy","3 9 6 2","Lentiform Loewenfeld","3.3.12","4","y","0","right","right","right","right","NA","690","979","2362","690","NA","NA","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","2","371282","371282","373485","372284","3904","375486","370217","2919","80583","NA","358346","2924","78220","375486","376178","NA","NA","Sternberg Task","44","48331","61","yes","1024"
"72.58064516129032","72.58064516129032","787.4354838709677","787.4354838709677","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","61","61","61","61","0","61","61","0","0","NA","61","0","0","61","61","0","NA","Sat Oct 15 16:47:50 2022","The main experiment item","yes","Lab_3.1.osexp","C:\Users\Owner\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","49","11","C:/Users/Owner/Downloads/MC-subject-2.csv","legacy","5 7 8 2 3 8","Lentiform Loewenfeld","3.3.12","5","y","0","left","right","right","left","NA","490","979","2362","490","NA","NA","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","3","377255","377257","379459","378258","3904","381460","370217","2919","80583","NA","376182","2924","78220","381460","381951","NA","NA","Sternberg Task","45","48821","62","yes","1024"
"73.01587301587301","73.01587301587301","789.3174603174604","789.3174603174604","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","62","62","62","62","0","62","62","0","0","NA","62","0","0","62","62","0","NA","Sat Oct 15 16:47:50 2022","The main experiment item","yes","Lab_3.1.osexp","C:\Users\Owner\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","50","11","C:/Users/Owner/Downloads/MC-subject-2.csv","legacy","8 4 3 5","Lentiform Loewenfeld","3.3.12","0","n","0","right","right","right","right","NA","906","979","2362","906","NA","NA","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","6","383021","383022","385224","384023","3904","387225","381955","2919","80583","NA","376182","2924","78220","387225","388133","NA","NA","Sternberg Task","46","49727","63","yes","1024"
"71.875","71.875","788.578125","788.578125","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","63","63","63","63","0","63","63","0","0","NA","63","0","0","63","63","0","NA","Sat Oct 15 16:47:50 2022","The main experiment item","yes","Lab_3.1.osexp","C:\Users\Owner\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","51","11","C:/Users/Owner/Downloads/MC-subject-2.csv","legacy","4 1 8 7 5","Lentiform Loewenfeld","3.3.12","3","y","0","right","right","right","right","NA","742","979","2362","742","NA","NA","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","8","389203","389204","391406","390205","3904","393407","388138","2919","80583","NA","376182","2924","78220","393407","394151","NA","NA","Sternberg Task","46","50469","64","yes","1024"
"72.3076923076923","72.3076923076923","784.9076923076923","784.9076923076923","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","64","64","64","64","0","64","64","0","0","NA","64","0","0","64","64","0","NA","Sat Oct 15 16:47:50 2022","The main experiment item","yes","Lab_3.1.osexp","C:\Users\Owner\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","52","11","C:/Users/Owner/Downloads/MC-subject-2.csv","legacy","9 1 7 2","Lentiform Loewenfeld","3.3.12","2","y","0","left","right","right","left","NA","550","979","2362","550","NA","NA","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","1","395231","395232","397434","396233","3904","399435","388138","2919","80583","NA","394157","2924","78220","399435","399987","NA","NA","Sternberg Task","47","51019","65","yes","1024"
"72.72727272727273","72.72727272727273","783.1212121212121","783.1212121212121","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","65","65","65","65","0","65","65","0","0","NA","65","0","0","65","65","0","NA","Sat Oct 15 16:47:50 2022","The main experiment item","yes","Lab_3.1.osexp","C:\Users\Owner\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","53","11","C:/Users/Owner/Downloads/MC-subject-2.csv","legacy","8 2 1 4 5 9","Lentiform Loewenfeld","3.3.12","0","n","0","right","right","right","right","NA","667","979","2362","667","NA","NA","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","7","401055","401058","403260","402059","3904","405261","399991","2919","80583","NA","394157","2924","78220","405261","405931","NA","NA","Sternberg Task","48","51686","66","yes","1024"
"73.13432835820896","73.13432835820896","788.0895522388059","788.0895522388059","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","66","66","66","66","0","66","66","0","0","NA","66","0","0","66","66","0","NA","Sat Oct 15 16:47:50 2022","The main experiment item","yes","Lab_3.1.osexp","C:\Users\Owner\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","54","11","C:/Users/Owner/Downloads/MC-subject-2.csv","legacy","1 4 9 2 5","Lentiform Loewenfeld","3.3.12","0","n","0","right","right","right","right","NA","1116","979","2362","1116","NA","NA","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","7","407002","407003","409205","408004","3904","411206","405937","2919","80583","NA","394157","2924","78220","411206","412323","NA","NA","Sternberg Task","49","52802","67","yes","1024"
"73.52941176470588","73.52941176470588","786.0147058823529","786.0147058823529","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","67","67","67","67","0","67","67","0","0","NA","67","0","0","67","67","0","NA","Sat Oct 15 16:47:50 2022","The main experiment item","yes","Lab_3.1.osexp","C:\Users\Owner\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","55","11","C:/Users/Owner/Downloads/MC-subject-2.csv","legacy","4 7 6 8 2 3","Lentiform Loewenfeld","3.3.12","6","y","0","left","right","right","left","NA","647","979","2362","647","NA","NA","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","3","413394","413395","415597","414396","3904","417598","412327","2919","80583","NA","394157","2924","78220","417598","418246","NA","NA","Sternberg Task","50","53449","68","yes","1024"
"72.46376811594203","72.46376811594203","787.9710144927536","787.9710144927536","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","68","68","68","68","0","68","68","0","0","NA","68","0","0","68","68","0","NA","Sat Oct 15 16:47:50 2022","The main experiment item","yes","Lab_3.1.osexp","C:\Users\Owner\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","56","11","C:/Users/Owner/Downloads/MC-subject-2.csv","legacy","1 5 3 2 8","Lentiform Loewenfeld","3.3.12","0","n","0","left","right","right","left","NA","921","979","2362","921","NA","NA","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","4","419316","419318","421520","420319","3904","423521","418251","2919","80583","NA","394157","2924","78220","423521","424444","NA","NA","Sternberg Task","50","54370","69","yes","1024"
