"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_instruction1","correct_keyboard_response","correct_response","count_ISI","count_correctFeedback","count_experiment","count_experimentalLoop","count_expsequence","count_fixation","count_incorrectFeedback","count_instruction1","count_instruction2","count_instruction3","count_keyboard_response","count_logger","count_memoryset","count_practiceloop","count_probe","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practiceloop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_instruction1","response_instruction2","response_instruction3","response_keyboard_response","response_time","response_time_instruction1","response_time_instruction2","response_time_instruction3","response_time_keyboard_response","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_ISI","time_correctFeedback","time_experiment","time_experimentalLoop","time_expsequence","time_fixation","time_incorrectFeedback","time_instruction1","time_instruction2","time_instruction3","time_keyboard_response","time_logger","time_memoryset","time_practiceloop","time_probe","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"91.4285714286","91.4285714286","749.8","749.8","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","104","104","0","0","104","104","104","0","0","0","104","104","104","0","104","10/23/22 09:53:51","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","92","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-2.csv","legacy","3 5 9 6 2 4","Lentiform Loewenfeld","3.3.12","1","y","0","left","right","left","NA","left","814","8882","40773","NA","814","2","legacy","6","1024","2","48000","-16","experiment","2","even","3","684740","675668","2523","124463","682529","682531","681450","2526","83689","NA","686745","687560","683535","11409","686745","Sternberg Task","96","78729","105","yes","1024"
"91.5094339623","91.5094339623","750.490566038","750.490566038","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","105","105","0","0","105","105","105","0","0","0","105","105","105","0","105","10/23/22 09:53:51","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","93","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-2.csv","legacy","2 4 8 5 1 3","Lentiform Loewenfeld","3.3.12","1","y","0","left","right","left","NA","left","823","8882","40773","NA","823","2","legacy","6","1024","2","48000","-16","experiment","2","even","2","690866","687567","2523","124463","688656","688657","681450","2526","83689","NA","692872","693696","689662","11409","692871","Sternberg Task","97","79552","106","yes","1024"
"91.5887850467","91.5887850467","750.457943925","750.457943925","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","106","106","0","0","106","106","106","0","0","0","106","106","106","0","106","10/23/22 09:53:51","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","94","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-2.csv","legacy","1 4 9 2 5","Lentiform Loewenfeld","3.3.12","0","n","0","right","right","left","NA","right","747","8882","40773","NA","747","2","legacy","5","1024","2","48000","-16","experiment","2","even","7","696994","693702","2523","124463","694784","694785","681450","2526","83689","NA","698998","699746","695790","11409","698998","Sternberg Task","98","80299","107","yes","1024"
"91.6666666667","91.6666666667","751.074074074","751.074074074","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","107","107","0","0","107","107","107","0","0","0","107","107","107","0","107","10/23/22 09:53:51","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","95","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-2.csv","legacy","1 7 5 2 9","Lentiform Loewenfeld","3.3.12","0","n","0","right","right","left","NA","right","817","8882","40773","NA","817","2","legacy","5","1024","2","48000","-16","experiment","2","even","3","703050","699753","2523","124463","700840","700841","681450","2526","83689","NA","705056","705874","701845","11409","705056","Sternberg Task","99","81116","108","yes","1024"
"91.7431192661","91.7431192661","750.559633028","750.559633028","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","108","108","0","0","108","108","108","0","0","0","108","108","108","0","108","10/23/22 09:53:51","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","96","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-2.csv","legacy","6 2 9 3 8 4","Lentiform Loewenfeld","3.3.12","0","n","0","right","right","left","NA","right","695","8882","40773","NA","695","2","legacy","6","1024","2","48000","-16","experiment","2","even","1","709155","705880","2523","124463","706946","706948","681450","2526","83689","NA","711159","711855","707951","11409","711159","Sternberg Task","100","81811","109","yes","1024"
"91.8181818182","91.8181818182","755.109090909","755.109090909","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","109","109","0","0","109","109","109","0","0","0","109","109","109","0","109","10/23/22 09:53:51","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","97","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-2.csv","legacy","6 1 2","Lentiform Loewenfeld","3.3.12","3","y","0","left","right","left","NA","left","1251","8882","40773","NA","1251","2","legacy","3","1024","2","48000","-16","experiment","2","even","2","715154","711861","2523","124463","712946","712947","681450","2526","83689","NA","717159","718411","713952","11409","717158","Sternberg Task","101","83062","110","yes","1024"
"91.8918918919","91.8918918919","753.657657658","753.657657658","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","110","110","0","0","110","110","110","0","0","0","110","110","110","0","110","10/23/22 09:53:51","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","98","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-2.csv","legacy","3 4","Lentiform Loewenfeld","3.3.12","1","y","0","left","right","left","NA","left","594","8882","40773","NA","594","2","legacy","2","1024","2","48000","-16","experiment","2","even","3","721712","718417","2523","124463","719502","719503","681450","2526","83689","NA","723716","724311","720507","11409","723716","Sternberg Task","102","83656","111","yes","1024"
"91.0714285714","91.0714285714","754.151785714","754.151785714","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","111","111","0","0","111","111","111","0","0","0","111","111","111","0","111","10/23/22 09:53:51","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","99","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-2.csv","legacy","4 6 2 5 1","Lentiform Loewenfeld","3.3.12","5","y","0","right","right","left","NA","right","809","8882","40773","NA","809","2","legacy","5","1024","2","48000","-16","experiment","2","even","1","727615","724316","2523","124463","725404","725406","681450","2526","83689","NA","729620","730430","726410","11409","729620","Sternberg Task","102","84465","112","yes","1024"
"90.2654867257","90.2654867257","754.814159292","754.814159292","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","112","112","0","0","112","112","112","0","0","0","112","112","112","0","112","10/23/22 09:53:51","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","100","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-2.csv","legacy","2 8 9 4 1","Lentiform Loewenfeld","3.3.12","0","n","0","left","right","left","NA","left","829","8882","40773","NA","829","2","legacy","5","1024","2","48000","-16","experiment","2","even","5","733724","724316","2523","124463","731513","731514","730437","2526","83689","NA","735728","736558","732518","11409","735728","Sternberg Task","102","85294","113","yes","1024"
"90.350877193","90.350877193","753.394736842","753.394736842","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","113","113","0","0","113","113","113","0","0","0","113","113","113","0","113","10/23/22 09:53:51","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","101","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-2.csv","legacy","5 7 3","Lentiform Loewenfeld","3.3.12","0","n","0","right","right","left","NA","right","593","8882","40773","NA","593","2","legacy","3","1024","2","48000","-16","experiment","2","even","9","739860","724316","2523","124463","737648","737650","736564","2526","83689","NA","741865","742460","738655","11409","741864","Sternberg Task","103","85887","114","yes","1024"
"90.4347826087","90.4347826087","752.617391304","752.617391304","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","114","114","0","0","114","114","114","0","0","0","114","114","114","0","114","10/23/22 09:53:51","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","102","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-2.csv","legacy","8 5 7 3 6","Lentiform Loewenfeld","3.3.12","0","n","0","right","right","left","NA","right","664","8882","40773","NA","664","2","legacy","5","1024","2","48000","-16","experiment","2","even","9","745751","742465","2523","124463","743541","743543","736564","2526","83689","NA","747754","748418","744548","11409","747754","Sternberg Task","104","86551","115","yes","1024"
"90.5172413793","90.5172413793","757.5","757.5","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","115","115","0","0","115","115","115","0","0","0","115","115","115","0","115","10/23/22 09:53:51","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","103","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-2.csv","legacy","2 8 7 9 5 3","Lentiform Loewenfeld","3.3.12","0","n","0","right","right","left","NA","right","1319","8882","40773","NA","1319","2","legacy","6","1024","2","48000","-16","experiment","2","even","6","751699","748425","2523","124463","749489","749491","736564","2526","83689","NA","753706","755026","750495","11409","753705","Sternberg Task","105","87870","116","yes","1024"
"90.5982905983","90.5982905983","757.068376068","757.068376068","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","116","116","0","0","116","116","116","0","0","0","116","116","116","0","116","10/23/22 09:53:51","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","104","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-2.csv","legacy","6 9 4 5 2","Lentiform Loewenfeld","3.3.12","0","n","0","right","right","left","NA","right","707","8882","40773","NA","707","2","legacy","5","1024","2","48000","-16","experiment","2","even","1","758325","755032","2523","124463","756115","756116","736564","2526","83689","NA","760330","761038","757120","11409","760329","Sternberg Task","106","88577","117","yes","1024"
"90.6779661017","90.6779661017","761.86440678","761.86440678","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","117","117","0","0","117","117","117","0","0","0","117","117","117","0","117","10/23/22 09:53:51","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","105","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-2.csv","legacy","6 7 9 3 1 2","Lentiform Loewenfeld","3.3.12","1","y","0","left","right","left","NA","left","1323","8882","40773","NA","1323","2","legacy","6","1024","2","48000","-16","experiment","2","even","6","764319","761042","2523","124463","762107","762109","736564","2526","83689","NA","766325","767649","763114","11409","766325","Sternberg Task","107","89900","118","yes","1024"
"90.756302521","90.756302521","765.235294118","765.235294118","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","118","118","0","0","118","118","118","0","0","0","118","118","118","0","118","10/23/22 09:53:51","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","106","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-2.csv","legacy","6 7 5 9","Lentiform Loewenfeld","3.3.12","0","n","0","right","right","left","NA","right","1163","8882","40773","NA","1163","2","legacy","4","1024","2","48000","-16","experiment","2","even","2","770954","767653","2523","124463","768745","768747","736564","2526","83689","NA","772959","774122","769749","11409","772958","Sternberg Task","108","91063","119","yes","1024"
"90.8333333333","90.8333333333","763.85","763.85","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","119","119","0","0","119","119","119","0","0","0","119","119","119","0","119","10/23/22 09:53:51","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","107","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-2.csv","legacy","9 5 3 8 4","Lentiform Loewenfeld","3.3.12","1","y","0","left","right","left","NA","left","599","8882","40773","NA","599","2","legacy","5","1024","2","48000","-16","experiment","2","even","9","777403","774128","2523","124463","775193","775195","736564","2526","83689","NA","779408","780008","776200","11409","779408","Sternberg Task","109","91662","120","yes","1024"
"90.9090909091","90.9090909091","761.892561983","761.892561983","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","120","120","0","0","120","120","120","0","0","0","120","120","120","0","120","10/23/22 09:53:51","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","108","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-2.csv","legacy","7 1","Lentiform Loewenfeld","3.3.12","0","n","0","right","right","left","NA","right","527","8882","40773","NA","527","2","legacy","2","1024","2","48000","-16","experiment","2","even","8","783298","780012","2523","124463","781089","781091","736564","2526","83689","NA","785304","785832","782093","11409","785304","Sternberg Task","110","92189","121","yes","1024"
"90.9836065574","90.9836065574","761.081967213","761.081967213","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","121","121","0","0","121","121","121","0","0","0","121","121","121","0","121","10/23/22 09:53:51","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","109","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-2.csv","legacy","6 9 4 5 3 2","Lentiform Loewenfeld","3.3.12","0","n","0","right","right","left","NA","right","663","8882","40773","NA","663","2","legacy","6","1024","2","48000","-16","experiment","2","even","8","789128","785837","2523","124463","786916","786918","736564","2526","83689","NA","791134","791798","787922","11409","791134","Sternberg Task","111","92852","122","yes","1024"
"91.0569105691","91.0569105691","759.130081301","759.130081301","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","122","122","0","0","122","122","122","0","0","0","122","122","122","0","122","10/23/22 09:53:51","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","110","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-2.csv","legacy","4 1 8 7 5","Lentiform Loewenfeld","3.3.12","3","y","0","left","right","left","NA","left","521","8882","40773","NA","521","2","legacy","5","1024","2","48000","-16","experiment","2","even","8","795094","791802","2523","124463","792885","792887","736564","2526","83689","NA","797099","797621","793891","11409","797098","Sternberg Task","112","93373","123","yes","1024"
"91.1290322581","91.1290322581","760.85483871","760.85483871","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","123","123","0","0","123","123","123","0","0","0","123","123","123","0","123","10/23/22 09:53:51","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","111","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-2.csv","legacy","5 2 9 6 1 7","Lentiform Loewenfeld","3.3.12","3","y","0","left","right","left","NA","left","973","8882","40773","NA","973","2","legacy","6","1024","2","48000","-16","experiment","2","even","9","800902","797625","2523","124463","798690","798692","736564","2526","83689","NA","802907","803881","799697","11409","802906","Sternberg Task","113","94346","124","yes","1024"
"91.2","91.2","762.32","762.32","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","124","124","0","0","124","124","124","0","0","0","124","124","124","0","124","10/23/22 09:53:51","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","112","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-2.csv","legacy","2 5 1 4","Lentiform Loewenfeld","3.3.12","0","n","0","right","right","left","NA","right","944","8882","40773","NA","944","2","legacy","4","1024","2","48000","-16","experiment","2","even","6","807178","803886","2523","124463","804968","804970","736564","2526","83689","NA","809183","810128","805974","11409","809182","Sternberg Task","114","95290","125","yes","1024"
"91.2698412698","91.2698412698","767.222222222","767.222222222","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","125","125","0","0","125","125","125","0","0","0","125","125","125","0","125","10/23/22 09:53:51","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","113","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-2.csv","legacy","1 7 5 2","Lentiform Loewenfeld","3.3.12","0","n","0","right","right","left","NA","right","1380","8882","40773","NA","1380","2","legacy","4","1024","2","48000","-16","experiment","2","even","3","813422","810134","2523","124463","811212","811215","736564","2526","83689","NA","815426","816807","812217","11409","815426","Sternberg Task","115","96670","126","yes","1024"
"91.3385826772","91.3385826772","765.653543307","765.653543307","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","126","126","0","0","126","126","126","0","0","0","126","126","126","0","126","10/23/22 09:53:51","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","114","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-2.csv","legacy","6 2","Lentiform Loewenfeld","3.3.12","1","y","0","left","right","left","NA","left","568","8882","40773","NA","568","2","legacy","2","1024","2","48000","-16","experiment","2","even","6","820106","816811","2523","124463","817895","817897","736564","2526","83689","NA","822111","822681","818902","11409","822110","Sternberg Task","116","97238","127","yes","1024"
"91.40625","91.40625","763.8828125","763.8828125","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","127","127","0","0","127","127","127","0","0","0","127","127","127","0","127","10/23/22 09:53:51","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","115","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-2.csv","legacy","2 3","Lentiform Loewenfeld","3.3.12","1","y","0","left","right","left","NA","left","539","8882","40773","NA","539","2","legacy","2","1024","2","48000","-16","experiment","2","even","2","825967","822686","2523","124463","823754","823756","736564","2526","83689","NA","827972","828513","824760","11409","827971","Sternberg Task","117","97777","128","yes","1024"
"91.4728682171","91.4728682171","764.07751938","764.07751938","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","128","128","0","0","128","128","128","0","0","0","128","128","128","0","128","10/23/22 09:53:51","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","116","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-2.csv","legacy","7 9 1 6","Lentiform Loewenfeld","3.3.12","0","n","0","right","right","left","NA","right","789","8882","40773","NA","789","2","legacy","4","1024","2","48000","-16","experiment","2","even","4","831799","828516","2523","124463","829587","829589","736564","2526","83689","NA","833802","834592","830594","11409","833802","Sternberg Task","118","98566","129","yes","1024"
"91.5384615385","91.5384615385","763.323076923","763.323076923","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","129","129","0","0","129","129","129","0","0","0","129","129","129","0","129","10/23/22 09:53:51","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","117","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-2.csv","legacy","9 3 1 2 5","Lentiform Loewenfeld","3.3.12","4","y","0","left","right","left","NA","left","666","8882","40773","NA","666","2","legacy","5","1024","2","48000","-16","experiment","2","even","2","837891","834597","2523","124463","835679","835680","736564","2526","83689","NA","839896","840563","836686","11409","839895","Sternberg Task","119","99232","130","yes","1024"
"91.6030534351","91.6030534351","762.282442748","762.282442748","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","130","130","0","0","130","130","130","0","0","0","130","130","130","0","130","10/23/22 09:53:51","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","118","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-2.csv","legacy","1 4 9 3 2 5","Lentiform Loewenfeld","3.3.12","3","y","0","left","right","left","NA","left","627","8882","40773","NA","627","2","legacy","6","1024","2","48000","-16","experiment","2","even","9","843865","840568","2523","124463","841654","841655","736564","2526","83689","NA","845870","846497","842659","11409","845870","Sternberg Task","120","99859","131","yes","1024"
"91.6666666667","91.6666666667","760.636363636","760.636363636","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","131","131","0","0","131","131","131","0","0","0","131","131","131","0","131","10/23/22 09:53:51","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","119","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-2.csv","legacy","7 9","Lentiform Loewenfeld","3.3.12","0","n","0","right","right","left","NA","right","545","8882","40773","NA","545","2","legacy","2","1024","2","48000","-16","experiment","2","even","1","849795","846501","2523","124463","847583","847585","736564","2526","83689","NA","851801","852347","848590","11409","851801","Sternberg Task","121","100404","132","yes","1024"
"91.7293233083","91.7293233083","762","762","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","132","132","0","0","132","132","132","0","0","0","132","132","132","0","132","10/23/22 09:53:51","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","120","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-2.csv","legacy","7 4 2 8 1 9","Lentiform Loewenfeld","3.3.12","0","n","0","right","right","left","NA","right","942","8882","40773","NA","942","2","legacy","6","1024","2","48000","-16","experiment","2","even","5","855633","852351","2523","124463","853425","853427","736564","2526","83689","NA","857635","858577","854430","11409","857635","Sternberg Task","122","101346","133","yes","1024"
"91.7910447761","91.7910447761","762.029850746","762.029850746","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","133","133","0","0","133","133","133","0","0","0","133","133","133","0","133","10/23/22 09:53:51","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","121","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-2.csv","legacy","6 7 8 5","Lentiform Loewenfeld","3.3.12","3","y","0","left","right","left","NA","left","766","8882","40773","NA","766","2","legacy","4","1024","2","48000","-16","experiment","2","even","8","861870","858583","2523","124463","859660","859661","736564","2526","83689","NA","863875","864642","860666","11409","863874","Sternberg Task","123","102112","134","yes","1024"
"91.8518518519","91.8518518519","761.725925926","761.725925926","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","134","134","0","0","134","134","134","0","0","0","134","134","134","0","134","10/23/22 09:53:51","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","122","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-2.csv","legacy","1 4 3 6 5","Lentiform Loewenfeld","3.3.12","0","n","0","right","right","left","NA","right","721","8882","40773","NA","721","2","legacy","5","1024","2","48000","-16","experiment","2","even","8","867940","864645","2523","124463","865729","865731","736564","2526","83689","NA","869946","870668","866735","11409","869945","Sternberg Task","124","102833","135","yes","1024"
"91.9117647059","91.9117647059","761.860294118","761.860294118","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","135","135","0","0","135","135","135","0","0","0","135","135","135","0","135","10/23/22 09:53:51","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","123","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-2.csv","legacy","4 3 2 5 8","Lentiform Loewenfeld","3.3.12","2","y","0","left","right","left","NA","left","780","8882","40773","NA","780","2","legacy","5","1024","2","48000","-16","experiment","2","even","3","873963","870672","2523","124463","871752","871754","736564","2526","83689","NA","875967","876747","872758","11409","875967","Sternberg Task","125","103613","136","yes","1024"
"91.9708029197","91.9708029197","761.372262774","761.372262774","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","136","136","0","0","136","136","136","0","0","0","136","136","136","0","136","10/23/22 09:53:51","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","124","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-2.csv","legacy","7 1 3","Lentiform Loewenfeld","3.3.12","2","y","0","left","right","left","NA","left","695","8882","40773","NA","695","2","legacy","3","1024","2","48000","-16","experiment","2","even","1","880047","876752","2523","124463","877836","877838","736564","2526","83689","NA","882052","882748","878842","11409","882051","Sternberg Task","126","104308","137","yes","1024"
"92.0289855072","92.0289855072","760.52173913","760.52173913","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","137","137","0","0","137","137","137","0","0","0","137","137","137","0","137","10/23/22 09:53:51","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","125","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-2.csv","legacy","2 3 8 5 6 7","Lentiform Loewenfeld","3.3.12","0","n","0","right","right","left","NA","right","644","8882","40773","NA","644","2","legacy","6","1024","2","48000","-16","experiment","2","even","1","886051","882752","2523","124463","883840","883841","736564","2526","83689","NA","888055","888699","884846","11409","888055","Sternberg Task","127","104952","138","yes","1024"
