"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_instruction1","correct_keyboard_response","correct_response","count_ISI","count_correctFeedback","count_expSequense","count_experiment","count_experimentLoop","count_fixation","count_incorredtFeedback","count_instruction1","count_instructions2","count_keyboard_response","count_logger","count_memorySet","count_practiceLoop","count_probe","count_thankYou","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practiceLoop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_instruction1","response_instructions2","response_keyboard_response","response_thankYou","response_time","response_time_instruction1","response_time_instructions2","response_time_keyboard_response","response_time_thankYou","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_ISI","time_correctFeedback","time_expSequense","time_experiment","time_experimentLoop","time_fixation","time_incorredtFeedback","time_instruction1","time_instructions2","time_keyboard_response","time_logger","time_memorySet","time_practiceLoop","time_probe","time_thankYou","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"95.76271186440678","95.76271186440678","784.3983050847457","784.3983050847457","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","117","117","117","0","0","117","117","0","0","117","117","117","0","117","0","Sat Oct 17 22:09:52 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","yes","768","legacy","105","11","/Users/suzannejosey/Documents/subject-1.csv","legacy","7 1 8 4 9 3","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","left","right","NA","1516","22546","146880","1516","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","6","890884","881572","888646","2674","247387","888657","887571","2684","100506","892896","894413","889671","25245","892896","NA","Sternberg Task","113","92559","118","yes","1024"
"95.7983193277311","95.7983193277311","784.6386554621848","784.6386554621848","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","118","118","118","0","0","118","118","0","0","118","118","118","0","118","0","Sat Oct 17 22:09:52 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","yes","768","legacy","106","11","/Users/suzannejosey/Documents/subject-1.csv","legacy","4 7 6 8 2 3","Lentiform Loewenfeld","3.3.3","6","y","0","left","right","left","left","NA","813","22546","146880","813","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","3","897741","894426","895499","2674","247387","895510","887571","2684","100506","899754","900568","896524","25245","899753","NA","Sternberg Task","114","93372","119","yes","1024"
"95.83333333333333","95.83333333333333","785.1583333333333","785.1583333333333","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","119","119","119","0","0","119","119","0","0","119","119","119","0","119","0","Sat Oct 17 22:09:52 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","yes","768","legacy","107","11","/Users/suzannejosey/Documents/subject-1.csv","legacy","7 8 6 3 1","Lentiform Loewenfeld","3.3.3","5","y","0","left","right","left","left","NA","847","22546","146880","847","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","1","903896","900579","901654","2674","247387","901666","887571","2684","100506","905909","906757","902680","25245","905909","NA","Sternberg Task","115","94219","120","yes","1024"
"95.86776859504133","95.86776859504133","786.4297520661157","786.4297520661157","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","120","120","120","0","0","120","120","0","0","120","120","120","0","120","0","Sat Oct 17 22:09:52 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","yes","768","legacy","108","11","/Users/suzannejosey/Documents/subject-1.csv","legacy","3 4","Lentiform Loewenfeld","3.3.3","1","y","0","left","right","left","left","NA","939","22546","146880","939","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","3","910084","906769","907842","2674","247387","907854","887571","2684","100506","912096","913036","908868","25245","912096","NA","Sternberg Task","116","95158","121","yes","1024"
"95.90163934426229","95.90163934426229","785.8360655737705","785.8360655737705","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","121","121","121","0","0","121","121","0","0","121","121","121","0","121","0","Sat Oct 17 22:09:52 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","yes","768","legacy","109","11","/Users/suzannejosey/Documents/subject-1.csv","legacy","6 1 2","Lentiform Loewenfeld","3.3.3","3","y","0","left","right","left","left","NA","714","22546","146880","714","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","2","916365","913048","914124","2674","247387","914135","887571","2684","100506","918378","919093","915149","25245","918378","NA","Sternberg Task","117","95872","122","yes","1024"
"95.9349593495935","95.9349593495935","786.6341463414634","786.6341463414634","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","122","122","122","0","0","122","122","0","0","122","122","122","0","122","0","Sat Oct 17 22:09:52 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","yes","768","legacy","110","11","/Users/suzannejosey/Documents/subject-1.csv","legacy","5","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","left","right","NA","884","22546","146880","884","NA","2","legacy","1","1024","2","48000","-16","experiment","1","odd","8","922423","919106","920180","2674","247387","920192","887571","2684","100506","924436","925321","921205","25245","924435","NA","Sternberg Task","118","96756","123","yes","1024"
"95.96774193548387","95.96774193548387","787.483870967742","787.483870967742","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","123","123","123","0","0","123","123","0","0","123","123","123","0","123","0","Sat Oct 17 22:09:52 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","yes","768","legacy","111","11","/Users/suzannejosey/Documents/subject-1.csv","legacy","3 5 7 1","Lentiform Loewenfeld","3.3.3","3","y","0","left","right","left","left","NA","892","22546","146880","892","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","7","928654","925334","926412","2674","247387","926424","887571","2684","100506","930667","931560","927438","25245","930667","NA","Sternberg Task","119","97648","124","yes","1024"
"96","96","788.176","788.176","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","124","124","124","0","0","124","124","0","0","124","124","124","0","124","0","Sat Oct 17 22:09:52 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","yes","768","legacy","112","11","/Users/suzannejosey/Documents/subject-1.csv","legacy","6 7 5 9","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","left","right","NA","874","22546","146880","874","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","2","934889","931574","932647","2674","247387","932659","887571","2684","100506","936901","937776","933673","25245","936901","NA","Sternberg Task","120","98522","125","yes","1024"
"96.03174603174604","96.03174603174604","787.7301587301587","787.7301587301587","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","125","125","125","0","0","125","125","0","0","125","125","125","0","125","0","Sat Oct 17 22:09:52 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","yes","768","legacy","113","11","/Users/suzannejosey/Documents/subject-1.csv","legacy","8 5 3 7 4 6","Lentiform Loewenfeld","3.3.3","6","y","0","left","right","left","left","NA","732","22546","146880","732","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","6","941104","937787","938863","2674","247387","938875","887571","2684","100506","943117","943850","939889","25245","943117","NA","Sternberg Task","121","99254","126","yes","1024"
"96.06299212598425","96.06299212598425","788.0551181102362","788.0551181102362","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","126","126","126","0","0","126","126","0","0","126","126","126","0","126","0","Sat Oct 17 22:09:52 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","yes","768","legacy","114","11","/Users/suzannejosey/Documents/subject-1.csv","legacy","1 7 5 2","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","left","right","NA","829","22546","146880","829","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","3","947181","943864","944939","2674","247387","944951","887571","2684","100506","949193","950023","945965","25245","949193","NA","Sternberg Task","122","100083","127","yes","1024"
"96.09375","96.09375","789.3046875","789.3046875","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","127","127","127","0","0","127","127","0","0","127","127","127","0","127","0","Sat Oct 17 22:09:52 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","yes","768","legacy","115","11","/Users/suzannejosey/Documents/subject-1.csv","legacy","9","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","left","right","NA","948","22546","146880","948","NA","2","legacy","1","1024","2","48000","-16","experiment","1","odd","6","953350","950036","951108","2674","247387","951120","887571","2684","100506","955363","956313","952134","25245","955363","NA","Sternberg Task","123","101031","128","yes","1024"
"96.12403100775194","96.12403100775194","789.5503875968992","789.5503875968992","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","128","128","128","0","0","128","128","0","0","128","128","128","0","128","0","Sat Oct 17 22:09:52 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","yes","768","legacy","116","11","/Users/suzannejosey/Documents/subject-1.csv","legacy","9 1 7 2","Lentiform Loewenfeld","3.3.3","2","y","0","left","right","left","left","NA","821","22546","146880","821","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","1","959640","956327","957398","2674","247387","957410","887571","2684","100506","961652","962475","958424","25245","961652","NA","Sternberg Task","124","101852","129","yes","1024"
"96.15384615384616","96.15384615384616","788.3461538461538","788.3461538461538","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","129","129","129","0","0","129","129","0","0","129","129","129","0","129","0","Sat Oct 17 22:09:52 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","yes","768","legacy","117","11","/Users/suzannejosey/Documents/subject-1.csv","legacy","1 4 3 6 5","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","left","right","NA","633","22546","146880","633","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","8","965804","962487","963562","2674","247387","963574","887571","2684","100506","967817","968451","964588","25245","967817","NA","Sternberg Task","125","102485","130","yes","1024"
"96.18320610687023","96.18320610687023","789.9923664122138","789.9923664122138","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","130","130","130","0","0","130","130","0","0","130","130","130","0","130","0","Sat Oct 17 22:09:52 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","yes","768","legacy","118","11","/Users/suzannejosey/Documents/subject-1.csv","legacy","6 8 4","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","left","right","NA","1004","22546","146880","1004","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","1","971780","968463","969538","2674","247387","969550","887571","2684","100506","973793","974798","970564","25245","973792","NA","Sternberg Task","126","103489","131","yes","1024"
"96.21212121212122","96.21212121212122","788.5454545454545","788.5454545454545","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","131","131","131","0","0","131","131","0","0","131","131","131","0","131","0","Sat Oct 17 22:09:52 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","yes","768","legacy","119","11","/Users/suzannejosey/Documents/subject-1.csv","legacy","9 8 4","Lentiform Loewenfeld","3.3.3","1","y","0","left","right","left","left","NA","599","22546","146880","599","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","9","978127","974810","975886","2674","247387","975898","887571","2684","100506","980140","980741","976912","25245","980140","NA","Sternberg Task","127","104088","132","yes","1024"
"96.2406015037594","96.2406015037594","789.015037593985","789.015037593985","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","132","132","132","0","0","132","132","0","0","132","132","132","0","132","0","Sat Oct 17 22:09:52 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","yes","768","legacy","120","11","/Users/suzannejosey/Documents/subject-1.csv","legacy","2 7 5","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","left","right","NA","851","22546","146880","851","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","8","984068","980751","981826","2674","247387","981837","887571","2684","100506","986081","986934","982852","25245","986080","NA","Sternberg Task","128","104939","133","yes","1024"
"96.26865671641791","96.26865671641791","789.6492537313433","789.6492537313433","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","133","133","133","0","0","133","133","0","0","133","133","133","0","133","0","Sat Oct 17 22:09:52 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","yes","768","legacy","121","11","/Users/suzannejosey/Documents/subject-1.csv","legacy","2 8 5 1","Lentiform Loewenfeld","3.3.3","4","y","0","left","right","left","left","NA","874","22546","146880","874","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","1","990262","986946","988020","2674","247387","988032","887571","2684","100506","992274","993149","989046","25245","992274","NA","Sternberg Task","129","105813","134","yes","1024"
"96.29629629629629","96.29629629629629","789.9555555555555","789.9555555555555","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","134","134","134","0","0","134","134","0","0","134","134","134","0","134","0","Sat Oct 17 22:09:52 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","yes","768","legacy","122","11","/Users/suzannejosey/Documents/subject-1.csv","legacy","1 4 9 3 2 5","Lentiform Loewenfeld","3.3.3","3","y","0","left","right","left","left","NA","831","22546","146880","831","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","9","996481","993162","994239","2674","247387","994251","887571","2684","100506","998494","999326","995265","25245","998494","NA","Sternberg Task","130","106644","135","yes","1024"
"96.32352941176471","96.32352941176471","789.8161764705883","789.8161764705883","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","135","135","135","0","0","135","135","0","0","135","135","135","0","135","0","Sat Oct 17 22:09:52 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","yes","768","legacy","123","11","/Users/suzannejosey/Documents/subject-1.csv","legacy","8 5 7 3 6","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","left","right","NA","771","22546","146880","771","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","9","1002653","999337","1000411","2674","247387","1000423","887571","2684","100506","1004666","1005438","1001437","25245","1004666","NA","Sternberg Task","131","107415","136","yes","1024"
"96.35036496350365","96.35036496350365","789.0364963503649","789.0364963503649","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","136","136","136","0","0","136","136","0","0","136","136","136","0","136","0","Sat Oct 17 22:09:52 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","yes","768","legacy","124","11","/Users/suzannejosey/Documents/subject-1.csv","legacy","9 3 8 2 1 4","Lentiform Loewenfeld","3.3.3","3","y","0","left","right","left","left","NA","683","22546","146880","683","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","8","1008771","1005451","1006529","2674","247387","1006541","887571","2684","100506","1010784","1011468","1007555","25245","1010784","NA","Sternberg Task","132","108098","137","yes","1024"
"96.3768115942029","96.3768115942029","788.9492753623189","788.9492753623189","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","137","137","137","0","0","137","137","0","0","137","137","137","0","137","0","Sat Oct 17 22:09:52 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","yes","768","legacy","125","11","/Users/suzannejosey/Documents/subject-1.csv","legacy","2 8 7 9 5 3","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","left","right","NA","777","22546","146880","777","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","6","1014795","1011481","1012554","2674","247387","1012565","887571","2684","100506","1016808","1017586","1013579","25245","1016808","NA","Sternberg Task","133","108875","138","yes","1024"
