"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_instruction1","correct_keyboard_response","correct_response","count_ISI","count_correctFeedback","count_expSequense","count_experiment","count_experimentLoop","count_fixation","count_incorredtFeedback","count_instruction1","count_instructions2","count_keyboard_response","count_logger","count_memorySet","count_practiceLoop","count_probe","count_thankYou","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practiceLoop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_instruction1","response_instructions2","response_keyboard_response","response_thankYou","response_time","response_time_instruction1","response_time_instructions2","response_time_keyboard_response","response_time_thankYou","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_ISI","time_correctFeedback","time_expSequense","time_experiment","time_experimentLoop","time_fixation","time_incorredtFeedback","time_instruction1","time_instructions2","time_keyboard_response","time_logger","time_memorySet","time_practiceLoop","time_probe","time_thankYou","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"97.29729729729729","97.29729729729729","838.8378378378378","838.8378378378378","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","36","36","36","0","0","36","36","0","0","36","36","36","0","36","0","Sat Oct 24 11:01:18 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","no","768","legacy","24","11","/Users/suzannejosey/Documents/subject-2.csv","legacy","8 5 7 3 6","Lentiform Loewenfeld","3.3.3","0","n","0","right","down","left","right","NA","1016","55465","4839","1016","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","9","296434","292939","294108","2448","140578","294147","134616","2538","135738","298478","299495","295193","58017","298477","NA","Sternberg Task","36","31037","37","yes","1024"
"97.36842105263158","97.36842105263158","843.8947368421053","843.8947368421053","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","37","37","37","0","0","37","37","0","0","37","37","37","0","37","0","Sat Oct 24 11:01:18 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","no","768","legacy","25","11","/Users/suzannejosey/Documents/subject-2.csv","legacy","8 5 4 7 3 1","Lentiform Loewenfeld","3.3.3","2","y","0","left","down","left","left","NA","1031","55465","4839","1031","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","5","303023","299539","300698","2448","140578","300737","134616","2538","135738","305067","306098","301784","58017","305066","NA","Sternberg Task","37","32068","38","yes","1024"
"97.43589743589743","97.43589743589743","850.974358974359","850.974358974359","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","38","38","38","0","0","38","38","0","0","38","38","38","0","38","0","Sat Oct 24 11:01:18 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","no","768","legacy","26","11","/Users/suzannejosey/Documents/subject-2.csv","legacy","1 6 4 3 9 7","Lentiform Loewenfeld","3.3.3","0","n","0","right","down","left","right","NA","1120","55465","4839","1120","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","8","309629","306143","307299","2448","140578","307337","134616","2538","135738","311673","312794","308385","58017","311673","NA","Sternberg Task","38","33188","39","yes","1024"
"97.5","97.5","852.15","852.15","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","39","39","39","0","0","39","39","0","0","39","39","39","0","39","0","Sat Oct 24 11:01:18 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","no","768","legacy","27","11","/Users/suzannejosey/Documents/subject-2.csv","legacy","3 2 1 4 7","Lentiform Loewenfeld","3.3.3","2","y","0","left","down","left","left","NA","898","55465","4839","898","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","2","316309","312844","313995","2448","140578","314033","134616","2538","135738","318352","319251","315070","58017","318352","NA","Sternberg Task","39","34086","40","yes","1024"
"97.5609756097561","97.5609756097561","846.9756097560976","846.9756097560976","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","40","40","40","0","0","40","40","0","0","40","40","40","0","40","0","Sat Oct 24 11:01:18 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","no","768","legacy","28","11","/Users/suzannejosey/Documents/subject-2.csv","legacy","3 5 4 7","Lentiform Loewenfeld","3.3.3","1","y","0","left","down","left","left","NA","640","55465","4839","640","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","3","322779","319300","320455","2448","140578","320493","134616","2538","135738","324832","325473","321539","58017","324831","NA","Sternberg Task","40","34726","41","yes","1024"
"97.61904761904762","97.61904761904762","844.9047619047619","844.9047619047619","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","41","41","41","0","0","41","41","0","0","41","41","41","0","41","0","Sat Oct 24 11:01:18 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","no","768","legacy","29","11","/Users/suzannejosey/Documents/subject-2.csv","legacy","2 8 9 4 1","Lentiform Loewenfeld","3.3.3","0","n","0","right","down","left","right","NA","760","55465","4839","760","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","5","329021","325521","326694","2448","140578","326733","134616","2538","135738","331066","331827","327780","58017","331066","NA","Sternberg Task","41","35486","42","yes","1024"
"97.67441860465117","97.67441860465117","855.5348837209302","855.5348837209302","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","42","42","42","0","0","42","42","0","0","42","42","42","0","42","0","Sat Oct 24 11:01:18 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","no","768","legacy","30","11","/Users/suzannejosey/Documents/subject-2.csv","legacy","5 7 3 6 2","Lentiform Loewenfeld","3.3.3","5","y","0","left","down","left","left","NA","1302","55465","4839","1302","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","2","335360","331875","333028","2448","140578","333069","134616","2538","135738","337404","338707","334115","58017","337404","NA","Sternberg Task","42","36788","43","yes","1024"
"97.72727272727273","97.72727272727273","854.9545454545455","854.9545454545455","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","43","43","43","0","0","43","43","0","0","43","43","43","0","43","0","Sat Oct 24 11:01:18 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","no","768","legacy","31","11","/Users/suzannejosey/Documents/subject-2.csv","legacy","4 2 7 6 1 3","Lentiform Loewenfeld","3.3.3","0","n","0","right","down","left","right","NA","830","55465","4839","830","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","8","342205","338747","339874","2448","140578","339912","134616","2538","135738","344243","345074","340958","58017","344243","NA","Sternberg Task","43","37618","44","yes","1024"
"97.77777777777777","97.77777777777777","850","850","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","44","44","44","0","0","44","44","0","0","44","44","44","0","44","0","Sat Oct 24 11:01:18 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","no","768","legacy","32","11","/Users/suzannejosey/Documents/subject-2.csv","legacy","8 9 6 1","Lentiform Loewenfeld","3.3.3","2","y","0","left","down","left","left","NA","632","55465","4839","632","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","9","348572","345114","346238","2448","140578","346276","134616","2538","135738","350615","351248","347323","58017","350615","NA","Sternberg Task","44","38250","45","yes","1024"
"97.82608695652173","97.82608695652173","847.5869565217391","847.5869565217391","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","45","45","45","0","0","45","45","0","0","45","45","45","0","45","0","Sat Oct 24 11:01:18 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","no","768","legacy","33","11","/Users/suzannejosey/Documents/subject-2.csv","legacy","4 8 1 2","Lentiform Loewenfeld","3.3.3","0","n","0","right","down","left","right","NA","739","55465","4839","739","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","7","354782","351294","352456","2448","140578","352494","134616","2538","135738","356826","357566","353539","58017","356826","NA","Sternberg Task","45","38989","46","yes","1024"
"97.87234042553192","97.87234042553192","850.936170212766","850.936170212766","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","46","46","46","0","0","46","46","0","0","46","46","46","0","46","0","Sat Oct 24 11:01:18 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","no","768","legacy","34","11","/Users/suzannejosey/Documents/subject-2.csv","legacy","5 3 8 7 2 4","Lentiform Loewenfeld","3.3.3","0","n","0","right","down","left","right","NA","1005","55465","4839","1005","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","9","361101","357614","358773","2448","140578","358814","134616","2538","135738","363146","364152","359858","58017","363145","NA","Sternberg Task","46","39994","47","yes","1024"
"97.91666666666667","97.91666666666667","857.0416666666666","857.0416666666666","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","47","47","47","0","0","47","47","0","0","47","47","47","0","47","0","Sat Oct 24 11:01:18 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","no","768","legacy","35","11","/Users/suzannejosey/Documents/subject-2.csv","legacy","3 4 9 6 2 9","Lentiform Loewenfeld","3.3.3","5","y","0","left","down","left","left","NA","1144","55465","4839","1144","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","2","367690","364213","365366","2448","140578","365406","134616","2538","135738","369734","370879","366452","58017","369734","NA","Sternberg Task","47","41138","48","yes","1024"
"97.95918367346938","97.95918367346938","855.7142857142857","855.7142857142857","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","48","48","48","0","0","48","48","0","0","48","48","48","0","48","0","Sat Oct 24 11:01:18 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","no","768","legacy","36","11","/Users/suzannejosey/Documents/subject-2.csv","legacy","7 6 4 8 1 2","Lentiform Loewenfeld","3.3.3","0","n","0","right","down","left","right","NA","792","55465","4839","792","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","9","374413","370926","372078","2448","140578","372118","134616","2538","135738","376457","377249","373172","58017","376457","NA","Sternberg Task","48","41930","49","yes","1024"
"98","98","865.66","865.66","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","49","49","49","0","0","49","49","0","0","49","49","49","0","49","0","Sat Oct 24 11:01:18 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","no","768","legacy","37","11","/Users/suzannejosey/Documents/subject-2.csv","legacy","9 7 4 5 8","Lentiform Loewenfeld","3.3.3","0","n","0","right","down","left","right","NA","1353","55465","4839","1353","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","6","380780","377291","378452","2448","140578","378491","134616","2538","135738","382825","384179","379537","58017","382825","NA","Sternberg Task","49","43283","50","yes","1024"
"98.03921568627452","98.03921568627452","866.9215686274509","866.9215686274509","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","50","50","50","0","0","50","50","0","0","50","50","50","0","50","0","Sat Oct 24 11:01:18 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","no","768","legacy","38","11","/Users/suzannejosey/Documents/subject-2.csv","legacy","6 7 5 9","Lentiform Loewenfeld","3.3.3","0","n","0","right","down","left","right","NA","930","55465","4839","930","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","2","387686","384223","385356","2448","140578","385394","134616","2538","135738","389729","390660","386438","58017","389729","NA","Sternberg Task","50","44213","51","yes","1024"
"98.07692307692308","98.07692307692308","869.3653846153846","869.3653846153846","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","51","51","51","0","0","51","51","0","0","51","51","51","0","51","0","Sat Oct 24 11:01:18 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","no","768","legacy","39","11","/Users/suzannejosey/Documents/subject-2.csv","legacy","1 7 5 2","Lentiform Loewenfeld","3.3.3","0","n","0","right","down","left","right","NA","994","55465","4839","994","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","3","394189","390715","391862","2448","140578","391903","134616","2538","135738","396234","397229","392948","58017","396233","NA","Sternberg Task","51","45207","52","yes","1024"
"98.11320754716981","98.11320754716981","867.811320754717","867.811320754717","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","52","52","52","0","0","52","52","0","0","52","52","52","0","52","0","Sat Oct 24 11:01:18 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","no","768","legacy","40","11","/Users/suzannejosey/Documents/subject-2.csv","legacy","8 2 1 4 5 9","Lentiform Loewenfeld","3.3.3","0","n","0","right","down","left","right","NA","787","55465","4839","787","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","7","400755","397275","398432","2448","140578","398471","134616","2538","135738","402798","403586","399517","58017","402798","NA","Sternberg Task","52","45994","53","yes","1024"
"98.14814814814815","98.14814814814815","871.2777777777778","871.2777777777778","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","53","53","53","0","0","53","53","0","0","53","53","53","0","53","0","Sat Oct 24 11:01:18 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","no","768","legacy","41","11","/Users/suzannejosey/Documents/subject-2.csv","legacy","7 1 3","Lentiform Loewenfeld","3.3.3","2","y","0","left","down","left","left","NA","1055","55465","4839","1055","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","1","407109","403636","404783","2448","140578","404825","134616","2538","135738","409154","410210","405871","58017","409154","NA","Sternberg Task","53","47049","54","yes","1024"
"98.18181818181819","98.18181818181819","870.2363636363636","870.2363636363636","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","54","54","54","0","0","54","54","0","0","54","54","54","0","54","0","Sat Oct 24 11:01:18 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","no","768","legacy","42","11","/Users/suzannejosey/Documents/subject-2.csv","legacy","3 9 7 6 4","Lentiform Loewenfeld","3.3.3","3","y","0","left","down","left","left","NA","814","55465","4839","814","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","7","413755","410263","411427","2448","140578","411465","134616","2538","135738","415795","416610","412514","58017","415795","NA","Sternberg Task","54","47863","55","yes","1024"
"98.21428571428571","98.21428571428571","867.0535714285714","867.0535714285714","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","55","55","55","0","0","55","55","0","0","55","55","55","0","55","0","Sat Oct 24 11:01:18 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","no","768","legacy","43","11","/Users/suzannejosey/Documents/subject-2.csv","legacy","5 2","Lentiform Loewenfeld","3.3.3","0","n","0","right","down","left","right","NA","692","55465","4839","692","NA","2","legacy","2","1024","2","48000","-16","experiment","2","even","7","420146","416662","417824","2448","140578","417862","134616","2538","135738","422190","422883","418908","58017","422190","NA","Sternberg Task","55","48555","56","yes","1024"
"98.24561403508773","98.24561403508773","866.6315789473684","866.6315789473684","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","56","56","56","0","0","56","56","0","0","56","56","56","0","56","0","Sat Oct 24 11:01:18 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","no","768","legacy","44","11","/Users/suzannejosey/Documents/subject-2.csv","legacy","6 2","Lentiform Loewenfeld","3.3.3","1","y","0","left","down","left","left","NA","843","55465","4839","843","NA","2","legacy","2","1024","2","48000","-16","experiment","2","even","6","426421","422933","424092","2448","140578","424130","134616","2538","135738","428465","429309","425176","58017","428465","NA","Sternberg Task","56","49398","57","yes","1024"
"98.27586206896552","98.27586206896552","873.9655172413793","873.9655172413793","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","57","57","57","0","0","57","57","0","0","57","57","57","0","57","0","Sat Oct 24 11:01:18 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","no","768","legacy","45","11","/Users/suzannejosey/Documents/subject-2.csv","legacy","8 3","Lentiform Loewenfeld","3.3.3","2","y","0","left","down","left","left","NA","1292","55465","4839","1292","NA","2","legacy","2","1024","2","48000","-16","experiment","2","even","3","432846","429358","430521","2448","140578","430558","134616","2538","135738","434890","436183","431603","58017","434890","NA","Sternberg Task","57","50690","58","yes","1024"
"98.30508474576271","98.30508474576271","871.9152542372881","871.9152542372881","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","58","58","58","0","0","58","58","0","0","58","58","58","0","58","0","Sat Oct 24 11:01:18 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","no","768","legacy","46","11","/Users/suzannejosey/Documents/subject-2.csv","legacy","2 8 5 1","Lentiform Loewenfeld","3.3.3","4","y","0","left","down","left","left","NA","753","55465","4839","753","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","1","439691","436229","437357","2448","140578","437395","134616","2538","135738","441729","442483","438443","58017","441728","NA","Sternberg Task","58","51443","59","yes","1024"
"98.33333333333333","98.33333333333333","871.3","871.3","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","59","59","59","0","0","59","59","0","0","59","59","59","0","59","0","Sat Oct 24 11:01:18 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","no","768","legacy","47","11","/Users/suzannejosey/Documents/subject-2.csv","legacy","7 1 5 6 3","Lentiform Loewenfeld","3.3.3","0","n","0","right","down","left","right","NA","835","55465","4839","835","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","8","445979","442525","443647","2448","140578","443685","134616","2538","135738","448022","448859","444731","58017","448022","NA","Sternberg Task","59","52278","60","yes","1024"
"98.36065573770492","98.36065573770492","869.655737704918","869.655737704918","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","60","60","60","0","0","60","60","0","0","60","60","60","0","60","0","Sat Oct 24 11:01:18 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","no","768","legacy","48","11","/Users/suzannejosey/Documents/subject-2.csv","legacy","6 9 7 3 8 2","Lentiform Loewenfeld","3.3.3","0","n","0","right","down","left","right","NA","771","55465","4839","771","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","5","452392","448903","450066","2448","140578","450104","134616","2538","135738","454436","455208","451150","58017","454436","NA","Sternberg Task","60","53049","61","yes","1024"
"98.38709677419355","98.38709677419355","868.758064516129","868.758064516129","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","61","61","61","0","0","61","61","0","0","61","61","61","0","61","0","Sat Oct 24 11:01:18 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","no","768","legacy","49","11","/Users/suzannejosey/Documents/subject-2.csv","legacy","1 4 9 3","Lentiform Loewenfeld","3.3.3","0","n","0","right","down","left","right","NA","814","55465","4839","814","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","5","458753","455263","456423","2448","140578","456464","134616","2538","135738","460797","461612","457510","58017","460796","NA","Sternberg Task","61","53863","62","yes","1024"
"98.41269841269842","98.41269841269842","866.4285714285714","866.4285714285714","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","62","62","62","0","0","62","62","0","0","62","62","62","0","62","0","Sat Oct 24 11:01:18 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","no","768","legacy","50","11","/Users/suzannejosey/Documents/subject-2.csv","legacy","6 7 9 3 1 2","Lentiform Loewenfeld","3.3.3","1","y","0","left","down","left","left","NA","722","55465","4839","722","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","6","465144","461658","462816","2448","140578","462857","134616","2538","135738","467188","467911","463903","58017","467188","NA","Sternberg Task","62","54585","63","yes","1024"
"98.4375","98.4375","862.984375","862.984375","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","63","63","63","0","0","63","63","0","0","63","63","63","0","63","0","Sat Oct 24 11:01:18 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","no","768","legacy","51","11","/Users/suzannejosey/Documents/subject-2.csv","legacy","9 5 3 8 4","Lentiform Loewenfeld","3.3.3","1","y","0","left","down","left","left","NA","646","55465","4839","646","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","9","471438","467955","469110","2448","140578","469151","134616","2538","135738","473481","474128","470197","58017","473481","NA","Sternberg Task","63","55231","64","yes","1024"
"98.46153846153847","98.46153846153847","861.0307692307692","861.0307692307692","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","64","64","64","0","0","64","64","0","0","64","64","64","0","64","0","Sat Oct 24 11:01:18 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","no","768","legacy","52","11","/Users/suzannejosey/Documents/subject-2.csv","legacy","7 3 2 8","Lentiform Loewenfeld","3.3.3","0","n","0","right","down","left","right","NA","736","55465","4839","736","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","4","477664","474173","475333","2448","140578","475375","134616","2538","135738","479708","480445","476421","58017","479708","NA","Sternberg Task","64","55967","65","yes","1024"
"98.48484848484848","98.48484848484848","857.6969696969697","857.6969696969697","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","65","65","65","0","0","65","65","0","0","65","65","65","0","65","0","Sat Oct 24 11:01:18 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","no","768","legacy","53","11","/Users/suzannejosey/Documents/subject-2.csv","legacy","6 8","Lentiform Loewenfeld","3.3.3","0","n","0","right","down","left","right","NA","641","55465","4839","641","NA","2","legacy","2","1024","2","48000","-16","experiment","2","even","9","483982","480493","481657","2448","140578","481696","134616","2538","135738","486024","486667","482742","58017","486024","NA","Sternberg Task","65","56608","66","yes","1024"
"98.50746268656717","98.50746268656717","857.776119402985","857.776119402985","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","66","66","66","0","0","66","66","0","0","66","66","66","0","66","0","Sat Oct 24 11:01:18 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","no","768","legacy","54","11","/Users/suzannejosey/Documents/subject-2.csv","legacy","4 6 2 5 1","Lentiform Loewenfeld","3.3.3","5","y","0","left","down","left","left","NA","863","55465","4839","863","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","1","490216","486722","487892","2448","140578","487929","134616","2538","135738","492259","493123","488975","58017","492259","NA","Sternberg Task","66","57471","67","yes","1024"
"98.52941176470588","98.52941176470588","872.2205882352941","872.2205882352941","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","67","67","67","0","0","67","67","0","0","67","67","67","0","67","0","Sat Oct 24 11:01:18 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","no","768","legacy","55","11","/Users/suzannejosey/Documents/subject-2.csv","legacy","7 9 1 6","Lentiform Loewenfeld","3.3.3","0","n","0","right","down","left","right","NA","1840","55465","4839","1840","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","4","496660","493172","494327","2448","140578","494369","134616","2538","135738","498704","500545","495417","58017","498703","NA","Sternberg Task","67","59311","68","yes","1024"
"98.55072463768116","98.55072463768116","871.4782608695652","871.4782608695652","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","68","68","68","0","0","68","68","0","0","68","68","68","0","68","0","Sat Oct 24 11:01:18 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","no","768","legacy","56","11","/Users/suzannejosey/Documents/subject-2.csv","legacy","5 7 3","Lentiform Loewenfeld","3.3.3","0","n","0","right","down","left","right","NA","821","55465","4839","821","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","9","504051","500586","501719","2448","140578","501758","134616","2538","135738","506095","506917","502803","58017","506095","NA","Sternberg Task","68","60132","69","yes","1024"
"98.57142857142857","98.57142857142857","871.1714285714286","871.1714285714286","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","69","69","69","0","0","69","69","0","0","69","69","69","0","69","0","Sat Oct 24 11:01:18 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","no","768","legacy","57","11","/Users/suzannejosey/Documents/subject-2.csv","legacy","2 8 9","Lentiform Loewenfeld","3.3.3","0","n","0","right","down","left","right","NA","850","55465","4839","850","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","6","510472","506973","508144","2448","140578","508184","134616","2538","135738","512515","513366","509230","58017","512515","NA","Sternberg Task","69","60982","70","yes","1024"
"98.59154929577464","98.59154929577464","872.0704225352113","872.0704225352113","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","70","70","70","0","0","70","70","0","0","70","70","70","0","70","0","Sat Oct 24 11:01:18 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","no","768","legacy","58","11","/Users/suzannejosey/Documents/subject-2.csv","legacy","5 2 9 6 1 7","Lentiform Loewenfeld","3.3.3","3","y","0","left","down","left","left","NA","935","55465","4839","935","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","9","516901","513425","514571","2448","140578","514611","134616","2538","135738","518944","519880","515657","58017","518944","NA","Sternberg Task","70","61917","71","yes","1024"
"98.61111111111111","98.61111111111111","871.7777777777778","871.7777777777778","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","71","71","71","0","0","71","71","0","0","71","71","71","0","71","0","Sat Oct 24 11:01:18 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","no","768","legacy","59","11","/Users/suzannejosey/Documents/subject-2.csv","legacy","1 8 7","Lentiform Loewenfeld","3.3.3","0","n","0","right","down","left","right","NA","851","55465","4839","851","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","4","523421","519930","521091","2448","140578","521132","134616","2538","135738","525465","526317","522178","58017","525465","NA","Sternberg Task","71","62768","72","yes","1024"
"98.63013698630137","98.63013698630137","869.6986301369863","869.6986301369863","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","72","72","72","0","0","72","72","0","0","72","72","72","0","72","0","Sat Oct 24 11:01:18 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","no","768","legacy","60","11","/Users/suzannejosey/Documents/subject-2.csv","legacy","6 7 8 5","Lentiform Loewenfeld","3.3.3","3","y","0","left","down","left","left","NA","720","55465","4839","720","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","8","529847","526363","527525","2448","140578","527563","134616","2538","135738","531891","532612","528609","58017","531891","NA","Sternberg Task","72","63488","73","yes","1024"
