"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_instruction1","correct_new_keyboard_response","correct_response","count_ISI","count_correctfeedback","count_expSequence","count_experiment","count_experimentLoop","count_fixation","count_incorrect","count_instruction1","count_instruction2","count_memorySet","count_new_keyboard_response","count_new_logger","count_practiceLoop","count_probe","count_thankYou","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practiceLoop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_instruction1","response_instruction2","response_new_keyboard_response","response_thankYou","response_time","response_time_instruction1","response_time_instruction2","response_time_new_keyboard_response","response_time_thankYou","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_ISI","time_correctfeedback","time_expSequence","time_experiment","time_experimentLoop","time_fixation","time_incorrect","time_instruction1","time_instruction2","time_memorySet","time_new_keyboard_response","time_new_logger","time_practiceLoop","time_probe","time_thankYou","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"91.66666666666667","91.66666666666667","1207.7916666666667","1207.7916666666667","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","71","71","71","0","0","71","71","0","0","71","71","71","0","71","0","Sun Oct 25 14:38:01 2020","The main experiment item","yes","SternbergTask-AL.osexp","/Users/annielenoir/Desktop","no","mono","no","18","no","white","no","no","768","legacy","59","11","/Users/annielenoir/Desktop/AL-subject-3.csv","legacy","6 1 2","Lentiform Loewenfeld","3.3.3","3","y","0","left","left","left","left","NA","955","110535","7436","955","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","2","640942","637197","638331","1690","210191","638470","305534","1862","202754","639606","643076","644033","112406","643076","NA","Sternberg Task","66","86961","72","yes","1024"
"91.78082191780823","91.78082191780823","1212.5205479452054","1212.5205479452054","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","72","72","72","0","0","72","72","0","0","72","72","72","0","72","0","Sun Oct 25 14:38:01 2020","The main experiment item","yes","SternbergTask-AL.osexp","/Users/annielenoir/Desktop","no","mono","no","18","no","white","no","no","768","legacy","60","11","/Users/annielenoir/Desktop/AL-subject-3.csv","legacy","9 8 2 7 4","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","left","right","NA","1553","110535","7436","1553","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","5","647920","644181","645307","1690","210191","645445","305534","1862","202754","646582","650053","651607","112406","650053","NA","Sternberg Task","67","88514","73","yes","1024"
"91.89189189189189","91.89189189189189","1211.9864864864865","1211.9864864864865","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","73","73","73","0","0","73","73","0","0","73","73","73","0","73","0","Sun Oct 25 14:38:01 2020","The main experiment item","yes","SternbergTask-AL.osexp","/Users/annielenoir/Desktop","no","mono","no","18","no","white","no","no","768","legacy","61","11","/Users/annielenoir/Desktop/AL-subject-3.csv","legacy","5 2 6","Lentiform Loewenfeld","3.3.3","2","y","0","left","left","left","left","NA","1173","110535","7436","1173","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","2","655456","651754","652851","1690","210191","652984","305534","1862","202754","654119","657590","658764","112406","657589","NA","Sternberg Task","68","89687","74","yes","1024"
"92","92","1205.7333333333333","1205.7333333333333","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","74","74","74","0","0","74","74","0","0","74","74","74","0","74","0","Sun Oct 25 14:38:01 2020","The main experiment item","yes","SternbergTask-AL.osexp","/Users/annielenoir/Desktop","no","mono","no","18","no","white","no","no","768","legacy","62","11","/Users/annielenoir/Desktop/AL-subject-3.csv","legacy","2 3 7 4","Lentiform Loewenfeld","3.3.3","1","y","0","left","left","left","left","NA","743","110535","7436","743","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","2","662636","658914","660033","1690","210191","660166","305534","1862","202754","661300","664769","665513","112406","664769","NA","Sternberg Task","69","90430","75","yes","1024"
"92.10526315789474","92.10526315789474","1203.2631578947369","1203.2631578947369","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","75","75","75","0","0","75","75","0","0","75","75","75","0","75","0","Sun Oct 25 14:38:01 2020","The main experiment item","yes","SternbergTask-AL.osexp","/Users/annielenoir/Desktop","no","mono","no","18","no","white","no","no","768","legacy","63","11","/Users/annielenoir/Desktop/AL-subject-3.csv","legacy","2 8 6 3 1","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","left","right","NA","1018","110535","7436","1018","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","7","669408","665666","666796","1690","210191","666935","305534","1862","202754","668072","671541","672560","112406","671541","NA","Sternberg Task","70","91448","76","yes","1024"
"92.20779220779221","92.20779220779221","1200.1168831168832","1200.1168831168832","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","76","76","76","0","0","76","76","0","0","76","76","76","0","76","0","Sun Oct 25 14:38:01 2020","The main experiment item","yes","SternbergTask-AL.osexp","/Users/annielenoir/Desktop","no","mono","no","18","no","white","no","no","768","legacy","64","11","/Users/annielenoir/Desktop/AL-subject-3.csv","legacy","7 8 4 6 9 5","Lentiform Loewenfeld","3.3.3","4","y","0","left","left","left","left","NA","961","110535","7436","961","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","6","676508","672708","673889","1690","210191","674024","305534","1862","202754","675160","678653","679615","112406","678653","NA","Sternberg Task","71","92409","77","yes","1024"
"92.3076923076923","92.3076923076923","1194.8974358974358","1194.8974358974358","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","77","77","77","0","0","77","77","0","0","77","77","77","0","77","0","Sun Oct 25 14:38:01 2020","The main experiment item","yes","SternbergTask-AL.osexp","/Users/annielenoir/Desktop","no","mono","no","18","no","white","no","no","768","legacy","65","11","/Users/annielenoir/Desktop/AL-subject-3.csv","legacy","9 3 1 2 5","Lentiform Loewenfeld","3.3.3","4","y","0","left","left","left","left","NA","793","110535","7436","793","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","2","683562","679764","680944","1690","210191","681080","305534","1862","202754","682216","685706","686500","112406","685706","NA","Sternberg Task","72","93202","78","yes","1024"
"92.40506329113924","92.40506329113924","1191.9367088607594","1191.9367088607594","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","78","78","78","0","0","78","78","0","0","78","78","78","0","78","0","Sun Oct 25 14:38:01 2020","The main experiment item","yes","SternbergTask-AL.osexp","/Users/annielenoir/Desktop","no","mono","no","18","no","white","no","no","768","legacy","66","11","/Users/annielenoir/Desktop/AL-subject-3.csv","legacy","6 9 5","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","left","right","NA","961","110535","7436","961","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","8","690436","686650","687812","1690","210191","687951","305534","1862","202754","689088","692582","693544","112406","692582","NA","Sternberg Task","73","94163","79","yes","1024"
"92.5","92.5","1189.6","1189.6","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","79","79","79","0","0","79","79","0","0","79","79","79","0","79","0","Sun Oct 25 14:38:01 2020","The main experiment item","yes","SternbergTask-AL.osexp","/Users/annielenoir/Desktop","no","mono","no","18","no","white","no","no","768","legacy","67","11","/Users/annielenoir/Desktop/AL-subject-3.csv","legacy","4 1 5","Lentiform Loewenfeld","3.3.3","2","y","0","left","left","left","left","NA","1005","110535","7436","1005","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","1","697476","693691","694855","1690","210191","694993","305534","1862","202754","696129","699620","700626","112406","699620","NA","Sternberg Task","74","95168","80","yes","1024"
"92.5925925925926","92.5925925925926","1188.1234567901236","1188.1234567901236","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","80","80","80","0","0","80","80","0","0","80","80","80","0","80","0","Sun Oct 25 14:38:01 2020","The main experiment item","yes","SternbergTask-AL.osexp","/Users/annielenoir/Desktop","no","mono","no","18","no","white","no","no","768","legacy","68","11","/Users/annielenoir/Desktop/AL-subject-3.csv","legacy","8 5 3 7 4 6","Lentiform Loewenfeld","3.3.3","6","y","0","left","left","left","left","NA","1070","110535","7436","1070","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","6","704570","700774","701947","1690","210191","702087","305534","1862","202754","703221","706714","707785","112406","706714","NA","Sternberg Task","75","96238","81","yes","1024"
"92.6829268292683","92.6829268292683","1185.9634146341464","1185.9634146341464","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","81","81","81","0","0","81","81","0","0","81","81","81","0","81","0","Sun Oct 25 14:38:01 2020","The main experiment item","yes","SternbergTask-AL.osexp","/Users/annielenoir/Desktop","no","mono","no","18","no","white","no","no","768","legacy","69","11","/Users/annielenoir/Desktop/AL-subject-3.csv","legacy","8 9 5 7 1 6","Lentiform Loewenfeld","3.3.3","4","y","0","left","left","left","left","NA","1011","110535","7436","1011","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","7","711713","707935","709093","1690","210191","709230","305534","1862","202754","710365","713858","714870","112406","713858","NA","Sternberg Task","76","97249","82","yes","1024"
"92.7710843373494","92.7710843373494","1181.4819277108434","1181.4819277108434","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","82","82","82","0","0","82","82","0","0","82","82","82","0","82","0","Sun Oct 25 14:38:01 2020","The main experiment item","yes","SternbergTask-AL.osexp","/Users/annielenoir/Desktop","no","mono","no","18","no","white","no","no","768","legacy","70","11","/Users/annielenoir/Desktop/AL-subject-3.csv","legacy","3 9 6 2","Lentiform Loewenfeld","3.3.3","4","y","0","left","left","left","left","NA","814","110535","7436","814","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","2","718798","715019","716178","1690","210191","716315","305534","1862","202754","717451","720944","721759","112406","720944","NA","Sternberg Task","77","98063","83","yes","1024"
"92.85714285714286","92.85714285714286","1177.8095238095239","1177.8095238095239","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","83","83","83","0","0","83","83","0","0","83","83","83","0","83","0","Sun Oct 25 14:38:01 2020","The main experiment item","yes","SternbergTask-AL.osexp","/Users/annielenoir/Desktop","no","mono","no","18","no","white","no","no","768","legacy","71","11","/Users/annielenoir/Desktop/AL-subject-3.csv","legacy","9 5 3 8 4","Lentiform Loewenfeld","3.3.3","1","y","0","left","left","left","left","NA","873","110535","7436","873","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","9","725713","721913","723091","1690","210191","723228","305534","1862","202754","724366","727858","728732","112406","727858","NA","Sternberg Task","78","98936","84","yes","1024"
"92.94117647058823","92.94117647058823","1172.164705882353","1172.164705882353","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","84","84","84","0","0","84","84","0","0","84","84","84","0","84","0","Sun Oct 25 14:38:01 2020","The main experiment item","yes","SternbergTask-AL.osexp","/Users/annielenoir/Desktop","no","mono","no","18","no","white","no","no","768","legacy","72","11","/Users/annielenoir/Desktop/AL-subject-3.csv","legacy","8 7 3","Lentiform Loewenfeld","3.3.3","1","y","0","left","left","left","left","NA","698","110535","7436","698","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","8","732676","728879","730054","1690","210191","730192","305534","1862","202754","731329","734821","735520","112406","734821","NA","Sternberg Task","79","99634","85","yes","1024"
"93.02325581395348","93.02325581395348","1166.6627906976744","1166.6627906976744","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","85","85","85","0","0","85","85","0","0","85","85","85","0","85","0","Sun Oct 25 14:38:01 2020","The main experiment item","yes","SternbergTask-AL.osexp","/Users/annielenoir/Desktop","no","mono","no","18","no","white","no","no","768","legacy","73","11","/Users/annielenoir/Desktop/AL-subject-3.csv","legacy","2 3","Lentiform Loewenfeld","3.3.3","1","y","0","left","left","left","left","NA","699","110535","7436","699","NA","2","legacy","2","1024","2","48000","-16","experiment","3","odd","2","739489","735670","736861","1690","210191","737003","305534","1862","202754","738142","741630","742330","112406","741630","NA","Sternberg Task","80","100333","86","yes","1024"
"93.10344827586206","93.10344827586206","1163.2643678160919","1163.2643678160919","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","86","86","86","0","0","86","86","0","0","86","86","86","0","86","0","Sun Oct 25 14:38:01 2020","The main experiment item","yes","SternbergTask-AL.osexp","/Users/annielenoir/Desktop","no","mono","no","18","no","white","no","no","768","legacy","74","11","/Users/annielenoir/Desktop/AL-subject-3.csv","legacy","1 7 5 2 9","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","left","right","NA","871","110535","7436","871","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","3","746277","742474","743649","1690","210191","743789","305534","1862","202754","744928","748419","749291","112406","748418","NA","Sternberg Task","81","101204","87","yes","1024"
"93.18181818181819","93.18181818181819","1163.5113636363637","1163.5113636363637","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","87","87","87","0","0","87","87","0","0","87","87","87","0","87","0","Sun Oct 25 14:38:01 2020","The main experiment item","yes","SternbergTask-AL.osexp","/Users/annielenoir/Desktop","no","mono","no","18","no","white","no","no","768","legacy","75","11","/Users/annielenoir/Desktop/AL-subject-3.csv","legacy","8 4 3 9","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","left","right","NA","1185","110535","7436","1185","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","5","753245","749439","750623","1690","210191","750760","305534","1862","202754","751898","755389","756575","112406","755389","NA","Sternberg Task","82","102389","88","yes","1024"
"93.25842696629213","93.25842696629213","1162.5505617977528","1162.5505617977528","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","88","88","88","0","0","88","88","0","0","88","88","88","0","88","0","Sun Oct 25 14:38:01 2020","The main experiment item","yes","SternbergTask-AL.osexp","/Users/annielenoir/Desktop","no","mono","no","18","no","white","no","no","768","legacy","76","11","/Users/annielenoir/Desktop/AL-subject-3.csv","legacy","7 1 8 4 9 3","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","left","right","NA","1078","110535","7436","1078","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","6","760507","756723","757890","1690","210191","758025","305534","1862","202754","759159","762651","763730","112406","762651","NA","Sternberg Task","83","103467","89","yes","1024"
"93.33333333333333","93.33333333333333","1159.4777777777779","1159.4777777777779","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","89","89","89","0","0","89","89","0","0","89","89","89","0","89","0","Sun Oct 25 14:38:01 2020","The main experiment item","yes","SternbergTask-AL.osexp","/Users/annielenoir/Desktop","no","mono","no","18","no","white","no","no","768","legacy","77","11","/Users/annielenoir/Desktop/AL-subject-3.csv","legacy","1 4 9 3","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","left","right","NA","886","110535","7436","886","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","5","767655","763878","765037","1690","210191","765174","305534","1862","202754","766310","769799","770686","112406","769799","NA","Sternberg Task","84","104353","90","yes","1024"
"93.4065934065934","93.4065934065934","1161.5714285714287","1161.5714285714287","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","90","90","90","0","0","90","90","0","0","90","90","90","0","90","0","Sun Oct 25 14:38:01 2020","The main experiment item","yes","SternbergTask-AL.osexp","/Users/annielenoir/Desktop","no","mono","no","18","no","white","no","no","768","legacy","78","11","/Users/annielenoir/Desktop/AL-subject-3.csv","legacy","9 1 7 2","Lentiform Loewenfeld","3.3.3","2","y","0","left","left","left","left","NA","1350","110535","7436","1350","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","1","774643","770839","772022","1690","210191","772159","305534","1862","202754","773296","776787","778139","112406","776787","NA","Sternberg Task","85","105703","91","yes","1024"
"93.47826086956522","93.47826086956522","1157.5978260869565","1157.5978260869565","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","91","91","91","0","0","91","91","0","0","91","91","91","0","91","0","Sun Oct 25 14:38:01 2020","The main experiment item","yes","SternbergTask-AL.osexp","/Users/annielenoir/Desktop","no","mono","no","18","no","white","no","no","768","legacy","79","11","/Users/annielenoir/Desktop/AL-subject-3.csv","legacy","5 3 2 6 9 8","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","left","right","NA","796","110535","7436","796","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","4","782074","778287","779452","1690","210191","779586","305534","1862","202754","780726","784219","785016","112406","784218","NA","Sternberg Task","86","106499","92","yes","1024"
"93.54838709677419","93.54838709677419","1156.1397849462367","1156.1397849462367","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","92","92","92","0","0","92","92","0","0","92","92","92","0","92","0","Sun Oct 25 14:38:01 2020","The main experiment item","yes","SternbergTask-AL.osexp","/Users/annielenoir/Desktop","no","mono","no","18","no","white","no","no","768","legacy","80","11","/Users/annielenoir/Desktop/AL-subject-3.csv","legacy","4 2 6 9","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","left","right","NA","1022","110535","7436","1022","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","7","788946","785165","786323","1690","210191","786462","305534","1862","202754","787599","791090","792113","112406","791089","NA","Sternberg Task","87","107521","93","yes","1024"
"93.61702127659575","93.61702127659575","1151.9574468085107","1151.9574468085107","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","93","93","93","0","0","93","93","0","0","93","93","93","0","93","0","Sun Oct 25 14:38:01 2020","The main experiment item","yes","SternbergTask-AL.osexp","/Users/annielenoir/Desktop","no","mono","no","18","no","white","no","no","768","legacy","81","11","/Users/annielenoir/Desktop/AL-subject-3.csv","legacy","4 2 7 6 1 3","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","left","right","NA","763","110535","7436","763","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","8","796057","792261","793435","1690","210191","793572","305534","1862","202754","794708","798201","798965","112406","798200","NA","Sternberg Task","88","108284","94","yes","1024"
"93.6842105263158","93.6842105263158","1149.778947368421","1149.778947368421","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","94","94","94","0","0","94","94","0","0","94","94","94","0","94","0","Sun Oct 25 14:38:01 2020","The main experiment item","yes","SternbergTask-AL.osexp","/Users/annielenoir/Desktop","no","mono","no","18","no","white","no","no","768","legacy","82","11","/Users/annielenoir/Desktop/AL-subject-3.csv","legacy","9 3 8 2 1 4","Lentiform Loewenfeld","3.3.3","3","y","0","left","left","left","left","NA","945","110535","7436","945","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","8","802916","799115","800293","1690","210191","800431","305534","1862","202754","801569","805059","806005","112406","805059","NA","Sternberg Task","89","109229","95","yes","1024"
"93.75","93.75","1157.0416666666667","1157.0416666666667","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","95","95","95","0","0","95","95","0","0","95","95","95","0","95","0","Sun Oct 25 14:38:01 2020","The main experiment item","yes","SternbergTask-AL.osexp","/Users/annielenoir/Desktop","no","mono","no","18","no","white","no","no","768","legacy","83","11","/Users/annielenoir/Desktop/AL-subject-3.csv","legacy","6 9 7 3 8 2","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","left","right","NA","1847","110535","7436","1847","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","5","809935","806154","807312","1690","210191","807449","305534","1862","202754","808586","812079","813927","112406","812079","NA","Sternberg Task","90","111076","96","yes","1024"
"93.81443298969072","93.81443298969072","1155.0824742268042","1155.0824742268042","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","96","96","96","0","0","96","96","0","0","96","96","96","0","96","0","Sun Oct 25 14:38:01 2020","The main experiment item","yes","SternbergTask-AL.osexp","/Users/annielenoir/Desktop","no","mono","no","18","no","white","no","no","768","legacy","84","11","/Users/annielenoir/Desktop/AL-subject-3.csv","legacy","8 5 1 3 9","Lentiform Loewenfeld","3.3.3","4","y","0","left","left","left","left","NA","967","110535","7436","967","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","3","817843","814071","815213","1690","210191","815349","305534","1862","202754","816494","819988","820955","112406","819987","NA","Sternberg Task","91","112043","97","yes","1024"
"92.85714285714286","92.85714285714286","1152.3061224489795","1152.3061224489795","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","97","97","97","0","0","97","97","0","0","97","97","97","0","97","0","Sun Oct 25 14:38:01 2020","The main experiment item","yes","SternbergTask-AL.osexp","/Users/annielenoir/Desktop","no","mono","no","18","no","white","no","no","768","legacy","85","11","/Users/annielenoir/Desktop/AL-subject-3.csv","legacy","5 2 9 6 1 7","Lentiform Loewenfeld","3.3.3","3","y","0","right","left","left","right","NA","883","110535","7436","883","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","9","824871","821099","822246","1690","210191","822380","305534","1862","202754","823523","827016","827899","112406","827016","NA","Sternberg Task","91","112926","98","yes","1024"
"92.92929292929293","92.92929292929293","1151.9292929292928","1151.9292929292928","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","98","98","98","0","0","98","98","0","0","98","98","98","0","98","0","Sun Oct 25 14:38:01 2020","The main experiment item","yes","SternbergTask-AL.osexp","/Users/annielenoir/Desktop","no","mono","no","18","no","white","no","no","768","legacy","86","11","/Users/annielenoir/Desktop/AL-subject-3.csv","legacy","4 3 2 5 8","Lentiform Loewenfeld","3.3.3","2","y","0","left","left","left","left","NA","1115","110535","7436","1115","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","3","831819","821099","829199","1690","210191","829337","828049","1862","202754","830475","833962","835078","112406","833961","NA","Sternberg Task","92","114041","99","yes","1024"
"93","93","1148.82","1148.82","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","99","99","99","0","0","99","99","0","0","99","99","99","0","99","0","Sun Oct 25 14:38:01 2020","The main experiment item","yes","SternbergTask-AL.osexp","/Users/annielenoir/Desktop","no","mono","no","18","no","white","no","no","768","legacy","87","11","/Users/annielenoir/Desktop/AL-subject-3.csv","legacy","7 8 6 1","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","left","right","NA","841","110535","7436","841","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","3","839002","835222","836368","1690","210191","836513","828049","1862","202754","837656","841146","841988","112406","841146","NA","Sternberg Task","93","114882","100","yes","1024"
"93.06930693069307","93.06930693069307","1148.960396039604","1148.960396039604","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","100","100","100","0","0","100","100","0","0","100","100","100","0","100","0","Sun Oct 25 14:38:01 2020","The main experiment item","yes","SternbergTask-AL.osexp","/Users/annielenoir/Desktop","no","mono","no","18","no","white","no","no","768","legacy","88","11","/Users/annielenoir/Desktop/AL-subject-3.csv","legacy","6 8","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","left","right","NA","1163","110535","7436","1163","NA","2","legacy","2","1024","2","48000","-16","experiment","3","odd","9","845897","842132","843266","1690","210191","843409","828049","1862","202754","844553","848039","849203","112406","848039","NA","Sternberg Task","94","116045","101","yes","1024"
"93.13725490196079","93.13725490196079","1146.235294117647","1146.235294117647","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","101","101","101","0","0","101","101","0","0","101","101","101","0","101","0","Sun Oct 25 14:38:01 2020","The main experiment item","yes","SternbergTask-AL.osexp","/Users/annielenoir/Desktop","no","mono","no","18","no","white","no","no","768","legacy","89","11","/Users/annielenoir/Desktop/AL-subject-3.csv","legacy","1 8 7","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","left","right","NA","871","110535","7436","871","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","4","853131","849354","850498","1690","210191","850640","828049","1862","202754","851787","855277","856149","112406","855277","NA","Sternberg Task","95","116916","102","yes","1024"
"93.20388349514563","93.20388349514563","1144.514563106796","1144.514563106796","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","102","102","102","0","0","102","102","0","0","102","102","102","0","102","0","Sun Oct 25 14:38:01 2020","The main experiment item","yes","SternbergTask-AL.osexp","/Users/annielenoir/Desktop","no","mono","no","18","no","white","no","no","768","legacy","90","11","/Users/annielenoir/Desktop/AL-subject-3.csv","legacy","8 9 6 1","Lentiform Loewenfeld","3.3.3","2","y","0","left","left","left","left","NA","969","110535","7436","969","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","9","860090","856302","857456","1690","210191","857601","828049","1862","202754","858744","862240","863211","112406","862240","NA","Sternberg Task","96","117885","103","yes","1024"
"93.26923076923077","93.26923076923077","1144.2115384615386","1144.2115384615386","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","103","103","103","0","0","103","103","0","0","103","103","103","0","103","0","Sun Oct 25 14:38:01 2020","The main experiment item","yes","SternbergTask-AL.osexp","/Users/annielenoir/Desktop","no","mono","no","18","no","white","no","no","768","legacy","91","11","/Users/annielenoir/Desktop/AL-subject-3.csv","legacy","1 4 9 3 2 5","Lentiform Loewenfeld","3.3.3","3","y","0","left","left","left","left","NA","1113","110535","7436","1113","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","9","867147","863357","864526","1690","210191","864663","828049","1862","202754","865799","869291","870405","112406","869291","NA","Sternberg Task","97","118998","104","yes","1024"
"93.33333333333333","93.33333333333333","1142.057142857143","1142.057142857143","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","104","104","104","0","0","104","104","0","0","104","104","104","0","104","0","Sun Oct 25 14:38:01 2020","The main experiment item","yes","SternbergTask-AL.osexp","/Users/annielenoir/Desktop","no","mono","no","18","no","white","no","no","768","legacy","92","11","/Users/annielenoir/Desktop/AL-subject-3.csv","legacy","6 9 4 5 3 2","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","left","right","NA","918","110535","7436","918","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","8","874351","870558","871729","1690","210191","871866","828049","1862","202754","873003","876497","877416","112406","876497","NA","Sternberg Task","98","119916","105","yes","1024"
"93.39622641509433","93.39622641509433","1138.5377358490566","1138.5377358490566","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","105","105","105","0","0","105","105","0","0","105","105","105","0","105","0","Sun Oct 25 14:38:01 2020","The main experiment item","yes","SternbergTask-AL.osexp","/Users/annielenoir/Desktop","no","mono","no","18","no","white","no","no","768","legacy","93","11","/Users/annielenoir/Desktop/AL-subject-3.csv","legacy","6 9 7 4 5 1","Lentiform Loewenfeld","3.3.3","2","y","0","left","left","left","left","NA","769","110535","7436","769","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","9","881361","877566","878740","1690","210191","878877","828049","1862","202754","880015","883506","884277","112406","883505","NA","Sternberg Task","99","120685","106","yes","1024"
"93.45794392523365","93.45794392523365","1136","1136","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","106","106","106","0","0","106","106","0","0","106","106","106","0","106","0","Sun Oct 25 14:38:01 2020","The main experiment item","yes","SternbergTask-AL.osexp","/Users/annielenoir/Desktop","no","mono","no","18","no","white","no","no","768","legacy","94","11","/Users/annielenoir/Desktop/AL-subject-3.csv","legacy","3 5 9 6 2 4","Lentiform Loewenfeld","3.3.3","1","y","0","left","left","left","left","NA","867","110535","7436","867","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","3","888245","884427","885604","1690","210191","885741","828049","1862","202754","886897","890389","891257","112406","890389","NA","Sternberg Task","100","121552","107","yes","1024"
