"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_Instructions1","correct_KeyboardResponse","correct_response","count_CorrectFeedback","count_ExpSequence","count_ExperimentLoop","count_Fixation","count_ISI","count_IncorrectFeedback","count_Instructions1","count_Instructions2","count_KeyboardResponse","count_Logger","count_MemorySet","count_PracticeLoop","count_Probe","count_ThankYou","count_experiment","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_PracticeLoop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_Instructions1","response_Instructions2","response_KeyboardResponse","response_ThankYou","response_time","response_time_Instructions1","response_time_Instructions2","response_time_KeyboardResponse","response_time_ThankYou","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_CorrectFeedback","time_ExpSequence","time_ExperimentLoop","time_Fixation","time_ISI","time_IncorrectFeedback","time_Instructions1","time_Instructions2","time_KeyboardResponse","time_Logger","time_MemorySet","time_PracticeLoop","time_Probe","time_ThankYou","time_experiment","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"98.48484848484848","98.48484848484848","732.4848484848485","732.4848484848485","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","65","65","0","65","65","65","0","0","65","65","65","0","65","0","0","Sat Oct 17 19:35:48 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\katri\OneDrive\Documents\Fall 2020\Sternberg Memory Task","no","mono","no","18","no","white","no","yes","768","legacy","53","11","C:/Users/katri/OneDrive/Documents/Fall 2020/Sternberg Memory Task/subject-1.csv","legacy","3 9 6 2","Lentiform Loewenfeld","3.3.3","4","y","0","left","left","right","left","NA","843","79356","25603","843","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","2","500285","501383","181340","501385","503594","229424","1928","155736","505597","506440","502389","81284","505597","NA","1920","Sternberg Task","65","48344","66","yes","1024"
"98.50746268656717","98.50746268656717","732.6119402985074","732.6119402985074","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","66","66","0","66","66","66","0","0","66","66","66","0","66","0","0","Sat Oct 17 19:35:48 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\katri\OneDrive\Documents\Fall 2020\Sternberg Memory Task","no","mono","no","18","no","white","no","yes","768","legacy","54","11","C:/Users/katri/OneDrive/Documents/Fall 2020/Sternberg Memory Task/subject-1.csv","legacy","9 8 2 7 4","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","right","right","NA","741","79356","25603","741","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","5","506449","507558","181340","507559","509767","229424","1928","155736","511768","512509","508563","81284","511768","NA","1920","Sternberg Task","66","49085","67","yes","1024"
"98.52941176470588","98.52941176470588","731.6176470588235","731.6176470588235","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","67","67","0","67","67","67","0","0","67","67","67","0","67","0","0","Sat Oct 17 19:35:48 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\katri\OneDrive\Documents\Fall 2020\Sternberg Memory Task","no","mono","no","18","no","white","no","yes","768","legacy","55","11","C:/Users/katri/OneDrive/Documents/Fall 2020/Sternberg Memory Task/subject-1.csv","legacy","5 3 8 7 2 4","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","right","right","NA","665","79356","25603","665","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","9","512535","513629","181340","513631","515839","229424","1928","155736","517844","518510","514635","81284","517844","NA","1920","Sternberg Task","67","49750","68","yes","1024"
"98.55072463768116","98.55072463768116","730.695652173913","730.695652173913","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","68","68","0","68","68","68","0","0","68","68","68","0","68","0","0","Sat Oct 17 19:35:48 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\katri\OneDrive\Documents\Fall 2020\Sternberg Memory Task","no","mono","no","18","no","white","no","yes","768","legacy","56","11","C:/Users/katri/OneDrive/Documents/Fall 2020/Sternberg Memory Task/subject-1.csv","legacy","4 9 7 8 5 3","Lentiform Loewenfeld","3.3.3","4","y","0","left","left","right","left","NA","668","79356","25603","668","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","8","518514","519614","181340","519616","521821","229424","1928","155736","523827","524495","520618","81284","523827","NA","1920","Sternberg Task","68","50418","69","yes","1024"
"98.57142857142857","98.57142857142857","732","732","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","69","69","0","69","69","69","0","0","69","69","69","0","69","0","0","Sat Oct 17 19:35:48 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\katri\OneDrive\Documents\Fall 2020\Sternberg Memory Task","no","mono","no","18","no","white","no","yes","768","legacy","57","11","C:/Users/katri/OneDrive/Documents/Fall 2020/Sternberg Memory Task/subject-1.csv","legacy","7 4 2 6 3 5","Lentiform Loewenfeld","3.3.3","6","y","0","left","left","right","left","NA","822","79356","25603","822","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","5","524521","525615","181340","525617","527826","229424","1928","155736","529828","530651","526622","81284","529828","NA","1920","Sternberg Task","69","51240","70","yes","1024"
"98.59154929577464","98.59154929577464","733.1830985915493","733.1830985915493","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","70","70","0","70","70","70","0","0","70","70","70","0","70","0","0","Sat Oct 17 19:35:48 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\katri\OneDrive\Documents\Fall 2020\Sternberg Memory Task","no","mono","no","18","no","white","no","yes","768","legacy","58","11","C:/Users/katri/OneDrive/Documents/Fall 2020/Sternberg Memory Task/subject-1.csv","legacy","2 8 7 9 5 3","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","right","right","NA","816","79356","25603","816","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","6","530658","531765","181340","531767","533975","229424","1928","155736","535979","536796","532771","81284","535979","NA","1920","Sternberg Task","70","52056","71","yes","1024"
"98.61111111111111","98.61111111111111","732.625","732.625","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","71","71","0","71","71","71","0","0","71","71","71","0","71","0","0","Sat Oct 17 19:35:48 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\katri\OneDrive\Documents\Fall 2020\Sternberg Memory Task","no","mono","no","18","no","white","no","yes","768","legacy","59","11","C:/Users/katri/OneDrive/Documents/Fall 2020/Sternberg Memory Task/subject-1.csv","legacy","4","Lentiform Loewenfeld","3.3.3","1","y","0","left","left","right","left","NA","693","79356","25603","693","NA","2","legacy","1","1024","2","48000","-16","experiment","1","odd","4","536804","537914","181340","537915","540125","229424","1928","155736","542130","542823","538920","81284","542130","NA","1920","Sternberg Task","71","52749","72","yes","1024"
"98.63013698630137","98.63013698630137","731.945205479452","731.945205479452","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","72","72","0","72","72","72","0","0","72","72","72","0","72","0","0","Sat Oct 17 19:35:48 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\katri\OneDrive\Documents\Fall 2020\Sternberg Memory Task","no","mono","no","18","no","white","no","yes","768","legacy","60","11","C:/Users/katri/OneDrive/Documents/Fall 2020/Sternberg Memory Task/subject-1.csv","legacy","2 6 1 7 4","Lentiform Loewenfeld","3.3.3","2","y","0","left","left","right","left","NA","683","79356","25603","683","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","6","542876","543968","181340","543970","546176","229424","1928","155736","548179","548863","544972","81284","548179","NA","1920","Sternberg Task","72","53432","73","yes","1024"
"98.64864864864865","98.64864864864865","730.8108108108108","730.8108108108108","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","73","73","0","73","73","73","0","0","73","73","73","0","73","0","0","Sat Oct 17 19:35:48 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\katri\OneDrive\Documents\Fall 2020\Sternberg Memory Task","no","mono","no","18","no","white","no","yes","768","legacy","61","11","C:/Users/katri/OneDrive/Documents/Fall 2020/Sternberg Memory Task/subject-1.csv","legacy","9 3 1 2 5","Lentiform Loewenfeld","3.3.3","4","y","0","left","left","right","left","NA","648","79356","25603","648","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","2","548888","549987","181340","549989","552196","229424","1928","155736","554201","554850","550990","81284","554201","NA","1920","Sternberg Task","73","54080","74","yes","1024"
"98.66666666666667","98.66666666666667","730.0933333333334","730.0933333333334","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","74","74","0","74","74","74","0","0","74","74","74","0","74","0","0","Sat Oct 17 19:35:48 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\katri\OneDrive\Documents\Fall 2020\Sternberg Memory Task","no","mono","no","18","no","white","no","yes","768","legacy","62","11","C:/Users/katri/OneDrive/Documents/Fall 2020/Sternberg Memory Task/subject-1.csv","legacy","9 3 8 2 1 4","Lentiform Loewenfeld","3.3.3","3","y","0","left","left","right","left","NA","677","79356","25603","677","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","8","554853","555952","181340","555954","558165","229424","1928","155736","560167","560844","556959","81284","560167","NA","1920","Sternberg Task","74","54757","75","yes","1024"
"98.6842105263158","98.6842105263158","731.828947368421","731.828947368421","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","75","75","0","75","75","75","0","0","75","75","75","0","75","0","0","Sat Oct 17 19:35:48 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\katri\OneDrive\Documents\Fall 2020\Sternberg Memory Task","no","mono","no","18","no","white","no","yes","768","legacy","63","11","C:/Users/katri/OneDrive/Documents/Fall 2020/Sternberg Memory Task/subject-1.csv","legacy","1 4 3 6 5","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","right","right","NA","862","79356","25603","862","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","8","560853","561950","181340","561952","564161","229424","1928","155736","566163","567025","562956","81284","566163","NA","1920","Sternberg Task","75","55619","76","yes","1024"
"98.7012987012987","98.7012987012987","730.9350649350649","730.9350649350649","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","76","76","0","76","76","76","0","0","76","76","76","0","76","0","0","Sat Oct 17 19:35:48 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\katri\OneDrive\Documents\Fall 2020\Sternberg Memory Task","no","mono","no","18","no","white","no","yes","768","legacy","64","11","C:/Users/katri/OneDrive/Documents/Fall 2020/Sternberg Memory Task/subject-1.csv","legacy","3 5 4 7","Lentiform Loewenfeld","3.3.3","1","y","0","left","left","right","left","NA","663","79356","25603","663","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","3","567052","568160","181340","568162","570372","229424","1928","155736","572376","573040","569166","81284","572376","NA","1920","Sternberg Task","76","56282","77","yes","1024"
"98.71794871794872","98.71794871794872","730.6923076923077","730.6923076923077","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","77","77","0","77","77","77","0","0","77","77","77","0","77","0","0","Sat Oct 17 19:35:48 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\katri\OneDrive\Documents\Fall 2020\Sternberg Memory Task","no","mono","no","18","no","white","no","yes","768","legacy","65","11","C:/Users/katri/OneDrive/Documents/Fall 2020/Sternberg Memory Task/subject-1.csv","legacy","2 8 5 1","Lentiform Loewenfeld","3.3.3","4","y","0","left","left","right","left","NA","712","79356","25603","712","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","1","573048","574127","181340","574128","576336","229424","1928","155736","578341","579053","575132","81284","578340","NA","1920","Sternberg Task","77","56994","78","yes","1024"
"98.73417721518987","98.73417721518987","741.8227848101266","741.8227848101266","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","78","78","0","78","78","78","0","0","78","78","78","0","78","0","0","Sat Oct 17 19:35:48 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\katri\OneDrive\Documents\Fall 2020\Sternberg Memory Task","no","mono","no","18","no","white","no","yes","768","legacy","66","11","C:/Users/katri/OneDrive/Documents/Fall 2020/Sternberg Memory Task/subject-1.csv","legacy","1 5 3 2 8","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","right","right","NA","1610","79356","25603","1610","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","4","579077","580178","181340","580180","582388","229424","1928","155736","584392","586003","581184","81284","584392","NA","1920","Sternberg Task","78","58604","79","yes","1024"
"97.5","97.5","742.7375","742.7375","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","79","79","0","79","79","79","0","0","79","79","79","0","79","0","0","Sat Oct 17 19:35:48 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\katri\OneDrive\Documents\Fall 2020\Sternberg Memory Task","no","mono","no","18","no","white","no","yes","768","legacy","67","11","C:/Users/katri/OneDrive/Documents/Fall 2020/Sternberg Memory Task/subject-1.csv","legacy","6 2 9 3 8 4","Lentiform Loewenfeld","3.3.3","0","n","0","left","left","right","left","NA","815","79356","25603","815","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","1","586028","587133","181340","587134","589343","229424","1928","155736","591345","592161","588139","81284","591345","NA","1920","Sternberg Task","78","59419","80","yes","1024"
"96.29629629629629","96.29629629629629","746.2098765432099","746.2098765432099","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","80","80","0","80","80","80","0","0","80","80","80","0","80","0","0","Sat Oct 17 19:35:48 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\katri\OneDrive\Documents\Fall 2020\Sternberg Memory Task","no","mono","no","18","no","white","no","yes","768","legacy","68","11","C:/Users/katri/OneDrive/Documents/Fall 2020/Sternberg Memory Task/subject-1.csv","legacy","7 1 8 5 6 2","Lentiform Loewenfeld","3.3.3","2","y","0","right","left","right","right","NA","1024","79356","25603","1024","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","1","586028","593299","181340","593300","595507","592186","1928","155736","597509","598534","594302","81284","597509","NA","1920","Sternberg Task","78","60443","81","yes","1024"
"96.34146341463415","96.34146341463415","745.4878048780488","745.4878048780488","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","81","81","0","81","81","81","0","0","81","81","81","0","81","0","0","Sat Oct 17 19:35:48 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\katri\OneDrive\Documents\Fall 2020\Sternberg Memory Task","no","mono","no","18","no","white","no","yes","768","legacy","69","11","C:/Users/katri/OneDrive/Documents/Fall 2020/Sternberg Memory Task/subject-1.csv","legacy","1 6 4","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","right","right","NA","687","79356","25603","687","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","7","586028","599668","181340","599670","601881","598559","1928","155736","603883","604571","600675","81284","603883","NA","1920","Sternberg Task","79","61130","82","yes","1024"
"96.3855421686747","96.3855421686747","748.8795180722891","748.8795180722891","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","82","82","0","82","82","82","0","0","82","82","82","0","82","0","0","Sat Oct 17 19:35:48 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\katri\OneDrive\Documents\Fall 2020\Sternberg Memory Task","no","mono","no","18","no","white","no","yes","768","legacy","70","11","C:/Users/katri/OneDrive/Documents/Fall 2020/Sternberg Memory Task/subject-1.csv","legacy","8 2 1 4 5 9","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","right","right","NA","1027","79356","25603","1027","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","7","604597","605695","181340","605697","607904","598559","1928","155736","609906","610933","606699","81284","609906","NA","1920","Sternberg Task","80","62157","83","yes","1024"
"96.42857142857143","96.42857142857143","749.8809523809524","749.8809523809524","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","83","83","0","83","83","83","0","0","83","83","83","0","83","0","0","Sat Oct 17 19:35:48 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\katri\OneDrive\Documents\Fall 2020\Sternberg Memory Task","no","mono","no","18","no","white","no","yes","768","legacy","71","11","C:/Users/katri/OneDrive/Documents/Fall 2020/Sternberg Memory Task/subject-1.csv","legacy","6 5","Lentiform Loewenfeld","3.3.3","2","y","0","left","left","right","left","NA","833","79356","25603","833","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","5","610942","612035","181340","612037","614244","598559","1928","155736","616246","617080","613039","81284","616246","NA","1920","Sternberg Task","81","62990","84","yes","1024"
"96.47058823529412","96.47058823529412","748.6588235294117","748.6588235294117","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","84","84","0","84","84","84","0","0","84","84","84","0","84","0","0","Sat Oct 17 19:35:48 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\katri\OneDrive\Documents\Fall 2020\Sternberg Memory Task","no","mono","no","18","no","white","no","yes","768","legacy","72","11","C:/Users/katri/OneDrive/Documents/Fall 2020/Sternberg Memory Task/subject-1.csv","legacy","8 5 4 7 3 1","Lentiform Loewenfeld","3.3.3","2","y","0","left","left","right","left","NA","646","79356","25603","646","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","5","617105","618209","181340","618211","620420","598559","1928","155736","622421","623067","619216","81284","622421","NA","1920","Sternberg Task","82","63636","85","yes","1024"
"96.51162790697674","96.51162790697674","748.3372093023256","748.3372093023256","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","85","85","0","85","85","85","0","0","85","85","85","0","85","0","0","Sat Oct 17 19:35:48 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\katri\OneDrive\Documents\Fall 2020\Sternberg Memory Task","no","mono","no","18","no","white","no","yes","768","legacy","73","11","C:/Users/katri/OneDrive/Documents/Fall 2020/Sternberg Memory Task/subject-1.csv","legacy","6 9 5","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","right","right","NA","721","79356","25603","721","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","8","623071","624179","181340","624181","626387","598559","1928","155736","628392","629114","625183","81284","628391","NA","1920","Sternberg Task","83","64357","86","yes","1024"
"96.55172413793103","96.55172413793103","746.9655172413793","746.9655172413793","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","86","86","0","86","86","86","0","0","86","86","86","0","86","0","0","Sat Oct 17 19:35:48 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\katri\OneDrive\Documents\Fall 2020\Sternberg Memory Task","no","mono","no","18","no","white","no","yes","768","legacy","74","11","C:/Users/katri/OneDrive/Documents/Fall 2020/Sternberg Memory Task/subject-1.csv","legacy","2 4 8 5 1 3","Lentiform Loewenfeld","3.3.3","1","y","0","left","left","right","left","NA","629","79356","25603","629","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","2","629141","630218","181340","630220","632426","598559","1928","155736","634431","635061","631222","81284","634431","NA","1920","Sternberg Task","84","64986","87","yes","1024"
"96.5909090909091","96.5909090909091","748.3409090909091","748.3409090909091","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","87","87","0","87","87","87","0","0","87","87","87","0","87","0","0","Sat Oct 17 19:35:48 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\katri\OneDrive\Documents\Fall 2020\Sternberg Memory Task","no","mono","no","18","no","white","no","yes","768","legacy","75","11","C:/Users/katri/OneDrive/Documents/Fall 2020/Sternberg Memory Task/subject-1.csv","legacy","7 9","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","right","right","NA","868","79356","25603","868","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","1","635064","636170","181340","636172","638381","598559","1928","155736","640383","641252","637176","81284","640383","NA","1920","Sternberg Task","85","65854","88","yes","1024"
"96.62921348314607","96.62921348314607","747.4943820224719","747.4943820224719","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","88","88","0","88","88","88","0","0","88","88","88","0","88","0","0","Sat Oct 17 19:35:48 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\katri\OneDrive\Documents\Fall 2020\Sternberg Memory Task","no","mono","no","18","no","white","no","yes","768","legacy","76","11","C:/Users/katri/OneDrive/Documents/Fall 2020/Sternberg Memory Task/subject-1.csv","legacy","9 8 4","Lentiform Loewenfeld","3.3.3","1","y","0","left","left","right","left","NA","673","79356","25603","673","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","9","641279","642391","181340","642392","644602","598559","1928","155736","646607","647281","643397","81284","646606","NA","1920","Sternberg Task","86","66527","89","yes","1024"
"96.66666666666667","96.66666666666667","747.1888888888889","747.1888888888889","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","89","89","0","89","89","89","0","0","89","89","89","0","89","0","0","Sat Oct 17 19:35:48 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\katri\OneDrive\Documents\Fall 2020\Sternberg Memory Task","no","mono","no","18","no","white","no","yes","768","legacy","77","11","C:/Users/katri/OneDrive/Documents/Fall 2020/Sternberg Memory Task/subject-1.csv","legacy","2 8 6 3 1","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","right","right","NA","720","79356","25603","720","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","7","647307","648411","181340","648412","650618","598559","1928","155736","652621","653342","649414","81284","652621","NA","1920","Sternberg Task","87","67247","90","yes","1024"
"96.7032967032967","96.7032967032967","745.6593406593406","745.6593406593406","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","90","90","0","90","90","90","0","0","90","90","90","0","90","0","0","Sat Oct 17 19:35:48 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\katri\OneDrive\Documents\Fall 2020\Sternberg Memory Task","no","mono","no","18","no","white","no","yes","768","legacy","78","11","C:/Users/katri/OneDrive/Documents/Fall 2020/Sternberg Memory Task/subject-1.csv","legacy","4 1 8 7 5","Lentiform Loewenfeld","3.3.3","3","y","0","left","left","right","left","NA","608","79356","25603","608","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","8","653396","654504","181340","654506","656717","598559","1928","155736","658720","659329","655511","81284","658720","NA","1920","Sternberg Task","88","67855","91","yes","1024"
"96.73913043478261","96.73913043478261","745.3695652173913","745.3695652173913","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","91","91","0","91","91","91","0","0","91","91","91","0","91","0","0","Sat Oct 17 19:35:48 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\katri\OneDrive\Documents\Fall 2020\Sternberg Memory Task","no","mono","no","18","no","white","no","yes","768","legacy","79","11","C:/Users/katri/OneDrive/Documents/Fall 2020/Sternberg Memory Task/subject-1.csv","legacy","3 4 2","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","right","right","NA","719","79356","25603","719","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","5","659354","660458","181340","660458","662664","598559","1928","155736","664666","665385","661460","81284","664666","NA","1920","Sternberg Task","89","68574","92","yes","1024"
"96.7741935483871","96.7741935483871","744.3010752688172","744.3010752688172","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","92","92","0","92","92","92","0","0","92","92","92","0","92","0","0","Sat Oct 17 19:35:48 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\katri\OneDrive\Documents\Fall 2020\Sternberg Memory Task","no","mono","no","18","no","white","no","yes","768","legacy","80","11","C:/Users/katri/OneDrive/Documents/Fall 2020/Sternberg Memory Task/subject-1.csv","legacy","7 2 3","Lentiform Loewenfeld","3.3.3","3","y","0","left","left","right","left","NA","646","79356","25603","646","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","3","665393","666491","181340","666492","668701","598559","1928","155736","670706","671352","667497","81284","670705","NA","1920","Sternberg Task","90","69220","93","yes","1024"
"96.80851063829788","96.80851063829788","746.2340425531914","746.2340425531914","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","93","93","0","93","93","93","0","0","93","93","93","0","93","0","0","Sat Oct 17 19:35:48 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\katri\OneDrive\Documents\Fall 2020\Sternberg Memory Task","no","mono","no","18","no","white","no","yes","768","legacy","81","11","C:/Users/katri/OneDrive/Documents/Fall 2020/Sternberg Memory Task/subject-1.csv","legacy","2 3 8 5 6 7","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","right","right","NA","926","79356","25603","926","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","1","671377","672488","181340","672490","674698","598559","1928","155736","676702","677629","673494","81284","676702","NA","1920","Sternberg Task","91","70146","94","yes","1024"
"96.84210526315789","96.84210526315789","746.7473684210527","746.7473684210527","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","94","94","0","94","94","94","0","0","94","94","94","0","94","0","0","Sat Oct 17 19:35:48 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\katri\OneDrive\Documents\Fall 2020\Sternberg Memory Task","no","mono","no","18","no","white","no","yes","768","legacy","82","11","C:/Users/katri/OneDrive/Documents/Fall 2020/Sternberg Memory Task/subject-1.csv","legacy","5 3 2 6 9 8","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","right","right","NA","795","79356","25603","795","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","4","677653","678764","181340","678766","680973","598559","1928","155736","682975","683770","679768","81284","682975","NA","1920","Sternberg Task","92","70941","95","yes","1024"
"96.875","96.875","747.6979166666666","747.6979166666666","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","95","95","0","95","95","95","0","0","95","95","95","0","95","0","0","Sat Oct 17 19:35:48 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\katri\OneDrive\Documents\Fall 2020\Sternberg Memory Task","no","mono","no","18","no","white","no","yes","768","legacy","83","11","C:/Users/katri/OneDrive/Documents/Fall 2020/Sternberg Memory Task/subject-1.csv","legacy","7 1 5 6 3","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","right","right","NA","838","79356","25603","838","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","8","683795","684894","181340","684895","687104","598559","1928","155736","689109","689948","685900","81284","689108","NA","1920","Sternberg Task","93","71779","96","yes","1024"
"96.90721649484536","96.90721649484536","747.0618556701031","747.0618556701031","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","96","96","0","96","96","96","0","0","96","96","96","0","96","0","0","Sat Oct 17 19:35:48 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\katri\OneDrive\Documents\Fall 2020\Sternberg Memory Task","no","mono","no","18","no","white","no","yes","768","legacy","84","11","C:/Users/katri/OneDrive/Documents/Fall 2020/Sternberg Memory Task/subject-1.csv","legacy","6 7 5 9","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","right","right","NA","686","79356","25603","686","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","2","689957","691068","181340","691071","693281","598559","1928","155736","695285","695972","692075","81284","695285","NA","1920","Sternberg Task","94","72465","97","yes","1024"
"96.93877551020408","96.93877551020408","745.469387755102","745.469387755102","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","97","97","0","97","97","97","0","0","97","97","97","0","97","0","0","Sat Oct 17 19:35:48 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\katri\OneDrive\Documents\Fall 2020\Sternberg Memory Task","no","mono","no","18","no","white","no","yes","768","legacy","85","11","C:/Users/katri/OneDrive/Documents/Fall 2020/Sternberg Memory Task/subject-1.csv","legacy","2 5 4 8 7","Lentiform Loewenfeld","3.3.3","3","y","0","left","left","right","left","NA","591","79356","25603","591","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","4","695981","697086","181340","697088","699296","598559","1928","155736","701299","701890","698092","81284","701299","NA","1920","Sternberg Task","95","73056","98","yes","1024"
