"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_Instructions1","correct_keyboard_response","correct_response","count_ISI","count_Instructions1","count_Practiceloop","count_closing","count_correctFeedback","count_experiment","count_experimentalLoop","count_expsequence","count_fixation","count_incorrectFeedback","count_instructions2","count_keyboard_response","count_logger","count_memoryset","count_probe","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_Practiceloop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","psychopy_suppress_warnings","repeat_cycle","response","response_Instructions1","response_closing","response_instructions2","response_keyboard_response","response_time","response_time_Instructions1","response_time_closing","response_time_instructions2","response_time_keyboard_response","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_ISI","time_Instructions1","time_Practiceloop","time_closing","time_correctFeedback","time_experiment","time_experimentalLoop","time_expsequence","time_fixation","time_incorrectFeedback","time_instructions2","time_keyboard_response","time_logger","time_memoryset","time_probe","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"91.3043478261","91.3043478261","699.826086957","699.826086957","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","68","0","0","0","68","0","0","68","68","68","0","68","68","68","68","10/25/20 17:50:47","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","56","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-2.csv","legacy","2 3 7 4","Lentiform Loewenfeld","3.3.3","1","y","yes","0","left","left","NA","right","left","623","60294","NA","6200","623","2","legacy","4","1024","2","48000","-16","experiment","2","even","2","486567","2365","62660","NA","483214","2361","143328","484352","484355","392743","137127","488573","489198","485361","488573","Sternberg Task","63","48288","69","yes","1024"
"91.4285714286","91.4285714286","696.1","696.1","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","69","0","0","0","69","0","0","69","69","69","0","69","69","69","69","10/25/20 17:50:47","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","57","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-2.csv","legacy","2 3","Lentiform Loewenfeld","3.3.3","1","y","yes","0","left","left","NA","right","left","439","60294","NA","6200","439","2","legacy","2","1024","2","48000","-16","experiment","2","even","2","492559","2365","62660","NA","489203","2361","143328","490343","490346","392743","137127","494565","495006","491352","494565","Sternberg Task","64","48727","70","yes","1024"
"91.5492957746","91.5492957746","694.605633803","694.605633803","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","70","0","0","0","70","0","0","70","70","70","0","70","70","70","70","10/25/20 17:50:47","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","58","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-2.csv","legacy","4 1 8 7 5","Lentiform Loewenfeld","3.3.3","3","y","yes","0","left","left","NA","right","left","590","60294","NA","6200","590","2","legacy","5","1024","2","48000","-16","experiment","2","even","8","498358","2365","62660","NA","495011","2361","143328","496144","496146","392743","137127","500365","500956","497153","500365","Sternberg Task","65","49317","71","yes","1024"
"91.6666666667","91.6666666667","694.027777778","694.027777778","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","71","0","0","0","71","0","0","71","71","71","0","71","71","71","71","10/25/20 17:50:47","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","59","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-2.csv","legacy","8 5 7 3 6","Lentiform Loewenfeld","3.3.3","0","n","yes","0","right","left","NA","right","right","653","60294","NA","6200","653","2","legacy","5","1024","2","48000","-16","experiment","2","even","9","504323","2365","62660","NA","500962","2361","143328","502108","502111","392743","137127","506329","506983","503116","506328","Sternberg Task","66","49970","72","yes","1024"
"91.7808219178","91.7808219178","695.219178082","695.219178082","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","72","0","0","0","72","0","0","72","72","72","0","72","72","72","72","10/25/20 17:50:47","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","60","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-2.csv","legacy","5 3 8 7 2 4","Lentiform Loewenfeld","3.3.3","0","n","yes","0","right","left","NA","right","right","781","60294","NA","6200","781","2","legacy","6","1024","2","48000","-16","experiment","2","even","9","510338","2365","62660","NA","506988","2361","143328","508125","508127","392743","137127","512345","513127","509132","512344","Sternberg Task","67","50751","73","yes","1024"
"91.8918918919","91.8918918919","695.972972973","695.972972973","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","73","0","0","0","73","0","0","73","73","73","0","73","73","73","73","10/25/20 17:50:47","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","61","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-2.csv","legacy","7 1 8 4 9 3","Lentiform Loewenfeld","3.3.3","0","n","yes","0","right","left","NA","right","right","751","60294","NA","6200","751","2","legacy","6","1024","2","48000","-16","experiment","2","even","6","516482","2365","62660","NA","513132","2361","143328","514267","514270","392743","137127","518488","519241","515275","518488","Sternberg Task","68","51502","74","yes","1024"
"92","92","696.44","696.44","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","74","0","0","0","74","0","0","74","74","74","0","74","74","74","74","10/25/20 17:50:47","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","62","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-2.csv","legacy","6 3 1 7 9 8","Lentiform Loewenfeld","3.3.3","0","n","yes","0","right","left","NA","right","right","731","60294","NA","6200","731","2","legacy","6","1024","2","48000","-16","experiment","2","even","4","522596","2365","62660","NA","519246","2361","143328","520381","520384","392743","137127","524602","525334","521390","524601","Sternberg Task","69","52233","75","yes","1024"
"92.1052631579","92.1052631579","695.855263158","695.855263158","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","75","0","0","0","75","0","0","75","75","75","0","75","75","75","75","10/25/20 17:50:47","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","63","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-2.csv","legacy","9 1 6 7 8","Lentiform Loewenfeld","3.3.3","1","y","yes","0","left","left","NA","right","left","652","60294","NA","6200","652","2","legacy","5","1024","2","48000","-16","experiment","2","even","9","528688","2365","62660","NA","525340","2361","143328","526475","526477","392743","137127","530695","531349","527483","530694","Sternberg Task","70","52885","76","yes","1024"
"92.2077922078","92.2077922078","694.25974026","694.25974026","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","76","0","0","0","76","0","0","76","76","76","0","76","76","76","76","10/25/20 17:50:47","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","64","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-2.csv","legacy","6 9 4 5 2","Lentiform Loewenfeld","3.3.3","0","n","yes","0","right","left","NA","right","right","573","60294","NA","6200","573","2","legacy","5","1024","2","48000","-16","experiment","2","even","1","534713","2365","62660","NA","531354","2361","143328","532501","532504","392743","137127","536719","537294","533510","536719","Sternberg Task","71","53458","77","yes","1024"
"92.3076923077","92.3076923077","693.384615385","693.384615385","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","77","0","0","0","77","0","0","77","77","77","0","77","77","77","77","10/25/20 17:50:47","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","65","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-2.csv","legacy","2 6 4 3 9","Lentiform Loewenfeld","3.3.3","0","n","yes","0","right","left","NA","right","right","626","60294","NA","6200","626","2","legacy","5","1024","2","48000","-16","experiment","2","even","1","540653","2365","62660","NA","537299","2361","143328","538439","538441","392743","137127","542659","543286","539447","542659","Sternberg Task","72","54084","78","yes","1024"
"92.4050632911","92.4050632911","693.455696203","693.455696203","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","78","0","0","0","78","0","0","78","78","78","0","78","78","78","78","10/25/20 17:50:47","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","66","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-2.csv","legacy","4 1 5","Lentiform Loewenfeld","3.3.3","2","y","yes","0","left","left","NA","right","left","699","60294","NA","6200","699","2","legacy","3","1024","2","48000","-16","experiment","2","even","1","546640","2365","62660","NA","543292","2361","143328","544424","544426","392743","137127","548646","549346","545433","548646","Sternberg Task","73","54783","79","yes","1024"
"92.5","92.5","691.75","691.75","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","79","0","0","0","79","0","0","79","79","79","0","79","79","79","79","10/25/20 17:50:47","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","67","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-2.csv","legacy","6 2","Lentiform Loewenfeld","3.3.3","1","y","yes","0","left","left","NA","right","left","557","60294","NA","6200","557","2","legacy","2","1024","2","48000","-16","experiment","2","even","6","552700","2365","62660","NA","549351","2361","143328","550485","550488","392743","137127","554706","555265","551494","554706","Sternberg Task","74","55340","80","yes","1024"
"92.5925925926","92.5925925926","692.716049383","692.716049383","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","80","0","0","0","80","0","0","80","80","80","0","80","80","80","80","10/25/20 17:50:47","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","68","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-2.csv","legacy","6 9 4 5 3 2","Lentiform Loewenfeld","3.3.3","0","n","yes","0","right","left","NA","right","right","770","60294","NA","6200","770","2","legacy","6","1024","2","48000","-16","experiment","2","even","8","558626","2365","62660","NA","555270","2361","143328","556412","556414","392743","137127","560632","561403","557419","560632","Sternberg Task","75","56110","81","yes","1024"
"92.6829268293","92.6829268293","691.182926829","691.182926829","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","81","0","0","0","81","0","0","81","81","81","0","81","81","81","81","10/25/20 17:50:47","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","69","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-2.csv","legacy","9 8 4","Lentiform Loewenfeld","3.3.3","1","y","yes","0","left","left","NA","right","left","567","60294","NA","6200","567","2","legacy","3","1024","2","48000","-16","experiment","2","even","9","564757","2365","62660","NA","561408","2361","143328","562546","562549","392743","137127","566764","567332","563555","566763","Sternberg Task","76","56677","82","yes","1024"
"92.7710843373","92.7710843373","696.228915663","696.228915663","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","82","0","0","0","82","0","0","82","82","82","0","82","82","82","82","10/25/20 17:50:47","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","70","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-2.csv","legacy","1 4 9 2 5","Lentiform Loewenfeld","3.3.3","0","n","yes","0","right","left","NA","right","right","1110","60294","NA","6200","1110","2","legacy","5","1024","2","48000","-16","experiment","2","even","7","570691","2365","62660","NA","567337","2361","143328","568476","568479","392743","137127","572697","573809","569485","572697","Sternberg Task","77","57787","83","yes","1024"
"92.8571428571","92.8571428571","696.952380952","696.952380952","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","83","0","0","0","83","0","0","83","83","83","0","83","83","83","83","10/25/20 17:50:47","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","71","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-2.csv","legacy","3 9 6 2","Lentiform Loewenfeld","3.3.3","4","y","yes","0","left","left","NA","right","left","757","60294","NA","6200","757","2","legacy","4","1024","2","48000","-16","experiment","2","even","2","577169","2365","62660","NA","573814","2361","143328","574955","574957","392743","137127","579175","579933","575963","579174","Sternberg Task","78","58544","84","yes","1024"
"92.9411764706","92.9411764706","698.611764706","698.611764706","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","84","0","0","0","84","0","0","84","84","84","0","84","84","84","84","10/25/20 17:50:47","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","72","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-2.csv","legacy","7 8 6 3 1","Lentiform Loewenfeld","3.3.3","5","y","yes","0","left","left","NA","right","left","838","60294","NA","6200","838","2","legacy","5","1024","2","48000","-16","experiment","2","even","1","583286","2365","62660","NA","579939","2361","143328","581072","581075","392743","137127","585293","586133","582081","585293","Sternberg Task","79","59382","85","yes","1024"
"93.023255814","93.023255814","699.127906977","699.127906977","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","85","0","0","0","85","0","0","85","85","85","0","85","85","85","85","10/25/20 17:50:47","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","73","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-2.csv","legacy","4 2 6 9","Lentiform Loewenfeld","3.3.3","0","n","yes","0","right","left","NA","right","right","743","60294","NA","6200","743","2","legacy","4","1024","2","48000","-16","experiment","2","even","7","589483","2365","62660","NA","586138","2361","143328","587268","587271","392743","137127","591489","592234","588277","591489","Sternberg Task","80","60125","86","yes","1024"
"93.1034482759","93.1034482759","698.471264368","698.471264368","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","86","0","0","0","86","0","0","86","86","86","0","86","86","86","86","10/25/20 17:50:47","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","74","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-2.csv","legacy","6 5","Lentiform Loewenfeld","3.3.3","2","y","yes","0","left","left","NA","right","left","642","60294","NA","6200","642","2","legacy","2","1024","2","48000","-16","experiment","2","even","5","595588","2365","62660","NA","592239","2361","143328","593374","593376","392743","137127","597594","598238","594382","597593","Sternberg Task","81","60767","87","yes","1024"
"93.1818181818","93.1818181818","698.704545455","698.704545455","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","87","0","0","0","87","0","0","87","87","87","0","87","87","87","87","10/25/20 17:50:47","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","75","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-2.csv","legacy","2 7 5","Lentiform Loewenfeld","3.3.3","0","n","yes","0","right","left","NA","right","right","719","60294","NA","6200","719","2","legacy","3","1024","2","48000","-16","experiment","2","even","8","601594","2365","62660","NA","598243","2361","143328","599380","599382","392743","137127","603600","604321","600388","603599","Sternberg Task","82","61486","88","yes","1024"
"93.2584269663","93.2584269663","699.112359551","699.112359551","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","88","0","0","0","88","0","0","88","88","88","0","88","88","88","88","10/25/20 17:50:47","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","76","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-2.csv","legacy","8 9 5 6 7","Lentiform Loewenfeld","3.3.3","1","y","yes","0","left","left","NA","right","left","735","60294","NA","6200","735","2","legacy","5","1024","2","48000","-16","experiment","2","even","8","607678","2365","62660","NA","604326","2361","143328","605463","605465","392743","137127","609684","610421","606472","609684","Sternberg Task","83","62221","89","yes","1024"
"93.3333333333","93.3333333333","701.566666667","701.566666667","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","89","0","0","0","89","0","0","89","89","89","0","89","89","89","89","10/25/20 17:50:47","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","77","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-2.csv","legacy","2 8 6 3 1","Lentiform Loewenfeld","3.3.3","0","n","yes","0","right","left","NA","right","right","920","60294","NA","6200","920","2","legacy","5","1024","2","48000","-16","experiment","2","even","7","613774","2365","62660","NA","610426","2361","143328","611560","611562","392743","137127","615780","616701","612568","615780","Sternberg Task","84","63141","90","yes","1024"
"93.4065934066","93.4065934066","701.626373626","701.626373626","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","90","0","0","0","90","0","0","90","90","90","0","90","90","90","90","10/25/20 17:50:47","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","78","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-2.csv","legacy","9 6 2 4 1","Lentiform Loewenfeld","3.3.3","4","y","yes","0","left","left","NA","right","left","707","60294","NA","6200","707","2","legacy","5","1024","2","48000","-16","experiment","2","even","4","620062","2365","62660","NA","616707","2361","143328","617849","617851","392743","137127","622070","622779","618857","622069","Sternberg Task","85","63848","91","yes","1024"
"93.4782608696","93.4782608696","702.347826087","702.347826087","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","91","0","0","0","91","0","0","91","91","91","0","91","91","91","91","10/25/20 17:50:47","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","79","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-2.csv","legacy","4 3 2 5 8","Lentiform Loewenfeld","3.3.3","2","y","yes","0","left","left","NA","right","left","768","60294","NA","6200","768","2","legacy","5","1024","2","48000","-16","experiment","2","even","3","626136","2365","62660","NA","622784","2361","143328","623923","623925","392743","137127","628143","628913","624930","628143","Sternberg Task","86","64616","92","yes","1024"
"93.5483870968","93.5483870968","701.172043011","701.172043011","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","92","0","0","0","92","0","0","92","92","92","0","92","92","92","92","10/25/20 17:50:47","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","80","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-2.csv","legacy","6 9 5","Lentiform Loewenfeld","3.3.3","0","n","yes","0","right","left","NA","right","right","593","60294","NA","6200","593","2","legacy","3","1024","2","48000","-16","experiment","2","even","8","632274","2365","62660","NA","628918","2361","143328","630060","630063","392743","137127","634281","634876","631069","634280","Sternberg Task","87","65209","93","yes","1024"
"93.6170212766","93.6170212766","702.053191489","702.053191489","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","93","0","0","0","93","0","0","93","93","93","0","93","93","93","93","10/25/20 17:50:47","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","81","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-2.csv","legacy","5 9 2 3","Lentiform Loewenfeld","3.3.3","0","n","yes","0","right","left","NA","right","right","784","60294","NA","6200","784","2","legacy","4","1024","2","48000","-16","experiment","2","even","8","638242","2365","62660","NA","634881","2361","143328","636028","636030","392743","137127","640249","641035","637036","640249","Sternberg Task","88","65993","94","yes","1024"
"93.6842105263","93.6842105263","701.263157895","701.263157895","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","94","0","0","0","94","0","0","94","94","94","0","94","94","94","94","10/25/20 17:50:47","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","82","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-2.csv","legacy","8 6 3 4 7","Lentiform Loewenfeld","3.3.3","0","n","yes","0","right","left","NA","right","right","627","60294","NA","6200","627","2","legacy","5","1024","2","48000","-16","experiment","2","even","1","644394","2365","62660","NA","641040","2361","143328","642179","642182","392743","137127","646400","647029","643187","646399","Sternberg Task","89","66620","95","yes","1024"
"93.75","93.75","702.1875","702.1875","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","95","0","0","0","95","0","0","95","95","95","0","95","95","95","95","10/25/20 17:50:47","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","83","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-2.csv","legacy","7 4 2 6 3 5","Lentiform Loewenfeld","3.3.3","6","y","yes","0","left","left","NA","right","left","790","60294","NA","6200","790","2","legacy","6","1024","2","48000","-16","experiment","2","even","5","650389","2365","62660","NA","647034","2361","143328","648175","648177","392743","137127","652395","653187","649182","652395","Sternberg Task","90","67410","96","yes","1024"
"92.7835051546","92.7835051546","702.195876289","702.195876289","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","96","0","0","0","96","0","0","96","96","96","0","96","96","96","96","10/25/20 17:50:47","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","84","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-2.csv","legacy","6 8 9 3 4 9","Lentiform Loewenfeld","3.3.3","5","y","yes","0","right","left","NA","right","right","703","60294","NA","6200","703","2","legacy","6","1024","2","48000","-16","experiment","2","even","4","656549","2365","62660","NA","653193","2361","143328","654334","654337","392743","137127","658556","659260","655343","658556","Sternberg Task","90","68113","97","yes","1024"
"92.8571428571","92.8571428571","701.071428571","701.071428571","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","97","0","0","0","97","0","0","97","97","97","0","97","97","97","97","10/25/20 17:50:47","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","85","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-2.csv","legacy","3 9 1","Lentiform Loewenfeld","3.3.3","0","n","yes","0","right","left","NA","right","right","592","60294","NA","6200","592","2","legacy","3","1024","2","48000","-16","experiment","2","even","7","662618","2365","62660","NA","653193","2361","143328","660401","660404","659266","137127","664624","665218","661411","664623","Sternberg Task","91","68705","98","yes","1024"
"92.9292929293","92.9292929293","701.02020202","701.02020202","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","98","0","0","0","98","0","0","98","98","98","0","98","98","98","98","10/25/20 17:50:47","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","86","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-2.csv","legacy","1 7 8 3 9","Lentiform Loewenfeld","3.3.3","0","n","yes","0","right","left","NA","right","right","696","60294","NA","6200","696","2","legacy","5","1024","2","48000","-16","experiment","2","even","2","668573","2365","62660","NA","665223","2361","143328","666359","666361","659266","137127","670579","671277","667367","670579","Sternberg Task","92","69401","99","yes","1024"
"93","93","700.34","700.34","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","99","0","0","0","99","0","0","99","99","99","0","99","99","99","99","10/25/20 17:50:47","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","87","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-2.csv","legacy","1 7 5 2","Lentiform Loewenfeld","3.3.3","0","n","yes","0","right","left","NA","right","right","633","60294","NA","6200","633","2","legacy","4","1024","2","48000","-16","experiment","2","even","3","674633","2365","62660","NA","671282","2361","143328","672418","672420","659266","137127","676639","677274","673427","676639","Sternberg Task","93","70034","100","yes","1024"
"93.0693069307","93.0693069307","700.594059406","700.594059406","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","100","0","0","0","100","0","0","100","100","100","0","100","100","100","100","10/25/20 17:50:47","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","88","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-2.csv","legacy","2 5 1 4","Lentiform Loewenfeld","3.3.3","0","n","yes","0","right","left","NA","right","right","726","60294","NA","6200","726","2","legacy","4","1024","2","48000","-16","experiment","2","even","6","680631","2365","62660","NA","677279","2361","143328","678417","678419","659266","137127","682638","683365","679425","682638","Sternberg Task","94","70760","101","yes","1024"
"93.137254902","93.137254902","698.519607843","698.519607843","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","101","0","0","0","101","0","0","101","101","101","0","101","101","101","101","10/25/20 17:50:47","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","89","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-2.csv","legacy","7","Lentiform Loewenfeld","3.3.3","1","y","yes","0","left","left","NA","right","left","489","60294","NA","6200","489","2","legacy","1","1024","2","48000","-16","experiment","2","even","7","686725","2365","62660","NA","683371","2361","143328","684510","684512","659266","137127","688730","689220","685518","688729","Sternberg Task","95","71249","102","yes","1024"
"93.2038834951","93.2038834951","698.13592233","698.13592233","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","102","0","0","0","102","0","0","102","102","102","0","102","102","102","102","10/25/20 17:50:47","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","90","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-2.csv","legacy","6 2 9 3 8 4","Lentiform Loewenfeld","3.3.3","0","n","yes","0","right","left","NA","right","right","659","60294","NA","6200","659","2","legacy","6","1024","2","48000","-16","experiment","2","even","1","692575","2365","62660","NA","689226","2361","143328","690360","690363","659266","137127","694582","695243","691369","694582","Sternberg Task","96","71908","103","yes","1024"
