"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_instructions1","correct_keyboard_response","correct_response","count_ISI","count_IncorrectFeedback","count_PracticeLoop","count_correctFeedback","count_expSequence","count_experiment","count_experimentloop","count_fixation","count_instructions1","count_instructions2","count_keyboard_response","count_logger","count_memorySet","count_probe","count_thankyou","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_PracticeLoop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","psychopy_waitblanking","repeat_cycle","response","response_instructions1","response_instructions2","response_keyboard_response","response_thankyou","response_time","response_time_instructions1","response_time_instructions2","response_time_keyboard_response","response_time_thankyou","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_ISI","time_IncorrectFeedback","time_PracticeLoop","time_correctFeedback","time_expSequence","time_experiment","time_experimentloop","time_fixation","time_instructions1","time_instructions2","time_keyboard_response","time_logger","time_memorySet","time_probe","time_thankyou","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"95.58823529411765","95.58823529411765","777.7205882352941","777.7205882352941","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","67","67","0","67","67","0","0","67","0","0","67","67","67","67","0","Mon Oct 12 09:15:04 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\Owner","no","mono","no","18","no","white","no","yes","768","legacy","55","11","C:/Users/Owner/KJPsubject-1.csv","legacy","4","Lentiform Loewenfeld","3.3.3","1","y","yes","0","left","right","left","left","NA","701","6690","4404","701","NA","2","legacy","1","1024","2","48000","-16","experiment","1","odd","4","426770","423450","10243","417157","424561","3546","89790","424562","3552","85385","428774","429477","425566","428774","NA","Sternberg Task ","65","52885","68","yes","1024"
"95.65217391304348","95.65217391304348","776.8840579710145","776.8840579710145","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","68","68","0","68","68","0","0","68","0","0","68","68","68","68","0","Mon Oct 12 09:15:04 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\Owner","no","mono","no","18","no","white","no","yes","768","legacy","56","11","C:/Users/Owner/KJPsubject-1.csv","legacy","5 9 2 3","Lentiform Loewenfeld","3.3.3","0","n","yes","0","right","right","left","right","NA","720","6690","4404","720","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","8","432797","423450","10243","429480","430590","3546","89790","430592","3552","85385","434801","435522","431596","434801","NA","Sternberg Task ","66","53605","69","yes","1024"
"95.71428571428571","95.71428571428571","776.3285714285714","776.3285714285714","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","69","69","0","69","69","0","0","69","0","0","69","69","69","69","0","Mon Oct 12 09:15:04 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\Owner","no","mono","no","18","no","white","no","yes","768","legacy","57","11","C:/Users/Owner/KJPsubject-1.csv","legacy","3 5 4 7","Lentiform Loewenfeld","3.3.3","1","y","yes","0","left","right","left","left","NA","738","6690","4404","738","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","3","438838","423450","10243","435526","436628","3546","89790","436630","3552","85385","440842","441581","437634","440842","NA","Sternberg Task ","67","54343","70","yes","1024"
"95.77464788732394","95.77464788732394","775.6901408450705","775.6901408450705","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","70","70","0","70","70","0","0","70","0","0","70","70","70","70","0","Mon Oct 12 09:15:04 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\Owner","no","mono","no","18","no","white","no","yes","768","legacy","58","11","C:/Users/Owner/KJPsubject-1.csv","legacy","7 8 4 6 9 5","Lentiform Loewenfeld","3.3.3","4","y","yes","0","left","right","left","left","NA","731","6690","4404","731","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","6","444899","423450","10243","441584","442691","3546","89790","442692","3552","85385","446903","447635","443695","446903","NA","Sternberg Task ","68","55074","71","yes","1024"
"95.83333333333333","95.83333333333333","782.3472222222222","782.3472222222222","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","71","71","0","71","71","0","0","71","0","0","71","71","71","71","0","Mon Oct 12 09:15:04 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\Owner","no","mono","no","18","no","white","no","yes","768","legacy","59","11","C:/Users/Owner/KJPsubject-1.csv","legacy","4 1 8 7 5","Lentiform Loewenfeld","3.3.3","3","y","yes","0","left","right","left","left","NA","1255","6690","4404","1255","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","8","450954","423450","10243","447638","448744","3546","89790","448745","3552","85385","452958","454215","449749","452958","NA","Sternberg Task ","69","56329","72","yes","1024"
"95.89041095890411","95.89041095890411","780.8082191780821","780.8082191780821","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","72","72","0","72","72","0","0","72","0","0","72","72","72","72","0","Mon Oct 12 09:15:04 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\Owner","no","mono","no","18","no","white","no","yes","768","legacy","60","11","C:/Users/Owner/KJPsubject-1.csv","legacy","7 2 3","Lentiform Loewenfeld","3.3.3","3","y","yes","0","left","right","left","left","NA","670","6690","4404","670","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","3","457537","423450","10243","454218","455331","3546","89790","455332","3552","85385","459541","460212","456336","459541","NA","Sternberg Task ","70","56999","73","yes","1024"
"95.94594594594595","95.94594594594595","781.3243243243244","781.3243243243244","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","73","73","0","73","73","0","0","73","0","0","73","73","73","73","0","Mon Oct 12 09:15:04 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\Owner","no","mono","no","18","no","white","no","yes","768","legacy","61","11","C:/Users/Owner/KJPsubject-1.csv","legacy","5 2 9 6 1 7","Lentiform Loewenfeld","3.3.3","3","y","yes","0","left","right","left","left","NA","819","6690","4404","819","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","9","463528","423450","10243","460215","461318","3546","89790","461319","3552","85385","465532","466352","462323","465531","NA","Sternberg Task ","71","57818","74","yes","1024"
"96","96","778.76","778.76","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","74","74","0","74","74","0","0","74","0","0","74","74","74","74","0","Mon Oct 12 09:15:04 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\Owner","no","mono","no","18","no","white","no","yes","768","legacy","62","11","C:/Users/Owner/KJPsubject-1.csv","legacy","1 4 3 6 5","Lentiform Loewenfeld","3.3.3","0","n","yes","0","right","right","left","right","NA","589","6690","4404","589","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","8","469677","423450","10243","466355","467468","3546","89790","467469","3552","85385","471681","472272","468473","471681","NA","Sternberg Task ","72","58407","75","yes","1024"
"96.05263157894737","96.05263157894737","778.9078947368421","778.9078947368421","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","75","75","0","75","75","0","0","75","0","0","75","75","75","75","0","Mon Oct 12 09:15:04 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\Owner","no","mono","no","18","no","white","no","yes","768","legacy","63","11","C:/Users/Owner/KJPsubject-1.csv","legacy","7 1 8 4 9 3","Lentiform Loewenfeld","3.3.3","0","n","yes","0","right","right","left","right","NA","790","6690","4404","790","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","6","475585","423450","10243","472275","473373","3546","89790","473375","3552","85385","477590","478382","474380","477589","NA","Sternberg Task ","73","59197","76","yes","1024"
"96.1038961038961","96.1038961038961","776.6363636363636","776.6363636363636","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","76","76","0","76","76","0","0","76","0","0","76","76","76","76","0","Mon Oct 12 09:15:04 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\Owner","no","mono","no","18","no","white","no","yes","768","legacy","64","11","C:/Users/Owner/KJPsubject-1.csv","legacy","1 7 5 2","Lentiform Loewenfeld","3.3.3","0","n","yes","0","right","right","left","right","NA","604","6690","4404","604","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","3","481706","423450","10243","478385","479496","3546","89790","479498","3552","85385","483710","484315","480502","483710","NA","Sternberg Task ","74","59801","77","yes","1024"
"96.15384615384616","96.15384615384616","774.2307692307693","774.2307692307693","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","77","77","0","77","77","0","0","77","0","0","77","77","77","77","0","Mon Oct 12 09:15:04 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\Owner","no","mono","no","18","no","white","no","yes","768","legacy","65","11","C:/Users/Owner/KJPsubject-1.csv","legacy","2 8 9","Lentiform Loewenfeld","3.3.3","0","n","yes","0","right","right","left","right","NA","589","6690","4404","589","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","6","487632","423450","10243","484319","485423","3546","89790","485425","3552","85385","489637","490227","486429","489637","NA","Sternberg Task ","75","60390","78","yes","1024"
"96.20253164556962","96.20253164556962","776.9873417721519","776.9873417721519","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","78","78","0","78","78","0","0","78","0","0","78","78","78","78","0","Mon Oct 12 09:15:04 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\Owner","no","mono","no","18","no","white","no","yes","768","legacy","66","11","C:/Users/Owner/KJPsubject-1.csv","legacy","3 9 6 2","Lentiform Loewenfeld","3.3.3","4","y","yes","0","left","right","left","left","NA","992","6690","4404","992","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","2","493551","423450","10243","490231","491342","3546","89790","491343","3552","85385","495555","496548","492347","495554","NA","Sternberg Task ","76","61382","79","yes","1024"
"96.25","96.25","774.175","774.175","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","79","79","0","79","79","0","0","79","0","0","79","79","79","79","0","Mon Oct 12 09:15:04 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\Owner","no","mono","no","18","no","white","no","yes","768","legacy","67","11","C:/Users/Owner/KJPsubject-1.csv","legacy","6 2","Lentiform Loewenfeld","3.3.3","1","y","yes","0","left","right","left","left","NA","552","6690","4404","552","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","6","499864","423450","10243","496551","497655","3546","89790","497656","3552","85385","501868","502421","498660","501868","NA","Sternberg Task ","77","61934","80","yes","1024"
"95.06172839506173","95.06172839506173","775.6543209876543","775.6543209876543","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","80","80","0","80","80","0","0","80","0","0","80","80","80","80","0","Mon Oct 12 09:15:04 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\Owner","no","mono","no","18","no","white","no","yes","768","legacy","68","11","C:/Users/Owner/KJPsubject-1.csv","legacy","8 9 5 6 7","Lentiform Loewenfeld","3.3.3","1","y","yes","0","right","right","left","right","NA","894","6690","4404","894","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","8","505746","423450","10243","502426","503538","3546","89790","503539","3552","85385","507750","508646","504542","507750","NA","Sternberg Task ","77","62828","81","yes","1024"
"95.1219512195122","95.1219512195122","776.8048780487804","776.8048780487804","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","81","81","0","81","81","0","0","81","0","0","81","81","81","81","0","Mon Oct 12 09:15:04 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\Owner","no","mono","no","18","no","white","no","yes","768","legacy","69","11","C:/Users/Owner/KJPsubject-1.csv","legacy","2 6 4 3 9","Lentiform Loewenfeld","3.3.3","0","n","yes","0","right","right","left","right","NA","870","6690","4404","870","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","1","511970","508649","10243","502426","509760","3546","89790","509762","3552","85385","513974","514845","510766","513974","NA","Sternberg Task ","78","63698","82","yes","1024"
"95.18072289156626","95.18072289156626","775.5542168674699","775.5542168674699","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","82","82","0","82","82","0","0","82","0","0","82","82","82","82","0","Mon Oct 12 09:15:04 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\Owner","no","mono","no","18","no","white","no","yes","768","legacy","70","11","C:/Users/Owner/KJPsubject-1.csv","legacy","8 5 7 3 6","Lentiform Loewenfeld","3.3.3","0","n","yes","0","right","right","left","right","NA","673","6690","4404","673","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","9","518167","508649","10243","514848","515957","3546","89790","515958","3552","85385","520171","520846","516963","520171","NA","Sternberg Task ","79","64371","83","yes","1024"
"95.23809523809524","95.23809523809524","780.3333333333334","780.3333333333334","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","83","83","0","83","83","0","0","83","0","0","83","83","83","83","0","Mon Oct 12 09:15:04 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\Owner","no","mono","no","18","no","white","no","yes","768","legacy","71","11","C:/Users/Owner/KJPsubject-1.csv","legacy","1 4 9 3","Lentiform Loewenfeld","3.3.3","0","n","yes","0","right","right","left","right","NA","1177","6690","4404","1177","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","5","524157","508649","10243","520849","521955","3546","89790","521956","3552","85385","526161","527339","522956","526161","NA","Sternberg Task ","80","65548","84","yes","1024"
"95.29411764705883","95.29411764705883","778.364705882353","778.364705882353","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","84","84","0","84","84","0","0","84","0","0","84","84","84","84","0","Mon Oct 12 09:15:04 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\Owner","no","mono","no","18","no","white","no","yes","768","legacy","72","11","C:/Users/Owner/KJPsubject-1.csv","legacy","6 7 9 3 1 2","Lentiform Loewenfeld","3.3.3","1","y","yes","0","left","right","left","left","NA","613","6690","4404","613","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","6","530658","508649","10243","527345","528448","3546","89790","528450","3552","85385","532662","533277","529454","532662","NA","Sternberg Task ","81","66161","85","yes","1024"
"95.34883720930233","95.34883720930233","778.0930232558139","778.0930232558139","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","85","85","0","85","85","0","0","85","0","0","85","85","85","85","0","Mon Oct 12 09:15:04 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\Owner","no","mono","no","18","no","white","no","yes","768","legacy","73","11","C:/Users/Owner/KJPsubject-1.csv","legacy","5 2","Lentiform Loewenfeld","3.3.3","0","n","yes","0","right","right","left","right","NA","755","6690","4404","755","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","7","536601","508649","10243","533279","534391","3546","89790","534392","3552","85385","538606","539363","535396","538605","NA","Sternberg Task ","82","66916","86","yes","1024"
"95.40229885057471","95.40229885057471","776.528735632184","776.528735632184","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","86","86","0","86","86","0","0","86","0","0","86","86","86","86","0","Mon Oct 12 09:15:04 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\Owner","no","mono","no","18","no","white","no","yes","768","legacy","74","11","C:/Users/Owner/KJPsubject-1.csv","legacy","2 7 5","Lentiform Loewenfeld","3.3.3","0","n","yes","0","right","right","left","right","NA","642","6690","4404","642","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","8","542675","508649","10243","539366","540469","3546","89790","540470","3552","85385","544676","545320","541474","544676","NA","Sternberg Task ","83","67558","87","yes","1024"
"95.45454545454545","95.45454545454545","777.6931818181819","777.6931818181819","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","87","87","0","87","87","0","0","87","0","0","87","87","87","87","0","Mon Oct 12 09:15:04 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\Owner","no","mono","no","18","no","white","no","yes","768","legacy","75","11","C:/Users/Owner/KJPsubject-1.csv","legacy","6 5","Lentiform Loewenfeld","3.3.3","2","y","yes","0","left","right","left","left","NA","879","6690","4404","879","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","5","548647","508649","10243","545323","546438","3546","89790","546439","3552","85385","550651","551532","547443","550651","NA","Sternberg Task ","84","68437","88","yes","1024"
"95.50561797752809","95.50561797752809","783.123595505618","783.123595505618","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","88","88","0","88","88","0","0","88","0","0","88","88","88","88","0","Mon Oct 12 09:15:04 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\Owner","no","mono","no","18","no","white","no","yes","768","legacy","76","11","C:/Users/Owner/KJPsubject-1.csv","legacy","2 8 9 4 1","Lentiform Loewenfeld","3.3.3","0","n","yes","0","right","right","left","right","NA","1261","6690","4404","1261","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","5","554854","508649","10243","551535","552647","3546","89790","552648","3552","85385","556858","558120","553653","556858","NA","Sternberg Task ","85","69698","89","yes","1024"
"95.55555555555556","95.55555555555556","783.4","783.4","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","89","89","0","89","89","0","0","89","0","0","89","89","89","89","0","Mon Oct 12 09:15:04 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\Owner","no","mono","no","18","no","white","no","yes","768","legacy","77","11","C:/Users/Owner/KJPsubject-1.csv","legacy","9 7 4 5 8","Lentiform Loewenfeld","3.3.3","0","n","yes","0","right","right","left","right","NA","808","6690","4404","808","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","6","561440","508649","10243","558126","559231","3546","89790","559232","3552","85385","563445","564255","560237","563444","NA","Sternberg Task ","86","70506","90","yes","1024"
"95.6043956043956","95.6043956043956","785.4945054945055","785.4945054945055","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","90","90","0","90","90","0","0","90","0","0","90","90","90","90","0","Mon Oct 12 09:15:04 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\Owner","no","mono","no","18","no","white","no","yes","768","legacy","78","11","C:/Users/Owner/KJPsubject-1.csv","legacy","5 7 8 2 3 8","Lentiform Loewenfeld","3.3.3","5","y","yes","0","left","right","left","left","NA","974","6690","4404","974","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","3","567579","508649","10243","564258","565371","3546","89790","565373","3552","85385","569583","570558","566378","569583","NA","Sternberg Task ","87","71480","91","yes","1024"
"95.65217391304348","95.65217391304348","785.4347826086956","785.4347826086956","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","91","91","0","91","91","0","0","91","0","0","91","91","91","91","0","Mon Oct 12 09:15:04 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\Owner","no","mono","no","18","no","white","no","yes","768","legacy","79","11","C:/Users/Owner/KJPsubject-1.csv","legacy","9 8 2 7 4","Lentiform Loewenfeld","3.3.3","0","n","yes","0","right","right","left","right","NA","780","6690","4404","780","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","5","573879","508649","10243","570562","571670","3546","89790","571671","3552","85385","575883","576664","572675","575883","NA","Sternberg Task ","88","72260","92","yes","1024"
"95.6989247311828","95.6989247311828","784.4408602150538","784.4408602150538","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","92","92","0","92","92","0","0","92","0","0","92","92","92","92","0","Mon Oct 12 09:15:04 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\Owner","no","mono","no","18","no","white","no","yes","768","legacy","80","11","C:/Users/Owner/KJPsubject-1.csv","legacy","2 5 1 4","Lentiform Loewenfeld","3.3.3","0","n","yes","0","right","right","left","right","NA","693","6690","4404","693","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","6","579987","508649","10243","576668","577778","3546","89790","577779","3552","85385","581991","582685","578783","581991","NA","Sternberg Task ","89","72953","93","yes","1024"
"95.74468085106383","95.74468085106383","785.4468085106383","785.4468085106383","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","93","93","0","93","93","0","0","93","0","0","93","93","93","93","0","Mon Oct 12 09:15:04 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\Owner","no","mono","no","18","no","white","no","yes","768","legacy","81","11","C:/Users/Owner/KJPsubject-1.csv","legacy","8 4 3 5","Lentiform Loewenfeld","3.3.3","0","n","yes","0","right","right","left","right","NA","879","6690","4404","879","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","6","586009","508649","10243","582688","583800","3546","89790","583801","3552","85385","588013","588893","584805","588013","NA","Sternberg Task ","90","73832","94","yes","1024"
"95.78947368421052","95.78947368421052","785.1894736842105","785.1894736842105","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","94","94","0","94","94","0","0","94","0","0","94","94","94","94","0","Mon Oct 12 09:15:04 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\Owner","no","mono","no","18","no","white","no","yes","768","legacy","82","11","C:/Users/Owner/KJPsubject-1.csv","legacy","8 4 3 9","Lentiform Loewenfeld","3.3.3","0","n","yes","0","right","right","left","right","NA","761","6690","4404","761","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","5","592211","508649","10243","588897","590005","3546","89790","590006","3552","85385","594215","594978","591010","594215","NA","Sternberg Task ","91","74593","95","yes","1024"
"95.83333333333333","95.83333333333333","785.8958333333334","785.8958333333334","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","95","95","0","95","95","0","0","95","0","0","95","95","95","95","0","Mon Oct 12 09:15:04 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\Owner","no","mono","no","18","no","white","no","yes","768","legacy","83","11","C:/Users/Owner/KJPsubject-1.csv","legacy","6 8 9 3 4 9","Lentiform Loewenfeld","3.3.3","5","y","yes","0","left","right","left","left","NA","853","6690","4404","853","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","4","598298","508649","10243","594981","596089","3546","89790","596090","3552","85385","600304","601158","597094","600303","NA","Sternberg Task ","92","75446","96","yes","1024"
"95.87628865979381","95.87628865979381","784.680412371134","784.680412371134","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","96","96","0","96","96","0","0","96","0","0","96","96","96","96","0","Mon Oct 12 09:15:04 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\Owner","no","mono","no","18","no","white","no","yes","768","legacy","84","11","C:/Users/Owner/KJPsubject-1.csv","legacy","4 8 1 2","Lentiform Loewenfeld","3.3.3","0","n","yes","0","right","right","left","right","NA","668","6690","4404","668","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","7","604482","508649","10243","601162","602271","3546","89790","602273","3552","85385","606486","607155","603277","606486","NA","Sternberg Task ","93","76114","97","yes","1024"
"95.91836734693878","95.91836734693878","784.4897959183673","784.4897959183673","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","97","97","0","97","97","0","0","97","0","0","97","97","97","97","0","Mon Oct 12 09:15:04 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\Owner","no","mono","no","18","no","white","no","yes","768","legacy","85","11","C:/Users/Owner/KJPsubject-1.csv","legacy","4 2 7 6 1 3","Lentiform Loewenfeld","3.3.3","0","n","yes","0","right","right","left","right","NA","766","6690","4404","766","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","8","610464","508649","10243","607159","608255","3546","89790","608257","3552","85385","612468","613236","609261","612468","NA","Sternberg Task ","94","76880","98","yes","1024"
"95.95959595959596","95.95959595959596","784.2222222222222","784.2222222222222","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","98","98","0","98","98","0","0","98","0","0","98","98","98","98","0","Mon Oct 12 09:15:04 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\Owner","no","mono","no","18","no","white","no","yes","768","legacy","86","11","C:/Users/Owner/KJPsubject-1.csv","legacy","4 3 2 5 8","Lentiform Loewenfeld","3.3.3","2","y","yes","0","left","right","left","left","NA","758","6690","4404","758","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","3","616552","508649","10243","613239","614342","3546","89790","614343","3552","85385","618556","619315","615347","618556","NA","Sternberg Task ","95","77638","99","yes","1024"
"96","96","787.81","787.81","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","99","99","0","99","99","0","0","99","0","0","99","99","99","99","0","Mon Oct 12 09:15:04 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\Owner","no","mono","no","18","no","white","no","yes","768","legacy","87","11","C:/Users/Owner/KJPsubject-1.csv","legacy","6 9 7 3 8 2","Lentiform Loewenfeld","3.3.3","0","n","yes","0","right","right","left","right","NA","1143","6690","4404","1143","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","5","622637","508649","10243","619318","620427","3546","89790","620428","3552","85385","624642","625786","621432","624641","NA","Sternberg Task ","96","78781","100","yes","1024"
"96.03960396039604","96.03960396039604","787.1089108910891","787.1089108910891","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","100","100","0","100","100","0","0","100","0","0","100","100","100","100","0","Mon Oct 12 09:15:04 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\Owner","no","mono","no","18","no","white","no","yes","768","legacy","88","11","C:/Users/Owner/KJPsubject-1.csv","legacy","4 1 5","Lentiform Loewenfeld","3.3.3","2","y","yes","0","left","right","left","left","NA","717","6690","4404","717","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","1","629101","508649","10243","625789","626891","3546","89790","626893","3552","85385","631105","631823","627897","631105","NA","Sternberg Task ","97","79498","101","yes","1024"
"96.07843137254902","96.07843137254902","784.4607843137255","784.4607843137255","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","101","101","0","101","101","0","0","101","0","0","101","101","101","101","0","Mon Oct 12 09:15:04 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\Owner","no","mono","no","18","no","white","no","yes","768","legacy","89","11","C:/Users/Owner/KJPsubject-1.csv","legacy","5","Lentiform Loewenfeld","3.3.3","0","n","yes","0","right","right","left","right","NA","517","6690","4404","517","NA","2","legacy","1","1024","2","48000","-16","experiment","1","odd","8","635147","508649","10243","631828","632936","3546","89790","632938","3552","85385","637151","637670","633942","637151","NA","Sternberg Task ","98","80015","102","yes","1024"
"96.11650485436893","96.11650485436893","784.0679611650486","784.0679611650486","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","102","102","0","102","102","0","0","102","0","0","102","102","102","102","0","Mon Oct 12 09:15:04 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\Owner","no","mono","no","18","no","white","no","yes","768","legacy","90","11","C:/Users/Owner/KJPsubject-1.csv","legacy","3 4 9 6 2 9","Lentiform Loewenfeld","3.3.3","5","y","yes","0","left","right","left","left","NA","744","6690","4404","744","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","2","640987","508649","10243","637672","638778","3546","89790","638779","3552","85385","642991","643736","639783","642991","NA","Sternberg Task ","99","80759","103","yes","1024"
"96.15384615384616","96.15384615384616","782.5961538461538","782.5961538461538","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","103","103","0","103","103","0","0","103","0","0","103","103","103","103","0","Mon Oct 12 09:15:04 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\Owner","no","mono","no","18","no","white","no","yes","768","legacy","91","11","C:/Users/Owner/KJPsubject-1.csv","legacy","9 1 7 2","Lentiform Loewenfeld","3.3.3","2","y","yes","0","left","right","left","left","NA","631","6690","4404","631","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","1","647061","508649","10243","643739","644852","3546","89790","644854","3552","85385","649065","649698","645857","649065","NA","Sternberg Task ","100","81390","104","yes","1024"
