"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_instruction1","correct_new_keyboard_response","correct_response","count_Fixation","count_ISI","count_correctFeedback","count_expSequence","count_experiment","count_experimentLoop","count_incorrectFeedback","count_instruction1","count_instructions2","count_memorySet","count_new_keyboard_response","count_new_logger","count_practiceLoop","count_probe","count_thankYou","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practiceLoop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_instruction1","response_instructions2","response_new_keyboard_response","response_thankYou","response_time","response_time_instruction1","response_time_instructions2","response_time_new_keyboard_response","response_time_thankYou","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_Fixation","time_ISI","time_correctFeedback","time_expSequence","time_experiment","time_experimentLoop","time_incorrectFeedback","time_instruction1","time_instructions2","time_memorySet","time_new_keyboard_response","time_new_logger","time_practiceLoop","time_probe","time_thankYou","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"69.6969696969697","69.6969696969697","710.1212121212121","710.1212121212121","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","65","65","65","65","0","0","65","0","0","65","65","65","0","65","0","Sun Oct 25 18:38:57 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","53","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/MM-subject-4.csv","legacy","4 2 6 9","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","return","right","NA","591","28930","8146","591","NA","2","legacy","4","1024","2","48000","-16","experiment","4","even","7","434512","436749","433427","434495","2607","113504","349233","2623","105357","435529","438766","439358","31563","438766","NA","Sternberg Task","46","46868","66","yes","1024"
"70.14925373134328","70.14925373134328","707.9850746268656","707.9850746268656","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","66","66","66","66","0","0","66","0","0","66","66","66","0","66","0","Sun Oct 25 18:38:57 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","54","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/MM-subject-4.csv","legacy","8 5 1 3 9","Lentiform Loewenfeld","3.3.3","4","y","0","left","right","return","left","NA","567","28930","8146","567","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","3","440458","442695","439374","440442","2607","113504","349233","2623","105357","441476","444712","445280","31563","444712","NA","Sternberg Task","47","47435","67","yes","1024"
"69.11764705882354","69.11764705882354","711.6029411764706","711.6029411764706","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","67","67","67","67","0","0","67","0","0","67","67","67","0","67","0","Sun Oct 25 18:38:57 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","55","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/MM-subject-4.csv","legacy","3 9 6 2","Lentiform Loewenfeld","3.3.3","4","y","0","right","right","return","right","NA","954","28930","8146","954","NA","2","legacy","4","1024","2","48000","-16","experiment","4","even","2","446383","448620","445296","446367","2607","113504","349233","2623","105357","447401","450637","451592","31563","450637","NA","Sternberg Task","47","48389","68","yes","1024"
"68.1159420289855","68.1159420289855","711.1449275362319","711.1449275362319","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","68","68","68","68","0","0","68","0","0","68","68","68","0","68","0","Sun Oct 25 18:38:57 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","56","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/MM-subject-4.csv","legacy","1 7 5 2 9","Lentiform Loewenfeld","3.3.3","0","n","0","left","right","return","left","NA","680","28930","8146","680","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","3","452691","454928","445296","452675","2607","113504","451608","2623","105357","453709","456946","457627","31563","456946","NA","Sternberg Task","47","49069","69","yes","1024"
"68.57142857142857","68.57142857142857","708.6","708.6","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","69","69","69","69","0","0","69","0","0","69","69","69","0","69","0","Sun Oct 25 18:38:57 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","57","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/MM-subject-4.csv","legacy","9 6 2 4 1","Lentiform Loewenfeld","3.3.3","4","y","0","left","right","return","left","NA","533","28930","8146","533","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","4","458731","460969","445296","458715","2607","113504","457645","2623","105357","459748","462983","463517","31563","462983","NA","Sternberg Task","48","49602","70","yes","1024"
"69.01408450704226","69.01408450704226","705.9577464788732","705.9577464788732","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","70","70","70","70","0","0","70","0","0","70","70","70","0","70","0","Sun Oct 25 18:38:57 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","58","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/MM-subject-4.csv","legacy","3 9 7 6 4","Lentiform Loewenfeld","3.3.3","3","y","0","left","right","return","left","NA","521","28930","8146","521","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","7","464617","466852","463534","464601","2607","113504","457645","2623","105357","465633","468870","469391","31563","468870","NA","Sternberg Task","49","50123","71","yes","1024"
"68.05555555555556","68.05555555555556","707.1805555555555","707.1805555555555","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","71","71","71","71","0","0","71","0","0","71","71","71","0","71","0","Sun Oct 25 18:38:57 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","59","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/MM-subject-4.csv","legacy","3 4 9 6 2 9","Lentiform Loewenfeld","3.3.3","5","y","0","right","right","return","right","NA","794","28930","8146","794","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","2","470494","472730","469408","470477","2607","113504","457645","2623","105357","471511","474747","475542","31563","474747","NA","Sternberg Task","49","50917","72","yes","1024"
"68.4931506849315","68.4931506849315","713.2876712328767","713.2876712328767","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","72","72","72","72","0","0","72","0","0","72","72","72","0","72","0","Sun Oct 25 18:38:57 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","60","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/MM-subject-4.csv","legacy","5","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","return","right","NA","1153","28930","8146","1153","NA","2","legacy","1","1024","2","48000","-16","experiment","4","even","8","476640","478875","469408","476624","2607","113504","475558","2623","105357","477657","480892","482046","31563","480892","NA","Sternberg Task","50","52070","73","yes","1024"
"68.91891891891892","68.91891891891892","711.3243243243244","711.3243243243244","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","73","73","73","73","0","0","73","0","0","73","73","73","0","73","0","Sun Oct 25 18:38:57 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","61","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/MM-subject-4.csv","legacy","6 7 9 3 1 2","Lentiform Loewenfeld","3.3.3","1","y","0","left","right","return","left","NA","568","28930","8146","568","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","6","483148","485384","482063","483132","2607","113504","475558","2623","105357","484165","487401","487970","31563","487401","NA","Sternberg Task","51","52638","74","yes","1024"
"69.33333333333333","69.33333333333333","708.4266666666666","708.4266666666666","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","74","74","74","74","0","0","74","0","0","74","74","74","0","74","0","Sun Oct 25 18:38:57 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","62","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/MM-subject-4.csv","legacy","6 2 9 3 8 4","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","return","right","NA","494","28930","8146","494","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","1","489065","491301","487987","489050","2607","113504","475558","2623","105357","490082","493318","493813","31563","493318","NA","Sternberg Task","52","53132","75","yes","1024"
"69.73684210526316","69.73684210526316","706.671052631579","706.671052631579","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","75","75","75","75","0","0","75","0","0","75","75","75","0","75","0","Sun Oct 25 18:38:57 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","63","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/MM-subject-4.csv","legacy","5 2 9 6 1 7","Lentiform Loewenfeld","3.3.3","3","y","0","left","right","return","left","NA","575","28930","8146","575","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","9","494916","497153","493830","494900","2607","113504","475558","2623","105357","495934","499170","499746","31563","499170","NA","Sternberg Task","53","53707","76","yes","1024"
"70.12987012987013","70.12987012987013","706.1168831168832","706.1168831168832","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","76","76","76","76","0","0","76","0","0","76","76","76","0","76","0","Sun Oct 25 18:38:57 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","64","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/MM-subject-4.csv","legacy","7 1 3","Lentiform Loewenfeld","3.3.3","2","y","0","left","right","return","left","NA","664","28930","8146","664","NA","2","legacy","3","1024","2","48000","-16","experiment","4","even","1","500847","503084","499763","500832","2607","113504","475558","2623","105357","501865","505101","505766","31563","505101","NA","Sternberg Task","54","54371","77","yes","1024"
"70.51282051282051","70.51282051282051","707.4487179487179","707.4487179487179","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","77","77","77","77","0","0","77","0","0","77","77","77","0","77","0","Sun Oct 25 18:38:57 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","65","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/MM-subject-4.csv","legacy","8 3","Lentiform Loewenfeld","3.3.3","2","y","0","left","right","return","left","NA","810","28930","8146","810","NA","2","legacy","2","1024","2","48000","-16","experiment","4","even","3","506868","509102","505783","506851","2607","113504","475558","2623","105357","507886","511119","511930","31563","511119","NA","Sternberg Task","55","55181","78","yes","1024"
"70.88607594936708","70.88607594936708","705.7594936708861","705.7594936708861","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","78","78","78","78","0","0","78","0","0","78","78","78","0","78","0","Sun Oct 25 18:38:57 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","66","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/MM-subject-4.csv","legacy","5 2 6","Lentiform Loewenfeld","3.3.3","2","y","0","left","right","return","left","NA","574","28930","8146","574","NA","2","legacy","3","1024","2","48000","-16","experiment","4","even","2","513029","515265","511946","513013","2607","113504","475558","2623","105357","514046","517282","517857","31563","517282","NA","Sternberg Task","56","55755","79","yes","1024"
"71.25","71.25","704.5625","704.5625","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","79","79","79","79","0","0","79","0","0","79","79","79","0","79","0","Sun Oct 25 18:38:57 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","67","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/MM-subject-4.csv","legacy","9 3 8 2 1 4","Lentiform Loewenfeld","3.3.3","3","y","0","left","right","return","left","NA","610","28930","8146","610","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","8","518964","521200","517875","518947","2607","113504","475558","2623","105357","519982","523217","523828","31563","523217","NA","Sternberg Task","57","56365","80","yes","1024"
"71.60493827160494","71.60493827160494","702.3827160493827","702.3827160493827","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","80","80","80","80","0","0","80","0","0","80","80","80","0","80","0","Sun Oct 25 18:38:57 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","68","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/MM-subject-4.csv","legacy","7 1","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","return","right","NA","528","28930","8146","528","NA","2","legacy","2","1024","2","48000","-16","experiment","4","even","8","524930","527166","523844","524914","2607","113504","475558","2623","105357","525947","529183","529712","31563","529183","NA","Sternberg Task","58","56893","81","yes","1024"
"71.95121951219512","71.95121951219512","702.939024390244","702.939024390244","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","81","81","81","81","0","0","81","0","0","81","81","81","0","81","0","Sun Oct 25 18:38:57 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","69","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/MM-subject-4.csv","legacy","8 5 4 7 3 1","Lentiform Loewenfeld","3.3.3","2","y","0","left","right","return","left","NA","748","28930","8146","748","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","5","530815","533051","529730","530799","2607","113504","475558","2623","105357","531832","535068","535817","31563","535068","NA","Sternberg Task","59","57641","82","yes","1024"
"72.28915662650603","72.28915662650603","701.0481927710844","701.0481927710844","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","82","82","82","82","0","0","82","0","0","82","82","82","0","82","0","Sun Oct 25 18:38:57 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","70","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/MM-subject-4.csv","legacy","3 9 1","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","return","right","NA","546","28930","8146","546","NA","2","legacy","3","1024","2","48000","-16","experiment","4","even","7","536921","539156","535833","536905","2607","113504","475558","2623","105357","537938","541173","541720","31563","541173","NA","Sternberg Task","60","58187","83","yes","1024"
"71.42857142857143","71.42857142857143","707.952380952381","707.952380952381","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","83","83","83","83","0","0","83","0","0","83","83","83","0","83","0","Sun Oct 25 18:38:57 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","71","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/MM-subject-4.csv","legacy","6 7 5 9","Lentiform Loewenfeld","3.3.3","0","n","0","left","right","return","left","NA","1281","28930","8146","1281","NA","2","legacy","4","1024","2","48000","-16","experiment","4","even","2","542824","545061","541737","542808","2607","113504","475558","2623","105357","543841","547078","548360","31563","547078","NA","Sternberg Task","60","59468","84","yes","1024"
"71.76470588235294","71.76470588235294","707.6823529411764","707.6823529411764","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","84","84","84","84","0","0","84","0","0","84","84","84","0","84","0","Sun Oct 25 18:38:57 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","72","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/MM-subject-4.csv","legacy","4 6 2 5 1","Lentiform Loewenfeld","3.3.3","5","y","0","left","right","return","left","NA","685","28930","8146","685","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","1","549463","551700","541737","549447","2607","113504","548377","2623","105357","550480","553718","554404","31563","553717","NA","Sternberg Task","61","60153","85","yes","1024"
"70.93023255813954","70.93023255813954","708.7906976744187","708.7906976744187","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","85","85","85","85","0","0","85","0","0","85","85","85","0","85","0","Sun Oct 25 18:38:57 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","73","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/MM-subject-4.csv","legacy","8 5 7 3 6","Lentiform Loewenfeld","3.3.3","0","n","0","left","right","return","left","NA","803","28930","8146","803","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","9","555507","557744","554421","555491","2607","113504","548377","2623","105357","556524","559761","560565","31563","559761","NA","Sternberg Task","61","60956","86","yes","1024"
"71.26436781609195","71.26436781609195","707.5172413793103","707.5172413793103","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","86","86","86","86","0","0","86","0","0","86","86","86","0","86","0","Sun Oct 25 18:38:57 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","74","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/MM-subject-4.csv","legacy","8 1 6","Lentiform Loewenfeld","3.3.3","3","y","0","left","right","return","left","NA","598","28930","8146","598","NA","2","legacy","3","1024","2","48000","-16","experiment","4","even","6","561667","563904","554421","561651","2607","113504","560582","2623","105357","562684","565921","566520","31563","565921","NA","Sternberg Task","62","61554","87","yes","1024"
"71.5909090909091","71.5909090909091","705.4090909090909","705.4090909090909","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","87","87","87","87","0","0","87","0","0","87","87","87","0","87","0","Sun Oct 25 18:38:57 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","75","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/MM-subject-4.csv","legacy","2 3 7 4","Lentiform Loewenfeld","3.3.3","1","y","0","left","right","return","left","NA","522","28930","8146","522","NA","2","legacy","4","1024","2","48000","-16","experiment","4","even","2","567622","569858","566536","567606","2607","113504","560582","2623","105357","568639","571876","572399","31563","571876","NA","Sternberg Task","63","62076","88","yes","1024"
"71.91011235955057","71.91011235955057","704.8314606741573","704.8314606741573","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","88","88","88","88","0","0","88","0","0","88","88","88","0","88","0","Sun Oct 25 18:38:57 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","76","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/MM-subject-4.csv","legacy","6 9 5","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","return","right","NA","654","28930","8146","654","NA","2","legacy","3","1024","2","48000","-16","experiment","4","even","8","573501","575737","572416","573485","2607","113504","560582","2623","105357","574518","577754","578409","31563","577754","NA","Sternberg Task","64","62730","89","yes","1024"
"72.22222222222223","72.22222222222223","713.8","713.8","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","89","89","89","89","0","0","89","0","0","89","89","89","0","89","0","Sun Oct 25 18:38:57 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","77","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/MM-subject-4.csv","legacy","2 3 8 5 6 7","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","return","right","NA","1512","28930","8146","1512","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","1","579511","581747","578425","579495","2607","113504","560582","2623","105357","580528","583764","585277","31563","583764","NA","Sternberg Task","65","64242","90","yes","1024"
"72.52747252747253","72.52747252747253","714.934065934066","714.934065934066","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","90","90","90","90","0","0","90","0","0","90","90","90","0","90","0","Sun Oct 25 18:38:57 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","78","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/MM-subject-4.csv","legacy","1 7 5 2","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","return","right","NA","817","28930","8146","817","NA","2","legacy","4","1024","2","48000","-16","experiment","4","even","3","586377","588613","585293","586361","2607","113504","560582","2623","105357","587394","590630","591448","31563","590630","NA","Sternberg Task","66","65059","91","yes","1024"
"72.82608695652173","72.82608695652173","714.0217391304348","714.0217391304348","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","91","91","91","91","0","0","91","0","0","91","91","91","0","91","0","Sun Oct 25 18:38:57 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","79","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/MM-subject-4.csv","legacy","8 9 6 1","Lentiform Loewenfeld","3.3.3","2","y","0","left","right","return","left","NA","631","28930","8146","631","NA","2","legacy","4","1024","2","48000","-16","experiment","4","even","9","592552","594788","591465","592535","2607","113504","560582","2623","105357","593569","596806","597439","31563","596806","NA","Sternberg Task","67","65690","92","yes","1024"
"73.11827956989248","73.11827956989248","714.6236559139785","714.6236559139785","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","92","92","92","92","0","0","92","0","0","92","92","92","0","92","0","Sun Oct 25 18:38:57 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","80","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/MM-subject-4.csv","legacy","8 4 3 5","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","return","right","NA","770","28930","8146","770","NA","2","legacy","4","1024","2","48000","-16","experiment","4","even","6","598540","600777","597455","598524","2607","113504","560582","2623","105357","599558","602794","603565","31563","602794","NA","Sternberg Task","68","66460","93","yes","1024"
"73.40425531914893","73.40425531914893","717.5425531914893","717.5425531914893","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","93","93","93","93","0","0","93","0","0","93","93","93","0","93","0","Sun Oct 25 18:38:57 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","81","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/MM-subject-4.csv","legacy","2 8 7 9 5 3","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","return","right","NA","989","28930","8146","989","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","6","604669","606907","603583","604653","2607","113504","560582","2623","105357","605686","608924","609914","31563","608924","NA","Sternberg Task","69","67449","94","yes","1024"
"72.63157894736842","72.63157894736842","723.0526315789474","723.0526315789474","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","94","94","94","94","0","0","94","0","0","94","94","94","0","94","0","Sun Oct 25 18:38:57 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","82","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/MM-subject-4.csv","legacy","7 2 3","Lentiform Loewenfeld","3.3.3","3","y","0","right","right","return","right","NA","1241","28930","8146","1241","NA","2","legacy","3","1024","2","48000","-16","experiment","4","even","3","611013","613249","609931","610998","2607","113504","560582","2623","105357","612030","615266","616508","31563","615266","NA","Sternberg Task","69","68690","95","yes","1024"
"71.875","71.875","721.8020833333334","721.8020833333334","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","95","95","95","95","0","0","95","0","0","95","95","95","0","95","0","Sun Oct 25 18:38:57 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","83","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/MM-subject-4.csv","legacy","8 5 4 2 9 6","Lentiform Loewenfeld","3.3.3","0","n","0","left","right","return","left","NA","603","28930","8146","603","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","3","617609","619847","609931","617593","2607","113504","616525","2623","105357","618627","621865","622469","31563","621865","NA","Sternberg Task","69","69293","96","yes","1024"
"72.16494845360825","72.16494845360825","719.7422680412371","719.7422680412371","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","96","96","96","96","0","0","96","0","0","96","96","96","0","96","0","Sun Oct 25 18:38:57 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","84","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/MM-subject-4.csv","legacy","4 1 5","Lentiform Loewenfeld","3.3.3","2","y","0","left","right","return","left","NA","522","28930","8146","522","NA","2","legacy","3","1024","2","48000","-16","experiment","4","even","1","623571","625808","609931","623555","2607","113504","622485","2623","105357","624588","627825","628348","31563","627825","NA","Sternberg Task","70","69815","97","yes","1024"
