"acc","accuracy","average_response_time","avg_rt","background","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_Instructions1","correct_keyboard_response","correct_response","count_Block1","count_Block2","count_Block3","count_Instructions1","count_Instructions2","count_Instructions3","count_error_feedback","count_experiment","count_faster","count_fixation","count_isi","count_keyboard_response","count_logger","count_new_sketchpad_2","count_sequence","count_stimulus","datetime","deadline","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_Block1","logfile","mouse_backend","opensesame_codename","opensesame_version","psychopy_waitblanking","repeat_cycle","response","response_Instructions1","response_Instructions2","response_Instructions3","response_keyboard_response","response_new_sketchpad_2","response_time","response_time_Instructions1","response_time_Instructions2","response_time_Instructions3","response_time_keyboard_response","response_time_new_sketchpad_2","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_nr","subject_parity","time_Block1","time_Block2","time_Block3","time_Instructions1","time_Instructions2","time_Instructions3","time_error_feedback","time_experiment","time_faster","time_fixation","time_isi","time_keyboard_response","time_logger","time_new_sketchpad_2","time_sequence","time_stimulus","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"91.93548387096774","91.93548387096774","489.46774193548384","489.46774193548384","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","0","0","0","123","0","123","123","123","123","123","0","123","123","Tue Sep 13 18:12:07 2022","600","The main experiment item","yes","lab 2.1.osexp","C:\Users\Owner\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","43","79","C:\Users\Owner\Downloads\defaultlog.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","h","s","s","NA","h","NA","495","7863","4963","NA","495","NA","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","11115","152099","NA","3250","147134","NA","222542","3248","160314","225727","224670","225829","226326","NA","225723","225829","As Boring or as Not Boring as You Want","114","60694","124","yes","1024"
"92","92","489.752","489.752","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","0","0","0","124","0","124","124","124","124","124","0","124","124","Tue Sep 13 18:12:07 2022","600","The main experiment item","yes","lab 2.1.osexp","C:\Users\Owner\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","44","79","C:\Users\Owner\Downloads\defaultlog.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","h","s","s","NA","h","NA","525","7863","4963","NA","525","NA","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","11115","152099","NA","3250","147134","NA","222542","3248","160314","227386","226331","227487","228014","NA","227384","227487","As Boring or as Not Boring as You Want","115","61219","125","yes","1024"
"92.06349206349206","92.06349206349206","488.72222222222223","488.72222222222223","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","0","0","0","125","0","125","125","125","125","125","0","125","125","Tue Sep 13 18:12:07 2022","600","The main experiment item","yes","lab 2.1.osexp","C:\Users\Owner\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","45","79","C:\Users\Owner\Downloads\defaultlog.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","h","s","s","NA","h","NA","360","7863","4963","NA","360","NA","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","11115","152099","NA","3250","147134","NA","222542","3248","160314","229074","228018","229180","229541","NA","229072","229178","As Boring or as Not Boring as You Want","116","61579","126","yes","1024"
"92.1259842519685","92.1259842519685","488.33858267716533","488.33858267716533","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","0","0","0","126","0","126","126","126","126","126","0","126","126","Tue Sep 13 18:12:07 2022","600","The main experiment item","yes","lab 2.1.osexp","C:\Users\Owner\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","46","79","C:\Users\Owner\Downloads\defaultlog.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","h","s","s","NA","h","NA","440","7863","4963","NA","440","NA","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","11115","152099","NA","3250","147134","NA","222542","3248","160314","230602","229546","230703","231145","NA","230601","230703","As Boring or as Not Boring as You Want","117","62019","127","yes","1024"
"92.1875","92.1875","487.765625","487.765625","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","0","0","0","127","0","127","127","127","127","127","0","127","127","Tue Sep 13 18:12:07 2022","600","The main experiment item","yes","lab 2.1.osexp","C:\Users\Owner\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","47","79","C:\Users\Owner\Downloads\defaultlog.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","h","s","s","NA","h","NA","415","7863","4963","NA","415","NA","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","11115","152099","NA","3250","147134","NA","222542","3248","160314","232209","231154","232311","232728","NA","232207","232311","As Boring or as Not Boring as You Want","118","62434","128","yes","1024"
"92.24806201550388","92.24806201550388","487.7674418604651","487.7674418604651","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","0","0","0","128","0","128","128","128","128","128","0","128","128","Tue Sep 13 18:12:07 2022","600","The main experiment item","yes","lab 2.1.osexp","C:\Users\Owner\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","48","79","C:\Users\Owner\Downloads\defaultlog.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","s","s","s","NA","s","NA","488","7863","4963","NA","488","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","11115","152099","NA","3250","147134","NA","222542","3248","160314","233788","232732","233889","234378","NA","233786","233889","As Boring or as Not Boring as You Want","119","62922","129","yes","1024"
"92.3076923076923","92.3076923076923","487.4153846153846","487.4153846153846","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","0","0","0","129","0","129","129","129","129","129","0","129","129","Tue Sep 13 18:12:07 2022","600","The main experiment item","yes","lab 2.1.osexp","C:\Users\Owner\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","49","79","C:\Users\Owner\Downloads\defaultlog.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","s","s","s","NA","s","NA","442","7863","4963","NA","442","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","11115","152099","NA","3250","147134","NA","222542","3248","160314","235442","234384","235543","235987","NA","235439","235543","As Boring or as Not Boring as You Want","120","63364","130","yes","1024"
"92.36641221374046","92.36641221374046","487.4732824427481","487.4732824427481","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","0","0","0","130","0","130","130","130","130","130","0","130","130","Tue Sep 13 18:12:07 2022","600","The main experiment item","yes","lab 2.1.osexp","C:\Users\Owner\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","50","79","C:\Users\Owner\Downloads\defaultlog.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","h","s","s","NA","h","NA","495","7863","4963","NA","495","NA","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","11115","152099","NA","3250","147134","NA","222542","3248","160314","237053","235994","237155","237651","NA","237050","237155","As Boring or as Not Boring as You Want","121","63859","131","yes","1024"
"91.66666666666667","91.66666666666667","486.72727272727275","486.72727272727275","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","s","0","0","0","0","0","0","131","0","131","131","131","131","131","0","131","131","Tue Sep 13 18:12:07 2022","600","The main experiment item","yes","lab 2.1.osexp","C:\Users\Owner\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","51","79","C:\Users\Owner\Downloads\defaultlog.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","h","s","s","NA","h","NA","389","7863","4963","NA","389","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","11115","152099","NA","3250","147134","NA","222542","3248","160314","238727","237656","238829","239220","NA","238725","238828","As Boring or as Not Boring as You Want","121","64248","132","yes","1024"
"91.72932330827068","91.72932330827068","486.6842105263158","486.6842105263158","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","0","0","0","132","0","132","132","132","132","132","0","132","132","Tue Sep 13 18:12:07 2022","600","The main experiment item","yes","lab 2.1.osexp","C:\Users\Owner\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","52","79","C:\Users\Owner\Downloads\defaultlog.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","s","s","s","NA","s","NA","481","7863","4963","NA","481","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","11115","152099","NA","3250","147134","NA","239225","3248","160314","240796","239726","240897","241380","NA","240794","240897","As Boring or as Not Boring as You Want","122","64729","133","yes","1024"
"91.7910447761194","91.7910447761194","486.1194029850746","486.1194029850746","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","0","0","0","133","0","133","133","133","133","133","0","133","133","Tue Sep 13 18:12:07 2022","600","The main experiment item","yes","lab 2.1.osexp","C:\Users\Owner\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","53","79","C:\Users\Owner\Downloads\defaultlog.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","s","s","s","NA","s","NA","411","7863","4963","NA","411","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","11115","152099","NA","3250","147134","NA","239225","3248","160314","242443","241384","242545","242957","NA","242441","242544","As Boring or as Not Boring as You Want","123","65140","134","yes","1024"
"91.85185185185185","91.85185185185185","485.162962962963","485.162962962963","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","0","0","0","134","0","134","134","134","134","134","0","134","134","Tue Sep 13 18:12:07 2022","600","The main experiment item","yes","lab 2.1.osexp","C:\Users\Owner\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","54","79","C:\Users\Owner\Downloads\defaultlog.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","s","s","s","NA","s","NA","357","7863","4963","NA","357","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","11115","152099","NA","3250","147134","NA","239225","3248","160314","244021","242962","244122","244481","NA","244019","244122","As Boring or as Not Boring as You Want","124","65497","135","yes","1024"
"91.91176470588235","91.91176470588235","484","484","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","0","0","0","135","0","135","135","135","135","135","0","135","135","Tue Sep 13 18:12:07 2022","600","The main experiment item","yes","lab 2.1.osexp","C:\Users\Owner\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","55","79","C:\Users\Owner\Downloads\defaultlog.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","s","s","s","NA","s","NA","327","7863","4963","NA","327","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","11115","152099","NA","3250","147134","NA","239225","3248","160314","245543","244486","245645","245973","NA","245541","245645","As Boring or as Not Boring as You Want","125","65824","136","yes","1024"
"91.97080291970804","91.97080291970804","483.22627737226276","483.22627737226276","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","0","0","0","136","0","136","136","136","136","136","0","136","136","Tue Sep 13 18:12:07 2022","600","The main experiment item","yes","lab 2.1.osexp","C:\Users\Owner\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","56","79","C:\Users\Owner\Downloads\defaultlog.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","s","s","s","NA","s","NA","378","7863","4963","NA","378","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","11115","152099","NA","3250","147134","NA","239225","3248","160314","247044","245980","247144","247523","NA","247042","247144","As Boring or as Not Boring as You Want","126","66202","137","yes","1024"
"92.02898550724638","92.02898550724638","483.2608695652174","483.2608695652174","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","0","0","0","137","0","137","137","137","137","137","0","137","137","Tue Sep 13 18:12:07 2022","600","The main experiment item","yes","lab 2.1.osexp","C:\Users\Owner\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","57","79","C:\Users\Owner\Downloads\defaultlog.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","h","s","s","NA","h","NA","488","7863","4963","NA","488","NA","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","11115","152099","NA","3250","147134","NA","239225","3248","160314","248588","247528","248692","249181","NA","248586","248692","As Boring or as Not Boring as You Want","127","66690","138","yes","1024"
"92.0863309352518","92.0863309352518","483.10791366906477","483.10791366906477","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","0","0","0","138","0","138","138","138","138","138","0","138","138","Tue Sep 13 18:12:07 2022","600","The main experiment item","yes","lab 2.1.osexp","C:\Users\Owner\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","58","79","C:\Users\Owner\Downloads\defaultlog.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","s","s","s","NA","s","NA","462","7863","4963","NA","462","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","11115","152099","NA","3250","147134","NA","239225","3248","160314","250243","249186","250344","250808","NA","250242","250344","As Boring or as Not Boring as You Want","128","67152","139","yes","1024"
"92.14285714285714","92.14285714285714","483.2857142857143","483.2857142857143","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","0","0","0","139","0","139","139","139","139","139","0","139","139","Tue Sep 13 18:12:07 2022","600","The main experiment item","yes","lab 2.1.osexp","C:\Users\Owner\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","59","79","C:\Users\Owner\Downloads\defaultlog.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","h","s","s","NA","h","NA","508","7863","4963","NA","508","NA","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","11115","152099","NA","3250","147134","NA","239225","3248","160314","251872","250812","251973","252482","NA","251868","251973","As Boring or as Not Boring as You Want","129","67660","140","yes","1024"
"92.19858156028369","92.19858156028369","483.5531914893617","483.5531914893617","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","0","0","0","140","0","140","140","140","140","140","0","140","140","Tue Sep 13 18:12:07 2022","600","The main experiment item","yes","lab 2.1.osexp","C:\Users\Owner\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","60","79","C:\Users\Owner\Downloads\defaultlog.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","h","s","s","NA","h","NA","521","7863","4963","NA","521","NA","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","11115","152099","NA","3250","147134","NA","239225","3248","160314","253554","252494","253655","254178","NA","253551","253655","As Boring or as Not Boring as You Want","130","68181","141","yes","1024"
"92.25352112676056","92.25352112676056","483.34507042253523","483.34507042253523","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","0","0","0","141","0","141","141","141","141","141","0","141","141","Tue Sep 13 18:12:07 2022","600","The main experiment item","yes","lab 2.1.osexp","C:\Users\Owner\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","61","79","C:\Users\Owner\Downloads\defaultlog.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","h","s","s","NA","h","NA","454","7863","4963","NA","454","NA","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","11115","152099","NA","3250","147134","NA","239225","3248","160314","255241","254184","255342","255797","NA","255239","255342","As Boring or as Not Boring as You Want","131","68635","142","yes","1024"
"92.3076923076923","92.3076923076923","482.73426573426576","482.73426573426576","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","0","0","0","142","0","142","142","142","142","142","0","142","142","Tue Sep 13 18:12:07 2022","600","The main experiment item","yes","lab 2.1.osexp","C:\Users\Owner\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","62","79","C:\Users\Owner\Downloads\defaultlog.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","s","s","s","NA","s","NA","396","7863","4963","NA","396","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","11115","152099","NA","3250","147134","NA","239225","3248","160314","256859","255802","256960","257357","NA","256856","256960","As Boring or as Not Boring as You Want","132","69031","143","yes","1024"
"92.36111111111111","92.36111111111111","481.84027777777777","481.84027777777777","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","0","0","0","143","0","143","143","143","143","143","0","143","143","Tue Sep 13 18:12:07 2022","600","The main experiment item","yes","lab 2.1.osexp","C:\Users\Owner\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","63","79","C:\Users\Owner\Downloads\defaultlog.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","s","s","s","NA","s","NA","354","7863","4963","NA","354","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","11115","152099","NA","3250","147134","NA","239225","3248","160314","258423","257362","258524","258880","NA","258420","258524","As Boring or as Not Boring as You Want","133","69385","144","yes","1024"
"92.41379310344827","92.41379310344827","481.29655172413794","481.29655172413794","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","0","0","0","144","0","144","144","144","144","144","0","144","144","Tue Sep 13 18:12:07 2022","600","The main experiment item","yes","lab 2.1.osexp","C:\Users\Owner\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","64","79","C:\Users\Owner\Downloads\defaultlog.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","s","s","s","NA","s","NA","403","7863","4963","NA","403","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","11115","152099","NA","3250","147134","NA","239225","3248","160314","259942","258886","260043","260448","NA","259940","260043","As Boring or as Not Boring as You Want","134","69788","145","yes","1024"
"92.46575342465754","92.46575342465754","480.78767123287673","480.78767123287673","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","0","0","0","145","0","145","145","145","145","145","0","145","145","Tue Sep 13 18:12:07 2022","600","The main experiment item","yes","lab 2.1.osexp","C:\Users\Owner\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","65","79","C:\Users\Owner\Downloads\defaultlog.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","h","s","s","NA","h","NA","407","7863","4963","NA","407","NA","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","11115","152099","NA","3250","147134","NA","239225","3248","160314","261513","260452","261614","262022","NA","261512","261614","As Boring or as Not Boring as You Want","135","70195","146","yes","1024"
"92.51700680272108","92.51700680272108","480.02721088435374","480.02721088435374","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","0","0","0","146","0","146","146","146","146","146","0","146","146","Tue Sep 13 18:12:07 2022","600","The main experiment item","yes","lab 2.1.osexp","C:\Users\Owner\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","66","79","C:\Users\Owner\Downloads\defaultlog.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","h","s","s","NA","h","NA","369","7863","4963","NA","369","NA","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","11115","152099","NA","3250","147134","NA","239225","3248","160314","263084","262027","263185","263556","NA","263081","263185","As Boring or as Not Boring as You Want","136","70564","147","yes","1024"
"92.56756756756756","92.56756756756756","480.2905405405405","480.2905405405405","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","0","0","0","147","0","147","147","147","147","147","0","147","147","Tue Sep 13 18:12:07 2022","600","The main experiment item","yes","lab 2.1.osexp","C:\Users\Owner\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","67","79","C:\Users\Owner\Downloads\defaultlog.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","s","s","s","NA","s","NA","519","7863","4963","NA","519","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","11115","152099","NA","3250","147134","NA","239225","3248","160314","264618","263560","264719","265240","NA","264617","264719","As Boring or as Not Boring as You Want","137","71083","148","yes","1024"
"91.94630872483222","91.94630872483222","479.28859060402687","479.28859060402687","black","legacy","legacy","legacy","0","congruent","uniform","0","undefined","0","h","0","0","0","0","0","0","148","0","148","148","148","148","148","0","148","148","Tue Sep 13 18:12:07 2022","600","The main experiment item","yes","lab 2.1.osexp","C:\Users\Owner\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","68","79","C:\Users\Owner\Downloads\defaultlog.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","s","s","s","NA","s","NA","331","7863","4963","NA","331","NA","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","11115","152099","NA","3250","147134","NA","239225","3248","160314","266302","265245","266406","266738","NA","266299","266406","As Boring or as Not Boring as You Want","137","71414","149","yes","1024"
"92","92","479.74","479.74","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","0","0","0","149","0","149","149","149","149","149","0","149","149","Tue Sep 13 18:12:07 2022","600","The main experiment item","yes","lab 2.1.osexp","C:\Users\Owner\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","69","79","C:\Users\Owner\Downloads\defaultlog.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","s","s","s","NA","s","NA","547","7863","4963","NA","547","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","11115","152099","NA","3250","147134","NA","266743","3248","160314","268304","267244","268406","268956","NA","268302","268406","As Boring or as Not Boring as You Want","138","71961","150","yes","1024"
"92.05298013245033","92.05298013245033","478.94039735099335","478.94039735099335","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","0","0","0","150","0","150","150","150","150","150","0","150","150","Tue Sep 13 18:12:07 2022","600","The main experiment item","yes","lab 2.1.osexp","C:\Users\Owner\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","70","79","C:\Users\Owner\Downloads\defaultlog.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","h","s","s","NA","h","NA","359","7863","4963","NA","359","NA","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","11115","152099","NA","3250","147134","NA","266743","3248","160314","270028","268960","270130","270491","NA","270026","270130","As Boring or as Not Boring as You Want","139","72320","151","yes","1024"
"91.44736842105263","91.44736842105263","478.74342105263156","478.74342105263156","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","h","0","0","0","0","0","0","151","0","151","151","151","151","151","0","151","151","Tue Sep 13 18:12:07 2022","600","The main experiment item","yes","lab 2.1.osexp","C:\Users\Owner\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","71","79","C:\Users\Owner\Downloads\defaultlog.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","s","s","s","NA","s","NA","449","7863","4963","NA","449","NA","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","11115","152099","NA","3250","147134","NA","266743","3248","160314","271552","270498","271654","272104","NA","271551","271654","As Boring or as Not Boring as You Want","139","72769","152","yes","1024"
"90.84967320261438","90.84967320261438","478.437908496732","478.437908496732","black","legacy","legacy","legacy","0","congruent","uniform","0","undefined","0","s","0","0","0","0","0","0","152","0","152","152","152","152","152","0","152","152","Tue Sep 13 18:12:07 2022","600","The main experiment item","yes","lab 2.1.osexp","C:\Users\Owner\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","72","79","C:\Users\Owner\Downloads\defaultlog.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","h","s","s","NA","h","NA","432","7863","4963","NA","432","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","11115","152099","NA","3250","147134","NA","272109","3248","160314","273686","272613","273787","274221","NA","273684","273787","As Boring or as Not Boring as You Want","139","73201","153","yes","1024"
"90.9090909090909","90.9090909090909","477.7207792207792","477.7207792207792","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","0","0","0","153","0","153","153","153","153","153","0","153","153","Tue Sep 13 18:12:07 2022","600","The main experiment item","yes","lab 2.1.osexp","C:\Users\Owner\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","73","79","C:\Users\Owner\Downloads\defaultlog.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","s","s","s","NA","s","NA","368","7863","4963","NA","368","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","11115","152099","NA","3250","147134","NA","274225","3248","160314","275782","274726","275883","276252","NA","275779","275883","As Boring or as Not Boring as You Want","140","73569","154","yes","1024"
"90.96774193548387","90.96774193548387","476.8322580645161","476.8322580645161","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","0","0","0","154","0","154","154","154","154","154","0","154","154","Tue Sep 13 18:12:07 2022","600","The main experiment item","yes","lab 2.1.osexp","C:\Users\Owner\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","74","79","C:\Users\Owner\Downloads\defaultlog.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","s","s","s","NA","s","NA","340","7863","4963","NA","340","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","11115","152099","NA","3250","147134","NA","274225","3248","160314","277316","276257","277417","277759","NA","277313","277417","As Boring or as Not Boring as You Want","141","73909","155","yes","1024"
"91.02564102564102","91.02564102564102","476.8397435897436","476.8397435897436","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","0","0","0","155","0","155","155","155","155","155","0","155","155","Tue Sep 13 18:12:07 2022","600","The main experiment item","yes","lab 2.1.osexp","C:\Users\Owner\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","75","79","C:\Users\Owner\Downloads\defaultlog.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","s","s","s","NA","s","NA","478","7863","4963","NA","478","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","11115","152099","NA","3250","147134","NA","274225","3248","160314","278818","277763","278920","279400","NA","278816","278920","As Boring or as Not Boring as You Want","142","74387","156","yes","1024"
"91.0828025477707","91.0828025477707","477.312101910828","477.312101910828","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","0","0","0","156","0","156","156","156","156","156","0","156","156","Tue Sep 13 18:12:07 2022","600","The main experiment item","yes","lab 2.1.osexp","C:\Users\Owner\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","76","79","C:\Users\Owner\Downloads\defaultlog.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","h","s","s","NA","h","NA","551","7863","4963","NA","551","NA","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","11115","152099","NA","3250","147134","NA","274225","3248","160314","280459","279404","280562","281115","NA","280457","280562","As Boring or as Not Boring as You Want","143","74938","157","yes","1024"
"91.13924050632912","91.13924050632912","477.253164556962","477.253164556962","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","0","0","0","157","0","157","157","157","157","157","0","157","157","Tue Sep 13 18:12:07 2022","600","The main experiment item","yes","lab 2.1.osexp","C:\Users\Owner\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","77","79","C:\Users\Owner\Downloads\defaultlog.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","h","s","s","NA","h","NA","468","7863","4963","NA","468","NA","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","11115","152099","NA","3250","147134","NA","274225","3248","160314","282180","281119","282285","282755","NA","282175","282284","As Boring or as Not Boring as You Want","144","75406","158","yes","1024"
