acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,compensation,condition,coordinates,correct,correct_Instructions1,correct_KeyboardResponse,correct_response,count_Block1,count_Block2,count_Block3,count_ErrorFeedback,count_Faster,count_Finish,count_Fixation,count_ISI,count_Instructions1,count_Instructions2,count_Instructions3,count_KeyboardResponse,count_Logger,count_Sequence,count_experiment,count_stimulus,datetime,deadline,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_Block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_Finish,response_Instructions1,response_Instructions2,response_Instructions3,response_KeyboardResponse,response_time,response_time_Finish,response_time_Instructions1,response_time_Instructions2,response_time_Instructions3,response_time_KeyboardResponse,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stimulus,subject_nr,subject_parity,time_Block1,time_Block2,time_Block3,time_ErrorFeedback,time_Faster,time_Finish,time_Fixation,time_ISI,time_Instructions1,time_Instructions2,time_Instructions3,time_KeyboardResponse,time_Logger,time_Sequence,time_experiment,time_stimulus,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
90.76923077,90.76923077,472.8461538,472.8461538,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,64,64,0,64,64,0,0,0,64,64,64,0,64,Tue Sep 13 19:11:31 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,64,64,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,caps lock,NA,NA,h,512,NA,10058,NA,NA,512,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,11895,NA,NA,113967,NA,NA,120360,119282,1835,NA,NA,120462,120975,120358,1831,120462,Flanker Task,59,30735,65,yes,1024
90.90909091,90.90909091,473.6212121,473.6212121,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,0,0,0,65,65,0,65,65,0,0,0,65,65,65,0,65,Tue Sep 13 19:11:31 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,65,65,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,caps lock,NA,NA,s,524,NA,10058,NA,NA,524,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,11895,NA,NA,113967,NA,NA,122040,120978,1835,NA,NA,122142,122667,122038,1831,122142,Flanker Task,60,31259,66,yes,1024
91.04477612,91.04477612,473.5522388,473.5522388,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,66,66,0,66,66,0,0,0,66,66,66,0,66,Tue Sep 13 19:11:31 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,66,66,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,caps lock,NA,NA,s,469,NA,10058,NA,NA,469,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,11895,NA,NA,113967,NA,NA,123761,122671,1835,NA,NA,123866,124336,123759,1831,123866,Flanker Task,61,31728,67,yes,1024
91.17647059,91.17647059,472.2058824,472.2058824,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,67,67,0,67,67,0,0,0,67,67,67,0,67,Tue Sep 13 19:11:31 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,67,67,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,caps lock,NA,NA,s,382,NA,10058,NA,NA,382,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,11895,NA,NA,113967,NA,NA,125401,124340,1835,NA,NA,125502,125885,125399,1831,125502,Flanker Task,62,32110,68,yes,1024
91.30434783,91.30434783,471.3913043,471.3913043,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,68,68,0,68,68,0,0,0,68,68,68,0,68,Tue Sep 13 19:11:31 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,68,68,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,caps lock,NA,NA,s,416,NA,10058,NA,NA,416,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,11895,NA,NA,113967,NA,NA,126962,125888,1835,NA,NA,127063,127480,126960,1831,127063,Flanker Task,63,32526,69,yes,1024
90,90,471.0428571,471.0428571,black,legacy,legacy,legacy,0,Incongruent,uniform,0,undefined,0,s,0,0,0,69,69,0,69,69,0,0,0,69,69,69,0,69,Tue Sep 13 19:11:31 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,69,69,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,caps lock,NA,NA,h,447,NA,10058,NA,NA,447,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,11895,NA,NA,113967,NA,NA,128548,127485,1835,NA,NA,128651,129099,128546,1831,128651,Flanker Task,63,32973,70,yes,1024
90.14084507,90.14084507,471.4225352,471.4225352,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,70,70,0,70,70,0,0,0,70,70,70,0,70,Tue Sep 13 19:11:31 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,70,70,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,caps lock,NA,NA,h,498,NA,10058,NA,NA,498,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,11895,NA,NA,129103,NA,NA,130663,129604,1835,NA,NA,130768,131267,130661,1831,130767,Flanker Task,64,33471,71,yes,1024
90.27777778,90.27777778,471.1111111,471.1111111,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,71,71,0,71,71,0,0,0,71,71,71,0,71,Tue Sep 13 19:11:31 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,71,71,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,caps lock,NA,NA,s,449,NA,10058,NA,NA,449,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,11895,NA,NA,129103,NA,NA,132331,131271,1835,NA,NA,132432,132882,132330,1831,132432,Flanker Task,65,33920,72,yes,1024
90.4109589,90.4109589,471.0136986,471.0136986,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,72,72,0,72,72,0,0,0,72,72,72,0,72,Tue Sep 13 19:11:31 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,72,72,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,caps lock,NA,NA,s,464,NA,10058,NA,NA,464,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,11895,NA,NA,129103,NA,NA,133957,132885,1835,NA,NA,134062,134527,133956,1831,134062,Flanker Task,66,34384,73,yes,1024
90.54054054,90.54054054,471.0135135,471.0135135,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,0,0,0,73,73,0,73,73,0,0,0,73,73,73,0,73,Tue Sep 13 19:11:31 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,73,73,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,caps lock,NA,NA,h,471,NA,10058,NA,NA,471,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,11895,NA,NA,129103,NA,NA,135591,134533,1835,NA,NA,135696,136168,135589,1831,135696,Flanker Task,67,34855,74,yes,1024
90.66666667,90.66666667,470.9466667,470.9466667,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,74,74,0,74,74,0,0,0,74,74,74,0,74,Tue Sep 13 19:11:31 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,74,74,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,caps lock,NA,NA,h,466,NA,10058,NA,NA,466,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,11895,NA,NA,129103,NA,NA,137251,136172,1835,NA,NA,137353,137820,137249,1831,137353,Flanker Task,68,35321,75,yes,1024
90.78947368,90.78947368,469.7763158,469.7763158,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,75,75,0,75,75,0,0,0,75,75,75,0,75,Tue Sep 13 19:11:31 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,75,75,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,caps lock,NA,NA,s,382,NA,10058,NA,NA,382,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,11895,NA,NA,129103,NA,NA,138886,137824,1835,NA,NA,138987,139370,138884,1831,138987,Flanker Task,69,35703,76,yes,1024
90.90909091,90.90909091,469.012987,469.012987,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,76,76,0,76,76,0,0,0,76,76,76,0,76,Tue Sep 13 19:11:31 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,76,76,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,caps lock,NA,NA,s,411,NA,10058,NA,NA,411,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,11895,NA,NA,129103,NA,NA,140431,139374,1835,NA,NA,140534,140945,140430,1831,140534,Flanker Task,70,36114,77,yes,1024
91.02564103,91.02564103,470.6025641,470.6025641,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,77,77,0,77,77,0,0,0,77,77,77,0,77,Tue Sep 13 19:11:31 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,77,77,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,caps lock,NA,NA,h,593,NA,10058,NA,NA,593,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,11895,NA,NA,129103,NA,NA,142026,140948,1835,NA,NA,142133,142727,142024,1831,142133,Flanker Task,71,36707,78,yes,1024
89.87341772,89.87341772,469.0253165,469.0253165,black,legacy,legacy,legacy,0,Incongruent,uniform,0,undefined,0,h,0,0,0,78,78,0,78,78,0,0,0,78,78,78,0,78,Tue Sep 13 19:11:31 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,78,78,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,caps lock,NA,NA,s,346,NA,10058,NA,NA,346,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,11895,NA,NA,129103,NA,NA,143793,142731,1835,NA,NA,143894,144241,143792,1831,143894,Flanker Task,71,37053,79,yes,1024
90,90,469.1625,469.1625,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,79,79,0,79,79,0,0,0,79,79,79,0,79,Tue Sep 13 19:11:31 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,79,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,caps lock,NA,NA,h,480,NA,10058,NA,NA,480,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,11895,NA,NA,144245,NA,NA,145807,144746,1835,NA,NA,145911,146392,145805,1831,145911,Flanker Task,72,37533,80,yes,1024
90.12345679,90.12345679,472.0246914,472.0246914,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,0,0,0,80,80,0,80,80,0,0,0,80,80,80,0,80,Tue Sep 13 19:11:31 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,0,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,caps lock,h,NA,h,701,NA,10058,8933,NA,701,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,11895,156368,NA,144245,NA,NA,156411,146398,1835,147434,NA,156516,157217,156410,1831,156515,Flanker Task,73,38234,81,yes,1024
90.24390244,90.24390244,470.597561,470.597561,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,81,81,0,81,81,0,0,0,81,81,81,0,81,Tue Sep 13 19:11:31 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,1,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,caps lock,h,NA,s,355,NA,10058,8933,NA,355,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,11895,156368,NA,144245,157232,NA,158796,157734,1835,147434,NA,158901,159257,158794,1831,158900,Flanker Task,74,38589,82,yes,1024
90.36144578,90.36144578,469.2891566,469.2891566,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,82,82,0,82,82,0,0,0,82,82,82,0,82,Tue Sep 13 19:11:31 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,2,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,caps lock,h,NA,s,362,NA,10058,8933,NA,362,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,11895,156368,NA,144245,157232,NA,160345,159261,1835,147434,NA,160446,160810,160343,1831,160446,Flanker Task,75,38951,83,yes,1024
89.28571429,89.28571429,468.297619,468.297619,black,legacy,legacy,legacy,0,Incongruent,uniform,0,undefined,0,s,0,0,0,83,83,0,83,83,0,0,0,83,83,83,0,83,Tue Sep 13 19:11:31 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,3,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,caps lock,h,NA,h,386,NA,10058,8933,NA,386,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,11895,156368,NA,144245,157232,NA,161889,160813,1835,147434,NA,161994,162381,161887,1831,161992,Flanker Task,75,39337,84,yes,1024
89.41176471,89.41176471,467.6,467.6,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,84,84,0,84,84,0,0,0,84,84,84,0,84,Tue Sep 13 19:11:31 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,4,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,caps lock,h,NA,h,409,NA,10058,8933,NA,409,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,11895,156368,NA,162385,157232,NA,163947,162886,1835,147434,NA,164052,164462,163946,1831,164052,Flanker Task,76,39746,85,yes,1024
89.53488372,89.53488372,466.3255814,466.3255814,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,85,85,0,85,85,0,0,0,85,85,85,0,85,Tue Sep 13 19:11:31 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,5,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,caps lock,h,NA,h,358,NA,10058,8933,NA,358,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,11895,156368,NA,162385,157232,NA,165527,164466,1835,147434,NA,165628,165987,165526,1831,165628,Flanker Task,77,40104,86,yes,1024
88.50574713,88.50574713,465.4712644,465.4712644,black,legacy,legacy,legacy,0,Incongruent,uniform,0,undefined,0,h,0,0,0,86,86,0,86,86,0,0,0,86,86,86,0,86,Tue Sep 13 19:11:31 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,6,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,caps lock,h,NA,s,392,NA,10058,8933,NA,392,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,11895,156368,NA,162385,157232,NA,167052,165990,1835,147434,NA,167157,167550,167050,1831,167157,Flanker Task,77,40496,87,yes,1024
88.63636364,88.63636364,466.5909091,466.5909091,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,0,0,0,87,87,0,87,87,0,0,0,87,87,87,0,87,Tue Sep 13 19:11:31 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,7,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,caps lock,h,NA,h,564,NA,10058,8933,NA,564,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,11895,156368,NA,167554,157232,NA,169122,168056,1835,147434,NA,169226,169791,169120,1831,169226,Flanker Task,78,41060,88,yes,1024
88.76404494,88.76404494,466.4382022,466.4382022,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,0,0,0,88,88,0,88,88,0,0,0,88,88,88,0,88,Tue Sep 13 19:11:31 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,8,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,caps lock,h,NA,h,453,NA,10058,8933,NA,453,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,11895,156368,NA,167554,157232,NA,170873,169795,1835,147434,NA,170974,171428,170871,1831,170974,Flanker Task,79,41513,89,yes,1024
88.88888889,88.88888889,466.8444444,466.8444444,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,0,0,0,89,89,0,89,89,0,0,0,89,89,89,0,89,Tue Sep 13 19:11:31 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,9,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,caps lock,h,NA,h,503,NA,10058,8933,NA,503,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,11895,156368,NA,167554,157232,NA,172493,171431,1835,147434,NA,172595,173099,172491,1831,172595,Flanker Task,80,42016,90,yes,1024
89.01098901,89.01098901,466,466,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,90,90,0,90,90,0,0,0,90,90,90,0,90,Tue Sep 13 19:11:31 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,10,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,caps lock,h,NA,s,390,NA,10058,8933,NA,390,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,11895,156368,NA,167554,157232,NA,174183,173103,1835,147434,NA,174288,174678,174181,1831,174288,Flanker Task,81,42406,91,yes,1024
89.13043478,89.13043478,464.7391304,464.7391304,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,91,91,0,91,91,0,0,0,91,91,91,0,91,Tue Sep 13 19:11:31 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,11,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,caps lock,h,NA,h,350,NA,10058,8933,NA,350,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,11895,156368,NA,167554,157232,NA,175745,174682,1835,147434,NA,175847,176198,175743,1831,175847,Flanker Task,82,42756,92,yes,1024
89.24731183,89.24731183,465.0645161,465.0645161,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,92,92,0,92,92,0,0,0,92,92,92,0,92,Tue Sep 13 19:11:31 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,12,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,caps lock,h,NA,s,495,NA,10058,8933,NA,495,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,11895,156368,NA,167554,157232,NA,177265,176202,1835,147434,NA,177367,177863,177263,1831,177367,Flanker Task,83,43251,93,yes,1024
89.36170213,89.36170213,463.9148936,463.9148936,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,93,93,0,93,93,0,0,0,93,93,93,0,93,Tue Sep 13 19:11:31 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,13,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,caps lock,h,NA,h,357,NA,10058,8933,NA,357,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,11895,156368,NA,167554,157232,NA,178924,177866,1835,147434,NA,179029,179388,178922,1831,179029,Flanker Task,84,43608,94,yes,1024
89.47368421,89.47368421,462.7578947,462.7578947,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,94,94,0,94,94,0,0,0,94,94,94,0,94,Tue Sep 13 19:11:31 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,14,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,caps lock,h,NA,s,354,NA,10058,8933,NA,354,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,11895,156368,NA,167554,157232,NA,180454,179391,1835,147434,NA,180559,180914,180452,1831,180559,Flanker Task,85,43962,95,yes,1024
89.58333333,89.58333333,461.2291667,461.2291667,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,95,95,0,95,95,0,0,0,95,95,95,0,95,Tue Sep 13 19:11:31 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,15,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,caps lock,h,NA,h,316,NA,10058,8933,NA,316,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,11895,156368,NA,167554,157232,NA,181977,180917,1835,147434,NA,182081,182398,181975,1831,182081,Flanker Task,86,44278,96,yes,1024
89.69072165,89.69072165,460.443299,460.443299,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,0,0,0,96,96,0,96,96,0,0,0,96,96,96,0,96,Tue Sep 13 19:11:31 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,16,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,caps lock,h,NA,h,385,NA,10058,8933,NA,385,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,11895,156368,NA,167554,157232,NA,183465,182402,1835,147434,NA,183567,183953,183463,1831,183567,Flanker Task,87,44663,97,yes,1024
