"acc","accuracy","average_response_time","avg_rt","background","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_Instructions1","correct_keyboard_response","correct_response","count_Block1","count_Block2","count_Block3","count_ISI","count_Instructions1","count_Sequence","count_errorFeedback","count_experiment","count_faster","count_fixation","count_instructions2","count_keyboard_response","count_logger","count_stimulus","datetime","deadline","description","disable_garbage_collection","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_Block1","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_Instructions1","response_instructions2","response_keyboard_response","response_time","response_time_Instructions1","response_time_instructions2","response_time_keyboard_response","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_nr","subject_parity","time_Block1","time_Block2","time_Block3","time_ISI","time_Instructions1","time_Sequence","time_errorFeedback","time_experiment","time_faster","time_fixation","time_instructions2","time_keyboard_response","time_logger","time_stimulus","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"94.44444444444444","94.44444444444444","435.8809523809524","435.8809523809524","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","s","0","0","0","125","0","125","125","0","125","125","0","125","125","125","Sat Sep 24 14:03:45 2022","600","The main experiment item","yes","/Users/andrea/Desktop/Adv. Quant Methods/FlankerTest_Savkovic.osexp","no","mono","no","18","no","white","no","yes","768","legacy","45","79","/Users/andrea/Desktop/Adv. Quant Methods/Lab 2.2/AS-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","H","S","S","H","552","3298","2373","552","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","7011","138724","NA","210476","3707","211524","193720","3699","NA","211526","136350","211630","212183","211630","Flanker Test","119","54921","126","yes","1024"
"94.48818897637796","94.48818897637796","436.23622047244095","436.23622047244095","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","126","0","126","126","0","126","126","0","126","126","126","Sat Sep 24 14:03:45 2022","600","The main experiment item","yes","/Users/andrea/Desktop/Adv. Quant Methods/FlankerTest_Savkovic.osexp","no","mono","no","18","no","white","no","yes","768","legacy","46","79","/Users/andrea/Desktop/Adv. Quant Methods/Lab 2.2/AS-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","H","S","S","H","481","3298","2373","481","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","7011","138724","NA","212691","3707","213739","212186","3699","NA","213741","136350","213845","214327","213845","Flanker Test","120","55402","127","yes","1024"
"94.53125","94.53125","436.5546875","436.5546875","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","127","0","127","127","0","127","127","0","127","127","127","Sat Sep 24 14:03:45 2022","600","The main experiment item","yes","/Users/andrea/Desktop/Adv. Quant Methods/FlankerTest_Savkovic.osexp","no","mono","no","18","no","white","no","yes","768","legacy","47","79","/Users/andrea/Desktop/Adv. Quant Methods/Lab 2.2/AS-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","H","S","S","H","477","3298","2373","477","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","7011","138724","NA","214330","3707","215379","212186","3699","NA","215380","136350","215485","215963","215485","Flanker Test","121","55879","128","yes","1024"
"94.57364341085271","94.57364341085271","436.51937984496124","436.51937984496124","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","128","0","128","128","0","128","128","0","128","128","128","Sat Sep 24 14:03:45 2022","600","The main experiment item","yes","/Users/andrea/Desktop/Adv. Quant Methods/FlankerTest_Savkovic.osexp","no","mono","no","18","no","white","no","yes","768","legacy","48","79","/Users/andrea/Desktop/Adv. Quant Methods/Lab 2.2/AS-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","H","S","S","H","432","3298","2373","432","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","7011","138724","NA","215966","3707","217014","212186","3699","NA","217016","136350","217120","217553","217120","Flanker Test","122","56311","129","yes","1024"
"94.61538461538461","94.61538461538461","436.0230769230769","436.0230769230769","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","129","0","129","129","0","129","129","0","129","129","129","Sat Sep 24 14:03:45 2022","600","The main experiment item","yes","/Users/andrea/Desktop/Adv. Quant Methods/FlankerTest_Savkovic.osexp","no","mono","no","18","no","white","no","yes","768","legacy","49","79","/Users/andrea/Desktop/Adv. Quant Methods/Lab 2.2/AS-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","H","S","S","H","372","3298","2373","372","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","7011","138724","NA","217556","3707","218604","212186","3699","NA","218606","136350","218710","219083","218710","Flanker Test","123","56683","130","yes","1024"
"94.65648854961832","94.65648854961832","436.58015267175574","436.58015267175574","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","130","0","130","130","0","130","130","0","130","130","130","Sat Sep 24 14:03:45 2022","600","The main experiment item","yes","/Users/andrea/Desktop/Adv. Quant Methods/FlankerTest_Savkovic.osexp","no","mono","no","18","no","white","no","yes","768","legacy","50","79","/Users/andrea/Desktop/Adv. Quant Methods/Lab 2.2/AS-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","H","S","S","H","509","3298","2373","509","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","7011","138724","NA","219086","3707","220133","212186","3699","NA","220135","136350","220239","220749","220239","Flanker Test","124","57192","131","yes","1024"
"94.6969696969697","94.6969696969697","437.2348484848485","437.2348484848485","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","131","0","131","131","0","131","131","0","131","131","131","Sat Sep 24 14:03:45 2022","600","The main experiment item","yes","/Users/andrea/Desktop/Adv. Quant Methods/FlankerTest_Savkovic.osexp","no","mono","no","18","no","white","no","yes","768","legacy","51","79","/Users/andrea/Desktop/Adv. Quant Methods/Lab 2.2/AS-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","S","S","S","S","523","3298","2373","523","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","7011","138724","NA","220751","3707","221799","212186","3699","NA","221801","136350","221905","222429","221905","Flanker Test","125","57715","132","yes","1024"
"94.73684210526316","94.73684210526316","436.8496240601504","436.8496240601504","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","132","0","132","132","0","132","132","0","132","132","132","Sat Sep 24 14:03:45 2022","600","The main experiment item","yes","/Users/andrea/Desktop/Adv. Quant Methods/FlankerTest_Savkovic.osexp","no","mono","no","18","no","white","no","yes","768","legacy","52","79","/Users/andrea/Desktop/Adv. Quant Methods/Lab 2.2/AS-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","H","S","S","H","386","3298","2373","386","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","7011","138724","NA","222432","3707","223480","212186","3699","NA","223482","136350","223586","223973","223586","Flanker Test","126","58101","133","yes","1024"
"94.77611940298507","94.77611940298507","436.35820895522386","436.35820895522386","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","133","0","133","133","0","133","133","0","133","133","133","Sat Sep 24 14:03:45 2022","600","The main experiment item","yes","/Users/andrea/Desktop/Adv. Quant Methods/FlankerTest_Savkovic.osexp","no","mono","no","18","no","white","no","yes","768","legacy","53","79","/Users/andrea/Desktop/Adv. Quant Methods/Lab 2.2/AS-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","S","S","S","S","371","3298","2373","371","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","7011","138724","NA","223976","3707","225024","212186","3699","NA","225026","136350","225131","225503","225130","Flanker Test","127","58472","134","yes","1024"
"94.81481481481481","94.81481481481481","435.77037037037036","435.77037037037036","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","134","0","134","134","0","134","134","0","134","134","134","Sat Sep 24 14:03:45 2022","600","The main experiment item","yes","/Users/andrea/Desktop/Adv. Quant Methods/FlankerTest_Savkovic.osexp","no","mono","no","18","no","white","no","yes","768","legacy","54","79","/Users/andrea/Desktop/Adv. Quant Methods/Lab 2.2/AS-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","H","S","S","H","357","3298","2373","357","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","7011","138724","NA","225506","3707","226554","212186","3699","NA","226556","136350","226661","227019","226660","Flanker Test","128","58829","135","yes","1024"
"94.8529411764706","94.8529411764706","435.7352941176471","435.7352941176471","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","135","0","135","135","0","135","135","0","135","135","135","Sat Sep 24 14:03:45 2022","600","The main experiment item","yes","/Users/andrea/Desktop/Adv. Quant Methods/FlankerTest_Savkovic.osexp","no","mono","no","18","no","white","no","yes","768","legacy","55","79","/Users/andrea/Desktop/Adv. Quant Methods/Lab 2.2/AS-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","S","S","S","S","431","3298","2373","431","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","7011","138724","NA","227022","3707","228070","212186","3699","NA","228072","136350","228176","228608","228176","Flanker Test","129","59260","136","yes","1024"
"94.8905109489051","94.8905109489051","435.93430656934305","435.93430656934305","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","136","0","136","136","0","136","136","0","136","136","136","Sat Sep 24 14:03:45 2022","600","The main experiment item","yes","/Users/andrea/Desktop/Adv. Quant Methods/FlankerTest_Savkovic.osexp","no","mono","no","18","no","white","no","yes","768","legacy","56","79","/Users/andrea/Desktop/Adv. Quant Methods/Lab 2.2/AS-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","S","S","S","S","463","3298","2373","463","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","7011","138724","NA","228611","3707","229659","212186","3699","NA","229661","136350","229765","230229","229765","Flanker Test","130","59723","137","yes","1024"
"94.92753623188406","94.92753623188406","435.4710144927536","435.4710144927536","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","137","0","137","137","0","137","137","0","137","137","137","Sat Sep 24 14:03:45 2022","600","The main experiment item","yes","/Users/andrea/Desktop/Adv. Quant Methods/FlankerTest_Savkovic.osexp","no","mono","no","18","no","white","no","yes","768","legacy","57","79","/Users/andrea/Desktop/Adv. Quant Methods/Lab 2.2/AS-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","S","S","S","S","372","3298","2373","372","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","7011","138724","NA","230231","3707","231279","212186","3699","NA","231281","136350","231385","231758","231385","Flanker Test","131","60095","138","yes","1024"
"94.96402877697842","94.96402877697842","435.021582733813","435.021582733813","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","138","0","138","138","0","138","138","0","138","138","138","Sat Sep 24 14:03:45 2022","600","The main experiment item","yes","/Users/andrea/Desktop/Adv. Quant Methods/FlankerTest_Savkovic.osexp","no","mono","no","18","no","white","no","yes","768","legacy","58","79","/Users/andrea/Desktop/Adv. Quant Methods/Lab 2.2/AS-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","S","S","S","S","373","3298","2373","373","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","7011","138724","NA","231761","3707","232808","212186","3699","NA","232810","136350","232914","233288","232914","Flanker Test","132","60468","139","yes","1024"
"95","95","434.35714285714283","434.35714285714283","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","139","0","139","139","0","139","139","0","139","139","139","Sat Sep 24 14:03:45 2022","600","The main experiment item","yes","/Users/andrea/Desktop/Adv. Quant Methods/FlankerTest_Savkovic.osexp","no","mono","no","18","no","white","no","yes","768","legacy","59","79","/Users/andrea/Desktop/Adv. Quant Methods/Lab 2.2/AS-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","S","S","S","S","342","3298","2373","342","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","7011","138724","NA","233291","3707","234339","212186","3699","NA","234341","136350","234445","234789","234445","Flanker Test","133","60810","140","yes","1024"
"94.32624113475177","94.32624113475177","433.709219858156","433.709219858156","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","h","0","0","0","140","0","140","140","0","140","140","0","140","140","140","Sat Sep 24 14:03:45 2022","600","The main experiment item","yes","/Users/andrea/Desktop/Adv. Quant Methods/FlankerTest_Savkovic.osexp","no","mono","no","18","no","white","no","yes","768","legacy","60","79","/Users/andrea/Desktop/Adv. Quant Methods/Lab 2.2/AS-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","S","S","S","S","343","3298","2373","343","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","7011","138724","NA","234791","3707","235839","212186","3699","NA","235841","136350","235945","236289","235945","Flanker Test","133","61153","141","yes","1024"
"94.36619718309859","94.36619718309859","434.4788732394366","434.4788732394366","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","141","0","141","141","0","141","141","0","141","141","141","Sat Sep 24 14:03:45 2022","600","The main experiment item","yes","/Users/andrea/Desktop/Adv. Quant Methods/FlankerTest_Savkovic.osexp","no","mono","no","18","no","white","no","yes","768","legacy","61","79","/Users/andrea/Desktop/Adv. Quant Methods/Lab 2.2/AS-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","S","S","S","S","543","3298","2373","543","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","7011","138724","NA","236795","3707","237843","236291","3699","NA","237845","136350","237949","238494","237949","Flanker Test","134","61696","142","yes","1024"
"94.4055944055944","94.4055944055944","434.67832167832165","434.67832167832165","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","142","0","142","142","0","142","142","0","142","142","142","Sat Sep 24 14:03:45 2022","600","The main experiment item","yes","/Users/andrea/Desktop/Adv. Quant Methods/FlankerTest_Savkovic.osexp","no","mono","no","18","no","white","no","yes","768","legacy","62","79","/Users/andrea/Desktop/Adv. Quant Methods/Lab 2.2/AS-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","H","S","S","H","463","3298","2373","463","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","7011","138724","NA","238497","3707","239543","236291","3699","NA","239545","136350","239649","240113","239649","Flanker Test","135","62159","143","yes","1024"
"94.44444444444444","94.44444444444444","434.9791666666667","434.9791666666667","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","143","0","143","143","0","143","143","0","143","143","143","Sat Sep 24 14:03:45 2022","600","The main experiment item","yes","/Users/andrea/Desktop/Adv. Quant Methods/FlankerTest_Savkovic.osexp","no","mono","no","18","no","white","no","yes","768","legacy","63","79","/Users/andrea/Desktop/Adv. Quant Methods/Lab 2.2/AS-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","H","S","S","H","478","3298","2373","478","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","7011","138724","NA","240117","3707","241164","236291","3699","NA","241166","136350","241270","241749","241270","Flanker Test","136","62637","144","yes","1024"
"94.48275862068965","94.48275862068965","434.7103448275862","434.7103448275862","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","144","0","144","144","0","144","144","0","144","144","144","Sat Sep 24 14:03:45 2022","600","The main experiment item","yes","/Users/andrea/Desktop/Adv. Quant Methods/FlankerTest_Savkovic.osexp","no","mono","no","18","no","white","no","yes","768","legacy","64","79","/Users/andrea/Desktop/Adv. Quant Methods/Lab 2.2/AS-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","S","S","S","S","396","3298","2373","396","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","7011","138724","NA","241752","3707","242803","236291","3699","NA","242805","136350","242912","243309","242911","Flanker Test","137","63033","145","yes","1024"
"94.52054794520548","94.52054794520548","435.3150684931507","435.3150684931507","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","145","0","145","145","0","145","145","0","145","145","145","Sat Sep 24 14:03:45 2022","600","The main experiment item","yes","/Users/andrea/Desktop/Adv. Quant Methods/FlankerTest_Savkovic.osexp","no","mono","no","18","no","white","no","yes","768","legacy","65","79","/Users/andrea/Desktop/Adv. Quant Methods/Lab 2.2/AS-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","H","S","S","H","523","3298","2373","523","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","7011","138724","NA","243312","3707","244359","236291","3699","NA","244361","136350","244465","244989","244465","Flanker Test","138","63556","146","yes","1024"
"94.5578231292517","94.5578231292517","435.80272108843536","435.80272108843536","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","146","0","146","146","0","146","146","0","146","146","146","Sat Sep 24 14:03:45 2022","600","The main experiment item","yes","/Users/andrea/Desktop/Adv. Quant Methods/FlankerTest_Savkovic.osexp","no","mono","no","18","no","white","no","yes","768","legacy","66","79","/Users/andrea/Desktop/Adv. Quant Methods/Lab 2.2/AS-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","H","S","S","H","507","3298","2373","507","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","7011","138724","NA","244992","3707","246039","236291","3699","NA","246041","136350","246146","246654","246145","Flanker Test","139","64063","147","yes","1024"
"94.5945945945946","94.5945945945946","435.9864864864865","435.9864864864865","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","147","0","147","147","0","147","147","0","147","147","147","Sat Sep 24 14:03:45 2022","600","The main experiment item","yes","/Users/andrea/Desktop/Adv. Quant Methods/FlankerTest_Savkovic.osexp","no","mono","no","18","no","white","no","yes","768","legacy","67","79","/Users/andrea/Desktop/Adv. Quant Methods/Lab 2.2/AS-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","S","S","S","S","463","3298","2373","463","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","7011","138724","NA","246658","3707","247704","236291","3699","NA","247705","136350","247810","248274","247810","Flanker Test","140","64526","148","yes","1024"
"94.63087248322148","94.63087248322148","436.5771812080537","436.5771812080537","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","148","0","148","148","0","148","148","0","148","148","148","Sat Sep 24 14:03:45 2022","600","The main experiment item","yes","/Users/andrea/Desktop/Adv. Quant Methods/FlankerTest_Savkovic.osexp","no","mono","no","18","no","white","no","yes","768","legacy","68","79","/Users/andrea/Desktop/Adv. Quant Methods/Lab 2.2/AS-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","H","S","S","H","524","3298","2373","524","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","7011","138724","NA","248277","3707","249323","236291","3699","NA","249325","136350","249429","249954","249429","Flanker Test","141","65050","149","yes","1024"
"94.66666666666667","94.66666666666667","436.25333333333333","436.25333333333333","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","149","0","149","149","0","149","149","0","149","149","149","Sat Sep 24 14:03:45 2022","600","The main experiment item","yes","/Users/andrea/Desktop/Adv. Quant Methods/FlankerTest_Savkovic.osexp","no","mono","no","18","no","white","no","yes","768","legacy","69","79","/Users/andrea/Desktop/Adv. Quant Methods/Lab 2.2/AS-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","S","S","S","S","388","3298","2373","388","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","7011","138724","NA","249957","3707","251004","236291","3699","NA","251006","136350","251110","251500","251110","Flanker Test","142","65438","150","yes","1024"
"94.70198675496688","94.70198675496688","436.4370860927152","436.4370860927152","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","150","0","150","150","0","150","150","0","150","150","150","Sat Sep 24 14:03:45 2022","600","The main experiment item","yes","/Users/andrea/Desktop/Adv. Quant Methods/FlankerTest_Savkovic.osexp","no","mono","no","18","no","white","no","yes","768","legacy","70","79","/Users/andrea/Desktop/Adv. Quant Methods/Lab 2.2/AS-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","H","S","S","H","464","3298","2373","464","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","7011","138724","NA","251503","3707","252549","236291","3699","NA","252551","136350","252655","253120","252655","Flanker Test","143","65902","151","yes","1024"
"94.73684210526316","94.73684210526316","436.4078947368421","436.4078947368421","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","151","0","151","151","0","151","151","0","151","151","151","Sat Sep 24 14:03:45 2022","600","The main experiment item","yes","/Users/andrea/Desktop/Adv. Quant Methods/FlankerTest_Savkovic.osexp","no","mono","no","18","no","white","no","yes","768","legacy","71","79","/Users/andrea/Desktop/Adv. Quant Methods/Lab 2.2/AS-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","H","S","S","H","432","3298","2373","432","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","7011","138724","NA","253123","3707","254170","236291","3699","NA","254172","136350","254276","254710","254276","Flanker Test","144","66334","152","yes","1024"
"94.77124183006536","94.77124183006536","436.9738562091503","436.9738562091503","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","152","0","152","152","0","152","152","0","152","152","152","Sat Sep 24 14:03:45 2022","600","The main experiment item","yes","/Users/andrea/Desktop/Adv. Quant Methods/FlankerTest_Savkovic.osexp","no","mono","no","18","no","white","no","yes","768","legacy","72","79","/Users/andrea/Desktop/Adv. Quant Methods/Lab 2.2/AS-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","S","S","S","S","523","3298","2373","523","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","7011","138724","NA","254713","3707","255760","236291","3699","NA","255762","136350","255866","256390","255866","Flanker Test","145","66857","153","yes","1024"
"94.8051948051948","94.8051948051948","437.14285714285717","437.14285714285717","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","153","0","153","153","0","153","153","0","153","153","153","Sat Sep 24 14:03:45 2022","600","The main experiment item","yes","/Users/andrea/Desktop/Adv. Quant Methods/FlankerTest_Savkovic.osexp","no","mono","no","18","no","white","no","yes","768","legacy","73","79","/Users/andrea/Desktop/Adv. Quant Methods/Lab 2.2/AS-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","S","S","S","S","463","3298","2373","463","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","7011","138724","NA","256393","3707","257440","236291","3699","NA","257442","136350","257546","258010","257546","Flanker Test","146","67320","154","yes","1024"
"94.83870967741936","94.83870967741936","437.30967741935484","437.30967741935484","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","154","0","154","154","0","154","154","0","154","154","154","Sat Sep 24 14:03:45 2022","600","The main experiment item","yes","/Users/andrea/Desktop/Adv. Quant Methods/FlankerTest_Savkovic.osexp","no","mono","no","18","no","white","no","yes","768","legacy","74","79","/Users/andrea/Desktop/Adv. Quant Methods/Lab 2.2/AS-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","H","S","S","H","463","3298","2373","463","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","7011","138724","NA","258013","3707","259060","236291","3699","NA","259062","136350","259166","259630","259166","Flanker Test","147","67783","155","yes","1024"
"94.87179487179488","94.87179487179488","437.1730769230769","437.1730769230769","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","155","0","155","155","0","155","155","0","155","155","155","Sat Sep 24 14:03:45 2022","600","The main experiment item","yes","/Users/andrea/Desktop/Adv. Quant Methods/FlankerTest_Savkovic.osexp","no","mono","no","18","no","white","no","yes","768","legacy","75","79","/Users/andrea/Desktop/Adv. Quant Methods/Lab 2.2/AS-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","S","S","S","S","416","3298","2373","416","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","7011","138724","NA","259633","3707","260681","236291","3699","NA","260683","136350","260788","261205","260787","Flanker Test","148","68199","156","yes","1024"
"94.90445859872611","94.90445859872611","436.28662420382165","436.28662420382165","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","156","0","156","156","0","156","156","0","156","156","156","Sat Sep 24 14:03:45 2022","600","The main experiment item","yes","/Users/andrea/Desktop/Adv. Quant Methods/FlankerTest_Savkovic.osexp","no","mono","no","18","no","white","no","yes","768","legacy","76","79","/Users/andrea/Desktop/Adv. Quant Methods/Lab 2.2/AS-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","S","S","S","S","298","3298","2373","298","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","7011","138724","NA","261208","3707","262255","236291","3699","NA","262257","136350","262361","262660","262361","Flanker Test","149","68497","157","yes","1024"
"94.9367088607595","94.9367088607595","435.7911392405063","435.7911392405063","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","157","0","157","157","0","157","157","0","157","157","157","Sat Sep 24 14:03:45 2022","600","The main experiment item","yes","/Users/andrea/Desktop/Adv. Quant Methods/FlankerTest_Savkovic.osexp","no","mono","no","18","no","white","no","yes","768","legacy","77","79","/Users/andrea/Desktop/Adv. Quant Methods/Lab 2.2/AS-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","S","S","S","S","358","3298","2373","358","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","7011","138724","NA","262663","3707","263710","236291","3699","NA","263712","136350","263816","264175","263816","Flanker Test","150","68855","158","yes","1024"
"94.96855345911949","94.96855345911949","435.38993710691824","435.38993710691824","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","158","0","158","158","0","158","158","0","158","158","158","Sat Sep 24 14:03:45 2022","600","The main experiment item","yes","/Users/andrea/Desktop/Adv. Quant Methods/FlankerTest_Savkovic.osexp","no","mono","no","18","no","white","no","yes","768","legacy","78","79","/Users/andrea/Desktop/Adv. Quant Methods/Lab 2.2/AS-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","H","S","S","H","372","3298","2373","372","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","7011","138724","NA","264178","3707","265226","236291","3699","NA","265228","136350","265332","265705","265332","Flanker Test","151","69227","159","yes","1024"
"95","95","434.075","434.075","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","159","0","159","159","0","159","159","0","159","159","159","Sat Sep 24 14:03:45 2022","600","The main experiment item","yes","/Users/andrea/Desktop/Adv. Quant Methods/FlankerTest_Savkovic.osexp","no","mono","no","18","no","white","no","yes","768","legacy","79","79","/Users/andrea/Desktop/Adv. Quant Methods/Lab 2.2/AS-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","S","S","S","S","225","3298","2373","225","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","7011","138724","NA","265708","3707","266753","236291","3699","NA","266755","136350","266859","267085","266859","Flanker Test","152","69452","160","yes","1024"
"95.03105590062111","95.03105590062111","433.30434782608694","433.30434782608694","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","160","0","160","160","0","160","160","0","160","160","160","Sat Sep 24 14:03:45 2022","300","The main experiment item","yes","/Users/andrea/Desktop/Adv. Quant Methods/FlankerTest_Savkovic.osexp","no","mono","no","18","no","white","no","yes","768","legacy","0","79","/Users/andrea/Desktop/Adv. Quant Methods/Lab 2.2/AS-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","S","S","S","S","310","3298","2373","310","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","7011","138724","268113","267088","3707","268138","236291","3699","NA","268140","136350","268244","268555","268244","Flanker Test","153","69762","161","yes","1024"
