"acc","accuracy","average_response_time","avg_rt","background","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_Instructions1","correct_Keyboard_Response","correct_response","count_ErrorFeedback","count_FasterFeedback","count_Finish","count_Fixation","count_ISI","count_Instructions1","count_Instructions2","count_Instructions3","count_Keyboard_Response","count_Logger","count_Sequence","count_Stimulus","count_block1","count_block2","count_block3","count_experiment","datetime","deadline","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_block1","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_Finish","response_Instructions1","response_Instructions2","response_Instructions3","response_Keyboard_Response","response_time","response_time_Finish","response_time_Instructions1","response_time_Instructions2","response_time_Instructions3","response_time_Keyboard_Response","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_nr","subject_parity","time_ErrorFeedback","time_FasterFeedback","time_Finish","time_Fixation","time_ISI","time_Instructions1","time_Instructions2","time_Instructions3","time_Keyboard_Response","time_Logger","time_Sequence","time_Stimulus","time_block1","time_block2","time_block3","time_experiment","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"92.5","92.5","450.233333333","450.233333333","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","s","119","119","0","119","119","0","0","0","119","119","119","119","0","0","0","0","09/25/22 21:22:45","600","The main experiment item","yes","FlankerTask.osexp","C:/Users/saudm/OneDrive/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","39","79","C:/Users/saudm/OneDrive/Desktop/MK-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","h","h","NA","h","416","NA","22620","55577","NA","416","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","241792","212578","NA","275095","274057","2025","155827","NA","275196","275613","275093","275196","24646","211405","NA","2023","Flanker Task ","111","54028","120","yes","1024"
"92.5619834711","92.5619834711","450","450","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","120","120","0","120","120","0","0","0","120","120","120","120","0","0","0","0","09/25/22 21:22:45","600","The main experiment item","yes","FlankerTask.osexp","C:/Users/saudm/OneDrive/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","40","79","C:/Users/saudm/OneDrive/Desktop/MK-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","h","h","NA","h","422","NA","22620","55577","NA","422","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","275625","212578","NA","277169","276126","2025","155827","NA","277271","277694","277166","277271","24646","211405","NA","2023","Flanker Task ","112","54450","121","yes","1024"
"91.8032786885","91.8032786885","449.56557377","449.56557377","black","legacy","legacy","legacy","0","congruent","uniform","0","undefined","0","s","121","121","0","121","121","0","0","0","121","121","121","121","0","0","0","0","09/25/22 21:22:45","600","The main experiment item","yes","FlankerTask.osexp","C:/Users/saudm/OneDrive/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","41","79","C:/Users/saudm/OneDrive/Desktop/MK-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","h","h","NA","h","397","NA","22620","55577","NA","397","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","275625","212578","NA","278744","277706","2025","155827","NA","278846","279244","278742","278846","24646","211405","NA","2023","Flanker Task ","112","54847","122","yes","1024"
"91.8699186992","91.8699186992","449.382113821","449.382113821","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","122","122","0","122","122","0","0","0","122","122","122","122","0","0","0","0","09/25/22 21:22:45","600","The main experiment item","yes","FlankerTask.osexp","C:/Users/saudm/OneDrive/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","42","79","C:/Users/saudm/OneDrive/Desktop/MK-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","h","h","NA","s","427","NA","22620","55577","NA","427","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","279257","212578","NA","280802","279758","2025","155827","NA","280903","281331","280800","280903","24646","211405","NA","2023","Flanker Task ","113","55274","123","yes","1024"
"91.935483871","91.935483871","449.25","449.25","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","123","123","0","123","123","0","0","0","123","123","123","123","0","0","0","0","09/25/22 21:22:45","600","The main experiment item","yes","FlankerTask.osexp","C:/Users/saudm/OneDrive/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","43","79","C:/Users/saudm/OneDrive/Desktop/MK-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","h","h","NA","h","433","NA","22620","55577","NA","433","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","279257","212578","NA","282378","281343","2025","155827","NA","282479","282913","282375","282479","24646","211405","NA","2023","Flanker Task ","114","55707","124","yes","1024"
"92","92","448.312","448.312","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","124","124","0","124","124","0","0","0","124","124","124","124","0","0","0","0","09/25/22 21:22:45","600","The main experiment item","yes","FlankerTask.osexp","C:/Users/saudm/OneDrive/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","44","79","C:/Users/saudm/OneDrive/Desktop/MK-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","h","h","NA","s","332","NA","22620","55577","NA","332","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","279257","212578","NA","283960","282925","2025","155827","NA","284062","284395","283959","284062","24646","211405","NA","2023","Flanker Task ","115","56039","125","yes","1024"
"91.2698412698","91.2698412698","447.73015873","447.73015873","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","h","125","125","0","125","125","0","0","0","125","125","125","125","0","0","0","0","09/25/22 21:22:45","600","The main experiment item","yes","FlankerTask.osexp","C:/Users/saudm/OneDrive/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","45","79","C:/Users/saudm/OneDrive/Desktop/MK-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","h","h","NA","s","375","NA","22620","55577","NA","375","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","279257","212578","NA","285447","284408","2025","155827","NA","285549","285925","285445","285549","24646","211405","NA","2023","Flanker Task ","115","56414","126","yes","1024"
"91.3385826772","91.3385826772","447.464566929","447.464566929","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","126","126","0","126","126","0","0","0","126","126","126","126","0","0","0","0","09/25/22 21:22:45","600","The main experiment item","yes","FlankerTask.osexp","C:/Users/saudm/OneDrive/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","46","79","C:/Users/saudm/OneDrive/Desktop/MK-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","h","h","NA","s","414","NA","22620","55577","NA","414","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","285937","212578","NA","287491","286438","2025","155827","NA","287592","288006","287488","287592","24646","211405","NA","2023","Flanker Task ","116","56828","127","yes","1024"
"91.40625","91.40625","447.484375","447.484375","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","127","127","0","127","127","0","0","0","127","127","127","127","0","0","0","0","09/25/22 21:22:45","600","The main experiment item","yes","FlankerTask.osexp","C:/Users/saudm/OneDrive/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","47","79","C:/Users/saudm/OneDrive/Desktop/MK-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","h","h","NA","h","450","NA","22620","55577","NA","450","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","285937","212578","NA","289054","288018","2025","155827","NA","289155","289606","289052","289155","24646","211405","NA","2023","Flanker Task ","117","57278","128","yes","1024"
"91.4728682171","91.4728682171","447.263565891","447.263565891","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","128","128","0","128","128","0","0","0","128","128","128","128","0","0","0","0","09/25/22 21:22:45","600","The main experiment item","yes","FlankerTask.osexp","C:/Users/saudm/OneDrive/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","48","79","C:/Users/saudm/OneDrive/Desktop/MK-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","h","h","NA","s","419","NA","22620","55577","NA","419","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","285937","212578","NA","290654","289618","2025","155827","NA","290755","291175","290653","290755","24646","211405","NA","2023","Flanker Task ","118","57697","129","yes","1024"
"91.5384615385","91.5384615385","447.046153846","447.046153846","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","129","129","0","129","129","0","0","0","129","129","129","129","0","0","0","0","09/25/22 21:22:45","600","The main experiment item","yes","FlankerTask.osexp","C:/Users/saudm/OneDrive/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","49","79","C:/Users/saudm/OneDrive/Desktop/MK-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","h","h","NA","s","419","NA","22620","55577","NA","419","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","285937","212578","NA","292222","291187","2025","155827","NA","292323","292743","292220","292323","24646","211405","NA","2023","Flanker Task ","119","58116","130","yes","1024"
"90.8396946565","90.8396946565","446.839694656","446.839694656","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","h","130","130","0","130","130","0","0","0","130","130","130","130","0","0","0","0","09/25/22 21:22:45","600","The main experiment item","yes","FlankerTask.osexp","C:/Users/saudm/OneDrive/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","50","79","C:/Users/saudm/OneDrive/Desktop/MK-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","h","h","NA","s","420","NA","22620","55577","NA","420","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","285937","212578","NA","293790","292755","2025","155827","NA","293891","294312","293789","293891","24646","211405","NA","2023","Flanker Task ","119","58536","131","yes","1024"
"90.9090909091","90.9090909091","449.871212121","449.871212121","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","131","131","0","131","131","0","0","0","131","131","131","131","0","0","0","0","09/25/22 21:22:45","600","The main experiment item","yes","FlankerTask.osexp","C:/Users/saudm/OneDrive/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","51","79","C:/Users/saudm/OneDrive/Desktop/MK-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","h","h","NA","s","847","NA","22620","55577","NA","847","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","294324","212578","NA","295861","294825","2025","155827","NA","295962","296809","295859","295962","24646","211405","NA","2023","Flanker Task ","120","59383","132","yes","1024"
"90.977443609","90.977443609","450.233082707","450.233082707","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","132","132","0","132","132","0","0","0","132","132","132","132","0","0","0","0","09/25/22 21:22:45","600","The main experiment item","yes","FlankerTask.osexp","C:/Users/saudm/OneDrive/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","52","79","C:/Users/saudm/OneDrive/Desktop/MK-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","h","h","NA","h","498","NA","22620","55577","NA","498","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","294324","296821","NA","298357","297322","2025","155827","NA","298458","298957","298356","298458","24646","211405","NA","2023","Flanker Task ","121","59881","133","yes","1024"
"91.0447761194","91.0447761194","450.71641791","450.71641791","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","133","133","0","133","133","0","0","0","133","133","133","133","0","0","0","0","09/25/22 21:22:45","600","The main experiment item","yes","FlankerTask.osexp","C:/Users/saudm/OneDrive/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","53","79","C:/Users/saudm/OneDrive/Desktop/MK-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","h","h","NA","h","515","NA","22620","55577","NA","515","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","294324","296821","NA","300004","298969","2025","155827","NA","300105","300621","300002","300105","24646","211405","NA","2023","Flanker Task ","122","60396","134","yes","1024"
"90.3703703704","90.3703703704","450.451851852","450.451851852","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","h","134","134","0","134","134","0","0","0","134","134","134","134","0","0","0","0","09/25/22 21:22:45","600","The main experiment item","yes","FlankerTask.osexp","C:/Users/saudm/OneDrive/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","54","79","C:/Users/saudm/OneDrive/Desktop/MK-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","h","h","NA","s","415","NA","22620","55577","NA","415","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","294324","296821","NA","301669","300633","2025","155827","NA","301770","302186","301666","301770","24646","211405","NA","2023","Flanker Task ","122","60811","135","yes","1024"
"90.4411764706","90.4411764706","449.904411765","449.904411765","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","135","135","0","135","135","0","0","0","135","135","135","135","0","0","0","0","09/25/22 21:22:45","600","The main experiment item","yes","FlankerTask.osexp","C:/Users/saudm/OneDrive/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","55","79","C:/Users/saudm/OneDrive/Desktop/MK-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","h","h","NA","h","376","NA","22620","55577","NA","376","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","302198","296821","NA","303742","302700","2025","155827","NA","303843","304220","303740","303843","24646","211405","NA","2023","Flanker Task ","123","61187","136","yes","1024"
"90.5109489051","90.5109489051","449.883211679","449.883211679","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","136","136","0","136","136","0","0","0","136","136","136","136","0","0","0","0","09/25/22 21:22:45","600","The main experiment item","yes","FlankerTask.osexp","C:/Users/saudm/OneDrive/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","56","79","C:/Users/saudm/OneDrive/Desktop/MK-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","h","h","NA","s","447","NA","22620","55577","NA","447","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","302198","296821","NA","305269","304232","2025","155827","NA","305371","305819","305267","305371","24646","211405","NA","2023","Flanker Task ","124","61634","137","yes","1024"
"90.5797101449","90.5797101449","450.152173913","450.152173913","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","137","137","0","137","137","0","0","0","137","137","137","137","0","0","0","0","09/25/22 21:22:45","600","The main experiment item","yes","FlankerTask.osexp","C:/Users/saudm/OneDrive/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","57","79","C:/Users/saudm/OneDrive/Desktop/MK-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","h","h","NA","h","487","NA","22620","55577","NA","487","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","302198","296821","NA","306866","305831","2025","155827","NA","306966","307454","306864","306966","24646","211405","NA","2023","Flanker Task ","125","62121","138","yes","1024"
"90.6474820144","90.6474820144","450.201438849","450.201438849","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","138","138","0","138","138","0","0","0","138","138","138","138","0","0","0","0","09/25/22 21:22:45","600","The main experiment item","yes","FlankerTask.osexp","C:/Users/saudm/OneDrive/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","58","79","C:/Users/saudm/OneDrive/Desktop/MK-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","h","h","NA","h","457","NA","22620","55577","NA","457","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","302198","296821","NA","308503","307466","2025","155827","NA","308604","309061","308501","308604","24646","211405","NA","2023","Flanker Task ","126","62578","139","yes","1024"
"90.7142857143","90.7142857143","450.364285714","450.364285714","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","139","139","0","139","139","0","0","0","139","139","139","139","0","0","0","0","09/25/22 21:22:45","600","The main experiment item","yes","FlankerTask.osexp","C:/Users/saudm/OneDrive/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","59","79","C:/Users/saudm/OneDrive/Desktop/MK-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","h","h","NA","h","473","NA","22620","55577","NA","473","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","302198","296821","NA","310108","309074","2025","155827","NA","310209","310682","310106","310209","24646","211405","NA","2023","Flanker Task ","127","63051","140","yes","1024"
"90.780141844","90.780141844","449.787234043","449.787234043","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","140","140","0","140","140","0","0","0","140","140","140","140","0","0","0","0","09/25/22 21:22:45","600","The main experiment item","yes","FlankerTask.osexp","C:/Users/saudm/OneDrive/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","60","79","C:/Users/saudm/OneDrive/Desktop/MK-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","h","h","NA","h","369","NA","22620","55577","NA","369","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","302198","296821","NA","311729","310695","2025","155827","NA","311830","312200","311728","311830","24646","211405","NA","2023","Flanker Task ","128","63420","141","yes","1024"
"90.8450704225","90.8450704225","449.345070423","449.345070423","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","141","141","0","141","141","0","0","0","141","141","141","141","0","0","0","0","09/25/22 21:22:45","600","The main experiment item","yes","FlankerTask.osexp","C:/Users/saudm/OneDrive/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","61","79","C:/Users/saudm/OneDrive/Desktop/MK-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","h","h","NA","s","387","NA","22620","55577","NA","387","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","302198","296821","NA","313251","312212","2025","155827","NA","313353","313741","313249","313353","24646","211405","NA","2023","Flanker Task ","129","63807","142","yes","1024"
"90.9090909091","90.9090909091","449","449","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","142","142","0","142","142","0","0","0","142","142","142","142","0","0","0","0","09/25/22 21:22:45","600","The main experiment item","yes","FlankerTask.osexp","C:/Users/saudm/OneDrive/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","62","79","C:/Users/saudm/OneDrive/Desktop/MK-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","h","h","NA","h","400","NA","22620","55577","NA","400","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","302198","296821","NA","314792","313754","2025","155827","NA","314893","315294","314790","314893","24646","211405","NA","2023","Flanker Task ","130","64207","143","yes","1024"
"90.2777777778","90.2777777778","448.166666667","448.166666667","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","h","143","143","0","143","143","0","0","0","143","143","143","143","0","0","0","0","09/25/22 21:22:45","600","The main experiment item","yes","FlankerTask.osexp","C:/Users/saudm/OneDrive/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","63","79","C:/Users/saudm/OneDrive/Desktop/MK-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","h","h","NA","s","329","NA","22620","55577","NA","329","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","302198","296821","NA","316341","315306","2025","155827","NA","316442","316773","316339","316442","24646","211405","NA","2023","Flanker Task ","130","64536","144","yes","1024"
"90.3448275862","90.3448275862","447.689655172","447.689655172","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","144","144","0","144","144","0","0","0","144","144","144","144","0","0","0","0","09/25/22 21:22:45","600","The main experiment item","yes","FlankerTask.osexp","C:/Users/saudm/OneDrive/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","64","79","C:/Users/saudm/OneDrive/Desktop/MK-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","h","h","NA","s","379","NA","22620","55577","NA","379","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","316786","296821","NA","318319","317286","2025","155827","NA","318421","318801","318318","318421","24646","211405","NA","2023","Flanker Task ","131","64915","145","yes","1024"
"90.4109589041","90.4109589041","447.328767123","447.328767123","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","145","145","0","145","145","0","0","0","145","145","145","145","0","0","0","0","09/25/22 21:22:45","600","The main experiment item","yes","FlankerTask.osexp","C:/Users/saudm/OneDrive/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","65","79","C:/Users/saudm/OneDrive/Desktop/MK-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","h","h","NA","h","395","NA","22620","55577","NA","395","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","316786","296821","NA","319870","318813","2025","155827","NA","319972","320368","319867","319972","24646","211405","NA","2023","Flanker Task ","132","65310","146","yes","1024"
"90.4761904762","90.4761904762","447.428571429","447.428571429","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","146","146","0","146","146","0","0","0","146","146","146","146","0","0","0","0","09/25/22 21:22:45","600","The main experiment item","yes","FlankerTask.osexp","C:/Users/saudm/OneDrive/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","66","79","C:/Users/saudm/OneDrive/Desktop/MK-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","h","h","NA","s","462","NA","22620","55577","NA","462","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","316786","296821","NA","321416","320381","2025","155827","NA","321517","321980","321413","321517","24646","211405","NA","2023","Flanker Task ","133","65772","147","yes","1024"
"89.8648648649","89.8648648649","447.182432432","447.182432432","black","legacy","legacy","legacy","0","congruent","uniform","0","undefined","0","s","147","147","0","147","147","0","0","0","147","147","147","147","0","0","0","0","09/25/22 21:22:45","600","The main experiment item","yes","FlankerTask.osexp","C:/Users/saudm/OneDrive/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","67","79","C:/Users/saudm/OneDrive/Desktop/MK-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","h","h","NA","h","411","NA","22620","55577","NA","411","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","316786","296821","NA","323027","321992","2025","155827","NA","323129","323541","323025","323129","24646","211405","NA","2023","Flanker Task ","133","66183","148","yes","1024"
"89.2617449664","89.2617449664","446.651006711","446.651006711","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","s","148","148","0","148","148","0","0","0","148","148","148","148","0","0","0","0","09/25/22 21:22:45","600","The main experiment item","yes","FlankerTask.osexp","C:/Users/saudm/OneDrive/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","68","79","C:/Users/saudm/OneDrive/Desktop/MK-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","h","h","NA","h","368","NA","22620","55577","NA","368","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","323553","296821","NA","325089","324054","2025","155827","NA","325191","325561","325086","325190","24646","211405","NA","2023","Flanker Task ","133","66551","149","yes","1024"
"89.3333333333","89.3333333333","446.633333333","446.633333333","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","149","149","0","149","149","0","0","0","149","149","149","149","0","0","0","0","09/25/22 21:22:45","600","The main experiment item","yes","FlankerTask.osexp","C:/Users/saudm/OneDrive/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","69","79","C:/Users/saudm/OneDrive/Desktop/MK-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","h","h","NA","h","444","NA","22620","55577","NA","444","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","325572","296821","NA","327108","326073","2025","155827","NA","327209","327654","327106","327209","24646","211405","NA","2023","Flanker Task ","134","66995","150","yes","1024"
"89.4039735099","89.4039735099","447.026490066","447.026490066","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","150","150","0","150","150","0","0","0","150","150","150","150","0","0","0","0","09/25/22 21:22:45","600","The main experiment item","yes","FlankerTask.osexp","C:/Users/saudm/OneDrive/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","70","79","C:/Users/saudm/OneDrive/Desktop/MK-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","h","h","NA","h","506","NA","22620","55577","NA","506","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","325572","296821","NA","328700","327666","2025","155827","NA","328802","329309","328698","328801","24646","211405","NA","2023","Flanker Task ","135","67501","151","yes","1024"
"89.4736842105","89.4736842105","447.065789474","447.065789474","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","151","151","0","151","151","0","0","0","151","151","151","151","0","0","0","0","09/25/22 21:22:45","600","The main experiment item","yes","FlankerTask.osexp","C:/Users/saudm/OneDrive/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","71","79","C:/Users/saudm/OneDrive/Desktop/MK-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","h","h","NA","h","453","NA","22620","55577","NA","453","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","325572","296821","NA","330354","329321","2025","155827","NA","330455","330909","330353","330455","24646","211405","NA","2023","Flanker Task ","136","67954","152","yes","1024"
"89.5424836601","89.5424836601","447.281045752","447.281045752","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","152","152","0","152","152","0","0","0","152","152","152","152","0","0","0","0","09/25/22 21:22:45","600","The main experiment item","yes","FlankerTask.osexp","C:/Users/saudm/OneDrive/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","72","79","C:/Users/saudm/OneDrive/Desktop/MK-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","h","h","NA","s","480","NA","22620","55577","NA","480","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","325572","296821","NA","331956","330921","2025","155827","NA","332057","332538","331955","332057","24646","211405","NA","2023","Flanker Task ","137","68434","153","yes","1024"
"89.6103896104","89.6103896104","447.422077922","447.422077922","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","153","153","0","153","153","0","0","0","153","153","153","153","0","0","0","0","09/25/22 21:22:45","600","The main experiment item","yes","FlankerTask.osexp","C:/Users/saudm/OneDrive/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","73","79","C:/Users/saudm/OneDrive/Desktop/MK-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","h","h","NA","s","469","NA","22620","55577","NA","469","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","325572","296821","NA","333583","332550","2025","155827","NA","333684","334154","333582","333684","24646","211405","NA","2023","Flanker Task ","138","68903","154","yes","1024"
"89.6774193548","89.6774193548","447.890322581","447.890322581","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","154","154","0","154","154","0","0","0","154","154","154","154","0","0","0","0","09/25/22 21:22:45","600","The main experiment item","yes","FlankerTask.osexp","C:/Users/saudm/OneDrive/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","74","79","C:/Users/saudm/OneDrive/Desktop/MK-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","h","h","NA","s","520","NA","22620","55577","NA","520","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","325572","296821","NA","335200","334166","2025","155827","NA","335302","335822","335199","335302","24646","211405","NA","2023","Flanker Task ","139","69423","155","yes","1024"
