acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,compensation,condition,coordinates,correct,correct_Instructions1,correct_KeyboardResponse,correct_response,count_Block1,count_Block2,count_Block3,count_ErrorFeedback,count_Faster,count_Finish,count_Fixation,count_ISI,count_Instructions1,count_Instructions2,count_Instructions3,count_KeyboardResponse,count_Logger,count_Sequence,count_experiment,count_stimulus,datetime,deadline,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_Block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_Finish,response_Instructions1,response_Instructions2,response_Instructions3,response_KeyboardResponse,response_time,response_time_Finish,response_time_Instructions1,response_time_Instructions2,response_time_Instructions3,response_time_KeyboardResponse,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stimulus,subject_nr,subject_parity,time_Block1,time_Block2,time_Block3,time_ErrorFeedback,time_Faster,time_Finish,time_Fixation,time_ISI,time_Instructions1,time_Instructions2,time_Instructions3,time_KeyboardResponse,time_Logger,time_Sequence,time_experiment,time_stimulus,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
96.96969697,96.96969697,434.3939394,434.3939394,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,65,65,0,65,65,0,0,0,65,65,65,0,65,Tue Sep 13 18:16:06 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,65,65,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,s,NA,NA,s,434,NA,1045,NA,NA,434,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,2995,NA,NA,53305,NA,NA,111281,110201,1949,NA,NA,111384,111818,111279,1946,111384,Flanker Task,64,28670,66,yes,1024
97.01492537,97.01492537,434.119403,434.119403,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,66,66,0,66,66,0,0,0,66,66,66,0,66,Tue Sep 13 18:16:06 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,66,66,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,s,NA,NA,s,416,NA,1045,NA,NA,416,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,2995,NA,NA,53305,NA,NA,112898,111824,1949,NA,NA,113000,113418,112895,1946,112999,Flanker Task,65,29086,67,yes,1024
97.05882353,97.05882353,434.1911765,434.1911765,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,67,67,0,67,67,0,0,0,67,67,67,0,67,Tue Sep 13 18:16:06 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,67,67,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,s,NA,NA,s,439,NA,1045,NA,NA,439,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,2995,NA,NA,53305,NA,NA,114521,113433,1949,NA,NA,114624,115065,114519,1946,114624,Flanker Task,66,29525,68,yes,1024
97.10144928,97.10144928,434.0289855,434.0289855,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,0,0,0,68,68,0,68,68,0,0,0,68,68,68,0,68,Tue Sep 13 18:16:06 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,68,68,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,s,NA,NA,s,423,NA,1045,NA,NA,423,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,2995,NA,NA,53305,NA,NA,116169,115069,1949,NA,NA,116274,116698,116167,1946,116273,Flanker Task,67,29948,69,yes,1024
97.14285714,97.14285714,433.7857143,433.7857143,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,69,69,0,69,69,0,0,0,69,69,69,0,69,Tue Sep 13 18:16:06 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,69,69,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,s,NA,NA,s,417,NA,1045,NA,NA,417,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,2995,NA,NA,53305,NA,NA,117853,116713,1949,NA,NA,117958,118376,117850,1946,117958,Flanker Task,68,30365,70,yes,1024
97.18309859,97.18309859,433.8732394,433.8732394,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,0,0,0,70,70,0,70,70,0,0,0,70,70,70,0,70,Tue Sep 13 18:16:06 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,70,70,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,s,NA,NA,h,440,NA,1045,NA,NA,440,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,2995,NA,NA,53305,NA,NA,119470,118390,1949,NA,NA,119575,120015,119468,1946,119575,Flanker Task,69,30805,71,yes,1024
97.22222222,97.22222222,434.1944444,434.1944444,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,0,0,0,71,71,0,71,71,0,0,0,71,71,71,0,71,Tue Sep 13 18:16:06 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,71,71,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,s,NA,NA,h,457,NA,1045,NA,NA,457,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,2995,NA,NA,53305,NA,NA,121121,120031,1949,NA,NA,121225,121683,121118,1946,121225,Flanker Task,70,31262,72,yes,1024
97.26027397,97.26027397,434.2054795,434.2054795,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,72,72,0,72,72,0,0,0,72,72,72,0,72,Tue Sep 13 18:16:06 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,72,72,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,s,NA,NA,h,435,NA,1045,NA,NA,435,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,2995,NA,NA,53305,NA,NA,122806,121697,1949,NA,NA,122911,123347,122804,1946,122911,Flanker Task,71,31697,73,yes,1024
97.2972973,97.2972973,434.3243243,434.3243243,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,0,0,0,73,73,0,73,73,0,0,0,73,73,73,0,73,Tue Sep 13 18:16:06 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,73,73,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,s,NA,NA,s,443,NA,1045,NA,NA,443,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,2995,NA,NA,53305,NA,NA,124453,123351,1949,NA,NA,124558,125002,124451,1946,124558,Flanker Task,72,32140,74,yes,1024
97.33333333,97.33333333,434.2533333,434.2533333,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,0,0,0,74,74,0,74,74,0,0,0,74,74,74,0,74,Tue Sep 13 18:16:06 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,74,74,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,s,NA,NA,s,429,NA,1045,NA,NA,429,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,2995,NA,NA,53305,NA,NA,126114,125018,1949,NA,NA,126219,126649,126112,1946,126219,Flanker Task,73,32569,75,yes,1024
97.36842105,97.36842105,434.5526316,434.5526316,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,0,0,0,75,75,0,75,75,0,0,0,75,75,75,0,75,Tue Sep 13 18:16:06 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,75,75,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,s,NA,NA,h,457,NA,1045,NA,NA,457,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,2995,NA,NA,53305,NA,NA,127764,126665,1949,NA,NA,127869,128327,127762,1946,127869,Flanker Task,74,33026,76,yes,1024
97.4025974,97.4025974,434.2727273,434.2727273,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,76,76,0,76,76,0,0,0,76,76,76,0,76,Tue Sep 13 18:16:06 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,76,76,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,s,NA,NA,s,413,NA,1045,NA,NA,413,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,2995,NA,NA,53305,NA,NA,129436,128342,1949,NA,NA,129541,129955,129434,1946,129541,Flanker Task,75,33439,77,yes,1024
97.43589744,97.43589744,433.7820513,433.7820513,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,77,77,0,77,77,0,0,0,77,77,77,0,77,Tue Sep 13 18:16:06 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,77,77,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,s,NA,NA,h,396,NA,1045,NA,NA,396,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,2995,NA,NA,53305,NA,NA,131065,129969,1949,NA,NA,131171,131568,131063,1946,131171,Flanker Task,76,33835,78,yes,1024
97.46835443,97.46835443,433.2405063,433.2405063,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,0,0,0,78,78,0,78,78,0,0,0,78,78,78,0,78,Tue Sep 13 18:16:06 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,78,78,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,s,NA,NA,s,391,NA,1045,NA,NA,391,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,2995,NA,NA,53305,NA,NA,132682,131581,1949,NA,NA,132787,133179,132679,1946,132787,Flanker Task,77,34226,79,yes,1024
97.5,97.5,433.0125,433.0125,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,79,79,0,79,79,0,0,0,79,79,79,0,79,Tue Sep 13 18:16:06 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,79,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,s,NA,NA,s,415,NA,1045,NA,NA,415,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,2995,NA,NA,53305,NA,NA,134262,133184,1949,NA,NA,134364,134780,134259,1946,134364,Flanker Task,78,34641,80,yes,1024
97.5308642,97.5308642,433.1728395,433.1728395,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,0,0,0,80,80,0,80,80,0,0,0,80,80,80,0,80,Tue Sep 13 18:16:06 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,0,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,s,s,NA,s,446,NA,1045,1764,NA,446,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,2995,137596,NA,53305,NA,NA,137642,134794,1949,135831,NA,137748,138195,137641,1946,137746,Flanker Task,79,35087,81,yes,1024
97.56097561,97.56097561,432.2317073,432.2317073,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,81,81,0,81,81,0,0,0,81,81,81,0,81,Tue Sep 13 18:16:06 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,1,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,s,s,NA,s,356,NA,1045,1764,NA,356,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,2995,137596,NA,53305,NA,NA,139291,138199,1949,135831,NA,139396,139754,139290,1946,139396,Flanker Task,80,35443,82,yes,1024
97.59036145,97.59036145,431.9277108,431.9277108,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,82,82,0,82,82,0,0,0,82,82,82,0,82,Tue Sep 13 18:16:06 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,2,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,s,s,NA,s,407,NA,1045,1764,NA,407,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,2995,137596,NA,53305,NA,NA,140867,139768,1949,135831,NA,140972,141380,140865,1946,140972,Flanker Task,81,35850,83,yes,1024
97.61904762,97.61904762,431.1190476,431.1190476,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,0,0,0,83,83,0,83,83,0,0,0,83,83,83,0,83,Tue Sep 13 18:16:06 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,3,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,s,s,NA,s,364,NA,1045,1764,NA,364,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,2995,137596,NA,53305,NA,NA,142474,141396,1949,135831,NA,142585,142951,142472,1946,142585,Flanker Task,82,36214,84,yes,1024
97.64705882,97.64705882,430.5411765,430.5411765,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,0,0,0,84,84,0,84,84,0,0,0,84,84,84,0,84,Tue Sep 13 18:16:06 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,4,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,s,s,NA,s,382,NA,1045,1764,NA,382,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,2995,137596,NA,53305,NA,NA,144069,142969,1949,135831,NA,144174,144557,144067,1946,144174,Flanker Task,83,36596,85,yes,1024
97.6744186,97.6744186,431.3604651,431.3604651,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,85,85,0,85,85,0,0,0,85,85,85,0,85,Tue Sep 13 18:16:06 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,5,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,s,s,NA,h,501,NA,1045,1764,NA,501,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,2995,137596,NA,53305,NA,NA,145655,144572,1949,135831,NA,145758,146260,145653,1946,145758,Flanker Task,84,37097,86,yes,1024
97.70114943,97.70114943,432.3448276,432.3448276,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,0,0,0,86,86,0,86,86,0,0,0,86,86,86,0,86,Tue Sep 13 18:16:06 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,6,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,s,s,NA,s,517,NA,1045,1764,NA,517,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,2995,137596,NA,53305,NA,NA,147371,146275,1949,135831,NA,147475,147993,147369,1946,147475,Flanker Task,85,37614,87,yes,1024
97.72727273,97.72727273,433.375,433.375,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,0,0,0,87,87,0,87,87,0,0,0,87,87,87,0,87,Tue Sep 13 18:16:06 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,7,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,s,s,NA,h,523,NA,1045,1764,NA,523,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,2995,137596,NA,53305,NA,NA,149107,148007,1949,135831,NA,149212,149736,149105,1946,149212,Flanker Task,86,38137,88,yes,1024
97.75280899,97.75280899,432.8539326,432.8539326,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,88,88,0,88,88,0,0,0,88,88,88,0,88,Tue Sep 13 18:16:06 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,8,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,s,s,NA,s,387,NA,1045,1764,NA,387,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,2995,137596,NA,53305,NA,NA,150853,149753,1949,135831,NA,150958,151346,150851,1946,150957,Flanker Task,87,38524,89,yes,1024
97.77777778,97.77777778,432.2666667,432.2666667,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,0,0,0,89,89,0,89,89,0,0,0,89,89,89,0,89,Tue Sep 13 18:16:06 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,9,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,s,s,NA,s,380,NA,1045,1764,NA,380,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,2995,137596,NA,53305,NA,NA,152443,151362,1949,135831,NA,152545,152926,152441,1946,152544,Flanker Task,88,38904,90,yes,1024
97.8021978,97.8021978,431.9230769,431.9230769,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,90,90,0,90,90,0,0,0,90,90,90,0,90,Tue Sep 13 18:16:06 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,10,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,s,s,NA,s,401,NA,1045,1764,NA,401,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,2995,137596,NA,53305,NA,NA,154063,152950,1949,135831,NA,154168,154570,154061,1946,154168,Flanker Task,89,39305,91,yes,1024
97.82608696,97.82608696,432.8369565,432.8369565,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,0,0,0,91,91,0,91,91,0,0,0,91,91,91,0,91,Tue Sep 13 18:16:06 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,11,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,s,s,NA,s,516,NA,1045,1764,NA,516,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,2995,137596,NA,53305,NA,NA,155684,154584,1949,135831,NA,155789,156306,155682,1946,155789,Flanker Task,90,39821,92,yes,1024
97.84946237,97.84946237,434.5268817,434.5268817,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,92,92,0,92,92,0,0,0,92,92,92,0,92,Tue Sep 13 18:16:06 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,12,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,s,s,NA,h,590,NA,1045,1764,NA,590,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,2995,137596,NA,53305,NA,NA,157409,156321,1949,135831,NA,157514,158104,157407,1946,157514,Flanker Task,91,40411,93,yes,1024
97.87234043,97.87234043,436.7021277,436.7021277,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,93,93,0,93,93,0,0,0,93,93,93,0,93,Tue Sep 13 18:16:06 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,13,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,s,s,NA,h,639,NA,1045,1764,NA,639,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,2995,137596,NA,53305,NA,NA,159263,158117,1949,135831,NA,159368,160008,159260,1946,159368,Flanker Task,92,41050,94,yes,1024
97.89473684,97.89473684,437.8421053,437.8421053,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,0,0,0,94,94,0,94,94,0,0,0,94,94,94,0,94,Tue Sep 13 18:16:06 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,14,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,s,s,NA,h,545,NA,1045,1764,NA,545,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,2995,137596,NA,53305,160022,NA,161635,160527,1949,135831,NA,161740,162285,161633,1946,161740,Flanker Task,93,41595,95,yes,1024
97.91666667,97.91666667,437.375,437.375,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,95,95,0,95,95,0,0,0,95,95,95,0,95,Tue Sep 13 18:16:06 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,15,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,s,s,NA,s,393,NA,1045,1764,NA,393,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,2995,137596,NA,53305,160022,NA,163432,162298,1949,135831,NA,163537,163931,163430,1946,163536,Flanker Task,94,41988,96,yes,1024
97.93814433,97.93814433,437.5154639,437.5154639,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,0,0,0,96,96,0,96,96,0,0,0,96,96,96,0,96,Tue Sep 13 18:16:06 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,16,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,s,s,NA,h,451,NA,1045,1764,NA,451,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,2995,137596,NA,53305,160022,NA,165027,163945,1949,135831,NA,165133,165585,165021,1946,165132,Flanker Task,95,42439,97,yes,1024
97.95918367,97.95918367,438.3061224,438.3061224,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,0,0,0,97,97,0,97,97,0,0,0,97,97,97,0,97,Tue Sep 13 18:16:06 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,17,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,s,s,NA,s,515,NA,1045,1764,NA,515,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,2995,137596,NA,53305,160022,NA,166686,165590,1949,135831,NA,166787,167303,166683,1946,166787,Flanker Task,96,42954,98,yes,1024
