condition,acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,compensation,coordinates,correct,correct_instructions1,correct_keyboard_response,correct_response,count_Instructions2,count_block1,count_block2,count_block3,count_errorfeedback,count_experiment,count_faster,count_finish,count_fixation,count_instructions1,count_instructions3,count_isi,count_keyboard_response,count_logger,count_sequence,count_stimulus,datetime,deadline,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_Instructions2,response_finish,response_instructions1,response_instructions3,response_keyboard_response,response_time,response_time_Instructions2,response_time_finish,response_time_instructions1,response_time_instructions3,response_time_keyboard_response,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stimulus,subject_nr,subject_parity,time_Instructions2,time_block1,time_block2,time_block3,time_errorfeedback,time_experiment,time_faster,time_finish,time_fixation,time_instructions1,time_instructions3,time_isi,time_keyboard_response,time_logger,time_sequence,time_stimulus,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
incongruent,95.16129032,95.16129032,587.1854015,587.1854015,black,psycho,psycho,psycho,0,uniform,1,undefined,1,s,0,0,0,0,61,0,61,0,61,0,0,61,61,61,61,61,Sun Sep 27 18:53:28 2020,1500,The main experiment item,yes,FlankerTask.osexp,/Users/tforestmoore/Desktop,no,mono,no,18,no,white,no,yes,768,psycho,61,61,/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab 2/RT-subject-4.csv,psycho,Lentiform Loewenfeld,3.3.3,0,s,NA,NA,s,NA,s,670.370695,NA,NA,15079.06033,NA,670.370695,2,psycho,1024,2,48000,-16,experiment,HHSHH,4,even,NA,19480.77365,NA,NA,132626.4369,4295.980384,133142.784,NA,134794.1676,4344.791823,NA,133659.6856,134910.293,135583.0505,134770.491,134909.6458,Flanker Task,59,36405.4949,62,yes,1024
congruent,95.23809524,95.23809524,586.4334652,586.4334652,black,psycho,psycho,psycho,0,uniform,1,undefined,1,s,0,0,0,0,62,0,62,0,62,0,0,62,62,62,62,62,Sun Sep 27 18:53:28 2020,1500,The main experiment item,yes,FlankerTask.osexp,/Users/tforestmoore/Desktop,no,mono,no,18,no,white,no,yes,768,psycho,62,62,/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab 2/RT-subject-4.csv,psycho,Lentiform Loewenfeld,3.3.3,0,s,NA,NA,s,NA,s,539.813411,NA,NA,15079.06033,NA,539.813411,2,psycho,1024,2,48000,-16,experiment,SSSSS,4,even,NA,19480.77365,NA,NA,132626.4369,4295.980384,133142.784,NA,136727.4282,4344.791823,NA,135594.4912,136843.7521,137387.1903,136701.8086,136843.1056,Flanker Task,60,36945.30831,63,yes,1024
incongruent,95.3125,95.3125,584.3462544,584.3462544,black,psycho,psycho,psycho,0,uniform,1,undefined,1,h,0,0,0,0,63,0,63,0,63,0,0,63,63,63,63,63,Sun Sep 27 18:53:28 2020,1500,The main experiment item,yes,FlankerTask.osexp,/Users/tforestmoore/Desktop,no,mono,no,18,no,white,no,yes,768,psycho,63,63,/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab 2/RT-subject-4.csv,psycho,Lentiform Loewenfeld,3.3.3,0,h,NA,NA,s,NA,h,452.851977,NA,NA,15079.06033,NA,452.851977,2,psycho,1024,2,48000,-16,experiment,SSHSS,4,even,NA,19480.77365,NA,NA,132626.4369,4295.980384,133142.784,NA,138542.9078,4344.791823,NA,137409.5028,138660.6999,139115.7454,138518.4413,138659.6123,Flanker Task,61,37398.16028,64,yes,1024
congruent,95.38461538,95.38461538,584.3928604,584.3928604,black,psycho,psycho,psycho,0,uniform,1,undefined,1,h,0,0,0,0,64,0,64,0,64,0,0,64,64,64,64,64,Sun Sep 27 18:53:28 2020,1500,The main experiment item,yes,FlankerTask.osexp,/Users/tforestmoore/Desktop,no,mono,no,18,no,white,no,yes,768,psycho,64,64,/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab 2/RT-subject-4.csv,psycho,Lentiform Loewenfeld,3.3.3,0,h,NA,NA,s,NA,h,587.375639,NA,NA,15079.06033,NA,587.375639,2,psycho,1024,2,48000,-16,experiment,HHHHH,4,even,NA,19480.77365,NA,NA,132626.4369,4295.980384,133142.784,NA,140244.911,4344.791823,NA,139126.3854,140360.233,140949.929,140232.3227,140359.5883,Flanker Task,62,37985.53592,65,yes,1024
incongruent,95.45454545,95.45454545,583.6944144,583.6944144,black,psycho,psycho,psycho,0,uniform,1,undefined,1,h,0,0,0,0,65,0,65,0,65,0,0,65,65,65,65,65,Sun Sep 27 18:53:28 2020,1500,The main experiment item,yes,FlankerTask.osexp,/Users/tforestmoore/Desktop,no,mono,no,18,no,white,no,yes,768,psycho,65,65,/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab 2/RT-subject-4.csv,psycho,Lentiform Loewenfeld,3.3.3,0,h,NA,NA,s,NA,h,538.29543,NA,NA,15079.06033,NA,538.29543,2,psycho,1024,2,48000,-16,experiment,SSHSS,4,even,NA,19480.77365,NA,NA,132626.4369,4295.980384,133142.784,NA,142076.1483,4344.791823,NA,140959.4037,142194.0656,142734.5589,142067.5192,142192.81,Flanker Task,63,38523.83135,66,yes,1024
congruent,95.52238806,95.52238806,582.3732362,582.3732362,black,psycho,psycho,psycho,0,uniform,1,undefined,1,h,0,0,0,0,66,0,66,0,66,0,0,66,66,66,66,66,Sun Sep 27 18:53:28 2020,1500,The main experiment item,yes,FlankerTask.osexp,/Users/tforestmoore/Desktop,no,mono,no,18,no,white,no,yes,768,psycho,66,66,/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab 2/RT-subject-4.csv,psycho,Lentiform Loewenfeld,3.3.3,0,h,NA,NA,s,NA,h,495.175473,NA,NA,15079.06033,NA,495.175473,2,psycho,1024,2,48000,-16,experiment,HHHHH,4,even,NA,19480.77365,NA,NA,132626.4369,4295.980384,133142.784,NA,143876.3611,4344.791823,NA,142743.3065,143994.4645,144491.9151,143853.9584,143993.2357,Flanker Task,64,39019.00683,67,yes,1024
incongruent,95.58823529,95.58823529,580.4892096,580.4892096,black,psycho,psycho,psycho,0,uniform,1,undefined,1,s,0,0,0,0,67,0,67,0,67,0,0,67,67,67,67,67,Sun Sep 27 18:53:28 2020,1500,The main experiment item,yes,FlankerTask.osexp,/Users/tforestmoore/Desktop,no,mono,no,18,no,white,no,yes,768,psycho,67,67,/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab 2/RT-subject-4.csv,psycho,Lentiform Loewenfeld,3.3.3,0,s,NA,NA,s,NA,s,454.259429,NA,NA,15079.06033,NA,454.259429,2,psycho,1024,2,48000,-16,experiment,HHSHH,4,even,NA,19480.77365,NA,NA,132626.4369,4295.980384,133142.784,NA,145643.9219,4344.791823,NA,144509.5457,145760.1386,146216.6268,145617.3899,145759.4902,Flanker Task,65,39473.26625,68,yes,1024
congruent,95.65217391,95.65217391,577.7125245,577.7125245,black,psycho,psycho,psycho,0,uniform,1,undefined,1,h,0,0,0,0,68,0,68,0,68,0,0,68,68,68,68,68,Sun Sep 27 18:53:28 2020,1500,The main experiment item,yes,FlankerTask.osexp,/Users/tforestmoore/Desktop,no,mono,no,18,no,white,no,yes,768,psycho,68,68,/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab 2/RT-subject-4.csv,psycho,Lentiform Loewenfeld,3.3.3,0,h,NA,NA,s,NA,h,388.897935,NA,NA,15079.06033,NA,388.897935,2,psycho,1024,2,48000,-16,experiment,HHHHH,4,even,NA,19480.77365,NA,NA,132626.4369,4295.980384,133142.784,NA,147359.628,4344.791823,NA,146226.3255,147477.3634,147868.8579,147348.829,147476.1675,Flanker Task,66,39862.16419,69,yes,1024
congruent,95.71428571,95.71428571,575.5113119,575.5113119,black,psycho,psycho,psycho,0,uniform,1,undefined,1,h,0,0,0,0,69,0,69,0,69,0,0,69,69,69,69,69,Sun Sep 27 18:53:28 2020,1500,The main experiment item,yes,FlankerTask.osexp,/Users/tforestmoore/Desktop,no,mono,no,18,no,white,no,yes,768,psycho,69,69,/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab 2/RT-subject-4.csv,psycho,Lentiform Loewenfeld,3.3.3,0,h,NA,NA,s,NA,h,423.627645,NA,NA,15079.06033,NA,423.627645,2,psycho,1024,2,48000,-16,experiment,HHHHH,4,even,NA,19480.77365,NA,NA,132626.4369,4295.980384,133142.784,NA,149009.4557,4344.791823,NA,147875.9294,149127.1911,149552.9778,148986.5195,149126.0714,Flanker Task,67,40285.79183,70,yes,1024
congruent,95.77464789,95.77464789,576.9672974,576.9672974,black,psycho,psycho,psycho,0,uniform,1,undefined,1,s,0,0,0,0,70,0,70,0,70,0,0,70,70,70,70,70,Sun Sep 27 18:53:28 2020,1500,The main experiment item,yes,FlankerTask.osexp,/Users/tforestmoore/Desktop,no,mono,no,18,no,white,no,yes,768,psycho,70,70,/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab 2/RT-subject-4.csv,psycho,Lentiform Loewenfeld,3.3.3,0,s,NA,NA,s,NA,s,678.886278,NA,NA,15079.06033,NA,678.886278,2,psycho,1024,2,48000,-16,experiment,SSSSS,4,even,NA,19480.77365,NA,NA,132626.4369,4295.980384,133142.784,NA,150709.9199,4344.791823,NA,149575.9262,150826.9047,151508.7945,150683.8946,150826.1482,Flanker Task,68,40964.67811,71,yes,1024
incongruent,95.83333333,95.83333333,576.7255288,576.7255288,black,psycho,psycho,psycho,0,uniform,1,undefined,1,h,0,0,0,0,71,0,71,0,71,0,0,71,71,71,71,71,Sun Sep 27 18:53:28 2020,1500,The main experiment item,yes,FlankerTask.osexp,/Users/tforestmoore/Desktop,no,mono,no,18,no,white,no,yes,768,psycho,71,71,/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab 2/RT-subject-4.csv,psycho,Lentiform Loewenfeld,3.3.3,0,h,NA,NA,s,NA,h,559.559963,NA,NA,15079.06033,NA,559.559963,2,psycho,1024,2,48000,-16,experiment,SSHSS,4,even,NA,19480.77365,NA,NA,132626.4369,4295.980384,133142.784,NA,152642.7196,4344.791823,NA,151525.7397,152759.7857,153321.6243,152633.7766,152758.9812,Flanker Task,69,41524.23808,72,yes,1024
incongruent,95.89041096,95.89041096,576.9776452,576.9776452,black,psycho,psycho,psycho,0,uniform,1,undefined,1,h,0,0,0,0,72,0,72,0,72,0,0,72,72,72,72,72,Sun Sep 27 18:53:28 2020,1500,The main experiment item,yes,FlankerTask.osexp,/Users/tforestmoore/Desktop,no,mono,no,18,no,white,no,yes,768,psycho,72,72,/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab 2/RT-subject-4.csv,psycho,Lentiform Loewenfeld,3.3.3,0,h,NA,NA,s,NA,h,595.130023,NA,NA,15079.06033,NA,595.130023,2,psycho,1024,2,48000,-16,experiment,SSHSS,4,even,NA,19480.77365,NA,NA,132626.4369,4295.980384,133142.784,NA,154475.9997,4344.791823,NA,153342.673,154593.1891,155190.5254,154452.3193,154592.5477,Flanker Task,70,42119.3681,73,yes,1024
congruent,95.94594595,95.94594595,576.5716332,576.5716332,black,psycho,psycho,psycho,0,uniform,1,undefined,1,h,0,0,0,0,73,0,73,0,73,0,0,73,73,73,73,73,Sun Sep 27 18:53:28 2020,1500,The main experiment item,yes,FlankerTask.osexp,/Users/tforestmoore/Desktop,no,mono,no,18,no,white,no,yes,768,psycho,73,73,/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab 2/RT-subject-4.csv,psycho,Lentiform Loewenfeld,3.3.3,0,h,NA,NA,s,NA,h,546.932758,NA,NA,15079.06033,NA,546.932758,2,psycho,1024,2,48000,-16,experiment,HHHHH,4,even,NA,19480.77365,NA,NA,132626.4369,4295.980384,133142.784,NA,156342.6189,4344.791823,NA,155209.32,156460.4335,157009.6159,156317.9497,156459.3492,Flanker Task,71,42666.30086,74,yes,1024
congruent,96,96,574.4791294,574.4791294,black,psycho,psycho,psycho,0,uniform,1,undefined,1,s,0,0,0,0,74,0,74,0,74,0,0,74,74,74,74,74,Sun Sep 27 18:53:28 2020,1500,The main experiment item,yes,FlankerTask.osexp,/Users/tforestmoore/Desktop,no,mono,no,18,no,white,no,yes,768,psycho,74,74,/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab 2/RT-subject-4.csv,psycho,Lentiform Loewenfeld,3.3.3,0,s,NA,NA,s,NA,s,419.633847,NA,NA,15079.06033,NA,419.633847,2,psycho,1024,2,48000,-16,experiment,SSSSS,4,even,NA,19480.77365,NA,NA,132626.4369,4295.980384,133142.784,NA,158142.7248,4344.791823,NA,157025.9777,158260.5207,158682.4975,158119.742,158259.4345,Flanker Task,72,43085.9347,75,yes,1024
congruent,96.05263158,96.05263158,572.7967712,572.7967712,black,psycho,psycho,psycho,0,uniform,1,undefined,1,h,0,0,0,0,75,0,75,0,75,0,0,75,75,75,75,75,Sun Sep 27 18:53:28 2020,1500,The main experiment item,yes,FlankerTask.osexp,/Users/tforestmoore/Desktop,no,mono,no,18,no,white,no,yes,768,psycho,75,75,/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab 2/RT-subject-4.csv,psycho,Lentiform Loewenfeld,3.3.3,0,h,NA,NA,s,NA,h,446.61991,NA,NA,15079.06033,NA,446.61991,2,psycho,1024,2,48000,-16,experiment,HHHHH,4,even,NA,19480.77365,NA,NA,132626.4369,4295.980384,133142.784,NA,159825.9082,4344.791823,NA,158692.6659,159943.6314,160392.4815,159801.615,159942.5351,Flanker Task,73,43532.55461,76,yes,1024
incongruent,96.1038961,96.1038961,574.8753478,574.8753478,black,psycho,psycho,psycho,0,uniform,1,undefined,1,s,0,0,0,0,76,0,76,0,76,0,0,76,76,76,76,76,Sun Sep 27 18:53:28 2020,1500,The main experiment item,yes,FlankerTask.osexp,/Users/tforestmoore/Desktop,no,mono,no,18,no,white,no,yes,768,psycho,76,76,/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab 2/RT-subject-4.csv,psycho,Lentiform Loewenfeld,3.3.3,0,s,NA,NA,s,NA,s,732.847164,NA,NA,15079.06033,NA,732.847164,2,psycho,1024,2,48000,-16,experiment,HHSHH,4,even,NA,19480.77365,NA,NA,132626.4369,4295.980384,133142.784,NA,161542.5466,4344.791823,NA,160409.7898,161660.3224,162395.8622,161526.8977,161659.1847,Flanker Task,74,44265.40178,77,yes,1024
congruent,96.15384615,96.15384615,575.7948043,575.7948043,black,psycho,psycho,psycho,0,uniform,1,undefined,1,s,0,0,0,0,77,0,77,0,77,0,0,77,77,77,77,77,Sun Sep 27 18:53:28 2020,1500,The main experiment item,yes,FlankerTask.osexp,/Users/tforestmoore/Desktop,no,mono,no,18,no,white,no,yes,768,psycho,77,77,/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab 2/RT-subject-4.csv,psycho,Lentiform Loewenfeld,3.3.3,0,s,NA,NA,s,NA,s,646.59296,NA,NA,15079.06033,NA,646.59296,2,psycho,1024,2,48000,-16,experiment,SSSSS,4,even,NA,19480.77365,NA,NA,132626.4369,4295.980384,133142.784,NA,163558.8951,4344.791823,NA,162409.201,163677.1198,164325.9088,163542.1368,163675.9266,Flanker Task,75,44911.99474,78,yes,1024
incongruent,96.20253165,96.20253165,576.7278015,576.7278015,black,psycho,psycho,psycho,0,uniform,1,undefined,1,s,0,0,0,0,78,0,78,0,78,0,0,78,78,78,78,78,Sun Sep 27 18:53:28 2020,1500,The main experiment item,yes,FlankerTask.osexp,/Users/tforestmoore/Desktop,no,mono,no,18,no,white,no,yes,768,psycho,78,78,/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab 2/RT-subject-4.csv,psycho,Lentiform Loewenfeld,3.3.3,0,s,NA,NA,s,NA,s,649.501582,NA,NA,15079.06033,NA,649.501582,2,psycho,1024,2,48000,-16,experiment,HHSHH,4,even,NA,19480.77365,NA,NA,132626.4369,4295.980384,133142.784,NA,165460.698,4344.791823,NA,164342.5403,165576.5192,166228.3968,165449.1237,165575.8733,Flanker Task,76,45561.49632,79,yes,1024
incongruent,96.25,96.25,578.8246339,578.8246339,black,psycho,psycho,psycho,0,uniform,1,undefined,1,s,0,0,0,0,79,0,79,0,79,0,0,79,79,79,79,79,Sun Sep 27 18:53:28 2020,1500,The main experiment item,yes,FlankerTask.osexp,/Users/tforestmoore/Desktop,no,mono,no,18,no,white,no,yes,768,psycho,79,79,/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab 2/RT-subject-4.csv,psycho,Lentiform Loewenfeld,3.3.3,0,s,NA,NA,s,NA,s,744.474392,NA,NA,15079.06033,NA,744.474392,2,psycho,1024,2,48000,-16,experiment,HHSHH,4,even,NA,19480.77365,NA,NA,132626.4369,4295.980384,133142.784,NA,167375.8223,4344.791823,NA,166242.5134,167493.4961,168240.2069,167350.9482,167492.465,Flanker Task,77,46305.97071,80,yes,1024
incongruent,96.2962963,96.2962963,581.1986067,581.1986067,black,psycho,psycho,psycho,0,uniform,1,undefined,1,h,0,0,0,0,80,0,80,0,80,0,0,80,80,80,80,80,Sun Sep 27 18:53:28 2020,600,The main experiment item,yes,FlankerTask.osexp,/Users/tforestmoore/Desktop,no,mono,no,18,no,white,no,yes,768,psycho,0,79,/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab 2/RT-subject-4.csv,psycho,Lentiform Loewenfeld,3.3.3,0,h,h,NA,s,NA,h,771.116428,52612.30583,NA,15079.06033,NA,771.116428,2,psycho,1024,2,48000,-16,experiment,SSHSS,4,even,169325.7687,19480.77365,221940.3276,NA,132626.4369,4295.980384,133142.784,NA,222028.8744,4344.791823,NA,168259.1297,222144.4128,222917.7194,222000.0728,222143.9579,Flanker Task,78,47077.08714,81,yes,1024
congruent,96.34146341,96.34146341,578.4022765,578.4022765,black,psycho,psycho,psycho,0,uniform,1,undefined,1,s,0,0,0,0,81,0,81,0,81,0,0,81,81,81,81,81,Sun Sep 27 18:53:28 2020,600,The main experiment item,yes,FlankerTask.osexp,/Users/tforestmoore/Desktop,no,mono,no,18,no,white,no,yes,768,psycho,1,79,/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab 2/RT-subject-4.csv,psycho,Lentiform Loewenfeld,3.3.3,0,s,h,NA,s,NA,s,351.899535,52612.30583,NA,15079.06033,NA,351.899535,2,psycho,1024,2,48000,-16,experiment,SSSSS,4,even,169325.7687,19480.77365,221940.3276,NA,132626.4369,4295.980384,222941.6808,NA,224575.294,4344.791823,NA,223458.1335,224692.0362,225046.6578,224566.1309,224691.4947,Flanker Task,79,47428.98667,82,yes,1024
congruent,96.38554217,96.38554217,575.2354619,575.2354619,black,psycho,psycho,psycho,0,uniform,1,undefined,1,s,0,0,0,0,82,0,82,0,82,0,0,82,82,82,82,82,Sun Sep 27 18:53:28 2020,600,The main experiment item,yes,FlankerTask.osexp,/Users/tforestmoore/Desktop,no,mono,no,18,no,white,no,yes,768,psycho,2,79,/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab 2/RT-subject-4.csv,psycho,Lentiform Loewenfeld,3.3.3,0,s,h,NA,s,NA,s,315.55666,52612.30583,NA,15079.06033,NA,315.55666,2,psycho,1024,2,48000,-16,experiment,SSSSS,4,even,169325.7687,19480.77365,221940.3276,NA,132626.4369,4295.980384,222941.6808,NA,226175.2075,4344.791823,NA,225058.3866,226292.9558,226610.9326,226165.7729,226291.8304,Flanker Task,80,47744.54333,83,yes,1024
congruent,96.42857143,96.42857143,572.2474998,572.2474998,black,psycho,psycho,psycho,0,uniform,1,undefined,1,h,0,0,0,0,83,0,83,0,83,0,0,83,83,83,83,83,Sun Sep 27 18:53:28 2020,600,The main experiment item,yes,FlankerTask.osexp,/Users/tforestmoore/Desktop,no,mono,no,18,no,white,no,yes,768,psycho,3,79,/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab 2/RT-subject-4.csv,psycho,Lentiform Loewenfeld,3.3.3,0,h,h,NA,s,NA,h,324.246646,52612.30583,NA,15079.06033,NA,324.246646,2,psycho,1024,2,48000,-16,experiment,HHHHH,4,even,169325.7687,19480.77365,221940.3276,NA,132626.4369,4295.980384,222941.6808,NA,227758.3811,4344.791823,NA,226625.1281,227876.2526,228202.8475,227733.7668,227875.0992,Flanker Task,81,48068.78998,84,yes,1024
incongruent,96.47058824,96.47058824,571.217325,571.217325,black,psycho,psycho,psycho,0,uniform,1,undefined,1,s,0,0,0,0,84,0,84,0,84,0,0,84,84,84,84,84,Sun Sep 27 18:53:28 2020,600,The main experiment item,yes,FlankerTask.osexp,/Users/tforestmoore/Desktop,no,mono,no,18,no,white,no,yes,768,psycho,4,79,/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab 2/RT-subject-4.csv,psycho,Lentiform Loewenfeld,3.3.3,0,s,h,NA,s,NA,s,484.682647,52612.30583,NA,15079.06033,NA,484.682647,2,psycho,1024,2,48000,-16,experiment,HHSHH,4,even,169325.7687,19480.77365,221940.3276,NA,132626.4369,4295.980384,222941.6808,NA,229341.652,4344.791823,NA,228225.0433,229459.6111,229946.5796,229333.0695,229458.4088,Flanker Task,82,48553.47263,85,yes,1024
incongruent,96.51162791,96.51162791,569.1455532,569.1455532,black,psycho,psycho,psycho,0,uniform,1,undefined,1,s,0,0,0,0,85,0,85,0,85,0,0,85,85,85,85,85,Sun Sep 27 18:53:28 2020,600,The main experiment item,yes,FlankerTask.osexp,/Users/tforestmoore/Desktop,no,mono,no,18,no,white,no,yes,768,psycho,5,79,/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab 2/RT-subject-4.csv,psycho,Lentiform Loewenfeld,3.3.3,0,s,h,NA,s,NA,s,393.04495,52612.30583,NA,15079.06033,NA,393.04495,2,psycho,1024,2,48000,-16,experiment,HHSHH,4,even,169325.7687,19480.77365,221940.3276,NA,132626.4369,4295.980384,222941.6808,NA,231108.3203,4344.791823,NA,229958.4326,231225.5126,231620.8756,231094.235,231224.7115,Flanker Task,83,48946.51758,86,yes,1024
incongruent,96.55172414,96.55172414,566.8377281,566.8377281,black,psycho,psycho,psycho,0,uniform,1,undefined,1,s,0,0,0,0,86,0,86,0,86,0,0,86,86,86,86,86,Sun Sep 27 18:53:28 2020,600,The main experiment item,yes,FlankerTask.osexp,/Users/tforestmoore/Desktop,no,mono,no,18,no,white,no,yes,768,psycho,6,79,/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab 2/RT-subject-4.csv,psycho,Lentiform Loewenfeld,3.3.3,0,s,h,NA,s,NA,s,368.364771,52612.30583,NA,15079.06033,NA,368.364771,2,psycho,1024,2,48000,-16,experiment,HHSHH,4,even,169325.7687,19480.77365,221940.3276,NA,132626.4369,4295.980384,222941.6808,NA,232775.0905,4344.791823,NA,231641.6718,232892.3036,233263.8592,232751.3934,232891.6469,Flanker Task,84,49314.88235,87,yes,1024
incongruent,95.45454545,95.45454545,563.5654415,563.5654415,black,psycho,psycho,psycho,0,uniform,0,undefined,0,h,0,0,0,0,87,0,87,0,87,0,0,87,87,87,87,87,Sun Sep 27 18:53:28 2020,600,The main experiment item,yes,FlankerTask.osexp,/Users/tforestmoore/Desktop,no,mono,no,18,no,white,no,yes,768,psycho,7,79,/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab 2/RT-subject-4.csv,psycho,Lentiform Loewenfeld,3.3.3,0,s,h,NA,s,NA,s,278.876503,52612.30583,NA,15079.06033,NA,278.876503,2,psycho,1024,2,48000,-16,experiment,SSHSS,4,even,169325.7687,19480.77365,221940.3276,NA,132626.4369,4295.980384,222941.6808,NA,234392.1924,4344.791823,NA,233274.8015,234509.6781,234791.9675,234382.8177,234508.4899,Flanker Task,84,49593.75885,88,yes,1024
incongruent,95.50561798,95.50561798,562.3325683,562.3325683,black,psycho,psycho,psycho,0,uniform,1,undefined,1,h,0,0,0,0,88,0,88,0,88,0,0,88,88,88,88,88,Sun Sep 27 18:53:28 2020,600,The main experiment item,yes,FlankerTask.osexp,/Users/tforestmoore/Desktop,no,mono,no,18,no,white,no,yes,768,psycho,8,79,/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab 2/RT-subject-4.csv,psycho,Lentiform Loewenfeld,3.3.3,0,h,h,NA,s,NA,h,453.839723,52612.30583,NA,15079.06033,NA,453.839723,2,psycho,1024,2,48000,-16,experiment,SSHSS,4,even,169325.7687,19480.77365,221940.3276,NA,234808.3466,4295.980384,222941.6808,NA,236441.8975,4344.791823,NA,235324.7452,236559.459,237015.6976,236433.0109,236558.3622,Flanker Task,85,50047.59857,89,yes,1024
incongruent,95.55555556,95.55555556,561.0995787,561.0995787,black,psycho,psycho,psycho,0,uniform,1,undefined,1,h,0,0,0,0,89,0,89,0,89,0,0,89,89,89,89,89,Sun Sep 27 18:53:28 2020,600,The main experiment item,yes,FlankerTask.osexp,/Users/tforestmoore/Desktop,no,mono,no,18,no,white,no,yes,768,psycho,9,79,/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab 2/RT-subject-4.csv,psycho,Lentiform Loewenfeld,3.3.3,0,h,h,NA,s,NA,h,451.363509,52612.30583,NA,15079.06033,NA,451.363509,2,psycho,1024,2,48000,-16,experiment,SSHSS,4,even,169325.7687,19480.77365,221940.3276,NA,234808.3466,4295.980384,222941.6808,NA,238141.4422,4344.791823,NA,237024.7413,238259.3397,238713.895,238131.8643,238258.225,Flanker Task,86,50498.96208,90,yes,1024
congruent,95.6043956,95.6043956,560.0193055,560.0193055,black,psycho,psycho,psycho,0,uniform,1,undefined,1,h,0,0,0,0,90,0,90,0,90,0,0,90,90,90,90,90,Sun Sep 27 18:53:28 2020,600,The main experiment item,yes,FlankerTask.osexp,/Users/tforestmoore/Desktop,no,mono,no,18,no,white,no,yes,768,psycho,10,79,/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab 2/RT-subject-4.csv,psycho,Lentiform Loewenfeld,3.3.3,0,h,h,NA,s,NA,h,462.794719,52612.30583,NA,15079.06033,NA,462.794719,2,psycho,1024,2,48000,-16,experiment,HHHHH,4,even,169325.7687,19480.77365,221940.3276,NA,234808.3466,4295.980384,222941.6808,NA,239841.4616,4344.791823,NA,238724.6053,239960.6266,240425.7196,239833.7817,239958.452,Flanker Task,87,50961.7568,91,yes,1024
congruent,95.65217391,95.65217391,558.6667394,558.6667394,black,psycho,psycho,psycho,0,uniform,1,undefined,1,h,0,0,0,0,91,0,91,0,91,0,0,91,91,91,91,91,Sun Sep 27 18:53:28 2020,600,The main experiment item,yes,FlankerTask.osexp,/Users/tforestmoore/Desktop,no,mono,no,18,no,white,no,yes,768,psycho,11,79,/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab 2/RT-subject-4.csv,psycho,Lentiform Loewenfeld,3.3.3,0,h,h,NA,s,NA,h,435.583218,52612.30583,NA,15079.06033,NA,435.583218,2,psycho,1024,2,48000,-16,experiment,HHHHH,4,even,169325.7687,19480.77365,221940.3276,NA,234808.3466,4295.980384,222941.6808,NA,241558.7559,4344.791823,NA,240441.5116,241675.4861,242113.3801,241550.7703,241674.8389,Flanker Task,88,51397.34002,92,yes,1024
