"acc","accuracy","average_response_time","avg_rt","background","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_instructions1","correct_keyboardresponse","correct_response","count_block1","count_block2","count_block3","count_errorfeedback","count_experiment","count_faster","count_finish","count_fixation","count_instructions1","count_instructions2","count_instructions3","count_isi","count_keyboardresponse","count_logger","count_sequence","count_stimulus","datetime","deadline","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_block1","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_finish","response_instructions1","response_instructions2","response_instructions3","response_keyboardresponse","response_time","response_time_finish","response_time_instructions1","response_time_instructions2","response_time_instructions3","response_time_keyboardresponse","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_nr","subject_parity","time_block1","time_block2","time_block3","time_errorfeedback","time_experiment","time_faster","time_finish","time_fixation","time_instructions1","time_instructions2","time_instructions3","time_isi","time_keyboardresponse","time_logger","time_sequence","time_stimulus","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"96.7479674797","96.7479674797","476.991869919","476.991869919","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","122","0","122","0","122","0","0","0","122","122","122","122","122","09/27/20 15:44:53","600","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","42","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","s","NA","s","420","NA","23435","42596","NA","420","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","27198","210071","NA","239852","3757","278170","NA","283125","3762","167474","NA","281997","283231","283653","283122","283230","New experiment","119","58670","123","yes","1024"
"95.9677419355","95.9677419355","476.032258065","476.032258065","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","h","0","0","0","123","0","123","0","123","0","0","0","123","123","123","123","123","09/27/20 15:44:53","600","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","43","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","s","NA","s","358","NA","23435","42596","NA","358","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","27198","210071","NA","239852","3757","278170","NA","284780","3762","167474","NA","283658","284886","285246","284777","284886","New experiment","119","59028","124","yes","1024"
"96","96","475.856","475.856","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","124","0","124","0","124","0","0","0","124","124","124","124","124","09/27/20 15:44:53","600","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","44","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","NA","h","454","NA","23435","42596","NA","454","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","27198","210071","NA","285252","3757","278170","NA","286898","3762","167474","NA","285758","287004","287460","286894","287004","New experiment","120","59482","125","yes","1024"
"95.2380952381","95.2380952381","475.357142857","475.357142857","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","s","0","0","0","125","0","125","0","125","0","0","0","125","125","125","125","125","09/27/20 15:44:53","600","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","45","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","NA","h","413","NA","23435","42596","NA","413","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","27198","210071","NA","285252","3757","278170","NA","288614","3762","167474","NA","287466","288720","289135","288610","288719","New experiment","120","59895","126","yes","1024"
"95.2755905512","95.2755905512","474.755905512","474.755905512","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","126","0","126","0","126","0","0","0","126","126","126","126","126","09/27/20 15:44:53","600","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","46","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","s","NA","s","399","NA","23435","42596","NA","399","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","27198","210071","NA","289140","3757","278170","NA","290774","3762","167474","NA","289646","290880","291281","290770","290879","New experiment","121","60294","127","yes","1024"
"95.3125","95.3125","475.640625","475.640625","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","127","0","127","0","127","0","0","0","127","127","127","127","127","09/27/20 15:44:53","600","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","47","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","NA","h","588","NA","23435","42596","NA","588","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","27198","210071","NA","289140","3757","278170","NA","292422","3762","167474","NA","291286","292528","293118","292419","292527","New experiment","122","60882","128","yes","1024"
"95.3488372093","95.3488372093","475.162790698","475.162790698","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","128","0","128","0","128","0","0","0","128","128","128","128","128","09/27/20 15:44:53","600","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","48","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","s","NA","s","414","NA","23435","42596","NA","414","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","27198","210071","NA","289140","3757","278170","NA","294256","3762","167474","NA","293123","294362","294778","294252","294362","New experiment","123","61296","129","yes","1024"
"95.3846153846","95.3846153846","474.915384615","474.915384615","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","129","0","129","0","129","0","0","0","129","129","129","129","129","09/27/20 15:44:53","600","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","49","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","NA","h","443","NA","23435","42596","NA","443","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","27198","210071","NA","289140","3757","278170","NA","295911","3762","167474","NA","294783","296017","296463","295908","296016","New experiment","124","61739","130","yes","1024"
"95.4198473282","95.4198473282","474.534351145","474.534351145","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","130","0","130","0","130","0","0","0","130","130","130","130","130","09/27/20 15:44:53","600","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","50","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","NA","h","425","NA","23435","42596","NA","425","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","27198","210071","NA","289140","3757","278170","NA","297589","3762","167474","NA","296468","297695","298122","297586","297695","New experiment","125","62164","131","yes","1024"
"95.4545454545","95.4545454545","474.939393939","474.939393939","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","131","0","131","0","131","0","0","0","131","131","131","131","131","09/27/20 15:44:53","600","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","51","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","s","NA","s","528","NA","23435","42596","NA","528","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","27198","210071","NA","289140","3757","278170","NA","299264","3762","167474","NA","298128","299370","299900","299261","299370","New experiment","126","62692","132","yes","1024"
"95.4887218045","95.4887218045","475.691729323","475.691729323","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","132","0","132","0","132","0","0","0","132","132","132","132","132","09/27/20 15:44:53","600","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","52","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","NA","h","575","NA","23435","42596","NA","575","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","27198","210071","NA","289140","3757","278170","NA","301034","3762","167474","NA","299905","301140","301717","301031","301139","New experiment","127","63267","133","yes","1024"
"95.5223880597","95.5223880597","475.776119403","475.776119403","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","133","0","133","0","133","0","0","0","133","133","133","133","133","09/27/20 15:44:53","600","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","53","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","NA","h","487","NA","23435","42596","NA","487","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","27198","210071","NA","289140","3757","278170","NA","302861","3762","167474","NA","301723","302967","303456","302858","302966","New experiment","128","63754","134","yes","1024"
"95.5555555556","95.5555555556","475.140740741","475.140740741","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","134","0","134","0","134","0","0","0","134","134","134","134","134","09/27/20 15:44:53","600","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","54","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","NA","h","390","NA","23435","42596","NA","390","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","27198","210071","NA","289140","3757","278170","NA","304603","3762","167474","NA","303461","304710","305102","304600","304709","New experiment","129","64144","135","yes","1024"
"94.8529411765","94.8529411765","474.875","474.875","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","h","0","0","0","135","0","135","0","135","0","0","0","135","135","135","135","135","09/27/20 15:44:53","600","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","55","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","s","NA","s","439","NA","23435","42596","NA","439","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","27198","210071","NA","289140","3757","278170","NA","306248","3762","167474","NA","305107","306355","306799","306245","306354","New experiment","129","64583","136","yes","1024"
"94.8905109489","94.8905109489","474.343065693","474.343065693","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","136","0","136","0","136","0","0","0","136","136","136","136","136","09/27/20 15:44:53","600","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","56","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","NA","h","402","NA","23435","42596","NA","402","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","27198","210071","NA","306809","3757","278170","NA","308444","3762","167474","NA","307315","308550","308954","308441","308550","New experiment","130","64985","137","yes","1024"
"94.9275362319","94.9275362319","473.992753623","473.992753623","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","137","0","137","0","137","0","0","0","137","137","137","137","137","09/27/20 15:44:53","600","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","57","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","s","NA","s","426","NA","23435","42596","NA","426","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","27198","210071","NA","306809","3757","278170","NA","310097","3762","167474","NA","308959","310203","310632","310093","310202","New experiment","131","65411","138","yes","1024"
"94.964028777","94.964028777","474.712230216","474.712230216","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","138","0","138","0","138","0","0","0","138","138","138","138","138","09/27/20 15:44:53","600","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","58","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","s","NA","s","574","NA","23435","42596","NA","574","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","27198","210071","NA","306809","3757","278170","NA","311774","3762","167474","NA","310637","311880","312456","311771","311880","New experiment","132","65985","139","yes","1024"
"95","95","474.292857143","474.292857143","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","139","0","139","0","139","0","0","0","139","139","139","139","139","09/27/20 15:44:53","600","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","59","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","s","NA","s","416","NA","23435","42596","NA","416","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","27198","210071","NA","306809","3757","278170","NA","313601","3762","167474","NA","312461","313707","314126","313598","313707","New experiment","133","66401","140","yes","1024"
"95.0354609929","95.0354609929","474.120567376","474.120567376","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","140","0","140","0","140","0","0","0","140","140","140","140","140","09/27/20 15:44:53","600","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","60","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","s","NA","s","450","NA","23435","42596","NA","450","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","27198","210071","NA","306809","3757","278170","NA","315262","3762","167474","NA","314131","315368","315821","315259","315368","New experiment","134","66851","141","yes","1024"
"95.0704225352","95.0704225352","474.450704225","474.450704225","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","141","0","141","0","141","0","0","0","141","141","141","141","141","09/27/20 15:44:53","600","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","61","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","NA","h","521","NA","23435","42596","NA","521","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","27198","210071","NA","306809","3757","278170","NA","316961","3762","167474","NA","315826","317067","317590","316958","317067","New experiment","135","67372","142","yes","1024"
"95.1048951049","95.1048951049","475.475524476","475.475524476","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","142","0","142","0","142","0","0","0","142","142","142","142","142","09/27/20 15:44:53","600","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","62","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","s","NA","s","621","NA","23435","42596","NA","621","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","27198","210071","NA","306809","3757","278170","NA","318733","3762","167474","NA","317596","318840","319463","318730","318840","New experiment","136","67993","143","yes","1024"
"95.1388888889","95.1388888889","475.513888889","475.513888889","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","143","0","143","0","143","0","0","0","143","143","143","143","143","09/27/20 15:44:53","600","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","63","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","s","NA","s","481","NA","23435","42596","NA","481","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","27198","210071","NA","306809","3757","319469","NA","321107","3762","167474","NA","319975","321213","321696","321103","321212","New experiment","137","68474","144","yes","1024"
"95.1724137931","95.1724137931","475.324137931","475.324137931","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","144","0","144","0","144","0","0","0","144","144","144","144","144","09/27/20 15:44:53","600","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","64","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","NA","h","448","NA","23435","42596","NA","448","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","27198","210071","NA","306809","3757","319469","NA","322839","3762","167474","NA","321702","322945","323396","322836","322944","New experiment","138","68922","145","yes","1024"
"95.2054794521","95.2054794521","475.376712329","475.376712329","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","145","0","145","0","145","0","0","0","145","145","145","145","145","09/27/20 15:44:53","600","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","65","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","s","NA","s","483","NA","23435","42596","NA","483","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","27198","210071","NA","306809","3757","319469","NA","324527","3762","167474","NA","323401","324633","325119","324524","324632","New experiment","139","69405","146","yes","1024"
"95.2380952381","95.2380952381","474.605442177","474.605442177","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","146","0","146","0","146","0","0","0","146","146","146","146","146","09/27/20 15:44:53","600","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","66","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","s","NA","s","362","NA","23435","42596","NA","362","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","27198","210071","NA","306809","3757","319469","NA","326265","3762","167474","NA","325124","326371","326735","326262","326371","New experiment","140","69767","147","yes","1024"
"95.2702702703","95.2702702703","474.060810811","474.060810811","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","147","0","147","0","147","0","0","0","147","147","147","147","147","09/27/20 15:44:53","600","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","67","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","NA","h","394","NA","23435","42596","NA","394","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","27198","210071","NA","306809","3757","319469","NA","327881","3762","167474","NA","326740","327987","328383","327878","327987","New experiment","141","70161","148","yes","1024"
"95.3020134228","95.3020134228","473.510067114","473.510067114","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","148","0","148","0","148","0","0","0","148","148","148","148","148","09/27/20 15:44:53","600","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","68","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","NA","h","392","NA","23435","42596","NA","392","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","27198","210071","NA","306809","3757","319469","NA","329513","3762","167474","NA","328388","329619","330013","329510","329619","New experiment","142","70553","149","yes","1024"
"95.3333333333","95.3333333333","472.933333333","472.933333333","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","149","0","149","0","149","0","0","0","149","149","149","149","149","09/27/20 15:44:53","600","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","69","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","s","NA","s","387","NA","23435","42596","NA","387","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","27198","210071","NA","306809","3757","319469","NA","331154","3762","167474","NA","330019","331260","331650","331151","331259","New experiment","143","70940","150","yes","1024"
"95.3642384106","95.3642384106","472.410596026","472.410596026","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","150","0","150","0","150","0","0","0","150","150","150","150","150","09/27/20 15:44:53","600","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","70","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","NA","h","394","NA","23435","42596","NA","394","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","27198","210071","NA","306809","3757","319469","NA","332798","3762","167474","NA","331655","332904","333301","332795","332903","New experiment","144","71334","151","yes","1024"
"95.3947368421","95.3947368421","472.118421053","472.118421053","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","151","0","151","0","151","0","0","0","151","151","151","151","151","09/27/20 15:44:53","600","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","71","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","s","NA","s","428","NA","23435","42596","NA","428","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","27198","210071","NA","306809","3757","319469","NA","334451","3762","167474","NA","333307","334557","334988","334448","334556","New experiment","145","71762","152","yes","1024"
"95.4248366013","95.4248366013","471.85620915","471.85620915","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","152","0","152","0","152","0","0","0","152","152","152","152","152","09/27/20 15:44:53","600","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","72","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","s","NA","s","432","NA","23435","42596","NA","432","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","27198","210071","NA","306809","3757","319469","NA","336134","3762","167474","NA","334993","336240","336675","336131","336239","New experiment","146","72194","153","yes","1024"
"94.8051948052","94.8051948052","471.545454545","471.545454545","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","h","0","0","0","153","0","153","0","153","0","0","0","153","153","153","153","153","09/27/20 15:44:53","600","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","73","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","s","NA","s","424","NA","23435","42596","NA","424","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","27198","210071","NA","306809","3757","319469","NA","337817","3762","167474","NA","336680","337923","338349","337814","337922","New experiment","146","72618","154","yes","1024"
"94.8387096774","94.8387096774","471.393548387","471.393548387","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","154","0","154","0","154","0","0","0","154","154","154","154","154","09/27/20 15:44:53","600","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","74","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","NA","h","448","NA","23435","42596","NA","448","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","27198","210071","NA","338354","3757","319469","NA","340006","3762","167474","NA","338861","340112","340562","340003","340111","New experiment","147","73066","155","yes","1024"
"94.8717948718","94.8717948718","470.897435897","470.897435897","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","155","0","155","0","155","0","0","0","155","155","155","155","155","09/27/20 15:44:53","600","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","75","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","s","NA","s","394","NA","23435","42596","NA","394","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","27198","210071","NA","338354","3757","319469","NA","341732","3762","167474","NA","340568","341838","342234","341729","341837","New experiment","148","73460","156","yes","1024"
"94.9044585987","94.9044585987","471.878980892","471.878980892","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","156","0","156","0","156","0","0","0","156","156","156","156","156","09/27/20 15:44:53","600","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","76","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","s","NA","s","625","NA","23435","42596","NA","625","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","27198","210071","NA","338354","3757","319469","NA","343366","3762","167474","NA","342240","343472","344100","343363","343472","New experiment","149","74085","157","yes","1024"
"94.9367088608","94.9367088608","471.873417722","471.873417722","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","157","0","157","0","157","0","0","0","157","157","157","157","157","09/27/20 15:44:53","600","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","77","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","NA","h","471","NA","23435","42596","NA","471","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","27198","210071","NA","338354","3757","344105","NA","345750","3762","167474","NA","344611","345856","346330","345746","345856","New experiment","150","74556","158","yes","1024"
