acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,compensation,condition,coordinates,correct,correct_Instructions1,correct_Keyboard_Response,correct_response,count_ErrorFeedback,count_Faster,count_Finish,count_Fixation,count_ISI,count_Instructions1,count_Instructions3,count_Keyboard_Response,count_Sequence,count_Stimulus,count_block1,count_block2,count_block3,count_experiment,count_instructions2,count_new_logger,datetime,deadline,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_Finish,response_Instructions1,response_Instructions3,response_Keyboard_Response,response_instructions2,response_time,response_time_Finish,response_time_Instructions1,response_time_Instructions3,response_time_Keyboard_Response,response_time_instructions2,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stimulus,subject_nr,subject_parity,time_ErrorFeedback,time_Faster,time_Finish,time_Fixation,time_ISI,time_Instructions1,time_Instructions3,time_Keyboard_Response,time_Sequence,time_Stimulus,time_block1,time_block2,time_block3,time_experiment,time_instructions2,time_new_logger,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
93.75,93.75,705.03125,705.03125,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,31,31,0,31,31,0,0,31,31,31,0,0,0,0,0,31,Tue Sep 15 19:15:53 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,31,31,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JK subject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,j,NA,h,NA,659,NA,103414,NA,659,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,157686,NA,NA,222729,221495,30466,NA,222837,222724,222836,133882,NA,NA,30461,NA,223499,Flanker Task,30,22561,32,yes,1024
93.93939394,93.93939394,699.3030303,699.3030303,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,32,32,0,32,32,0,0,32,32,32,0,0,0,0,0,32,Tue Sep 15 19:15:53 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,32,32,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JK subject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,j,NA,s,NA,516,NA,103414,NA,516,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,157686,NA,NA,224788,223558,30466,NA,224892,224782,224892,133882,NA,NA,30461,NA,225410,Flanker Task,31,23077,33,yes,1024
94.11764706,94.11764706,693.5,693.5,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,33,33,0,33,33,0,0,33,33,33,0,0,0,0,0,33,Tue Sep 15 19:15:53 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,33,33,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JK subject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,j,NA,s,NA,502,NA,103414,NA,502,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,3,odd,157686,NA,NA,226714,225489,30466,NA,226818,226709,226818,133882,NA,NA,30461,NA,227323,Flanker Task,32,23579,34,yes,1024
94.28571429,94.28571429,689.2285714,689.2285714,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,34,34,0,34,34,0,0,34,34,34,0,0,0,0,0,34,Tue Sep 15 19:15:53 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,34,34,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JK subject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,j,NA,s,NA,544,NA,103414,NA,544,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,157686,NA,NA,228661,227420,30466,NA,228768,228656,228768,133882,NA,NA,30461,NA,229314,Flanker Task,33,24123,35,yes,1024
94.44444444,94.44444444,683.8055556,683.8055556,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,35,35,0,35,35,0,0,35,35,35,0,0,0,0,0,35,Tue Sep 15 19:15:53 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,35,35,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JK subject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,j,NA,s,NA,494,NA,103414,NA,494,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,3,odd,157686,NA,NA,230753,229523,30466,NA,230858,230748,230858,133882,NA,NA,30461,NA,231355,Flanker Task,34,24617,36,yes,1024
94.59459459,94.59459459,676.8918919,676.8918919,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,36,36,0,36,36,0,0,36,36,36,0,0,0,0,0,36,Tue Sep 15 19:15:53 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,36,36,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JK subject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,j,NA,s,NA,428,NA,103414,NA,428,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,3,odd,157686,NA,NA,232652,231423,30466,NA,232756,232646,232756,133882,NA,NA,30461,NA,233187,Flanker Task,35,25045,37,yes,1024
94.73684211,94.73684211,670.7894737,670.7894737,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,37,37,0,37,37,0,0,37,37,37,0,0,0,0,0,37,Tue Sep 15 19:15:53 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,37,37,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JK subject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,j,NA,s,NA,445,NA,103414,NA,445,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,157686,NA,NA,234475,233236,30466,NA,234579,234470,234579,133882,NA,NA,30461,NA,235027,Flanker Task,36,25490,38,yes,1024
94.87179487,94.87179487,668.2051282,668.2051282,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,38,38,0,38,38,0,0,38,38,38,0,0,0,0,0,38,Tue Sep 15 19:15:53 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,38,38,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JK subject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,j,NA,h,NA,570,NA,103414,NA,570,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,157686,NA,NA,236373,235139,30466,NA,236478,236368,236478,133882,NA,NA,30461,NA,237051,Flanker Task,37,26060,39,yes,1024
95,95,664.025,664.025,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,39,39,0,39,39,0,0,39,39,39,0,0,0,0,0,39,Tue Sep 15 19:15:53 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,39,39,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JK subject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,j,NA,h,NA,501,NA,103414,NA,501,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,157686,NA,NA,238401,237161,30466,NA,238507,238396,238507,133882,NA,NA,30461,NA,239011,Flanker Task,38,26561,40,yes,1024
95.12195122,95.12195122,661.3414634,661.3414634,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,40,40,0,40,40,0,0,40,40,40,0,0,0,0,0,40,Tue Sep 15 19:15:53 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,40,40,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JK subject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,j,NA,h,NA,554,NA,103414,NA,554,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,157686,NA,NA,240326,239085,30466,NA,240430,240320,240430,133882,NA,NA,30461,NA,240987,Flanker Task,39,27115,41,yes,1024
95.23809524,95.23809524,657.7380952,657.7380952,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,41,41,0,41,41,0,0,41,41,41,0,0,0,0,0,41,Tue Sep 15 19:15:53 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,41,41,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JK subject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,j,NA,s,NA,510,NA,103414,NA,510,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,3,odd,157686,NA,NA,242274,241049,30466,NA,242378,242268,242378,133882,NA,NA,30461,NA,242891,Flanker Task,40,27625,42,yes,1024
95.34883721,95.34883721,655.9069767,655.9069767,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,42,42,0,42,42,0,0,42,42,42,0,0,0,0,0,42,Tue Sep 15 19:15:53 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,42,42,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JK subject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,j,NA,s,NA,579,NA,103414,NA,579,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,157686,NA,NA,244253,243021,30466,NA,244357,244247,244357,133882,NA,NA,30461,NA,244939,Flanker Task,41,28204,43,yes,1024
95.45454545,95.45454545,652.9545455,652.9545455,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,43,43,0,43,43,0,0,43,43,43,0,0,0,0,0,43,Tue Sep 15 19:15:53 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,43,43,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JK subject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,j,NA,h,NA,526,NA,103414,NA,526,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,157686,NA,NA,246257,245023,30466,NA,246362,246252,246362,133882,NA,NA,30461,NA,246891,Flanker Task,42,28730,44,yes,1024
95.55555556,95.55555556,651.4,651.4,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,44,44,0,44,44,0,0,44,44,44,0,0,0,0,0,44,Tue Sep 15 19:15:53 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,44,44,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JK subject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,j,NA,h,NA,583,NA,103414,NA,583,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,157686,NA,NA,248544,247307,30466,NA,248649,248538,248649,133882,NA,NA,30461,NA,249236,Flanker Task,43,29313,45,yes,1024
95.65217391,95.65217391,650.6521739,650.6521739,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,45,45,0,45,45,0,0,45,45,45,0,0,0,0,0,45,Tue Sep 15 19:15:53 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,45,45,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JK subject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,j,NA,h,NA,617,NA,103414,NA,617,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,157686,NA,NA,250695,249461,30466,NA,250799,250689,250799,133882,NA,NA,30461,NA,251419,Flanker Task,44,29930,46,yes,1024
95.74468085,95.74468085,646.9148936,646.9148936,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,46,46,0,46,46,0,0,46,46,46,0,0,0,0,0,46,Tue Sep 15 19:15:53 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,46,46,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JK subject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,j,NA,h,NA,475,NA,103414,NA,475,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,157686,NA,NA,252804,251574,30466,NA,252909,252799,252909,133882,NA,NA,30461,NA,253387,Flanker Task,45,30405,47,yes,1024
95.83333333,95.83333333,644.7916667,644.7916667,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,47,47,0,47,47,0,0,47,47,47,0,0,0,0,0,47,Tue Sep 15 19:15:53 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,47,47,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JK subject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,j,NA,s,NA,545,NA,103414,NA,545,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,157686,NA,NA,254751,253517,30466,NA,254855,254745,254855,133882,NA,NA,30461,NA,255403,Flanker Task,46,30950,48,yes,1024
95.91836735,95.91836735,641.7346939,641.7346939,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,48,48,0,48,48,0,0,48,48,48,0,0,0,0,0,48,Tue Sep 15 19:15:53 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,48,48,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JK subject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,j,NA,h,NA,495,NA,103414,NA,495,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,157686,NA,NA,256873,255628,30466,NA,256977,256867,256977,133882,NA,NA,30461,NA,257475,Flanker Task,47,31445,49,yes,1024
96,96,639.1,639.1,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,49,49,0,49,49,0,0,49,49,49,0,0,0,0,0,49,Tue Sep 15 19:15:53 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,49,49,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JK subject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,j,NA,s,NA,510,NA,103414,NA,510,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,157686,NA,NA,258969,257743,30466,NA,259074,258964,259074,133882,NA,NA,30461,NA,259588,Flanker Task,48,31955,50,yes,1024
96.07843137,96.07843137,635.9019608,635.9019608,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,50,50,0,50,50,0,0,50,50,50,0,0,0,0,0,50,Tue Sep 15 19:15:53 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,50,50,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JK subject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,j,NA,h,NA,476,NA,103414,NA,476,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,157686,NA,NA,260995,259761,30466,NA,261101,260989,261101,133882,NA,NA,30461,NA,261580,Flanker Task,49,32431,51,yes,1024
96.15384615,96.15384615,633.2884615,633.2884615,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,51,51,0,51,51,0,0,51,51,51,0,0,0,0,0,51,Tue Sep 15 19:15:53 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,51,51,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JK subject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,j,NA,h,NA,500,NA,103414,NA,500,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,157686,NA,NA,263091,261866,30466,NA,263196,263086,263196,133882,NA,NA,30461,NA,263699,Flanker Task,50,32931,52,yes,1024
94.33962264,94.33962264,630.8867925,630.8867925,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,h,52,52,0,52,52,0,0,52,52,52,0,0,0,0,0,52,Tue Sep 15 19:15:53 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,52,52,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JK subject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,j,NA,s,NA,506,NA,103414,NA,506,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,157686,NA,NA,265094,263862,30466,NA,265198,265088,265198,133882,NA,NA,30461,NA,265708,Flanker Task,50,33437,53,yes,1024
94.44444444,94.44444444,627.7592593,627.7592593,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,53,53,0,53,53,0,0,53,53,53,0,0,0,0,0,53,Tue Sep 15 19:15:53 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,53,53,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JK subject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,j,NA,h,NA,462,NA,103414,NA,462,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,265960,NA,NA,267698,266464,30466,NA,267802,267692,267802,133882,NA,NA,30461,NA,268268,Flanker Task,51,33899,54,yes,1024
94.54545455,94.54545455,625.5090909,625.5090909,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,54,54,0,54,54,0,0,54,54,54,0,0,0,0,0,54,Tue Sep 15 19:15:53 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,54,54,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JK subject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,j,NA,h,NA,504,NA,103414,NA,504,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,265960,NA,NA,269744,268506,30466,NA,269848,269738,269848,133882,NA,NA,30461,NA,270356,Flanker Task,52,34403,55,yes,1024
94.64285714,94.64285714,624.25,624.25,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,55,55,0,55,55,0,0,55,55,55,0,0,0,0,0,55,Tue Sep 15 19:15:53 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,55,55,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JK subject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,j,NA,s,NA,555,NA,103414,NA,555,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,265960,NA,NA,271877,270633,30466,NA,271981,271872,271981,133882,NA,NA,30461,NA,272539,Flanker Task,53,34958,56,yes,1024
94.73684211,94.73684211,624.754386,624.754386,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,56,56,0,56,56,0,0,56,56,56,0,0,0,0,0,56,Tue Sep 15 19:15:53 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,56,56,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JK subject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,j,NA,s,NA,653,NA,103414,NA,653,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,265960,NA,NA,274027,272796,30466,NA,274131,274022,274131,133882,NA,NA,30461,NA,274788,Flanker Task,54,35611,57,yes,1024
94.82758621,94.82758621,621.8103448,621.8103448,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,57,57,0,57,57,0,0,57,57,57,0,0,0,0,0,57,Tue Sep 15 19:15:53 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,57,57,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JK subject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,j,NA,h,NA,454,NA,103414,NA,454,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,265960,NA,NA,276169,274918,30466,NA,276274,276164,276274,133882,NA,NA,30461,NA,276732,Flanker Task,55,36065,58,yes,1024
94.91525424,94.91525424,620.6779661,620.6779661,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,58,58,0,58,58,0,0,58,58,58,0,0,0,0,0,58,Tue Sep 15 19:15:53 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,58,58,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JK subject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,j,NA,s,NA,555,NA,103414,NA,555,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,3,odd,265960,NA,NA,278404,277162,30466,NA,278509,278399,278509,133882,NA,NA,30461,NA,279067,Flanker Task,56,36620,59,yes,1024
95,95,619.2166667,619.2166667,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,59,59,0,59,59,0,0,59,59,59,0,0,0,0,0,59,Tue Sep 15 19:15:53 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,59,59,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JK subject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,j,NA,h,NA,533,NA,103414,NA,533,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,265960,NA,NA,280627,279384,30466,NA,280731,280622,280731,133882,NA,NA,30461,NA,281268,Flanker Task,57,37153,60,yes,1024
95.08196721,95.08196721,617.9180328,617.9180328,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,60,60,0,60,60,0,0,60,60,60,0,0,0,0,0,60,Tue Sep 15 19:15:53 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,60,60,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JK subject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,j,NA,h,NA,540,NA,103414,NA,540,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,265960,NA,NA,282690,281436,30466,NA,282796,282685,282795,133882,NA,NA,30461,NA,283340,Flanker Task,58,37693,61,yes,1024
95.16129032,95.16129032,619.016129,619.016129,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,61,61,0,61,61,0,0,61,61,61,0,0,0,0,0,61,Tue Sep 15 19:15:53 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,61,61,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JK subject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,j,NA,h,NA,686,NA,103414,NA,686,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,265960,NA,NA,287887,286657,30466,NA,287994,287881,287993,133882,NA,NA,30461,NA,288684,Flanker Task,59,38379,62,yes,1024
95.23809524,95.23809524,621.9365079,621.9365079,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,62,62,0,62,62,0,0,62,62,62,0,0,0,0,0,62,Tue Sep 15 19:15:53 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,62,62,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JK subject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,j,NA,s,NA,803,NA,103414,NA,803,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,3,odd,265960,NA,NA,294053,292813,30466,NA,294157,294048,294157,133882,NA,NA,30461,NA,294964,Flanker Task,60,39182,63,yes,1024
95.3125,95.3125,621.421875,621.421875,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,63,63,0,63,63,0,0,63,63,63,0,0,0,0,0,63,Tue Sep 15 19:15:53 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,63,63,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JK subject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,j,NA,s,NA,589,NA,103414,NA,589,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,3,odd,265960,NA,NA,296347,295105,30466,NA,296451,296342,296451,133882,NA,NA,30461,NA,297044,Flanker Task,61,39771,64,yes,1024
