Stimulus,acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,compensation,condition,coordinates,correct,correct_instructions1,correct_keyboard_response,correct_response,count_Block3,count_ErrorFeedback,count_ISI,count_Logger,count_block1,count_block2,count_experiment,count_faster,count_finish,count_fixation,count_instruction2,count_instructions1,count_instructions3,count_keyboard_response,count_sequence,count_stimulus,datetime,deadline,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_finish,response_instruction2,response_instructions1,response_instructions3,response_keyboard_response,response_time,response_time_finish,response_time_instruction2,response_time_instructions1,response_time_instructions3,response_time_keyboard_response,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,subject_nr,subject_parity,time_Block3,time_ErrorFeedback,time_ISI,time_Logger,time_block1,time_block2,time_experiment,time_faster,time_finish,time_fixation,time_instruction2,time_instructions1,time_instructions3,time_keyboard_response,time_sequence,time_stimulus,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
SSHSS,100,100,505.5526316,505.5526316,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,75,75,75,0,0,0,75,0,75,0,0,0,75,75,75,Sun Sep 13 09:33:13 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/Owner/Documents,no,mono,no,18,no,white,no,yes,768,legacy,75,75,C:/Users/Owner/Documents/KJPsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,NA,s,NA,h,534,NA,NA,8694,NA,534,2,legacy,1024,2,48000,-16,experiment,0,even,NA,NA,138562,140298,11499,NA,2800,NA,NA,139660,NA,2804,NA,139763,139659,139763,Flanker Test,76,38422,76,yes,1024
SSSSS,100,100,505.2987013,505.2987013,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,76,76,76,0,0,0,76,0,76,0,0,0,76,76,76,Sun Sep 13 09:33:13 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/Owner/Documents,no,mono,no,18,no,white,no,yes,768,legacy,76,76,C:/Users/Owner/Documents/KJPsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,NA,s,NA,s,486,NA,NA,8694,NA,486,2,legacy,1024,2,48000,-16,experiment,0,even,NA,NA,140302,141970,11499,NA,2800,NA,NA,141382,NA,2804,NA,141483,141380,141483,Flanker Test,77,38908,77,yes,1024
HHHHH,100,100,505.5384615,505.5384615,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,77,77,77,0,0,0,77,0,77,0,0,0,77,77,77,Sun Sep 13 09:33:13 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/Owner/Documents,no,mono,no,18,no,white,no,yes,768,legacy,77,77,C:/Users/Owner/Documents/KJPsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,NA,s,NA,h,524,NA,NA,8694,NA,524,2,legacy,1024,2,48000,-16,experiment,0,even,NA,NA,141974,143705,11499,NA,2800,NA,NA,143080,NA,2804,NA,143181,143078,143181,Flanker Test,78,39432,78,yes,1024
SSSSS,100,100,505.1012658,505.1012658,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,78,78,78,0,0,0,78,0,78,0,0,0,78,78,78,Sun Sep 13 09:33:13 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/Owner/Documents,no,mono,no,18,no,white,no,yes,768,legacy,78,78,C:/Users/Owner/Documents/KJPsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,NA,s,NA,s,471,NA,NA,8694,NA,471,2,legacy,1024,2,48000,-16,experiment,0,even,NA,NA,143709,145387,11499,NA,2800,NA,NA,144810,NA,2804,NA,144914,144808,144914,Flanker Test,79,39903,79,yes,1024
HHSHH,98.75,98.75,504.0875,504.0875,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,s,0,79,79,79,0,0,0,79,0,79,0,0,0,79,79,79,Sun Sep 13 09:33:13 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/Owner/Documents,no,mono,no,18,no,white,no,yes,768,legacy,79,79,C:/Users/Owner/Documents/KJPsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,NA,s,NA,h,424,NA,NA,8694,NA,424,2,legacy,1024,2,48000,-16,experiment,0,even,NA,NA,145392,147017,11499,NA,2800,NA,NA,146487,NA,2804,NA,146591,146486,146591,Flanker Test,79,40327,80,yes,1024
HHHHH,98.7654321,98.7654321,504.6049383,504.6049383,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,80,80,80,0,0,0,80,0,80,0,0,0,80,80,80,Sun Sep 13 09:33:13 2020,600,The main experiment item,yes,FlankerTask.osexp,C:/Users/Owner/Documents,no,mono,no,18,no,white,no,yes,768,legacy,0,79,C:/Users/Owner/Documents/KJPsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,s,s,NA,h,546,NA,5171,8694,NA,546,2,legacy,1024,2,48000,-16,experiment,0,even,NA,147021,147525,154420,11499,153724,2800,NA,NA,153768,148552,2804,NA,153872,153767,153871,Flanker Test,80,40873,81,yes,1024
SSHSS,98.7804878,98.7804878,505.1585366,505.1585366,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,81,81,81,0,0,0,81,0,81,0,0,0,81,81,81,Sun Sep 13 09:33:13 2020,600,The main experiment item,yes,FlankerTask.osexp,C:/Users/Owner/Documents,no,mono,no,18,no,white,no,yes,768,legacy,1,79,C:/Users/Owner/Documents/KJPsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,s,s,NA,h,550,NA,5171,8694,NA,550,2,legacy,1024,2,48000,-16,experiment,0,even,NA,147021,154423,156162,11499,153724,2800,NA,NA,155509,148552,2804,NA,155611,155507,155611,Flanker Test,81,41423,82,yes,1024
HHSHH,98.79518072,98.79518072,504.3855422,504.3855422,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,82,82,82,0,0,0,82,0,82,0,0,0,82,82,82,Sun Sep 13 09:33:13 2020,600,The main experiment item,yes,FlankerTask.osexp,C:/Users/Owner/Documents,no,mono,no,18,no,white,no,yes,768,legacy,2,79,C:/Users/Owner/Documents/KJPsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,s,s,NA,s,441,NA,5171,8694,NA,441,2,legacy,1024,2,48000,-16,experiment,0,even,NA,147021,156166,157809,11499,153724,2800,NA,NA,157266,148552,2804,NA,157367,157265,157367,Flanker Test,82,41864,83,yes,1024
SSHSS,98.80952381,98.80952381,504.4166667,504.4166667,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,83,83,83,0,0,0,83,0,83,0,0,0,83,83,83,Sun Sep 13 09:33:13 2020,600,The main experiment item,yes,FlankerTask.osexp,C:/Users/Owner/Documents,no,mono,no,18,no,white,no,yes,768,legacy,3,79,C:/Users/Owner/Documents/KJPsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,s,s,NA,h,507,NA,5171,8694,NA,507,2,legacy,1024,2,48000,-16,experiment,0,even,NA,147021,157813,159524,11499,153724,2800,NA,NA,158914,148552,2804,NA,159016,158912,159016,Flanker Test,83,42371,84,yes,1024
SSSSS,98.82352941,98.82352941,503.5647059,503.5647059,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,84,84,84,0,0,0,84,0,84,0,0,0,84,84,84,Sun Sep 13 09:33:13 2020,600,The main experiment item,yes,FlankerTask.osexp,C:/Users/Owner/Documents,no,mono,no,18,no,white,no,yes,768,legacy,4,79,C:/Users/Owner/Documents/KJPsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,s,s,NA,s,432,NA,5171,8694,NA,432,2,legacy,1024,2,48000,-16,experiment,0,even,NA,147021,159528,161171,11499,153724,2800,NA,NA,160636,148552,2804,NA,160737,160635,160737,Flanker Test,84,42803,85,yes,1024
HHHHH,98.8372093,98.8372093,502.9651163,502.9651163,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,85,85,85,0,0,0,85,0,85,0,0,0,85,85,85,Sun Sep 13 09:33:13 2020,600,The main experiment item,yes,FlankerTask.osexp,C:/Users/Owner/Documents,no,mono,no,18,no,white,no,yes,768,legacy,5,79,C:/Users/Owner/Documents/KJPsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,s,s,NA,h,452,NA,5171,8694,NA,452,2,legacy,1024,2,48000,-16,experiment,0,even,NA,147021,161174,162820,11499,153724,2800,NA,NA,162266,148552,2804,NA,162367,162264,162367,Flanker Test,85,43255,86,yes,1024
SSHSS,98.85057471,98.85057471,503.3333333,503.3333333,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,86,86,86,0,0,0,86,0,86,0,0,0,86,86,86,Sun Sep 13 09:33:13 2020,600,The main experiment item,yes,FlankerTask.osexp,C:/Users/Owner/Documents,no,mono,no,18,no,white,no,yes,768,legacy,6,79,C:/Users/Owner/Documents/KJPsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,s,s,NA,h,535,NA,5171,8694,NA,535,2,legacy,1024,2,48000,-16,experiment,0,even,NA,147021,162824,164566,11499,153724,2800,NA,NA,163926,148552,2804,NA,164029,163924,164028,Flanker Test,86,43790,87,yes,1024
SSSSS,98.86363636,98.86363636,501.7727273,501.7727273,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,87,87,87,0,0,0,87,0,87,0,0,0,87,87,87,Sun Sep 13 09:33:13 2020,600,The main experiment item,yes,FlankerTask.osexp,C:/Users/Owner/Documents,no,mono,no,18,no,white,no,yes,768,legacy,7,79,C:/Users/Owner/Documents/KJPsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,s,s,NA,s,366,NA,5171,8694,NA,366,2,legacy,1024,2,48000,-16,experiment,0,even,NA,147021,164569,166095,11499,153724,2800,NA,NA,165625,148552,2804,NA,165727,165624,165727,Flanker Test,87,44156,88,yes,1024
HHHHH,98.87640449,98.87640449,499.9101124,499.9101124,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,88,88,88,0,0,0,88,0,88,0,0,0,88,88,88,Sun Sep 13 09:33:13 2020,600,The main experiment item,yes,FlankerTask.osexp,C:/Users/Owner/Documents,no,mono,no,18,no,white,no,yes,768,legacy,8,79,C:/Users/Owner/Documents/KJPsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,s,s,NA,h,336,NA,5171,8694,NA,336,2,legacy,1024,2,48000,-16,experiment,0,even,NA,147021,166098,167643,11499,153724,2800,NA,NA,167201,148552,2804,NA,167305,167199,167305,Flanker Test,88,44492,89,yes,1024
HHSHH,98.88888889,98.88888889,498.4111111,498.4111111,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,89,89,89,0,0,0,89,0,89,0,0,0,89,89,89,Sun Sep 13 09:33:13 2020,600,The main experiment item,yes,FlankerTask.osexp,C:/Users/Owner/Documents,no,mono,no,18,no,white,no,yes,768,legacy,9,79,C:/Users/Owner/Documents/KJPsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,s,s,NA,s,365,NA,5171,8694,NA,365,2,legacy,1024,2,48000,-16,experiment,0,even,NA,147021,167646,169191,11499,153724,2800,NA,NA,168723,148552,2804,NA,168825,168721,168825,Flanker Test,89,44857,90,yes,1024
HHSHH,98.9010989,98.9010989,497.9010989,497.9010989,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,90,90,90,0,0,0,90,0,90,0,0,0,90,90,90,Sun Sep 13 09:33:13 2020,600,The main experiment item,yes,FlankerTask.osexp,C:/Users/Owner/Documents,no,mono,no,18,no,white,no,yes,768,legacy,10,79,C:/Users/Owner/Documents/KJPsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,s,s,NA,s,452,NA,5171,8694,NA,452,2,legacy,1024,2,48000,-16,experiment,0,even,NA,147021,169195,170820,11499,153724,2800,NA,NA,170263,148552,2804,NA,170367,170261,170367,Flanker Test,90,45309,91,yes,1024
HHSHH,98.91304348,98.91304348,497.0108696,497.0108696,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,91,91,91,0,0,0,91,0,91,0,0,0,91,91,91,Sun Sep 13 09:33:13 2020,600,The main experiment item,yes,FlankerTask.osexp,C:/Users/Owner/Documents,no,mono,no,18,no,white,no,yes,768,legacy,11,79,C:/Users/Owner/Documents/KJPsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,s,s,NA,s,416,NA,5171,8694,NA,416,2,legacy,1024,2,48000,-16,experiment,0,even,NA,147021,170823,172452,11499,153724,2800,NA,NA,171931,148552,2804,NA,172035,171929,172035,Flanker Test,91,45725,92,yes,1024
SSSSS,98.92473118,98.92473118,496.0752688,496.0752688,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,92,92,92,0,0,0,92,0,92,0,0,0,92,92,92,Sun Sep 13 09:33:13 2020,600,The main experiment item,yes,FlankerTask.osexp,C:/Users/Owner/Documents,no,mono,no,18,no,white,no,yes,768,legacy,12,79,C:/Users/Owner/Documents/KJPsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,s,s,NA,s,410,NA,5171,8694,NA,410,2,legacy,1024,2,48000,-16,experiment,0,even,NA,147021,172456,174071,11499,153724,2800,NA,NA,173557,148552,2804,NA,173660,173555,173660,Flanker Test,92,46135,93,yes,1024
HHHHH,98.93617021,98.93617021,494.8829787,494.8829787,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,93,93,93,0,0,0,93,0,93,0,0,0,93,93,93,Sun Sep 13 09:33:13 2020,600,The main experiment item,yes,FlankerTask.osexp,C:/Users/Owner/Documents,no,mono,no,18,no,white,no,yes,768,legacy,13,79,C:/Users/Owner/Documents/KJPsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,s,s,NA,h,384,NA,5171,8694,NA,384,2,legacy,1024,2,48000,-16,experiment,0,even,NA,147021,174075,175619,11499,153724,2800,NA,NA,175133,148552,2804,NA,175234,175131,175234,Flanker Test,93,46519,94,yes,1024
HHHHH,97.89473684,97.89473684,493.4631579,493.4631579,black,legacy,legacy,legacy,0,congruent,uniform,0,undefined,0,h,0,94,94,94,0,0,0,94,0,94,0,0,0,94,94,94,Sun Sep 13 09:33:13 2020,600,The main experiment item,yes,FlankerTask.osexp,C:/Users/Owner/Documents,no,mono,no,18,no,white,no,yes,768,legacy,14,79,C:/Users/Owner/Documents/KJPsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,s,s,NA,s,360,NA,5171,8694,NA,360,2,legacy,1024,2,48000,-16,experiment,0,even,NA,147021,175627,177191,11499,153724,2800,NA,NA,176725,148552,2804,NA,176829,176723,176829,Flanker Test,93,46879,95,yes,1024
SSSSS,97.91666667,97.91666667,492.5416667,492.5416667,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,95,95,95,0,0,0,95,0,95,0,0,0,95,95,95,Sun Sep 13 09:33:13 2020,600,The main experiment item,yes,FlankerTask.osexp,C:/Users/Owner/Documents,no,mono,no,18,no,white,no,yes,768,legacy,15,79,C:/Users/Owner/Documents/KJPsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,s,s,NA,s,405,NA,5171,8694,NA,405,2,legacy,1024,2,48000,-16,experiment,0,even,NA,177194,177698,179320,11499,153724,2800,NA,NA,178812,148552,2804,NA,178914,178811,178914,Flanker Test,94,47284,96,yes,1024
SSHSS,97.93814433,97.93814433,493.2061856,493.2061856,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,96,96,96,0,0,0,96,0,96,0,0,0,96,96,96,Sun Sep 13 09:33:13 2020,600,The main experiment item,yes,FlankerTask.osexp,C:/Users/Owner/Documents,no,mono,no,18,no,white,no,yes,768,legacy,16,79,C:/Users/Owner/Documents/KJPsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,s,s,NA,h,557,NA,5171,8694,NA,557,2,legacy,1024,2,48000,-16,experiment,0,even,NA,177194,179323,181076,11499,153724,2800,NA,NA,180416,148552,2804,NA,180517,180414,180517,Flanker Test,95,47841,97,yes,1024
HHSHH,97.95918367,97.95918367,493.6122449,493.6122449,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,97,97,97,0,0,0,97,0,97,0,0,0,97,97,97,Sun Sep 13 09:33:13 2020,600,The main experiment item,yes,FlankerTask.osexp,C:/Users/Owner/Documents,no,mono,no,18,no,white,no,yes,768,legacy,17,79,C:/Users/Owner/Documents/KJPsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,s,s,NA,s,533,NA,5171,8694,NA,533,2,legacy,1024,2,48000,-16,experiment,0,even,NA,177194,181079,182826,11499,153724,2800,NA,NA,182190,148552,2804,NA,182292,182189,182292,Flanker Test,96,48374,98,yes,1024
SSHSS,97.97979798,97.97979798,493.9191919,493.9191919,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,98,98,98,0,0,0,98,0,98,0,0,0,98,98,98,Sun Sep 13 09:33:13 2020,600,The main experiment item,yes,FlankerTask.osexp,C:/Users/Owner/Documents,no,mono,no,18,no,white,no,yes,768,legacy,18,79,C:/Users/Owner/Documents/KJPsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,s,s,NA,h,524,NA,5171,8694,NA,524,2,legacy,1024,2,48000,-16,experiment,0,even,NA,177194,182829,184565,11499,153724,2800,NA,NA,183936,148552,2804,NA,184039,183934,184039,Flanker Test,97,48898,99,yes,1024
HHHHH,98,98,494.18,494.18,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,99,99,99,0,0,0,99,0,99,0,0,0,99,99,99,Sun Sep 13 09:33:13 2020,600,The main experiment item,yes,FlankerTask.osexp,C:/Users/Owner/Documents,no,mono,no,18,no,white,no,yes,768,legacy,19,79,C:/Users/Owner/Documents/KJPsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,s,s,NA,h,520,NA,5171,8694,NA,520,2,legacy,1024,2,48000,-16,experiment,0,even,NA,177194,184568,186304,11499,153724,2800,NA,NA,185678,148552,2804,NA,185782,185677,185782,Flanker Test,98,49418,100,yes,1024
SSHSS,98.01980198,98.01980198,496.6138614,496.6138614,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,100,100,100,0,0,0,100,0,100,0,0,0,100,100,100,Sun Sep 13 09:33:13 2020,600,The main experiment item,yes,FlankerTask.osexp,C:/Users/Owner/Documents,no,mono,no,18,no,white,no,yes,768,legacy,20,79,C:/Users/Owner/Documents/KJPsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,s,s,NA,h,740,NA,5171,8694,NA,740,2,legacy,1024,2,48000,-16,experiment,0,even,NA,177194,186311,188225,11499,153724,2800,NA,NA,187382,148552,2804,NA,187484,187380,187484,Flanker Test,99,50158,101,yes,1024
HHHHH,98.03921569,98.03921569,495.7156863,495.7156863,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,101,101,101,0,0,0,101,0,101,0,0,0,101,101,101,Sun Sep 13 09:33:13 2020,600,The main experiment item,yes,FlankerTask.osexp,C:/Users/Owner/Documents,no,mono,no,18,no,white,no,yes,768,legacy,21,79,C:/Users/Owner/Documents/KJPsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,s,s,NA,h,405,NA,5171,8694,NA,405,2,legacy,1024,2,48000,-16,experiment,0,even,NA,177194,188733,190347,11499,153724,2800,188229,NA,189837,148552,2804,NA,189940,189836,189940,Flanker Test,100,50563,102,yes,1024
HHSHH,98.05825243,98.05825243,495.1359223,495.1359223,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,102,102,102,0,0,0,102,0,102,0,0,0,102,102,102,Sun Sep 13 09:33:13 2020,600,The main experiment item,yes,FlankerTask.osexp,C:/Users/Owner/Documents,no,mono,no,18,no,white,no,yes,768,legacy,22,79,C:/Users/Owner/Documents/KJPsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,s,s,NA,s,436,NA,5171,8694,NA,436,2,legacy,1024,2,48000,-16,experiment,0,even,NA,177194,190350,191951,11499,153724,2800,188229,NA,191411,148552,2804,NA,191513,191409,191513,Flanker Test,101,50999,103,yes,1024
SSSSS,98.07692308,98.07692308,494.2884615,494.2884615,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,103,103,103,0,0,0,103,0,103,0,0,0,103,103,103,Sun Sep 13 09:33:13 2020,600,The main experiment item,yes,FlankerTask.osexp,C:/Users/Owner/Documents,no,mono,no,18,no,white,no,yes,768,legacy,23,79,C:/Users/Owner/Documents/KJPsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,s,s,NA,s,407,NA,5171,8694,NA,407,2,legacy,1024,2,48000,-16,experiment,0,even,NA,177194,191954,193557,11499,153724,2800,188229,NA,193046,148552,2804,NA,193148,193044,193148,Flanker Test,102,51406,104,yes,1024
HHSHH,98.0952381,98.0952381,493.7809524,493.7809524,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,104,104,104,0,0,0,104,0,104,0,0,0,104,104,104,Sun Sep 13 09:33:13 2020,600,The main experiment item,yes,FlankerTask.osexp,C:/Users/Owner/Documents,no,mono,no,18,no,white,no,yes,768,legacy,24,79,C:/Users/Owner/Documents/KJPsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,s,s,NA,s,441,NA,5171,8694,NA,441,2,legacy,1024,2,48000,-16,experiment,0,even,NA,177194,193559,195207,11499,153724,2800,188229,NA,194663,148552,2804,NA,194765,194662,194765,Flanker Test,103,51847,105,yes,1024
HHHHH,98.11320755,98.11320755,493.1509434,493.1509434,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,105,105,105,0,0,0,105,0,105,0,0,0,105,105,105,Sun Sep 13 09:33:13 2020,600,The main experiment item,yes,FlankerTask.osexp,C:/Users/Owner/Documents,no,mono,no,18,no,white,no,yes,768,legacy,25,79,C:/Users/Owner/Documents/KJPsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,s,s,NA,h,427,NA,5171,8694,NA,427,2,legacy,1024,2,48000,-16,experiment,0,even,NA,177194,195210,196842,11499,153724,2800,188229,NA,196310,148552,2804,NA,196413,196308,196412,Flanker Test,104,52274,106,yes,1024
SSSSS,98.13084112,98.13084112,493.1495327,493.1495327,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,106,106,106,0,0,0,106,0,106,0,0,0,106,106,106,Sun Sep 13 09:33:13 2020,600,The main experiment item,yes,FlankerTask.osexp,C:/Users/Owner/Documents,no,mono,no,18,no,white,no,yes,768,legacy,26,79,C:/Users/Owner/Documents/KJPsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,s,s,NA,s,493,NA,5171,8694,NA,493,2,legacy,1024,2,48000,-16,experiment,0,even,NA,177194,196846,198552,11499,153724,2800,188229,NA,197954,148552,2804,NA,198058,197952,198058,Flanker Test,105,52767,107,yes,1024
HHHHH,98.14814815,98.14814815,492.5277778,492.5277778,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,107,107,107,0,0,0,107,0,107,0,0,0,107,107,107,Sun Sep 13 09:33:13 2020,600,The main experiment item,yes,FlankerTask.osexp,C:/Users/Owner/Documents,no,mono,no,18,no,white,no,yes,768,legacy,27,79,C:/Users/Owner/Documents/KJPsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,s,s,NA,h,426,NA,5171,8694,NA,426,2,legacy,1024,2,48000,-16,experiment,0,even,NA,177194,198554,200183,11499,153724,2800,188229,NA,199652,148552,2804,NA,199756,199651,199756,Flanker Test,106,53193,108,yes,1024
HHSHH,98.16513761,98.16513761,491.2110092,491.2110092,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,108,108,108,0,0,0,108,0,108,0,0,0,108,108,108,Sun Sep 13 09:33:13 2020,600,The main experiment item,yes,FlankerTask.osexp,C:/Users/Owner/Documents,no,mono,no,18,no,white,no,yes,768,legacy,28,79,C:/Users/Owner/Documents/KJPsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,s,s,NA,s,349,NA,5171,8694,NA,349,2,legacy,1024,2,48000,-16,experiment,0,even,NA,177194,200186,201743,11499,153724,2800,188229,NA,201292,148552,2804,NA,201393,201291,201393,Flanker Test,107,53542,109,yes,1024
SSHSS,98.18181818,98.18181818,491.2454545,491.2454545,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,109,109,109,0,0,0,109,0,109,0,0,0,109,109,109,Sun Sep 13 09:33:13 2020,600,The main experiment item,yes,FlankerTask.osexp,C:/Users/Owner/Documents,no,mono,no,18,no,white,no,yes,768,legacy,29,79,C:/Users/Owner/Documents/KJPsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,s,s,NA,h,495,NA,5171,8694,NA,495,2,legacy,1024,2,48000,-16,experiment,0,even,NA,177194,201745,203450,11499,153724,2800,188229,NA,202851,148552,2804,NA,202953,202849,202953,Flanker Test,108,54037,110,yes,1024
SSSSS,98.1981982,98.1981982,490.0630631,490.0630631,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,110,110,110,0,0,0,110,0,110,0,0,0,110,110,110,Sun Sep 13 09:33:13 2020,600,The main experiment item,yes,FlankerTask.osexp,C:/Users/Owner/Documents,no,mono,no,18,no,white,no,yes,768,legacy,30,79,C:/Users/Owner/Documents/KJPsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,s,s,NA,s,360,NA,5171,8694,NA,360,2,legacy,1024,2,48000,-16,experiment,0,even,NA,177194,203453,205025,11499,153724,2800,188229,NA,204562,148552,2804,NA,204664,204560,204664,Flanker Test,109,54397,111,yes,1024
SSSSS,98.21428571,98.21428571,489.3839286,489.3839286,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,111,111,111,0,0,0,111,0,111,0,0,0,111,111,111,Sun Sep 13 09:33:13 2020,600,The main experiment item,yes,FlankerTask.osexp,C:/Users/Owner/Documents,no,mono,no,18,no,white,no,yes,768,legacy,31,79,C:/Users/Owner/Documents/KJPsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,s,s,NA,s,414,NA,5171,8694,NA,414,2,legacy,1024,2,48000,-16,experiment,0,even,NA,177194,205028,206613,11499,153724,2800,188229,NA,206096,148552,2804,NA,206198,206095,206198,Flanker Test,110,54811,112,yes,1024
SSSSS,98.2300885,98.2300885,488.6106195,488.6106195,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,112,112,112,0,0,0,112,0,112,0,0,0,112,112,112,Sun Sep 13 09:33:13 2020,600,The main experiment item,yes,FlankerTask.osexp,C:/Users/Owner/Documents,no,mono,no,18,no,white,no,yes,768,legacy,32,79,C:/Users/Owner/Documents/KJPsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,s,s,NA,s,402,NA,5171,8694,NA,402,2,legacy,1024,2,48000,-16,experiment,0,even,NA,177194,206616,208226,11499,153724,2800,188229,NA,207722,148552,2804,NA,207823,207721,207823,Flanker Test,111,55213,113,yes,1024
