acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,compensation,condition,coordinates,correct,correct_Instructions1,correct_Keyboard_Response,correct_response,count_ErrorFeedback,count_Faster,count_Finish,count_Fixation,count_ISI,count_Instructions1,count_Instructions3,count_Keyboard_Response,count_Sequence,count_Stimulus,count_block1,count_block2,count_block3,count_experiment,count_instructions2,count_new_logger,datetime,deadline,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_Finish,response_Instructions1,response_Instructions3,response_Keyboard_Response,response_instructions2,response_time,response_time_Finish,response_time_Instructions1,response_time_Instructions3,response_time_Keyboard_Response,response_time_instructions2,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stimulus,subject_nr,subject_parity,time_ErrorFeedback,time_Faster,time_Finish,time_Fixation,time_ISI,time_Instructions1,time_Instructions3,time_Keyboard_Response,time_Sequence,time_Stimulus,time_block1,time_block2,time_block3,time_experiment,time_instructions2,time_new_logger,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
96.96969697,96.96969697,540.4545455,540.4545455,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,65,65,0,65,65,0,0,65,65,65,0,0,0,0,0,65,Sat Sep 12 16:31:18 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv,no,mono,no,18,no,white,no,no,768,legacy,65,65,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/CMK subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,s,NA,s,NA,523,NA,39948,NA,523,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,0,even,161512,NA,NA,173231,172001,4955,NA,173341,173226,173341,44906,NA,NA,4949,NA,173869,Flanker Task,64,35670,66,yes,1024
97.01492537,97.01492537,541.7164179,541.7164179,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,66,66,0,66,66,0,0,66,66,66,0,0,0,0,0,66,Sat Sep 12 16:31:18 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv,no,mono,no,18,no,white,no,no,768,legacy,66,66,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/CMK subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,s,NA,s,NA,625,NA,39948,NA,625,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,0,even,161512,NA,NA,175166,173934,4955,NA,175270,175160,175270,44906,NA,NA,4949,NA,175900,Flanker Task,65,36295,67,yes,1024
97.05882353,97.05882353,541.2352941,541.2352941,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,67,67,0,67,67,0,0,67,67,67,0,0,0,0,0,67,Sat Sep 12 16:31:18 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv,no,mono,no,18,no,white,no,no,768,legacy,67,67,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/CMK subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,s,NA,h,NA,509,NA,39948,NA,509,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,0,even,161512,NA,NA,177200,175968,4955,NA,177305,177195,177305,44906,NA,NA,4949,NA,177817,Flanker Task,66,36804,68,yes,1024
97.10144928,97.10144928,542.9275362,542.9275362,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,68,68,0,68,68,0,0,68,68,68,0,0,0,0,0,68,Sat Sep 12 16:31:18 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv,no,mono,no,18,no,white,no,no,768,legacy,68,68,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/CMK subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,s,NA,s,NA,658,NA,39948,NA,658,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,0,even,161512,NA,NA,179141,177890,4955,NA,179246,179136,179246,44906,NA,NA,4949,NA,179908,Flanker Task,67,37462,69,yes,1024
97.14285714,97.14285714,542.4571429,542.4571429,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,69,69,0,69,69,0,0,69,69,69,0,0,0,0,0,69,Sat Sep 12 16:31:18 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv,no,mono,no,18,no,white,no,no,768,legacy,69,69,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/CMK subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,s,NA,s,NA,510,NA,39948,NA,510,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,0,even,161512,NA,NA,181234,179944,4955,NA,181338,181229,181337,44906,NA,NA,4949,NA,181852,Flanker Task,68,37972,70,yes,1024
97.18309859,97.18309859,541.8873239,541.8873239,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,70,70,0,70,70,0,0,70,70,70,0,0,0,0,0,70,Sat Sep 12 16:31:18 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv,no,mono,no,18,no,white,no,no,768,legacy,70,70,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/CMK subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,s,NA,h,NA,502,NA,39948,NA,502,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,0,even,161512,NA,NA,183138,181912,4955,NA,183250,183133,183250,44906,NA,NA,4949,NA,183756,Flanker Task,69,38474,71,yes,1024
97.22222222,97.22222222,540.4722222,540.4722222,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,71,71,0,71,71,0,0,71,71,71,0,0,0,0,0,71,Sat Sep 12 16:31:18 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv,no,mono,no,18,no,white,no,no,768,legacy,71,71,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/CMK subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,s,NA,h,NA,440,NA,39948,NA,440,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,0,even,161512,NA,NA,185053,183823,4955,NA,185160,185047,185160,44906,NA,NA,4949,NA,185604,Flanker Task,70,38914,72,yes,1024
97.26027397,97.26027397,542.6575342,542.6575342,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,72,72,0,72,72,0,0,72,72,72,0,0,0,0,0,72,Sat Sep 12 16:31:18 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv,no,mono,no,18,no,white,no,no,768,legacy,72,72,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/CMK subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,s,NA,h,NA,700,NA,39948,NA,700,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,0,even,161512,NA,NA,186862,185634,4955,NA,186966,186856,186966,44906,NA,NA,4949,NA,187669,Flanker Task,71,39614,73,yes,1024
97.2972973,97.2972973,542.7432432,542.7432432,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,73,73,0,73,73,0,0,73,73,73,0,0,0,0,0,73,Sat Sep 12 16:31:18 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv,no,mono,no,18,no,white,no,no,768,legacy,73,73,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/CMK subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,s,NA,s,NA,549,NA,39948,NA,549,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,0,even,161512,NA,NA,189027,187745,4955,NA,189131,189021,189131,44906,NA,NA,4949,NA,189684,Flanker Task,72,40163,74,yes,1024
97.33333333,97.33333333,543.8133333,543.8133333,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,74,74,0,74,74,0,0,74,74,74,0,0,0,0,0,74,Sat Sep 12 16:31:18 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv,no,mono,no,18,no,white,no,no,768,legacy,74,74,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/CMK subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,s,NA,h,NA,623,NA,39948,NA,623,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,0,even,161512,NA,NA,190953,189723,4955,NA,191057,190947,191056,44906,NA,NA,4949,NA,191684,Flanker Task,73,40786,75,yes,1024
97.36842105,97.36842105,542.7894737,542.7894737,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,75,75,0,75,75,0,0,75,75,75,0,0,0,0,0,75,Sat Sep 12 16:31:18 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv,no,mono,no,18,no,white,no,no,768,legacy,75,75,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/CMK subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,s,NA,h,NA,466,NA,39948,NA,466,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,0,even,161512,NA,NA,192972,191745,4955,NA,193078,192967,193078,44906,NA,NA,4949,NA,193548,Flanker Task,74,41252,76,yes,1024
97.4025974,97.4025974,542.3376623,542.3376623,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,76,76,0,76,76,0,0,76,76,76,0,0,0,0,0,76,Sat Sep 12 16:31:18 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv,no,mono,no,18,no,white,no,no,768,legacy,76,76,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/CMK subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,s,NA,s,NA,508,NA,39948,NA,508,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,0,even,161512,NA,NA,194842,193612,4955,NA,194948,194836,194948,44906,NA,NA,4949,NA,195460,Flanker Task,75,41760,77,yes,1024
97.43589744,97.43589744,541.6794872,541.6794872,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,77,77,0,77,77,0,0,77,77,77,0,0,0,0,0,77,Sat Sep 12 16:31:18 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv,no,mono,no,18,no,white,no,no,768,legacy,77,77,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/CMK subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,s,NA,s,NA,491,NA,39948,NA,491,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,0,even,161512,NA,NA,196754,195524,4955,NA,196861,196749,196861,44906,NA,NA,4949,NA,197356,Flanker Task,76,42251,78,yes,1024
97.46835443,97.46835443,541.5063291,541.5063291,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,78,78,0,78,78,0,0,78,78,78,0,0,0,0,0,78,Sat Sep 12 16:31:18 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv,no,mono,no,18,no,white,no,no,768,legacy,78,78,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/CMK subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,s,NA,h,NA,528,NA,39948,NA,528,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,0,even,161512,NA,NA,198694,197401,4955,NA,198800,198688,198800,44906,NA,NA,4949,NA,199332,Flanker Task,77,42779,79,yes,1024
97.5,97.5,540.35,540.35,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,79,79,0,79,79,0,0,79,79,79,0,0,0,0,0,79,Sat Sep 12 16:31:18 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv,no,mono,no,18,no,white,no,no,768,legacy,79,79,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/CMK subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,s,NA,s,NA,449,NA,39948,NA,449,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,0,even,161512,NA,NA,200597,199367,4955,NA,200710,200592,200710,44906,NA,NA,4949,NA,201164,Flanker Task,78,43228,80,yes,1024
97.5308642,97.5308642,540.1728395,540.1728395,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,80,80,0,80,80,0,0,80,80,80,0,0,0,0,0,80,Sat Sep 12 16:31:18 2020,600,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv,no,mono,no,18,no,white,no,no,768,legacy,0,79,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/CMK subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,s,NA,s,s,526,NA,39948,NA,526,142678,2,legacy,1024,2,48000,-16,experiment,HHSHH,0,even,161512,NA,NA,345242,201224,4955,NA,345346,345237,345346,44906,344989,NA,4949,202306,345877,Flanker Task,79,43754,81,yes,1024
97.56097561,97.56097561,538.5,538.5,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,81,81,0,81,81,0,0,81,81,81,0,0,0,0,0,81,Sat Sep 12 16:31:18 2020,600,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv,no,mono,no,18,no,white,no,no,768,legacy,1,79,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/CMK subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,s,NA,h,s,403,NA,39948,NA,403,142678,2,legacy,1024,2,48000,-16,experiment,SSHSS,0,even,161512,NA,NA,347164,345936,4955,NA,347268,347159,347268,44906,344989,NA,4949,202306,347675,Flanker Task,80,44157,82,yes,1024
97.59036145,97.59036145,537.9638554,537.9638554,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,82,82,0,82,82,0,0,82,82,82,0,0,0,0,0,82,Sat Sep 12 16:31:18 2020,600,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv,no,mono,no,18,no,white,no,no,768,legacy,2,79,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/CMK subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,s,NA,h,s,494,NA,39948,NA,494,142678,2,legacy,1024,2,48000,-16,experiment,HHHHH,0,even,161512,NA,NA,348966,347737,4955,NA,349073,348961,349073,44906,344989,NA,4949,202306,349577,Flanker Task,81,44651,83,yes,1024
97.61904762,97.61904762,537.5119048,537.5119048,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,83,83,0,83,83,0,0,83,83,83,0,0,0,0,0,83,Sat Sep 12 16:31:18 2020,600,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv,no,mono,no,18,no,white,no,no,768,legacy,3,79,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/CMK subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,s,NA,h,s,500,NA,39948,NA,500,142678,2,legacy,1024,2,48000,-16,experiment,SSHSS,0,even,161512,NA,NA,350923,349647,4955,NA,351027,350918,351027,44906,344989,NA,4949,202306,351532,Flanker Task,82,45151,84,yes,1024
96.47058824,96.47058824,536.4235294,536.4235294,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,h,84,84,0,84,84,0,0,84,84,84,0,0,0,0,0,84,Sat Sep 12 16:31:18 2020,600,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv,no,mono,no,18,no,white,no,no,768,legacy,4,79,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/CMK subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,s,NA,s,s,445,NA,39948,NA,445,142678,2,legacy,1024,2,48000,-16,experiment,SSHSS,0,even,161512,NA,NA,352828,351592,4955,NA,352938,352823,352938,44906,344989,NA,4949,202306,353388,Flanker Task,82,45596,85,yes,1024
96.51162791,96.51162791,536.127907,536.127907,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,85,85,0,85,85,0,0,85,85,85,0,0,0,0,0,85,Sat Sep 12 16:31:18 2020,600,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv,no,mono,no,18,no,white,no,no,768,legacy,5,79,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/CMK subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,s,NA,h,s,511,NA,39948,NA,511,142678,2,legacy,1024,2,48000,-16,experiment,SSHSS,0,even,353425,NA,NA,355247,353931,4955,NA,355353,355241,355353,44906,344989,NA,4949,202306,355869,Flanker Task,83,46107,86,yes,1024
96.55172414,96.55172414,535.0804598,535.0804598,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,86,86,0,86,86,0,0,86,86,86,0,0,0,0,0,86,Sat Sep 12 16:31:18 2020,600,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv,no,mono,no,18,no,white,no,no,768,legacy,6,79,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/CMK subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,s,NA,h,s,445,NA,39948,NA,445,142678,2,legacy,1024,2,48000,-16,experiment,HHHHH,0,even,353425,NA,NA,357170,355936,4955,NA,357274,357164,357274,44906,344989,NA,4949,202306,357724,Flanker Task,84,46552,87,yes,1024
96.59090909,96.59090909,535.2159091,535.2159091,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,87,87,0,87,87,0,0,87,87,87,0,0,0,0,0,87,Sat Sep 12 16:31:18 2020,600,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv,no,mono,no,18,no,white,no,no,768,legacy,7,79,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/CMK subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,s,NA,s,s,547,NA,39948,NA,547,142678,2,legacy,1024,2,48000,-16,experiment,SSSSS,0,even,353425,NA,NA,359010,357781,4955,NA,359117,359005,359117,44906,344989,NA,4949,202306,359668,Flanker Task,85,47099,88,yes,1024
96.62921348,96.62921348,535.5730337,535.5730337,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,88,88,0,88,88,0,0,88,88,88,0,0,0,0,0,88,Sat Sep 12 16:31:18 2020,600,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv,no,mono,no,18,no,white,no,no,768,legacy,8,79,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/CMK subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,s,NA,s,s,567,NA,39948,NA,567,142678,2,legacy,1024,2,48000,-16,experiment,HHSHH,0,even,353425,NA,NA,360966,359737,4955,NA,361070,360961,361069,44906,344989,NA,4949,202306,361641,Flanker Task,86,47666,89,yes,1024
96.66666667,96.66666667,538.3,538.3,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,89,89,0,89,89,0,0,89,89,89,0,0,0,0,0,89,Sat Sep 12 16:31:18 2020,600,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv,no,mono,no,18,no,white,no,no,768,legacy,9,79,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/CMK subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,s,NA,s,s,781,NA,39948,NA,781,142678,2,legacy,1024,2,48000,-16,experiment,SSSSS,0,even,353425,NA,NA,362959,361681,4955,NA,363063,362953,363063,44906,344989,NA,4949,202306,363848,Flanker Task,87,48447,90,yes,1024
96.7032967,96.7032967,537.5384615,537.5384615,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,90,90,0,90,90,0,0,90,90,90,0,0,0,0,0,90,Sat Sep 12 16:31:18 2020,600,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv,no,mono,no,18,no,white,no,no,768,legacy,10,79,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/CMK subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,s,NA,s,s,469,NA,39948,NA,469,142678,2,legacy,1024,2,48000,-16,experiment,HHSHH,0,even,353425,363902,NA,365643,364406,4955,NA,365747,365637,365747,44906,344989,NA,4949,202306,366221,Flanker Task,88,48916,91,yes,1024
96.73913043,96.73913043,536.6304348,536.6304348,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,91,91,0,91,91,0,0,91,91,91,0,0,0,0,0,91,Sat Sep 12 16:31:18 2020,600,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv,no,mono,no,18,no,white,no,no,768,legacy,11,79,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/CMK subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,s,NA,s,s,454,NA,39948,NA,454,142678,2,legacy,1024,2,48000,-16,experiment,HHSHH,0,even,353425,363902,NA,367512,366280,4955,NA,367617,367507,367616,44906,344989,NA,4949,202306,368076,Flanker Task,89,49370,92,yes,1024
96.77419355,96.77419355,536.516129,536.516129,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,92,92,0,92,92,0,0,92,92,92,0,0,0,0,0,92,Sat Sep 12 16:31:18 2020,600,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv,no,mono,no,18,no,white,no,no,768,legacy,12,79,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/CMK subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,s,NA,h,s,526,NA,39948,NA,526,142678,2,legacy,1024,2,48000,-16,experiment,SSHSS,0,even,353425,363902,NA,369409,368115,4955,NA,369513,369404,369513,44906,344989,NA,4949,202306,370044,Flanker Task,90,49896,93,yes,1024
96.80851064,96.80851064,535.7978723,535.7978723,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,93,93,0,93,93,0,0,93,93,93,0,0,0,0,0,93,Sat Sep 12 16:31:18 2020,600,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv,no,mono,no,18,no,white,no,no,768,legacy,13,79,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/CMK subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,s,NA,h,s,469,NA,39948,NA,469,142678,2,legacy,1024,2,48000,-16,experiment,SSHSS,0,even,353425,363902,NA,371328,370103,4955,NA,371435,371323,371435,44906,344989,NA,4949,202306,371909,Flanker Task,91,50365,94,yes,1024
96.84210526,96.84210526,534.9578947,534.9578947,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,94,94,0,94,94,0,0,94,94,94,0,0,0,0,0,94,Sat Sep 12 16:31:18 2020,600,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv,no,mono,no,18,no,white,no,no,768,legacy,14,79,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/CMK subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,s,NA,h,s,456,NA,39948,NA,456,142678,2,legacy,1024,2,48000,-16,experiment,HHHHH,0,even,353425,363902,NA,373197,371970,4955,NA,373302,373192,373302,44906,344989,NA,4949,202306,373762,Flanker Task,92,50821,95,yes,1024
96.875,96.875,533.8125,533.8125,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,95,95,0,95,95,0,0,95,95,95,0,0,0,0,0,95,Sat Sep 12 16:31:18 2020,600,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv,no,mono,no,18,no,white,no,no,768,legacy,15,79,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/CMK subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,s,NA,h,s,425,NA,39948,NA,425,142678,2,legacy,1024,2,48000,-16,experiment,SSHSS,0,even,353425,363902,NA,375100,373803,4955,NA,375207,375095,375206,44906,344989,NA,4949,202306,375637,Flanker Task,93,51246,96,yes,1024
96.90721649,96.90721649,532.8865979,532.8865979,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,96,96,0,96,96,0,0,96,96,96,0,0,0,0,0,96,Sat Sep 12 16:31:18 2020,600,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv,no,mono,no,18,no,white,no,no,768,legacy,16,79,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/CMK subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,s,NA,h,s,444,NA,39948,NA,444,142678,2,legacy,1024,2,48000,-16,experiment,HHHHH,0,even,353425,363902,NA,376930,375703,4955,NA,377035,376925,377034,44906,344989,NA,4949,202306,377485,Flanker Task,94,51690,97,yes,1024
96.93877551,96.93877551,531.6122449,531.6122449,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,97,97,0,97,97,0,0,97,97,97,0,0,0,0,0,97,Sat Sep 12 16:31:18 2020,600,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv,no,mono,no,18,no,white,no,no,768,legacy,17,79,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/CMK subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,s,NA,h,s,408,NA,39948,NA,408,142678,2,legacy,1024,2,48000,-16,experiment,SSHSS,0,even,353425,363902,NA,378741,377516,4955,NA,378847,378735,378847,44906,344989,NA,4949,202306,379266,Flanker Task,95,52098,98,yes,1024
