"acc","accuracy","average_response_time","avg_rt","background","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_Instruction","correct_keyboard_response","correct_response","count_Block1","count_Block2","count_Block3","count_Errorfeedback","count_Finish","count_ISI","count_Instruction","count_Instruction2","count_Instruction3","count_experiment","count_faster","count_ixation","count_keyboard_response","count_logger","count_sequence","count_stimulus","datetime","deadline","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_Block1","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_Finish","response_Instruction","response_Instruction2","response_Instruction3","response_keyboard_response","response_time","response_time_Finish","response_time_Instruction","response_time_Instruction2","response_time_Instruction3","response_time_keyboard_response","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_nr","subject_parity","time_Block1","time_Block2","time_Block3","time_Errorfeedback","time_Finish","time_ISI","time_Instruction","time_Instruction2","time_Instruction3","time_experiment","time_faster","time_ixation","time_keyboard_response","time_logger","time_sequence","time_stimulus","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"92.5","92.5","449.2083333333333","449.2083333333333","black","legacy","legacy","legacy","0","incongruent ","uniform","1","undefined","1","h","0","0","0","119","0","119","0","0","0","0","119","119","119","119","119","119","Fri Sep 18 11:18:26 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","39","79","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","NA","h","605","NA","579","9721","NA","605","2","legacy","1024","2","48000","-16","experiment","SSHSS","0","even","3095","147035","NA","189949","NA","213081","2506","137313","NA","2493","170260","214141","214257","214863","214129","214257","Flanker Task ","111","53905","120","yes","1024"
"92.56198347107438","92.56198347107438","449.45454545454544","449.45454545454544","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","120","0","120","0","0","0","0","120","120","120","120","120","120","Fri Sep 18 11:18:26 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","40","79","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","NA","h","479","NA","579","9721","NA","479","2","legacy","1024","2","48000","-16","experiment","HHHHH","0","even","3095","147035","NA","189949","NA","215399","2506","137313","NA","2493","214885","216457","216572","217052","216445","216572","Flanker Task ","112","54384","121","yes","1024"
"92.62295081967213","92.62295081967213","449.12295081967216","449.12295081967216","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","121","0","121","0","0","0","0","121","121","121","121","121","121","Fri Sep 18 11:18:26 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","41","79","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","NA","h","409","NA","579","9721","NA","409","2","legacy","1024","2","48000","-16","experiment","HHHHH","0","even","3095","147035","NA","189949","NA","217077","2506","137313","NA","2493","214885","218136","218252","218663","218123","218251","Flanker Task ","113","54793","122","yes","1024"
"92.6829268292683","92.6829268292683","449.6260162601626","449.6260162601626","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","122","0","122","0","0","0","0","122","122","122","122","122","122","Fri Sep 18 11:18:26 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","42","79","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","s","NA","s","511","NA","579","9721","NA","511","2","legacy","1024","2","48000","-16","experiment","HHSHH","0","even","3095","147035","NA","189949","NA","218684","2506","137313","NA","2493","214885","219743","219858","220371","219730","219858","Flanker Task ","114","55304","123","yes","1024"
"92.74193548387096","92.74193548387096","449.55645161290323","449.55645161290323","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","123","0","123","0","0","0","0","123","123","123","123","123","123","Fri Sep 18 11:18:26 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","43","79","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","s","NA","s","441","NA","579","9721","NA","441","2","legacy","1024","2","48000","-16","experiment","HHSHH","0","even","3095","147035","NA","189949","NA","220393","2506","137313","NA","2493","214885","221453","221568","222010","221440","221568","Flanker Task ","115","55745","124","yes","1024"
"92.8","92.8","450.152","450.152","black","legacy","legacy","legacy","0","incongruent ","uniform","1","undefined","1","h","0","0","0","124","0","124","0","0","0","0","124","124","124","124","124","124","Fri Sep 18 11:18:26 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","44","79","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","NA","h","524","NA","579","9721","NA","524","2","legacy","1024","2","48000","-16","experiment","SSHSS","0","even","3095","147035","NA","189949","NA","222032","2506","137313","NA","2493","214885","223092","223208","223734","223079","223208","Flanker Task ","116","56269","125","yes","1024"
"92.85714285714286","92.85714285714286","449.8888888888889","449.8888888888889","black","legacy","legacy","legacy","0","incongruent ","uniform","1","undefined","1","h","0","0","0","125","0","125","0","0","0","0","125","125","125","125","125","125","Fri Sep 18 11:18:26 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","45","79","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","NA","h","417","NA","579","9721","NA","417","2","legacy","1024","2","48000","-16","experiment","SSHSS","0","even","3095","147035","NA","189949","NA","223755","2506","137313","NA","2493","214885","224813","224928","225347","224801","224928","Flanker Task ","117","56686","126","yes","1024"
"92.91338582677166","92.91338582677166","450.31496062992125","450.31496062992125","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","126","0","126","0","0","0","0","126","126","126","126","126","126","Fri Sep 18 11:18:26 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","46","79","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","NA","h","504","NA","579","9721","NA","504","2","legacy","1024","2","48000","-16","experiment","HHHHH","0","even","3095","147035","NA","189949","NA","225368","2506","137313","NA","2493","214885","226426","226541","227047","226413","226541","Flanker Task ","118","57190","127","yes","1024"
"92.96875","92.96875","450.3046875","450.3046875","black","legacy","legacy","legacy","0","incongruent ","uniform","1","undefined","1","h","0","0","0","127","0","127","0","0","0","0","127","127","127","127","127","127","Fri Sep 18 11:18:26 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","47","79","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","NA","h","449","NA","579","9721","NA","449","2","legacy","1024","2","48000","-16","experiment","SSHSS","0","even","3095","147035","NA","189949","NA","227068","2506","137313","NA","2493","214885","228126","228242","228693","228113","228242","Flanker Task ","119","57639","128","yes","1024"
"93.02325581395348","93.02325581395348","450.031007751938","450.031007751938","black","legacy","legacy","legacy","0","incongruent ","uniform","1","undefined","1","h","0","0","0","128","0","128","0","0","0","0","128","128","128","128","128","128","Fri Sep 18 11:18:26 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","48","79","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","NA","h","415","NA","579","9721","NA","415","2","legacy","1024","2","48000","-16","experiment","SSHSS","0","even","3095","147035","NA","189949","NA","228715","2506","137313","NA","2493","214885","229774","229889","230306","229762","229889","Flanker Task ","120","58054","129","yes","1024"
"93.07692307692308","93.07692307692308","450.0692307692308","450.0692307692308","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","129","0","129","0","0","0","0","129","129","129","129","129","129","Fri Sep 18 11:18:26 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","49","79","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","s","NA","s","455","NA","579","9721","NA","455","2","legacy","1024","2","48000","-16","experiment","HHSHH","0","even","3095","147035","NA","189949","NA","230329","2506","137313","NA","2493","214885","231388","231503","231960","231375","231503","Flanker Task ","121","58509","130","yes","1024"
"93.12977099236642","93.12977099236642","450.42748091603056","450.42748091603056","black","legacy","legacy","legacy","0","incongruent ","uniform","1","undefined","1","h","0","0","0","130","0","130","0","0","0","0","130","130","130","130","130","130","Fri Sep 18 11:18:26 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","50","79","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","NA","h","497","NA","579","9721","NA","497","2","legacy","1024","2","48000","-16","experiment","SSHSS","0","even","3095","147035","NA","189949","NA","231981","2506","137313","NA","2493","214885","233039","233154","233653","233026","233154","Flanker Task ","122","59006","131","yes","1024"
"93.18181818181819","93.18181818181819","450.6666666666667","450.6666666666667","black","legacy","legacy","legacy","0","incongruent ","uniform","1","undefined","1","h","0","0","0","131","0","131","0","0","0","0","131","131","131","131","131","131","Fri Sep 18 11:18:26 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","51","79","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","NA","h","482","NA","579","9721","NA","482","2","legacy","1024","2","48000","-16","experiment","SSHSS","0","even","3095","147035","NA","189949","NA","233674","2506","137313","NA","2493","214885","234732","234848","235332","234720","234848","Flanker Task ","123","59488","132","yes","1024"
"93.23308270676692","93.23308270676692","450.796992481203","450.796992481203","black","legacy","legacy","legacy","0","congrunent ","uniform","1","undefined","1","s","0","0","0","132","0","132","0","0","0","0","132","132","132","132","132","132","Fri Sep 18 11:18:26 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","52","79","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","s","NA","s","468","NA","579","9721","NA","468","2","legacy","1024","2","48000","-16","experiment","SSSSS","0","even","3095","147035","NA","189949","NA","235354","2506","137313","NA","2493","214885","236413","236528","236998","236400","236528","Flanker Task ","124","59956","133","yes","1024"
"93.28358208955224","93.28358208955224","450.63432835820896","450.63432835820896","black","legacy","legacy","legacy","0","incongruent ","uniform","1","undefined","1","h","0","0","0","133","0","133","0","0","0","0","133","133","133","133","133","133","Fri Sep 18 11:18:26 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","53","79","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","NA","h","429","NA","579","9721","NA","429","2","legacy","1024","2","48000","-16","experiment","SSHSS","0","even","3095","147035","NA","189949","NA","237018","2506","137313","NA","2493","214885","238078","238193","238624","238065","238193","Flanker Task ","125","60385","134","yes","1024"
"93.33333333333333","93.33333333333333","451.6222222222222","451.6222222222222","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","134","0","134","0","0","0","0","134","134","134","134","134","134","Fri Sep 18 11:18:26 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","54","79","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","NA","h","584","NA","579","9721","NA","584","2","legacy","1024","2","48000","-16","experiment","HHHHH","0","even","3095","147035","NA","189949","NA","238645","2506","137313","NA","2493","214885","239705","239820","240405","239692","239820","Flanker Task ","126","60969","135","yes","1024"
"92.6470588235294","92.6470588235294","450.6397058823529","450.6397058823529","black","legacy","legacy","legacy","0","incongruent ","uniform","0","undefined","0","h","0","0","0","135","0","135","0","0","0","0","135","135","135","135","135","135","Fri Sep 18 11:18:26 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","55","79","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","s","NA","s","318","NA","579","9721","NA","318","2","legacy","1024","2","48000","-16","experiment","SSHSS","0","even","3095","147035","NA","189949","NA","240426","2506","137313","NA","2493","214885","241484","241600","241920","241472","241600","Flanker Task ","126","61287","136","yes","1024"
"92.7007299270073","92.7007299270073","450.978102189781","450.978102189781","black","legacy","legacy","legacy","0","congrunent ","uniform","1","undefined","1","s","0","0","0","136","0","136","0","0","0","0","136","136","136","136","136","136","Fri Sep 18 11:18:26 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","56","79","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","s","NA","s","497","NA","579","9721","NA","497","2","legacy","1024","2","48000","-16","experiment","SSSSS","0","even","3095","147035","NA","241942","NA","242456","2506","137313","NA","2493","214885","243514","243630","244129","243502","243630","Flanker Task ","127","61784","137","yes","1024"
"92.7536231884058","92.7536231884058","451.15942028985506","451.15942028985506","black","legacy","legacy","legacy","0","congrunent ","uniform","1","undefined","1","s","0","0","0","137","0","137","0","0","0","0","137","137","137","137","137","137","Fri Sep 18 11:18:26 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","57","79","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","s","NA","s","476","NA","579","9721","NA","476","2","legacy","1024","2","48000","-16","experiment","SSSSS","0","even","3095","147035","NA","241942","NA","244151","2506","137313","NA","2493","214885","245211","245326","245804","245197","245326","Flanker Task ","128","62260","138","yes","1024"
"92.80575539568345","92.80575539568345","452.0143884892086","452.0143884892086","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","138","0","138","0","0","0","0","138","138","138","138","138","138","Fri Sep 18 11:18:26 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","58","79","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","s","NA","s","570","NA","579","9721","NA","570","2","legacy","1024","2","48000","-16","experiment","HHSHH","0","even","3095","147035","NA","241942","NA","245828","2506","137313","NA","2493","214885","246887","247002","247574","246875","247002","Flanker Task ","129","62830","139","yes","1024"
"92.85714285714286","92.85714285714286","452.75","452.75","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","139","0","139","0","0","0","0","139","139","139","139","139","139","Fri Sep 18 11:18:26 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","59","79","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","NA","h","555","NA","579","9721","NA","555","2","legacy","1024","2","48000","-16","experiment","HHHHH","0","even","3095","147035","NA","241942","NA","247596","2506","137313","NA","2493","214885","248654","248769","249326","248642","248769","Flanker Task ","130","63385","140","yes","1024"
"92.90780141843972","92.90780141843972","453.1843971631206","453.1843971631206","black","legacy","legacy","legacy","0","congrunent ","uniform","1","undefined","1","s","0","0","0","140","0","140","0","0","0","0","140","140","140","140","140","140","Fri Sep 18 11:18:26 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","60","79","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","s","NA","s","514","NA","579","9721","NA","514","2","legacy","1024","2","48000","-16","experiment","SSSSS","0","even","3095","147035","NA","241942","NA","249348","2506","137313","NA","2493","214885","250407","250522","251038","250394","250522","Flanker Task ","131","63899","141","yes","1024"
"92.95774647887323","92.95774647887323","453.23943661971833","453.23943661971833","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","141","0","141","0","0","0","0","141","141","141","141","141","141","Fri Sep 18 11:18:26 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","61","79","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","s","NA","s","461","NA","579","9721","NA","461","2","legacy","1024","2","48000","-16","experiment","HHSHH","0","even","3095","147035","NA","241942","NA","251059","2506","137313","NA","2493","214885","252118","252234","252697","252105","252234","Flanker Task ","132","64360","142","yes","1024"
"93.00699300699301","93.00699300699301","453.38461538461536","453.38461538461536","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","142","0","142","0","0","0","0","142","142","142","142","142","142","Fri Sep 18 11:18:26 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","62","79","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","NA","h","474","NA","579","9721","NA","474","2","legacy","1024","2","48000","-16","experiment","HHHHH","0","even","3095","147035","NA","241942","NA","252718","2506","137313","NA","2493","214885","253777","253892","254367","253764","253892","Flanker Task ","133","64834","143","yes","1024"
"93.05555555555556","93.05555555555556","453.21527777777777","453.21527777777777","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","143","0","143","0","0","0","0","143","143","143","143","143","143","Fri Sep 18 11:18:26 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","63","79","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","NA","h","429","NA","579","9721","NA","429","2","legacy","1024","2","48000","-16","experiment","HHHHH","0","even","3095","147035","NA","241942","NA","254388","2506","137313","NA","2493","214885","255447","255562","255993","255435","255562","Flanker Task ","134","65263","144","yes","1024"
"93.10344827586206","93.10344827586206","452.9310344827586","452.9310344827586","black","legacy","legacy","legacy","0","congrunent ","uniform","1","undefined","1","s","0","0","0","144","0","144","0","0","0","0","144","144","144","144","144","144","Fri Sep 18 11:18:26 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","64","79","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","s","NA","s","412","NA","579","9721","NA","412","2","legacy","1024","2","48000","-16","experiment","SSSSS","0","even","3095","147035","NA","241942","NA","256017","2506","137313","NA","2493","214885","257077","257192","257606","257064","257192","Flanker Task ","135","65675","145","yes","1024"
"93.15068493150685","93.15068493150685","452.44520547945206","452.44520547945206","black","legacy","legacy","legacy","0","incongruent ","uniform","1","undefined","1","h","0","0","0","145","0","145","0","0","0","0","145","145","145","145","145","145","Fri Sep 18 11:18:26 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","65","79","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","NA","h","382","NA","579","9721","NA","382","2","legacy","1024","2","48000","-16","experiment","SSHSS","0","even","3095","147035","NA","241942","NA","257628","2506","137313","NA","2493","214885","258687","258802","259186","258674","258802","Flanker Task ","136","66057","146","yes","1024"
"92.51700680272108","92.51700680272108","451.5986394557823","451.5986394557823","black","legacy","legacy","legacy","0","congruent","uniform","0","undefined","0","h","0","0","0","146","0","146","0","0","0","0","146","146","146","146","146","146","Fri Sep 18 11:18:26 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","66","79","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","s","NA","s","328","NA","579","9721","NA","328","2","legacy","1024","2","48000","-16","experiment","HHHHH","0","even","3095","147035","NA","241942","NA","259208","2506","137313","NA","2493","214885","260268","260383","260712","260254","260383","Flanker Task ","136","66385","147","yes","1024"
"91.89189189189189","91.89189189189189","450.94594594594594","450.94594594594594","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","s","0","0","0","147","0","147","0","0","0","0","147","147","147","147","147","147","Fri Sep 18 11:18:26 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","67","79","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","NA","h","355","NA","579","9721","NA","355","2","legacy","1024","2","48000","-16","experiment","HHSHH","0","even","3095","147035","NA","260734","NA","261248","2506","137313","NA","2493","214885","262307","262422","262779","262294","262422","Flanker Task ","136","66740","148","yes","1024"
"91.94630872483222","91.94630872483222","452.0268456375839","452.0268456375839","black","legacy","legacy","legacy","0","congrunent ","uniform","1","undefined","1","s","0","0","0","148","0","148","0","0","0","0","148","148","148","148","148","148","Fri Sep 18 11:18:26 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","68","79","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","s","NA","s","612","NA","579","9721","NA","612","2","legacy","1024","2","48000","-16","experiment","SSSSS","0","even","3095","147035","NA","262800","NA","263314","2506","137313","NA","2493","214885","264373","264489","265102","264361","264489","Flanker Task ","137","67352","149","yes","1024"
"92","92","452.56","452.56","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","149","0","149","0","0","0","0","149","149","149","149","149","149","Fri Sep 18 11:18:26 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","69","79","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","s","NA","s","532","NA","579","9721","NA","532","2","legacy","1024","2","48000","-16","experiment","HHSHH","0","even","3095","147035","NA","262800","NA","265638","2506","137313","NA","2493","265124","266697","266812","267345","266684","266812","Flanker Task ","138","67884","150","yes","1024"
"92.05298013245033","92.05298013245033","451.86092715231786","451.86092715231786","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","150","0","150","0","0","0","0","150","150","150","150","150","150","Fri Sep 18 11:18:26 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","70","79","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","NA","h","347","NA","579","9721","NA","347","2","legacy","1024","2","48000","-16","experiment","HHHHH","0","even","3095","147035","NA","262800","NA","267367","2506","137313","NA","2493","265124","268426","268541","268890","268413","268541","Flanker Task ","139","68231","151","yes","1024"
"92.10526315789474","92.10526315789474","451.57894736842104","451.57894736842104","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","151","0","151","0","0","0","0","151","151","151","151","151","151","Fri Sep 18 11:18:26 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","71","79","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","NA","h","409","NA","579","9721","NA","409","2","legacy","1024","2","48000","-16","experiment","HHHHH","0","even","3095","147035","NA","262800","NA","268911","2506","137313","NA","2493","265124","269970","270085","270495","269957","270085","Flanker Task ","140","68640","152","yes","1024"
"92.15686274509804","92.15686274509804","451.73202614379085","451.73202614379085","black","legacy","legacy","legacy","0","congrunent ","uniform","1","undefined","1","s","0","0","0","152","0","152","0","0","0","0","152","152","152","152","152","152","Fri Sep 18 11:18:26 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","72","79","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","s","NA","s","475","NA","579","9721","NA","475","2","legacy","1024","2","48000","-16","experiment","SSSSS","0","even","3095","147035","NA","262800","NA","270516","2506","137313","NA","2493","265124","271576","271690","272166","271563","271690","Flanker Task ","141","69115","153","yes","1024"
"92.20779220779221","92.20779220779221","451.94805194805195","451.94805194805195","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","153","0","153","0","0","0","0","153","153","153","153","153","153","Fri Sep 18 11:18:26 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","73","79","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","s","NA","s","485","NA","579","9721","NA","485","2","legacy","1024","2","48000","-16","experiment","HHSHH","0","even","3095","147035","NA","262800","NA","272188","2506","137313","NA","2493","265124","273248","273364","273850","273235","273364","Flanker Task ","142","69600","154","yes","1024"
"92.25806451612904","92.25806451612904","452.4","452.4","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","154","0","154","0","0","0","0","154","154","154","154","154","154","Fri Sep 18 11:18:26 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","74","79","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","s","NA","s","522","NA","579","9721","NA","522","2","legacy","1024","2","48000","-16","experiment","HHSHH","0","even","3095","147035","NA","262800","NA","273872","2506","137313","NA","2493","265124","274931","275046","275569","274919","275046","Flanker Task ","143","70122","155","yes","1024"
