acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,compensation,condition,coordinates,correct,correct_Instructions1,correct_Keyboard_Response,correct_response,count_ErrorFeedback,count_Faster,count_Finish,count_Fixation,count_ISI,count_Instructions1,count_Instructions3,count_Keyboard_Response,count_Sequence,count_Stimulus,count_block1,count_block2,count_block3,count_experiment,count_instructions2,count_new_logger,datetime,deadline,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_Finish,response_Instructions1,response_Instructions3,response_Keyboard_Response,response_instructions2,response_time,response_time_Finish,response_time_Instructions1,response_time_Instructions3,response_time_Keyboard_Response,response_time_instructions2,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stimulus,subject_nr,subject_parity,time_ErrorFeedback,time_Faster,time_Finish,time_Fixation,time_ISI,time_Instructions1,time_Instructions3,time_Keyboard_Response,time_Sequence,time_Stimulus,time_block1,time_block2,time_block3,time_experiment,time_instructions2,time_new_logger,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
90.76923077,90.76923077,666.4307692,666.4307692,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,64,64,0,64,64,0,0,64,64,64,0,0,0,0,0,64,Sun Sep 13 18:13:10 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,64,64,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JH subject-1.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,s,NA,s,NA,941,NA,49317,NA,941,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,135045,NA,NA,194502,193276,8392,NA,194607,194497,194607,57712,NA,NA,8380,NA,195552,Flanker Task,59,43318,65,yes,1024
90.90909091,90.90909091,667.6060606,667.6060606,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,65,65,0,65,65,0,0,65,65,65,0,0,0,0,0,65,Sun Sep 13 18:13:10 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,65,65,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JH subject-1.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,s,NA,s,NA,744,NA,49317,NA,744,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,135045,NA,NA,196844,195614,8392,NA,196949,196838,196949,57712,NA,NA,8380,NA,197697,Flanker Task,60,44062,66,yes,1024
91.04477612,91.04477612,666.0447761,666.0447761,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,66,66,0,66,66,0,0,66,66,66,0,0,0,0,0,66,Sun Sep 13 18:13:10 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,66,66,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JH subject-1.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,s,NA,s,NA,563,NA,49317,NA,563,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,135045,NA,NA,198994,197772,8392,NA,199098,198989,199098,57712,NA,NA,8380,NA,199665,Flanker Task,61,44625,67,yes,1024
91.17647059,91.17647059,664.9852941,664.9852941,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,67,67,0,67,67,0,0,67,67,67,0,0,0,0,0,67,Sun Sep 13 18:13:10 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,67,67,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JH subject-1.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,s,NA,h,NA,594,NA,49317,NA,594,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,135045,NA,NA,200979,199736,8392,NA,201083,200974,201083,57712,NA,NA,8380,NA,201681,Flanker Task,62,45219,68,yes,1024
91.30434783,91.30434783,663.9275362,663.9275362,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,68,68,0,68,68,0,0,68,68,68,0,0,0,0,0,68,Sun Sep 13 18:13:10 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,68,68,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JH subject-1.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,s,NA,h,NA,592,NA,49317,NA,592,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,135045,NA,NA,202965,201735,8392,NA,203069,202960,203069,57712,NA,NA,8380,NA,203665,Flanker Task,63,45811,69,yes,1024
91.42857143,91.42857143,662.9571429,662.9571429,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,69,69,0,69,69,0,0,69,69,69,0,0,0,0,0,69,Sun Sep 13 18:13:10 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,69,69,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JH subject-1.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,s,NA,h,NA,596,NA,49317,NA,596,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,135045,NA,NA,204936,203708,8392,NA,205041,204931,205041,57712,NA,NA,8380,NA,205641,Flanker Task,64,46407,70,yes,1024
91.54929577,91.54929577,661.1690141,661.1690141,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,70,70,0,70,70,0,0,70,70,70,0,0,0,0,0,70,Sun Sep 13 18:13:10 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,70,70,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JH subject-1.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,s,NA,s,NA,536,NA,49317,NA,536,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,135045,NA,NA,206933,205699,8392,NA,207037,206928,207037,57712,NA,NA,8380,NA,207577,Flanker Task,65,46943,71,yes,1024
91.66666667,91.66666667,658.6666667,658.6666667,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,71,71,0,71,71,0,0,71,71,71,0,0,0,0,0,71,Sun Sep 13 18:13:10 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,71,71,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JH subject-1.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,s,NA,h,NA,481,NA,49317,NA,481,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,135045,NA,NA,208844,207612,8392,NA,208948,208838,208948,57712,NA,NA,8380,NA,209433,Flanker Task,66,47424,72,yes,1024
91.78082192,91.78082192,664.1917808,664.1917808,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,72,72,0,72,72,0,0,72,72,72,0,0,0,0,0,72,Sun Sep 13 18:13:10 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,72,72,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JH subject-1.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,s,NA,h,NA,1062,NA,49317,NA,1062,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,135045,NA,NA,210751,209496,8392,NA,210855,210745,210855,57712,NA,NA,8380,NA,211921,Flanker Task,67,48486,73,yes,1024
91.89189189,91.89189189,664.1216216,664.1216216,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,73,73,0,73,73,0,0,73,73,73,0,0,0,0,0,73,Sun Sep 13 18:13:10 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,73,73,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JH subject-1.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,s,NA,h,NA,659,NA,49317,NA,659,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,135045,NA,NA,213218,211969,8392,NA,213322,213213,213322,57712,NA,NA,8380,NA,213985,Flanker Task,68,49145,74,yes,1024
92,92,671.2933333,671.2933333,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,74,74,0,74,74,0,0,74,74,74,0,0,0,0,0,74,Sun Sep 13 18:13:10 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,74,74,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JH subject-1.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,s,NA,h,NA,1202,NA,49317,NA,1202,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,135045,NA,NA,215281,214047,8392,NA,215387,215276,215386,57712,NA,NA,8380,NA,216593,Flanker Task,69,50347,75,yes,1024
92.10526316,92.10526316,671.8947368,671.8947368,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,75,75,0,75,75,0,0,75,75,75,0,0,0,0,0,75,Sun Sep 13 18:13:10 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,75,75,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JH subject-1.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,s,NA,s,NA,717,NA,49317,NA,717,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,135045,NA,NA,217912,216668,8392,NA,218016,217907,218016,57712,NA,NA,8380,NA,218737,Flanker Task,70,51064,76,yes,1024
92.20779221,92.20779221,670.7792208,670.7792208,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,76,76,0,76,76,0,0,76,76,76,0,0,0,0,0,76,Sun Sep 13 18:13:10 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,76,76,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JH subject-1.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,s,NA,h,NA,586,NA,49317,NA,586,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,135045,NA,NA,220105,218802,8392,NA,220211,220098,220210,57712,NA,NA,8380,NA,220801,Flanker Task,71,51650,77,yes,1024
92.30769231,92.30769231,668.2948718,668.2948718,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,77,77,0,77,77,0,0,77,77,77,0,0,0,0,0,77,Sun Sep 13 18:13:10 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,77,77,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JH subject-1.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,s,NA,h,NA,477,NA,49317,NA,477,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,135045,NA,NA,222296,221062,8392,NA,222400,222291,222400,57712,NA,NA,8380,NA,222881,Flanker Task,72,52127,78,yes,1024
92.40506329,92.40506329,667.7341772,667.7341772,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,78,78,0,78,78,0,0,78,78,78,0,0,0,0,0,78,Sun Sep 13 18:13:10 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,78,78,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JH subject-1.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,s,NA,s,NA,624,NA,49317,NA,624,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,135045,NA,NA,224197,222969,8392,NA,224301,224192,224301,57712,NA,NA,8380,NA,224930,Flanker Task,73,52751,79,yes,1024
92.5,92.5,667.3375,667.3375,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,79,79,0,79,79,0,0,79,79,79,0,0,0,0,0,79,Sun Sep 13 18:13:10 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,79,79,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JH subject-1.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,s,NA,s,NA,636,NA,49317,NA,636,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,135045,NA,NA,226225,224991,8392,NA,226329,226219,226329,57712,NA,NA,8380,NA,226970,Flanker Task,74,53387,80,yes,1024
92.59259259,92.59259259,667,667,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,80,80,0,80,80,0,0,80,80,80,0,0,0,0,0,80,Sun Sep 13 18:13:10 2020,600,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,0,79,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JH subject-1.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,s,NA,h,s,640,NA,49317,NA,640,41875,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,135045,NA,NA,270196,227030,8392,NA,270301,270192,270301,57712,269994,NA,8380,228114,270946,Flanker Task,75,54027,81,yes,1024
91.46341463,91.46341463,665.2926829,665.2926829,black,legacy,legacy,legacy,0,congruent,uniform,0,undefined,0,h,81,81,0,81,81,0,0,81,81,81,0,0,0,0,0,81,Sun Sep 13 18:13:10 2020,600,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,1,79,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JH subject-1.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,s,NA,s,s,527,NA,49317,NA,527,41875,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,135045,271023,NA,272758,271528,8392,NA,272862,272752,272862,57712,269994,NA,8380,228114,273393,Flanker Task,75,54554,82,yes,1024
91.56626506,91.56626506,661.7951807,661.7951807,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,82,82,0,82,82,0,0,82,82,82,0,0,0,0,0,82,Sun Sep 13 18:13:10 2020,600,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,2,79,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JH subject-1.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,s,NA,s,s,375,NA,49317,NA,375,41875,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,273425,271023,NA,275149,273929,8392,NA,275253,275143,275253,57712,269994,NA,8380,228114,275633,Flanker Task,76,54929,83,yes,1024
91.66666667,91.66666667,658.4761905,658.4761905,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,83,83,0,83,83,0,0,83,83,83,0,0,0,0,0,83,Sun Sep 13 18:13:10 2020,600,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,3,79,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JH subject-1.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,s,NA,h,s,383,NA,49317,NA,383,41875,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,273425,271023,NA,276918,275690,8392,NA,277022,276912,277022,57712,269994,NA,8380,228114,277409,Flanker Task,77,55312,84,yes,1024
91.76470588,91.76470588,655.4117647,655.4117647,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,84,84,0,84,84,0,0,84,84,84,0,0,0,0,0,84,Sun Sep 13 18:13:10 2020,600,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,4,79,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JH subject-1.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,s,NA,h,s,398,NA,49317,NA,398,41875,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,273425,271023,NA,278677,277448,8392,NA,278782,278672,278782,57712,269994,NA,8380,228114,279185,Flanker Task,78,55710,85,yes,1024
91.86046512,91.86046512,654.6046512,654.6046512,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,85,85,0,85,85,0,0,85,85,85,0,0,0,0,0,85,Sun Sep 13 18:13:10 2020,600,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,5,79,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JH subject-1.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,s,NA,s,s,586,NA,49317,NA,586,41875,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,273425,271023,NA,280489,279247,8392,NA,280603,280476,280602,57712,269994,NA,8380,228114,281194,Flanker Task,79,56296,86,yes,1024
91.95402299,91.95402299,653.7126437,653.7126437,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,86,86,0,86,86,0,0,86,86,86,0,0,0,0,0,86,Sun Sep 13 18:13:10 2020,600,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,6,79,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JH subject-1.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,s,NA,h,s,577,NA,49317,NA,577,41875,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,273425,271023,NA,282500,281258,8392,NA,282604,282495,282604,57712,269994,NA,8380,228114,283185,Flanker Task,80,56873,87,yes,1024
92.04545455,92.04545455,651.9204545,651.9204545,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,87,87,0,87,87,0,0,87,87,87,0,0,0,0,0,87,Sun Sep 13 18:13:10 2020,600,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,7,79,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JH subject-1.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,s,NA,h,s,496,NA,49317,NA,496,41875,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,273425,271023,NA,284461,283235,8392,NA,284565,284456,284565,57712,269994,NA,8380,228114,285066,Flanker Task,81,57369,88,yes,1024
92.13483146,92.13483146,648.741573,648.741573,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,88,88,0,88,88,0,0,88,88,88,0,0,0,0,0,88,Sun Sep 13 18:13:10 2020,600,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,8,79,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JH subject-1.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,s,NA,s,s,369,NA,49317,NA,369,41875,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,273425,271023,NA,286395,285161,8392,NA,286500,286390,286500,57712,269994,NA,8380,228114,286874,Flanker Task,82,57738,89,yes,1024
92.22222222,92.22222222,646.1222222,646.1222222,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,89,89,0,89,89,0,0,89,89,89,0,0,0,0,0,89,Sun Sep 13 18:13:10 2020,600,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,9,79,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JH subject-1.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,s,NA,s,s,413,NA,49317,NA,413,41875,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,273425,271023,NA,288175,286947,8392,NA,288280,288170,288280,57712,269994,NA,8380,228114,288698,Flanker Task,83,58151,90,yes,1024
92.30769231,92.30769231,643.7802198,643.7802198,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,90,90,0,90,90,0,0,90,90,90,0,0,0,0,0,90,Sun Sep 13 18:13:10 2020,600,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,10,79,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JH subject-1.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,s,NA,s,s,433,NA,49317,NA,433,41875,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,273425,271023,NA,290020,288790,8392,NA,290124,290015,290124,57712,269994,NA,8380,228114,290561,Flanker Task,84,58584,91,yes,1024
92.39130435,92.39130435,643.6195652,643.6195652,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,91,91,0,91,91,0,0,91,91,91,0,0,0,0,0,91,Sun Sep 13 18:13:10 2020,600,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,11,79,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JH subject-1.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,s,NA,s,s,629,NA,49317,NA,629,41875,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,273425,271023,NA,291855,290625,8392,NA,291960,291849,291960,57712,269994,NA,8380,228114,292594,Flanker Task,85,59213,92,yes,1024
92.47311828,92.47311828,643.1935484,643.1935484,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,92,92,0,92,92,0,0,92,92,92,0,0,0,0,0,92,Sun Sep 13 18:13:10 2020,600,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,12,79,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JH subject-1.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,s,NA,h,s,604,NA,49317,NA,604,41875,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,273425,292693,NA,294424,293198,8392,NA,294529,294419,294529,57712,269994,NA,8380,228114,295138,Flanker Task,86,59817,93,yes,1024
92.55319149,92.55319149,643.1702128,643.1702128,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,93,93,0,93,93,0,0,93,93,93,0,0,0,0,0,93,Sun Sep 13 18:13:10 2020,600,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,13,79,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JH subject-1.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,s,NA,h,s,641,NA,49317,NA,641,41875,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,273425,295259,NA,296995,295763,8392,NA,297099,296990,297099,57712,269994,NA,8380,228114,297746,Flanker Task,87,60458,94,yes,1024
92.63157895,92.63157895,640.8315789,640.8315789,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,94,94,0,94,94,0,0,94,94,94,0,0,0,0,0,94,Sun Sep 13 18:13:10 2020,600,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,14,79,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JH subject-1.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,s,NA,s,s,421,NA,49317,NA,421,41875,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,273425,297839,NA,299576,298343,8392,NA,299680,299570,299680,57712,269994,NA,8380,228114,300106,Flanker Task,88,60879,95,yes,1024
92.70833333,92.70833333,639.1979167,639.1979167,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,95,95,0,95,95,0,0,95,95,95,0,0,0,0,0,95,Sun Sep 13 18:13:10 2020,600,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,15,79,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JH subject-1.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,s,NA,h,s,484,NA,49317,NA,484,41875,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,273425,297839,NA,301409,300171,8392,NA,301513,301403,301513,57712,269994,NA,8380,228114,302002,Flanker Task,89,61363,96,yes,1024
92.78350515,92.78350515,638.3814433,638.3814433,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,96,96,0,96,96,0,0,96,96,96,0,0,0,0,0,96,Sun Sep 13 18:13:10 2020,600,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,16,79,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JH subject-1.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,s,NA,s,s,560,NA,49317,NA,560,41875,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,273425,297839,NA,303341,302112,8392,NA,303445,303336,303445,57712,269994,NA,8380,228114,304011,Flanker Task,90,61923,97,yes,1024
