"acc","accuracy","average_response_time","avg_rt","background","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_Instructions1","correct_keyboard_response","correct_response","count_Finish","count_ISI","count_Instructions1","count_Instructions2","count_Instructions3","count_block1","count_block2","count_block3","count_errorFeedback","count_experiment","count_faster","count_fixation","count_keyboard_response","count_logger","count_sequence","count_stimulus","datetime","deadline","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_block1","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_Finish","response_Instructions1","response_Instructions2","response_Instructions3","response_keyboard_response","response_time","response_time_Finish","response_time_Instructions1","response_time_Instructions2","response_time_Instructions3","response_time_keyboard_response","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_nr","subject_parity","time_Finish","time_ISI","time_Instructions1","time_Instructions2","time_Instructions3","time_block1","time_block2","time_block3","time_errorFeedback","time_experiment","time_faster","time_fixation","time_keyboard_response","time_logger","time_sequence","time_stimulus","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"94.2148760331","94.2148760331","826.561983471","826.561983471","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","120","0","0","0","0","0","0","120","0","120","120","120","120","120","120","09/26/20 13:11:20","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","40","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/bw-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","s","s","NA","h","803","NA","21189","8639","NA","803","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","NA","301550","4821","201449","NA","26013","210091","NA","301042","4812","NA","302744","302850","303657","302737","302850","Flanker Task","114","100014","121","yes","1024"
"94.262295082","94.262295082","825.286885246","825.286885246","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","121","0","0","0","0","0","0","121","0","121","121","121","121","121","121","09/26/20 13:11:20","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","41","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/bw-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","s","s","NA","s","671","NA","21189","8639","NA","671","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","NA","303693","4821","201449","NA","26013","210091","NA","301042","4812","NA","304894","304999","305675","304886","304999","Flanker Task","115","100685","122","yes","1024"
"94.3089430894","94.3089430894","823.235772358","823.235772358","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","122","0","0","0","0","0","0","122","0","122","122","122","122","122","122","09/26/20 13:11:20","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","42","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/bw-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","s","s","NA","h","573","NA","21189","8639","NA","573","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","NA","305756","4821","201449","NA","26013","210091","NA","301042","4812","NA","306939","307043","307620","306932","307043","Flanker Task","116","101258","123","yes","1024"
"94.3548387097","94.3548387097","823.959677419","823.959677419","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","123","0","0","0","0","0","0","123","0","123","123","123","123","123","123","09/26/20 13:11:20","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","43","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/bw-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","s","s","NA","s","913","NA","21189","8639","NA","913","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","NA","307656","4821","201449","NA","26013","210091","NA","301042","4812","NA","308848","308954","309872","308840","308954","Flanker Task","117","102171","124","yes","1024"
"94.4","94.4","821.6","821.6","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","124","0","0","0","0","0","0","124","0","124","124","124","124","124","124","09/26/20 13:11:20","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","44","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/bw-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","s","s","NA","s","529","NA","21189","8639","NA","529","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","NA","309937","4821","201449","NA","26013","210091","NA","301042","4812","NA","311135","311240","311773","311128","311240","Flanker Task","118","102700","125","yes","1024"
"94.4444444444","94.4444444444","818.952380952","818.952380952","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","125","0","0","0","0","0","0","125","0","125","125","125","125","125","125","09/26/20 13:11:20","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","45","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/bw-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","s","s","NA","s","488","NA","21189","8639","NA","488","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","NA","311841","4821","201449","NA","26013","210091","NA","301042","4812","NA","313040","313146","313639","313033","313145","Flanker Task","119","103188","126","yes","1024"
"94.4881889764","94.4881889764","816.732283465","816.732283465","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","126","0","0","0","0","0","0","126","0","126","126","126","126","126","126","09/26/20 13:11:20","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","46","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/bw-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","s","s","NA","s","537","NA","21189","8639","NA","537","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","NA","313701","4821","201449","NA","26013","210091","NA","301042","4812","NA","314887","314991","315534","314880","314991","Flanker Task","120","103725","127","yes","1024"
"93.75","93.75","814.625","814.625","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","h","0","127","0","0","0","0","0","0","127","0","127","127","127","127","127","127","09/26/20 13:11:20","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","47","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/bw-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","s","s","NA","s","547","NA","21189","8639","NA","547","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","NA","315608","4821","201449","NA","26013","210091","NA","301042","4812","NA","316788","316893","317445","316781","316893","Flanker Task","120","104272","128","yes","1024"
"93.7984496124","93.7984496124","812.100775194","812.100775194","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","128","0","0","0","0","0","0","128","0","128","128","128","128","128","128","09/26/20 13:11:20","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","48","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/bw-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","s","s","NA","s","489","NA","21189","8639","NA","489","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","NA","318014","4821","201449","NA","26013","210091","NA","317508","4812","NA","319218","319324","319818","319210","319324","Flanker Task","121","104761","129","yes","1024"
"93.8461538462","93.8461538462","811.346153846","811.346153846","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","129","0","0","0","0","0","0","129","0","129","129","129","129","129","129","09/26/20 13:11:20","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","49","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/bw-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","s","s","NA","h","714","NA","21189","8639","NA","714","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","NA","319889","4821","201449","NA","26013","210091","NA","317508","4812","NA","321078","321187","321906","321072","321186","Flanker Task","122","105475","130","yes","1024"
"93.893129771","93.893129771","809.770992366","809.770992366","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","130","0","0","0","0","0","0","130","0","130","130","130","130","130","130","09/26/20 13:11:20","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","50","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/bw-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","s","s","NA","s","605","NA","21189","8639","NA","605","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","NA","321970","4821","201449","NA","26013","210091","NA","317508","4812","NA","323160","323267","323877","323153","323267","Flanker Task","123","106080","131","yes","1024"
"93.9393939394","93.9393939394","812.113636364","812.113636364","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","131","0","0","0","0","0","0","131","0","131","131","131","131","131","131","09/26/20 13:11:20","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","51","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/bw-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","s","s","NA","s","1119","NA","21189","8639","NA","1119","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","NA","323906","4821","201449","NA","26013","210091","NA","317508","4812","NA","325106","325215","326339","325099","325215","Flanker Task","124","107199","132","yes","1024"
"93.984962406","93.984962406","811.293233083","811.293233083","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","132","0","0","0","0","0","0","132","0","132","132","132","132","132","132","09/26/20 13:11:20","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","52","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/bw-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","s","s","NA","h","703","NA","21189","8639","NA","703","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","NA","326409","4821","201449","NA","26013","210091","NA","317508","4812","NA","327619","327724","328432","327612","327724","Flanker Task","125","107902","133","yes","1024"
"94.0298507463","94.0298507463","809.52238806","809.52238806","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","133","0","0","0","0","0","0","133","0","133","133","133","133","133","133","09/26/20 13:11:20","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","53","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/bw-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","s","s","NA","s","574","NA","21189","8639","NA","574","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","NA","328489","4821","201449","NA","26013","210091","NA","317508","4812","NA","329682","329787","330366","329674","329787","Flanker Task","126","108476","134","yes","1024"
"94.0740740741","94.0740740741","808.2","808.2","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","134","0","0","0","0","0","0","134","0","134","134","134","134","134","134","09/26/20 13:11:20","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","54","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/bw-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","s","s","NA","s","631","NA","21189","8639","NA","631","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","NA","330427","4821","201449","NA","26013","210091","NA","317508","4812","NA","331620","331728","332363","331612","331727","Flanker Task","127","109107","135","yes","1024"
"94.1176470588","94.1176470588","807.397058824","807.397058824","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","135","0","0","0","0","0","0","135","0","135","135","135","135","135","135","09/26/20 13:11:20","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","55","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/bw-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","s","s","NA","h","699","NA","21189","8639","NA","699","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","NA","332444","4821","201449","NA","26013","210091","NA","317508","4812","NA","333624","333729","334433","333617","333729","Flanker Task","128","109806","136","yes","1024"
"94.1605839416","94.1605839416","808.941605839","808.941605839","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","136","0","0","0","0","0","0","136","0","136","136","136","136","136","136","09/26/20 13:11:20","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","56","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/bw-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","s","s","NA","h","1019","NA","21189","8639","NA","1019","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","NA","334538","4821","201449","NA","26013","210091","NA","317508","4812","NA","335729","335835","336859","335723","335835","Flanker Task","129","110825","137","yes","1024"
"94.2028985507","94.2028985507","807.079710145","807.079710145","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","137","0","0","0","0","0","0","137","0","137","137","137","137","137","137","09/26/20 13:11:20","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","57","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/bw-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","s","s","NA","h","552","NA","21189","8639","NA","552","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","NA","336925","4821","201449","NA","26013","210091","NA","317508","4812","NA","338126","338231","338788","338119","338231","Flanker Task","130","111377","138","yes","1024"
"94.2446043165","94.2446043165","804.676258993","804.676258993","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","138","0","0","0","0","0","0","138","0","138","138","138","138","138","138","09/26/20 13:11:20","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","58","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/bw-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","s","s","NA","h","473","NA","21189","8639","NA","473","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","NA","338854","4821","201449","NA","26013","210091","NA","317508","4812","NA","340042","340148","340626","340035","340148","Flanker Task","131","111850","139","yes","1024"
"94.2857142857","94.2857142857","802.321428571","802.321428571","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","139","0","0","0","0","0","0","139","0","139","139","139","139","139","139","09/26/20 13:11:20","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","59","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/bw-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","s","s","NA","h","475","NA","21189","8639","NA","475","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","NA","340701","4821","201449","NA","26013","210091","NA","317508","4812","NA","341907","342012","342492","341900","342012","Flanker Task","132","112325","140","yes","1024"
"94.3262411348","94.3262411348","800.602836879","800.602836879","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","140","0","0","0","0","0","0","140","0","140","140","140","140","140","140","09/26/20 13:11:20","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","60","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/bw-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","s","s","NA","s","560","NA","21189","8639","NA","560","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","NA","342582","4821","201449","NA","26013","210091","NA","317508","4812","NA","343777","343885","344450","343771","343885","Flanker Task","133","112885","141","yes","1024"
"94.3661971831","94.3661971831","798.422535211","798.422535211","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","141","0","0","0","0","0","0","141","0","141","141","141","141","141","141","09/26/20 13:11:20","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","61","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/bw-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","s","s","NA","s","491","NA","21189","8639","NA","491","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","NA","344508","4821","201449","NA","26013","210091","NA","317508","4812","NA","345712","345819","346315","345705","345819","Flanker Task","134","113376","142","yes","1024"
"94.4055944056","94.4055944056","795.944055944","795.944055944","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","142","0","0","0","0","0","0","142","0","142","142","142","142","142","142","09/26/20 13:11:20","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","62","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/bw-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","s","s","NA","s","444","NA","21189","8639","NA","444","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","NA","346382","4821","201449","NA","26013","210091","NA","317508","4812","NA","347565","347670","348119","347559","347670","Flanker Task","135","113820","143","yes","1024"
"94.4444444444","94.4444444444","795.201388889","795.201388889","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","143","0","0","0","0","0","0","143","0","143","143","143","143","143","143","09/26/20 13:11:20","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","63","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/bw-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","s","s","NA","h","689","NA","21189","8639","NA","689","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","NA","348151","4821","201449","NA","26013","210091","NA","317508","4812","NA","349345","349451","350144","349338","349451","Flanker Task","136","114509","144","yes","1024"
"94.4827586207","94.4827586207","792.675862069","792.675862069","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","144","0","0","0","0","0","0","144","0","144","144","144","144","144","144","09/26/20 13:11:20","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","64","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/bw-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","s","s","NA","h","429","NA","21189","8639","NA","429","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","NA","350209","4821","201449","NA","26013","210091","NA","317508","4812","NA","351416","351522","351956","351408","351521","Flanker Task","137","114938","145","yes","1024"
"94.5205479452","94.5205479452","791.226027397","791.226027397","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","145","0","0","0","0","0","0","145","0","145","145","145","145","145","145","09/26/20 13:11:20","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","65","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/bw-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","s","s","NA","h","581","NA","21189","8639","NA","581","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","NA","352025","4821","201449","NA","26013","210091","NA","317508","4812","NA","353222","353330","353917","353215","353329","Flanker Task","138","115519","146","yes","1024"
"94.5578231293","94.5578231293","789.074829932","789.074829932","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","146","0","0","0","0","0","0","146","0","146","146","146","146","146","146","09/26/20 13:11:20","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","66","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/bw-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","s","s","NA","s","475","NA","21189","8639","NA","475","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","NA","353996","4821","201449","NA","26013","210091","NA","317508","4812","NA","355201","355314","355795","355195","355313","Flanker Task","139","115994","147","yes","1024"
"93.9189189189","93.9189189189","785.804054054","785.804054054","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","h","0","147","0","0","0","0","0","0","147","0","147","147","147","147","147","147","09/26/20 13:11:20","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","67","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/bw-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","s","s","NA","s","305","NA","21189","8639","NA","305","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","NA","355857","4821","201449","NA","26013","210091","NA","317508","4812","NA","357062","357167","357477","357055","357167","Flanker Task","139","116299","148","yes","1024"
"93.9597315436","93.9597315436","785.026845638","785.026845638","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","148","0","0","0","0","0","0","148","0","148","148","148","148","148","148","09/26/20 13:11:20","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","68","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/bw-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","s","s","NA","h","670","NA","21189","8639","NA","670","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","NA","358049","4821","201449","NA","26013","210091","NA","357538","4812","NA","359264","359376","360052","359257","359375","Flanker Task","140","116969","149","yes","1024"
"93.3333333333","93.3333333333","783.713333333","783.713333333","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","s","0","149","0","0","0","0","0","0","149","0","149","149","149","149","149","149","09/26/20 13:11:20","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","69","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/bw-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","s","s","NA","h","588","NA","21189","8639","NA","588","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","NA","360116","4821","201449","NA","26013","210091","NA","357538","4812","NA","361301","361408","362001","361295","361408","Flanker Task","140","117557","150","yes","1024"
"93.3774834437","93.3774834437","782.82781457","782.82781457","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","150","0","0","0","0","0","0","150","0","150","150","150","150","150","150","09/26/20 13:11:20","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","70","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/bw-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","s","s","NA","s","650","NA","21189","8639","NA","650","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","NA","362571","4821","201449","NA","26013","210091","NA","362065","4812","NA","363758","363864","364519","363752","363864","Flanker Task","141","118207","151","yes","1024"
"93.4210526316","93.4210526316","783.664473684","783.664473684","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","151","0","0","0","0","0","0","151","0","151","151","151","151","151","151","09/26/20 13:11:20","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","71","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/bw-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","s","s","NA","h","910","NA","21189","8639","NA","910","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","NA","364588","4821","201449","NA","26013","210091","NA","362065","4812","NA","365786","365894","366809","365779","365894","Flanker Task","142","119117","152","yes","1024"
"93.4640522876","93.4640522876","782.68627451","782.68627451","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","152","0","0","0","0","0","0","152","0","152","152","152","152","152","152","09/26/20 13:11:20","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","72","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/bw-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","s","s","NA","s","634","NA","21189","8639","NA","634","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","NA","366847","4821","201449","NA","26013","210091","NA","362065","4812","NA","368055","368162","368801","368048","368161","Flanker Task","143","119751","153","yes","1024"
"93.5064935065","93.5064935065","782.142857143","782.142857143","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","153","0","0","0","0","0","0","153","0","153","153","153","153","153","153","09/26/20 13:11:20","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","73","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/bw-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","s","s","NA","h","699","NA","21189","8639","NA","699","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","NA","368861","4821","201449","NA","26013","210091","NA","362065","4812","NA","370059","370165","370869","370051","370165","Flanker Task","144","120450","154","yes","1024"
"93.5483870968","93.5483870968","780.690322581","780.690322581","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","154","0","0","0","0","0","0","154","0","154","154","154","154","154","154","09/26/20 13:11:20","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","74","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/bw-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","s","s","NA","h","557","NA","21189","8639","NA","557","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","NA","370935","4821","201449","NA","26013","210091","NA","362065","4812","NA","372139","372245","372807","372132","372245","Flanker Task","145","121007","155","yes","1024"
