"acc","accuracy","average_response_time","avg_rt","background","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_instructions1","correct_keyboard_response","correct_response","count_ISI","count_block1","count_block2","count_block3","count_errorFeedback","count_experiment","count_faster","count_finish","count_fixation","count_instructions1","count_instructions2","count_instructions3","count_keyboard_response","count_logger","count_sequence","count_stimulus","datetime","deadline","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_block1","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_finish","response_instructions1","response_instructions2","response_instructions3","response_keyboard_response","response_time","response_time_finish","response_time_instructions1","response_time_instructions2","response_time_instructions3","response_time_keyboard_response","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_nr","subject_parity","time_ISI","time_block1","time_block2","time_block3","time_errorFeedback","time_experiment","time_faster","time_finish","time_fixation","time_instructions1","time_instructions2","time_instructions3","time_keyboard_response","time_logger","time_sequence","time_stimulus","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"100","100","589.1818181818181","589.1818181818181","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","10","0","0","0","10","0","10","0","10","0","0","0","10","10","10","10","Sun Sep 20 17:19:46 2020","1500","The main experiment item","yes","Flankertask.osexp","C:/Users/JHS6-EAGLE/Desktop/OpenSes Files","no","mono","no","18","no","white","no","yes","1440","legacy","10","10","C:/Users/JHS6-EAGLE/Desktop/OpenSes Files/JS-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","NA","NA","h","502","NA","129068","NA","NA","502","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","148312","130839","NA","NA","NA","1766","NA","NA","149454","1770","NA","NA","149558","150060","149449","149558","Flanker task","11","6481","11","yes","2560"
"100","100","578.5833333333334","578.5833333333334","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","11","0","0","0","11","0","11","0","11","0","0","0","11","11","11","11","Sun Sep 20 17:19:46 2020","1500","The main experiment item","yes","Flankertask.osexp","C:/Users/JHS6-EAGLE/Desktop/OpenSes Files","no","mono","no","18","no","white","no","yes","1440","legacy","11","11","C:/Users/JHS6-EAGLE/Desktop/OpenSes Files/JS-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","NA","NA","s","462","NA","129068","NA","NA","462","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","150068","130839","NA","NA","NA","1766","NA","NA","151193","1770","NA","NA","151297","151759","151188","151297","Flanker task","12","6943","12","yes","2560"
"92.3076923076923","92.3076923076923","649.4615384615385","649.4615384615385","black","legacy","legacy","legacy","0","congruent","uniform","0","undefined","0","h","12","0","0","0","12","0","12","0","12","0","0","0","12","12","12","12","Sun Sep 20 17:19:46 2020","1500","The main experiment item","yes","Flankertask.osexp","C:/Users/JHS6-EAGLE/Desktop/OpenSes Files","no","mono","no","18","no","white","no","yes","1440","legacy","12","12","C:/Users/JHS6-EAGLE/Desktop/OpenSes Files/JS-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.3","0","None","NA","h","NA","NA","None","1500","NA","129068","NA","NA","1500","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","151767","130839","NA","NA","NA","1766","NA","NA","152909","1770","NA","NA","153013","154513","152903","153013","Flanker task","12","8443","13","yes","2560"
"92.85714285714286","92.85714285714286","639.2857142857143","639.2857142857143","black","legacy","legacy","legacy","0","conruent","uniform","1","undefined","1","s","13","0","0","0","13","0","13","0","13","0","0","0","13","13","13","13","Sun Sep 20 17:19:46 2020","1500","The main experiment item","yes","Flankertask.osexp","C:/Users/JHS6-EAGLE/Desktop/OpenSes Files","no","mono","no","18","no","white","no","yes","1440","legacy","13","13","C:/Users/JHS6-EAGLE/Desktop/OpenSes Files/JS-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","NA","NA","s","507","NA","129068","NA","NA","507","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","155028","130839","NA","NA","154520","1766","NA","NA","156154","1770","NA","NA","156260","156767","156148","156260","Flanker task","13","8950","14","yes","2560"
"93.33333333333333","93.33333333333333","628.2","628.2","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","14","0","0","0","14","0","14","0","14","0","0","0","14","14","14","14","Sun Sep 20 17:19:46 2020","1500","The main experiment item","yes","Flankertask.osexp","C:/Users/JHS6-EAGLE/Desktop/OpenSes Files","no","mono","no","18","no","white","no","yes","1440","legacy","14","14","C:/Users/JHS6-EAGLE/Desktop/OpenSes Files/JS-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","NA","NA","h","473","NA","129068","NA","NA","473","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","156775","130839","NA","NA","154520","1766","NA","NA","157916","1770","NA","NA","158032","158505","157910","158032","Flanker task","14","9423","15","yes","2560"
"93.75","93.75","619.75","619.75","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","15","0","0","0","15","0","15","0","15","0","0","0","15","15","15","15","Sun Sep 20 17:19:46 2020","1500","The main experiment item","yes","Flankertask.osexp","C:/Users/JHS6-EAGLE/Desktop/OpenSes Files","no","mono","no","18","no","white","no","yes","1440","legacy","15","15","C:/Users/JHS6-EAGLE/Desktop/OpenSes Files/JS-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","NA","NA","s","493","NA","129068","NA","NA","493","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","158512","130839","NA","NA","154520","1766","NA","NA","159639","1770","NA","NA","159757","160251","159633","159756","Flanker task","15","9916","16","yes","2560"
"94.11764705882354","94.11764705882354","609","609","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","16","0","0","0","16","0","16","0","16","0","0","0","16","16","16","16","Sun Sep 20 17:19:46 2020","1500","The main experiment item","yes","Flankertask.osexp","C:/Users/JHS6-EAGLE/Desktop/OpenSes Files","no","mono","no","18","no","white","no","yes","1440","legacy","16","16","C:/Users/JHS6-EAGLE/Desktop/OpenSes Files/JS-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","NA","NA","h","437","NA","129068","NA","NA","437","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","160258","130839","NA","NA","154520","1766","NA","NA","161387","1770","NA","NA","161491","161928","161381","161491","Flanker task","16","10353","17","yes","2560"
"94.44444444444444","94.44444444444444","597.3333333333334","597.3333333333334","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","17","0","0","0","17","0","17","0","17","0","0","0","17","17","17","17","Sun Sep 20 17:19:46 2020","1500","The main experiment item","yes","Flankertask.osexp","C:/Users/JHS6-EAGLE/Desktop/OpenSes Files","no","mono","no","18","no","white","no","yes","1440","legacy","17","17","C:/Users/JHS6-EAGLE/Desktop/OpenSes Files/JS-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","NA","NA","h","399","NA","129068","NA","NA","399","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","161936","130839","NA","NA","154520","1766","NA","NA","163062","1770","NA","NA","163169","163568","163057","163169","Flanker task","17","10752","18","yes","2560"
"94.73684210526316","94.73684210526316","590.6315789473684","590.6315789473684","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","18","0","0","0","18","0","18","0","18","0","0","0","18","18","18","18","Sun Sep 20 17:19:46 2020","1500","The main experiment item","yes","Flankertask.osexp","C:/Users/JHS6-EAGLE/Desktop/OpenSes Files","no","mono","no","18","no","white","no","yes","1440","legacy","18","18","C:/Users/JHS6-EAGLE/Desktop/OpenSes Files/JS-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","NA","NA","h","470","NA","129068","NA","NA","470","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","163576","130839","NA","NA","154520","1766","NA","NA","164702","1770","NA","NA","164806","165276","164696","164806","Flanker task","18","11222","19","yes","2560"
"95","95","581.2","581.2","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","19","0","0","0","19","0","19","0","19","0","0","0","19","19","19","19","Sun Sep 20 17:19:46 2020","1500","The main experiment item","yes","Flankertask.osexp","C:/Users/JHS6-EAGLE/Desktop/OpenSes Files","no","mono","no","18","no","white","no","yes","1440","legacy","19","19","C:/Users/JHS6-EAGLE/Desktop/OpenSes Files/JS-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","NA","NA","h","402","NA","129068","NA","NA","402","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","165284","130839","NA","NA","154520","1766","NA","NA","166410","1770","NA","NA","166525","166927","166405","166525","Flanker task","19","11624","20","yes","2560"
"95.23809523809524","95.23809523809524","571.5714285714286","571.5714285714286","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","20","0","0","0","20","0","20","0","20","0","0","0","20","20","20","20","Sun Sep 20 17:19:46 2020","1500","The main experiment item","yes","Flankertask.osexp","C:/Users/JHS6-EAGLE/Desktop/OpenSes Files","no","mono","no","18","no","white","no","yes","1440","legacy","20","20","C:/Users/JHS6-EAGLE/Desktop/OpenSes Files/JS-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","NA","NA","h","379","NA","129068","NA","NA","379","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","166935","130839","NA","NA","154520","1766","NA","NA","168064","1770","NA","NA","168169","168548","168059","168169","Flanker task","20","12003","21","yes","2560"
"95.45454545454545","95.45454545454545","568","568","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","21","0","0","0","21","0","21","0","21","0","0","0","21","21","21","21","Sun Sep 20 17:19:46 2020","1500","The main experiment item","yes","Flankertask.osexp","C:/Users/JHS6-EAGLE/Desktop/OpenSes Files","no","mono","no","18","no","white","no","yes","1440","legacy","21","21","C:/Users/JHS6-EAGLE/Desktop/OpenSes Files/JS-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","NA","NA","h","493","NA","129068","NA","NA","493","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","168556","130839","NA","NA","154520","1766","NA","NA","169684","1770","NA","NA","169788","170281","169678","169788","Flanker task","21","12496","22","yes","2560"
"95.65217391304348","95.65217391304348","563.1739130434783","563.1739130434783","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","22","0","0","0","22","0","22","0","22","0","0","0","22","22","22","22","Sun Sep 20 17:19:46 2020","1500","The main experiment item","yes","Flankertask.osexp","C:/Users/JHS6-EAGLE/Desktop/OpenSes Files","no","mono","no","18","no","white","no","yes","1440","legacy","22","22","C:/Users/JHS6-EAGLE/Desktop/OpenSes Files/JS-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","NA","NA","h","457","NA","129068","NA","NA","457","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","170289","130839","NA","NA","154520","1766","NA","NA","171414","1770","NA","NA","171518","171975","171408","171518","Flanker task","22","12953","23","yes","2560"
"95.83333333333333","95.83333333333333","558.25","558.25","black","legacy","legacy","legacy","0","conruent","uniform","1","undefined","1","s","23","0","0","0","23","0","23","0","23","0","0","0","23","23","23","23","Sun Sep 20 17:19:46 2020","1500","The main experiment item","yes","Flankertask.osexp","C:/Users/JHS6-EAGLE/Desktop/OpenSes Files","no","mono","no","18","no","white","no","yes","1440","legacy","23","23","C:/Users/JHS6-EAGLE/Desktop/OpenSes Files/JS-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","NA","NA","s","445","NA","129068","NA","NA","445","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","171983","130839","NA","NA","154520","1766","NA","NA","173122","1770","NA","NA","173241","173687","173117","173241","Flanker task","23","13398","24","yes","2560"
"96","96","553.2","553.2","black","legacy","legacy","legacy","0","conruent","uniform","1","undefined","1","s","24","0","0","0","24","0","24","0","24","0","0","0","24","24","24","24","Sun Sep 20 17:19:46 2020","1500","The main experiment item","yes","Flankertask.osexp","C:/Users/JHS6-EAGLE/Desktop/OpenSes Files","no","mono","no","18","no","white","no","yes","1440","legacy","24","24","C:/Users/JHS6-EAGLE/Desktop/OpenSes Files/JS-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","NA","NA","s","432","NA","129068","NA","NA","432","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","173693","130839","NA","NA","154520","1766","NA","NA","174818","1770","NA","NA","174928","175360","174812","174928","Flanker task","24","13830","25","yes","2560"
"96.15384615384616","96.15384615384616","552.7692307692307","552.7692307692307","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","25","0","0","0","25","0","25","0","25","0","0","0","25","25","25","25","Sun Sep 20 17:19:46 2020","1500","The main experiment item","yes","Flankertask.osexp","C:/Users/JHS6-EAGLE/Desktop/OpenSes Files","no","mono","no","18","no","white","no","yes","1440","legacy","25","25","C:/Users/JHS6-EAGLE/Desktop/OpenSes Files/JS-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","NA","NA","s","542","NA","129068","NA","NA","542","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","175368","130839","NA","NA","154520","1766","NA","NA","176503","1770","NA","NA","176610","177153","176497","176610","Flanker task","25","14372","26","yes","2560"
"96.29629629629629","96.29629629629629","546.6666666666666","546.6666666666666","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","26","0","0","0","26","0","26","0","26","0","0","0","26","26","26","26","Sun Sep 20 17:19:46 2020","1500","The main experiment item","yes","Flankertask.osexp","C:/Users/JHS6-EAGLE/Desktop/OpenSes Files","no","mono","no","18","no","white","no","yes","1440","legacy","26","26","C:/Users/JHS6-EAGLE/Desktop/OpenSes Files/JS-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","NA","NA","h","388","NA","129068","NA","NA","388","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","177161","130839","NA","NA","154520","1766","NA","NA","178295","1770","NA","NA","178399","178787","178289","178399","Flanker task","26","14760","27","yes","2560"
"96.42857142857143","96.42857142857143","542.6428571428571","542.6428571428571","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","27","0","0","0","27","0","27","0","27","0","0","0","27","27","27","27","Sun Sep 20 17:19:46 2020","1500","The main experiment item","yes","Flankertask.osexp","C:/Users/JHS6-EAGLE/Desktop/OpenSes Files","no","mono","no","18","no","white","no","yes","1440","legacy","27","27","C:/Users/JHS6-EAGLE/Desktop/OpenSes Files/JS-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","NA","NA","h","434","NA","129068","NA","NA","434","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","178795","130839","NA","NA","154520","1766","NA","NA","179920","1770","NA","NA","180027","180462","179914","180027","Flanker task","27","15194","28","yes","2560"
"96.55172413793103","96.55172413793103","544.3448275862069","544.3448275862069","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","28","0","0","0","28","0","28","0","28","0","0","0","28","28","28","28","Sun Sep 20 17:19:46 2020","1500","The main experiment item","yes","Flankertask.osexp","C:/Users/JHS6-EAGLE/Desktop/OpenSes Files","no","mono","no","18","no","white","no","yes","1440","legacy","28","28","C:/Users/JHS6-EAGLE/Desktop/OpenSes Files/JS-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","NA","NA","h","592","NA","129068","NA","NA","592","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","180470","130839","NA","NA","154520","1766","NA","NA","181613","1770","NA","NA","181717","182309","181607","181717","Flanker task","28","15786","29","yes","2560"
"96.66666666666667","96.66666666666667","542.7666666666667","542.7666666666667","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","29","0","0","0","29","0","29","0","29","0","0","0","29","29","29","29","Sun Sep 20 17:19:46 2020","1500","The main experiment item","yes","Flankertask.osexp","C:/Users/JHS6-EAGLE/Desktop/OpenSes Files","no","mono","no","18","no","white","no","yes","1440","legacy","29","29","C:/Users/JHS6-EAGLE/Desktop/OpenSes Files/JS-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","NA","NA","h","497","NA","129068","NA","NA","497","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","182318","130839","NA","NA","154520","1766","NA","NA","183458","1770","NA","NA","183563","184060","183453","183563","Flanker task","29","16283","30","yes","2560"
"96.7741935483871","96.7741935483871","539.1935483870968","539.1935483870968","black","legacy","legacy","legacy","0","conruent","uniform","1","undefined","1","s","30","0","0","0","30","0","30","0","30","0","0","0","30","30","30","30","Sun Sep 20 17:19:46 2020","1500","The main experiment item","yes","Flankertask.osexp","C:/Users/JHS6-EAGLE/Desktop/OpenSes Files","no","mono","no","18","no","white","no","yes","1440","legacy","30","30","C:/Users/JHS6-EAGLE/Desktop/OpenSes Files/JS-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","NA","NA","s","432","NA","129068","NA","NA","432","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","184068","130839","NA","NA","154520","1766","NA","NA","185193","1770","NA","NA","185297","185730","185187","185297","Flanker task","30","16715","31","yes","2560"
"96.875","96.875","538.5625","538.5625","black","legacy","legacy","legacy","0","conruent","uniform","1","undefined","1","s","31","0","0","0","31","0","31","0","31","0","0","0","31","31","31","31","Sun Sep 20 17:19:46 2020","1500","The main experiment item","yes","Flankertask.osexp","C:/Users/JHS6-EAGLE/Desktop/OpenSes Files","no","mono","no","18","no","white","no","yes","1440","legacy","31","31","C:/Users/JHS6-EAGLE/Desktop/OpenSes Files/JS-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","NA","NA","s","519","NA","129068","NA","NA","519","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","185738","130839","NA","NA","154520","1766","NA","NA","186879","1770","NA","NA","186986","187505","186873","186986","Flanker task","31","17234","32","yes","2560"
"93.93939393939394","93.93939393939394","533.2121212121212","533.2121212121212","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","h","32","0","0","0","32","0","32","0","32","0","0","0","32","32","32","32","Sun Sep 20 17:19:46 2020","1500","The main experiment item","yes","Flankertask.osexp","C:/Users/JHS6-EAGLE/Desktop/OpenSes Files","no","mono","no","18","no","white","no","yes","1440","legacy","32","32","C:/Users/JHS6-EAGLE/Desktop/OpenSes Files/JS-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","NA","NA","s","362","NA","129068","NA","NA","362","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","187513","130839","NA","NA","154520","1766","NA","NA","188639","1770","NA","NA","188746","189108","188633","188746","Flanker task","31","17596","33","yes","2560"
