"acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_instructions","correct_keyboard_response","correct_response","count_Block1","count_Block2","count_Block3","count_Fixation","count_ISI","count_Sequence","count_errorFeedback","count_experiment","count_faster","count_finish","count_getting_started","count_instructions","count_instructions2","count_instructions3","count_keyboard_response","count_logger","count_stimulus","count_welcome","datetime","deadline","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_Block1","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_finish","response_instructions","response_instructions2","response_instructions3","response_keyboard_response","response_time","response_time_finish","response_time_instructions","response_time_instructions2","response_time_instructions3","response_time_keyboard_response","response_time_welcome","response_welcome","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_nr","subject_parity","time_Block1","time_Block2","time_Block3","time_Fixation","time_ISI","time_Sequence","time_errorFeedback","time_experiment","time_faster","time_finish","time_getting_started","time_instructions","time_instructions2","time_instructions3","time_keyboard_response","time_logger","time_stimulus","time_welcome","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"91.8032786885","91.8032786885","479.508196721","479.508196721","black","no","xpyriment","legacy","legacy","0","incongruent","uniform","0","undefined","0","s","0","0","0","121","121","121","121","0","121","0","NA","0","0","0","121","121","121","NA","09/09/18 18:09:44","600","The main experiment item","yes","Flankertest.osexp","C:\Users\Knitwitty\AppData\Roaming","no","mono","no","18","no","white","no","yes","768","legacy","41","79","C:/Users/Knitwitty/AppData/Roaming/KB-subject-3.csv","xpyriment","Jazzy James","3.1.9","0","h","NA","s","s","NA","h","461","NA","2501","2334","NA","461","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","14645","218320","NA","322194","320358","322159","294690","12118","307527","NA","NA","12143","215982","NA","322311","322778","322311","NA","Flanker test","112","58500","122","yes","1024"
"91.8699186992","91.8699186992","480.495934959","480.495934959","black","no","xpyriment","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","122","122","122","122","0","122","0","NA","0","0","0","122","122","122","NA","09/09/18 18:09:44","600","The main experiment item","yes","Flankertest.osexp","C:\Users\Knitwitty\AppData\Roaming","no","mono","no","18","no","white","no","yes","768","legacy","42","79","C:/Users/Knitwitty/AppData/Roaming/KB-subject-3.csv","xpyriment","Jazzy James","3.1.9","0","h","NA","s","s","NA","h","601","NA","2501","2334","NA","601","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","14645","218320","NA","325181","323342","325141","322835","12118","307527","NA","NA","12143","215982","NA","325299","325906","325298","NA","Flanker test","113","59101","123","yes","1024"
"91.935483871","91.935483871","480.475806452","480.475806452","black","no","xpyriment","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","123","123","123","123","0","123","0","NA","0","0","0","123","123","123","NA","09/09/18 18:09:44","600","The main experiment item","yes","Flankertest.osexp","C:\Users\Knitwitty\AppData\Roaming","no","mono","no","18","no","white","no","yes","768","legacy","43","79","C:/Users/Knitwitty/AppData/Roaming/KB-subject-3.csv","xpyriment","Jazzy James","3.1.9","0","s","NA","s","s","NA","s","478","NA","2501","2334","NA","478","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","14645","218320","NA","328266","326429","328229","322835","12118","325924","NA","NA","12143","215982","NA","328383","328866","328382","NA","Flanker test","114","59579","124","yes","1024"
"92","92","480.152","480.152","black","no","xpyriment","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","124","124","124","124","0","124","0","NA","0","0","0","124","124","124","NA","09/09/18 18:09:44","600","The main experiment item","yes","Flankertest.osexp","C:\Users\Knitwitty\AppData\Roaming","no","mono","no","18","no","white","no","yes","768","legacy","44","79","C:/Users/Knitwitty/AppData/Roaming/KB-subject-3.csv","xpyriment","Jazzy James","3.1.9","0","h","NA","s","s","NA","h","440","NA","2501","2334","NA","440","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","14645","218320","NA","330726","328887","330690","322835","12118","325924","NA","NA","12143","215982","NA","330844","331290","330843","NA","Flanker test","115","60019","125","yes","1024"
"92.0634920635","92.0634920635","479.317460317","479.317460317","black","no","xpyriment","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","125","125","125","125","0","125","0","NA","0","0","0","125","125","125","NA","09/09/18 18:09:44","600","The main experiment item","yes","Flankertest.osexp","C:\Users\Knitwitty\AppData\Roaming","no","mono","no","18","no","white","no","yes","768","legacy","45","79","C:/Users/Knitwitty/AppData/Roaming/KB-subject-3.csv","xpyriment","Jazzy James","3.1.9","0","h","NA","s","s","NA","h","375","NA","2501","2334","NA","375","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","14645","218320","NA","333151","331309","333116","322835","12118","325924","NA","NA","12143","215982","NA","333269","333650","333268","NA","Flanker test","116","60394","126","yes","1024"
"92.125984252","92.125984252","478.976377953","478.976377953","black","no","xpyriment","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","126","126","126","126","0","126","0","NA","0","0","0","126","126","126","NA","09/09/18 18:09:44","600","The main experiment item","yes","Flankertest.osexp","C:\Users\Knitwitty\AppData\Roaming","no","mono","no","18","no","white","no","yes","768","legacy","46","79","C:/Users/Knitwitty/AppData/Roaming/KB-subject-3.csv","xpyriment","Jazzy James","3.1.9","0","h","NA","s","s","NA","h","436","NA","2501","2334","NA","436","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","14645","218320","NA","335507","333672","335470","322835","12118","325924","NA","NA","12143","215982","NA","335624","336067","335623","NA","Flanker test","117","60830","127","yes","1024"
"92.1875","92.1875","479.2890625","479.2890625","black","no","xpyriment","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","127","127","127","127","0","127","0","NA","0","0","0","127","127","127","NA","09/09/18 18:09:44","600","The main experiment item","yes","Flankertest.osexp","C:\Users\Knitwitty\AppData\Roaming","no","mono","no","18","no","white","no","yes","768","legacy","47","79","C:/Users/Knitwitty/AppData/Roaming/KB-subject-3.csv","xpyriment","Jazzy James","3.1.9","0","s","NA","s","s","NA","s","519","NA","2501","2334","NA","519","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","14645","218320","NA","337928","336086","337893","322835","12118","325924","NA","NA","12143","215982","NA","338045","338570","338044","NA","Flanker test","118","61349","128","yes","1024"
"91.4728682171","91.4728682171","479.713178295","479.713178295","black","no","xpyriment","legacy","legacy","0","congruent","uniform","0","undefined","0","s","0","0","0","128","128","128","128","0","128","0","NA","0","0","0","128","128","128","NA","09/09/18 18:09:44","600","The main experiment item","yes","Flankertest.osexp","C:\Users\Knitwitty\AppData\Roaming","no","mono","no","18","no","white","no","yes","768","legacy","48","79","C:/Users/Knitwitty/AppData/Roaming/KB-subject-3.csv","xpyriment","Jazzy James","3.1.9","0","h","NA","s","s","NA","h","534","NA","2501","2334","NA","534","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","14645","218320","NA","340425","338592","340390","322835","12118","325924","NA","NA","12143","215982","NA","340542","341082","340541","NA","Flanker test","118","61883","129","yes","1024"
"91.5384615385","91.5384615385","480.169230769","480.169230769","black","no","xpyriment","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","129","129","129","129","0","129","0","NA","0","0","0","129","129","129","NA","09/09/18 18:09:44","600","The main experiment item","yes","Flankertest.osexp","C:\Users\Knitwitty\AppData\Roaming","no","mono","no","18","no","white","no","yes","768","legacy","49","79","C:/Users/Knitwitty/AppData/Roaming/KB-subject-3.csv","xpyriment","Jazzy James","3.1.9","0","s","NA","s","s","NA","s","539","NA","2501","2334","NA","539","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","14645","218320","NA","343451","341608","343412","341102","12118","325924","NA","NA","12143","215982","NA","343569","344115","343568","NA","Flanker test","119","62422","130","yes","1024"
"91.6030534351","91.6030534351","479.526717557","479.526717557","black","no","xpyriment","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","130","130","130","130","0","130","0","NA","0","0","0","130","130","130","NA","09/09/18 18:09:44","600","The main experiment item","yes","Flankertest.osexp","C:\Users\Knitwitty\AppData\Roaming","no","mono","no","18","no","white","no","yes","768","legacy","50","79","C:/Users/Knitwitty/AppData/Roaming/KB-subject-3.csv","xpyriment","Jazzy James","3.1.9","0","s","NA","s","s","NA","s","396","NA","2501","2334","NA","396","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","14645","218320","NA","345971","344132","345937","341102","12118","325924","NA","NA","12143","215982","NA","346087","346490","346087","NA","Flanker test","120","62818","131","yes","1024"
"91.6666666667","91.6666666667","479.022727273","479.022727273","black","no","xpyriment","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","131","131","131","131","0","131","0","NA","0","0","0","131","131","131","NA","09/09/18 18:09:44","600","The main experiment item","yes","Flankertest.osexp","C:\Users\Knitwitty\AppData\Roaming","no","mono","no","18","no","white","no","yes","768","legacy","51","79","C:/Users/Knitwitty/AppData/Roaming/KB-subject-3.csv","xpyriment","Jazzy James","3.1.9","0","s","NA","s","s","NA","s","413","NA","2501","2334","NA","413","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","14645","218320","NA","348346","346508","348310","341102","12118","325924","NA","NA","12143","215982","NA","348463","348882","348463","NA","Flanker test","121","63231","132","yes","1024"
"91.7293233083","91.7293233083","478.255639098","478.255639098","black","no","xpyriment","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","132","132","132","132","0","132","0","NA","0","0","0","132","132","132","NA","09/09/18 18:09:44","600","The main experiment item","yes","Flankertest.osexp","C:\Users\Knitwitty\AppData\Roaming","no","mono","no","18","no","white","no","yes","768","legacy","52","79","C:/Users/Knitwitty/AppData/Roaming/KB-subject-3.csv","xpyriment","Jazzy James","3.1.9","0","s","NA","s","s","NA","s","377","NA","2501","2334","NA","377","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","14645","218320","NA","350774","348906","350731","341102","12118","325924","NA","NA","12143","215982","NA","350891","351274","350891","NA","Flanker test","122","63608","133","yes","1024"
"91.7910447761","91.7910447761","478.313432836","478.313432836","black","no","xpyriment","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","133","133","133","133","0","133","0","NA","0","0","0","133","133","133","NA","09/09/18 18:09:44","600","The main experiment item","yes","Flankertest.osexp","C:\Users\Knitwitty\AppData\Roaming","no","mono","no","18","no","white","no","yes","768","legacy","53","79","C:/Users/Knitwitty/AppData/Roaming/KB-subject-3.csv","xpyriment","Jazzy James","3.1.9","0","h","NA","s","s","NA","h","486","NA","2501","2334","NA","486","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","14645","218320","NA","353129","351292","353094","341102","12118","325924","NA","NA","12143","215982","NA","353246","353739","353245","NA","Flanker test","123","64094","134","yes","1024"
"91.8518518519","91.8518518519","478.481481481","478.481481481","black","no","xpyriment","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","134","134","134","134","0","134","0","NA","0","0","0","134","134","134","NA","09/09/18 18:09:44","600","The main experiment item","yes","Flankertest.osexp","C:\Users\Knitwitty\AppData\Roaming","no","mono","no","18","no","white","no","yes","768","legacy","54","79","C:/Users/Knitwitty/AppData/Roaming/KB-subject-3.csv","xpyriment","Jazzy James","3.1.9","0","h","NA","s","s","NA","h","501","NA","2501","2334","NA","501","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","14645","218320","NA","355618","353770","355586","341102","12118","325924","NA","NA","12143","215982","NA","355735","356243","355734","NA","Flanker test","124","64595","135","yes","1024"
"91.9117647059","91.9117647059","478.691176471","478.691176471","black","no","xpyriment","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","135","135","135","135","0","135","0","NA","0","0","0","135","135","135","NA","09/09/18 18:09:44","600","The main experiment item","yes","Flankertest.osexp","C:\Users\Knitwitty\AppData\Roaming","no","mono","no","18","no","white","no","yes","768","legacy","55","79","C:/Users/Knitwitty/AppData/Roaming/KB-subject-3.csv","xpyriment","Jazzy James","3.1.9","0","s","NA","s","s","NA","s","507","NA","2501","2334","NA","507","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","14645","218320","NA","358116","356279","358080","341102","12118","325924","NA","NA","12143","215982","NA","358233","358747","358233","NA","Flanker test","125","65102","136","yes","1024"
"91.9708029197","91.9708029197","478.328467153","478.328467153","black","no","xpyriment","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","136","136","136","136","0","136","0","NA","0","0","0","136","136","136","NA","09/09/18 18:09:44","600","The main experiment item","yes","Flankertest.osexp","C:\Users\Knitwitty\AppData\Roaming","no","mono","no","18","no","white","no","yes","768","legacy","56","79","C:/Users/Knitwitty/AppData/Roaming/KB-subject-3.csv","xpyriment","Jazzy James","3.1.9","0","s","NA","s","s","NA","s","429","NA","2501","2334","NA","429","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","14645","218320","NA","360609","358772","360571","341102","12118","325924","NA","NA","12143","215982","NA","360727","361163","360727","NA","Flanker test","126","65531","137","yes","1024"
"92.0289855072","92.0289855072","477.898550725","477.898550725","black","no","xpyriment","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","137","137","137","137","0","137","0","NA","0","0","0","137","137","137","NA","09/09/18 18:09:44","600","The main experiment item","yes","Flankertest.osexp","C:\Users\Knitwitty\AppData\Roaming","no","mono","no","18","no","white","no","yes","768","legacy","57","79","C:/Users/Knitwitty/AppData/Roaming/KB-subject-3.csv","xpyriment","Jazzy James","3.1.9","0","h","NA","s","s","NA","h","419","NA","2501","2334","NA","419","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","14645","218320","NA","363019","361186","362979","341102","12118","325924","NA","NA","12143","215982","NA","363137","363562","363136","NA","Flanker test","127","65950","138","yes","1024"
"92.0863309353","92.0863309353","477.136690647","477.136690647","black","no","xpyriment","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","138","138","138","138","0","138","0","NA","0","0","0","138","138","138","NA","09/09/18 18:09:44","600","The main experiment item","yes","Flankertest.osexp","C:\Users\Knitwitty\AppData\Roaming","no","mono","no","18","no","white","no","yes","768","legacy","58","79","C:/Users/Knitwitty/AppData/Roaming/KB-subject-3.csv","xpyriment","Jazzy James","3.1.9","0","h","NA","s","s","NA","h","372","NA","2501","2334","NA","372","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","14645","218320","NA","365411","363584","365376","341102","12118","325924","NA","NA","12143","215982","NA","365528","365907","365528","NA","Flanker test","128","66322","139","yes","1024"
"92.1428571429","92.1428571429","476.835714286","476.835714286","black","no","xpyriment","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","139","139","139","139","0","139","0","NA","0","0","0","139","139","139","NA","09/09/18 18:09:44","600","The main experiment item","yes","Flankertest.osexp","C:\Users\Knitwitty\AppData\Roaming","no","mono","no","18","no","white","no","yes","768","legacy","59","79","C:/Users/Knitwitty/AppData/Roaming/KB-subject-3.csv","xpyriment","Jazzy James","3.1.9","0","h","NA","s","s","NA","h","435","NA","2501","2334","NA","435","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","14645","218320","NA","367755","365929","367722","341102","12118","325924","NA","NA","12143","215982","NA","367873","368315","367872","NA","Flanker test","129","66757","140","yes","1024"
"92.1985815603","92.1985815603","476.716312057","476.716312057","black","no","xpyriment","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","140","140","140","140","0","140","0","NA","0","0","0","140","140","140","NA","09/09/18 18:09:44","600","The main experiment item","yes","Flankertest.osexp","C:\Users\Knitwitty\AppData\Roaming","no","mono","no","18","no","white","no","yes","768","legacy","60","79","C:/Users/Knitwitty/AppData/Roaming/KB-subject-3.csv","xpyriment","Jazzy James","3.1.9","0","h","NA","s","s","NA","h","460","NA","2501","2334","NA","460","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","14645","218320","NA","370195","368335","370159","341102","12118","325924","NA","NA","12143","215982","NA","370312","370779","370311","NA","Flanker test","130","67217","141","yes","1024"
"92.2535211268","92.2535211268","476.570422535","476.570422535","black","no","xpyriment","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","141","141","141","141","0","141","0","NA","0","0","0","141","141","141","NA","09/09/18 18:09:44","600","The main experiment item","yes","Flankertest.osexp","C:\Users\Knitwitty\AppData\Roaming","no","mono","no","18","no","white","no","yes","768","legacy","61","79","C:/Users/Knitwitty/AppData/Roaming/KB-subject-3.csv","xpyriment","Jazzy James","3.1.9","0","h","NA","s","s","NA","h","456","NA","2501","2334","NA","456","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","14645","218320","NA","372631","370802","372598","341102","12118","325924","NA","NA","12143","215982","NA","372748","373211","372747","NA","Flanker test","131","67673","142","yes","1024"
"92.3076923077","92.3076923077","476.503496503","476.503496503","black","no","xpyriment","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","142","142","142","142","0","142","0","NA","0","0","0","142","142","142","NA","09/09/18 18:09:44","600","The main experiment item","yes","Flankertest.osexp","C:\Users\Knitwitty\AppData\Roaming","no","mono","no","18","no","white","no","yes","768","legacy","62","79","C:/Users/Knitwitty/AppData/Roaming/KB-subject-3.csv","xpyriment","Jazzy James","3.1.9","0","s","NA","s","s","NA","s","467","NA","2501","2334","NA","467","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","14645","218320","NA","375068","373230","375030","341102","12118","325924","NA","NA","12143","215982","NA","375185","375658","375185","NA","Flanker test","132","68140","143","yes","1024"
"92.3611111111","92.3611111111","476.097222222","476.097222222","black","no","xpyriment","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","143","143","143","143","0","143","0","NA","0","0","0","143","143","143","NA","09/09/18 18:09:44","600","The main experiment item","yes","Flankertest.osexp","C:\Users\Knitwitty\AppData\Roaming","no","mono","no","18","no","white","no","yes","768","legacy","63","79","C:/Users/Knitwitty/AppData/Roaming/KB-subject-3.csv","xpyriment","Jazzy James","3.1.9","0","s","NA","s","s","NA","s","418","NA","2501","2334","NA","418","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","14645","218320","NA","377532","375681","377491","341102","12118","325924","NA","NA","12143","215982","NA","377650","378076","377649","NA","Flanker test","133","68558","144","yes","1024"
"92.4137931034","92.4137931034","476.172413793","476.172413793","black","no","xpyriment","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","144","144","144","144","0","144","0","NA","0","0","0","144","144","144","NA","09/09/18 18:09:44","600","The main experiment item","yes","Flankertest.osexp","C:\Users\Knitwitty\AppData\Roaming","no","mono","no","18","no","white","no","yes","768","legacy","64","79","C:/Users/Knitwitty/AppData/Roaming/KB-subject-3.csv","xpyriment","Jazzy James","3.1.9","0","h","NA","s","s","NA","h","487","NA","2501","2334","NA","487","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","14645","218320","NA","379967","378093","379924","341102","12118","325924","NA","NA","12143","215982","NA","380085","380579","380084","NA","Flanker test","134","69045","145","yes","1024"
"91.7808219178","91.7808219178","475.636986301","475.636986301","black","no","xpyriment","legacy","legacy","0","incongruent","uniform","0","undefined","0","h","0","0","0","145","145","145","145","0","145","0","NA","0","0","0","145","145","145","NA","09/09/18 18:09:44","600","The main experiment item","yes","Flankertest.osexp","C:\Users\Knitwitty\AppData\Roaming","no","mono","no","18","no","white","no","yes","768","legacy","65","79","C:/Users/Knitwitty/AppData/Roaming/KB-subject-3.csv","xpyriment","Jazzy James","3.1.9","0","s","NA","s","s","NA","s","398","NA","2501","2334","NA","398","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","14645","218320","NA","382440","380603","382407","341102","12118","325924","NA","NA","12143","215982","NA","382558","382963","382557","NA","Flanker test","134","69443","146","yes","1024"
"91.156462585","91.156462585","475.680272109","475.680272109","black","no","xpyriment","legacy","legacy","0","congruent","uniform","0","undefined","0","h","0","0","0","146","146","146","146","0","146","0","NA","0","0","0","146","146","146","NA","09/09/18 18:09:44","600","The main experiment item","yes","Flankertest.osexp","C:\Users\Knitwitty\AppData\Roaming","no","mono","no","18","no","white","no","yes","768","legacy","66","79","C:/Users/Knitwitty/AppData/Roaming/KB-subject-3.csv","xpyriment","Jazzy James","3.1.9","0","s","NA","s","s","NA","s","482","NA","2501","2334","NA","482","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","14645","218320","NA","385324","383489","385292","382982","12118","325924","NA","NA","12143","215982","NA","385442","385931","385442","NA","Flanker test","134","69925","147","yes","1024"
"91.2162162162","91.2162162162","476.837837838","476.837837838","black","no","xpyriment","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","147","147","147","147","0","147","0","NA","0","0","0","147","147","147","NA","09/09/18 18:09:44","600","The main experiment item","yes","Flankertest.osexp","C:\Users\Knitwitty\AppData\Roaming","no","mono","no","18","no","white","no","yes","768","legacy","67","79","C:/Users/Knitwitty/AppData/Roaming/KB-subject-3.csv","xpyriment","Jazzy James","3.1.9","0","s","NA","s","s","NA","s","647","NA","2501","2334","NA","647","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","14645","218320","NA","388400","386564","388363","386058","12118","325924","NA","NA","12143","215982","NA","388517","389172","388516","NA","Flanker test","135","70572","148","yes","1024"
"91.2751677852","91.2751677852","476.637583893","476.637583893","black","no","xpyriment","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","148","148","148","148","0","148","0","NA","0","0","0","148","148","148","NA","09/09/18 18:09:44","600","The main experiment item","yes","Flankertest.osexp","C:\Users\Knitwitty\AppData\Roaming","no","mono","no","18","no","white","no","yes","768","legacy","68","79","C:/Users/Knitwitty/AppData/Roaming/KB-subject-3.csv","xpyriment","Jazzy James","3.1.9","0","s","NA","s","s","NA","s","447","NA","2501","2334","NA","447","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","14645","218320","NA","391568","389700","391532","386058","12118","389195","NA","NA","12143","215982","NA","391685","392139","391684","NA","Flanker test","136","71019","149","yes","1024"
"91.3333333333","91.3333333333","478.153333333","478.153333333","black","no","xpyriment","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","149","149","149","149","0","149","0","NA","0","0","0","149","149","149","NA","09/09/18 18:09:44","600","The main experiment item","yes","Flankertest.osexp","C:\Users\Knitwitty\AppData\Roaming","no","mono","no","18","no","white","no","yes","768","legacy","69","79","C:/Users/Knitwitty/AppData/Roaming/KB-subject-3.csv","xpyriment","Jazzy James","3.1.9","0","s","NA","s","s","NA","s","704","NA","2501","2334","NA","704","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","14645","218320","NA","394023","392157","393980","386058","12118","389195","NA","NA","12143","215982","NA","394140","394850","394139","NA","Flanker test","137","71723","150","yes","1024"
"91.3907284768","91.3907284768","477.933774834","477.933774834","black","no","xpyriment","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","150","150","150","150","0","150","0","NA","0","0","0","150","150","150","NA","09/09/18 18:09:44","600","The main experiment item","yes","Flankertest.osexp","C:\Users\Knitwitty\AppData\Roaming","no","mono","no","18","no","white","no","yes","768","legacy","70","79","C:/Users/Knitwitty/AppData/Roaming/KB-subject-3.csv","xpyriment","Jazzy James","3.1.9","0","s","NA","s","s","NA","s","445","NA","2501","2334","NA","445","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","14645","218320","NA","397209","395378","397173","386058","12118","394873","NA","NA","12143","215982","NA","397327","397779","397326","NA","Flanker test","138","72168","151","yes","1024"
"91.4473684211","91.4473684211","477.881578947","477.881578947","black","no","xpyriment","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","151","151","151","151","0","151","0","NA","0","0","0","151","151","151","NA","09/09/18 18:09:44","600","The main experiment item","yes","Flankertest.osexp","C:\Users\Knitwitty\AppData\Roaming","no","mono","no","18","no","white","no","yes","768","legacy","71","79","C:/Users/Knitwitty/AppData/Roaming/KB-subject-3.csv","xpyriment","Jazzy James","3.1.9","0","s","NA","s","s","NA","s","470","NA","2501","2334","NA","470","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","14645","218320","NA","399640","397797","399605","386058","12118","394873","NA","NA","12143","215982","NA","399758","400235","399757","NA","Flanker test","139","72638","152","yes","1024"
"91.5032679739","91.5032679739","477.45751634","477.45751634","black","no","xpyriment","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","152","152","152","152","0","152","0","NA","0","0","0","152","152","152","NA","09/09/18 18:09:44","600","The main experiment item","yes","Flankertest.osexp","C:\Users\Knitwitty\AppData\Roaming","no","mono","no","18","no","white","no","yes","768","legacy","72","79","C:/Users/Knitwitty/AppData/Roaming/KB-subject-3.csv","xpyriment","Jazzy James","3.1.9","0","s","NA","s","s","NA","s","413","NA","2501","2334","NA","413","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","14645","218320","NA","402106","400257","402065","386058","12118","394873","NA","NA","12143","215982","NA","402223","402643","402223","NA","Flanker test","140","73051","153","yes","1024"
"91.5584415584","91.5584415584","476.902597403","476.902597403","black","no","xpyriment","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","153","153","153","153","0","153","0","NA","0","0","0","153","153","153","NA","09/09/18 18:09:44","600","The main experiment item","yes","Flankertest.osexp","C:\Users\Knitwitty\AppData\Roaming","no","mono","no","18","no","white","no","yes","768","legacy","73","79","C:/Users/Knitwitty/AppData/Roaming/KB-subject-3.csv","xpyriment","Jazzy James","3.1.9","0","h","NA","s","s","NA","h","392","NA","2501","2334","NA","392","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","14645","218320","NA","404495","402660","404460","386058","12118","394873","NA","NA","12143","215982","NA","404612","405012","404611","NA","Flanker test","141","73443","154","yes","1024"
"91.6129032258","91.6129032258","476.374193548","476.374193548","black","no","xpyriment","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","154","154","154","154","0","154","0","NA","0","0","0","154","154","154","NA","09/09/18 18:09:44","600","The main experiment item","yes","Flankertest.osexp","C:\Users\Knitwitty\AppData\Roaming","no","mono","no","18","no","white","no","yes","768","legacy","74","79","C:/Users/Knitwitty/AppData/Roaming/KB-subject-3.csv","xpyriment","Jazzy James","3.1.9","0","h","NA","s","s","NA","h","395","NA","2501","2334","NA","395","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","14645","218320","NA","406883","405043","406848","386058","12118","394873","NA","NA","12143","215982","NA","407001","407402","407001","NA","Flanker test","142","73838","155","yes","1024"
