"acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_Intructions1","correct_keyboardResponse","correct_response","count_Block1","count_Block2","count_Block3","count_ErrorFeedback","count_Fnish","count_ISI","count_Instructions2","count_Instructions3","count_Intructions1","count_Logger","count_Sequence","count_experiment","count_faster","count_fixation","count_keyboardResponse","count_stimulus","datetime","deadline","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_Block1","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_Fnish","response_Instructions2","response_Instructions3","response_Intructions1","response_keyboardResponse","response_time","response_time_Fnish","response_time_Instructions2","response_time_Instructions3","response_time_Intructions1","response_time_keyboardResponse","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_nr","subject_parity","time_Block1","time_Block2","time_Block3","time_ErrorFeedback","time_Fnish","time_ISI","time_Instructions2","time_Instructions3","time_Intructions1","time_Logger","time_Sequence","time_experiment","time_faster","time_fixation","time_keyboardResponse","time_stimulus","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"97.6","97.6","508.368","508.368","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","124","0","124","0","0","0","124","124","0","124","124","124","124","Sat Sep  8 20:10:14 2018","600","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","44","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","h","NA","s","NA","s","h","494","NA","2683","NA","4963","494","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","6443","145943","NA","160478","NA","219751","143258","NA","1468","221414","220787","1430","166117","220798","220916","220916","Flanker Task","122","63546","125","yes","1024"
"97.619047619","97.619047619","508.619047619","508.619047619","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","125","0","125","0","0","0","125","125","0","125","125","125","125","Sat Sep  8 20:10:14 2018","600","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","45","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","s","NA","s","NA","s","s","540","NA","2683","NA","4963","540","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","6443","145943","NA","160478","NA","221429","143258","NA","1468","223134","222468","1430","166117","222479","222590","222590","Flanker Task","123","64086","126","yes","1024"
"96.8503937008","96.8503937008","508.31496063","508.31496063","black","no","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","s","0","0","0","126","0","126","0","0","0","126","126","0","126","126","126","126","Sat Sep  8 20:10:14 2018","600","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","46","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","h","NA","s","NA","s","h","470","NA","2683","NA","4963","470","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","6443","145943","NA","160478","NA","223149","143258","NA","1468","224780","224182","1430","166117","224193","224307","224307","Flanker Task","123","64556","127","yes","1024"
"96.875","96.875","507.765625","507.765625","black","no","legacy","legacy","legacy","0","conguent","uniform","1","undefined","1","s","0","0","0","127","0","127","0","0","0","127","127","0","127","127","127","127","Sat Sep  8 20:10:14 2018","600","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","47","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","s","NA","s","NA","s","s","438","NA","2683","NA","4963","438","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","6443","145943","NA","224794","NA","225312","143258","NA","1468","226911","226345","1430","166117","226355","226470","226469","Flanker Task","124","64994","128","yes","1024"
"96.8992248062","96.8992248062","508.224806202","508.224806202","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","128","0","128","0","0","0","128","128","0","128","128","128","128","Sat Sep  8 20:10:14 2018","600","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","48","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","h","NA","s","NA","s","h","567","NA","2683","NA","4963","567","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","6443","145943","NA","224794","NA","226924","143258","NA","1468","228654","227959","1430","166117","227970","228084","228084","Flanker Task","125","65561","129","yes","1024"
"96.9230769231","96.9230769231","507.592307692","507.592307692","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","129","0","129","0","0","0","129","129","0","129","129","129","129","Sat Sep  8 20:10:14 2018","600","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","49","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","h","NA","s","NA","s","h","426","NA","2683","NA","4963","426","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","6443","145943","NA","224794","NA","228668","143258","NA","1468","230260","229701","1430","166117","229713","229831","229831","Flanker Task","126","65987","130","yes","1024"
"96.9465648855","96.9465648855","507.34351145","507.34351145","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","130","0","130","0","0","0","130","130","0","130","130","130","130","Sat Sep  8 20:10:14 2018","600","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","50","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","s","NA","s","NA","s","s","475","NA","2683","NA","4963","475","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","6443","145943","NA","224794","NA","230274","143258","NA","1468","231909","231305","1430","166117","231316","231430","231430","Flanker Task","127","66462","131","yes","1024"
"96.9696969697","96.9696969697","506.545454545","506.545454545","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","131","0","131","0","0","0","131","131","0","131","131","131","131","Sat Sep  8 20:10:14 2018","600","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","51","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","s","NA","s","NA","s","s","402","NA","2683","NA","4963","402","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","6443","145943","NA","224794","NA","231924","143258","NA","1468","233489","232959","1430","166117","232970","233084","233084","Flanker Task","128","66864","132","yes","1024"
"96.992481203","96.992481203","506.857142857","506.857142857","black","no","legacy","legacy","legacy","0","incongurent","uniform","1","undefined","1","h","0","0","0","132","0","132","0","0","0","132","132","0","132","132","132","132","Sat Sep  8 20:10:14 2018","600","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","52","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","h","NA","s","NA","s","h","548","NA","2683","NA","4963","548","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","6443","145943","NA","224794","NA","233502","143258","NA","1468","235215","234538","1430","166117","234549","234664","234664","Flanker Task","129","67412","133","yes","1024"
"97.0149253731","97.0149253731","506.388059701","506.388059701","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","133","0","133","0","0","0","133","133","0","133","133","133","133","Sat Sep  8 20:10:14 2018","600","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","53","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","s","NA","s","NA","s","s","444","NA","2683","NA","4963","444","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","6443","145943","NA","224794","NA","235228","143258","NA","1468","236835","236261","1430","166117","236271","236389","236389","Flanker Task","130","67856","134","yes","1024"
"97.037037037","97.037037037","506.696296296","506.696296296","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","134","0","134","0","0","0","134","134","0","134","134","134","134","Sat Sep  8 20:10:14 2018","600","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","54","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","s","NA","s","NA","s","s","548","NA","2683","NA","4963","548","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","6443","145943","NA","224794","NA","236849","143258","NA","1468","238559","237884","1430","166117","237895","238008","238008","Flanker Task","131","68404","135","yes","1024"
"97.0588235294","97.0588235294","506.522058824","506.522058824","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","135","0","135","0","0","0","135","135","0","135","135","135","135","Sat Sep  8 20:10:14 2018","600","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","55","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","s","NA","s","NA","s","s","483","NA","2683","NA","4963","483","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","6443","145943","NA","224794","NA","238577","143258","NA","1468","240223","239609","1430","166117","239620","239737","239737","Flanker Task","132","68887","136","yes","1024"
"97.0802919708","97.0802919708","507.240875912","507.240875912","black","no","legacy","legacy","legacy","0","incongurent","uniform","1","undefined","1","h","0","0","0","136","0","136","0","0","0","136","136","0","136","136","136","136","Sat Sep  8 20:10:14 2018","600","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","56","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","h","NA","s","NA","s","h","605","NA","2683","NA","4963","605","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","6443","145943","NA","224794","NA","240237","143258","NA","1468","242005","241271","1430","166117","241282","241396","241396","Flanker Task","133","69492","137","yes","1024"
"97.1014492754","97.1014492754","507.246376812","507.246376812","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","137","0","137","0","0","0","137","137","0","137","137","137","137","Sat Sep  8 20:10:14 2018","600","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","57","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","s","NA","s","NA","s","s","508","NA","2683","NA","4963","508","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","6443","145943","NA","224794","NA","242534","143258","NA","1468","244206","243567","1430","242019","243578","243695","243695","Flanker Task","134","70000","138","yes","1024"
"97.1223021583","97.1223021583","506.618705036","506.618705036","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","138","0","138","0","0","0","138","138","0","138","138","138","138","Sat Sep  8 20:10:14 2018","600","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","58","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","h","NA","s","NA","s","h","420","NA","2683","NA","4963","420","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","6443","145943","NA","224794","NA","244220","143258","NA","1468","245806","245258","1430","242019","245268","245383","245383","Flanker Task","135","70420","139","yes","1024"
"96.4285714286","96.4285714286","506.264285714","506.264285714","black","no","legacy","legacy","legacy","0","incongurent","uniform","0","undefined","0","h","0","0","0","139","0","139","0","0","0","139","139","0","139","139","139","139","Sat Sep  8 20:10:14 2018","600","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","59","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","s","NA","s","NA","s","s","457","NA","2683","NA","4963","457","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","6443","145943","NA","224794","NA","245820","143258","NA","1468","247439","246854","1430","242019","246864","246979","246979","Flanker Task","135","70877","140","yes","1024"
"96.4539007092","96.4539007092","505.780141844","505.780141844","black","no","legacy","legacy","legacy","0","conguent","uniform","1","undefined","1","s","0","0","0","140","0","140","0","0","0","140","140","0","140","140","140","140","Sat Sep  8 20:10:14 2018","600","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","60","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","s","NA","s","NA","s","s","438","NA","2683","NA","4963","438","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","6443","145943","NA","247453","NA","247969","143258","NA","1468","249569","249002","1430","242019","249013","249128","249128","Flanker Task","136","71315","141","yes","1024"
"96.4788732394","96.4788732394","505.985915493","505.985915493","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","141","0","141","0","0","0","141","141","0","141","141","141","141","Sat Sep  8 20:10:14 2018","600","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","61","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","h","NA","s","NA","s","h","535","NA","2683","NA","4963","535","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","6443","145943","NA","247453","NA","249584","143258","NA","1468","251284","250620","1430","242019","250631","250746","250746","Flanker Task","137","71850","142","yes","1024"
"96.5034965035","96.5034965035","506.013986014","506.013986014","black","no","legacy","legacy","legacy","0","incongurent","uniform","1","undefined","1","h","0","0","0","142","0","142","0","0","0","142","142","0","142","142","142","142","Sat Sep  8 20:10:14 2018","600","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","62","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","h","NA","s","NA","s","h","510","NA","2683","NA","4963","510","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","6443","145943","NA","247453","NA","251298","143258","NA","1468","252968","252330","1430","242019","252341","252455","252455","Flanker Task","138","72360","143","yes","1024"
"96.5277777778","96.5277777778","505.395833333","505.395833333","black","no","legacy","legacy","legacy","0","conguent","uniform","1","undefined","1","s","0","0","0","143","0","143","0","0","0","143","143","0","143","143","143","143","Sat Sep  8 20:10:14 2018","600","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","63","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","s","NA","s","NA","s","s","417","NA","2683","NA","4963","417","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","6443","145943","NA","247453","NA","252982","143258","NA","1468","254562","254014","1430","242019","254025","254142","254142","Flanker Task","139","72777","144","yes","1024"
"96.5517241379","96.5517241379","504.882758621","504.882758621","black","no","legacy","legacy","legacy","0","conguent","uniform","1","undefined","1","s","0","0","0","144","0","144","0","0","0","144","144","0","144","144","144","144","Sat Sep  8 20:10:14 2018","600","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","64","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","s","NA","s","NA","s","s","431","NA","2683","NA","4963","431","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","6443","145943","NA","247453","NA","254577","143258","NA","1468","256171","255612","1430","242019","255623","255737","255737","Flanker Task","140","73208","145","yes","1024"
"96.5753424658","96.5753424658","504.890410959","504.890410959","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","145","0","145","0","0","0","145","145","0","145","145","145","145","Sat Sep  8 20:10:14 2018","600","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","65","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","h","NA","s","NA","s","h","506","NA","2683","NA","4963","506","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","6443","145943","NA","247453","NA","256185","143258","NA","1468","257857","257219","1430","242019","257231","257348","257348","Flanker Task","141","73714","146","yes","1024"
"96.5986394558","96.5986394558","504.557823129","504.557823129","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","146","0","146","0","0","0","146","146","0","146","146","146","146","Sat Sep  8 20:10:14 2018","600","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","66","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","h","NA","s","NA","s","h","456","NA","2683","NA","4963","456","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","6443","145943","NA","247453","NA","257871","143258","NA","1468","259492","258905","1430","242019","258916","259033","259033","Flanker Task","142","74170","147","yes","1024"
"96.6216216216","96.6216216216","503.912162162","503.912162162","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","147","0","147","0","0","0","147","147","0","147","147","147","147","Sat Sep  8 20:10:14 2018","600","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","67","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","h","NA","s","NA","s","h","409","NA","2683","NA","4963","409","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","6443","145943","NA","247453","NA","259506","143258","NA","1468","261080","260538","1430","242019","260549","260668","260667","Flanker Task","143","74579","148","yes","1024"
"96.644295302","96.644295302","503.617449664","503.617449664","black","no","legacy","legacy","legacy","0","incongurent","uniform","1","undefined","1","h","0","0","0","148","0","148","0","0","0","148","148","0","148","148","148","148","Sat Sep  8 20:10:14 2018","600","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","68","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","h","NA","s","NA","s","h","460","NA","2683","NA","4963","460","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","6443","145943","NA","247453","NA","261094","143258","NA","1468","262715","262127","1430","242019","262137","262252","262252","Flanker Task","144","75039","149","yes","1024"
"96.6666666667","96.6666666667","502.9","502.9","black","no","legacy","legacy","legacy","0","incongurent","uniform","1","undefined","1","h","0","0","0","149","0","149","0","0","0","149","149","0","149","149","149","149","Sat Sep  8 20:10:14 2018","600","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","69","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","h","NA","s","NA","s","h","396","NA","2683","NA","4963","396","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","6443","145943","NA","247453","NA","262729","143258","NA","1468","264286","263761","1430","242019","263772","263887","263887","Flanker Task","145","75435","150","yes","1024"
"96.6887417219","96.6887417219","502.821192053","502.821192053","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","150","0","150","0","0","0","150","150","0","150","150","150","150","Sat Sep  8 20:10:14 2018","600","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","70","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","s","NA","s","NA","s","s","491","NA","2683","NA","4963","491","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","6443","145943","NA","247453","NA","264300","143258","NA","1468","265957","265333","1430","242019","265344","265463","265462","Flanker Task","146","75926","151","yes","1024"
"96.7105263158","96.7105263158","502.782894737","502.782894737","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","151","0","151","0","0","0","151","151","0","151","151","151","151","Sat Sep  8 20:10:14 2018","600","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","71","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","s","NA","s","NA","s","s","497","NA","2683","NA","4963","497","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","6443","145943","NA","247453","NA","265971","143258","NA","1468","267630","267004","1430","242019","267014","267129","267129","Flanker Task","147","76423","152","yes","1024"
"96.7320261438","96.7320261438","502.496732026","502.496732026","black","no","legacy","legacy","legacy","0","incongurent","uniform","1","undefined","1","h","0","0","0","152","0","152","0","0","0","152","152","0","152","152","152","152","Sat Sep  8 20:10:14 2018","600","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","72","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","h","NA","s","NA","s","h","459","NA","2683","NA","4963","459","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","6443","145943","NA","247453","NA","267648","143258","NA","1468","269270","268682","1430","242019","268693","268807","268807","Flanker Task","148","76882","153","yes","1024"
"96.7532467532","96.7532467532","502.25974026","502.25974026","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","153","0","153","0","0","0","153","153","0","153","153","153","153","Sat Sep  8 20:10:14 2018","600","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","73","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","h","NA","s","NA","s","h","466","NA","2683","NA","4963","466","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","6443","145943","NA","247453","NA","269284","143258","NA","1468","270915","270317","1430","242019","270328","270445","270445","Flanker Task","149","77348","154","yes","1024"
"96.7741935484","96.7741935484","501.980645161","501.980645161","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","154","0","154","0","0","0","154","154","0","154","154","154","154","Sat Sep  8 20:10:14 2018","600","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","74","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","s","NA","s","NA","s","s","459","NA","2683","NA","4963","459","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","6443","145943","NA","247453","NA","270928","143258","NA","1468","272549","271962","1430","242019","271973","272087","272086","Flanker Task","150","77807","155","yes","1024"
"96.7948717949","96.7948717949","501.442307692","501.442307692","black","no","legacy","legacy","legacy","0","conguent","uniform","1","undefined","1","s","0","0","0","155","0","155","0","0","0","155","155","0","155","155","155","155","Sat Sep  8 20:10:14 2018","600","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","75","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","s","NA","s","NA","s","s","418","NA","2683","NA","4963","418","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","6443","145943","NA","247453","NA","272563","143258","NA","1468","274146","273598","1430","242019","273609","273724","273723","Flanker Task","151","78225","156","yes","1024"
"96.8152866242","96.8152866242","501.885350318","501.885350318","black","no","legacy","legacy","legacy","0","incongurent","uniform","1","undefined","1","h","0","0","0","156","0","156","0","0","0","156","156","0","156","156","156","156","Sat Sep  8 20:10:14 2018","600","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","76","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","h","NA","s","NA","s","h","571","NA","2683","NA","4963","571","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","6443","145943","NA","247453","NA","274159","143258","NA","1468","275889","275192","1430","242019","275203","275315","275315","Flanker Task","152","78796","157","yes","1024"
"96.835443038","96.835443038","501.556962025","501.556962025","black","no","legacy","legacy","legacy","0","conguent","uniform","1","undefined","1","s","0","0","0","157","0","157","0","0","0","157","157","0","157","157","157","157","Sat Sep  8 20:10:14 2018","600","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","77","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","s","NA","s","NA","s","s","450","NA","2683","NA","4963","450","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","6443","145943","NA","247453","NA","275903","143258","NA","1468","277516","276936","1430","242019","276946","277063","277062","Flanker Task","153","79246","158","yes","1024"
"96.8553459119","96.8553459119","501.672955975","501.672955975","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","158","0","158","0","0","0","158","158","0","158","158","158","158","Sat Sep  8 20:10:14 2018","600","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","78","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","s","NA","s","NA","s","s","520","NA","2683","NA","4963","520","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","6443","145943","NA","247453","NA","277530","143258","NA","1468","279213","278563","1430","242019","278574","278689","278689","Flanker Task","154","79766","159","yes","1024"
"96.875","96.875","501.60625","501.60625","black","no","legacy","legacy","legacy","0","incongurent","uniform","1","undefined","1","h","0","0","0","159","0","159","0","0","0","159","159","0","159","159","159","159","Sat Sep  8 20:10:14 2018","600","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","79","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","h","NA","s","NA","s","h","491","NA","2683","NA","4963","491","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","6443","145943","NA","247453","NA","279226","143258","NA","1468","280881","280261","1430","242019","280272","280387","280386","Flanker Task","155","80257","160","yes","1024"
