"acc","accuracy","average_response_time","avg_rt","background","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_Instructions","correct_keyboard_response","correct_response","count_Block1","count_Block2","count_Block3","count_Finish","count_Fixation","count_ISI","count_Instructions","count_Instructions2","count_Instructions3","count_Sequence","count_Stimulus","count_errorFeedback","count_experiment","count_faster","count_keyboard_response","count_logger","datetime","deadline","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_Block1","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_Finish","response_Instructions","response_Instructions2","response_Instructions3","response_keyboard_response","response_time","response_time_Finish","response_time_Instructions","response_time_Instructions2","response_time_Instructions3","response_time_keyboard_response","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_nr","subject_parity","time_Block1","time_Block2","time_Block3","time_Finish","time_Fixation","time_ISI","time_Instructions","time_Instructions2","time_Instructions3","time_Sequence","time_Stimulus","time_errorFeedback","time_experiment","time_faster","time_keyboard_response","time_logger","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"68.3333333333","68.3333333333","412.383333333","412.383333333","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","0","119","119","0","0","0","119","119","119","0","119","119","119","09/25/21 22:11:33","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant","no","mono","no","18","no","white","no","yes","768","legacy","39","79","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/BK-subject-2.csv","legacy","Kafkaesque Koffka","3.2.8","0","s","NA","h","h","NA","s","267","NA","6920","2332","NA","267","2","legacy","1024","2","48000","-16","experiment","hhshh","2","even","9482","153662","NA","NA","221514","220438","2561","151328","NA","221512","221618","215264","2552","NA","221618","221886","Flanker Task","82","49486","120","yes","1024"
"67.7685950413","67.7685950413","411.636363636","411.636363636","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","s","0","0","0","0","120","120","0","0","0","120","120","120","0","120","120","120","09/25/21 22:11:33","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant","no","mono","no","18","no","white","no","yes","768","legacy","40","79","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/BK-subject-2.csv","legacy","Kafkaesque Koffka","3.2.8","0","h","NA","h","h","NA","h","322","NA","6920","2332","NA","322","2","legacy","1024","2","48000","-16","experiment","hhshh","2","even","9482","153662","NA","NA","222964","221894","2561","151328","NA","222962","223067","215264","2552","NA","223067","223391","Flanker Task","82","49808","121","yes","1024"
"67.2131147541","67.2131147541","411.114754098","411.114754098","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","s","0","0","0","0","121","121","0","0","0","121","121","121","0","121","121","121","09/25/21 22:11:33","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant","no","mono","no","18","no","white","no","yes","768","legacy","41","79","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/BK-subject-2.csv","legacy","Kafkaesque Koffka","3.2.8","0","h","NA","h","h","NA","h","348","NA","6920","2332","NA","348","2","legacy","1024","2","48000","-16","experiment","hhshh","2","even","9482","153662","NA","NA","224973","223901","2561","151328","NA","224971","225077","223399","2552","NA","225077","225427","Flanker Task","82","50156","122","yes","1024"
"67.4796747967","67.4796747967","410.93495935","410.93495935","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","0","122","122","0","0","0","122","122","122","0","122","122","122","09/25/21 22:11:33","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant","no","mono","no","18","no","white","no","yes","768","legacy","42","79","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/BK-subject-2.csv","legacy","Kafkaesque Koffka","3.2.8","0","s","NA","h","h","NA","s","389","NA","6920","2332","NA","389","2","legacy","1024","2","48000","-16","experiment","sssss","2","even","9482","153662","NA","NA","227010","225938","2561","151328","NA","227007","227112","225435","2552","NA","227112","227503","Flanker Task","83","50545","123","yes","1024"
"67.7419354839","67.7419354839","410.967741935","410.967741935","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","0","123","123","0","0","0","123","123","123","0","123","123","123","09/25/21 22:11:33","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant","no","mono","no","18","no","white","no","yes","768","legacy","43","79","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/BK-subject-2.csv","legacy","Kafkaesque Koffka","3.2.8","0","s","NA","h","h","NA","s","415","NA","6920","2332","NA","415","2","legacy","1024","2","48000","-16","experiment","hhshh","2","even","9482","153662","NA","NA","228587","227512","2561","151328","NA","228585","228690","225435","2552","NA","228690","229107","Flanker Task","84","50960","124","yes","1024"
"67.2","67.2","410.728","410.728","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","h","0","0","0","0","124","124","0","0","0","124","124","124","0","124","124","124","09/25/21 22:11:33","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant","no","mono","no","18","no","white","no","yes","768","legacy","44","79","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/BK-subject-2.csv","legacy","Kafkaesque Koffka","3.2.8","0","s","NA","h","h","NA","s","381","NA","6920","2332","NA","381","2","legacy","1024","2","48000","-16","experiment","sshss","2","even","9482","153662","NA","NA","230194","229116","2561","151328","NA","230192","230297","225435","2552","NA","230297","230680","Flanker Task","84","51341","125","yes","1024"
"67.4603174603","67.4603174603","410.412698413","410.412698413","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","0","125","125","0","0","0","125","125","125","0","125","125","125","09/25/21 22:11:33","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant","no","mono","no","18","no","white","no","yes","768","legacy","45","79","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/BK-subject-2.csv","legacy","Kafkaesque Koffka","3.2.8","0","s","NA","h","h","NA","s","371","NA","6920","2332","NA","371","2","legacy","1024","2","48000","-16","experiment","hhshh","2","even","9482","153662","NA","NA","232263","231191","2561","151328","NA","232260","232364","230689","2552","NA","232364","232736","Flanker Task","85","51712","126","yes","1024"
"66.9291338583","66.9291338583","410.165354331","410.165354331","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","s","0","0","0","0","126","126","0","0","0","126","126","126","0","126","126","126","09/25/21 22:11:33","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant","no","mono","no","18","no","white","no","yes","768","legacy","46","79","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/BK-subject-2.csv","legacy","Kafkaesque Koffka","3.2.8","0","h","NA","h","h","NA","h","379","NA","6920","2332","NA","379","2","legacy","1024","2","48000","-16","experiment","hhshh","2","even","9482","153662","NA","NA","233822","232744","2561","151328","NA","233819","233925","230689","2552","NA","233925","234306","Flanker Task","85","52091","127","yes","1024"
"67.1875","67.1875","410.34375","410.34375","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","0","127","127","0","0","0","127","127","127","0","127","127","127","09/25/21 22:11:33","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant","no","mono","no","18","no","white","no","yes","768","legacy","47","79","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/BK-subject-2.csv","legacy","Kafkaesque Koffka","3.2.8","0","s","NA","h","h","NA","s","433","NA","6920","2332","NA","433","2","legacy","1024","2","48000","-16","experiment","sssss","2","even","9482","153662","NA","NA","235893","234818","2561","151328","NA","235891","235996","234315","2552","NA","235996","236432","Flanker Task","86","52524","128","yes","1024"
"67.4418604651","67.4418604651","410.03875969","410.03875969","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","0","128","128","0","0","0","128","128","128","0","128","128","128","09/25/21 22:11:33","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant","no","mono","no","18","no","white","no","yes","768","legacy","48","79","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/BK-subject-2.csv","legacy","Kafkaesque Koffka","3.2.8","0","h","NA","h","h","NA","h","371","NA","6920","2332","NA","371","2","legacy","1024","2","48000","-16","experiment","sshss","2","even","9482","153662","NA","NA","237519","236441","2561","151328","NA","237517","237622","234315","2552","NA","237622","237995","Flanker Task","87","52895","129","yes","1024"
"67.6923076923","67.6923076923","409.407692308","409.407692308","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","0","129","129","0","0","0","129","129","129","0","129","129","129","09/25/21 22:11:33","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant","no","mono","no","18","no","white","no","yes","768","legacy","49","79","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/BK-subject-2.csv","legacy","Kafkaesque Koffka","3.2.8","0","s","NA","h","h","NA","s","328","NA","6920","2332","NA","328","2","legacy","1024","2","48000","-16","experiment","sssss","2","even","9482","153662","NA","NA","239076","238004","2561","151328","NA","239074","239179","234315","2552","NA","239179","239508","Flanker Task","88","53223","130","yes","1024"
"67.1755725191","67.1755725191","409.290076336","409.290076336","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","h","0","0","0","0","130","130","0","0","0","130","130","130","0","130","130","130","09/25/21 22:11:33","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant","no","mono","no","18","no","white","no","yes","768","legacy","50","79","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/BK-subject-2.csv","legacy","Kafkaesque Koffka","3.2.8","0","s","NA","h","h","NA","s","394","NA","6920","2332","NA","394","2","legacy","1024","2","48000","-16","experiment","sshss","2","even","9482","153662","NA","NA","240588","239517","2561","151328","NA","240585","240691","234315","2552","NA","240691","241087","Flanker Task","88","53617","131","yes","1024"
"66.6666666667","66.6666666667","408.696969697","408.696969697","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","h","0","0","0","0","131","131","0","0","0","131","131","131","0","131","131","131","09/25/21 22:11:33","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant","no","mono","no","18","no","white","no","yes","768","legacy","51","79","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/BK-subject-2.csv","legacy","Kafkaesque Koffka","3.2.8","0","s","NA","h","h","NA","s","331","NA","6920","2332","NA","331","2","legacy","1024","2","48000","-16","experiment","sshss","2","even","9482","153662","NA","NA","242670","241599","2561","151328","NA","242668","242771","241096","2552","NA","242771","243104","Flanker Task","88","53948","132","yes","1024"
"66.9172932331","66.9172932331","408.751879699","408.751879699","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","0","132","132","0","0","0","132","132","132","0","132","132","132","09/25/21 22:11:33","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant","no","mono","no","18","no","white","no","yes","768","legacy","52","79","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/BK-subject-2.csv","legacy","Kafkaesque Koffka","3.2.8","0","s","NA","h","h","NA","s","416","NA","6920","2332","NA","416","2","legacy","1024","2","48000","-16","experiment","sssss","2","even","9482","153662","NA","NA","244684","243614","2561","151328","NA","244682","244787","243113","2552","NA","244787","245205","Flanker Task","89","54364","133","yes","1024"
"67.1641791045","67.1641791045","408.723880597","408.723880597","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","0","133","133","0","0","0","133","133","133","0","133","133","133","09/25/21 22:11:33","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant","no","mono","no","18","no","white","no","yes","768","legacy","53","79","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/BK-subject-2.csv","legacy","Kafkaesque Koffka","3.2.8","0","h","NA","h","h","NA","h","405","NA","6920","2332","NA","405","2","legacy","1024","2","48000","-16","experiment","sshss","2","even","9482","153662","NA","NA","246286","245213","2561","151328","NA","246284","246387","243113","2552","NA","246387","246794","Flanker Task","90","54769","134","yes","1024"
"67.4074074074","67.4074074074","409.111111111","409.111111111","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","0","134","134","0","0","0","134","134","134","0","134","134","134","09/25/21 22:11:33","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant","no","mono","no","18","no","white","no","yes","768","legacy","54","79","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/BK-subject-2.csv","legacy","Kafkaesque Koffka","3.2.8","0","h","NA","h","h","NA","h","461","NA","6920","2332","NA","461","2","legacy","1024","2","48000","-16","experiment","hhhhh","2","even","9482","153662","NA","NA","247880","246802","2561","151328","NA","247878","247983","243113","2552","NA","247983","248446","Flanker Task","91","55230","135","yes","1024"
"66.9117647059","66.9117647059","408.220588235","408.220588235","black","legacy","legacy","legacy","0","congruent","uniform","0","undefined","0","h","0","0","0","0","135","135","0","0","0","135","135","135","0","135","135","135","09/25/21 22:11:33","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant","no","mono","no","18","no","white","no","yes","768","legacy","55","79","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/BK-subject-2.csv","legacy","Kafkaesque Koffka","3.2.8","0","s","NA","h","h","NA","s","288","NA","6920","2332","NA","288","2","legacy","1024","2","48000","-16","experiment","hhhhh","2","even","9482","153662","NA","NA","249522","248450","2561","151328","NA","249520","249625","243113","2552","NA","249625","249915","Flanker Task","91","55518","136","yes","1024"
"67.1532846715","67.1532846715","408.613138686","408.613138686","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","0","136","136","0","0","0","136","136","136","0","136","136","136","09/25/21 22:11:33","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant","no","mono","no","18","no","white","no","yes","768","legacy","56","79","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/BK-subject-2.csv","legacy","Kafkaesque Koffka","3.2.8","0","s","NA","h","h","NA","s","462","NA","6920","2332","NA","462","2","legacy","1024","2","48000","-16","experiment","sssss","2","even","9482","153662","NA","NA","251494","250421","2561","151328","NA","251492","251597","249918","2552","NA","251597","252061","Flanker Task","92","55980","137","yes","1024"
"67.3913043478","67.3913043478","408.768115942","408.768115942","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","0","137","137","0","0","0","137","137","137","0","137","137","137","09/25/21 22:11:33","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant","no","mono","no","18","no","white","no","yes","768","legacy","57","79","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/BK-subject-2.csv","legacy","Kafkaesque Koffka","3.2.8","0","s","NA","h","h","NA","s","430","NA","6920","2332","NA","430","2","legacy","1024","2","48000","-16","experiment","hhshh","2","even","9482","153662","NA","NA","253144","252070","2561","151328","NA","253141","253247","249918","2552","NA","253247","253680","Flanker Task","93","56410","138","yes","1024"
"67.6258992806","67.6258992806","407.949640288","407.949640288","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","0","138","138","0","0","0","138","138","138","0","138","138","138","09/25/21 22:11:33","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant","no","mono","no","18","no","white","no","yes","768","legacy","58","79","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/BK-subject-2.csv","legacy","Kafkaesque Koffka","3.2.8","0","h","NA","h","h","NA","h","295","NA","6920","2332","NA","295","2","legacy","1024","2","48000","-16","experiment","hhhhh","2","even","9482","153662","NA","NA","254764","253688","2561","151328","NA","254762","254867","249918","2552","NA","254867","255164","Flanker Task","94","56705","139","yes","1024"
"67.1428571429","67.1428571429","408.314285714","408.314285714","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","s","0","0","0","0","139","139","0","0","0","139","139","139","0","139","139","139","09/25/21 22:11:33","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant","no","mono","no","18","no","white","no","yes","768","legacy","59","79","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/BK-subject-2.csv","legacy","Kafkaesque Koffka","3.2.8","0","h","NA","h","h","NA","h","459","NA","6920","2332","NA","459","2","legacy","1024","2","48000","-16","experiment","hhshh","2","even","9482","153662","NA","NA","256245","255172","2561","151328","NA","256243","256347","249918","2552","NA","256347","256808","Flanker Task","94","57164","140","yes","1024"
"67.3758865248","67.3758865248","407.95035461","407.95035461","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","0","140","140","0","0","0","140","140","140","0","140","140","140","09/25/21 22:11:33","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant","no","mono","no","18","no","white","no","yes","768","legacy","60","79","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/BK-subject-2.csv","legacy","Kafkaesque Koffka","3.2.8","0","s","NA","h","h","NA","s","357","NA","6920","2332","NA","357","2","legacy","1024","2","48000","-16","experiment","hhshh","2","even","9482","153662","NA","NA","258394","257320","2561","151328","NA","258392","258495","256817","2552","NA","258495","258854","Flanker Task","95","57521","141","yes","1024"
"66.9014084507","66.9014084507","407.88028169","407.88028169","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","h","0","0","0","0","141","141","0","0","0","141","141","141","0","141","141","141","09/25/21 22:11:33","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant","no","mono","no","18","no","white","no","yes","768","legacy","61","79","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/BK-subject-2.csv","legacy","Kafkaesque Koffka","3.2.8","0","s","NA","h","h","NA","s","398","NA","6920","2332","NA","398","2","legacy","1024","2","48000","-16","experiment","sshss","2","even","9482","153662","NA","NA","259938","258863","2561","151328","NA","259936","260042","256817","2552","NA","260042","260442","Flanker Task","95","57919","142","yes","1024"
"66.4335664336","66.4335664336","407.307692308","407.307692308","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","s","0","0","0","0","142","142","0","0","0","142","142","142","0","142","142","142","09/25/21 22:11:33","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant","no","mono","no","18","no","white","no","yes","768","legacy","62","79","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/BK-subject-2.csv","legacy","Kafkaesque Koffka","3.2.8","0","h","NA","h","h","NA","h","326","NA","6920","2332","NA","326","2","legacy","1024","2","48000","-16","experiment","hhshh","2","even","9482","153662","NA","NA","262022","260952","2561","151328","NA","262020","262126","260451","2552","NA","262126","262454","Flanker Task","95","58245","143","yes","1024"
"65.9722222222","65.9722222222","406.861111111","406.861111111","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","h","0","0","0","0","143","143","0","0","0","143","143","143","0","143","143","143","09/25/21 22:11:33","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant","no","mono","no","18","no","white","no","yes","768","legacy","63","79","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/BK-subject-2.csv","legacy","Kafkaesque Koffka","3.2.8","0","s","NA","h","h","NA","s","343","NA","6920","2332","NA","343","2","legacy","1024","2","48000","-16","experiment","sshss","2","even","9482","153662","NA","NA","264032","262962","2561","151328","NA","264030","264135","262459","2552","NA","264135","264480","Flanker Task","95","58588","144","yes","1024"
"66.2068965517","66.2068965517","407.124137931","407.124137931","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","0","144","144","0","0","0","144","144","144","0","144","144","144","09/25/21 22:11:33","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant","no","mono","no","18","no","white","no","yes","768","legacy","64","79","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/BK-subject-2.csv","legacy","Kafkaesque Koffka","3.2.8","0","h","NA","h","h","NA","h","445","NA","6920","2332","NA","445","2","legacy","1024","2","48000","-16","experiment","sshss","2","even","9482","153662","NA","NA","266061","264991","2561","151328","NA","266058","266164","264490","2552","NA","266164","266611","Flanker Task","96","59033","145","yes","1024"
"66.4383561644","66.4383561644","407.561643836","407.561643836","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","0","145","145","0","0","0","145","145","145","0","145","145","145","09/25/21 22:11:33","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant","no","mono","no","18","no","white","no","yes","768","legacy","65","79","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/BK-subject-2.csv","legacy","Kafkaesque Koffka","3.2.8","0","s","NA","h","h","NA","s","471","NA","6920","2332","NA","471","2","legacy","1024","2","48000","-16","experiment","sssss","2","even","9482","153662","NA","NA","267693","266620","2561","151328","NA","267691","267796","264490","2552","NA","267796","268270","Flanker Task","97","59504","146","yes","1024"
"66.6666666667","66.6666666667","407.299319728","407.299319728","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","0","146","146","0","0","0","146","146","146","0","146","146","146","09/25/21 22:11:33","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant","no","mono","no","18","no","white","no","yes","768","legacy","66","79","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/BK-subject-2.csv","legacy","Kafkaesque Koffka","3.2.8","0","h","NA","h","h","NA","h","369","NA","6920","2332","NA","369","2","legacy","1024","2","48000","-16","experiment","hhhhh","2","even","9482","153662","NA","NA","269358","268278","2561","151328","NA","269356","269461","264490","2552","NA","269461","269832","Flanker Task","98","59873","147","yes","1024"
"66.8918918919","66.8918918919","407.135135135","407.135135135","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","0","147","147","0","0","0","147","147","147","0","147","147","147","09/25/21 22:11:33","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant","no","mono","no","18","no","white","no","yes","768","legacy","67","79","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/BK-subject-2.csv","legacy","Kafkaesque Koffka","3.2.8","0","s","NA","h","h","NA","s","383","NA","6920","2332","NA","383","2","legacy","1024","2","48000","-16","experiment","hhshh","2","even","9482","153662","NA","NA","270907","269835","2561","151328","NA","270905","271010","264490","2552","NA","271010","271395","Flanker Task","99","60256","148","yes","1024"
"67.1140939597","67.1140939597","407.167785235","407.167785235","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","0","148","148","0","0","0","148","148","148","0","148","148","148","09/25/21 22:11:33","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant","no","mono","no","18","no","white","no","yes","768","legacy","68","79","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/BK-subject-2.csv","legacy","Kafkaesque Koffka","3.2.8","0","h","NA","h","h","NA","h","412","NA","6920","2332","NA","412","2","legacy","1024","2","48000","-16","experiment","sshss","2","even","9482","153662","NA","NA","272477","271403","2561","151328","NA","272475","272580","264490","2552","NA","272580","272994","Flanker Task","100","60668","149","yes","1024"
"67.3333333333","67.3333333333","406.52","406.52","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","0","149","149","0","0","0","149","149","149","0","149","149","149","09/25/21 22:11:33","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant","no","mono","no","18","no","white","no","yes","768","legacy","69","79","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/BK-subject-2.csv","legacy","Kafkaesque Koffka","3.2.8","0","s","NA","h","h","NA","s","310","NA","6920","2332","NA","310","2","legacy","1024","2","48000","-16","experiment","hhshh","2","even","9482","153662","NA","NA","274082","273003","2561","151328","NA","274080","274185","264490","2552","NA","274185","274497","Flanker Task","101","60978","150","yes","1024"
"66.8874172185","66.8874172185","406.331125828","406.331125828","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","h","0","0","0","0","150","150","0","0","0","150","150","150","0","150","150","150","09/25/21 22:11:33","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant","no","mono","no","18","no","white","no","yes","768","legacy","70","79","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/BK-subject-2.csv","legacy","Kafkaesque Koffka","3.2.8","0","s","NA","h","h","NA","s","378","NA","6920","2332","NA","378","2","legacy","1024","2","48000","-16","experiment","sshss","2","even","9482","153662","NA","NA","275579","274506","2561","151328","NA","275577","275681","264490","2552","NA","275681","276060","Flanker Task","101","61356","151","yes","1024"
"67.1052631579","67.1052631579","406.763157895","406.763157895","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","0","151","151","0","0","0","151","151","151","0","151","151","151","09/25/21 22:11:33","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant","no","mono","no","18","no","white","no","yes","768","legacy","71","79","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/BK-subject-2.csv","legacy","Kafkaesque Koffka","3.2.8","0","h","NA","h","h","NA","h","472","NA","6920","2332","NA","472","2","legacy","1024","2","48000","-16","experiment","sshss","2","even","9482","153662","NA","NA","277640","276570","2561","151328","NA","277638","277743","276069","2552","NA","277743","278217","Flanker Task","102","61828","152","yes","1024"
"67.3202614379","67.3202614379","406.666666667","406.666666667","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","0","152","152","0","0","0","152","152","152","0","152","152","152","09/25/21 22:11:33","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant","no","mono","no","18","no","white","no","yes","768","legacy","72","79","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/BK-subject-2.csv","legacy","Kafkaesque Koffka","3.2.8","0","h","NA","h","h","NA","h","392","NA","6920","2332","NA","392","2","legacy","1024","2","48000","-16","experiment","hhhhh","2","even","9482","153662","NA","NA","279303","278226","2561","151328","NA","279300","279406","276069","2552","NA","279406","279802","Flanker Task","103","62220","153","yes","1024"
