"acc","accuracy","average_response_time","avg_rt","background","canvas_backend","clock_backend","color_backend","condition","correct","correct_instructions1","correct_keyboard_response","correct_response","count_Block1","count_Block3","count_ErrorFeedback","count_ISI","count_Instruction3","count_block2","count_experiment","count_faster","count_fixation","count_instructions1","count_instructions2","count_instructions3","count_keyboard_response","count_logger","count_new_sketchpad","count_sequence","count_stimulus","datetime","deadline","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_Block1","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_Instruction3","response_faster","response_instructions1","response_instructions2","response_instructions3","response_keyboard_response","response_new_sketchpad","response_time","response_time_Instruction3","response_time_faster","response_time_instructions1","response_time_instructions2","response_time_instructions3","response_time_keyboard_response","response_time_new_sketchpad","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_nr","subject_parity","time_Block1","time_Block3","time_ErrorFeedback","time_ISI","time_Instruction3","time_block2","time_experiment","time_faster","time_fixation","time_instructions1","time_instructions2","time_instructions3","time_keyboard_response","time_logger","time_new_sketchpad","time_sequence","time_stimulus","title","total_correct","total_response_time","total_responses","width"
"95","95","492","492","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","s","0","0","120","120","0","0","0","120","120","0","0","0","120","120","NA","120","120","Wed Sep 13 04:25:38 2023","600","The main experiment item","True","Flanker Task Lab 2.2.osexp","C:\Users\kikip\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","40","79","C:/Users/kikip/OneDrive/Desktop/HB-subject-4.csv","legacy","Melodramatic Milgram","4.0.5","0","s","NA","h","s","#","NA","s","NA","947.0","NA","3750","33948","32850","NA","947","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","36733","NA","277691","278192","NA","203415","2781","248712","279237","2784","170564","NA","279338","280286","NA","279235","279338","Neues Experiment","116","59555.0","121","1024"
"95","95","492","492","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","s","0","0","121","121","0","0","0","121","121","0","0","0","121","121","NA","121","121","Wed Sep 13 04:25:38 2023","600","The main experiment item","True","Flanker Task Lab 2.2.osexp","C:\Users\kikip\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","41","79","C:/Users/kikip/OneDrive/Desktop/HB-subject-4.csv","legacy","Melodramatic Milgram","4.0.5","0","s","NA","h","s","#","NA","s","NA","581.0","NA","902","33948","32850","NA","581","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","36733","NA","277691","281198","NA","203415","2781","280293","282248","2784","170564","NA","282349","282931","NA","282246","282349","Neues Experiment","117","60136.0","122","1024"
"95","95","492","492","#3d3846","legacy","legacy","legacy","congruent","1","undefined","1","s","0","0","122","122","0","0","0","122","122","0","0","0","122","122","NA","122","122","Wed Sep 13 04:25:38 2023","600","The main experiment item","True","Flanker Task Lab 2.2.osexp","C:\Users\kikip\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","42","79","C:/Users/kikip/OneDrive/Desktop/HB-subject-4.csv","legacy","Melodramatic Milgram","4.0.5","0","s","NA","h","s","#","NA","s","NA","479.0","NA","902","33948","32850","NA","479","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","36733","NA","277691","282937","NA","203415","2781","280293","284035","2784","170564","NA","284136","284617","NA","284033","284136","Neues Experiment","118","60615.0","123","1024"
"95","95","492","492","#3d3846","legacy","legacy","legacy","coongruent","1","undefined","1","h","0","0","123","123","0","0","0","123","123","0","0","0","123","123","NA","123","123","Wed Sep 13 04:25:38 2023","600","The main experiment item","True","Flanker Task Lab 2.2.osexp","C:\Users\kikip\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","43","79","C:/Users/kikip/OneDrive/Desktop/HB-subject-4.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","h","s","#","NA","h","NA","448.0","NA","902","33948","32850","NA","448","NA","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","36733","NA","277691","284622","NA","203415","2781","280293","285661","2784","170564","NA","285762","286212","NA","285659","285762","Neues Experiment","119","61063.0","124","1024"
"96","96","491","491","#3d3846","legacy","legacy","legacy","congruent","1","undefined","1","s","0","0","124","124","0","0","0","124","124","0","0","0","124","124","NA","124","124","Wed Sep 13 04:25:38 2023","600","The main experiment item","True","Flanker Task Lab 2.2.osexp","C:\Users\kikip\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","44","79","C:/Users/kikip/OneDrive/Desktop/HB-subject-4.csv","legacy","Melodramatic Milgram","4.0.5","0","s","NA","h","s","#","NA","s","NA","408.0","NA","902","33948","32850","NA","408","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","36733","NA","277691","286215","NA","203415","2781","280293","287266","2784","170564","NA","287367","287777","NA","287264","287367","Neues Experiment","120","61471.0","125","1024"
"96","96","491","491","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","s","0","0","125","125","0","0","0","125","125","0","0","0","125","125","NA","125","125","Wed Sep 13 04:25:38 2023","600","The main experiment item","True","Flanker Task Lab 2.2.osexp","C:\Users\kikip\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","45","79","C:/Users/kikip/OneDrive/Desktop/HB-subject-4.csv","legacy","Melodramatic Milgram","4.0.5","0","s","NA","h","s","#","NA","s","NA","396.0","NA","902","33948","32850","NA","396","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","36733","NA","277691","287780","NA","203415","2781","280293","288830","2784","170564","NA","288932","289329","NA","288829","288932","Neues Experiment","121","61867.0","126","1024"
"96","96","490","490","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","s","0","0","126","126","0","0","0","126","126","0","0","0","126","126","NA","126","126","Wed Sep 13 04:25:38 2023","600","The main experiment item","True","Flanker Task Lab 2.2.osexp","C:\Users\kikip\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","46","79","C:/Users/kikip/OneDrive/Desktop/HB-subject-4.csv","legacy","Melodramatic Milgram","4.0.5","0","s","NA","h","s","#","NA","s","NA","396.0","NA","902","33948","32850","NA","396","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","36733","NA","277691","289332","NA","203415","2781","280293","290379","2784","170564","NA","290480","290877","NA","290377","290480","Neues Experiment","122","62263.0","127","1024"
"96","96","490","490","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","h","0","0","127","127","0","0","0","127","127","0","0","0","127","127","NA","127","127","Wed Sep 13 04:25:38 2023","600","The main experiment item","True","Flanker Task Lab 2.2.osexp","C:\Users\kikip\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","47","79","C:/Users/kikip/OneDrive/Desktop/HB-subject-4.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","h","s","#","NA","h","NA","461.0","NA","902","33948","32850","NA","461","NA","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","36733","NA","277691","290883","NA","203415","2781","280293","291924","2784","170564","NA","292025","292487","NA","291922","292025","Neues Experiment","123","62724.0","128","1024"
"96","96","490","490","#3d3846","legacy","legacy","legacy","congruent","1","undefined","1","s","0","0","128","128","0","0","0","128","128","0","0","0","128","128","NA","128","128","Wed Sep 13 04:25:38 2023","600","The main experiment item","True","Flanker Task Lab 2.2.osexp","C:\Users\kikip\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","48","79","C:/Users/kikip/OneDrive/Desktop/HB-subject-4.csv","legacy","Melodramatic Milgram","4.0.5","0","s","NA","h","s","#","NA","s","NA","493.0","NA","902","33948","32850","NA","493","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","36733","NA","277691","292494","NA","203415","2781","280293","293542","2784","170564","NA","293643","294138","NA","293540","293643","Neues Experiment","124","63217.0","129","1024"
"96","96","489","489","#3d3846","legacy","legacy","legacy","coongruent","1","undefined","1","h","0","0","129","129","0","0","0","129","129","0","0","0","129","129","NA","129","129","Wed Sep 13 04:25:38 2023","600","The main experiment item","True","Flanker Task Lab 2.2.osexp","C:\Users\kikip\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","49","79","C:/Users/kikip/OneDrive/Desktop/HB-subject-4.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","h","s","#","NA","h","NA","388.0","NA","902","33948","32850","NA","388","NA","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","36733","NA","277691","294144","NA","203415","2781","280293","295182","2784","170564","NA","295283","295673","NA","295181","295283","Neues Experiment","125","63605.0","130","1024"
"96","96","488","488","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","s","0","0","130","130","0","0","0","130","130","0","0","0","130","130","NA","130","130","Wed Sep 13 04:25:38 2023","600","The main experiment item","True","Flanker Task Lab 2.2.osexp","C:\Users\kikip\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","50","79","C:/Users/kikip/OneDrive/Desktop/HB-subject-4.csv","legacy","Melodramatic Milgram","4.0.5","0","s","NA","h","s","#","NA","s","NA","453.0","NA","902","33948","32850","NA","453","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","36733","NA","277691","295677","NA","203415","2781","280293","296724","2784","170564","NA","296825","297281","NA","296722","296825","Neues Experiment","126","64058.0","131","1024"
"96","96","488","488","#3d3846","legacy","legacy","legacy","coongruent","1","undefined","1","h","0","0","131","131","0","0","0","131","131","0","0","0","131","131","NA","131","131","Wed Sep 13 04:25:38 2023","600","The main experiment item","True","Flanker Task Lab 2.2.osexp","C:\Users\kikip\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","51","79","C:/Users/kikip/OneDrive/Desktop/HB-subject-4.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","h","s","#","NA","h","NA","415.0","NA","902","33948","32850","NA","415","NA","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","36733","NA","277691","297284","NA","203415","2781","280293","298336","2784","170564","NA","298437","298856","NA","298335","298437","Neues Experiment","127","64473.0","132","1024"
"96","96","487","487","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","s","0","0","132","132","0","0","0","132","132","0","0","0","132","132","NA","132","132","Wed Sep 13 04:25:38 2023","600","The main experiment item","True","Flanker Task Lab 2.2.osexp","C:\Users\kikip\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","52","79","C:/Users/kikip/OneDrive/Desktop/HB-subject-4.csv","legacy","Melodramatic Milgram","4.0.5","0","s","NA","h","s","#","NA","s","NA","430.0","NA","902","33948","32850","NA","430","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","36733","NA","277691","298862","NA","203415","2781","280293","299901","2784","170564","NA","300003","300435","NA","299900","300003","Neues Experiment","128","64903.0","133","1024"
"96","96","488","488","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","h","0","0","133","133","0","0","0","133","133","0","0","0","133","133","NA","133","133","Wed Sep 13 04:25:38 2023","600","The main experiment item","True","Flanker Task Lab 2.2.osexp","C:\Users\kikip\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","53","79","C:/Users/kikip/OneDrive/Desktop/HB-subject-4.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","h","s","#","NA","h","NA","601.0","NA","902","33948","32850","NA","601","NA","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","36733","NA","277691","300441","NA","203415","2781","280293","301480","2784","170564","NA","301581","302184","NA","301479","301581","Neues Experiment","129","65504.0","134","1024"
"96","96","489","489","#3d3846","legacy","legacy","legacy","coongruent","1","undefined","1","h","0","0","134","134","0","0","0","134","134","0","0","0","134","134","NA","134","134","Wed Sep 13 04:25:38 2023","600","The main experiment item","True","Flanker Task Lab 2.2.osexp","C:\Users\kikip\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","54","79","C:/Users/kikip/OneDrive/Desktop/HB-subject-4.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","h","s","#","NA","h","NA","620.0","NA","1283","33948","32850","NA","620","NA","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","36733","NA","277691","303477","NA","203415","2781","302191","304527","2784","170564","NA","304628","305250","NA","304525","304628","Neues Experiment","130","66124.0","135","1024"
"96","96","488","488","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","h","0","0","135","135","0","0","0","135","135","0","0","0","135","135","NA","135","135","Wed Sep 13 04:25:38 2023","600","The main experiment item","True","Flanker Task Lab 2.2.osexp","C:\Users\kikip\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","55","79","C:/Users/kikip/OneDrive/Desktop/HB-subject-4.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","h","s","#","NA","h","NA","367.0","NA","595","33948","32850","NA","367","NA","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","36733","NA","277691","305853","NA","203415","2781","305254","306890","2784","170564","NA","306991","307361","NA","306888","306991","Neues Experiment","131","66491.0","136","1024"
"96","96","488","488","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","h","0","0","136","136","0","0","0","136","136","0","0","0","136","136","NA","136","136","Wed Sep 13 04:25:38 2023","600","The main experiment item","True","Flanker Task Lab 2.2.osexp","C:\Users\kikip\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","56","79","C:/Users/kikip/OneDrive/Desktop/HB-subject-4.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","h","s","#","NA","h","NA","371.0","NA","595","33948","32850","NA","371","NA","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","36733","NA","277691","307367","NA","203415","2781","305254","308403","2784","170564","NA","308504","308891","NA","308402","308504","Neues Experiment","132","66862.0","137","1024"
"96","96","488","488","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","s","0","0","137","137","0","0","0","137","137","0","0","0","137","137","NA","137","137","Wed Sep 13 04:25:38 2023","600","The main experiment item","True","Flanker Task Lab 2.2.osexp","C:\Users\kikip\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","57","79","C:/Users/kikip/OneDrive/Desktop/HB-subject-4.csv","legacy","Melodramatic Milgram","4.0.5","0","s","NA","h","s","#","NA","s","NA","508.0","NA","595","33948","32850","NA","508","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","36733","NA","277691","308896","NA","203415","2781","305254","309951","2784","170564","NA","310052","310562","NA","309950","310052","Neues Experiment","133","67370.0","138","1024"
"95","95","487","487","#3d3846","legacy","legacy","legacy","incongruent","0","undefined","0","h","0","0","138","138","0","0","0","138","138","0","0","0","138","138","NA","138","138","Wed Sep 13 04:25:38 2023","600","The main experiment item","True","Flanker Task Lab 2.2.osexp","C:\Users\kikip\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","58","79","C:/Users/kikip/OneDrive/Desktop/HB-subject-4.csv","legacy","Melodramatic Milgram","4.0.5","0","s","NA","h","s","#","NA","s","NA","405.0","NA","595","33948","32850","NA","405","NA","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","36733","NA","277691","310565","NA","203415","2781","305254","311608","2784","170564","NA","311709","312117","NA","311606","311709","Neues Experiment","133","67775.0","139","1024"
"95","95","489","489","#3d3846","legacy","legacy","legacy","congruent","1","undefined","1","s","0","0","139","139","0","0","0","139","139","0","0","0","139","139","NA","139","139","Wed Sep 13 04:25:38 2023","600","The main experiment item","True","Flanker Task Lab 2.2.osexp","C:\Users\kikip\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","59","79","C:/Users/kikip/OneDrive/Desktop/HB-subject-4.csv","legacy","Melodramatic Milgram","4.0.5","0","s","NA","h","s","#","NA","s","NA","699.0","NA","595","33948","32850","NA","699","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","36733","NA","312120","312622","NA","203415","2781","305254","313665","2784","170564","NA","313766","314466","NA","313663","313766","Neues Experiment","134","68474.0","140","1024"
"95","95","488","488","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","h","0","0","140","140","0","0","0","140","140","0","0","0","140","140","NA","140","140","Wed Sep 13 04:25:38 2023","600","The main experiment item","True","Flanker Task Lab 2.2.osexp","C:\Users\kikip\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","60","79","C:/Users/kikip/OneDrive/Desktop/HB-subject-4.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","h","s","#","NA","h","NA","435.0","NA","1491","33948","32850","NA","435","NA","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","36733","NA","312120","315963","NA","203415","2781","314469","316999","2784","170564","NA","317100","317538","NA","316997","317100","Neues Experiment","135","68909.0","141","1024"
"95","95","488","488","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","s","0","0","141","141","0","0","0","141","141","0","0","0","141","141","NA","141","141","Wed Sep 13 04:25:38 2023","600","The main experiment item","True","Flanker Task Lab 2.2.osexp","C:\Users\kikip\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","61","79","C:/Users/kikip/OneDrive/Desktop/HB-subject-4.csv","legacy","Melodramatic Milgram","4.0.5","0","s","NA","h","s","#","NA","s","NA","397.0","NA","1491","33948","32850","NA","397","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","36733","NA","312120","317541","NA","203415","2781","314469","318593","2784","170564","NA","318694","319093","NA","318591","318694","Neues Experiment","136","69306.0","142","1024"
"95","95","487","487","#3d3846","legacy","legacy","legacy","coongruent","1","undefined","1","h","0","0","142","142","0","0","0","142","142","0","0","0","142","142","NA","142","142","Wed Sep 13 04:25:38 2023","600","The main experiment item","True","Flanker Task Lab 2.2.osexp","C:\Users\kikip\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","62","79","C:/Users/kikip/OneDrive/Desktop/HB-subject-4.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","h","s","#","NA","h","NA","391.0","NA","1491","33948","32850","NA","391","NA","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","36733","NA","312120","319096","NA","203415","2781","314469","320142","2784","170564","NA","320243","320637","NA","320140","320243","Neues Experiment","137","69697.0","143","1024"
"95","95","486","486","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","h","0","0","143","143","0","0","0","143","143","0","0","0","143","143","NA","143","143","Wed Sep 13 04:25:38 2023","600","The main experiment item","True","Flanker Task Lab 2.2.osexp","C:\Users\kikip\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","63","79","C:/Users/kikip/OneDrive/Desktop/HB-subject-4.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","h","s","#","NA","h","NA","389.0","NA","1491","33948","32850","NA","389","NA","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","36733","NA","312120","320640","NA","203415","2781","314469","321686","2784","170564","NA","321787","322178","NA","321684","321787","Neues Experiment","138","70086.0","144","1024"
"95","95","486","486","#3d3846","legacy","legacy","legacy","congruent","1","undefined","1","s","0","0","144","144","0","0","0","144","144","0","0","0","144","144","NA","144","144","Wed Sep 13 04:25:38 2023","600","The main experiment item","True","Flanker Task Lab 2.2.osexp","C:\Users\kikip\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","64","79","C:/Users/kikip/OneDrive/Desktop/HB-subject-4.csv","legacy","Melodramatic Milgram","4.0.5","0","s","NA","h","s","#","NA","s","NA","389.0","NA","1491","33948","32850","NA","389","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","36733","NA","312120","322184","NA","203415","2781","314469","323225","2784","170564","NA","323327","323719","NA","323224","323327","Neues Experiment","139","70475.0","145","1024"
"95","95","485","485","#3d3846","legacy","legacy","legacy","coongruent","1","undefined","1","h","0","0","145","145","0","0","0","145","145","0","0","0","145","145","NA","145","145","Wed Sep 13 04:25:38 2023","600","The main experiment item","True","Flanker Task Lab 2.2.osexp","C:\Users\kikip\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","65","79","C:/Users/kikip/OneDrive/Desktop/HB-subject-4.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","h","s","#","NA","h","NA","411.0","NA","1491","33948","32850","NA","411","NA","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","36733","NA","312120","323725","NA","203415","2781","314469","324765","2784","170564","NA","324867","325280","NA","324764","324867","Neues Experiment","140","70886.0","146","1024"
"95","95","485","485","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","h","0","0","146","146","0","0","0","146","146","0","0","0","146","146","NA","146","146","Wed Sep 13 04:25:38 2023","600","The main experiment item","True","Flanker Task Lab 2.2.osexp","C:\Users\kikip\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","66","79","C:/Users/kikip/OneDrive/Desktop/HB-subject-4.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","h","s","#","NA","h","NA","429.0","NA","1491","33948","32850","NA","429","NA","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","36733","NA","312120","325287","NA","203415","2781","314469","326331","2784","170564","NA","326433","326864","NA","326330","326433","Neues Experiment","141","71315.0","147","1024"
"95","95","484","484","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","s","0","0","147","147","0","0","0","147","147","0","0","0","147","147","NA","147","147","Wed Sep 13 04:25:38 2023","600","The main experiment item","True","Flanker Task Lab 2.2.osexp","C:\Users\kikip\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","67","79","C:/Users/kikip/OneDrive/Desktop/HB-subject-4.csv","legacy","Melodramatic Milgram","4.0.5","0","s","NA","h","s","#","NA","s","NA","341.0","NA","1491","33948","32850","NA","341","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","36733","NA","312120","326870","NA","203415","2781","314469","327920","2784","170564","NA","328021","328364","NA","327918","328021","Neues Experiment","142","71656.0","148","1024"
"95","95","484","484","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","s","0","0","148","148","0","0","0","148","148","0","0","0","148","148","NA","148","148","Wed Sep 13 04:25:38 2023","600","The main experiment item","True","Flanker Task Lab 2.2.osexp","C:\Users\kikip\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","68","79","C:/Users/kikip/OneDrive/Desktop/HB-subject-4.csv","legacy","Melodramatic Milgram","4.0.5","0","s","NA","h","s","#","NA","s","NA","499.0","NA","1491","33948","32850","NA","499","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","36733","NA","312120","328367","NA","203415","2781","314469","329413","2784","170564","NA","329514","330015","NA","329411","329514","Neues Experiment","143","72155.0","149","1024"
"96","96","484","484","#3d3846","legacy","legacy","legacy","congruent","1","undefined","1","s","0","0","149","149","0","0","0","149","149","0","0","0","149","149","NA","149","149","Wed Sep 13 04:25:38 2023","600","The main experiment item","True","Flanker Task Lab 2.2.osexp","C:\Users\kikip\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","69","79","C:/Users/kikip/OneDrive/Desktop/HB-subject-4.csv","legacy","Melodramatic Milgram","4.0.5","0","s","NA","h","s","#","NA","s","NA","520.0","NA","1491","33948","32850","NA","520","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","36733","NA","312120","330018","NA","203415","2781","314469","331062","2784","170564","NA","331163","331685","NA","331060","331163","Neues Experiment","144","72675.0","150","1024"
"96","96","483","483","#3d3846","legacy","legacy","legacy","coongruent","1","undefined","1","h","0","0","150","150","0","0","0","150","150","0","0","0","150","150","NA","150","150","Wed Sep 13 04:25:38 2023","600","The main experiment item","True","Flanker Task Lab 2.2.osexp","C:\Users\kikip\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","70","79","C:/Users/kikip/OneDrive/Desktop/HB-subject-4.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","h","s","#","NA","h","NA","379.0","NA","1491","33948","32850","NA","379","NA","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","36733","NA","312120","331688","NA","203415","2781","314469","332733","2784","170564","NA","332834","333215","NA","332732","332834","Neues Experiment","145","73054.0","151","1024"
"96","96","483","483","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","h","0","0","151","151","0","0","0","151","151","0","0","0","151","151","NA","151","151","Wed Sep 13 04:25:38 2023","600","The main experiment item","True","Flanker Task Lab 2.2.osexp","C:\Users\kikip\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","71","79","C:/Users/kikip/OneDrive/Desktop/HB-subject-4.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","h","s","#","NA","h","NA","482.0","NA","1491","33948","32850","NA","482","NA","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","36733","NA","312120","333221","NA","203415","2781","314469","334270","2784","170564","NA","334371","334856","NA","334268","334371","Neues Experiment","146","73536.0","152","1024"
"96","96","483","483","#3d3846","legacy","legacy","legacy","congruent","1","undefined","1","s","0","0","152","152","0","0","0","152","152","0","0","0","152","152","NA","152","152","Wed Sep 13 04:25:38 2023","600","The main experiment item","True","Flanker Task Lab 2.2.osexp","C:\Users\kikip\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","72","79","C:/Users/kikip/OneDrive/Desktop/HB-subject-4.csv","legacy","Melodramatic Milgram","4.0.5","0","s","NA","h","s","#","NA","s","NA","402.0","NA","1491","33948","32850","NA","402","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","36733","NA","312120","334860","NA","203415","2781","314469","335897","2784","170564","NA","335998","336402","NA","335895","335998","Neues Experiment","147","73938.0","153","1024"
"96","96","482","482","#3d3846","legacy","legacy","legacy","coongruent","1","undefined","1","h","0","0","153","153","0","0","0","153","153","0","0","0","153","153","NA","153","153","Wed Sep 13 04:25:38 2023","600","The main experiment item","True","Flanker Task Lab 2.2.osexp","C:\Users\kikip\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","73","79","C:/Users/kikip/OneDrive/Desktop/HB-subject-4.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","h","s","#","NA","h","NA","418.0","NA","1491","33948","32850","NA","418","NA","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","36733","NA","312120","336408","NA","203415","2781","314469","337465","2784","170564","NA","337566","337986","NA","337463","337566","Neues Experiment","148","74356.0","154","1024"
"96","96","482","482","#3d3846","legacy","legacy","legacy","congruent","1","undefined","1","s","0","0","154","154","0","0","0","154","154","0","0","0","154","154","NA","154","154","Wed Sep 13 04:25:38 2023","600","The main experiment item","True","Flanker Task Lab 2.2.osexp","C:\Users\kikip\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","74","79","C:/Users/kikip/OneDrive/Desktop/HB-subject-4.csv","legacy","Melodramatic Milgram","4.0.5","0","s","NA","h","s","#","NA","s","NA","495.0","NA","1491","33948","32850","NA","495","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","36733","NA","312120","337989","NA","203415","2781","314469","339043","2784","170564","NA","339144","339642","NA","339041","339144","Neues Experiment","149","74851.0","155","1024"
