"acc","accuracy","average_response_time","avg_rt","background","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_Instructions1","correct_keyboard_response","correct_response","count_Block1","count_Block2","count_Block3","count_ISI","count_Instructions1","count_Sequence","count_errorFeedback","count_experiment","count_faster","count_finish","count_fixation","count_instructions2","count_instructions3","count_keyboard_response","count_logger","count_stimulus","datetime","deadline","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_Block1","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_Instructions1","response_finish","response_instructions2","response_instructions3","response_keyboard_response","response_time","response_time_Instructions1","response_time_finish","response_time_instructions2","response_time_instructions3","response_time_keyboard_response","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_nr","subject_parity","time_Block1","time_Block2","time_Block3","time_ISI","time_Instructions1","time_Sequence","time_errorFeedback","time_experiment","time_faster","time_finish","time_fixation","time_instructions2","time_instructions3","time_keyboard_response","time_logger","time_stimulus","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"98.38709677419355","98.38709677419355","440.48387096774195","440.48387096774195","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","61","0","61","61","0","61","0","61","0","0","61","61","61","Sun Sep 18 16:15:32 2022","1500","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","61","61","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","h","NA","NA","NA","s","559","20766","NA","NA","NA","559","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","22189","NA","NA","119103","1417","120150","60744","1363","NA","NA","120152","NA","NA","120257","120817","120256","Flanker Test","61","27310","62","yes","1024"
"98.41269841269842","98.41269841269842","443.26984126984127","443.26984126984127","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","62","0","62","62","0","62","0","62","0","0","62","62","62","Sun Sep 18 16:15:32 2022","1500","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","62","62","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","h","NA","NA","NA","s","616","20766","NA","NA","NA","616","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","22189","NA","NA","120820","1417","121869","60744","1363","NA","NA","121871","NA","NA","121975","122592","121975","Flanker Test","62","27926","63","yes","1024"
"98.4375","98.4375","442.203125","442.203125","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","63","0","63","63","0","63","0","63","0","0","63","63","63","Sun Sep 18 16:15:32 2022","1500","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","63","63","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","h","NA","NA","NA","s","375","20766","NA","NA","NA","375","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","22189","NA","NA","122595","1417","123643","60744","1363","NA","NA","123645","NA","NA","123749","124125","123749","Flanker Test","63","28301","64","yes","1024"
"98.46153846153847","98.46153846153847","442.1384615384615","442.1384615384615","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","64","0","64","64","0","64","0","64","0","0","64","64","64","Sun Sep 18 16:15:32 2022","1500","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","64","64","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","h","NA","NA","NA","h","438","20766","NA","NA","NA","438","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","22189","NA","NA","124128","1417","125171","60744","1363","NA","NA","125173","NA","NA","125277","125716","125277","Flanker Test","64","28739","65","yes","1024"
"98.48484848484848","98.48484848484848","442.3939393939394","442.3939393939394","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","65","0","65","65","0","65","0","65","0","0","65","65","65","Sun Sep 18 16:15:32 2022","1500","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","65","65","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","h","NA","NA","NA","s","459","20766","NA","NA","NA","459","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","22189","NA","NA","125719","1417","126766","60744","1363","NA","NA","126768","NA","NA","126873","127333","126872","Flanker Test","65","29198","66","yes","1024"
"98.50746268656717","98.50746268656717","444.04477611940297","444.04477611940297","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","66","0","66","66","0","66","0","66","0","0","66","66","66","Sun Sep 18 16:15:32 2022","1500","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","66","66","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","h","NA","NA","NA","h","553","20766","NA","NA","NA","553","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","22189","NA","NA","127336","1417","128382","60744","1363","NA","NA","128385","NA","NA","128489","129043","128489","Flanker Test","66","29751","67","yes","1024"
"98.52941176470588","98.52941176470588","444.0147058823529","444.0147058823529","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","67","0","67","67","0","67","0","67","0","0","67","67","67","Sun Sep 18 16:15:32 2022","1500","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","67","67","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","h","NA","NA","NA","h","442","20766","NA","NA","NA","442","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","22189","NA","NA","129045","1417","130092","60744","1363","NA","NA","130094","NA","NA","130204","130647","130204","Flanker Test","67","30193","68","yes","1024"
"98.55072463768116","98.55072463768116","442.7826086956522","442.7826086956522","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","68","0","68","68","0","68","0","68","0","0","68","68","68","Sun Sep 18 16:15:32 2022","1500","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","68","68","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","h","NA","NA","NA","h","359","20766","NA","NA","NA","359","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","22189","NA","NA","130650","1417","131699","60744","1363","NA","NA","131701","NA","NA","131805","132165","131805","Flanker Test","68","30552","69","yes","1024"
"98.57142857142857","98.57142857142857","443.2857142857143","443.2857142857143","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","69","0","69","69","0","69","0","69","0","0","69","69","69","Sun Sep 18 16:15:32 2022","1500","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","69","69","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","h","NA","NA","NA","s","478","20766","NA","NA","NA","478","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","22189","NA","NA","132168","1417","133207","60744","1363","NA","NA","133209","NA","NA","133312","133791","133311","Flanker Test","69","31030","70","yes","1024"
"98.59154929577464","98.59154929577464","443.23943661971833","443.23943661971833","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","70","0","70","70","0","70","0","70","0","0","70","70","70","Sun Sep 18 16:15:32 2022","1500","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","70","70","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","h","NA","NA","NA","h","440","20766","NA","NA","NA","440","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","22189","NA","NA","133794","1417","134843","60744","1363","NA","NA","134845","NA","NA","134949","135390","134949","Flanker Test","70","31470","71","yes","1024"
"98.61111111111111","98.61111111111111","441.47222222222223","441.47222222222223","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","71","0","71","71","0","71","0","71","0","0","71","71","71","Sun Sep 18 16:15:32 2022","1500","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","71","71","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","h","NA","NA","NA","h","316","20766","NA","NA","NA","316","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","22189","NA","NA","135393","1417","136441","60744","1363","NA","NA","136443","NA","NA","136548","136866","136548","Flanker Test","71","31786","72","yes","1024"
"98.63013698630137","98.63013698630137","441.5890410958904","441.5890410958904","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","72","0","72","72","0","72","0","72","0","0","72","72","72","Sun Sep 18 16:15:32 2022","1500","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","72","72","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","h","NA","NA","NA","s","450","20766","NA","NA","NA","450","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","22189","NA","NA","136904","1417","137952","60744","1363","NA","NA","137955","NA","NA","138059","138510","138059","Flanker Test","72","32236","73","yes","1024"
"98.64864864864865","98.64864864864865","441.2162162162162","441.2162162162162","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","73","0","73","73","0","73","0","73","0","0","73","73","73","Sun Sep 18 16:15:32 2022","1500","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","73","73","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","h","NA","NA","NA","h","414","20766","NA","NA","NA","414","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","22189","NA","NA","138512","1417","139561","60744","1363","NA","NA","139563","NA","NA","139668","140082","139668","Flanker Test","73","32650","74","yes","1024"
"98.66666666666667","98.66666666666667","441.17333333333335","441.17333333333335","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","74","0","74","74","0","74","0","74","0","0","74","74","74","Sun Sep 18 16:15:32 2022","1500","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","74","74","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","h","NA","NA","NA","h","438","20766","NA","NA","NA","438","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","22189","NA","NA","140085","1417","141133","60744","1363","NA","NA","141135","NA","NA","141239","141678","141239","Flanker Test","74","33088","75","yes","1024"
"98.6842105263158","98.6842105263158","441.7894736842105","441.7894736842105","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","75","0","75","75","0","75","0","75","0","0","75","75","75","Sun Sep 18 16:15:32 2022","1500","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","75","75","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","h","NA","NA","NA","s","488","20766","NA","NA","NA","488","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","22189","NA","NA","141681","1417","142729","60744","1363","NA","NA","142731","NA","NA","142835","143324","142834","Flanker Test","75","33576","76","yes","1024"
"98.7012987012987","98.7012987012987","441.31168831168833","441.31168831168833","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","76","0","76","76","0","76","0","76","0","0","76","76","76","Sun Sep 18 16:15:32 2022","1500","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","76","76","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","h","NA","NA","NA","h","405","20766","NA","NA","NA","405","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","22189","NA","NA","143327","1417","144374","60744","1363","NA","NA","144376","NA","NA","144481","144887","144481","Flanker Test","76","33981","77","yes","1024"
"98.71794871794872","98.71794871794872","440.28205128205127","440.28205128205127","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","77","0","77","77","0","77","0","77","0","0","77","77","77","Sun Sep 18 16:15:32 2022","1500","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","77","77","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","h","NA","NA","NA","h","361","20766","NA","NA","NA","361","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","22189","NA","NA","144890","1417","145938","60744","1363","NA","NA","145940","NA","NA","146045","146407","146044","Flanker Test","77","34342","78","yes","1024"
"98.73417721518987","98.73417721518987","440.50632911392404","440.50632911392404","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","78","0","78","78","0","78","0","78","0","0","78","78","78","Sun Sep 18 16:15:32 2022","1500","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","78","78","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","h","NA","NA","NA","s","458","20766","NA","NA","NA","458","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","22189","NA","NA","146410","1417","147458","60744","1363","NA","NA","147460","NA","NA","147564","148023","147564","Flanker Test","78","34800","79","yes","1024"
"98.75","98.75","440.1875","440.1875","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","79","0","79","79","0","79","0","79","0","0","79","79","79","Sun Sep 18 16:15:32 2022","1500","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","79","79","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","h","NA","NA","NA","h","415","20766","NA","NA","NA","415","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","22189","NA","NA","148026","1417","149072","60744","1363","NA","NA","149075","NA","NA","149179","149595","149179","Flanker Test","79","35215","80","yes","1024"
"98.76543209876543","98.76543209876543","439.6296296296296","439.6296296296296","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","80","0","80","80","0","80","0","80","0","0","80","80","80","Sun Sep 18 16:15:32 2022","600","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","0","79","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","h","NA","s","NA","s","395","20766","NA","7634","NA","395","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","22189","158268","NA","149598","1417","158290","60744","1363","NA","NA","158292","150633","NA","158397","158793","158397","Flanker Test","80","35610","81","yes","1024"
"98.78048780487805","98.78048780487805","439.0853658536585","439.0853658536585","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","81","0","81","81","0","81","0","81","0","0","81","81","81","Sun Sep 18 16:15:32 2022","600","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","1","79","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","h","NA","s","NA","s","395","20766","NA","7634","NA","395","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","22189","158268","NA","158801","1417","159859","60744","1363","NA","NA","159861","150633","NA","159965","160361","159965","Flanker Test","81","36005","82","yes","1024"
"97.59036144578313","97.59036144578313","437.67469879518075","437.67469879518075","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","h","0","0","0","82","0","82","82","0","82","0","82","0","0","82","82","82","Sun Sep 18 16:15:32 2022","600","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","2","79","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","h","NA","s","NA","s","322","20766","NA","7634","NA","322","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","22189","158268","NA","160364","1417","161412","60744","1363","NA","NA","161414","150633","NA","161519","161842","161518","Flanker Test","81","36327","83","yes","1024"
"97.61904761904762","97.61904761904762","436.8095238095238","436.8095238095238","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","83","0","83","83","0","83","0","83","0","0","83","83","83","Sun Sep 18 16:15:32 2022","600","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","3","79","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","h","NA","s","NA","s","365","20766","NA","7634","NA","365","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","22189","158268","NA","162349","1417","163392","161845","1363","NA","NA","163396","150633","NA","163498","163864","163497","Flanker Test","82","36692","84","yes","1024"
"96.47058823529412","96.47058823529412","435.90588235294115","435.90588235294115","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","s","0","0","0","84","0","84","84","0","84","0","84","0","0","84","84","84","Sun Sep 18 16:15:32 2022","600","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","4","79","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","h","NA","s","NA","h","360","20766","NA","7634","NA","360","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","22189","158268","NA","163866","1417","164923","161845","1363","NA","NA","164926","150633","NA","165030","165391","165030","Flanker Test","82","37052","85","yes","1024"
"96.51162790697674","96.51162790697674","435.4651162790698","435.4651162790698","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","85","0","85","85","0","85","0","85","0","0","85","85","85","Sun Sep 18 16:15:32 2022","600","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","5","79","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","h","NA","s","NA","s","398","20766","NA","7634","NA","398","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","22189","158268","NA","165900","1417","166954","165393","1363","NA","NA","166957","150633","NA","167061","167460","167061","Flanker Test","83","37450","86","yes","1024"
"96.55172413793103","96.55172413793103","434.7011494252874","434.7011494252874","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","86","0","86","86","0","86","0","86","0","0","86","86","86","Sun Sep 18 16:15:32 2022","600","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","6","79","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","h","NA","s","NA","h","369","20766","NA","7634","NA","369","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","22189","158268","NA","167462","1417","168512","165393","1363","NA","NA","168514","150633","NA","168618","168988","168618","Flanker Test","84","37819","87","yes","1024"
"96.5909090909091","96.5909090909091","434.1136363636364","434.1136363636364","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","87","0","87","87","0","87","0","87","0","0","87","87","87","Sun Sep 18 16:15:32 2022","600","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","7","79","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","h","NA","s","NA","s","383","20766","NA","7634","NA","383","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","22189","158268","NA","168997","1417","170056","165393","1363","NA","NA","170059","150633","NA","170164","170548","170163","Flanker Test","85","38202","88","yes","1024"
"96.62921348314607","96.62921348314607","434.17977528089887","434.17977528089887","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","88","0","88","88","0","88","0","88","0","0","88","88","88","Sun Sep 18 16:15:32 2022","600","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","8","79","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","h","NA","s","NA","s","440","20766","NA","7634","NA","440","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","22189","158268","NA","170551","1417","171600","165393","1363","NA","NA","171602","150633","NA","171706","172147","171706","Flanker Test","86","38642","89","yes","1024"
"96.66666666666667","96.66666666666667","433.5444444444444","433.5444444444444","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","89","0","89","89","0","89","0","89","0","0","89","89","89","Sun Sep 18 16:15:32 2022","600","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","9","79","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","h","NA","s","NA","s","377","20766","NA","7634","NA","377","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","22189","158268","NA","172150","1417","173197","165393","1363","NA","NA","173199","150633","NA","173303","173681","173303","Flanker Test","87","39019","90","yes","1024"
"96.7032967032967","96.7032967032967","433.56043956043953","433.56043956043953","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","90","0","90","90","0","90","0","90","0","0","90","90","90","Sun Sep 18 16:15:32 2022","600","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","10","79","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","h","NA","s","NA","h","435","20766","NA","7634","NA","435","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","22189","158268","NA","173684","1417","174731","165393","1363","NA","NA","174733","150633","NA","174836","175272","174836","Flanker Test","88","39454","91","yes","1024"
"96.73913043478261","96.73913043478261","433.6304347826087","433.6304347826087","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","91","0","91","91","0","91","0","91","0","0","91","91","91","Sun Sep 18 16:15:32 2022","600","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","11","79","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","h","NA","s","NA","h","440","20766","NA","7634","NA","440","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","22189","158268","NA","175275","1417","176323","165393","1363","NA","NA","176326","150633","NA","176430","176871","176430","Flanker Test","89","39894","92","yes","1024"
"96.7741935483871","96.7741935483871","432.6666666666667","432.6666666666667","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","92","0","92","92","0","92","0","92","0","0","92","92","92","Sun Sep 18 16:15:32 2022","600","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","12","79","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","h","NA","s","NA","s","344","20766","NA","7634","NA","344","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","22189","158268","NA","176874","1417","177921","165393","1363","NA","NA","177923","150633","NA","178027","178372","178027","Flanker Test","90","40238","93","yes","1024"
"96.80851063829788","96.80851063829788","432.468085106383","432.468085106383","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","93","0","93","93","0","93","0","93","0","0","93","93","93","Sun Sep 18 16:15:32 2022","600","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","13","79","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","h","NA","s","NA","h","414","20766","NA","7634","NA","414","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","22189","158268","NA","178375","1417","179423","165393","1363","NA","NA","179425","150633","NA","179529","179943","179529","Flanker Test","91","40652","94","yes","1024"
"96.84210526315789","96.84210526315789","431.8","431.8","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","94","0","94","94","0","94","0","94","0","0","94","94","94","Sun Sep 18 16:15:32 2022","600","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","14","79","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","h","NA","s","NA","s","369","20766","NA","7634","NA","369","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","22189","158268","NA","179946","1417","180993","165393","1363","NA","NA","180995","150633","NA","181099","181469","181099","Flanker Test","92","41021","95","yes","1024"
"96.875","96.875","431.7083333333333","431.7083333333333","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","95","0","95","95","0","95","0","95","0","0","95","95","95","Sun Sep 18 16:15:32 2022","600","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","15","79","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","h","NA","s","NA","h","423","20766","NA","7634","NA","423","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","22189","158268","NA","181472","1417","182520","165393","1363","NA","NA","182522","150633","NA","182626","183050","182626","Flanker Test","93","41444","96","yes","1024"
"96.90721649484536","96.90721649484536","432","432","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","96","0","96","96","0","96","0","96","0","0","96","96","96","Sun Sep 18 16:15:32 2022","600","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","16","79","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","h","NA","s","NA","h","460","20766","NA","7634","NA","460","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","22189","158268","NA","183053","1417","184100","165393","1363","NA","NA","184102","150633","NA","184206","184667","184206","Flanker Test","94","41904","97","yes","1024"
"96.93877551020408","96.93877551020408","432.31632653061223","432.31632653061223","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","97","0","97","97","0","97","0","97","0","0","97","97","97","Sun Sep 18 16:15:32 2022","600","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","17","79","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","h","NA","s","NA","s","463","20766","NA","7634","NA","463","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","22189","158268","NA","184670","1417","185718","165393","1363","NA","NA","185720","150633","NA","185824","186288","185824","Flanker Test","95","42367","98","yes","1024"
