acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,compensation,condition,coordinates,correct,correct_instruction1,correct_keybordresponse,correct_response,count_Block1,count_Block2,count_Block3,count_errorfeedback,count_experiment,count_faster,count_finish,count_fixation,count_instruction1,count_instructions2,count_instructions3,count_isi,count_keybordresponse,count_logger,count_sequence,count_stimulus,datetime,deadline,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_Block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_finish,response_instruction1,response_instructions2,response_instructions3,response_keybordresponse,response_time,response_time_finish,response_time_instruction1,response_time_instructions2,response_time_instructions3,response_time_keybordresponse,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stimulus,subject_nr,subject_parity,time_Block1,time_Block2,time_Block3,time_errorfeedback,time_experiment,time_faster,time_finish,time_fixation,time_instruction1,time_instructions2,time_instructions3,time_isi,time_keybordresponse,time_logger,time_sequence,time_stimulus,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
92.64705882,92.64705882,646.2941176,646.2941176,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,67,0,67,0,67,0,0,0,67,67,67,67,67,Sat Sep 19 20:28:53 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\katri\OneDrive\Documents,no,mono,no,18,no,white,no,no,768,legacy,67,67,C:/Users/katri/OneDrive/Documents/krsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,k,NA,NA,h,527,NA,8462,NA,NA,527,2,legacy,1024,2,48000,-16,experiment,HHHHH,0,even,9956,NA,NA,93300,1490,NA,NA,137045,1493,NA,NA,135950,137146,137673,137043,137146,Flanker Task,63,43948,68,yes,1024
92.75362319,92.75362319,646.2318841,646.2318841,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,68,0,68,0,68,0,0,0,68,68,68,68,68,Sat Sep 19 20:28:53 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\katri\OneDrive\Documents,no,mono,no,18,no,white,no,no,768,legacy,68,68,C:/Users/katri/OneDrive/Documents/krsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,k,NA,NA,s,642,NA,8462,NA,NA,642,2,legacy,1024,2,48000,-16,experiment,HHSHH,0,even,9956,NA,NA,93300,1490,NA,NA,138767,1493,NA,NA,137682,138872,139515,138765,138872,Flanker Task,64,44590,69,yes,1024
92.85714286,92.85714286,646.5571429,646.5571429,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,69,0,69,0,69,0,0,0,69,69,69,69,69,Sat Sep 19 20:28:53 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\katri\OneDrive\Documents,no,mono,no,18,no,white,no,no,768,legacy,69,69,C:/Users/katri/OneDrive/Documents/krsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,k,NA,NA,s,669,NA,8462,NA,NA,669,2,legacy,1024,2,48000,-16,experiment,SSSSS,0,even,9956,NA,NA,93300,1490,NA,NA,140634,1493,NA,NA,139541,140739,141409,140632,140738,Flanker Task,65,45259,70,yes,1024
92.95774648,92.95774648,647.5070423,647.5070423,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,70,0,70,0,70,0,0,0,70,70,70,70,70,Sat Sep 19 20:28:53 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\katri\OneDrive\Documents,no,mono,no,18,no,white,no,no,768,legacy,70,70,C:/Users/katri/OneDrive/Documents/krsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,k,NA,NA,s,714,NA,8462,NA,NA,714,2,legacy,1024,2,48000,-16,experiment,HHSHH,0,even,9956,NA,NA,93300,1490,NA,NA,142510,1493,NA,NA,141416,142615,143329,142508,142614,Flanker Task,66,45973,71,yes,1024
93.05555556,93.05555556,645.5833333,645.5833333,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,71,0,71,0,71,0,0,0,71,71,71,71,71,Sat Sep 19 20:28:53 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\katri\OneDrive\Documents,no,mono,no,18,no,white,no,no,768,legacy,71,71,C:/Users/katri/OneDrive/Documents/krsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,k,NA,NA,s,509,NA,8462,NA,NA,509,2,legacy,1024,2,48000,-16,experiment,HHSHH,0,even,9956,NA,NA,93300,1490,NA,NA,144474,1493,NA,NA,143343,144578,145087,144472,144578,Flanker Task,67,46482,72,yes,1024
93.15068493,93.15068493,643.9863014,643.9863014,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,72,0,72,0,72,0,0,0,72,72,72,72,72,Sat Sep 19 20:28:53 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\katri\OneDrive\Documents,no,mono,no,18,no,white,no,no,768,legacy,72,72,C:/Users/katri/OneDrive/Documents/krsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,k,NA,NA,s,529,NA,8462,NA,NA,529,2,legacy,1024,2,48000,-16,experiment,HHSHH,0,even,9956,NA,NA,93300,1490,NA,NA,146196,1493,NA,NA,145113,146301,146830,146194,146300,Flanker Task,68,47011,73,yes,1024
93.24324324,93.24324324,641.8648649,641.8648649,black,legacy,legacy,legacy,0,incongrunet,uniform,1,undefined,1,h,0,0,0,73,0,73,0,73,0,0,0,73,73,73,73,73,Sat Sep 19 20:28:53 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\katri\OneDrive\Documents,no,mono,no,18,no,white,no,no,768,legacy,73,73,C:/Users/katri/OneDrive/Documents/krsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,k,NA,NA,h,487,NA,8462,NA,NA,487,2,legacy,1024,2,48000,-16,experiment,SSHSS,0,even,9956,NA,NA,93300,1490,NA,NA,147941,1493,NA,NA,146839,148045,148532,147939,148045,Flanker Task,69,47498,74,yes,1024
93.33333333,93.33333333,641.0133333,641.0133333,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,74,0,74,0,74,0,0,0,74,74,74,74,74,Sat Sep 19 20:28:53 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\katri\OneDrive\Documents,no,mono,no,18,no,white,no,no,768,legacy,74,74,C:/Users/katri/OneDrive/Documents/krsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,k,NA,NA,s,578,NA,8462,NA,NA,578,2,legacy,1024,2,48000,-16,experiment,SSSSS,0,even,9956,NA,NA,93300,1490,NA,NA,149618,1493,NA,NA,148540,149723,150301,149617,149722,Flanker Task,70,48076,75,yes,1024
93.42105263,93.42105263,639.8026316,639.8026316,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,75,0,75,0,75,0,0,0,75,75,75,75,75,Sat Sep 19 20:28:53 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\katri\OneDrive\Documents,no,mono,no,18,no,white,no,no,768,legacy,75,75,C:/Users/katri/OneDrive/Documents/krsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,k,NA,NA,h,549,NA,8462,NA,NA,549,2,legacy,1024,2,48000,-16,experiment,HHHHH,0,even,9956,NA,NA,93300,1490,NA,NA,151410,1493,NA,NA,150328,151512,152061,151408,151512,Flanker Task,71,48625,76,yes,1024
93.50649351,93.50649351,638.1038961,638.1038961,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,76,0,76,0,76,0,0,0,76,76,76,76,76,Sat Sep 19 20:28:53 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\katri\OneDrive\Documents,no,mono,no,18,no,white,no,no,768,legacy,76,76,C:/Users/katri/OneDrive/Documents/krsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,k,NA,NA,s,509,NA,8462,NA,NA,509,2,legacy,1024,2,48000,-16,experiment,SSSSS,0,even,9956,NA,NA,93300,1490,NA,NA,153154,1493,NA,NA,152065,153259,153769,153152,153259,Flanker Task,72,49134,77,yes,1024
93.58974359,93.58974359,636.2307692,636.2307692,black,legacy,legacy,legacy,0,incongrunet,uniform,1,undefined,1,h,0,0,0,77,0,77,0,77,0,0,0,77,77,77,77,77,Sat Sep 19 20:28:53 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\katri\OneDrive\Documents,no,mono,no,18,no,white,no,no,768,legacy,77,77,C:/Users/katri/OneDrive/Documents/krsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,k,NA,NA,h,492,NA,8462,NA,NA,492,2,legacy,1024,2,48000,-16,experiment,SSHSS,0,even,9956,NA,NA,93300,1490,NA,NA,154874,1493,NA,NA,153777,154979,155471,154872,154979,Flanker Task,73,49626,78,yes,1024
93.67088608,93.67088608,635.7594937,635.7594937,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,78,0,78,0,78,0,0,0,78,78,78,78,78,Sat Sep 19 20:28:53 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\katri\OneDrive\Documents,no,mono,no,18,no,white,no,no,768,legacy,78,78,C:/Users/katri/OneDrive/Documents/krsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,k,NA,NA,s,599,NA,8462,NA,NA,599,2,legacy,1024,2,48000,-16,experiment,SSSSS,0,even,9956,NA,NA,93300,1490,NA,NA,156568,1493,NA,NA,155480,156672,157272,156566,156672,Flanker Task,74,50225,79,yes,1024
93.75,93.75,635.725,635.725,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,79,0,79,0,79,0,0,0,79,79,79,79,79,Sat Sep 19 20:28:53 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\katri\OneDrive\Documents,no,mono,no,18,no,white,no,no,768,legacy,79,79,C:/Users/katri/OneDrive/Documents/krsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,k,NA,NA,s,633,NA,8462,NA,NA,633,2,legacy,1024,2,48000,-16,experiment,HHSHH,0,even,9956,NA,NA,93300,1490,NA,NA,158388,1493,NA,NA,157296,158492,159126,158386,158492,Flanker Task,75,50858,80,yes,1024
93.82716049,93.82716049,635.345679,635.345679,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,80,0,80,0,80,0,0,0,80,80,80,80,80,Sat Sep 19 20:28:53 2020,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\katri\OneDrive\Documents,no,mono,no,18,no,white,no,no,768,legacy,0,79,C:/Users/katri/OneDrive/Documents/krsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,k,h,NA,s,605,NA,8462,14888,NA,605,2,legacy,1024,2,48000,-16,experiment,SSSSS,0,even,9956,175065,NA,93300,1490,NA,NA,175124,1493,160177,NA,159134,175229,175835,175123,175228,Flanker Task,76,51463,81,yes,1024
92.68292683,92.68292683,634.902439,634.902439,black,legacy,legacy,legacy,0,congruent,uniform,0,undefined,0,h,0,0,0,81,0,81,0,81,0,0,0,81,81,81,81,81,Sat Sep 19 20:28:53 2020,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\katri\OneDrive\Documents,no,mono,no,18,no,white,no,no,768,legacy,1,79,C:/Users/katri/OneDrive/Documents/krsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,k,h,NA,s,599,NA,8462,14888,NA,599,2,legacy,1024,2,48000,-16,experiment,HHHHH,0,even,9956,175065,NA,93300,1490,176865,NA,177445,1493,160177,NA,175860,177549,178148,177443,177549,Flanker Task,76,52062,82,yes,1024
92.77108434,92.77108434,636.2771084,636.2771084,black,legacy,legacy,legacy,0,incongrunet,uniform,1,undefined,1,h,0,0,0,82,0,82,0,82,0,0,0,82,82,82,82,82,Sat Sep 19 20:28:53 2020,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\katri\OneDrive\Documents,no,mono,no,18,no,white,no,no,768,legacy,2,79,C:/Users/katri/OneDrive/Documents/krsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,k,h,NA,h,749,NA,8462,14888,NA,749,2,legacy,1024,2,48000,-16,experiment,SSHSS,0,even,9956,175065,NA,179177,1490,176865,NA,179754,1493,160177,NA,178174,179858,180607,179752,179858,Flanker Task,77,52811,83,yes,1024
92.85714286,92.85714286,635.9880952,635.9880952,black,legacy,legacy,legacy,0,incongrunet,uniform,1,undefined,1,h,0,0,0,83,0,83,0,83,0,0,0,83,83,83,83,83,Sat Sep 19 20:28:53 2020,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\katri\OneDrive\Documents,no,mono,no,18,no,white,no,no,768,legacy,3,79,C:/Users/katri/OneDrive/Documents/krsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,k,h,NA,h,612,NA,8462,14888,NA,612,2,legacy,1024,2,48000,-16,experiment,SSHSS,0,even,9956,175065,NA,179177,1490,181639,NA,182221,1493,160177,NA,180634,182325,182937,182219,182325,Flanker Task,78,53423,84,yes,1024
92.94117647,92.94117647,634.7647059,634.7647059,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,84,0,84,0,84,0,0,0,84,84,84,84,84,Sat Sep 19 20:28:53 2020,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\katri\OneDrive\Documents,no,mono,no,18,no,white,no,no,768,legacy,4,79,C:/Users/katri/OneDrive/Documents/krsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,k,h,NA,s,532,NA,8462,14888,NA,532,2,legacy,1024,2,48000,-16,experiment,SSSSS,0,even,9956,175065,NA,179177,1490,183963,NA,184528,1493,160177,NA,182962,184629,185161,184526,184629,Flanker Task,79,53955,85,yes,1024
91.86046512,91.86046512,634.8488372,634.8488372,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,s,0,0,0,85,0,85,0,85,0,0,0,85,85,85,85,85,Sat Sep 19 20:28:53 2020,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\katri\OneDrive\Documents,no,mono,no,18,no,white,no,no,768,legacy,5,79,C:/Users/katri/OneDrive/Documents/krsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,k,h,NA,h,642,NA,8462,14888,NA,642,2,legacy,1024,2,48000,-16,experiment,HHSHH,0,even,9956,175065,NA,179177,1490,183963,NA,186261,1493,160177,NA,185169,186365,187008,186258,186365,Flanker Task,79,54597,86,yes,1024
91.95402299,91.95402299,634.137931,634.137931,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,86,0,86,0,86,0,0,0,86,86,86,86,86,Sat Sep 19 20:28:53 2020,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\katri\OneDrive\Documents,no,mono,no,18,no,white,no,no,768,legacy,6,79,C:/Users/katri/OneDrive/Documents/krsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,k,h,NA,s,573,NA,8462,14888,NA,573,2,legacy,1024,2,48000,-16,experiment,SSSSS,0,even,9956,175065,NA,188020,1490,188525,NA,189104,1493,160177,NA,187017,189209,189783,189102,189209,Flanker Task,80,55170,87,yes,1024
92.04545455,92.04545455,632.4318182,632.4318182,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,87,0,87,0,87,0,0,0,87,87,87,87,87,Sat Sep 19 20:28:53 2020,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\katri\OneDrive\Documents,no,mono,no,18,no,white,no,no,768,legacy,7,79,C:/Users/katri/OneDrive/Documents/krsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,k,h,NA,s,484,NA,8462,14888,NA,484,2,legacy,1024,2,48000,-16,experiment,SSSSS,0,even,9956,175065,NA,188020,1490,188525,NA,190880,1493,160177,NA,189790,190982,191466,190879,190982,Flanker Task,81,55654,88,yes,1024
91.01123596,91.01123596,630.3707865,630.3707865,black,legacy,legacy,legacy,0,incongrunet,uniform,0,undefined,0,h,0,0,0,88,0,88,0,88,0,0,0,88,88,88,88,88,Sat Sep 19 20:28:53 2020,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\katri\OneDrive\Documents,no,mono,no,18,no,white,no,no,768,legacy,8,79,C:/Users/katri/OneDrive/Documents/krsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,k,h,NA,s,449,NA,8462,14888,NA,449,2,legacy,1024,2,48000,-16,experiment,SSHSS,0,even,9956,175065,NA,188020,1490,188525,NA,192572,1493,160177,NA,191493,192674,193124,192571,192674,Flanker Task,81,56103,89,yes,1024
91.11111111,91.11111111,631.0333333,631.0333333,black,legacy,legacy,legacy,0,incongrunet,uniform,1,undefined,1,h,0,0,0,89,0,89,0,89,0,0,0,89,89,89,89,89,Sat Sep 19 20:28:53 2020,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\katri\OneDrive\Documents,no,mono,no,18,no,white,no,no,768,legacy,9,79,C:/Users/katri/OneDrive/Documents/krsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,k,h,NA,h,690,NA,8462,14888,NA,690,2,legacy,1024,2,48000,-16,experiment,SSHSS,0,even,9956,175065,NA,194134,1490,188525,NA,194731,1493,160177,NA,193132,194835,195526,194730,194835,Flanker Task,82,56793,90,yes,1024
91.20879121,91.20879121,630.2967033,630.2967033,black,legacy,legacy,legacy,0,incongrunet,uniform,1,undefined,1,h,0,0,0,90,0,90,0,90,0,0,0,90,90,90,90,90,Sat Sep 19 20:28:53 2020,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\katri\OneDrive\Documents,no,mono,no,18,no,white,no,no,768,legacy,10,79,C:/Users/katri/OneDrive/Documents/krsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,k,h,NA,h,564,NA,8462,14888,NA,564,2,legacy,1024,2,48000,-16,experiment,SSHSS,0,even,9956,175065,NA,194134,1490,196564,NA,197142,1493,160177,NA,195555,197246,197810,197141,197246,Flanker Task,83,57357,91,yes,1024
91.30434783,91.30434783,630.8586957,630.8586957,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,91,0,91,0,91,0,0,0,91,91,91,91,91,Sat Sep 19 20:28:53 2020,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\katri\OneDrive\Documents,no,mono,no,18,no,white,no,no,768,legacy,11,79,C:/Users/katri/OneDrive/Documents/krsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,k,h,NA,s,682,NA,8462,14888,NA,682,2,legacy,1024,2,48000,-16,experiment,HHSHH,0,even,9956,175065,NA,194134,1490,196564,NA,198902,1493,160177,NA,197817,199006,199689,198899,199006,Flanker Task,84,58039,92,yes,1024
91.39784946,91.39784946,630.9462366,630.9462366,black,legacy,legacy,legacy,0,incongrunet,uniform,1,undefined,1,h,0,0,0,92,0,92,0,92,0,0,0,92,92,92,92,92,Sat Sep 19 20:28:53 2020,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\katri\OneDrive\Documents,no,mono,no,18,no,white,no,no,768,legacy,12,79,C:/Users/katri/OneDrive/Documents/krsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,k,h,NA,h,639,NA,8462,14888,NA,639,2,legacy,1024,2,48000,-16,experiment,SSHSS,0,even,9956,175065,NA,194134,1490,200695,NA,201292,1493,160177,NA,199692,201395,202034,201291,201395,Flanker Task,85,58678,93,yes,1024
91.4893617,91.4893617,630.5957447,630.5957447,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,93,0,93,0,93,0,0,0,93,93,93,93,93,Sat Sep 19 20:28:53 2020,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\katri\OneDrive\Documents,no,mono,no,18,no,white,no,no,768,legacy,13,79,C:/Users/katri/OneDrive/Documents/krsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,k,h,NA,s,598,NA,8462,14888,NA,598,2,legacy,1024,2,48000,-16,experiment,SSSSS,0,even,9956,175065,NA,194134,1490,203047,NA,203629,1493,160177,NA,202043,203731,204329,203627,203731,Flanker Task,86,59276,94,yes,1024
90.52631579,90.52631579,630.1263158,630.1263158,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,s,0,0,0,94,0,94,0,94,0,0,0,94,94,94,94,94,Sat Sep 19 20:28:53 2020,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\katri\OneDrive\Documents,no,mono,no,18,no,white,no,no,768,legacy,14,79,C:/Users/katri/OneDrive/Documents/krsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,k,h,NA,h,586,NA,8462,14888,NA,586,2,legacy,1024,2,48000,-16,experiment,HHSHH,0,even,9956,175065,NA,194134,1490,203047,NA,205406,1493,160177,NA,204337,205511,206097,205404,205510,Flanker Task,86,59862,95,yes,1024
90.625,90.625,632.1354167,632.1354167,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,95,0,95,0,95,0,0,0,95,95,95,95,95,Sat Sep 19 20:28:53 2020,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\katri\OneDrive\Documents,no,mono,no,18,no,white,no,no,768,legacy,15,79,C:/Users/katri/OneDrive/Documents/krsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,k,h,NA,s,823,NA,8462,14888,NA,823,2,legacy,1024,2,48000,-16,experiment,HHSHH,0,even,9956,175065,NA,207110,1490,203047,NA,207702,1493,160177,NA,206106,207812,208635,207701,207812,Flanker Task,87,60685,96,yes,1024
90.72164948,90.72164948,631.5360825,631.5360825,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,96,0,96,0,96,0,0,0,96,96,96,96,96,Sat Sep 19 20:28:53 2020,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\katri\OneDrive\Documents,no,mono,no,18,no,white,no,no,768,legacy,16,79,C:/Users/katri/OneDrive/Documents/krsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,k,h,NA,s,574,NA,8462,14888,NA,574,2,legacy,1024,2,48000,-16,experiment,SSSSS,0,even,9956,175065,NA,207110,1490,209645,NA,210243,1493,160177,NA,208643,210346,210920,210242,210346,Flanker Task,88,61259,97,yes,1024
90.81632653,90.81632653,630.255102,630.255102,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,97,0,97,0,97,0,0,0,97,97,97,97,97,Sat Sep 19 20:28:53 2020,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\katri\OneDrive\Documents,no,mono,no,18,no,white,no,no,768,legacy,17,79,C:/Users/katri/OneDrive/Documents/krsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,k,h,NA,h,506,NA,8462,14888,NA,506,2,legacy,1024,2,48000,-16,experiment,HHHHH,0,even,9956,175065,NA,207110,1490,209645,NA,212060,1493,160177,NA,210929,212166,212673,212058,212166,Flanker Task,89,61765,98,yes,1024
90.90909091,90.90909091,628.2020202,628.2020202,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,98,0,98,0,98,0,0,0,98,98,98,98,98,Sat Sep 19 20:28:53 2020,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\katri\OneDrive\Documents,no,mono,no,18,no,white,no,no,768,legacy,18,79,C:/Users/katri/OneDrive/Documents/krsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,k,h,NA,h,427,NA,8462,14888,NA,427,2,legacy,1024,2,48000,-16,experiment,HHHHH,0,even,9956,175065,NA,207110,1490,209645,NA,213780,1493,160177,NA,212681,213884,214312,213778,213884,Flanker Task,90,62192,99,yes,1024
91,91,626.42,626.42,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,99,0,99,0,99,0,0,0,99,99,99,99,99,Sat Sep 19 20:28:53 2020,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\katri\OneDrive\Documents,no,mono,no,18,no,white,no,no,768,legacy,19,79,C:/Users/katri/OneDrive/Documents/krsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,k,h,NA,s,450,NA,8462,14888,NA,450,2,legacy,1024,2,48000,-16,experiment,SSSSS,0,even,9956,175065,NA,207110,1490,209645,NA,215417,1493,160177,NA,214322,215522,215973,215416,215521,Flanker Task,91,62642,100,yes,1024
91.08910891,91.08910891,625.019802,625.019802,black,legacy,legacy,legacy,0,incongrunet,uniform,1,undefined,1,h,0,0,0,100,0,100,0,100,0,0,0,100,100,100,100,100,Sat Sep 19 20:28:53 2020,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\katri\OneDrive\Documents,no,mono,no,18,no,white,no,no,768,legacy,20,79,C:/Users/katri/OneDrive/Documents/krsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,k,h,NA,h,485,NA,8462,14888,NA,485,2,legacy,1024,2,48000,-16,experiment,SSHSS,0,even,9956,175065,NA,207110,1490,209645,NA,217098,1493,160177,NA,215998,217202,217688,217096,217202,Flanker Task,92,63127,101,yes,1024
91.17647059,91.17647059,623.6666667,623.6666667,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,101,0,101,0,101,0,0,0,101,101,101,101,101,Sat Sep 19 20:28:53 2020,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\katri\OneDrive\Documents,no,mono,no,18,no,white,no,no,768,legacy,21,79,C:/Users/katri/OneDrive/Documents/krsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,k,h,NA,s,487,NA,8462,14888,NA,487,2,legacy,1024,2,48000,-16,experiment,SSSSS,0,even,9956,175065,NA,207110,1490,209645,NA,218793,1493,160177,NA,217696,218897,219385,218791,218897,Flanker Task,93,63614,102,yes,1024
91.26213592,91.26213592,622.4660194,622.4660194,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,102,0,102,0,102,0,0,0,102,102,102,102,102,Sat Sep 19 20:28:53 2020,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\katri\OneDrive\Documents,no,mono,no,18,no,white,no,no,768,legacy,22,79,C:/Users/katri/OneDrive/Documents/krsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,k,h,NA,s,500,NA,8462,14888,NA,500,2,legacy,1024,2,48000,-16,experiment,SSSSS,0,even,9956,175065,NA,207110,1490,209645,NA,220491,1493,160177,NA,219394,220596,221096,220491,220596,Flanker Task,94,64114,103,yes,1024
91.34615385,91.34615385,620.4423077,620.4423077,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,103,0,103,0,103,0,0,0,103,103,103,103,103,Sat Sep 19 20:28:53 2020,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\katri\OneDrive\Documents,no,mono,no,18,no,white,no,no,768,legacy,23,79,C:/Users/katri/OneDrive/Documents/krsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,k,h,NA,h,412,NA,8462,14888,NA,412,2,legacy,1024,2,48000,-16,experiment,HHHHH,0,even,9956,175065,NA,207110,1490,209645,NA,222206,1493,160177,NA,221105,222310,222723,222205,222310,Flanker Task,95,64526,104,yes,1024
