"acc","accuracy","average_response_time","avg_rt","background","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_Instruction","correct_keyboard_response","correct_response","count_Block1","count_Block2","count_Block3","count_Errorfeedback","count_Finish","count_Fixation","count_ISI","count_Instruction","count_Instruction2","count_Instruction3","count_experiment","count_faster","count_keyboard_response","count_logger","count_sequence","count_stimulus","datetime","deadline","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_Block1","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_Finish","response_Instruction","response_Instruction2","response_Instruction3","response_keyboard_response","response_time","response_time_Finish","response_time_Instruction","response_time_Instruction2","response_time_Instruction3","response_time_keyboard_response","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_nr","subject_parity","time_Block1","time_Block2","time_Block3","time_Errorfeedback","time_Finish","time_Fixation","time_ISI","time_Instruction","time_Instruction2","time_Instruction3","time_experiment","time_faster","time_keyboard_response","time_logger","time_sequence","time_stimulus","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"85.8695652173913","85.8695652173913","484.29891304347825","484.29891304347825","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","183","0","183","183","0","0","0","0","183","183","183","183","183","Sat Sep 19 10:43:40 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","23","79","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","q","h","s","s","769","NA","58728","36807","64332","769","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","61198","237842","445626","488603","NA","495001","493945","2461","201033","381292","2446","493432","495115","495886","494990","495115","Flanker Task ","158","89111","184","yes","1024"
"85.94594594594595","85.94594594594595","484.1027027027027","484.1027027027027","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","184","0","184","184","0","0","0","0","184","184","184","184","184","Sat Sep 19 10:43:40 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","24","79","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","q","h","s","s","448","NA","58728","36807","64332","448","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","61198","237842","445626","488603","NA","497477","496419","2461","201033","381292","2446","495906","497591","498041","497465","497591","Flanker Task ","159","89559","185","yes","1024"
"86.02150537634408","86.02150537634408","484.38709677419354","484.38709677419354","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","185","0","185","185","0","0","0","0","185","185","185","185","185","Sat Sep 19 10:43:40 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","25","79","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","q","h","s","h","537","NA","58728","36807","64332","537","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","61198","237842","445626","488603","NA","499632","498575","2461","201033","381292","2446","498062","499747","500286","499620","499747","Flanker Task ","160","90096","186","yes","1024"
"86.09625668449198","86.09625668449198","484.2032085561497","484.2032085561497","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","186","0","186","186","0","0","0","0","186","186","186","186","186","Sat Sep 19 10:43:40 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","26","79","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","q","h","s","s","450","NA","58728","36807","64332","450","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","61198","237842","445626","488603","NA","501878","500821","2461","201033","381292","2446","500307","501992","502443","501866","501992","Flanker Task ","161","90546","187","yes","1024"
"86.17021276595744","86.17021276595744","484.49468085106383","484.49468085106383","black","legacy","legacy","legacy","0","incongruent ","uniform","1","undefined","1","h","0","0","0","187","0","187","187","0","0","0","0","187","187","187","187","187","Sat Sep 19 10:43:40 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","27","79","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","q","h","s","h","539","NA","58728","36807","64332","539","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","61198","237842","445626","488603","NA","504034","502978","2461","201033","381292","2446","502464","504148","504689","504022","504148","Flanker Task ","162","91085","188","yes","1024"
"86.24338624338624","86.24338624338624","484.5238095238095","484.5238095238095","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","188","0","188","188","0","0","0","0","188","188","188","188","188","Sat Sep 19 10:43:40 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","28","79","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","q","h","s","h","490","NA","58728","36807","64332","490","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","61198","237842","445626","488603","NA","506280","505222","2461","201033","381292","2446","504709","506394","506885","506268","506394","Flanker Task ","163","91575","189","yes","1024"
"86.3157894736842","86.3157894736842","484.17894736842106","484.17894736842106","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","189","0","189","189","0","0","0","0","189","189","189","189","189","Sat Sep 19 10:43:40 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","29","79","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","q","h","s","h","419","NA","58728","36807","64332","419","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","61198","237842","445626","488603","NA","508476","507419","2461","201033","381292","2446","506906","508590","509011","508464","508590","Flanker Task ","164","91994","190","yes","1024"
"86.38743455497382","86.38743455497382","484.4659685863874","484.4659685863874","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","190","0","190","190","0","0","0","0","190","190","190","190","190","Sat Sep 19 10:43:40 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","30","79","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","q","h","s","s","539","NA","58728","36807","64332","539","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","61198","237842","445626","488603","NA","510601","509544","2461","201033","381292","2446","509031","510716","511256","510589","510716","Flanker Task ","165","92533","191","yes","1024"
"86.45833333333333","86.45833333333333","484.2760416666667","484.2760416666667","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","191","0","191","191","0","0","0","0","191","191","191","191","191","Sat Sep 19 10:43:40 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","31","79","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","q","h","s","s","448","NA","58728","36807","64332","448","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","61198","237842","445626","488603","NA","512849","511790","2461","201033","381292","2446","511277","512963","513412","512837","512963","Flanker Task ","166","92981","192","yes","1024"
"86.52849740932642","86.52849740932642","484.0362694300518","484.0362694300518","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","192","0","192","192","0","0","0","0","192","192","192","192","192","Sat Sep 19 10:43:40 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","32","79","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","q","h","s","s","438","NA","58728","36807","64332","438","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","61198","237842","445626","488603","NA","515003","513947","2461","201033","381292","2446","513434","515117","515556","514992","515117","Flanker Task ","167","93419","193","yes","1024"
"86.5979381443299","86.5979381443299","483.8144329896907","483.8144329896907","black","legacy","legacy","legacy","0","congrunent ","uniform","1","undefined","1","s","0","0","0","193","0","193","193","0","0","0","0","193","193","193","193","193","Sat Sep 19 10:43:40 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","33","79","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","q","h","s","s","441","NA","58728","36807","64332","441","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","61198","237842","445626","488603","NA","517149","516091","2461","201033","381292","2446","515578","517263","517708","517137","517263","Flanker Task ","168","93860","194","yes","1024"
"86.15384615384616","86.15384615384616","483.33846153846156","483.33846153846156","black","legacy","legacy","legacy","0","incongruent ","uniform","0","undefined","0","h","0","0","0","194","0","194","194","0","0","0","0","194","194","194","194","194","Sat Sep 19 10:43:40 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","34","79","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","q","h","s","s","391","NA","58728","36807","64332","391","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","61198","237842","445626","488603","NA","519300","518243","2461","201033","381292","2446","517730","519415","519807","519288","519414","Flanker Task ","168","94251","195","yes","1024"
"86.22448979591837","86.22448979591837","483.4540816326531","483.4540816326531","black","legacy","legacy","legacy","0","incongruent ","uniform","1","undefined","1","h","0","0","0","195","0","195","195","0","0","0","0","195","195","195","195","195","Sat Sep 19 10:43:40 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","35","79","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","q","h","s","h","506","NA","58728","36807","64332","506","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","61198","237842","445626","519829","NA","521913","520855","2461","201033","381292","2446","520342","522027","522535","521901","522027","Flanker Task ","169","94757","196","yes","1024"
"86.29441624365482","86.29441624365482","483.43654822335026","483.43654822335026","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","196","0","196","196","0","0","0","0","196","196","196","196","196","Sat Sep 19 10:43:40 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","36","79","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","q","h","s","h","480","NA","58728","36807","64332","480","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","61198","237842","445626","519829","NA","524132","523074","2461","201033","381292","2446","522561","524247","524729","524120","524246","Flanker Task ","170","95237","197","yes","1024"
"86.36363636363636","86.36363636363636","483.0656565656566","483.0656565656566","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","197","0","197","197","0","0","0","0","197","197","197","197","197","Sat Sep 19 10:43:40 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","37","79","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","q","h","s","h","410","NA","58728","36807","64332","410","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","61198","237842","445626","519829","NA","526320","525263","2461","201033","381292","2446","524750","526434","526846","526309","526434","Flanker Task ","171","95647","198","yes","1024"
"86.4321608040201","86.4321608040201","482.5577889447236","482.5577889447236","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","198","0","198","198","0","0","0","0","198","198","198","198","198","Sat Sep 19 10:43:40 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","38","79","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","q","h","s","h","382","NA","58728","36807","64332","382","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","61198","237842","445626","519829","NA","528439","527382","2461","201033","381292","2446","526869","528553","528937","528427","528553","Flanker Task ","172","96029","199","yes","1024"
"86.5","86.5","482.83","482.83","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","199","0","199","199","0","0","0","0","199","199","199","199","199","Sat Sep 19 10:43:40 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","39","79","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","q","h","s","s","537","NA","58728","36807","64332","537","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","61198","237842","445626","519829","NA","530529","529472","2461","201033","381292","2446","528958","530643","531182","530517","530643","Flanker Task ","173","96566","200","yes","1024"
"86.06965174129353","86.06965174129353","483.17910447761193","483.17910447761193","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","s","0","0","0","200","0","200","200","0","0","0","0","200","200","200","200","200","Sat Sep 19 10:43:40 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","40","79","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","q","h","s","h","553","NA","58728","36807","64332","553","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","61198","237842","445626","519829","NA","532773","531716","2461","201033","381292","2446","531203","532887","533442","532761","532887","Flanker Task ","173","97119","201","yes","1024"
"86.13861386138613","86.13861386138613","483.3910891089109","483.3910891089109","black","legacy","legacy","legacy","0","incongruent ","uniform","1","undefined","1","h","0","0","0","201","0","201","201","0","0","0","0","201","201","201","201","201","Sat Sep 19 10:43:40 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","41","79","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","q","h","s","h","526","NA","58728","36807","64332","526","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","61198","237842","445626","533463","NA","535548","534490","2461","201033","381292","2446","533976","535663","536191","535536","535663","Flanker Task ","174","97645","202","yes","1024"
"86.20689655172414","86.20689655172414","483.1871921182266","483.1871921182266","black","legacy","legacy","legacy","0","congrunent ","uniform","1","undefined","1","s","0","0","0","202","0","202","202","0","0","0","0","202","202","202","202","202","Sat Sep 19 10:43:40 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","42","79","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","q","h","s","s","442","NA","58728","36807","64332","442","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","61198","237842","445626","533463","NA","537783","536726","2461","201033","381292","2446","536213","537897","538341","537771","537897","Flanker Task ","175","98087","203","yes","1024"
"86.27450980392157","86.27450980392157","483.02941176470586","483.02941176470586","black","legacy","legacy","legacy","0","congrunent ","uniform","1","undefined","1","s","0","0","0","203","0","203","203","0","0","0","0","203","203","203","203","203","Sat Sep 19 10:43:40 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","43","79","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","q","h","s","s","451","NA","58728","36807","64332","451","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","61198","237842","445626","533463","NA","539933","538876","2461","201033","381292","2446","538362","540047","540500","539921","540047","Flanker Task ","176","98538","204","yes","1024"
"86.34146341463415","86.34146341463415","483.7317073170732","483.7317073170732","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","204","0","204","204","0","0","0","0","204","204","204","204","204","Sat Sep 19 10:43:40 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","44","79","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","q","h","s","s","627","NA","58728","36807","64332","627","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","61198","237842","445626","533463","NA","542091","541034","2461","201033","381292","2446","540521","542206","542835","542079","542205","Flanker Task ","177","99165","205","yes","1024"
"86.40776699029126","86.40776699029126","483.49514563106794","483.49514563106794","black","legacy","legacy","legacy","0","congrunent ","uniform","1","undefined","1","s","0","0","0","205","0","205","205","0","0","0","0","205","205","205","205","205","Sat Sep 19 10:43:40 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","45","79","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","q","h","s","s","435","NA","58728","36807","64332","435","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","61198","237842","445626","533463","NA","544429","543371","2461","201033","381292","2446","542857","544544","544981","544418","544544","Flanker Task ","178","99600","206","yes","1024"
"86.47342995169082","86.47342995169082","483.59420289855075","483.59420289855075","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","206","0","206","206","0","0","0","0","206","206","206","206","206","Sat Sep 19 10:43:40 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","46","79","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","q","h","s","h","504","NA","58728","36807","64332","504","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","61198","237842","445626","533463","NA","546572","545515","2461","201033","381292","2446","545002","546687","547193","546560","546687","Flanker Task ","179","100104","207","yes","1024"
"86.53846153846153","86.53846153846153","483.8701923076923","483.8701923076923","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","207","0","207","207","0","0","0","0","207","207","207","207","207","Sat Sep 19 10:43:40 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","47","79","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","q","h","s","s","541","NA","58728","36807","64332","541","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","61198","237842","445626","533463","NA","548786","547728","2461","201033","381292","2446","547214","548900","549443","548774","548900","Flanker Task ","180","100645","208","yes","1024"
"86.60287081339713","86.60287081339713","484.3444976076555","484.3444976076555","black","legacy","legacy","legacy","0","incongruent ","uniform","1","undefined","1","h","0","0","0","208","0","208","208","0","0","0","0","208","208","208","208","208","Sat Sep 19 10:43:40 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","48","79","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","q","h","s","h","583","NA","58728","36807","64332","583","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","61198","237842","445626","533463","NA","551034","549978","2461","201033","381292","2446","549464","551148","551733","551022","551148","Flanker Task ","181","101228","209","yes","1024"
"86.66666666666667","86.66666666666667","484.55238095238093","484.55238095238093","black","legacy","legacy","legacy","0","incongruent ","uniform","1","undefined","1","h","0","0","0","209","0","209","209","0","0","0","0","209","209","209","209","209","Sat Sep 19 10:43:40 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","49","79","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","q","h","s","h","528","NA","58728","36807","64332","528","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","61198","237842","445626","533463","NA","553323","552266","2461","201033","381292","2446","551753","553437","553967","553311","553437","Flanker Task ","182","101756","210","yes","1024"
"86.72985781990522","86.72985781990522","484.3507109004739","484.3507109004739","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","210","0","210","210","0","0","0","0","210","210","210","210","210","Sat Sep 19 10:43:40 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","50","79","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","q","h","s","h","442","NA","58728","36807","64332","442","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","61198","237842","445626","533463","NA","555559","554502","2461","201033","381292","2446","553989","555674","556118","555547","555673","Flanker Task ","183","102198","211","yes","1024"
"86.79245283018868","86.79245283018868","484.4339622641509","484.4339622641509","black","legacy","legacy","legacy","0","incongruent ","uniform","1","undefined","1","h","0","0","0","211","0","211","211","0","0","0","0","211","211","211","211","211","Sat Sep 19 10:43:40 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","51","79","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","q","h","s","h","502","NA","58728","36807","64332","502","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","61198","237842","445626","533463","NA","557710","556652","2461","201033","381292","2446","556139","557824","558328","557698","557824","Flanker Task ","184","102700","212","yes","1024"
"86.85446009389672","86.85446009389672","484.4835680751174","484.4835680751174","black","legacy","legacy","legacy","0","congrunent ","uniform","1","undefined","1","s","0","0","0","212","0","212","212","0","0","0","0","212","212","212","212","212","Sat Sep 19 10:43:40 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","52","79","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","q","h","s","s","495","NA","58728","36807","64332","495","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","61198","237842","445626","533463","NA","559919","558861","2461","201033","381292","2446","558348","560033","560530","559907","560033","Flanker Task ","185","103195","213","yes","1024"
"86.91588785046729","86.91588785046729","484.4672897196262","484.4672897196262","black","legacy","legacy","legacy","0","incongruent ","uniform","1","undefined","1","h","0","0","0","213","0","213","213","0","0","0","0","213","213","213","213","213","Sat Sep 19 10:43:40 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","53","79","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","q","h","s","h","481","NA","58728","36807","64332","481","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","61198","237842","445626","533463","NA","562120","561063","2461","201033","381292","2446","560550","562234","562717","562109","562234","Flanker Task ","186","103676","214","yes","1024"
"86.97674418604652","86.97674418604652","484.47441860465113","484.47441860465113","black","legacy","legacy","legacy","0","congrunent ","uniform","1","undefined","1","s","0","0","0","214","0","214","214","0","0","0","0","214","214","214","214","214","Sat Sep 19 10:43:40 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","54","79","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","q","h","s","s","486","NA","58728","36807","64332","486","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","61198","237842","445626","533463","NA","564309","563251","2461","201033","381292","2446","562738","564423","564911","564297","564423","Flanker Task ","187","104162","215","yes","1024"
"86.57407407407408","86.57407407407408","484.75925925925924","484.75925925925924","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","s","0","0","0","215","0","215","215","0","0","0","0","215","215","215","215","215","Sat Sep 19 10:43:40 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","55","79","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","q","h","s","h","546","NA","58728","36807","64332","546","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","61198","237842","445626","533463","NA","566502","565444","2461","201033","381292","2446","564931","566616","567164","566490","566616","Flanker Task ","187","104708","216","yes","1024"
"86.63594470046083","86.63594470046083","485.4930875576037","485.4930875576037","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","216","0","216","216","0","0","0","0","216","216","216","216","216","Sat Sep 19 10:43:40 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","56","79","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","q","h","s","h","644","NA","58728","36807","64332","644","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","61198","237842","445626","567185","NA","569270","568211","2461","201033","381292","2446","567698","569385","570031","569259","569385","Flanker Task ","188","105352","217","yes","1024"
"86.69724770642202","86.69724770642202","485.27064220183485","485.27064220183485","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","217","0","217","217","0","0","0","0","217","217","217","217","217","Sat Sep 19 10:43:40 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","57","79","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","q","h","s","h","437","NA","58728","36807","64332","437","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","61198","237842","445626","567185","NA","571621","570564","2461","201033","381292","2446","570051","571736","572175","571609","571735","Flanker Task ","189","105789","218","yes","1024"
"86.7579908675799","86.7579908675799","485.351598173516","485.351598173516","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","218","0","218","218","0","0","0","0","218","218","218","218","218","Sat Sep 19 10:43:40 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","58","79","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","q","h","s","h","503","NA","58728","36807","64332","503","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","61198","237842","445626","567185","NA","573766","572709","2461","201033","381292","2446","572195","573880","574385","573754","573880","Flanker Task ","190","106292","219","yes","1024"
