acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,compensation,condition,coordinates,correct,correct_instructions1,correct_keyboard_response,correct_response,count_Block1,count_Block2,count_Block3,count_ISI,count_errorFeedback,count_experiment,count_faster,count_finish,count_fixation,count_instructions1,count_instructions3,count_instrutions2,count_keyboard_response,count_logger,count_sequence,count_stimulus,datetime,deadline,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_Block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_finish,response_instructions1,response_instructions3,response_instrutions2,response_keyboard_response,response_time,response_time_finish,response_time_instructions1,response_time_instructions3,response_time_instrutions2,response_time_keyboard_response,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stimulus,subject_nr,subject_parity,time_Block1,time_Block2,time_Block3,time_ISI,time_errorFeedback,time_experiment,time_faster,time_finish,time_fixation,time_instructions1,time_instructions3,time_instrutions2,time_keyboard_response,time_logger,time_sequence,time_stimulus,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
94.59459459,94.59459459,379.1351351,379.1351351,black,legacy,legacy,legacy,0,congruent,uniform,0,undefined,0,h,0,0,0,36,36,0,36,0,36,0,0,0,36,36,36,36,Sun Sep 24 12:33:15 2023,1500,The main experiment item,yes,Flankertask.osexp,/Users/Thingtwo/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,36,36,/Users/Thingtwo/Desktop/NC-subject-2.csv,legacy,Lentiform Loewenfeld,3.3.14,0,s,NA,h,NA,NA,s,283,NA,9439,NA,NA,283,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,11550,NA,NA,66597,26468,2077,NA,NA,67646,2104,NA,NA,67753,68037,67640,67753,New experiment,35,14028,37,yes,1024
94.73684211,94.73684211,377.9473684,377.9473684,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,37,37,0,37,0,37,0,0,0,37,37,37,37,Sun Sep 24 12:33:15 2023,1500,The main experiment item,yes,Flankertask.osexp,/Users/Thingtwo/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,37,37,/Users/Thingtwo/Desktop/NC-subject-2.csv,legacy,Lentiform Loewenfeld,3.3.14,0,s,NA,h,NA,NA,s,334,NA,9439,NA,NA,334,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,11550,NA,NA,68550,68041,2077,NA,NA,69596,2104,NA,NA,69702,70037,69591,69702,New experiment,36,14362,38,yes,1024
94.87179487,94.87179487,377.4615385,377.4615385,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,38,38,0,38,0,38,0,0,0,38,38,38,38,Sun Sep 24 12:33:15 2023,1500,The main experiment item,yes,Flankertask.osexp,/Users/Thingtwo/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,38,38,/Users/Thingtwo/Desktop/NC-subject-2.csv,legacy,Lentiform Loewenfeld,3.3.14,0,h,NA,h,NA,NA,h,359,NA,9439,NA,NA,359,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,11550,NA,NA,70041,68041,2077,NA,NA,71090,2104,NA,NA,71197,71556,71085,71196,New experiment,37,14721,39,yes,1024
95,95,378.925,378.925,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,39,39,0,39,0,39,0,0,0,39,39,39,39,Sun Sep 24 12:33:15 2023,1500,The main experiment item,yes,Flankertask.osexp,/Users/Thingtwo/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,39,39,/Users/Thingtwo/Desktop/NC-subject-2.csv,legacy,Lentiform Loewenfeld,3.3.14,0,h,NA,h,NA,NA,h,436,NA,9439,NA,NA,436,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,11550,NA,NA,71561,68041,2077,NA,NA,72610,2104,NA,NA,72716,73152,72603,72716,New experiment,38,15157,40,yes,1024
95.12195122,95.12195122,379.3658537,379.3658537,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,40,40,0,40,0,40,0,0,0,40,40,40,40,Sun Sep 24 12:33:15 2023,1500,The main experiment item,yes,Flankertask.osexp,/Users/Thingtwo/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,40,40,/Users/Thingtwo/Desktop/NC-subject-2.csv,legacy,Lentiform Loewenfeld,3.3.14,0,s,NA,h,NA,NA,s,397,NA,9439,NA,NA,397,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,11550,NA,NA,73157,68041,2077,NA,NA,74206,2104,NA,NA,74312,74709,74199,74312,New experiment,39,15554,41,yes,1024
95.23809524,95.23809524,378.8333333,378.8333333,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,41,41,0,41,0,41,0,0,0,41,41,41,41,Sun Sep 24 12:33:15 2023,1500,The main experiment item,yes,Flankertask.osexp,/Users/Thingtwo/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,41,41,/Users/Thingtwo/Desktop/NC-subject-2.csv,legacy,Lentiform Loewenfeld,3.3.14,0,s,NA,h,NA,NA,s,357,NA,9439,NA,NA,357,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,11550,NA,NA,74714,68041,2077,NA,NA,75763,2104,NA,NA,75869,76226,75756,75869,New experiment,40,15911,42,yes,1024
95.34883721,95.34883721,379.4883721,379.4883721,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,42,42,0,42,0,42,0,0,0,42,42,42,42,Sun Sep 24 12:33:15 2023,1500,The main experiment item,yes,Flankertask.osexp,/Users/Thingtwo/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,42,42,/Users/Thingtwo/Desktop/NC-subject-2.csv,legacy,Lentiform Loewenfeld,3.3.14,0,s,NA,h,NA,NA,s,407,NA,9439,NA,NA,407,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,11550,NA,NA,76231,68041,2077,NA,NA,77280,2104,NA,NA,77386,77794,77273,77386,New experiment,41,16318,43,yes,1024
95.45454545,95.45454545,379.3181818,379.3181818,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,43,43,0,43,0,43,0,0,0,43,43,43,43,Sun Sep 24 12:33:15 2023,1500,The main experiment item,yes,Flankertask.osexp,/Users/Thingtwo/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,43,43,/Users/Thingtwo/Desktop/NC-subject-2.csv,legacy,Lentiform Loewenfeld,3.3.14,0,h,NA,h,NA,NA,h,372,NA,9439,NA,NA,372,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,11550,NA,NA,77799,68041,2077,NA,NA,78847,2104,NA,NA,78953,79326,78841,78953,New experiment,42,16690,44,yes,1024
95.55555556,95.55555556,378.1777778,378.1777778,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,44,44,0,44,0,44,0,0,0,44,44,44,44,Sun Sep 24 12:33:15 2023,1500,The main experiment item,yes,Flankertask.osexp,/Users/Thingtwo/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,44,44,/Users/Thingtwo/Desktop/NC-subject-2.csv,legacy,Lentiform Loewenfeld,3.3.14,0,s,NA,h,NA,NA,s,328,NA,9439,NA,NA,328,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,11550,NA,NA,79331,68041,2077,NA,NA,80381,2104,NA,NA,80487,80816,80374,80487,New experiment,43,17018,45,yes,1024
95.65217391,95.65217391,378.8695652,378.8695652,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,45,45,0,45,0,45,0,0,0,45,45,45,45,Sun Sep 24 12:33:15 2023,1500,The main experiment item,yes,Flankertask.osexp,/Users/Thingtwo/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,45,45,/Users/Thingtwo/Desktop/NC-subject-2.csv,legacy,Lentiform Loewenfeld,3.3.14,0,s,NA,h,NA,NA,s,410,NA,9439,NA,NA,410,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,11550,NA,NA,80820,68041,2077,NA,NA,81869,2104,NA,NA,81975,82386,81863,81975,New experiment,44,17428,46,yes,1024
95.74468085,95.74468085,378.3404255,378.3404255,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,46,46,0,46,0,46,0,0,0,46,46,46,46,Sun Sep 24 12:33:15 2023,1500,The main experiment item,yes,Flankertask.osexp,/Users/Thingtwo/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,46,46,/Users/Thingtwo/Desktop/NC-subject-2.csv,legacy,Lentiform Loewenfeld,3.3.14,0,h,NA,h,NA,NA,h,354,NA,9439,NA,NA,354,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,11550,NA,NA,82390,68041,2077,NA,NA,83439,2104,NA,NA,83546,83901,83433,83545,New experiment,45,17782,47,yes,1024
95.83333333,95.83333333,378.5416667,378.5416667,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,47,47,0,47,0,47,0,0,0,47,47,47,47,Sun Sep 24 12:33:15 2023,1500,The main experiment item,yes,Flankertask.osexp,/Users/Thingtwo/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,47,47,/Users/Thingtwo/Desktop/NC-subject-2.csv,legacy,Lentiform Loewenfeld,3.3.14,0,s,NA,h,NA,NA,s,388,NA,9439,NA,NA,388,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,11550,NA,NA,83905,68041,2077,NA,NA,84955,2104,NA,NA,85062,85451,84948,85062,New experiment,46,18170,48,yes,1024
95.91836735,95.91836735,378.5102041,378.5102041,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,48,48,0,48,0,48,0,0,0,48,48,48,48,Sun Sep 24 12:33:15 2023,1500,The main experiment item,yes,Flankertask.osexp,/Users/Thingtwo/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,48,48,/Users/Thingtwo/Desktop/NC-subject-2.csv,legacy,Lentiform Loewenfeld,3.3.14,0,s,NA,h,NA,NA,s,377,NA,9439,NA,NA,377,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,11550,NA,NA,85455,68041,2077,NA,NA,86503,2104,NA,NA,86609,86986,86497,86609,New experiment,47,18547,49,yes,1024
96,96,378.74,378.74,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,49,49,0,49,0,49,0,0,0,49,49,49,49,Sun Sep 24 12:33:15 2023,1500,The main experiment item,yes,Flankertask.osexp,/Users/Thingtwo/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,49,49,/Users/Thingtwo/Desktop/NC-subject-2.csv,legacy,Lentiform Loewenfeld,3.3.14,0,h,NA,h,NA,NA,h,390,NA,9439,NA,NA,390,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,11550,NA,NA,86991,68041,2077,NA,NA,88039,2104,NA,NA,88145,88535,88034,88145,New experiment,48,18937,50,yes,1024
96.07843137,96.07843137,378.9607843,378.9607843,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,50,50,0,50,0,50,0,0,0,50,50,50,50,Sun Sep 24 12:33:15 2023,1500,The main experiment item,yes,Flankertask.osexp,/Users/Thingtwo/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,50,50,/Users/Thingtwo/Desktop/NC-subject-2.csv,legacy,Lentiform Loewenfeld,3.3.14,0,h,NA,h,NA,NA,h,390,NA,9439,NA,NA,390,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,11550,NA,NA,88540,68041,2077,NA,NA,89590,2104,NA,NA,89697,90087,89583,89696,New experiment,49,19327,51,yes,1024
96.15384615,96.15384615,378.6923077,378.6923077,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,51,51,0,51,0,51,0,0,0,51,51,51,51,Sun Sep 24 12:33:15 2023,1500,The main experiment item,yes,Flankertask.osexp,/Users/Thingtwo/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,51,51,/Users/Thingtwo/Desktop/NC-subject-2.csv,legacy,Lentiform Loewenfeld,3.3.14,0,h,NA,h,NA,NA,h,365,NA,9439,NA,NA,365,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,11550,NA,NA,90092,68041,2077,NA,NA,91143,2104,NA,NA,91250,91615,91136,91250,New experiment,50,19692,52,yes,1024
96.22641509,96.22641509,382.245283,382.245283,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,52,52,0,52,0,52,0,0,0,52,52,52,52,Sun Sep 24 12:33:15 2023,1500,The main experiment item,yes,Flankertask.osexp,/Users/Thingtwo/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,52,52,/Users/Thingtwo/Desktop/NC-subject-2.csv,legacy,Lentiform Loewenfeld,3.3.14,0,h,NA,h,NA,NA,h,567,NA,9439,NA,NA,567,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,11550,NA,NA,91620,68041,2077,NA,NA,92668,2104,NA,NA,92774,93342,92661,92774,New experiment,51,20259,53,yes,1024
96.2962963,96.2962963,382.3518519,382.3518519,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,53,53,0,53,0,53,0,0,0,53,53,53,53,Sun Sep 24 12:33:15 2023,1500,The main experiment item,yes,Flankertask.osexp,/Users/Thingtwo/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,53,53,/Users/Thingtwo/Desktop/NC-subject-2.csv,legacy,Lentiform Loewenfeld,3.3.14,0,s,NA,h,NA,NA,s,388,NA,9439,NA,NA,388,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,11550,NA,NA,93347,68041,2077,NA,NA,94402,2104,NA,NA,94508,94897,94395,94508,New experiment,52,20647,54,yes,1024
96.36363636,96.36363636,386.1454545,386.1454545,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,54,54,0,54,0,54,0,0,0,54,54,54,54,Sun Sep 24 12:33:15 2023,1500,The main experiment item,yes,Flankertask.osexp,/Users/Thingtwo/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,54,54,/Users/Thingtwo/Desktop/NC-subject-2.csv,legacy,Lentiform Loewenfeld,3.3.14,0,s,NA,h,NA,NA,s,591,NA,9439,NA,NA,591,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,11550,NA,NA,94902,68041,2077,NA,NA,95950,2104,NA,NA,96057,96649,95944,96056,New experiment,53,21238,55,yes,1024
96.42857143,96.42857143,385.7857143,385.7857143,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,55,55,0,55,0,55,0,0,0,55,55,55,55,Sun Sep 24 12:33:15 2023,1500,The main experiment item,yes,Flankertask.osexp,/Users/Thingtwo/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,55,55,/Users/Thingtwo/Desktop/NC-subject-2.csv,legacy,Lentiform Loewenfeld,3.3.14,0,s,NA,h,NA,NA,s,366,NA,9439,NA,NA,366,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,11550,NA,NA,96653,68041,2077,NA,NA,97702,2104,NA,NA,97809,98176,97696,97809,New experiment,54,21604,56,yes,1024
96.49122807,96.49122807,384.2631579,384.2631579,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,56,56,0,56,0,56,0,0,0,56,56,56,56,Sun Sep 24 12:33:15 2023,1500,The main experiment item,yes,Flankertask.osexp,/Users/Thingtwo/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,56,56,/Users/Thingtwo/Desktop/NC-subject-2.csv,legacy,Lentiform Loewenfeld,3.3.14,0,h,NA,h,NA,NA,h,299,NA,9439,NA,NA,299,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,11550,NA,NA,98181,68041,2077,NA,NA,99228,2104,NA,NA,99334,99633,99222,99334,New experiment,55,21903,57,yes,1024
96.55172414,96.55172414,383.7931034,383.7931034,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,57,57,0,57,0,57,0,0,0,57,57,57,57,Sun Sep 24 12:33:15 2023,1500,The main experiment item,yes,Flankertask.osexp,/Users/Thingtwo/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,57,57,/Users/Thingtwo/Desktop/NC-subject-2.csv,legacy,Lentiform Loewenfeld,3.3.14,0,h,NA,h,NA,NA,h,357,NA,9439,NA,NA,357,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,11550,NA,NA,99638,68041,2077,NA,NA,100685,2104,NA,NA,100791,101148,100679,100791,New experiment,56,22260,58,yes,1024
96.61016949,96.61016949,384.1186441,384.1186441,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,58,58,0,58,0,58,0,0,0,58,58,58,58,Sun Sep 24 12:33:15 2023,1500,The main experiment item,yes,Flankertask.osexp,/Users/Thingtwo/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,58,58,/Users/Thingtwo/Desktop/NC-subject-2.csv,legacy,Lentiform Loewenfeld,3.3.14,0,s,NA,h,NA,NA,s,403,NA,9439,NA,NA,403,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,11550,NA,NA,101153,68041,2077,NA,NA,102203,2104,NA,NA,102309,102713,102196,102309,New experiment,57,22663,59,yes,1024
96.66666667,96.66666667,386.8166667,386.8166667,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,59,59,0,59,0,59,0,0,0,59,59,59,59,Sun Sep 24 12:33:15 2023,1500,The main experiment item,yes,Flankertask.osexp,/Users/Thingtwo/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,59,59,/Users/Thingtwo/Desktop/NC-subject-2.csv,legacy,Lentiform Loewenfeld,3.3.14,0,s,NA,h,NA,NA,s,546,NA,9439,NA,NA,546,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,11550,NA,NA,102718,68041,2077,NA,NA,103766,2104,NA,NA,103873,104420,103760,103873,New experiment,58,23209,60,yes,1024
96.72131148,96.72131148,386.9672131,386.9672131,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,60,60,0,60,0,60,0,0,0,60,60,60,60,Sun Sep 24 12:33:15 2023,1500,The main experiment item,yes,Flankertask.osexp,/Users/Thingtwo/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,60,60,/Users/Thingtwo/Desktop/NC-subject-2.csv,legacy,Lentiform Loewenfeld,3.3.14,0,h,NA,h,NA,NA,h,396,NA,9439,NA,NA,396,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,11550,NA,NA,104424,68041,2077,NA,NA,105473,2104,NA,NA,105579,105975,105467,105579,New experiment,59,23605,61,yes,1024
96.77419355,96.77419355,386.8548387,386.8548387,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,61,61,0,61,0,61,0,0,0,61,61,61,61,Sun Sep 24 12:33:15 2023,1500,The main experiment item,yes,Flankertask.osexp,/Users/Thingtwo/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,61,61,/Users/Thingtwo/Desktop/NC-subject-2.csv,legacy,Lentiform Loewenfeld,3.3.14,0,s,NA,h,NA,NA,s,380,NA,9439,NA,NA,380,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,11550,NA,NA,105980,68041,2077,NA,NA,107031,2104,NA,NA,107138,107519,107024,107138,New experiment,60,23985,62,yes,1024
96.82539683,96.82539683,386.4285714,386.4285714,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,62,62,0,62,0,62,0,0,0,62,62,62,62,Sun Sep 24 12:33:15 2023,1500,The main experiment item,yes,Flankertask.osexp,/Users/Thingtwo/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,62,62,/Users/Thingtwo/Desktop/NC-subject-2.csv,legacy,Lentiform Loewenfeld,3.3.14,0,h,NA,h,NA,NA,h,360,NA,9439,NA,NA,360,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,11550,NA,NA,107523,68041,2077,NA,NA,108571,2104,NA,NA,108677,109038,108565,108677,New experiment,61,24345,63,yes,1024
96.875,96.875,387.0625,387.0625,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,63,63,0,63,0,63,0,0,0,63,63,63,63,Sun Sep 24 12:33:15 2023,1500,The main experiment item,yes,Flankertask.osexp,/Users/Thingtwo/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,63,63,/Users/Thingtwo/Desktop/NC-subject-2.csv,legacy,Lentiform Loewenfeld,3.3.14,0,s,NA,h,NA,NA,s,427,NA,9439,NA,NA,427,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,11550,NA,NA,109042,68041,2077,NA,NA,110092,2104,NA,NA,110198,110625,110085,110198,New experiment,62,24772,64,yes,1024
96.92307692,96.92307692,386.2769231,386.2769231,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,64,64,0,64,0,64,0,0,0,64,64,64,64,Sun Sep 24 12:33:15 2023,1500,The main experiment item,yes,Flankertask.osexp,/Users/Thingtwo/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,64,64,/Users/Thingtwo/Desktop/NC-subject-2.csv,legacy,Lentiform Loewenfeld,3.3.14,0,h,NA,h,NA,NA,h,336,NA,9439,NA,NA,336,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,11550,NA,NA,110630,68041,2077,NA,NA,111680,2104,NA,NA,111786,112122,111672,111786,New experiment,63,25108,65,yes,1024
96.96969697,96.96969697,386,386,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,65,65,0,65,0,65,0,0,0,65,65,65,65,Sun Sep 24 12:33:15 2023,1500,The main experiment item,yes,Flankertask.osexp,/Users/Thingtwo/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,65,65,/Users/Thingtwo/Desktop/NC-subject-2.csv,legacy,Lentiform Loewenfeld,3.3.14,0,s,NA,h,NA,NA,s,368,NA,9439,NA,NA,368,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,11550,NA,NA,112127,68041,2077,NA,NA,113176,2104,NA,NA,113282,113651,113170,113282,New experiment,64,25476,66,yes,1024
97.01492537,97.01492537,385.2238806,385.2238806,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,66,66,0,66,0,66,0,0,0,66,66,66,66,Sun Sep 24 12:33:15 2023,1500,The main experiment item,yes,Flankertask.osexp,/Users/Thingtwo/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,66,66,/Users/Thingtwo/Desktop/NC-subject-2.csv,legacy,Lentiform Loewenfeld,3.3.14,0,h,NA,h,NA,NA,h,334,NA,9439,NA,NA,334,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,11550,NA,NA,113655,68041,2077,NA,NA,114704,2104,NA,NA,114811,115146,114698,114810,New experiment,65,25810,67,yes,1024
97.05882353,97.05882353,387.6470588,387.6470588,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,67,67,0,67,0,67,0,0,0,67,67,67,67,Sun Sep 24 12:33:15 2023,1500,The main experiment item,yes,Flankertask.osexp,/Users/Thingtwo/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,67,67,/Users/Thingtwo/Desktop/NC-subject-2.csv,legacy,Lentiform Loewenfeld,3.3.14,0,h,NA,h,NA,NA,h,550,NA,9439,NA,NA,550,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,11550,NA,NA,115151,68041,2077,NA,NA,116195,2104,NA,NA,116302,116853,116188,116302,New experiment,66,26360,68,yes,1024
97.10144928,97.10144928,386.9130435,386.9130435,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,68,68,0,68,0,68,0,0,0,68,68,68,68,Sun Sep 24 12:33:15 2023,1500,The main experiment item,yes,Flankertask.osexp,/Users/Thingtwo/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,68,68,/Users/Thingtwo/Desktop/NC-subject-2.csv,legacy,Lentiform Loewenfeld,3.3.14,0,h,NA,h,NA,NA,h,337,NA,9439,NA,NA,337,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,11550,NA,NA,116858,68041,2077,NA,NA,117908,2104,NA,NA,118015,118353,117901,118014,New experiment,67,26697,69,yes,1024
97.14285714,97.14285714,385.4285714,385.4285714,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,69,69,0,69,0,69,0,0,0,69,69,69,69,Sun Sep 24 12:33:15 2023,1500,The main experiment item,yes,Flankertask.osexp,/Users/Thingtwo/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,69,69,/Users/Thingtwo/Desktop/NC-subject-2.csv,legacy,Lentiform Loewenfeld,3.3.14,0,h,NA,h,NA,NA,h,283,NA,9439,NA,NA,283,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,11550,NA,NA,118357,68041,2077,NA,NA,119405,2104,NA,NA,119511,119795,119398,119511,New experiment,68,26980,70,yes,1024
95.77464789,95.77464789,383.9014085,383.9014085,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,s,0,0,0,70,70,0,70,0,70,0,0,0,70,70,70,70,Sun Sep 24 12:33:15 2023,1500,The main experiment item,yes,Flankertask.osexp,/Users/Thingtwo/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,70,70,/Users/Thingtwo/Desktop/NC-subject-2.csv,legacy,Lentiform Loewenfeld,3.3.14,0,h,NA,h,NA,NA,h,277,NA,9439,NA,NA,277,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,11550,NA,NA,119800,68041,2077,NA,NA,120849,2104,NA,NA,120956,121233,120842,120955,New experiment,68,27257,71,yes,1024
95.83333333,95.83333333,382.4305556,382.4305556,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,71,71,0,71,0,71,0,0,0,71,71,71,71,Sun Sep 24 12:33:15 2023,1500,The main experiment item,yes,Flankertask.osexp,/Users/Thingtwo/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,71,71,/Users/Thingtwo/Desktop/NC-subject-2.csv,legacy,Lentiform Loewenfeld,3.3.14,0,s,NA,h,NA,NA,s,278,NA,9439,NA,NA,278,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,11550,NA,NA,121749,121238,2077,NA,NA,122801,2104,NA,NA,122908,123187,122796,122907,New experiment,69,27535,72,yes,1024
95.89041096,95.89041096,382.0684932,382.0684932,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,72,72,0,72,0,72,0,0,0,72,72,72,72,Sun Sep 24 12:33:15 2023,1500,The main experiment item,yes,Flankertask.osexp,/Users/Thingtwo/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,72,72,/Users/Thingtwo/Desktop/NC-subject-2.csv,legacy,Lentiform Loewenfeld,3.3.14,0,s,NA,h,NA,NA,s,356,NA,9439,NA,NA,356,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,11550,NA,NA,123192,121238,2077,NA,NA,124246,2104,NA,NA,124352,124709,124241,124352,New experiment,70,27891,73,yes,1024
