"acc","accuracy","average_response_time","avg_rt","background","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_Instructions1","correct_keyboard_response","correct_response","count_Finish","count_ISI","count_Instructions1","count_Instructions2","count_Instructions3","count_block1","count_block2","count_block3","count_errorFeedback","count_experiment","count_faster","count_fixation","count_keyboard_response","count_logger","count_sequence","count_stimulus","datetime","deadline","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_block1","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_Finish","response_Instructions1","response_Instructions2","response_Instructions3","response_keyboard_response","response_time","response_time_Finish","response_time_Instructions1","response_time_Instructions2","response_time_Instructions3","response_time_keyboard_response","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_nr","subject_parity","time_Finish","time_ISI","time_Instructions1","time_Instructions2","time_Instructions3","time_block1","time_block2","time_block3","time_errorFeedback","time_experiment","time_faster","time_fixation","time_keyboard_response","time_logger","time_sequence","time_stimulus","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"91.6666666667","91.6666666667","777.616666667","777.616666667","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","59","0","0","0","0","0","0","59","0","59","59","59","59","59","59","09/26/20 13:33:51","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","59","59","C:/Users/Jennifer Wright/Desktop/PSYC5613/hw-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","NA","NA","h","1186","NA","33392","NA","NA","1186","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","NA","165037","3752","NA","NA","37148","NA","NA","160149","3737","NA","166210","166317","167507","166204","166317","Flanker Task","55","46657","60","yes","1024"
"91.8032786885","91.8032786885","776.163934426","776.163934426","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","60","0","0","0","0","0","0","60","0","60","60","60","60","60","60","09/26/20 13:33:51","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","60","60","C:/Users/Jennifer Wright/Desktop/PSYC5613/hw-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","NA","NA","s","689","NA","33392","NA","NA","689","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","NA","167610","3752","NA","NA","37148","NA","NA","160149","3737","NA","168796","168902","169594","168789","168902","Flanker Task","56","47346","61","yes","1024"
"91.935483871","91.935483871","775.693548387","775.693548387","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","61","0","0","0","0","0","0","61","0","61","61","61","61","61","61","09/26/20 13:33:51","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","61","61","C:/Users/Jennifer Wright/Desktop/PSYC5613/hw-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","NA","NA","s","747","NA","33392","NA","NA","747","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","NA","169664","3752","NA","NA","37148","NA","NA","160149","3737","NA","170854","170963","171713","170847","170962","Flanker Task","57","48093","62","yes","1024"
"92.0634920635","92.0634920635","773.253968254","773.253968254","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","62","0","0","0","0","0","0","62","0","62","62","62","62","62","62","09/26/20 13:33:51","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","62","62","C:/Users/Jennifer Wright/Desktop/PSYC5613/hw-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","NA","NA","s","622","NA","33392","NA","NA","622","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","NA","171742","3752","NA","NA","37148","NA","NA","160149","3737","NA","172946","173054","173679","172939","173053","Flanker Task","58","48715","63","yes","1024"
"92.1875","92.1875","772.6875","772.6875","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","63","0","0","0","0","0","0","63","0","63","63","63","63","63","63","09/26/20 13:33:51","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","63","63","C:/Users/Jennifer Wright/Desktop/PSYC5613/hw-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","NA","NA","h","737","NA","33392","NA","NA","737","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","NA","173749","3752","NA","NA","37148","NA","NA","160149","3737","NA","174950","175057","175797","174944","175056","Flanker Task","59","49452","64","yes","1024"
"92.3076923077","92.3076923077","770.707692308","770.707692308","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","64","0","0","0","0","0","0","64","0","64","64","64","64","64","64","09/26/20 13:33:51","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","64","64","C:/Users/Jennifer Wright/Desktop/PSYC5613/hw-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","NA","NA","s","644","NA","33392","NA","NA","644","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","NA","175958","3752","NA","NA","37148","NA","NA","160149","3737","NA","177155","177264","177911","177149","177263","Flanker Task","60","50096","65","yes","1024"
"92.4242424242","92.4242424242","773.893939394","773.893939394","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","65","0","0","0","0","0","0","65","0","65","65","65","65","65","65","09/26/20 13:33:51","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","65","65","C:/Users/Jennifer Wright/Desktop/PSYC5613/hw-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","NA","NA","s","981","NA","33392","NA","NA","981","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","NA","177975","3752","NA","NA","37148","NA","NA","160149","3737","NA","179167","179277","180261","179160","179276","Flanker Task","61","51077","66","yes","1024"
"92.5373134328","92.5373134328","771.253731343","771.253731343","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","66","0","0","0","0","0","0","66","0","66","66","66","66","66","66","09/26/20 13:33:51","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","66","66","C:/Users/Jennifer Wright/Desktop/PSYC5613/hw-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","NA","NA","h","597","NA","33392","NA","NA","597","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","NA","180330","3752","NA","NA","37148","NA","NA","160149","3737","NA","181519","181625","182225","181511","181625","Flanker Task","62","51674","67","yes","1024"
"92.6470588235","92.6470588235","772.044117647","772.044117647","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","67","0","0","0","0","0","0","67","0","67","67","67","67","67","67","09/26/20 13:33:51","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","67","67","C:/Users/Jennifer Wright/Desktop/PSYC5613/hw-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","NA","NA","h","825","NA","33392","NA","NA","825","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","NA","182259","3752","NA","NA","37148","NA","NA","160149","3737","NA","183455","183561","184390","183449","183561","Flanker Task","63","52499","68","yes","1024"
"92.7536231884","92.7536231884","773.507246377","773.507246377","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","68","0","0","0","0","0","0","68","0","68","68","68","68","68","68","09/26/20 13:33:51","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","68","68","C:/Users/Jennifer Wright/Desktop/PSYC5613/hw-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","NA","NA","h","873","NA","33392","NA","NA","873","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","NA","184418","3752","NA","NA","37148","NA","NA","160149","3737","NA","185595","185702","186578","185589","185702","Flanker Task","64","53372","69","yes","1024"
"92.8571428571","92.8571428571","772.785714286","772.785714286","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","69","0","0","0","0","0","0","69","0","69","69","69","69","69","69","09/26/20 13:33:51","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","69","69","C:/Users/Jennifer Wright/Desktop/PSYC5613/hw-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","NA","NA","s","723","NA","33392","NA","NA","723","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","NA","186651","3752","NA","NA","37148","NA","NA","160149","3737","NA","187847","187954","188680","187840","187954","Flanker Task","65","54095","70","yes","1024"
"92.9577464789","92.9577464789","771.845070423","771.845070423","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","70","0","0","0","0","0","0","70","0","70","70","70","70","70","70","09/26/20 13:33:51","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","70","70","C:/Users/Jennifer Wright/Desktop/PSYC5613/hw-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","NA","NA","s","706","NA","33392","NA","NA","706","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","NA","188752","3752","NA","NA","37148","NA","NA","160149","3737","NA","189947","190056","190765","189939","190055","Flanker Task","66","54801","71","yes","1024"
"93.0555555556","93.0555555556","769.041666667","769.041666667","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","71","0","0","0","0","0","0","71","0","71","71","71","71","71","71","09/26/20 13:33:51","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","71","71","C:/Users/Jennifer Wright/Desktop/PSYC5613/hw-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","NA","NA","h","570","NA","33392","NA","NA","570","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","NA","190842","3752","NA","NA","37148","NA","NA","160149","3737","NA","192037","192143","192716","192030","192143","Flanker Task","67","55371","72","yes","1024"
"93.1506849315","93.1506849315","775.575342466","775.575342466","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","72","0","0","0","0","0","0","72","0","72","72","72","72","72","72","09/26/20 13:33:51","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","72","72","C:/Users/Jennifer Wright/Desktop/PSYC5613/hw-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","NA","NA","h","1246","NA","33392","NA","NA","1246","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","NA","192775","3752","NA","NA","37148","NA","NA","160149","3737","NA","193967","194081","195330","193960","194080","Flanker Task","68","56617","73","yes","1024"
"93.2432432432","93.2432432432","773.743243243","773.743243243","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","73","0","0","0","0","0","0","73","0","73","73","73","73","73","73","09/26/20 13:33:51","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","73","73","C:/Users/Jennifer Wright/Desktop/PSYC5613/hw-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","NA","NA","h","640","NA","33392","NA","NA","640","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","NA","195404","3752","NA","NA","37148","NA","NA","160149","3737","NA","196593","196699","197342","196587","196699","Flanker Task","69","57257","74","yes","1024"
"93.3333333333","93.3333333333","771.373333333","771.373333333","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","74","0","0","0","0","0","0","74","0","74","74","74","74","74","74","09/26/20 13:33:51","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","74","74","C:/Users/Jennifer Wright/Desktop/PSYC5613/hw-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","NA","NA","h","596","NA","33392","NA","NA","596","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","NA","197417","3752","NA","NA","37148","NA","NA","160149","3737","NA","198606","198711","199310","198599","198711","Flanker Task","70","57853","75","yes","1024"
"93.4210526316","93.4210526316","769.25","769.25","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","75","0","0","0","0","0","0","75","0","75","75","75","75","75","75","09/26/20 13:33:51","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","75","75","C:/Users/Jennifer Wright/Desktop/PSYC5613/hw-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","NA","NA","s","610","NA","33392","NA","NA","610","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","NA","199376","3752","NA","NA","37148","NA","NA","160149","3737","NA","200580","200687","201301","200572","200686","Flanker Task","71","58463","76","yes","1024"
"93.5064935065","93.5064935065","769.974025974","769.974025974","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","76","0","0","0","0","0","0","76","0","76","76","76","76","76","76","09/26/20 13:33:51","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","76","76","C:/Users/Jennifer Wright/Desktop/PSYC5613/hw-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","NA","NA","s","825","NA","33392","NA","NA","825","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","NA","201370","3752","NA","NA","37148","NA","NA","160149","3737","NA","202562","202669","203497","202555","202669","Flanker Task","72","59288","77","yes","1024"
"93.5897435897","93.5897435897","768.923076923","768.923076923","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","77","0","0","0","0","0","0","77","0","77","77","77","77","77","77","09/26/20 13:33:51","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","77","77","C:/Users/Jennifer Wright/Desktop/PSYC5613/hw-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","NA","NA","s","688","NA","33392","NA","NA","688","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","NA","203572","3752","NA","NA","37148","NA","NA","160149","3737","NA","204760","204872","205564","204753","204872","Flanker Task","73","59976","78","yes","1024"
"93.6708860759","93.6708860759","769.025316456","769.025316456","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","78","0","0","0","0","0","0","78","0","78","78","78","78","78","78","09/26/20 13:33:51","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","78","78","C:/Users/Jennifer Wright/Desktop/PSYC5613/hw-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","NA","NA","h","777","NA","33392","NA","NA","777","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","NA","205626","3752","NA","NA","37148","NA","NA","160149","3737","NA","206827","206933","207714","206820","206932","Flanker Task","74","60753","79","yes","1024"
"93.75","93.75","768.675","768.675","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","79","0","0","0","0","0","0","79","0","79","79","79","79","79","79","09/26/20 13:33:51","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","79","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/hw-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","NA","NA","h","741","NA","33392","NA","NA","741","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","NA","207774","3752","NA","NA","37148","NA","NA","160149","3737","NA","208975","209085","209829","208968","209084","Flanker Task","75","61494","80","yes","1024"
"93.8271604938","93.8271604938","766.679012346","766.679012346","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","80","0","0","0","0","0","0","80","0","80","80","80","80","80","80","09/26/20 13:33:51","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","0","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/hw-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","h","NA","s","607","NA","33392","21461","NA","607","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","NA","209895","3752","210945","NA","37148","232410","NA","160149","3737","NA","232606","232711","233322","232600","232711","Flanker Task","76","62101","81","yes","1024"
"93.9024390244","93.9024390244","762.37804878","762.37804878","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","81","0","0","0","0","0","0","81","0","81","81","81","81","81","81","09/26/20 13:33:51","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","1","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/hw-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","h","NA","h","414","NA","33392","21461","NA","414","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","NA","233408","3752","210945","NA","37148","232410","NA","160149","3737","NA","234587","234693","235110","234581","234693","Flanker Task","77","62515","82","yes","1024"
"93.9759036145","93.9759036145","759.662650602","759.662650602","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","82","0","0","0","0","0","0","82","0","82","82","82","82","82","82","09/26/20 13:33:51","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","2","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/hw-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","h","NA","h","537","NA","33392","21461","NA","537","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","NA","235176","3752","210945","NA","37148","232410","NA","160149","3737","NA","236371","236476","237016","236363","236476","Flanker Task","78","63052","83","yes","1024"
"94.0476190476","94.0476190476","757.226190476","757.226190476","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","83","0","0","0","0","0","0","83","0","83","83","83","83","83","83","09/26/20 13:33:51","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","3","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/hw-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","h","NA","h","555","NA","33392","21461","NA","555","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","NA","237081","3752","210945","NA","37148","232410","NA","160149","3737","NA","238265","238373","238931","238258","238373","Flanker Task","79","63607","84","yes","1024"
"94.1176470588","94.1176470588","753.741176471","753.741176471","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","84","0","0","0","0","0","0","84","0","84","84","84","84","84","84","09/26/20 13:33:51","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","4","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/hw-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","h","NA","s","461","NA","33392","21461","NA","461","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","NA","238993","3752","210945","NA","37148","232410","NA","160149","3737","NA","240199","240307","240772","240192","240306","Flanker Task","80","64068","85","yes","1024"
"94.1860465116","94.1860465116","751.453488372","751.453488372","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","85","0","0","0","0","0","0","85","0","85","85","85","85","85","85","09/26/20 13:33:51","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","5","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/hw-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","h","NA","h","557","NA","33392","21461","NA","557","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","NA","240846","3752","210945","NA","37148","232410","NA","160149","3737","NA","242044","242151","242712","242036","242151","Flanker Task","81","64625","86","yes","1024"
"94.2528735632","94.2528735632","749.402298851","749.402298851","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","86","0","0","0","0","0","0","86","0","86","86","86","86","86","86","09/26/20 13:33:51","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","6","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/hw-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","h","NA","h","573","NA","33392","21461","NA","573","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","NA","242785","3752","210945","NA","37148","232410","NA","160149","3737","NA","243981","244094","244671","243974","244094","Flanker Task","82","65198","87","yes","1024"
"94.3181818182","94.3181818182","748","748","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","87","0","0","0","0","0","0","87","0","87","87","87","87","87","87","09/26/20 13:33:51","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","7","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/hw-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","h","NA","s","626","NA","33392","21461","NA","626","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","NA","244704","3752","210945","NA","37148","232410","NA","160149","3737","NA","245881","245988","246618","245875","245988","Flanker Task","83","65824","88","yes","1024"
"94.3820224719","94.3820224719","746.741573034","746.741573034","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","88","0","0","0","0","0","0","88","0","88","88","88","88","88","88","09/26/20 13:33:51","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","8","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/hw-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","h","NA","h","636","NA","33392","21461","NA","636","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","NA","246694","3752","210945","NA","37148","232410","NA","160149","3737","NA","247881","247987","248627","247874","247987","Flanker Task","84","66460","89","yes","1024"
"94.4444444444","94.4444444444","745.055555556","745.055555556","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","89","0","0","0","0","0","0","89","0","89","89","89","89","89","89","09/26/20 13:33:51","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","9","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/hw-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","h","NA","s","595","NA","33392","21461","NA","595","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","NA","248689","3752","210945","NA","37148","232410","NA","160149","3737","NA","249880","249986","250584","249873","249986","Flanker Task","85","67055","90","yes","1024"
"94.5054945055","94.5054945055","743.230769231","743.230769231","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","90","0","0","0","0","0","0","90","0","90","90","90","90","90","90","09/26/20 13:33:51","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","10","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/hw-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","h","NA","s","579","NA","33392","21461","NA","579","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","NA","250616","3752","210945","NA","37148","232410","NA","160149","3737","NA","251817","251923","252506","251807","251923","Flanker Task","86","67634","91","yes","1024"
"94.5652173913","94.5652173913","741.293478261","741.293478261","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","91","0","0","0","0","0","0","91","0","91","91","91","91","91","91","09/26/20 13:33:51","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","11","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/hw-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","h","NA","s","565","NA","33392","21461","NA","565","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","NA","252579","3752","210945","NA","37148","232410","NA","160149","3737","NA","253772","253881","254451","253765","253880","Flanker Task","87","68199","92","yes","1024"
"94.623655914","94.623655914","739.849462366","739.849462366","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","92","0","0","0","0","0","0","92","0","92","92","92","92","92","92","09/26/20 13:33:51","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","12","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/hw-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","h","NA","s","607","NA","33392","21461","NA","607","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","NA","254529","3752","210945","NA","37148","232410","NA","160149","3737","NA","255720","255826","256437","255713","255826","Flanker Task","88","68806","93","yes","1024"
"94.6808510638","94.6808510638","738.925531915","738.925531915","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","93","0","0","0","0","0","0","93","0","93","93","93","93","93","93","09/26/20 13:33:51","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","13","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/hw-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","h","NA","h","653","NA","33392","21461","NA","653","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","NA","256507","3752","210945","NA","37148","232410","NA","160149","3737","NA","257698","257807","258464","257691","257806","Flanker Task","89","69459","94","yes","1024"
