"acc","accuracy","average_response_time","avg_rt","background","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_InstructionsOne","correct_Keyboard_Response","correct_response","count_BlockOne","count_BlockThree","count_BlockTwo","count_Error_Feedback","count_Faster","count_Finish","count_Fixation","count_ISI","count_InstructionsOne","count_InstructionsThree","count_InstructionsTwo","count_Keyboard_Response","count_Logger","count_Sequence","count_Stimulus","count_experiment","datetime","deadline","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_BlockOne","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_Finish","response_InstructionsOne","response_InstructionsThree","response_InstructionsTwo","response_Keyboard_Response","response_time","response_time_Finish","response_time_InstructionsOne","response_time_InstructionsThree","response_time_InstructionsTwo","response_time_Keyboard_Response","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_nr","subject_parity","time_BlockOne","time_BlockThree","time_BlockTwo","time_Error_Feedback","time_Faster","time_Finish","time_Fixation","time_ISI","time_InstructionsOne","time_InstructionsThree","time_InstructionsTwo","time_Keyboard_Response","time_Logger","time_Sequence","time_Stimulus","time_experiment","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"95.86776859504133","95.86776859504133","484.4793388429752","484.4793388429752","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","h","0","0","0","120","120","0","120","120","0","0","0","120","120","120","120","0","Wed Sep 21 12:59:00 2022","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Austin\Documents","no","mono","no","18","no","white","no","yes","768","legacy","40","79","C:/Users/Austin/Documents/AH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","s","NA","s","h","695","NA","5637","NA","58006","695","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","11337","NA","220449","240808","250460","NA","293726","292525","5697","NA","162441","293833","294531","293720","293833","5686","Flanker Task","116","58622","121","yes","1024"
"95.90163934426229","95.90163934426229","484.2950819672131","484.2950819672131","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","h","0","0","0","121","121","0","121","121","0","0","0","121","121","121","121","0","Wed Sep 21 12:59:00 2022","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Austin\Documents","no","mono","no","18","no","white","no","yes","768","legacy","41","79","C:/Users/Austin/Documents/AH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","s","NA","s","h","462","NA","5637","NA","58006","462","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","11337","NA","220449","240808","294542","NA","296249","295049","5697","NA","162441","296356","296822","296242","296356","5686","Flanker Task","117","59084","122","yes","1024"
"95.9349593495935","95.9349593495935","483.9674796747967","483.9674796747967","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","h","0","0","0","122","122","0","122","122","0","0","0","122","122","122","122","0","Wed Sep 21 12:59:00 2022","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Austin\Documents","no","mono","no","18","no","white","no","yes","768","legacy","42","79","C:/Users/Austin/Documents/AH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","s","NA","s","h","444","NA","5637","NA","58006","444","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","11337","NA","220449","240808","294542","NA","298057","296832","5697","NA","162441","298164","298611","298050","298164","5686","Flanker Task","118","59528","123","yes","1024"
"95.96774193548387","95.96774193548387","483.48387096774195","483.48387096774195","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","s","0","0","0","123","123","0","123","123","0","0","0","123","123","123","123","0","Wed Sep 21 12:59:00 2022","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Austin\Documents","no","mono","no","18","no","white","no","yes","768","legacy","43","79","C:/Users/Austin/Documents/AH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","s","NA","s","s","424","NA","5637","NA","58006","424","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","11337","NA","220449","240808","294542","NA","299822","298622","5697","NA","162441","299930","300357","299815","299929","5686","Flanker Task","119","59952","124","yes","1024"
"96","96","483.368","483.368","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","h","0","0","0","124","124","0","124","124","0","0","0","124","124","124","124","0","Wed Sep 21 12:59:00 2022","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Austin\Documents","no","mono","no","18","no","white","no","yes","768","legacy","44","79","C:/Users/Austin/Documents/AH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","s","NA","s","h","469","NA","5637","NA","58006","469","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","11337","NA","220449","240808","294542","NA","301571","300367","5697","NA","162441","301679","302151","301564","301679","5686","Flanker Task","120","60421","125","yes","1024"
"96.03174603174604","96.03174603174604","482.86507936507934","482.86507936507934","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","h","0","0","0","125","125","0","125","125","0","0","0","125","125","125","125","0","Wed Sep 21 12:59:00 2022","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Austin\Documents","no","mono","no","18","no","white","no","yes","768","legacy","45","79","C:/Users/Austin/Documents/AH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","s","NA","s","h","420","NA","5637","NA","58006","420","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","11337","NA","220449","240808","294542","NA","303358","302163","5697","NA","162441","303464","303889","303351","303464","5686","Flanker Task","121","60841","126","yes","1024"
"96.06299212598425","96.06299212598425","486.3070866141732","486.3070866141732","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","s","0","0","0","126","126","0","126","126","0","0","0","126","126","126","126","0","Wed Sep 21 12:59:00 2022","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Austin\Documents","no","mono","no","18","no","white","no","yes","768","legacy","46","79","C:/Users/Austin/Documents/AH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","s","NA","s","s","920","NA","5637","NA","58006","920","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","11337","NA","220449","240808","294542","NA","305103","303901","5697","NA","162441","305209","306132","305095","305209","5686","Flanker Task","122","61761","127","yes","1024"
"96.09375","96.09375","486.53125","486.53125","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","s","0","0","0","127","127","0","127","127","0","0","0","127","127","127","127","0","Wed Sep 21 12:59:00 2022","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Austin\Documents","no","mono","no","18","no","white","no","yes","768","legacy","47","79","C:/Users/Austin/Documents/AH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","s","NA","s","s","515","NA","5637","NA","58006","515","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","11337","NA","220449","240808","306142","NA","307850","306647","5697","NA","162441","307957","308476","307843","307957","5686","Flanker Task","123","62276","128","yes","1024"
"96.12403100775194","96.12403100775194","485.93023255813955","485.93023255813955","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","h","0","0","0","128","128","0","128","128","0","0","0","128","128","128","128","0","Wed Sep 21 12:59:00 2022","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Austin\Documents","no","mono","no","18","no","white","no","yes","768","legacy","48","79","C:/Users/Austin/Documents/AH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","s","NA","s","h","409","NA","5637","NA","58006","409","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","11337","NA","220449","240808","306142","NA","309690","308487","5697","NA","162441","309798","310210","309683","309797","5686","Flanker Task","124","62685","129","yes","1024"
"96.15384615384616","96.15384615384616","485.4307692307692","485.4307692307692","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","h","0","0","0","129","129","0","129","129","0","0","0","129","129","129","129","0","Wed Sep 21 12:59:00 2022","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Austin\Documents","no","mono","no","18","no","white","no","yes","768","legacy","49","79","C:/Users/Austin/Documents/AH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","s","NA","s","h","421","NA","5637","NA","58006","421","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","11337","NA","220449","240808","306142","NA","311422","310221","5697","NA","162441","311530","311954","311415","311530","5686","Flanker Task","125","63106","130","yes","1024"
"96.18320610687023","96.18320610687023","485.90076335877865","485.90076335877865","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","h","0","0","0","130","130","0","130","130","0","0","0","130","130","130","130","0","Wed Sep 21 12:59:00 2022","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Austin\Documents","no","mono","no","18","no","white","no","yes","768","legacy","50","79","C:/Users/Austin/Documents/AH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","s","NA","s","h","547","NA","5637","NA","58006","547","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","11337","NA","220449","240808","306142","NA","313167","311966","5697","NA","162441","313274","313824","313159","313274","5686","Flanker Task","126","63653","131","yes","1024"
"96.21212121212122","96.21212121212122","485.77272727272725","485.77272727272725","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","h","0","0","0","131","131","0","131","131","0","0","0","131","131","131","131","0","Wed Sep 21 12:59:00 2022","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Austin\Documents","no","mono","no","18","no","white","no","yes","768","legacy","51","79","C:/Users/Austin/Documents/AH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","s","NA","s","h","469","NA","5637","NA","58006","469","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","11337","NA","220449","240808","306142","NA","315046","313834","5697","NA","162441","315152","315624","315040","315152","5686","Flanker Task","127","64122","132","yes","1024"
"96.2406015037594","96.2406015037594","486.76691729323306","486.76691729323306","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","s","0","0","0","132","132","0","132","132","0","0","0","132","132","132","132","0","Wed Sep 21 12:59:00 2022","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Austin\Documents","no","mono","no","18","no","white","no","yes","768","legacy","52","79","C:/Users/Austin/Documents/AH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","s","NA","s","s","618","NA","5637","NA","58006","618","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","11337","NA","220449","240808","306142","NA","316842","315635","5697","NA","162441","316950","317571","316835","316949","5686","Flanker Task","128","64740","133","yes","1024"
"96.26865671641791","96.26865671641791","486.82089552238807","486.82089552238807","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","h","0","0","0","133","133","0","133","133","0","0","0","133","133","133","133","0","Wed Sep 21 12:59:00 2022","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Austin\Documents","no","mono","no","18","no","white","no","yes","768","legacy","53","79","C:/Users/Austin/Documents/AH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","s","NA","s","h","494","NA","5637","NA","58006","494","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","11337","NA","220449","240808","317581","NA","319291","318088","5697","NA","162441","319396","319893","319284","319396","5686","Flanker Task","129","65234","134","yes","1024"
"96.29629629629629","96.29629629629629","486.5407407407407","486.5407407407407","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","h","0","0","0","134","134","0","134","134","0","0","0","134","134","134","134","0","Wed Sep 21 12:59:00 2022","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Austin\Documents","no","mono","no","18","no","white","no","yes","768","legacy","54","79","C:/Users/Austin/Documents/AH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","s","NA","s","h","449","NA","5637","NA","58006","449","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","11337","NA","220449","240808","317581","NA","321103","319906","5697","NA","162441","321210","321662","321096","321209","5686","Flanker Task","130","65683","135","yes","1024"
"96.32352941176471","96.32352941176471","486.1029411764706","486.1029411764706","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","h","0","0","0","135","135","0","135","135","0","0","0","135","135","135","135","0","Wed Sep 21 12:59:00 2022","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Austin\Documents","no","mono","no","18","no","white","no","yes","768","legacy","55","79","C:/Users/Austin/Documents/AH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","s","NA","s","h","427","NA","5637","NA","58006","427","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","11337","NA","220449","240808","317581","NA","322868","321673","5697","NA","162441","322974","323404","322861","322974","5686","Flanker Task","131","66110","136","yes","1024"
"96.35036496350365","96.35036496350365","485.8759124087591","485.8759124087591","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","s","0","0","0","136","136","0","136","136","0","0","0","136","136","136","136","0","Wed Sep 21 12:59:00 2022","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Austin\Documents","no","mono","no","18","no","white","no","yes","768","legacy","56","79","C:/Users/Austin/Documents/AH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","s","NA","s","s","455","NA","5637","NA","58006","455","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","11337","NA","220449","240808","317581","NA","324619","323414","5697","NA","162441","324726","325184","324611","324726","5686","Flanker Task","132","66565","137","yes","1024"
"96.3768115942029","96.3768115942029","485.4782608695652","485.4782608695652","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","s","0","0","0","137","137","0","137","137","0","0","0","137","137","137","137","0","Wed Sep 21 12:59:00 2022","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Austin\Documents","no","mono","no","18","no","white","no","yes","768","legacy","57","79","C:/Users/Austin/Documents/AH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","s","NA","s","s","431","NA","5637","NA","58006","431","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","11337","NA","220449","240808","317581","NA","326390","325194","5697","NA","162441","326499","326933","326383","326498","5686","Flanker Task","133","66996","138","yes","1024"
"96.40287769784173","96.40287769784173","484.9424460431655","484.9424460431655","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","h","0","0","0","138","138","0","138","138","0","0","0","138","138","138","138","0","Wed Sep 21 12:59:00 2022","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Austin\Documents","no","mono","no","18","no","white","no","yes","768","legacy","58","79","C:/Users/Austin/Documents/AH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","s","NA","s","h","411","NA","5637","NA","58006","411","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","11337","NA","220449","240808","317581","NA","328144","326944","5697","NA","162441","328253","328668","328138","328252","5686","Flanker Task","134","67407","139","yes","1024"
"96.42857142857143","96.42857142857143","485.0357142857143","485.0357142857143","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","s","0","0","0","139","139","0","139","139","0","0","0","139","139","139","139","0","Wed Sep 21 12:59:00 2022","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Austin\Documents","no","mono","no","18","no","white","no","yes","768","legacy","59","79","C:/Users/Austin/Documents/AH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","s","NA","s","s","498","NA","5637","NA","58006","498","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","11337","NA","220449","240808","317581","NA","329883","328679","5697","NA","162441","329990","330491","329876","329990","5686","Flanker Task","135","67905","140","yes","1024"
"96.45390070921985","96.45390070921985","486.0567375886525","486.0567375886525","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","h","0","0","0","140","140","0","140","140","0","0","0","140","140","140","140","0","Wed Sep 21 12:59:00 2022","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Austin\Documents","no","mono","no","18","no","white","no","yes","768","legacy","60","79","C:/Users/Austin/Documents/AH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","s","NA","s","h","629","NA","5637","NA","58006","629","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","11337","NA","220449","240808","317581","NA","331716","330501","5697","NA","162441","331823","332455","331709","331822","5686","Flanker Task","136","68534","141","yes","1024"
"96.47887323943662","96.47887323943662","485.67605633802816","485.67605633802816","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","h","0","0","0","141","141","0","141","141","0","0","0","141","141","141","141","0","Wed Sep 21 12:59:00 2022","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Austin\Documents","no","mono","no","18","no","white","no","yes","768","legacy","61","79","C:/Users/Austin/Documents/AH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","s","NA","s","h","432","NA","5637","NA","58006","432","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","11337","NA","220449","240808","332466","NA","334180","332972","5697","NA","162441","334287","334723","334173","334287","5686","Flanker Task","137","68966","142","yes","1024"
"96.5034965034965","96.5034965034965","485.2867132867133","485.2867132867133","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","h","0","0","0","142","142","0","142","142","0","0","0","142","142","142","142","0","Wed Sep 21 12:59:00 2022","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Austin\Documents","no","mono","no","18","no","white","no","yes","768","legacy","62","79","C:/Users/Austin/Documents/AH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","s","NA","s","h","430","NA","5637","NA","58006","430","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","11337","NA","220449","240808","332466","NA","335955","334734","5697","NA","162441","336062","336496","335948","336061","5686","Flanker Task","138","69396","143","yes","1024"
"96.52777777777777","96.52777777777777","485.2916666666667","485.2916666666667","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","h","0","0","0","143","143","0","143","143","0","0","0","143","143","143","143","0","Wed Sep 21 12:59:00 2022","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Austin\Documents","no","mono","no","18","no","white","no","yes","768","legacy","63","79","C:/Users/Austin/Documents/AH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","s","NA","s","h","486","NA","5637","NA","58006","486","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","11337","NA","220449","240808","332466","NA","337709","336507","5697","NA","162441","337816","338306","337702","337816","5686","Flanker Task","139","69882","144","yes","1024"
"96.55172413793103","96.55172413793103","484.8689655172414","484.8689655172414","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","h","0","0","0","144","144","0","144","144","0","0","0","144","144","144","144","0","Wed Sep 21 12:59:00 2022","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Austin\Documents","no","mono","no","18","no","white","no","yes","768","legacy","64","79","C:/Users/Austin/Documents/AH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","s","NA","s","h","424","NA","5637","NA","58006","424","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","11337","NA","220449","240808","332466","NA","339519","338317","5697","NA","162441","339627","340054","339512","339626","5686","Flanker Task","140","70306","145","yes","1024"
"96.57534246575342","96.57534246575342","484.6027397260274","484.6027397260274","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","s","0","0","0","145","145","0","145","145","0","0","0","145","145","145","145","0","Wed Sep 21 12:59:00 2022","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Austin\Documents","no","mono","no","18","no","white","no","yes","768","legacy","65","79","C:/Users/Austin/Documents/AH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","s","NA","s","s","446","NA","5637","NA","58006","446","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","11337","NA","220449","240808","332466","NA","341261","340065","5697","NA","162441","341369","341819","341254","341368","5686","Flanker Task","141","70752","146","yes","1024"
"96.59863945578232","96.59863945578232","483.7755102040816","483.7755102040816","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","s","0","0","0","146","146","0","146","146","0","0","0","146","146","146","146","0","Wed Sep 21 12:59:00 2022","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Austin\Documents","no","mono","no","18","no","white","no","yes","768","legacy","66","79","C:/Users/Austin/Documents/AH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","s","NA","s","s","363","NA","5637","NA","58006","363","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","11337","NA","220449","240808","332466","NA","343028","341830","5697","NA","162441","343135","343501","343021","343135","5686","Flanker Task","142","71115","147","yes","1024"
"96.62162162162163","96.62162162162163","482.68918918918916","482.68918918918916","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","s","0","0","0","147","147","0","147","147","0","0","0","147","147","147","147","0","Wed Sep 21 12:59:00 2022","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Austin\Documents","no","mono","no","18","no","white","no","yes","768","legacy","67","79","C:/Users/Austin/Documents/AH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","s","NA","s","s","323","NA","5637","NA","58006","323","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","11337","NA","220449","240808","332466","NA","344738","343513","5697","NA","162441","344846","345172","344731","344845","5686","Flanker Task","143","71438","148","yes","1024"
"96.64429530201342","96.64429530201342","481.6510067114094","481.6510067114094","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","s","0","0","0","148","148","0","148","148","0","0","0","148","148","148","148","0","Wed Sep 21 12:59:00 2022","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Austin\Documents","no","mono","no","18","no","white","no","yes","768","legacy","68","79","C:/Users/Austin/Documents/AH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","s","NA","s","s","328","NA","5637","NA","58006","328","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","11337","NA","220449","240808","332466","NA","346380","345183","5697","NA","162441","346487","346818","346373","346487","5686","Flanker Task","144","71766","149","yes","1024"
"96.66666666666667","96.66666666666667","481.81333333333333","481.81333333333333","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","h","0","0","0","149","149","0","149","149","0","0","0","149","149","149","149","0","Wed Sep 21 12:59:00 2022","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Austin\Documents","no","mono","no","18","no","white","no","yes","768","legacy","69","79","C:/Users/Austin/Documents/AH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","s","NA","s","h","506","NA","5637","NA","58006","506","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","11337","NA","220449","240808","332466","NA","348031","346828","5697","NA","162441","348137","348646","348023","348137","5686","Flanker Task","145","72272","150","yes","1024"
"96.6887417218543","96.6887417218543","481.9933774834437","481.9933774834437","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","s","0","0","0","150","150","0","150","150","0","0","0","150","150","150","150","0","Wed Sep 21 12:59:00 2022","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Austin\Documents","no","mono","no","18","no","white","no","yes","768","legacy","70","79","C:/Users/Austin/Documents/AH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","s","NA","s","s","509","NA","5637","NA","58006","509","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","11337","NA","220449","240808","332466","NA","349860","348656","5697","NA","162441","349966","350478","349853","349966","5686","Flanker Task","146","72781","151","yes","1024"
"96.71052631578948","96.71052631578948","481.85526315789474","481.85526315789474","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","h","0","0","0","151","151","0","151","151","0","0","0","151","151","151","151","0","Wed Sep 21 12:59:00 2022","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Austin\Documents","no","mono","no","18","no","white","no","yes","768","legacy","71","79","C:/Users/Austin/Documents/AH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","s","NA","s","h","461","NA","5637","NA","58006","461","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","11337","NA","220449","240808","332466","NA","351688","350489","5697","NA","162441","351795","352260","351681","351794","5686","Flanker Task","147","73242","152","yes","1024"
"96.73202614379085","96.73202614379085","481.2352941176471","481.2352941176471","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","s","0","0","0","152","152","0","152","152","0","0","0","152","152","152","152","0","Wed Sep 21 12:59:00 2022","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Austin\Documents","no","mono","no","18","no","white","no","yes","768","legacy","72","79","C:/Users/Austin/Documents/AH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","s","NA","s","s","387","NA","5637","NA","58006","387","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","11337","NA","220449","240808","332466","NA","353486","352271","5697","NA","162441","353593","353984","353479","353593","5686","Flanker Task","148","73629","153","yes","1024"
"96.1038961038961","96.1038961038961","480.64285714285717","480.64285714285717","black","legacy","legacy","legacy","0","Incongruent","uniform","0","undefined","0","s","0","0","0","153","153","0","153","153","0","0","0","153","153","153","153","0","Wed Sep 21 12:59:00 2022","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Austin\Documents","no","mono","no","18","no","white","no","yes","768","legacy","73","79","C:/Users/Austin/Documents/AH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","s","NA","s","h","390","NA","5637","NA","58006","390","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","11337","NA","220449","240808","332466","NA","355195","353994","5697","NA","162441","355303","355697","355188","355303","5686","Flanker Task","148","74019","154","yes","1024"
"95.48387096774194","95.48387096774194","480.1161290322581","480.1161290322581","black","legacy","legacy","legacy","0","Incongruent","uniform","0","undefined","0","h","0","0","0","154","154","0","154","154","0","0","0","154","154","154","154","0","Wed Sep 21 12:59:00 2022","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Austin\Documents","no","mono","no","18","no","white","no","yes","768","legacy","74","79","C:/Users/Austin/Documents/AH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","s","NA","s","s","399","NA","5637","NA","58006","399","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","11337","NA","220449","355708","332466","NA","357418","356216","5697","NA","162441","357525","357927","357411","357525","5686","Flanker Task","148","74418","155","yes","1024"
"95.51282051282051","95.51282051282051","479.64102564102564","479.64102564102564","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","s","0","0","0","155","155","0","155","155","0","0","0","155","155","155","155","0","Wed Sep 21 12:59:00 2022","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Austin\Documents","no","mono","no","18","no","white","no","yes","768","legacy","75","79","C:/Users/Austin/Documents/AH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","s","NA","s","s","406","NA","5637","NA","58006","406","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","11337","NA","220449","357937","332466","NA","359641","358443","5697","NA","162441","359746","360155","359633","359746","5686","Flanker Task","149","74824","156","yes","1024"
