acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,condition,correct,correct_instructions1,correct_keyboard_response,correct_response,count_ISI,count_block1,count_block2,count_block3,count_errorFeedback,count_experiment,count_faster,count_finish,count_fixation,count_instructions1,count_instructions2,count_instructions3,count_keyboard_response,count_logger,count_new_sketchpad,count_sequence,count_stimulus,datetime,deadline,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_finish,response_instructions1,response_instructions2,response_instructions3,response_keyboard_response,response_new_sketchpad,response_time,response_time_finish,response_time_instructions1,response_time_instructions2,response_time_instructions3,response_time_keyboard_response,response_time_new_sketchpad,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stimulus,subject_nr,subject_parity,time_ISI,time_block1,time_block2,time_block3,time_errorFeedback,time_experiment,time_faster,time_finish,time_fixation,time_instructions1,time_instructions2,time_instructions3,time_keyboard_response,time_logger,time_new_sketchpad,time_sequence,time_stimulus,title,total_correct,total_response_time,total_responses,width
97,97,515,515,black,legacy,legacy,legacy,congruent ,1,undefined,1,h,74,0,0,0,74,0,74,0,74,0,0,0,74,74,NA,74,74,Fri Sep 15 10:55:48 2023,1500,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,74,74,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,h,NA,s,NA,NA,h,NA,489,NA,34597,NA,NA,489,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,158045,35764,NA,NA,76863,1163,NA,NA,159072,1166,NA,NA,159173,159663,NA,159070,159173,Flanker Task,73,38634,75,1024
97,97,513,513,black,legacy,legacy,legacy,congruent ,1,undefined,1,s,75,0,0,0,75,0,75,0,75,0,0,0,75,75,NA,75,75,Fri Sep 15 10:55:48 2023,1500,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,75,75,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,NA,NA,s,NA,388,NA,34597,NA,NA,388,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,159667,35764,NA,NA,76863,1163,NA,NA,160694,1166,NA,NA,160795,161184,NA,160692,160795,Flanker Task,74,39022,76,1024
97,97,513,513,black,legacy,legacy,legacy,incongruent,1,undefined,1,h,76,0,0,0,76,0,76,0,76,0,0,0,76,76,NA,76,76,Fri Sep 15 10:55:48 2023,1500,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,76,76,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,h,NA,s,NA,NA,h,NA,498,NA,34597,NA,NA,498,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,161188,35764,NA,NA,76863,1163,NA,NA,162221,1166,NA,NA,162322,162821,NA,162219,162322,Flanker Task,75,39520,77,1024
97,97,513,513,black,legacy,legacy,legacy,incongruent,1,undefined,1,h,77,0,0,0,77,0,77,0,77,0,0,0,77,77,NA,77,77,Fri Sep 15 10:55:48 2023,1500,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,77,77,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,h,NA,s,NA,NA,h,NA,534,NA,34597,NA,NA,534,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,162824,35764,NA,NA,76863,1163,NA,NA,163853,1166,NA,NA,163954,164488,NA,163851,163954,Flanker Task,76,40054,78,1024
97,97,512,512,black,legacy,legacy,legacy,congruent ,1,undefined,1,s,78,0,0,0,78,0,78,0,78,0,0,0,78,78,NA,78,78,Fri Sep 15 10:55:48 2023,1500,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,78,78,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,NA,NA,s,NA,445,NA,34597,NA,NA,445,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,164493,35764,NA,NA,76863,1163,NA,NA,165523,1166,NA,NA,165624,166070,NA,165521,165624,Flanker Task,77,40499,79,1024
97,97,512,512,black,legacy,legacy,legacy,incongruent,1,undefined,1,h,79,0,0,0,79,0,79,0,79,0,0,0,79,79,NA,79,79,Fri Sep 15 10:55:48 2023,1500,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,79,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,h,NA,s,NA,NA,h,NA,533,NA,34597,NA,NA,533,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,166074,35764,NA,NA,76863,1163,NA,NA,167103,1166,NA,NA,167204,167738,NA,167100,167204,Flanker Task,78,41032,80,1024
97,97,516,516,black,legacy,legacy,legacy,incongruent,1,undefined,1,h,80,0,0,0,80,0,80,0,80,0,0,0,80,80,NA,80,80,Fri Sep 15 10:55:48 2023,600,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,0,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,h,NA,s,s,NA,h,NA,789,NA,34597,42697,NA,789,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,167742,35764,211441,NA,76863,1163,NA,NA,211483,1166,168743,NA,211585,212375,NA,211482,211585,Flanker Task,79,41821,81,1024
97,97,515,515,black,legacy,legacy,legacy,congruent ,1,undefined,1,s,81,0,0,0,81,0,81,0,81,0,0,0,81,81,NA,81,81,Fri Sep 15 10:55:48 2023,600,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,1,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,s,NA,s,NA,471,NA,34597,42697,NA,471,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,212880,35764,211441,NA,76863,1163,212379,NA,213904,1166,168743,NA,214005,214477,NA,213903,214005,Flanker Task,80,42292,82,1024
97,97,516,516,black,legacy,legacy,legacy,congruent ,1,undefined,1,s,82,0,0,0,82,0,82,0,82,0,0,0,82,82,NA,82,82,Fri Sep 15 10:55:48 2023,600,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,2,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,s,NA,s,NA,544,NA,34597,42697,NA,544,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,214482,35764,211441,NA,76863,1163,212379,NA,215528,1166,168743,NA,215629,216174,NA,215526,215629,Flanker Task,81,42836,83,1024
97,97,514,514,black,legacy,legacy,legacy,congruent ,1,undefined,1,h,83,0,0,0,83,0,83,0,83,0,0,0,83,83,NA,83,83,Fri Sep 15 10:55:48 2023,600,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,3,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,h,NA,s,s,NA,h,NA,372,NA,34597,42697,NA,372,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,216178,35764,211441,NA,76863,1163,212379,NA,217209,1166,168743,NA,217310,217683,NA,217208,217310,Flanker Task,82,43208,84,1024
97,97,513,513,black,legacy,legacy,legacy,incongruent,1,undefined,1,h,84,0,0,0,84,0,84,0,84,0,0,0,84,84,NA,84,84,Fri Sep 15 10:55:48 2023,600,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,4,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,h,NA,s,s,NA,h,NA,404,NA,34597,42697,NA,404,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,217687,35764,211441,NA,76863,1163,212379,NA,218715,1166,168743,NA,218816,219221,NA,218713,218816,Flanker Task,83,43612,85,1024
96,96,512,512,black,legacy,legacy,legacy,incongruent,0,undefined,0,s,85,0,0,0,85,0,85,0,85,0,0,0,85,85,NA,85,85,Fri Sep 15 10:55:48 2023,600,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,5,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,h,NA,s,s,NA,h,NA,464,NA,34597,42697,NA,464,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,219224,35764,211441,NA,76863,1163,212379,NA,220251,1166,168743,NA,220352,220817,NA,220249,220352,Flanker Task,83,44076,86,1024
96,96,513,513,black,legacy,legacy,legacy,incongruent,1,undefined,1,h,86,0,0,0,86,0,86,0,86,0,0,0,86,86,NA,86,86,Fri Sep 15 10:55:48 2023,600,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,6,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,h,NA,s,s,NA,h,NA,563,NA,34597,42697,NA,563,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,221329,35764,211441,NA,220828,1163,212379,NA,222365,1166,168743,NA,222466,223030,NA,222362,222466,Flanker Task,84,44639,87,1024
96,96,514,514,black,legacy,legacy,legacy,incongruent,1,undefined,1,h,87,0,0,0,87,0,87,0,87,0,0,0,87,87,NA,87,87,Fri Sep 15 10:55:48 2023,600,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,7,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,h,NA,s,s,NA,h,NA,610,NA,34597,42697,NA,610,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,223034,35764,211441,NA,220828,1163,212379,NA,224063,1166,168743,NA,224164,224774,NA,224061,224164,Flanker Task,85,45249,88,1024
96,96,512,512,black,legacy,legacy,legacy,congruent ,1,undefined,1,s,88,0,0,0,88,0,88,0,88,0,0,0,88,88,NA,88,88,Fri Sep 15 10:55:48 2023,600,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,8,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,s,NA,s,NA,398,NA,34597,42697,NA,398,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,225279,35764,211441,NA,220828,1163,224778,NA,226307,1166,168743,NA,226408,226806,NA,226306,226408,Flanker Task,86,45647,89,1024
96,96,514,514,black,legacy,legacy,legacy,incongruent,1,undefined,1,s,89,0,0,0,89,0,89,0,89,0,0,0,89,89,NA,89,89,Fri Sep 15 10:55:48 2023,600,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,9,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,s,NA,s,NA,647,NA,34597,42697,NA,647,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,226810,35764,211441,NA,220828,1163,224778,NA,227840,1166,168743,NA,227941,228588,NA,227838,227941,Flanker Task,87,46294,90,1024
96,96,513,513,black,legacy,legacy,legacy,incongruent,1,undefined,1,h,90,0,0,0,90,0,90,0,90,0,0,0,90,90,NA,90,90,Fri Sep 15 10:55:48 2023,600,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,10,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,h,NA,s,s,NA,h,NA,414,NA,34597,42697,NA,414,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,229093,35764,211441,NA,220828,1163,228592,NA,230118,1166,168743,NA,230219,230634,NA,230116,230219,Flanker Task,88,46708,91,1024
95,95,511,511,black,legacy,legacy,legacy,incongruent,0,undefined,0,h,91,0,0,0,91,0,91,0,91,0,0,0,91,91,NA,91,91,Fri Sep 15 10:55:48 2023,600,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,11,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,s,NA,s,NA,315,NA,34597,42697,NA,315,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,230638,35764,211441,NA,220828,1163,228592,NA,231675,1166,168743,NA,231776,232091,NA,231667,231776,Flanker Task,88,47023,92,1024
95,95,511,511,black,legacy,legacy,legacy,incongruent,1,undefined,1,s,92,0,0,0,92,0,92,0,92,0,0,0,92,92,NA,92,92,Fri Sep 15 10:55:48 2023,600,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,12,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,s,NA,s,NA,531,NA,34597,42697,NA,531,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,232596,35764,211441,NA,232095,1163,228592,NA,233623,1166,168743,NA,233724,234256,NA,233621,233724,Flanker Task,89,47554,93,1024
95,95,510,510,black,legacy,legacy,legacy,incongruent,1,undefined,1,h,93,0,0,0,93,0,93,0,93,0,0,0,93,93,NA,93,93,Fri Sep 15 10:55:48 2023,600,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,13,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,h,NA,s,s,NA,h,NA,443,NA,34597,42697,NA,443,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,234260,35764,211441,NA,232095,1163,228592,NA,235290,1166,168743,NA,235391,235835,NA,235288,235391,Flanker Task,90,47997,94,1024
95,95,509,509,black,legacy,legacy,legacy,incongruent,1,undefined,1,s,94,0,0,0,94,0,94,0,94,0,0,0,94,94,NA,94,94,Fri Sep 15 10:55:48 2023,600,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,14,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,s,NA,s,NA,443,NA,34597,42697,NA,443,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,235837,35764,211441,NA,232095,1163,228592,NA,236872,1166,168743,NA,236973,237416,NA,236870,236973,Flanker Task,91,48440,95,1024
95,95,509,509,black,legacy,legacy,legacy,incongruent,1,undefined,1,h,95,0,0,0,95,0,95,0,95,0,0,0,95,95,NA,95,95,Fri Sep 15 10:55:48 2023,600,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,15,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,h,NA,s,s,NA,h,NA,433,NA,34597,42697,NA,433,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,237421,35764,211441,NA,232095,1163,228592,NA,238453,1166,168743,NA,238554,238988,NA,238452,238554,Flanker Task,92,48873,96,1024
95,95,509,509,black,legacy,legacy,legacy,congruent ,1,undefined,1,s,96,0,0,0,96,0,96,0,96,0,0,0,96,96,NA,96,96,Fri Sep 15 10:55:48 2023,600,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,16,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,s,NA,s,NA,526,NA,34597,42697,NA,526,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,238992,35764,211441,NA,232095,1163,228592,NA,240021,1166,168743,NA,240122,240649,NA,240019,240122,Flanker Task,93,49399,97,1024
95,95,509,509,black,legacy,legacy,legacy,congruent ,1,undefined,1,s,97,0,0,0,97,0,97,0,97,0,0,0,97,97,NA,97,97,Fri Sep 15 10:55:48 2023,600,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,17,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,s,NA,s,NA,484,NA,34597,42697,NA,484,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,240653,35764,211441,NA,232095,1163,228592,NA,241682,1166,168743,NA,241783,242268,NA,241680,241783,Flanker Task,94,49883,98,1024
95,95,508,508,black,legacy,legacy,legacy,incongruent,1,undefined,1,s,98,0,0,0,98,0,98,0,98,0,0,0,98,98,NA,98,98,Fri Sep 15 10:55:48 2023,600,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,18,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,s,NA,s,NA,469,NA,34597,42697,NA,469,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,242272,35764,211441,NA,232095,1163,228592,NA,243301,1166,168743,NA,243403,243873,NA,243300,243403,Flanker Task,95,50352,99,1024
96,96,507,507,black,legacy,legacy,legacy,congruent ,1,undefined,1,s,99,0,0,0,99,0,99,0,99,0,0,0,99,99,NA,99,99,Fri Sep 15 10:55:48 2023,600,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,19,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,s,NA,s,NA,415,NA,34597,42697,NA,415,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,243877,35764,211441,NA,232095,1163,228592,NA,244907,1166,168743,NA,245008,245424,NA,244905,245008,Flanker Task,96,50767,100,1024
96,96,506,506,black,legacy,legacy,legacy,incongruent,1,undefined,1,h,100,0,0,0,100,0,100,0,100,0,0,0,100,100,NA,100,100,Fri Sep 15 10:55:48 2023,600,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,20,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,h,NA,s,s,NA,h,NA,385,NA,34597,42697,NA,385,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,245428,35764,211441,NA,232095,1163,228592,NA,246459,1166,168743,NA,246560,246945,NA,246457,246560,Flanker Task,97,51152,101,1024
96,96,505,505,black,legacy,legacy,legacy,congruent ,1,undefined,1,s,101,0,0,0,101,0,101,0,101,0,0,0,101,101,NA,101,101,Fri Sep 15 10:55:48 2023,600,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,21,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,s,NA,s,NA,410,NA,34597,42697,NA,410,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,246949,35764,211441,NA,232095,1163,228592,NA,247980,1166,168743,NA,248081,248492,NA,247978,248081,Flanker Task,98,51562,102,1024
96,96,505,505,black,legacy,legacy,legacy,congruent ,1,undefined,1,h,102,0,0,0,102,0,102,0,102,0,0,0,102,102,NA,102,102,Fri Sep 15 10:55:48 2023,600,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,22,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,h,NA,s,s,NA,h,NA,511,NA,34597,42697,NA,511,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,248494,35764,211441,NA,232095,1163,228592,NA,249532,1166,168743,NA,249633,250145,NA,249531,249633,Flanker Task,99,52073,103,1024
96,96,504,504,black,legacy,legacy,legacy,incongruent,1,undefined,1,s,103,0,0,0,103,0,103,0,103,0,0,0,103,103,NA,103,103,Fri Sep 15 10:55:48 2023,600,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,23,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,s,NA,s,NA,393,NA,34597,42697,NA,393,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,250149,35764,211441,NA,232095,1163,228592,NA,251180,1166,168743,NA,251281,251674,NA,251179,251281,Flanker Task,100,52466,104,1024
96,96,503,503,black,legacy,legacy,legacy,congruent ,1,undefined,1,h,104,0,0,0,104,0,104,0,104,0,0,0,104,104,NA,104,104,Fri Sep 15 10:55:48 2023,600,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,24,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,h,NA,s,s,NA,h,NA,387,NA,34597,42697,NA,387,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,251678,35764,211441,NA,232095,1163,228592,NA,252708,1166,168743,NA,252809,253197,NA,252706,252809,Flanker Task,101,52853,105,1024
96,96,502,502,black,legacy,legacy,legacy,congruent ,1,undefined,1,s,105,0,0,0,105,0,105,0,105,0,0,0,105,105,NA,105,105,Fri Sep 15 10:55:48 2023,600,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,25,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,s,NA,s,NA,372,NA,34597,42697,NA,372,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,253201,35764,211441,NA,232095,1163,228592,NA,254232,1166,168743,NA,254333,254706,NA,254230,254333,Flanker Task,102,53225,106,1024
96,96,502,502,black,legacy,legacy,legacy,incongruent,1,undefined,1,h,106,0,0,0,106,0,106,0,106,0,0,0,106,106,NA,106,106,Fri Sep 15 10:55:48 2023,600,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,26,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,h,NA,s,s,NA,h,NA,504,NA,34597,42697,NA,504,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,254709,35764,211441,NA,232095,1163,228592,NA,255741,1166,168743,NA,255842,256347,NA,255738,255842,Flanker Task,103,53729,107,1024
96,96,501,501,black,legacy,legacy,legacy,congruent ,1,undefined,1,s,107,0,0,0,107,0,107,0,107,0,0,0,107,107,NA,107,107,Fri Sep 15 10:55:48 2023,600,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,27,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,s,NA,s,NA,412,NA,34597,42697,NA,412,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,256351,35764,211441,NA,232095,1163,228592,NA,257383,1166,168743,NA,257484,257896,NA,257381,257484,Flanker Task,104,54141,108,1024
96,96,500,500,black,legacy,legacy,legacy,congruent ,1,undefined,1,h,108,0,0,0,108,0,108,0,108,0,0,0,108,108,NA,108,108,Fri Sep 15 10:55:48 2023,600,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,28,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,h,NA,s,s,NA,h,NA,419,NA,34597,42697,NA,419,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,257901,35764,211441,NA,232095,1163,228592,NA,258930,1166,168743,NA,259031,259451,NA,258928,259031,Flanker Task,105,54560,109,1024
96,96,500,500,black,legacy,legacy,legacy,incongruent,1,undefined,1,s,109,0,0,0,109,0,109,0,109,0,0,0,109,109,NA,109,109,Fri Sep 15 10:55:48 2023,600,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,29,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,s,NA,s,NA,455,NA,34597,42697,NA,455,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,259455,35764,211441,NA,232095,1163,228592,NA,260484,1166,168743,NA,260585,261040,NA,260483,260585,Flanker Task,106,55015,110,1024
96,96,499,499,black,legacy,legacy,legacy,incongruent,1,undefined,1,h,110,0,0,0,110,0,110,0,110,0,0,0,110,110,NA,110,110,Fri Sep 15 10:55:48 2023,600,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,30,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,h,NA,s,s,NA,h,NA,455,NA,34597,42697,NA,455,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,261044,35764,211441,NA,232095,1163,228592,NA,262082,1166,168743,NA,262183,262639,NA,262079,262183,Flanker Task,107,55470,111,1024
96,96,500,500,black,legacy,legacy,legacy,congruent ,1,undefined,1,h,111,0,0,0,111,0,111,0,111,0,0,0,111,111,NA,111,111,Fri Sep 15 10:55:48 2023,600,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,31,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,h,NA,s,s,NA,h,NA,548,NA,34597,42697,NA,548,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,262643,35764,211441,NA,232095,1163,228592,NA,263673,1166,168743,NA,263774,264323,NA,263671,263774,Flanker Task,108,56018,112,1024
