"acc","accuracy","average_response_time","avg_rt","background","canvas_backend","clock_backend","color_backend","condition","correct","correct_instructions1","correct_keyboard_response","correct_response","count_ISI","count_block1","count_block2","count_block3","count_errorFeedback","count_experiment","count_faster","count_fixation","count_getting_started","count_instructions1","count_instructions2","count_instructions3","count_keyboard_response","count_logger","count_new_sketchpad","count_sequence","count_stimulus","count_welcome","datetime","deadline","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_block1","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_instructions1","response_instructions2","response_instructions3","response_keyboard_response","response_new_sketchpad","response_time","response_time_instructions1","response_time_instructions2","response_time_instructions3","response_time_keyboard_response","response_time_new_sketchpad","response_time_welcome","response_welcome","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_nr","subject_parity","time_ISI","time_block1","time_block2","time_block3","time_errorFeedback","time_experiment","time_faster","time_fixation","time_getting_started","time_instructions1","time_instructions2","time_instructions3","time_keyboard_response","time_logger","time_new_sketchpad","time_sequence","time_stimulus","time_welcome","title","total_correct","total_response_time","total_responses","width"
"96","96","687","687","#3d3846","legacy","legacy","legacy","congruent","1","undefined","1","s","59","0","0","0","59","0","59","59","NA","0","0","0","59","59","0","59","59","NA","Sat Sep 16 21:21:51 2023","1500","The main experiment item","True","FlankerTask.osexp","C:/Users/backs/OneDrive/Documents","False","mono","False","18","no","white","no","yes","768","legacy","59","59","C:/Users/backs/OneDrive/Documents/BZ-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","s","s","NA","NA","s","NA","471.0","51568","NA","NA","471","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","170756","59404","NA","NA","91910","7812","NA","171828","NA","7835","NA","NA","171930","172402","NA","171827","171930","NA","Flanker Task ","58","41268.0","60","1024"
"96","96","686","686","#3d3846","legacy","legacy","legacy","congruent","1","undefined","1","h","60","0","0","0","60","0","60","60","NA","0","0","0","60","60","0","60","60","NA","Sat Sep 16 21:21:51 2023","1500","The main experiment item","True","FlankerTask.osexp","C:/Users/backs/OneDrive/Documents","False","mono","False","18","no","white","no","yes","768","legacy","60","60","C:/Users/backs/OneDrive/Documents/BZ-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","h","s","NA","NA","h","NA","588.0","51568","NA","NA","588","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","172407","59404","NA","NA","91910","7812","NA","173486","NA","7835","NA","NA","173588","174178","NA","173483","173588","NA","Flanker Task ","59","41856.0","61","1024"
"96","96","688","688","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","h","61","0","0","0","61","0","61","61","NA","0","0","0","61","61","0","61","61","NA","Sat Sep 16 21:21:51 2023","1500","The main experiment item","True","FlankerTask.osexp","C:/Users/backs/OneDrive/Documents","False","mono","False","18","no","white","no","yes","768","legacy","61","61","C:/Users/backs/OneDrive/Documents/BZ-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","h","s","NA","NA","h","NA","839.0","51568","NA","NA","839","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","174182","59404","NA","NA","91910","7812","NA","175272","NA","7835","NA","NA","175374","176214","NA","175270","175374","NA","Flanker Task ","60","42695.0","62","1024"
"96","96","686","686","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","h","62","0","0","0","62","0","62","62","NA","0","0","0","62","62","0","62","62","NA","Sat Sep 16 21:21:51 2023","1500","The main experiment item","True","FlankerTask.osexp","C:/Users/backs/OneDrive/Documents","False","mono","False","18","no","white","no","yes","768","legacy","62","62","C:/Users/backs/OneDrive/Documents/BZ-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","h","s","NA","NA","h","NA","523.0","51568","NA","NA","523","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","176218","59404","NA","NA","91910","7812","NA","177304","NA","7835","NA","NA","177406","177930","NA","177302","177406","NA","Flanker Task ","61","43218.0","63","1024"
"96","96","681","681","#3d3846","legacy","legacy","legacy","congruent","1","undefined","1","h","63","0","0","0","63","0","63","63","NA","0","0","0","63","63","0","63","63","NA","Sat Sep 16 21:21:51 2023","1500","The main experiment item","True","FlankerTask.osexp","C:/Users/backs/OneDrive/Documents","False","mono","False","18","no","white","no","yes","768","legacy","63","63","C:/Users/backs/OneDrive/Documents/BZ-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","h","s","NA","NA","h","NA","423.0","51568","NA","NA","423","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","177935","59404","NA","NA","91910","7812","NA","179025","NA","7835","NA","NA","179127","179552","NA","179023","179127","NA","Flanker Task ","62","43641.0","64","1024"
"96","96","681","681","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","h","64","0","0","0","64","0","64","64","NA","0","0","0","64","64","0","64","64","NA","Sat Sep 16 21:21:51 2023","1500","The main experiment item","True","FlankerTask.osexp","C:/Users/backs/OneDrive/Documents","False","mono","False","18","no","white","no","yes","768","legacy","64","64","C:/Users/backs/OneDrive/Documents/BZ-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","h","s","NA","NA","h","NA","645.0","51568","NA","NA","645","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","179556","59404","NA","NA","91910","7812","NA","180641","NA","7835","NA","NA","180743","181389","NA","180639","180742","NA","Flanker Task ","63","44286.0","65","1024"
"96","96","680","680","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","s","65","0","0","0","65","0","65","65","NA","0","0","0","65","65","0","65","65","NA","Sat Sep 16 21:21:51 2023","1500","The main experiment item","True","FlankerTask.osexp","C:/Users/backs/OneDrive/Documents","False","mono","False","18","no","white","no","yes","768","legacy","65","65","C:/Users/backs/OneDrive/Documents/BZ-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","s","s","NA","NA","s","NA","612.0","51568","NA","NA","612","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","181393","59404","NA","NA","91910","7812","NA","182495","NA","7835","NA","NA","182597","183210","NA","182493","182597","NA","Flanker Task ","64","44898.0","66","1024"
"97","97","681","681","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","s","66","0","0","0","66","0","66","66","NA","0","0","0","66","66","0","66","66","NA","Sat Sep 16 21:21:51 2023","1500","The main experiment item","True","FlankerTask.osexp","C:/Users/backs/OneDrive/Documents","False","mono","False","18","no","white","no","yes","768","legacy","66","66","C:/Users/backs/OneDrive/Documents/BZ-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","s","s","NA","NA","s","NA","730.0","51568","NA","NA","730","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","183214","59404","NA","NA","91910","7812","NA","184298","NA","7835","NA","NA","184400","185131","NA","184296","184400","NA","Flanker Task ","65","45628.0","67","1024"
"97","97","682","682","#3d3846","legacy","legacy","legacy","congruent","1","undefined","1","h","67","0","0","0","67","0","67","67","NA","0","0","0","67","67","0","67","67","NA","Sat Sep 16 21:21:51 2023","1500","The main experiment item","True","FlankerTask.osexp","C:/Users/backs/OneDrive/Documents","False","mono","False","18","no","white","no","yes","768","legacy","67","67","C:/Users/backs/OneDrive/Documents/BZ-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","h","s","NA","NA","h","NA","804.0","51568","NA","NA","804","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","185136","59404","NA","NA","91910","7812","NA","186200","NA","7835","NA","NA","186302","187107","NA","186198","186302","NA","Flanker Task ","66","46432.0","68","1024"
"97","97","679","679","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","h","68","0","0","0","68","0","68","68","NA","0","0","0","68","68","0","68","68","NA","Sat Sep 16 21:21:51 2023","1500","The main experiment item","True","FlankerTask.osexp","C:/Users/backs/OneDrive/Documents","False","mono","False","18","no","white","no","yes","768","legacy","68","68","C:/Users/backs/OneDrive/Documents/BZ-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","h","s","NA","NA","h","NA","435.0","51568","NA","NA","435","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","187111","59404","NA","NA","91910","7812","NA","188187","NA","7835","NA","NA","188290","188726","NA","188186","188290","NA","Flanker Task ","67","46867.0","69","1024"
"97","97","679","679","#3d3846","legacy","legacy","legacy","congruent","1","undefined","1","s","69","0","0","0","69","0","69","69","NA","0","0","0","69","69","0","69","69","NA","Sat Sep 16 21:21:51 2023","1500","The main experiment item","True","FlankerTask.osexp","C:/Users/backs/OneDrive/Documents","False","mono","False","18","no","white","no","yes","768","legacy","69","69","C:/Users/backs/OneDrive/Documents/BZ-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","s","s","NA","NA","s","NA","686.0","51568","NA","NA","686","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","188731","59404","NA","NA","91910","7812","NA","189824","NA","7835","NA","NA","189927","190614","NA","189822","189927","NA","Flanker Task ","68","47553.0","70","1024"
"97","97","685","685","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","h","70","0","0","0","70","0","70","70","NA","0","0","0","70","70","0","70","70","NA","Sat Sep 16 21:21:51 2023","1500","The main experiment item","True","FlankerTask.osexp","C:/Users/backs/OneDrive/Documents","False","mono","False","18","no","white","no","yes","768","legacy","70","70","C:/Users/backs/OneDrive/Documents/BZ-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","h","s","NA","NA","h","NA","1125.0","51568","NA","NA","1125","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","190618","59404","NA","NA","91910","7812","NA","191698","NA","7835","NA","NA","191800","192926","NA","191696","191799","NA","Flanker Task ","69","48678.0","71","1024"
"97","97","684","684","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","h","71","0","0","0","71","0","71","71","NA","0","0","0","71","71","0","71","71","NA","Sat Sep 16 21:21:51 2023","1500","The main experiment item","True","FlankerTask.osexp","C:/Users/backs/OneDrive/Documents","False","mono","False","18","no","white","no","yes","768","legacy","71","71","C:/Users/backs/OneDrive/Documents/BZ-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","h","s","NA","NA","h","NA","611.0","51568","NA","NA","611","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","192930","59404","NA","NA","91910","7812","NA","194017","NA","7835","NA","NA","194119","194732","NA","194014","194119","NA","Flanker Task ","70","49289.0","72","1024"
"97","97","682","682","#3d3846","legacy","legacy","legacy","congruent","1","undefined","1","s","72","0","0","0","72","0","72","72","NA","0","0","0","72","72","0","72","72","NA","Sat Sep 16 21:21:51 2023","1500","The main experiment item","True","FlankerTask.osexp","C:/Users/backs/OneDrive/Documents","False","mono","False","18","no","white","no","yes","768","legacy","72","72","C:/Users/backs/OneDrive/Documents/BZ-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","s","s","NA","NA","s","NA","521.0","51568","NA","NA","521","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","194736","59404","NA","NA","91910","7812","NA","195822","NA","7835","NA","NA","195924","196446","NA","195820","195924","NA","Flanker Task ","71","49810.0","73","1024"
"97","97","686","686","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","s","73","0","0","0","73","0","73","73","NA","0","0","0","73","73","0","73","73","NA","Sat Sep 16 21:21:51 2023","1500","The main experiment item","True","FlankerTask.osexp","C:/Users/backs/OneDrive/Documents","False","mono","False","18","no","white","no","yes","768","legacy","73","73","C:/Users/backs/OneDrive/Documents/BZ-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","s","s","NA","NA","s","NA","971.0","51568","NA","NA","971","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","196450","59404","NA","NA","91910","7812","NA","197534","NA","7835","NA","NA","197636","198608","NA","197532","197636","NA","Flanker Task ","72","50781.0","74","1024"
"97","97","684","684","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","s","74","0","0","0","74","0","74","74","NA","0","0","0","74","74","0","74","74","NA","Sat Sep 16 21:21:51 2023","1500","The main experiment item","True","FlankerTask.osexp","C:/Users/backs/OneDrive/Documents","False","mono","False","18","no","white","no","yes","768","legacy","74","74","C:/Users/backs/OneDrive/Documents/BZ-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","s","s","NA","NA","s","NA","573.0","51568","NA","NA","573","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","198614","59404","NA","NA","91910","7812","NA","199687","NA","7835","NA","NA","199788","200362","NA","199685","199788","NA","Flanker Task ","73","51354.0","75","1024"
"97","97","681","681","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","s","75","0","0","0","75","0","75","75","NA","0","0","0","75","75","0","75","75","NA","Sat Sep 16 21:21:51 2023","1500","The main experiment item","True","FlankerTask.osexp","C:/Users/backs/OneDrive/Documents","False","mono","False","18","no","white","no","yes","768","legacy","75","75","C:/Users/backs/OneDrive/Documents/BZ-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","s","s","NA","NA","s","NA","438.0","51568","NA","NA","438","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","200366","59404","NA","NA","91910","7812","NA","201438","NA","7835","NA","NA","201540","201979","NA","201435","201539","NA","Flanker Task ","74","51792.0","76","1024"
"97","97","677","677","#3d3846","legacy","legacy","legacy","congruent","1","undefined","1","s","76","0","0","0","76","0","76","76","NA","0","0","0","76","76","0","76","76","NA","Sat Sep 16 21:21:51 2023","1500","The main experiment item","True","FlankerTask.osexp","C:/Users/backs/OneDrive/Documents","False","mono","False","18","no","white","no","yes","768","legacy","76","76","C:/Users/backs/OneDrive/Documents/BZ-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","s","s","NA","NA","s","NA","389.0","51568","NA","NA","389","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","201984","59404","NA","NA","91910","7812","NA","203073","NA","7835","NA","NA","203175","203566","NA","203071","203175","NA","Flanker Task ","75","52181.0","77","1024"
"97","97","675","675","#3d3846","legacy","legacy","legacy","congruent","1","undefined","1","h","77","0","0","0","77","0","77","77","NA","0","0","0","77","77","0","77","77","NA","Sat Sep 16 21:21:51 2023","1500","The main experiment item","True","FlankerTask.osexp","C:/Users/backs/OneDrive/Documents","False","mono","False","18","no","white","no","yes","768","legacy","77","77","C:/Users/backs/OneDrive/Documents/BZ-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","h","s","NA","NA","h","NA","514.0","51568","NA","NA","514","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","203570","59404","NA","NA","91910","7812","NA","204666","NA","7835","NA","NA","204769","205284","NA","204664","204768","NA","Flanker Task ","76","52695.0","78","1024"
"97","97","675","675","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","s","78","0","0","0","78","0","78","78","NA","0","0","0","78","78","0","78","78","NA","Sat Sep 16 21:21:51 2023","1500","The main experiment item","True","FlankerTask.osexp","C:/Users/backs/OneDrive/Documents","False","mono","False","18","no","white","no","yes","768","legacy","78","78","C:/Users/backs/OneDrive/Documents/BZ-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","s","s","NA","NA","s","NA","658.0","51568","NA","NA","658","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","205289","59404","NA","NA","91910","7812","NA","206373","NA","7835","NA","NA","206474","207133","NA","206370","206474","NA","Flanker Task ","77","53353.0","79","1024"
"97","97","676","676","#3d3846","legacy","legacy","legacy","congruent","1","undefined","1","h","79","0","0","0","79","0","79","79","NA","0","0","0","79","79","0","79","79","NA","Sat Sep 16 21:21:51 2023","1500","The main experiment item","True","FlankerTask.osexp","C:/Users/backs/OneDrive/Documents","False","mono","False","18","no","white","no","yes","768","legacy","79","79","C:/Users/backs/OneDrive/Documents/BZ-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","h","s","NA","NA","h","NA","781.0","51568","NA","NA","781","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","207137","59404","NA","NA","91910","7812","NA","208216","NA","7835","NA","NA","208318","209101","NA","208213","208318","NA","Flanker Task ","78","54134.0","80","1024"
"96","96","680","680","#3d3846","legacy","legacy","legacy","congruent","0","undefined","0","s","80","0","0","0","80","0","80","80","NA","0","0","0","80","80","0","80","80","NA","Sat Sep 16 21:21:51 2023","600","The main experiment item","True","FlankerTask.osexp","C:/Users/backs/OneDrive/Documents","False","mono","False","18","no","white","no","yes","768","legacy","0","79","C:/Users/backs/OneDrive/Documents/BZ-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","h","s","s","NA","h","NA","987.0","51568","18717","NA","987","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","209104","59404","228824","NA","91910","7812","NA","228884","NA","7835","210106","NA","228985","229973","NA","228883","228985","NA","Flanker Task ","78","55121.0","81","1024"
"96","96","684","684","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","h","81","0","0","0","81","0","81","81","NA","0","0","0","81","81","0","81","81","NA","Sat Sep 16 21:21:51 2023","600","The main experiment item","True","FlankerTask.osexp","C:/Users/backs/OneDrive/Documents","False","mono","False","18","no","white","no","yes","768","legacy","1","79","C:/Users/backs/OneDrive/Documents/BZ-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","h","s","s","NA","h","NA","991.0","51568","18717","NA","991","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","230979","59404","228824","NA","229977","7812","230478","232050","NA","7835","210106","NA","232152","233144","NA","232048","232151","NA","Flanker Task ","79","56112.0","82","1024"
"96","96","684","684","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","h","82","0","0","0","82","0","82","82","NA","0","0","0","82","82","0","82","82","NA","Sat Sep 16 21:21:51 2023","600","The main experiment item","True","FlankerTask.osexp","C:/Users/backs/OneDrive/Documents","False","mono","False","18","no","white","no","yes","768","legacy","2","79","C:/Users/backs/OneDrive/Documents/BZ-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","h","s","s","NA","h","NA","682.0","51568","18717","NA","682","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","233650","59404","228824","NA","229977","7812","233148","234723","NA","7835","210106","NA","234825","235508","NA","234721","234825","NA","Flanker Task ","80","56794.0","83","1024"
"95","95","682","682","#3d3846","legacy","legacy","legacy","incongruent","0","undefined","0","s","83","0","0","0","83","0","83","83","NA","0","0","0","83","83","0","83","83","NA","Sat Sep 16 21:21:51 2023","600","The main experiment item","True","FlankerTask.osexp","C:/Users/backs/OneDrive/Documents","False","mono","False","18","no","white","no","yes","768","legacy","3","79","C:/Users/backs/OneDrive/Documents/BZ-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","h","s","s","NA","h","NA","514.0","51568","18717","NA","514","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","236013","59404","228824","NA","229977","7812","235512","237088","NA","7835","210106","NA","237190","237706","NA","237086","237190","NA","Flanker Task ","80","57308.0","84","1024"
"95","95","682","682","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","s","84","0","0","0","84","0","84","84","NA","0","0","0","84","84","0","84","84","NA","Sat Sep 16 21:21:51 2023","600","The main experiment item","True","FlankerTask.osexp","C:/Users/backs/OneDrive/Documents","False","mono","False","18","no","white","no","yes","768","legacy","4","79","C:/Users/backs/OneDrive/Documents/BZ-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","s","s","s","NA","s","NA","691.0","51568","18717","NA","691","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","238212","59404","228824","NA","237710","7812","235512","239297","NA","7835","210106","NA","239399","240091","NA","239295","239399","NA","Flanker Task ","81","57999.0","85","1024"
"95","95","682","682","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","s","85","0","0","0","85","0","85","85","NA","0","0","0","85","85","0","85","85","NA","Sat Sep 16 21:21:51 2023","600","The main experiment item","True","FlankerTask.osexp","C:/Users/backs/OneDrive/Documents","False","mono","False","18","no","white","no","yes","768","legacy","5","79","C:/Users/backs/OneDrive/Documents/BZ-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","s","s","s","NA","s","NA","731.0","51568","18717","NA","731","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","240597","59404","228824","NA","237710","7812","240096","241682","NA","7835","210106","NA","241784","242517","NA","241680","241784","NA","Flanker Task ","82","58730.0","86","1024"
"94","94","682","682","#3d3846","legacy","legacy","legacy","congruent","0","undefined","0","h","86","0","0","0","86","0","86","86","NA","0","0","0","86","86","0","86","86","NA","Sat Sep 16 21:21:51 2023","600","The main experiment item","True","FlankerTask.osexp","C:/Users/backs/OneDrive/Documents","False","mono","False","18","no","white","no","yes","768","legacy","6","79","C:/Users/backs/OneDrive/Documents/BZ-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","s","s","s","NA","s","NA","646.0","51568","18717","NA","646","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","243024","59404","228824","NA","237710","7812","242522","244112","NA","7835","210106","NA","244214","244862","NA","244109","244214","NA","Flanker Task ","82","59376.0","87","1024"
"94","94","682","682","#3d3846","legacy","legacy","legacy","congruent","1","undefined","1","h","87","0","0","0","87","0","87","87","NA","0","0","0","87","87","0","87","87","NA","Sat Sep 16 21:21:51 2023","600","The main experiment item","True","FlankerTask.osexp","C:/Users/backs/OneDrive/Documents","False","mono","False","18","no","white","no","yes","768","legacy","7","79","C:/Users/backs/OneDrive/Documents/BZ-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","h","s","s","NA","h","NA","663.0","51568","18717","NA","663","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","245872","59404","228824","NA","244868","7812","245370","246945","NA","7835","210106","NA","247047","247711","NA","246943","247047","NA","Flanker Task ","83","60039.0","88","1024"
"94","94","681","681","#3d3846","legacy","legacy","legacy","congruent","1","undefined","1","h","88","0","0","0","88","0","88","88","NA","0","0","0","88","88","0","88","88","NA","Sat Sep 16 21:21:51 2023","600","The main experiment item","True","FlankerTask.osexp","C:/Users/backs/OneDrive/Documents","False","mono","False","18","no","white","no","yes","768","legacy","8","79","C:/Users/backs/OneDrive/Documents/BZ-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","h","s","s","NA","h","NA","610.0","51568","18717","NA","610","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","248215","59404","228824","NA","244868","7812","247714","249300","NA","7835","210106","NA","249401","250013","NA","249298","249401","NA","Flanker Task ","84","60649.0","89","1024"
"94","94","678","678","#3d3846","legacy","legacy","legacy","congruent","1","undefined","1","h","89","0","0","0","89","0","89","89","NA","0","0","0","89","89","0","89","89","NA","Sat Sep 16 21:21:51 2023","600","The main experiment item","True","FlankerTask.osexp","C:/Users/backs/OneDrive/Documents","False","mono","False","18","no","white","no","yes","768","legacy","9","79","C:/Users/backs/OneDrive/Documents/BZ-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","h","s","s","NA","h","NA","419.0","51568","18717","NA","419","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","250520","59404","228824","NA","244868","7812","250018","251622","NA","7835","210106","NA","251724","252145","NA","251620","251723","NA","Flanker Task ","85","61068.0","90","1024"
"94","94","677","677","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","h","90","0","0","0","90","0","90","90","NA","0","0","0","90","90","0","90","90","NA","Sat Sep 16 21:21:51 2023","600","The main experiment item","True","FlankerTask.osexp","C:/Users/backs/OneDrive/Documents","False","mono","False","18","no","white","no","yes","768","legacy","10","79","C:/Users/backs/OneDrive/Documents/BZ-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","h","s","s","NA","h","NA","572.0","51568","18717","NA","572","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","252149","59404","228824","NA","244868","7812","250018","253231","NA","7835","210106","NA","253333","253906","NA","253228","253333","NA","Flanker Task ","86","61640.0","91","1024"
"93","93","675","675","#3d3846","legacy","legacy","legacy","incongruent","0","undefined","0","s","91","0","0","0","91","0","91","91","NA","0","0","0","91","91","0","91","91","NA","Sat Sep 16 21:21:51 2023","600","The main experiment item","True","FlankerTask.osexp","C:/Users/backs/OneDrive/Documents","False","mono","False","18","no","white","no","yes","768","legacy","11","79","C:/Users/backs/OneDrive/Documents/BZ-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","h","s","s","NA","h","NA","479.0","51568","18717","NA","479","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","253911","59404","228824","NA","244868","7812","250018","254998","NA","7835","210106","NA","255100","255580","NA","254996","255100","NA","Flanker Task ","86","62119.0","92","1024"
"93","93","675","675","#3d3846","legacy","legacy","legacy","congruent","1","undefined","1","h","92","0","0","0","92","0","92","92","NA","0","0","0","92","92","0","92","92","NA","Sat Sep 16 21:21:51 2023","600","The main experiment item","True","FlankerTask.osexp","C:/Users/backs/OneDrive/Documents","False","mono","False","18","no","white","no","yes","768","legacy","12","79","C:/Users/backs/OneDrive/Documents/BZ-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","h","s","s","NA","h","NA","713.0","51568","18717","NA","713","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","256087","59404","228824","NA","255585","7812","250018","257162","NA","7835","210106","NA","257264","257979","NA","257160","257263","NA","Flanker Task ","87","62832.0","93","1024"
"93","93","673","673","#3d3846","legacy","legacy","legacy","congruent","1","undefined","1","h","93","0","0","0","93","0","93","93","NA","0","0","0","93","93","0","93","93","NA","Sat Sep 16 21:21:51 2023","600","The main experiment item","True","FlankerTask.osexp","C:/Users/backs/OneDrive/Documents","False","mono","False","18","no","white","no","yes","768","legacy","13","79","C:/Users/backs/OneDrive/Documents/BZ-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","h","s","s","NA","h","NA","442.0","51568","18717","NA","442","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","258485","59404","228824","NA","255585","7812","257983","259578","NA","7835","210106","NA","259680","260123","NA","259576","259679","NA","Flanker Task ","88","63274.0","94","1024"
"93","93","671","671","#3d3846","legacy","legacy","legacy","congruent","1","undefined","1","s","94","0","0","0","94","0","94","94","NA","0","0","0","94","94","0","94","94","NA","Sat Sep 16 21:21:51 2023","600","The main experiment item","True","FlankerTask.osexp","C:/Users/backs/OneDrive/Documents","False","mono","False","18","no","white","no","yes","768","legacy","14","79","C:/Users/backs/OneDrive/Documents/BZ-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","s","s","s","NA","s","NA","482.0","51568","18717","NA","482","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","260129","59404","228824","NA","255585","7812","257983","261213","NA","7835","210106","NA","261315","261799","NA","261211","261315","NA","Flanker Task ","89","63756.0","95","1024"
